LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,7,14,0,3,0,0,28,8,10,6,7,3,31,0,0,0,0,0,0,28,10,11,4,5,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,10,4,5,66,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,11,4
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,47,13,16,0,0,79,62,40,63,48,27,235,0,0,0,0,0,0,114,56,83,48,23,319,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,14,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,142,63,83,48,23,359,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,7,44,17
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,14,27,7,13,9,3,63,33,10,9,3,4,67,0,0,0,0,0,3,71,20,28,19,5,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,75,20,26,19,5,150,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,12,27,11
LGA57080,0,0,0,0,0,0,7,0,0,0,0,7,20,4,0,0,0,25,39,17,4,0,0,64,12,9,12,3,0,37,4,0,0,0,0,4,86,28,17,3,0,133,0,0,0,0,0,0,6,0,0,0,0,10,42,7,3,0,0,56,86,33,21,3,0,146,17,22,21,12,3,65,0,0,0,0,0,0,154,64,49,12,0,278,12,0,0,0,0,18,169,19,4,0,0,192,651,118,22,6,0,799,352,92,54,8,3,504,17,3,6,0,0,37,16,5,3,0,0,18,1218,239,93,16,3,1568,0,0,0,0,0,0,4,4,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,1459,328,160,30,6,1987,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,9,26,9
LGA57140,0,0,0,0,0,0,4,0,0,0,0,4,18,3,3,0,0,24,83,22,24,9,3,139,39,25,24,10,4,108,0,3,0,0,0,5,144,52,49,20,8,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,148,57,53,20,11,292,0,0,0,0,0,0,3,0,0,0,0,3,24,7,3,0,0,33,105,30
LGA57210,6,0,0,0,0,10,11,0,0,0,0,15,92,21,8,6,0,122,323,107,87,39,18,573,161,90,94,64,32,433,9,0,0,0,0,9,604,215,198,108,49,1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,4,0,0,0,0,4,4,7,0,0,0,12,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,5,6,0,3,28,0,0,0,0,0,0,621,224,201,108,50,1200,3,0,3,0,0,8,26,0,0,0,0,23,100,21,9,0,7,135,351,110
LGA57280,0,0,0,0,0,0,15,3,0,0,0,18,68,26,11,4,6,108,433,276,248,103,47,1109,131,117,162,97,97,605,21,9,3,4,3,45,673,428,427,211,158,1891,0,0,0,0,0,0,13,0,0,0,0,14,16,14,3,0,0,26,39,22,16,4,0,84,6,4,5,4,0,21,0,0,3,0,0,4,78,37,27,7,4,157,0,0,0,0,0,0,10,0,0,0,0,16,20,3,0,0,0,28,23,14,10,3,0,50,0,3,7,3,3,12,3,0,0,0,0,3,61,19,18,3,0,111,10,0,0,0,0,8,23,0,0,0,0,26,12,5,3,0,0,22,10,4,5,0,0,23,4,0,0,0,0,7,4,0,0,0,0,3,62,12,15,0,3,88,4,0,0,0,0,4,871,502,484,219,167,2249,0,0,0,0,0,3,14,0,0,0,0,13,49,28,8,3,3,93,418,302
LGA57350,0,0,0,0,0,0,3,0,0,0,0,3,20,0,0,0,0,22,77,18,20,6,6,125,38,25,18,15,3,95,0,0,0,0,0,0,135,39,45,19,12,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,9,4,0,0,15,0,0,0,0,0,0,5,9,3,3,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,50,47,26,15,276,0,0,0,0,0,0,0,0,0,0,0,0,25,3,8,0,4,41,77,23
LGA57420,0,0,0,0,0,0,5,0,0,0,0,7,32,10,14,0,0,55,111,50,41,19,3,220,40,20,29,15,6,114,0,0,0,0,0,5,190,77,81,36,9,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,23,0,0,0,0,0,0,212,80,84,41,9,429,0,0,0,0,0,0,3,0,0,0,0,3,32,5,3,0,0,43,138,34
LGA57490,4,4,0,3,0,7,25,4,3,3,0,35,252,61,29,3,0,352,3569,1274,871,193,56,5952,4636,2976,3859,1865,866,14203,110,43,25,16,12,207,8592,4357,4781,2078,943,20758,0,0,0,0,0,0,7,0,0,0,0,3,119,14,0,0,0,132,280,53,15,7,0,362,98,65,115,45,20,335,12,0,0,0,3,12,514,135,139,43,18,853,0,0,0,0,0,0,26,0,0,0,0,26,266,24,11,0,0,298,214,36,15,5,0,273,7,3,0,0,0,12,19,3,0,0,0,19,531,65,28,5,0,634,12,3,0,0,0,9,41,0,0,0,0,41,55,10,3,0,0,68,6,0,0,0,3,10,3,0,7,3,3,19,0,0,0,0,0,0,121,13,13,3,5,153,0,0,0,0,0,3,9759,4575,4959,2137,965,22393,12,5,0,4,0,26,37,3,3,3,0,51,385,73,31,8,9,508,3866,1510
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,11,3,0,0,0,0,9,0,0,0,0,0,0,10,8,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,3,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,3
LGA57700,0,0,0,0,0,0,21,0,0,0,0,22,133,23,23,4,4,189,510,202,187,62,14,973,739,420,590,330,189,2268,21,9,6,7,3,39,1421,656,801,408,202,3493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,5,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,11,4,0,3,0,16,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,10,3,9,0,0,23,0,0,0,0,0,0,1448,663,815,405,208,3534,3,0,0,0,0,7,22,0,0,0,0,21,158,31,13,3,0,203,544,239
LGA57770,0,0,0,0,0,0,3,0,0,0,0,3,18,3,3,0,0,24,49,14,17,5,4,87,17,3,10,3,3,41,0,3,0,0,0,3,87,22,32,9,7,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,19,5,0,0,0,0,5,11,0,0,0,0,11,6,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,25,3,0,0,0,28,0,0,0,0,0,0,131,28,33,9,7,207,0,0,0,0,0,0,0,0,0,0,0,0,11,7,3,0,0,17,55,22
LGA57840,0,0,0,0,0,0,23,0,0,0,0,26,448,104,44,10,0,606,1229,597,529,90,24,2459,746,615,831,432,137,2762,25,5,7,0,3,39,2472,1318,1411,529,157,5893,0,0,0,0,0,0,28,0,0,0,0,30,488,60,17,3,0,570,800,243,123,19,6,1189,84,45,41,18,0,189,13,6,0,0,0,22,1407,354,187,40,9,1998,0,0,0,0,0,0,88,5,0,0,0,98,459,88,19,0,0,562,322,97,69,4,0,501,21,4,9,4,0,47,12,5,3,0,0,21,904,200,100,13,3,1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4783,1876,1700,586,172,9112,7,0,0,0,0,7,20,0,0,0,0,18,446,114,53,11,0,621,1214,557
LGA57910,5,0,10,4,3,19,67,7,8,0,0,86,1529,350,150,32,4,2076,8089,3428,2857,731,290,15391,4631,3188,4606,2259,911,15587,225,64,51,41,36,418,14538,7043,7678,3073,1250,33575,4,3,0,0,0,12,60,3,0,0,0,63,1664,277,90,16,0,2045,3463,1244,615,134,43,5493,237,130,180,70,25,645,84,18,15,3,7,126,5517,1666,892,225,76,8380,0,0,0,0,0,3,169,19,3,0,0,191,1202,234,58,11,0,1510,490,193,86,19,3,787,29,17,16,6,3,71,40,11,0,5,0,50,1937,470,160,33,14,2614,3,0,0,0,0,3,13,0,0,0,0,13,15,0,0,0,0,10,15,3,3,0,3,18,0,0,5,0,0,11,0,0,0,0,0,0,43,3,13,3,3,60,24,6,3,0,0,32,22056,9188,8745,3336,1341,44666,12,3,3,0,3,23,68,17,6,3,3,87,1445,379,156,37,9,2027,7744,3524
LGA57980,0,0,0,0,0,0,27,0,0,0,0,30,285,78,27,3,0,393,589,280,274,52,6,1196,193,130,248,130,41,742,9,0,4,0,0,16,1101,498,549,185,44,2380,0,0,0,0,0,0,35,0,0,0,0,39,162,29,8,0,0,204,189,86,40,5,3,324,12,10,7,0,0,32,3,0,0,0,0,3,398,125,53,13,4,596,3,0,0,0,0,3,119,22,5,0,0,147,292,55,6,5,0,356,87,21,11,4,0,123,6,0,0,0,0,12,5,0,0,0,0,5,512,100,24,9,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,2018,722,631,205,47,3627,0,0,0,0,0,0,26,0,0,0,0,26,213,84,43,5,3,344,467,254
LGA58050,8,6,0,4,0,20,50,11,9,0,0,73,477,142,72,14,6,710,3774,1988,1472,423,134,7793,3851,2885,4091,2091,982,13898,126,47,56,33,36,297,8287,5077,5702,2565,1156,22793,0,0,0,0,0,0,12,0,0,0,0,15,174,12,5,0,0,189,280,105,65,19,4,479,134,74,121,64,19,409,9,0,0,0,0,15,610,196,194,86,25,1105,0,0,0,0,0,0,14,0,0,0,0,19,60,9,0,0,0,68,117,42,22,5,3,189,9,11,5,7,3,31,8,0,0,3,0,15,208,63,32,14,3,319,15,4,0,0,0,15,32,0,0,0,0,34,45,7,0,0,0,55,13,0,5,0,0,21,0,3,8,0,3,19,3,0,0,0,0,3,107,15,7,0,3,137,0,0,0,0,0,0,9216,5352,5940,2671,1185,24364,10,0,4,0,0,18,58,14,3,3,0,78,526,144,77,22,10,781,4088,2135
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,25,11,6,0,3,46,9,4,4,15,3,43,0,0,0,0,0,0,51,12,16,22,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,12,16,22,5,101,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,23,12
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,21,48,19,14,8,0,86,31,17,17,10,3,71,0,0,0,0,0,0,88,31,33,17,4,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,33,33,18,4,177,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,18,46,12
LGA58330,10,0,0,0,0,10,15,3,0,0,0,17,94,22,4,0,0,124,302,81,87,28,9,507,196,80,102,62,35,465,3,0,0,0,3,9,614,186,193,96,45,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,20,0,0,0,0,0,0,632,184,195,96,47,1156,3,0,0,0,0,4,14,0,0,0,0,14,112,17,6,0,0,136,329,122
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,16,40,14,3,0,3,59,25,3,9,6,0,38,3,0,0,0,0,3,72,16,17,10,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,17,10,3,120,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8,32,3
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,5,3,8,24,3,5,5,0,0,13,0,0,0,0,3,3,20,6,13,0,9,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,6,13,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,12,4
LGA58510,0,0,0,0,0,0,26,3,0,0,0,29,556,139,47,15,3,756,1338,613,422,94,27,2491,324,234,261,152,71,1039,21,3,6,0,3,36,2266,989,741,256,104,4363,0,0,0,0,0,0,35,0,0,0,0,36,211,33,4,3,0,260,508,196,86,25,6,825,26,25,20,6,7,82,18,6,0,3,0,21,792,261,121,30,17,1217,0,0,0,0,0,0,148,15,3,0,0,164,189,45,17,0,0,250,152,46,28,5,0,232,6,0,3,3,0,18,7,3,0,0,0,10,497,109,56,15,0,676,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,10,9,5,3,0,0,17,3572,1363,921,303,122,6279,3,0,0,0,0,7,33,4,0,0,0,44,504,154,74,15,7,750,1288,625
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,22,56,20,29,15,3,122,39,14,13,15,4,91,0,0,0,0,0,0,117,37,42,33,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,121,37,42,33,5,244,0,0,0,0,0,0,3,0,0,0,0,3,15,3,3,0,0,20,48,21
LGA58570,0,0,0,0,0,0,38,0,0,0,0,38,696,191,90,18,4,997,1147,603,504,126,26,2401,243,224,333,147,53,999,35,3,7,0,0,45,2155,1022,930,293,83,4483,0,0,0,0,0,0,35,3,0,0,0,35,329,53,9,0,0,395,368,144,72,18,4,602,27,24,12,7,0,71,8,3,0,0,0,13,764,228,96,28,8,1111,9,0,0,0,0,13,144,12,0,0,0,160,263,45,15,0,0,326,103,42,14,4,0,157,0,3,3,0,0,3,8,0,3,0,0,10,528,107,29,3,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,6,3449,1366,1062,328,87,6290,0,0,0,0,0,3,62,0,0,0,0,62,669,178,76,17,3,940,1109,644
