LGA_CODE_2016,C11_DS_ns_NPUR_5,C11_DS_ns_NPUR_6more,C11_Dwg_st_NS_T,C11_Tot_NPUR_1,C11_Tot_NPUR_2,C11_Tot_NPUR_3,C11_Tot_NPUR_4,C11_Tot_NPUR_5,C11_Tot_NPUR_6more,C11_T_T,C16_Se_h_NPUR_1,C16_Se_h_NPUR_2,C16_Se_h_NPUR_3,C16_Se_h_NPUR_4,C16_Se_h_NPUR_5,C16_Se_h_NPUR_6more,C16_Se_h_Tot,C16_S_r_t_h_t_1_s_NPUR_1,C16_S_r_t_h_t_1_s_NPUR_2,C16_S_r_t_h_t_1_s_NPUR_3,C16_S_r_t_h_t_1_s_NPUR_4,C16_S_r_t_h_t_1_s_NPUR_5,C16_S_r_t_h_t_1_s_NPUR_6mo,C16_SDRTHTS_To,C16_S_r_t_h_t_2mor_s_NPUR_1,C16_S_r_t_h_t_2mor_s_NPUR_2,C16_S_r_t_h_t_2mor_s_NPUR_3,C16_S_r_t_h_t_2mor_s_NPUR_4,C16_S_r_t_h_t_2mor_s_NPUR_5,C16_SDRTHT2S_NPUR_6mo,C16_SDRTHT2S_To,C16_Sd_r_t_h_t_To_NPUR_1,C16_Sd_r_t_h_t_To_NPUR_2,C16_Sd_r_t_h_t_To_NPUR_3,C16_Sd_r_t_h_t_To_NPUR_4,C16_Sd_r_t_h_t_To_NPUR_5,C16_SDRTHT_NPUR_6mor,C16_Sd_r_t_h_t_To_Tot,C16_Fl_u_a_1_2SB_NPUR_1,C16_Fl_u_a_1_2SB_NPUR_2,C16_Fl_u_a_1_2SB_NPUR_3,C16_Fl_u_a_1_2SB_NPUR_4,C16_Fl_u_a_1_2SB_NPUR_5,C16_F_u_a_1_2SB_NPUR_6mor,C16_FUA_1_2SB_Tot,C16_F_u_a_I_a_3SB_NPUR_1,C16_F_u_a_I_a_3SB_NPUR_2,C16_F_u_a_I_a_3SB_NPUR_3,C16_F_u_a_I_a_3SB_NPUR_4,C16_F_u_a_I_a_3SB_NPUR_5,C16_F_u_a_I_a_3SB_NPUR_6m,C16_FUA_In_a_3_st_b_To,C16_F_u_a_4mor_s_b_NPUR_1,C16_F_u_a_4mor_s_b_NPUR_2,C16_F_u_a_4mor_s_b_NPUR_3,C16_F_u_a_4mor_s_b_NPUR_4,C16_F_u_a_4mor_s_b_NPUR_5,C16_F_u_a_4m_s_b_NPUR_6mor,C16_FUA_4mor_st_bl_Tot,C16_FUA_AH_NPUR_1,C16_FUA_AH_NPUR_2,C16_FUA_AH_NPUR_3,C16_FUA_AH_NPUR_4,C16_FUA_AH_NPUR_5,C16_FUA_AH_NPUR_6mo,C16_FUA_AH_Tot,C16_FUA_To_NPUR_1,C16_FUA_To_NPUR_2,C16_FUA_To_NPUR_3,C16_FUA_To_NPUR_4,C16_FUA_To_NPUR_5,C16_FUA_To_NPUR_6mo,C16_FUA_To_To,C16_OD_CCH_NPUR_1,C16_OD_CCH_NPUR_2,C16_OD_CCH_NPUR_3,C16_OD_CCH_NPUR_4,C16_OD_CCH_NPUR_5,C16_OD_CCH_NPUR_6mo,C16_OD_CCH_Tot,C16_OD_IHTSO_NPUR_1,C16_OD_IHTSO_NPUR_2,C16_OD_IHTSO_NPUR_3,C16_OD_IHTSO_NPUR_4,C16_OD_IHTSO_NPUR_5,C16_OD_IHTSO_NPUR_6mo,C16_OD_IHTSO_Tot,C16_OD_H_f_a_s_o_NPUR_1,C16_OD_H_f_a_s_o_NPUR_2,C16_OD_H_f_a_s_o_NPUR_3,C16_OD_H_f_a_s_o_NPUR_4,C16_OD_H_f_a_s_o_NPUR_5,C16_OD_H_f_a_s_o_NPUR_6mor,C16_OD_H_f_a_s_o_TO,C16_OD_Tot_NPUR_1,C16_OD_Tot_NPUR_2,C16_OD_Tot_NPUR_3,C16_OD_Tot_NPUR_4,C16_OD_Tot_NPUR_5,C16_OD_Tot_NPUR_6mor,C16_OD_T_T,C16_DS_ns_NPUR_1,C16_DS_ns_NPUR_2,C16_DS_ns_NPUR_3,C16_DS_ns_NPUR_4,C16_DS_ns_NPUR_5,C16_DS_ns_NPUR_6more,C16_Dwg_st_NS_T,C16_Tot_NPUR_1,C16_Tot_NPUR_2,C16_Tot_NPUR_3,C16_Tot_NPUR_4,C16_Tot_NPUR_5,C16_Tot_NPUR_6more,C16_T_T
LGA41560,0,0,3,1572,2270,624,559,231,100,5355,1448,2261,658,542,245,100,5250,193,74,9,0,0,0,276,3,8,3,0,0,0,16,195,86,12,0,0,0,294,83,50,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,50,0,0,0,0,138,23,12,0,0,0,0,28,0,0,3,0,0,0,3,3,4,0,0,0,0,4,24,13,4,0,0,0,39,7,7,3,0,3,0,22,1753,2410,678,546,248,100,5735
LGA41750,0,0,0,135,154,61,37,21,11,425,109,154,41,45,21,8,370,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,7,0,0,0,0,18,0,0,0,0,0,0,0,0,11,0,0,0,0,14,13,16,0,0,0,0,32,3,3,0,0,0,0,5,133,176,39,42,21,11,416
LGA41830,0,0,3,203,282,82,70,29,22,686,221,258,73,49,20,16,638,15,7,5,3,0,0,26,0,0,0,0,0,0,0,15,7,5,3,0,0,26,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,3,0,0,0,0,0,6,249,263,78,55,20,16,685
LGA41960,0,0,0,124,198,54,41,35,7,458,109,194,46,54,27,8,437,14,8,0,0,0,0,27,0,0,0,0,0,0,0,18,8,0,0,0,0,29,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,0,0,0,0,12,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,3,0,0,0,0,12,0,0,0,0,0,0,0,139,201,51,54,30,8,483
LGA42030,0,0,5,2298,2942,1292,1106,384,161,8177,1742,2766,1235,1130,422,195,7488,739,357,105,45,20,10,1265,27,16,19,0,5,0,67,762,372,121,49,22,10,1333,97,21,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,21,0,0,0,0,125,37,14,0,3,3,0,55,0,0,0,0,0,0,3,0,0,0,0,0,0,0,40,15,0,3,3,0,61,7,9,0,3,0,0,25,2653,3185,1364,1188,452,203,9038
LGA42110,0,0,0,518,644,205,188,91,36,1681,492,614,160,163,82,52,1561,28,12,0,0,0,0,43,0,0,0,0,0,0,0,28,12,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,3,0,0,0,0,0,4,5,3,0,0,0,0,11,11,8,0,0,0,0,21,6,6,0,0,3,0,22,540,640,162,163,88,52,1645
LGA42250,0,0,4,510,1039,382,493,221,68,2717,532,1045,346,476,199,64,2663,7,0,0,0,0,0,15,0,0,0,0,0,0,0,7,3,0,0,0,0,11,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,6,8,0,0,0,0,14,3,0,0,0,0,0,3,3,0,0,0,0,0,3,11,5,0,0,0,0,20,6,3,0,3,0,0,15,564,1054,352,480,195,68,2721
LGA42600,0,0,7,5396,5323,1822,1585,579,126,14834,1621,2892,1251,1458,501,128,7848,1625,1134,252,114,21,0,3148,297,432,150,97,26,3,1010,1926,1571,405,209,51,3,4160,917,375,76,29,9,0,1398,338,234,41,20,0,0,628,361,284,63,22,4,0,726,0,0,0,0,0,0,3,1612,892,177,62,8,0,2755,6,4,0,0,0,0,10,0,0,0,0,0,0,0,15,6,0,0,3,0,28,26,13,0,0,3,0,37,25,26,8,11,0,0,71,5205,5400,1829,1740,561,136,14872
LGA42750,0,0,0,562,733,220,174,77,24,1781,535,697,212,146,95,28,1712,21,9,0,0,0,0,36,0,0,0,0,0,0,0,21,9,0,0,0,0,36,19,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,25,3,3,0,0,0,0,9,0,3,0,0,0,0,5,0,3,0,0,0,0,6,9,5,0,0,0,0,17,5,12,0,3,0,0,23,595,728,211,151,97,29,1812
LGA43080,0,0,0,115,159,56,47,33,10,412,119,155,52,41,24,13,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,0,0,3,0,6,3,5,0,0,3,0,12,0,0,0,0,0,0,0,121,159,52,41,30,13,419
LGA43220,0,0,5,113,158,52,50,33,3,412,103,142,39,48,39,9,377,3,3,0,0,0,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,118,150,39,48,39,9,389
LGA43360,0,0,0,274,395,113,102,36,11,926,265,373,96,109,44,9,897,25,8,0,0,0,0,36,0,0,0,0,0,0,4,27,11,0,0,0,0,37,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,3,0,0,0,0,0,3,306,388,96,106,47,9,953
LGA43650,0,0,0,875,1653,735,963,412,146,4788,882,1680,776,933,459,178,4906,45,9,4,0,3,0,65,0,0,0,0,0,0,0,45,9,4,0,3,0,65,9,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,12,7,4,0,0,0,0,7,0,0,0,0,0,0,3,0,4,0,0,0,0,11,6,8,4,0,3,0,21,0,4,0,8,3,0,19,950,1708,780,941,467,176,5023
LGA43710,0,0,0,387,659,239,265,126,53,1736,405,752,236,265,126,53,1848,9,7,0,0,0,0,16,0,0,0,0,0,0,0,9,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0,3,0,0,43,5,0,4,0,0,0,10,0,0,0,0,0,0,0,34,16,4,4,0,0,53,5,0,3,0,3,0,10,456,775,243,270,135,53,1933
LGA43790,0,0,3,1268,1737,574,546,247,101,4473,954,1668,549,535,220,96,4013,168,75,14,8,0,0,268,0,0,0,0,0,0,0,168,75,14,8,0,0,268,110,12,3,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,12,3,0,0,0,132,28,13,3,0,0,0,49,0,0,0,0,0,0,3,0,4,0,0,0,0,5,36,14,5,0,0,0,57,7,6,3,3,3,0,27,1279,1780,576,547,218,96,4497
LGA43920,0,0,0,580,999,488,526,217,111,2918,603,1009,476,507,244,120,2964,17,0,0,0,0,0,17,0,0,0,0,0,0,0,17,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,4,0,0,0,0,10,3,3,0,0,0,0,9,3,0,0,0,0,0,7,14,7,0,0,3,0,28,10,6,4,4,0,0,21,648,1026,484,508,247,120,3032
LGA44000,0,0,0,10,10,0,4,0,0,24,0,4,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,15
LGA44060,0,0,3,10117,11723,5327,4581,1536,547,33838,5279,8533,4332,4366,1389,525,24419,3033,2025,781,429,116,51,6439,497,666,399,238,50,25,1873,3531,2692,1182,669,160,80,8310,1406,624,242,92,29,12,2399,3,0,4,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1413,628,242,92,29,12,2411,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,8,0,3,0,0,14,6,10,0,3,0,0,20,41,36,19,12,0,0,111,10259,11894,5784,5140,1578,615,35275
LGA44210,0,0,11,1039,1352,378,313,153,54,3287,1054,1417,352,306,158,44,3330,27,7,3,0,0,0,39,0,0,0,0,0,0,0,27,7,3,0,0,0,39,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,35,31,4,6,0,0,67,6,0,3,0,0,0,10,8,6,0,0,0,0,10,46,34,3,6,0,0,91,13,10,3,0,0,0,33,1151,1474,367,312,162,44,3506
LGA44340,0,0,4,5887,8187,3727,4106,1412,443,23762,3412,6508,3180,4058,1408,429,18996,793,661,265,229,85,16,2045,94,112,58,48,9,3,326,886,772,319,279,93,19,2371,1307,598,159,91,29,5,2196,46,22,18,20,8,0,115,0,4,0,0,0,0,3,0,0,0,0,0,0,0,1353,620,179,106,40,5,2309,3,3,0,0,0,0,9,0,0,0,0,0,0,0,9,5,5,3,0,0,36,9,10,5,3,0,0,43,27,34,8,5,0,0,84,5696,7945,3701,4456,1545,449,23807
LGA44550,0,0,7,2363,3834,1698,1921,792,294,10895,2275,3985,1900,2042,849,288,11349,309,138,35,8,5,0,496,5,0,0,3,0,0,10,310,136,39,14,4,0,507,27,20,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,4,0,0,0,54,35,11,4,3,0,0,55,3,0,0,0,0,0,4,0,4,0,0,0,0,9,40,18,5,5,3,0,70,12,7,5,6,3,0,29,2672,4170,1952,2070,853,293,12013
LGA44620,0,0,3,3156,3652,1411,1246,552,204,10219,1937,2943,1177,1198,448,220,7916,727,382,122,83,28,21,1370,15,19,0,3,0,0,42,747,402,124,86,28,21,1405,614,204,58,28,6,0,911,0,0,0,0,0,0,0,4,4,3,0,0,0,16,0,0,0,0,0,0,0,620,211,60,28,6,0,925,10,9,0,0,0,0,16,0,4,0,0,0,0,4,3,3,0,0,0,0,11,8,17,4,0,0,0,30,20,14,6,3,3,0,42,3340,3577,1364,1314,484,238,10321
LGA44830,0,0,0,341,491,112,120,59,23,1152,309,507,106,99,63,20,1107,13,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,3,0,0,0,0,8,7,5,0,3,0,0,13,332,520,108,98,64,18,1153
LGA45040,0,0,4,2148,2715,1026,923,483,202,7508,1714,2656,1048,888,402,215,6922,496,184,55,45,23,14,812,5,3,3,3,0,0,16,503,190,57,45,27,14,834,27,10,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,10,4,0,0,0,44,34,22,3,3,0,0,67,9,0,0,0,0,0,5,0,0,6,0,0,0,8,39,31,8,3,0,0,76,18,19,10,6,3,0,57,2306,2906,1125,945,432,228,7935
LGA45090,0,0,7,797,1216,425,456,172,57,3123,739,1177,376,408,183,80,2966,62,10,9,8,0,0,92,0,0,0,0,0,0,0,62,10,9,8,0,0,92,34,10,3,6,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,3,6,0,0,55,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,7,9,4,0,0,0,0,15,3,3,0,0,3,0,11,849,1203,397,416,192,81,3143
LGA45120,0,0,0,548,733,206,203,101,41,1839,515,724,183,174,111,32,1745,26,3,0,0,0,0,31,0,0,0,0,0,0,0,26,3,0,0,0,0,31,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,4,0,0,0,17,10,3,4,0,0,0,22,10,8,0,3,0,0,19,559,743,191,179,117,36,1829
LGA45290,0,0,10,5439,5082,1970,1777,579,151,15002,1794,2589,1316,1501,482,133,7808,1356,901,322,162,32,8,2778,642,619,236,144,37,6,1689,2001,1520,559,306,69,11,4464,1119,620,238,78,12,3,2074,118,68,20,10,0,0,216,68,57,7,3,3,0,144,0,0,0,0,0,0,3,1310,742,268,95,20,3,2436,0,4,0,0,0,0,3,0,0,0,0,0,0,0,10,11,7,9,0,0,36,10,14,7,9,0,0,38,16,21,10,3,5,0,63,5138,4884,2160,1913,567,153,14808
LGA45340,4,0,34,14326,21792,9917,9694,3468,1333,60523,11666,20182,9892,9564,3466,1276,56053,2726,1395,244,107,27,17,4517,187,219,107,57,20,4,593,2909,1613,357,163,49,18,5111,739,457,73,30,10,0,1313,27,11,6,0,0,0,39,29,19,4,4,0,0,51,3,8,3,0,0,0,12,795,489,80,33,10,0,1413,196,71,5,3,0,0,276,4,5,0,3,0,0,10,4,5,7,4,0,0,19,209,74,11,8,0,4,312,60,46,17,18,7,3,135,15639,22414,10354,9788,3531,1301,63024
LGA45400,0,0,0,101,152,41,30,18,8,355,105,147,22,33,15,10,327,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,6,11,3,0,3,0,0,15,117,151,23,36,15,10,360
LGA45540,0,0,0,317,290,77,57,20,19,780,294,268,73,47,31,11,720,12,6,0,0,0,0,22,0,0,0,0,0,0,0,12,6,0,0,0,0,22,11,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,325,278,73,51,32,11,755
LGA45680,0,0,3,7268,9600,4873,4140,1954,1170,29004,5256,8409,4485,4194,1901,1332,25573,2343,1354,569,345,163,125,4891,263,199,91,52,22,5,640,2604,1549,666,396,185,134,5536,243,32,13,4,4,3,305,39,16,3,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,4,282,52,20,7,4,3,364,67,15,3,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,22,3,0,0,0,99,30,19,7,14,8,3,78,8243,10050,5182,4609,2098,1470,31652
LGA45890,0,0,22,14195,14342,6954,5830,2180,1157,44653,7750,10600,5669,5283,1944,1058,32308,3616,2270,977,718,239,155,7975,707,852,401,295,84,39,2381,4322,3122,1381,1013,317,198,10357,1729,833,369,188,44,15,3174,85,46,12,9,0,0,151,163,102,16,3,0,0,286,3,0,0,0,0,0,9,1978,976,400,198,47,19,3621,56,23,4,4,3,0,82,0,0,0,0,0,0,4,23,14,11,14,3,7,69,79,38,14,16,3,7,161,62,60,28,16,9,4,179,14191,14803,7493,6527,2325,1281,46621
LGA46090,0,0,3,1501,1766,711,663,257,139,5031,1044,1475,632,523,215,120,4011,301,152,71,47,20,21,608,4,12,5,5,0,0,33,299,167,74,49,22,21,640,195,64,20,8,3,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,20,8,3,0,286,25,18,0,0,0,0,42,0,0,0,0,0,0,0,0,4,0,0,0,0,9,25,17,0,0,0,0,48,15,8,3,5,4,0,35,1580,1734,727,590,248,142,5021
LGA46300,0,0,0,1625,2012,761,714,303,109,5521,1065,1670,653,599,250,82,4317,318,178,42,34,13,10,599,23,31,10,8,0,0,75,343,207,53,46,17,12,678,225,58,8,6,3,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,58,8,6,3,0,302,11,11,0,0,0,0,28,5,0,0,0,0,0,3,3,3,0,0,0,0,8,19,17,0,0,0,0,38,16,4,3,3,0,0,32,1670,1961,715,656,273,98,5364
LGA46450,0,0,5,2241,2528,889,801,381,181,7011,1679,2185,847,716,328,157,5907,493,189,51,25,20,11,790,3,4,0,3,0,0,16,497,196,51,32,23,8,803,102,14,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,14,0,0,0,0,112,19,12,0,0,0,0,35,0,0,0,0,0,0,0,3,3,0,0,0,0,10,21,17,5,0,0,0,46,13,9,8,4,3,0,36,2308,2422,910,753,353,167,6905
LGA46510,0,0,3,2292,2437,1191,1320,456,122,7823,1058,1642,953,1136,410,129,5325,549,350,110,65,15,4,1103,119,122,54,44,12,3,354,672,466,162,111,31,7,1453,400,255,145,71,20,13,902,12,10,3,0,0,0,26,4,0,0,0,0,0,0,0,0,3,0,0,0,8,416,265,152,73,20,13,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,8,0,0,26,8,8,0,8,0,0,26,15,4,3,4,0,0,23,2161,2389,1270,1336,458,146,7758
LGA46670,0,0,5,1051,1315,460,459,213,82,3588,796,1283,464,384,181,92,3200,81,42,10,11,0,3,142,0,0,0,0,0,0,0,83,42,10,11,0,3,142,131,41,11,4,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,41,11,4,0,0,195,26,20,0,0,0,0,46,0,3,0,0,0,0,7,0,0,0,0,0,0,6,29,26,4,3,0,0,62,14,5,4,0,0,0,32,1059,1395,490,404,184,98,3627
LGA46860,0,0,0,156,240,44,66,28,13,540,168,223,56,37,20,13,517,6,3,0,0,0,0,14,0,0,0,0,0,0,3,7,3,0,0,0,0,18,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,3,185,236,60,41,20,13,548
LGA46970,0,0,4,219,396,254,284,130,36,1321,146,294,175,206,120,36,984,73,51,13,3,3,0,140,0,0,0,0,0,0,0,72,51,13,3,3,0,138,33,14,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,3,3,0,0,47,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,3,258,360,192,216,123,36,1177
LGA47140,0,0,14,11531,15764,8154,7244,3053,1621,47366,8199,13338,7600,6961,3021,2021,41146,2189,1290,460,259,84,51,4336,355,502,322,190,48,23,1438,2549,1790,778,454,131,77,5777,977,383,147,85,19,8,1619,162,138,57,14,11,0,387,147,117,32,12,0,0,315,3,4,0,0,0,0,3,1289,640,242,116,27,13,2324,72,44,3,0,0,0,117,0,3,0,0,0,0,3,21,26,4,4,3,0,60,93,76,5,4,3,0,178,35,22,6,7,0,3,74,12160,15866,8636,7538,3193,2108,49501
LGA47290,0,0,0,265,304,91,106,44,15,830,209,289,86,97,43,10,733,10,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,10,0,0,0,0,14,0,0,0,0,0,0,3,229,293,88,97,43,10,764
LGA47490,0,0,0,214,285,97,92,56,21,755,209,306,81,90,42,22,744,19,3,0,0,0,0,20,0,0,0,0,0,0,0,19,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,3,4,6,0,0,0,0,18,0,0,0,0,0,0,4,228,311,83,90,42,22,780
LGA47630,0,0,0,654,920,300,334,200,64,2471,625,902,295,287,169,67,2348,22,6,7,5,0,0,35,0,0,0,0,0,0,0,22,6,7,5,0,0,35,3,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,8,8,0,0,0,0,0,12,0,0,0,0,0,0,0,4,3,0,0,0,0,4,16,3,0,0,0,0,18,3,8,0,0,0,0,13,665,920,302,293,172,67,2427
LGA47700,0,0,6,7732,13188,5977,6301,2089,681,35964,6413,11990,5732,5935,2120,759,32954,1250,807,172,85,15,5,2336,160,158,91,53,8,3,468,1416,958,259,133,24,10,2802,428,201,62,19,0,0,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,431,207,62,20,5,0,722,0,3,4,4,0,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,13,4,11,8,5,0,4,25,16,21,5,9,0,3,59,8276,13188,6071,6102,2151,780,36559
LGA47800,0,0,3,597,848,262,233,118,60,2117,564,819,241,211,117,47,1994,34,16,8,0,0,0,55,0,0,0,0,0,0,0,34,16,8,0,0,0,55,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,13,0,0,0,0,0,11,4,0,0,0,0,0,4,8,5,0,0,0,0,17,18,5,0,0,0,0,32,4,4,0,0,0,0,12,624,855,251,216,124,47,2107
LGA47910,0,0,0,333,425,110,110,63,13,1048,265,417,108,98,51,18,959,43,13,3,0,0,0,57,0,0,0,0,0,0,0,42,13,3,0,0,0,58,25,12,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,30,9,3,0,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,11,13,3,0,0,0,0,19,3,5,0,0,0,0,8,349,445,107,101,52,18,1077
LGA47980,0,0,13,4622,4881,2090,2146,700,188,14636,1608,2842,1497,1907,699,164,8711,863,733,214,115,18,6,1948,304,286,110,54,12,4,764,1169,1017,325,167,31,10,2713,1439,899,290,130,30,0,2794,130,81,28,17,0,0,256,105,88,15,12,0,0,215,0,0,0,0,0,0,0,1674,1069,331,161,32,0,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,12,5,6,0,0,0,0,15,15,7,0,7,0,0,32,4462,4944,2157,2241,761,177,14738
LGA48050,0,0,0,1730,2727,520,489,208,62,5744,1562,2607,578,501,199,75,5522,347,170,14,3,0,0,532,28,42,6,8,0,0,76,377,208,21,13,0,0,610,58,18,0,0,0,0,76,3,7,3,0,0,0,10,8,3,0,0,0,0,13,0,0,0,0,0,0,3,68,26,6,0,0,0,105,14,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,10,3,0,0,0,33,10,8,0,0,0,0,15,2034,2857,611,510,195,76,6283
