LGA_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
LGA41060,646,20864,0,3,0,0,0,3,88,11,9,0,0,107,1313,286,124,25,6,1758,1779,926,673,165,89,3632,299,211,293,142,61,1011,60,23,9,4,5,102,3535,1458,1117,338,162,6604,3,0,0,0,0,3,72,11,3,0,0,85,770,270,127,18,3,1191,138,65,41,15,5,259,5,0,4,4,0,18,15,4,8,0,0,27,1015,345,183,34,11,1591,0,0,0,0,0,0,7,0,0,0,0,5,8,8,4,0,0,19,4,9,0,0,0,13,5,5,3,3,3,15,0,0,0,0,0,0,22,19,8,3,6,54,46,23,20,4,9,104,13741,6347,6219,2076,830,29220
LGA41140,63,2348,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,14,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,5,8,0,0,0,0,8,5,0,0,0,0,3,0,0,0,0,0,0,14,3,3,3,0,19,6,6,6,0,0,18,1366,402,371,221,63,2431
LGA41190,12,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,9,0,0,0,0,0,0,251,69,75,39,12,451
LGA41330,16,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,16,190,64,55,16,15,351
LGA41560,100,3673,0,0,0,0,0,0,3,0,0,0,0,3,43,3,0,0,0,43,28,5,0,0,0,38,5,0,0,0,0,3,0,0,0,0,0,0,78,12,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,24,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,16,7,3,0,3,0,15,2287,665,543,248,100,3841
LGA41750,8,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,14,0,0,0,0,16,3,0,0,0,0,3,168,39,42,21,11,285
LGA41830,16,411,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,254,78,55,20,16,429
LGA41960,8,317,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,196,51,54,30,8,332
LGA42030,195,5582,0,0,0,0,0,0,18,0,0,0,0,21,138,19,4,0,0,166,169,84,30,16,3,307,3,8,7,10,5,30,8,3,0,0,0,12,334,117,49,22,10,531,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,16,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,24,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,17,7,0,3,0,0,15,2986,1345,1181,449,203,6161
LGA42110,52,1032,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,3,0,8,601,163,163,88,52,1063
LGA42250,64,2089,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,3,0,3,0,0,10,1016,349,481,195,68,2110
LGA42600,120,5991,0,0,0,0,0,0,55,0,0,0,0,55,698,149,41,7,0,904,577,185,114,21,0,899,68,39,45,23,4,175,15,6,3,0,0,25,1412,381,201,51,3,2057,0,0,0,0,0,0,84,5,0,0,0,90,494,105,37,5,0,636,174,42,28,8,0,244,15,3,3,0,0,21,13,0,0,0,0,12,767,163,63,8,0,1007,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,8,0,0,3,0,15,24,7,11,0,0,35,4961,1740,1713,562,129,9106
LGA42750,28,1135,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,11,9,0,3,0,0,16,685,212,149,97,24,1169
LGA43080,13,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,0,0,0,0,0,0,154,52,41,30,13,287
LGA43220,9,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,145,39,48,39,9,274
LGA43360,9,621,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,384,95,109,47,9,636
LGA43650,178,3959,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,8,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,6,4,0,3,0,16,4,0,8,3,0,15,1661,769,941,467,176,4007
LGA43710,53,1404,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,3,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,4,4,0,0,22,0,3,0,3,0,9,739,240,270,135,53,1444
LGA43790,96,2969,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,44,23,12,7,0,0,45,0,0,0,0,0,3,3,3,0,0,0,3,74,12,8,0,0,92,0,0,0,0,0,0,4,3,0,0,0,7,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,17,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,17,5,0,0,0,19,6,3,3,3,0,17,1704,561,542,221,96,3115
LGA43920,120,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,13,6,4,4,0,0,10,955,480,511,243,120,2305
LGA44000,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,14
LGA44060,512,18179,0,3,0,0,0,3,52,9,0,0,0,66,818,181,69,16,3,1077,1373,756,482,108,45,2761,70,72,78,32,30,281,38,10,3,0,0,53,2344,1025,635,149,80,4241,0,0,0,0,0,0,36,5,0,0,0,41,376,160,61,15,5,613,76,60,28,13,4,185,6,0,0,0,3,6,11,5,0,0,0,16,502,230,89,29,12,863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,10,0,3,0,0,14,28,21,12,0,0,68,10820,5394,5018,1531,602,23363
LGA44210,38,2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,15,0,0,0,0,14,13,3,4,0,0,17,10,0,0,0,0,11,0,0,0,0,0,0,34,3,6,0,0,44,12,3,0,0,0,19,1389,359,312,161,43,2258
LGA44340,409,15038,0,0,0,0,0,0,16,3,0,3,0,22,234,69,38,4,0,346,349,166,134,27,7,681,82,56,87,55,7,292,8,3,7,0,0,13,686,290,262,89,17,1347,0,0,0,0,0,0,35,6,6,0,0,41,435,139,75,31,4,683,45,21,19,3,0,86,5,0,3,4,0,12,8,4,0,0,0,11,522,165,106,35,5,835,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,5,6,4,0,0,14,3,3,0,0,0,12,0,0,0,0,0,0,8,5,3,0,0,28,37,8,5,0,0,52,7456,3527,4376,1516,432,17304
LGA44550,288,8840,0,0,0,0,0,0,5,0,0,0,0,5,57,14,0,0,0,75,53,17,7,3,0,82,3,5,0,3,0,11,0,0,0,0,0,0,122,36,14,4,0,178,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,21,0,0,0,0,0,3,10,0,0,0,0,10,3,5,0,0,0,12,3,0,0,0,0,6,3,0,0,0,0,7,0,0,0,0,0,0,17,5,5,3,0,29,7,5,6,3,0,20,3963,1914,2061,856,293,9086
LGA44620,220,5809,0,0,0,0,0,7,5,0,0,0,0,5,123,28,14,3,0,172,203,86,58,12,11,368,10,6,13,5,9,44,3,3,0,4,0,13,348,118,86,28,21,602,0,0,0,0,0,0,5,0,0,0,0,5,122,28,5,5,0,164,43,20,17,0,0,83,0,3,0,4,0,6,6,0,0,0,0,8,177,55,28,6,0,266,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,8,4,0,0,0,0,9,0,0,0,0,0,0,13,4,0,0,0,21,14,6,3,3,0,26,3347,1334,1313,485,238,6720
LGA44830,20,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,7,5,0,3,0,0,9,505,108,100,64,18,794
LGA45040,204,4973,0,0,0,0,0,0,13,0,0,0,0,14,78,10,14,0,0,100,77,39,23,17,6,157,7,4,8,4,4,27,0,0,0,0,0,7,169,54,43,27,12,302,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,12,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,24,8,3,0,0,37,20,10,6,3,0,38,2704,1094,928,422,211,5359
LGA45090,69,2129,0,0,0,0,0,0,3,0,0,0,0,3,9,3,3,0,0,12,0,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,0,0,25,0,0,0,0,0,0,4,0,0,0,0,4,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,4,1139,373,407,188,69,2182
LGA45120,32,1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,0,0,9,4,0,3,0,0,13,699,194,179,117,36,1220
LGA45290,124,5632,0,0,0,0,0,0,36,3,0,0,0,46,633,179,55,8,0,882,553,254,178,34,9,1035,48,31,53,27,7,160,10,7,0,0,0,18,1288,474,293,67,15,2137,0,0,0,0,0,0,83,15,0,0,0,95,439,188,71,8,0,713,52,25,12,3,0,89,4,3,0,3,0,10,7,4,0,0,0,9,578,231,91,19,3,920,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,4,4,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,12,3,6,0,0,21,22,10,3,5,0,41,4294,1940,1819,551,143,8753
LGA45340,1274,42959,0,0,0,0,0,0,39,4,0,0,0,46,817,93,17,4,0,939,555,216,100,26,5,912,22,21,30,8,8,91,34,6,7,4,0,50,1467,343,160,49,21,2038,0,0,0,0,0,0,13,0,0,0,0,13,248,27,14,4,0,293,180,46,21,4,0,243,4,5,6,4,0,22,3,0,0,0,0,8,455,77,33,10,0,582,7,0,0,0,0,7,27,3,3,0,0,32,27,7,0,0,0,33,6,3,3,0,0,11,4,0,3,0,3,11,0,0,0,0,0,5,73,11,8,0,4,100,38,17,18,7,3,79,21018,10172,9749,3517,1296,45751
LGA45400,10,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,3,0,0,9,150,23,36,15,10,229
LGA45540,11,397,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,73,51,32,11,407
LGA45680,1323,19493,3,3,0,0,0,4,19,3,3,4,0,24,306,43,21,5,7,389,887,514,290,126,80,1901,56,53,63,42,44,260,29,10,12,6,3,64,1305,630,389,181,134,2634,0,0,0,0,0,0,3,0,0,0,0,3,19,9,4,4,0,36,15,5,3,0,3,24,0,0,0,0,0,3,5,0,0,0,0,3,42,20,7,4,3,76,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,19,3,0,0,0,26,16,7,14,8,3,46,9119,5045,4565,2084,1469,22277
LGA45890,992,23100,7,3,0,0,0,12,81,8,7,0,3,103,1015,305,145,18,17,1504,1470,850,660,201,97,3274,105,98,150,73,71,493,54,27,12,3,3,96,2725,1287,975,303,192,5478,4,0,0,0,0,9,92,28,4,0,5,129,614,303,149,30,6,1102,80,41,34,7,3,168,8,5,0,0,0,12,23,10,3,0,0,31,827,380,191,45,15,1452,0,0,0,0,0,0,12,0,0,0,0,10,10,3,3,0,0,14,8,7,9,0,3,28,0,0,7,3,3,12,0,0,0,0,0,0,31,18,16,3,6,71,56,22,17,9,4,106,13304,7102,6348,2248,1208,30207
LGA46090,120,2860,0,0,0,0,0,0,4,0,0,0,0,5,31,4,0,0,0,37,104,56,31,15,13,218,10,12,11,4,7,43,6,0,3,0,0,8,154,72,47,22,21,316,0,0,0,0,0,0,3,0,0,0,0,3,27,15,7,0,0,48,20,5,4,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,56,20,8,3,0,82,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,22,12,3,5,4,0,19,1615,718,585,248,142,3307
LGA46300,82,3121,0,0,0,0,0,0,0,3,0,0,0,7,55,7,6,0,0,66,103,32,34,7,5,192,8,3,7,7,3,30,5,4,0,0,0,7,174,46,47,17,12,296,0,0,0,0,0,0,0,0,0,0,0,0,36,7,3,0,0,44,10,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,46,8,6,3,0,63,0,0,0,0,0,0,10,0,0,0,0,10,7,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,18,0,0,0,0,19,4,3,3,0,0,13,1804,689,651,273,98,3512
LGA46450,157,4128,0,0,0,0,0,0,4,0,0,0,0,8,40,0,0,4,0,42,110,42,21,10,5,187,13,3,11,10,7,35,8,3,0,3,0,11,173,50,32,23,8,280,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,4,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,0,0,17,9,8,4,3,0,26,2302,899,747,353,167,4468
