LGA_NAME16	Year	BornAust	Sex	persons
Wandering (S)	2016	0	M	26
Wandering (S)	2016	1	F	160
Wandering (S)	2016	1	M	175
Wanneroo (C)	2006	0	F	19955
Wanneroo (C)	2006	0	M	19287
Wanneroo (C)	2006	1	F	32464
Wanneroo (C)	2006	1	M	31851
Wanneroo (C)	2011	0	F	30805
Wanneroo (C)	2011	0	M	29649
Wanneroo (C)	2011	1	F	42225
Wanneroo (C)	2011	1	M	41263
Wanneroo (C)	2016	0	F	39393
Wanneroo (C)	2016	0	M	37738
Wanneroo (C)	2016	1	F	49887
Wanneroo (C)	2016	1	M	49203
Waroona (S)	2006	0	F	282
Waroona (S)	2006	0	M	258
Waroona (S)	2006	1	F	1324
Waroona (S)	2006	1	M	1353
Waroona (S)	2011	0	F	318
Waroona (S)	2011	0	M	275
Waroona (S)	2011	1	F	1420
Waroona (S)	2011	1	M	1405
Waroona (S)	2016	0	F	366
Waroona (S)	2016	0	M	315
Waroona (S)	2016	1	F	1451
Waroona (S)	2016	1	M	1492
West Arthur (S)	2006	0	F	51
West Arthur (S)	2006	0	M	32
West Arthur (S)	2006	1	F	325
West Arthur (S)	2006	1	M	399
West Arthur (S)	2011	0	F	51
West Arthur (S)	2011	0	M	35
West Arthur (S)	2011	1	F	359
West Arthur (S)	2011	1	M	404
West Arthur (S)	2016	0	F	48
West Arthur (S)	2016	0	M	34
West Arthur (S)	2016	1	F	308
West Arthur (S)	2016	1	M	343
Westonia (S)	2006	0	F	10
Westonia (S)	2006	0	M	8
Westonia (S)	2006	1	F	92
Westonia (S)	2006	1	M	91
Westonia (S)	2011	0	F	19
Westonia (S)	2011	0	M	28
Westonia (S)	2011	1	F	90
Westonia (S)	2011	1	M	125
Westonia (S)	2016	0	F	21
Westonia (S)	2016	0	M	28
Westonia (S)	2016	1	F	84
Westonia (S)	2016	1	M	124
Wickepin (S)	2006	0	F	36
Wickepin (S)	2006	0	M	25
Wickepin (S)	2006	1	F	298
Wickepin (S)	2006	1	M	336
Wickepin (S)	2011	0	F	36
Wickepin (S)	2011	0	M	22
Wickepin (S)	2011	1	F	303
Wickepin (S)	2011	1	M	344
Wickepin (S)	2016	0	F	39
Wickepin (S)	2016	0	M	25
Wickepin (S)	2016	1	F	281
Wickepin (S)	2016	1	M	322
Williams (S)	2006	0	F	49
Williams (S)	2006	0	M	30
Williams (S)	2006	1	F	348
Williams (S)	2006	1	M	388
Williams (S)	2011	0	F	41
Williams (S)	2011	0	M	38
Williams (S)	2011	1	F	371
Williams (S)	2011	1	M	419
Williams (S)	2016	0	F	45
Williams (S)	2016	0	M	47
Williams (S)	2016	1	F	373
Williams (S)	2016	1	M	415
Wiluna (S)	2006	0	F	27
Wiluna (S)	2006	0	M	94
Wiluna (S)	2006	1	F	177
Wiluna (S)	2006	1	M	321
Wiluna (S)	2011	0	F	62
Wiluna (S)	2011	0	M	215
Wiluna (S)	2011	1	F	247
Wiluna (S)	2011	1	M	499
Wiluna (S)	2016	0	F	36
Wiluna (S)	2016	0	M	123
Wiluna (S)	2016	1	F	169
Wiluna (S)	2016	1	M	288
Wongan-Ballidu (S)	2006	0	F	68
Wongan-Ballidu (S)	2006	0	M	79
Wongan-Ballidu (S)	2006	1	F	585
Wongan-Ballidu (S)	2006	1	M	600
Wongan-Ballidu (S)	2011	0	F	71
Wongan-Ballidu (S)	2011	0	M	77
Wongan-Ballidu (S)	2011	1	F	586
Wongan-Ballidu (S)	2011	1	M	620
Wongan-Ballidu (S)	2016	0	F	77
Wongan-Ballidu (S)	2016	0	M	100
Wongan-Ballidu (S)	2016	1	F	511
Wongan-Ballidu (S)	2016	1	M	576
Woodanilling (S)	2006	0	F	15
Woodanilling (S)	2006	0	M	13
Woodanilling (S)	2006	1	F	153
Woodanilling (S)	2006	1	M	189
Woodanilling (S)	2011	0	F	24
Woodanilling (S)	2011	0	M	16
Woodanilling (S)	2011	1	F	171
Woodanilling (S)	2011	1	M	193
Woodanilling (S)	2016	0	F	28
Woodanilling (S)	2016	0	M	20
Woodanilling (S)	2016	1	F	149
Woodanilling (S)	2016	1	M	174
Wyalkatchem (S)	2006	0	F	30
Wyalkatchem (S)	2006	0	M	24
Wyalkatchem (S)	2006	1	F	244
Wyalkatchem (S)	2006	1	M	246
Wyalkatchem (S)	2011	0	F	34
Wyalkatchem (S)	2011	0	M	32
Wyalkatchem (S)	2011	1	F	197
Wyalkatchem (S)	2011	1	M	209
Wyalkatchem (S)	2016	0	F	30
Wyalkatchem (S)	2016	0	M	24
Wyalkatchem (S)	2016	1	F	179
Wyalkatchem (S)	2016	1	M	205
Wyndham-East Kimberley (S)	2006	0	F	289
Wyndham-East Kimberley (S)	2006	0	M	273
Wyndham-East Kimberley (S)	2006	1	F	2395
Wyndham-East Kimberley (S)	2006	1	M	2631
Wyndham-East Kimberley (S)	2011	0	F	483
Wyndham-East Kimberley (S)	2011	0	M	464
Wyndham-East Kimberley (S)	2011	1	F	2962
Wyndham-East Kimberley (S)	2011	1	M	3145
Wyndham-East Kimberley (S)	2016	0	F	497
Wyndham-East Kimberley (S)	2016	0	M	437
Wyndham-East Kimberley (S)	2016	1	F	2646
Wyndham-East Kimberley (S)	2016	1	M	2630
Yalgoo (S)	2006	0	F	8
Yalgoo (S)	2006	0	M	9
Yalgoo (S)	2006	1	F	86
Yalgoo (S)	2006	1	M	108
Yalgoo (S)	2011	0	F	12
Yalgoo (S)	2011	0	M	48
Yalgoo (S)	2011	1	F	89
Yalgoo (S)	2011	1	M	182
Yalgoo (S)	2016	0	F	9
Yalgoo (S)	2016	0	M	44
Yalgoo (S)	2016	1	F	83
Yalgoo (S)	2016	1	M	127
Yilgarn (S)	2006	0	F	87
Yilgarn (S)	2006	0	M	97
Yilgarn (S)	2006	1	F	516
Yilgarn (S)	2006	1	M	620
Yilgarn (S)	2011	0	F	98
Yilgarn (S)	2011	0	M	172
Yilgarn (S)	2011	1	F	473
Yilgarn (S)	2011	1	M	705
Yilgarn (S)	2016	0	F	68
Yilgarn (S)	2016	0	M	109
Yilgarn (S)	2016	1	F	336
Yilgarn (S)	2016	1	M	503
York (S)	2006	0	F	281
York (S)	2006	0	M	259
York (S)	2006	1	F	1172
York (S)	2006	1	M	1233
York (S)	2011	0	F	314
York (S)	2011	0	M	292
York (S)	2011	1	F	1288
York (S)	2011	1	M	1277
York (S)	2016	0	F	308
York (S)	2016	0	M	288
York (S)	2016	1	F	1271
York (S)	2016	1	M	1311
No usual address (WA)	2006	0	F	719
No usual address (WA)	2006	0	M	935
No usual address (WA)	2006	1	F	1566
No usual address (WA)	2006	1	M	2055
No usual address (WA)	2011	0	F	962
No usual address (WA)	2011	0	M	1327
No usual address (WA)	2011	1	F	1804
No usual address (WA)	2011	1	M	2433
No usual address (WA)	2016	0	F	634
No usual address (WA)	2016	0	M	851
No usual address (WA)	2016	1	F	1378
No usual address (WA)	2016	1	M	2138
Migratory - Offshore - Shipping (WA)	2006	0	F	12
Migratory - Offshore - Shipping (WA)	2006	0	M	105
Migratory - Offshore - Shipping (WA)	2006	1	F	17
Migratory - Offshore - Shipping (WA)	2006	1	M	179
Migratory - Offshore - Shipping (WA)	2011	0	F	9
Migratory - Offshore - Shipping (WA)	2011	0	M	110
Migratory - Offshore - Shipping (WA)	2011	1	F	23
Migratory - Offshore - Shipping (WA)	2011	1	M	214
Migratory - Offshore - Shipping (WA)	2016	0	F	9
Migratory - Offshore - Shipping (WA)	2016	0	M	164
Migratory - Offshore - Shipping (WA)	2016	1	F	16
Migratory - Offshore - Shipping (WA)	2016	1	M	177
Break O'Day (M)	2006	0	F	351
Break O'Day (M)	2006	0	M	343
Break O'Day (M)	2006	1	F	2441
Break O'Day (M)	2006	1	M	2448
Break O'Day (M)	2011	0	F	397
Break O'Day (M)	2011	0	M	362
Break O'Day (M)	2011	1	F	2481
Break O'Day (M)	2011	1	M	2595
Break O'Day (M)	2016	0	F	412
Break O'Day (M)	2016	0	M	354
Break O'Day (M)	2016	1	F	2328
Break O'Day (M)	2016	1	M	2426
Brighton (M)	2006	0	F	313
Brighton (M)	2006	0	M	329
Brighton (M)	2006	1	F	6246
Brighton (M)	2006	1	M	5971
Brighton (M)	2011	0	F	366
Brighton (M)	2011	0	M	381
Brighton (M)	2011	1	F	7026
Brighton (M)	2011	1	M	6602
Brighton (M)	2016	0	F	390
Brighton (M)	2016	0	M	385
Brighton (M)	2016	1	F	7359
Brighton (M)	2016	1	M	7041
Burnie (C)	2006	0	F	765
Burnie (C)	2006	0	M	748
Burnie (C)	2006	1	F	8539
Burnie (C)	2006	1	M	7936
Burnie (C)	2011	0	F	809
Burnie (C)	2011	0	M	782
Burnie (C)	2011	1	F	8698
Burnie (C)	2011	1	M	7992
Burnie (C)	2016	0	F	797
Burnie (C)	2016	0	M	769
Burnie (C)	2016	1	F	8361
Burnie (C)	2016	1	M	7695
Central Coast (M) (Tas.)	2006	0	F	918
Central Coast (M) (Tas.)	2006	0	M	843
Central Coast (M) (Tas.)	2006	1	F	9041
Central Coast (M) (Tas.)	2006	1	M	8643
Central Coast (M) (Tas.)	2011	0	F	939
Central Coast (M) (Tas.)	2011	0	M	889
Central Coast (M) (Tas.)	2011	1	F	9455
Central Coast (M) (Tas.)	2011	1	M	8983
Central Coast (M) (Tas.)	2016	0	F	978
Central Coast (M) (Tas.)	2016	0	M	866
Central Coast (M) (Tas.)	2016	1	F	9210
Central Coast (M) (Tas.)	2016	1	M	8759
Central Highlands (M) (Tas.)	2006	0	F	66
Central Highlands (M) (Tas.)	2006	0	M	73
Central Highlands (M) (Tas.)	2006	1	F	912
Central Highlands (M) (Tas.)	2006	1	M	1001
Central Highlands (M) (Tas.)	2011	0	F	93
Central Highlands (M) (Tas.)	2011	0	M	88
Central Highlands (M) (Tas.)	2011	1	F	906
Central Highlands (M) (Tas.)	2011	1	M	1010
Central Highlands (M) (Tas.)	2016	0	F	92
Central Highlands (M) (Tas.)	2016	0	M	97
Central Highlands (M) (Tas.)	2016	1	F	821
Central Highlands (M) (Tas.)	2016	1	M	936
Circular Head (M)	2006	0	F	303
Circular Head (M)	2006	0	M	304
Circular Head (M)	2006	1	F	3394
Circular Head (M)	2006	1	M	3558
Circular Head (M)	2011	0	F	334
Circular Head (M)	2011	0	M	348
Circular Head (M)	2011	1	F	3411
Circular Head (M)	2011	1	M	3445
Circular Head (M)	2016	0	F	316
Circular Head (M)	2016	0	M	332
Circular Head (M)	2016	1	F	3184
Circular Head (M)	2016	1	M	3337
Clarence (C)	2006	0	F	2365
Clarence (C)	2006	0	M	2310
Clarence (C)	2006	1	F	21684
Clarence (C)	2006	1	M	20456
Clarence (C)	2011	0	F	2634
Clarence (C)	2011	0	M	2593
Clarence (C)	2011	1	F	22752
Clarence (C)	2011	1	M	21529
Clarence (C)	2016	0	F	2884
Clarence (C)	2016	0	M	2714
Clarence (C)	2016	1	F	23795
Clarence (C)	2016	1	M	22432
Derwent Valley (M)	2006	0	F	337
Derwent Valley (M)	2006	0	M	353
Derwent Valley (M)	2006	1	F	4039
Derwent Valley (M)	2006	1	M	4064
Derwent Valley (M)	2011	0	F	354
Derwent Valley (M)	2011	0	M	377
Derwent Valley (M)	2011	1	F	4211
Derwent Valley (M)	2011	1	M	4352
Derwent Valley (M)	2016	0	F	343
Derwent Valley (M)	2016	0	M	374
Derwent Valley (M)	2016	1	F	4202
Derwent Valley (M)	2016	1	M	4214
Devonport (C)	2006	0	F	1004
Devonport (C)	2006	0	M	1000
Devonport (C)	2006	1	F	10781
Devonport (C)	2006	1	M	9868
Devonport (C)	2011	0	F	1075
Devonport (C)	2011	0	M	1012
Devonport (C)	2011	1	F	11141
Devonport (C)	2011	1	M	10119
Devonport (C)	2016	0	F	1123
Devonport (C)	2016	0	M	961
Devonport (C)	2016	1	F	11015
Devonport (C)	2016	1	M	9918
Dorset (M)	2006	0	F	207
Dorset (M)	2006	0	M	220
Dorset (M)	2006	1	F	3040
Dorset (M)	2006	1	M	3084
Dorset (M)	2011	0	F	256
Dorset (M)	2011	0	M	256
Dorset (M)	2011	1	F	3009
Dorset (M)	2011	1	M	2967
Dorset (M)	2016	0	F	262
Dorset (M)	2016	0	M	262
Dorset (M)	2016	1	F	2743
Dorset (M)	2016	1	M	2736
Flinders (M) (Tas.)	2006	0	F	38
Flinders (M) (Tas.)	2006	0	M	39
Flinders (M) (Tas.)	2006	1	F	342
Flinders (M) (Tas.)	2006	1	M	408
Flinders (M) (Tas.)	2011	0	F	37
Flinders (M) (Tas.)	2011	0	M	36
Flinders (M) (Tas.)	2011	1	F	294
Flinders (M) (Tas.)	2011	1	M	336
Flinders (M) (Tas.)	2016	0	F	47
Flinders (M) (Tas.)	2016	0	M	38
Flinders (M) (Tas.)	2016	1	F	336
Flinders (M) (Tas.)	2016	1	M	407
George Town (M)	2006	0	F	342
George Town (M)	2006	0	M	365
George Town (M)	2006	1	F	2671
George Town (M)	2006	1	M	2702
George Town (M)	2011	0	F	343
George Town (M)	2011	0	M	391
George Town (M)	2011	1	F	2847
George Town (M)	2011	1	M	2745
George Town (M)	2016	0	F	355
George Town (M)	2016	0	M	369
George Town (M)	2016	1	F	2698
George Town (M)	2016	1	M	2656
Glamorgan/Spring Bay (M)	2006	0	F	203
Glamorgan/Spring Bay (M)	2006	0	M	210
Glamorgan/Spring Bay (M)	2006	1	F	1686
Glamorgan/Spring Bay (M)	2006	1	M	1750
Glamorgan/Spring Bay (M)	2011	0	F	226
Glamorgan/Spring Bay (M)	2011	0	M	229
Glamorgan/Spring Bay (M)	2011	1	F	1743
Glamorgan/Spring Bay (M)	2011	1	M	1791
Glamorgan/Spring Bay (M)	2016	0	F	235
Glamorgan/Spring Bay (M)	2016	0	M	216
Glamorgan/Spring Bay (M)	2016	1	F	1690
Glamorgan/Spring Bay (M)	2016	1	M	1796
Glenorchy (C)	2006	0	F	2127
Glenorchy (C)	2006	0	M	2014
Glenorchy (C)	2006	1	F	18861
Glenorchy (C)	2006	1	M	17242
Glenorchy (C)	2011	0	F	2601
Glenorchy (C)	2011	0	M	2317
Glenorchy (C)	2011	1	F	19465
Glenorchy (C)	2011	1	M	18090
Glenorchy (C)	2016	0	F	3046
Glenorchy (C)	2016	0	M	2744
Glenorchy (C)	2016	1	F	18958
Glenorchy (C)	2016	1	M	17951
Hobart (C)	2006	0	F	4362
Hobart (C)	2006	0	M	4408
Hobart (C)	2006	1	F	18612
Hobart (C)	2006	1	M	17162
Hobart (C)	2011	0	F	5110
Hobart (C)	2011	0	M	5089
Hobart (C)	2011	1	F	18719
Hobart (C)	2011	1	M	17398
Hobart (C)	2016	0	F	5903
Hobart (C)	2016	0	M	5573
Hobart (C)	2016	1	F	18439
Hobart (C)	2016	1	M	17428
Huon Valley (M)	2006	0	F	828
Huon Valley (M)	2006	0	M	841
Huon Valley (M)	2006	1	F	5676
Huon Valley (M)	2006	1	M	5808
Huon Valley (M)	2011	0	F	1052
Huon Valley (M)	2011	0	M	1082
Huon Valley (M)	2011	1	F	6169
Huon Valley (M)	2011	1	M	6224
Huon Valley (M)	2016	0	F	1171
Huon Valley (M)	2016	0	M	1196
Huon Valley (M)	2016	1	F	6260
Huon Valley (M)	2016	1	M	6204
Kentish (M)	2006	0	F	292
Kentish (M)	2006	0	M	276
Kentish (M)	2006	1	F	2375
Kentish (M)	2006	1	M	2501
Kentish (M)	2011	0	F	356
Kentish (M)	2011	0	M	344
Kentish (M)	2011	1	F	2495
Kentish (M)	2011	1	M	2657
Kentish (M)	2016	0	F	364
Kentish (M)	2016	0	M	360
Kentish (M)	2016	1	F	2362
Kentish (M)	2016	1	M	2497
King Island (M)	2006	0	F	105
King Island (M)	2006	0	M	99
King Island (M)	2006	1	F	638
King Island (M)	2006	1	M	713
King Island (M)	2011	0	F	107
King Island (M)	2011	0	M	110
King Island (M)	2011	1	F	616
King Island (M)	2011	1	M	661
King Island (M)	2016	0	F	93
King Island (M)	2016	0	M	100
King Island (M)	2016	1	F	607
King Island (M)	2016	1	M	641
Kingborough (M)	2006	0	F	2615
Kingborough (M)	2006	0	M	2386
Kingborough (M)	2006	1	F	12575
Kingborough (M)	2006	1	M	11899
Kingborough (M)	2011	0	F	3027
Kingborough (M)	2011	0	M	2797
Kingborough (M)	2011	1	F	13837
Kingborough (M)	2011	1	M	13093
Kingborough (M)	2016	0	F	3149
Kingborough (M)	2016	0	M	2806
Kingborough (M)	2016	1	F	14471
Kingborough (M)	2016	1	M	13613
Latrobe (M) (Tas.)	2006	0	F	367
Latrobe (M) (Tas.)	2006	0	M	328
Latrobe (M) (Tas.)	2006	1	F	3710
Latrobe (M) (Tas.)	2006	1	M	3810
Latrobe (M) (Tas.)	2011	0	F	456
Latrobe (M) (Tas.)	2011	0	M	421
Latrobe (M) (Tas.)	2011	1	F	4297
Latrobe (M) (Tas.)	2011	1	M	4248
Latrobe (M) (Tas.)	2016	0	F	480
Latrobe (M) (Tas.)	2016	0	M	446
Latrobe (M) (Tas.)	2016	1	F	4563
Latrobe (M) (Tas.)	2016	1	M	4417
Launceston (C)	2006	0	F	3133
Launceston (C)	2006	0	M	3093
Launceston (C)	2006	1	F	27190
Launceston (C)	2006	1	M	24914
Launceston (C)	2011	0	F	3768
Launceston (C)	2011	0	M	3673
Launceston (C)	2011	1	F	27762
Launceston (C)	2011	1	M	25860
Launceston (C)	2016	0	F	4121
Launceston (C)	2016	0	M	4062
Launceston (C)	2016	1	F	26901
Launceston (C)	2016	1	M	25069
Meander Valley (M)	2006	0	F	941
Meander Valley (M)	2006	0	M	848
Meander Valley (M)	2006	1	F	7916
Meander Valley (M)	2006	1	M	7634
Meander Valley (M)	2011	0	F	1029
Meander Valley (M)	2011	0	M	932
Meander Valley (M)	2011	1	F	8371
Meander Valley (M)	2011	1	M	7881
Meander Valley (M)	2016	0	F	1014
Meander Valley (M)	2016	0	M	907
Meander Valley (M)	2016	1	F	8096
Meander Valley (M)	2016	1	M	7843
Northern Midlands (M)	2006	0	F	482
Northern Midlands (M)	2006	0	M	443
Northern Midlands (M)	2006	1	F	5183
Northern Midlands (M)	2006	1	M	5246
Northern Midlands (M)	2011	0	F	525
Northern Midlands (M)	2011	0	M	513
Northern Midlands (M)	2011	1	F	5364
Northern Midlands (M)	2011	1	M	5357
Northern Midlands (M)	2016	0	F	542
Northern Midlands (M)	2016	0	M	486
Northern Midlands (M)	2016	1	F	5318
Northern Midlands (M)	2016	1	M	5285
Sorell (M)	2006	0	F	510
Sorell (M)	2006	0	M	477
Sorell (M)	2006	1	F	5125
Sorell (M)	2006	1	M	5100
Sorell (M)	2011	0	F	594
Sorell (M)	2011	0	M	550
Sorell (M)	2011	1	F	5740
Sorell (M)	2011	1	M	5639
Sorell (M)	2016	0	F	632
Sorell (M)	2016	0	M	588
Sorell (M)	2016	1	F	6112
Sorell (M)	2016	1	M	6041
Southern Midlands (M)	2006	0	F	180
Southern Midlands (M)	2006	0	M	164
Southern Midlands (M)	2006	1	F	2406
Southern Midlands (M)	2006	1	M	2544
Southern Midlands (M)	2011	0	F	186
Southern Midlands (M)	2011	0	M	175
Southern Midlands (M)	2011	1	F	2609
Southern Midlands (M)	2011	1	M	2738
Southern Midlands (M)	2016	0	F	172
Southern Midlands (M)	2016	0	M	173
Southern Midlands (M)	2016	1	F	2466
Southern Midlands (M)	2016	1	M	2652
Tasman (M)	2006	0	F	125
Tasman (M)	2006	0	M	141
Tasman (M)	2006	1	F	931
Tasman (M)	2006	1	M	914
Tasman (M)	2011	0	F	144
Tasman (M)	2011	0	M	147
Tasman (M)	2011	1	F	929
Tasman (M)	2011	1	M	1008
Tasman (M)	2016	0	F	128
Tasman (M)	2016	0	M	133
Tasman (M)	2016	1	F	855
Tasman (M)	2016	1	M	925
Waratah/Wynyard (M)	2006	0	F	671
Waratah/Wynyard (M)	2006	0	M	590
Waratah/Wynyard (M)	2006	1	F	5845
Waratah/Wynyard (M)	2006	1	M	5573
Waratah/Wynyard (M)	2011	0	F	684
Waratah/Wynyard (M)	2011	0	M	601
Waratah/Wynyard (M)	2011	1	F	5960
Waratah/Wynyard (M)	2011	1	M	5829
Waratah/Wynyard (M)	2016	0	F	684
Waratah/Wynyard (M)	2016	0	M	577
Waratah/Wynyard (M)	2016	1	F	5669
Waratah/Wynyard (M)	2016	1	M	5596
West Coast (M)	2006	0	F	167
West Coast (M)	2006	0	M	228
West Coast (M)	2006	1	F	2050
West Coast (M)	2006	1	M	2216
West Coast (M)	2011	0	F	168
West Coast (M)	2011	0	M	201
West Coast (M)	2011	1	F	1918
West Coast (M)	2011	1	M	2076
West Coast (M)	2016	0	F	167
West Coast (M)	2016	0	M	190
West Coast (M)	2016	1	F	1637
West Coast (M)	2016	1	M	1761
West Tamar (M)	2006	0	F	1417
West Tamar (M)	2006	0	M	1401
West Tamar (M)	2006	1	F	8563
West Tamar (M)	2006	1	M	8288
West Tamar (M)	2011	0	F	1582
West Tamar (M)	2011	0	M	1499
West Tamar (M)	2011	1	F	9192
West Tamar (M)	2011	1	M	8700
West Tamar (M)	2016	0	F	1609
West Tamar (M)	2016	0	M	1493
West Tamar (M)	2016	1	F	9200
West Tamar (M)	2016	1	M	8855
No usual address (Tas.)	2006	0	F	60
No usual address (Tas.)	2006	0	M	75
No usual address (Tas.)	2006	1	F	325
No usual address (Tas.)	2006	1	M	341
No usual address (Tas.)	2011	0	F	83
No usual address (Tas.)	2011	0	M	95
No usual address (Tas.)	2011	1	F	347
No usual address (Tas.)	2011	1	M	468
No usual address (Tas.)	2016	0	F	66
No usual address (Tas.)	2016	0	M	72
No usual address (Tas.)	2016	1	F	286
No usual address (Tas.)	2016	1	M	376
Migratory - Offshore - Shipping (Tas.)	2006	0	F	6
Migratory - Offshore - Shipping (Tas.)	2006	0	M	20
Migratory - Offshore - Shipping (Tas.)	2006	1	F	13
Migratory - Offshore - Shipping (Tas.)	2006	1	M	56
Migratory - Offshore - Shipping (Tas.)	2011	0	F	5
Migratory - Offshore - Shipping (Tas.)	2011	0	M	17
Migratory - Offshore - Shipping (Tas.)	2011	1	F	26
Migratory - Offshore - Shipping (Tas.)	2011	1	M	55
Migratory - Offshore - Shipping (Tas.)	2016	0	F	3
Migratory - Offshore - Shipping (Tas.)	2016	0	M	15
Migratory - Offshore - Shipping (Tas.)	2016	1	F	16
Migratory - Offshore - Shipping (Tas.)	2016	1	M	28
Alice Springs (T)	2006	0	F	1954
Alice Springs (T)	2006	0	M	1912
Alice Springs (T)	2006	1	F	9084
Alice Springs (T)	2006	1	M	8750
Alice Springs (T)	2011	0	F	2562
Alice Springs (T)	2011	0	M	2456
Alice Springs (T)	2011	1	F	9047
Alice Springs (T)	2011	1	M	8820
Alice Springs (T)	2016	0	F	2977
Alice Springs (T)	2016	0	M	2822
Alice Springs (T)	2016	1	F	8123
Alice Springs (T)	2016	1	M	7811
Barkly (R)	2006	0	F	139
Barkly (R)	2006	0	M	141
Barkly (R)	2006	1	F	2866
Barkly (R)	2006	1	M	2908
Barkly (R)	2011	0	F	202
Barkly (R)	2011	0	M	180
Barkly (R)	2011	1	F	3011
Barkly (R)	2011	1	M	3010
Barkly (R)	2016	0	F	255
Barkly (R)	2016	0	M	248
Barkly (R)	2016	1	F	2758
Barkly (R)	2016	1	M	2891
Belyuen (S)	2006	0	F	0
Belyuen (S)	2006	0	M	0
Belyuen (S)	2006	1	F	85
Belyuen (S)	2006	1	M	91
Belyuen (S)	2011	0	F	0
Belyuen (S)	2011	0	M	0
Belyuen (S)	2011	1	F	87
Belyuen (S)	2011	1	M	90
Belyuen (S)	2016	0	F	0
Belyuen (S)	2016	0	M	0
Belyuen (S)	2016	1	F	71
Belyuen (S)	2016	1	M	90
Central Desert (R)	2006	0	F	13
Central Desert (R)	2006	0	M	22
Central Desert (R)	2006	1	F	1990
Central Desert (R)	2006	1	M	1884
Central Desert (R)	2011	0	F	21
Central Desert (R)	2011	0	M	66
Central Desert (R)	2011	1	F	1771
Central Desert (R)	2011	1	M	1773
Central Desert (R)	2016	0	F	49
Central Desert (R)	2016	0	M	61
Central Desert (R)	2016	1	F	1758
Central Desert (R)	2016	1	M	1632
Coomalie (S)	2006	0	F	65
Coomalie (S)	2006	0	M	62
Coomalie (S)	2006	1	F	329
Coomalie (S)	2006	1	M	365
Coomalie (S)	2011	0	F	68
Coomalie (S)	2011	0	M	77
Coomalie (S)	2011	1	F	371
Coomalie (S)	2011	1	M	407
Coomalie (S)	2016	0	F	80
Coomalie (S)	2016	0	M	77
Coomalie (S)	2016	1	F	417
Coomalie (S)	2016	1	M	457
Darwin (C)	2006	0	F	7127
Darwin (C)	2006	0	M	7064
Darwin (C)	2006	1	F	21952
Darwin (C)	2006	1	M	23456
Darwin (C)	2011	0	F	9561
Darwin (C)	2011	0	M	9898
Darwin (C)	2011	1	F	22125
Darwin (C)	2011	1	M	23317
Darwin (C)	2016	0	F	12500
Darwin (C)	2016	0	M	12459
Darwin (C)	2016	1	F	21703
Darwin (C)	2016	1	M	23248
East Arnhem (R)	2006	0	F	8
East Arnhem (R)	2006	0	M	18
East Arnhem (R)	2006	1	F	4100
East Arnhem (R)	2006	1	M	3989
East Arnhem (R)	2011	0	F	8
East Arnhem (R)	2011	0	M	5
East Arnhem (R)	2011	1	F	4548
East Arnhem (R)	2011	1	M	4494
East Arnhem (R)	2016	0	F	67
East Arnhem (R)	2016	0	M	74
East Arnhem (R)	2016	1	F	4388
East Arnhem (R)	2016	1	M	4322
Katherine (T)	2006	0	F	411
Katherine (T)	2006	0	M	393
Katherine (T)	2006	1	F	3329
Katherine (T)	2006	1	M	3454
Katherine (T)	2011	0	F	526
Katherine (T)	2011	0	M	464
Katherine (T)	2011	1	F	3571
Katherine (T)	2011	1	M	3717
Katherine (T)	2016	0	F	596
Katherine (T)	2016	0	M	563
Katherine (T)	2016	1	F	3149
Katherine (T)	2016	1	M	3429
Litchfield (M)	2006	0	F	1034
Litchfield (M)	2006	0	M	1132
Litchfield (M)	2006	1	F	5143
Litchfield (M)	2006	1	M	6304
Litchfield (M)	2011	0	F	1180
Litchfield (M)	2011	0	M	1147
Litchfield (M)	2011	1	F	6415
Litchfield (M)	2011	1	M	7749
Litchfield (M)	2016	0	F	1325
Litchfield (M)	2016	0	M	1706
Litchfield (M)	2016	1	F	7049
Litchfield (M)	2016	1	M	9810
MacDonnell (R)	2006	0	F	31
MacDonnell (R)	2006	0	M	45
MacDonnell (R)	2006	1	F	2727
MacDonnell (R)	2006	1	M	2949
MacDonnell (R)	2011	0	F	43
MacDonnell (R)	2011	0	M	51
MacDonnell (R)	2011	1	F	2655
MacDonnell (R)	2011	1	M	2908
MacDonnell (R)	2016	0	F	81
MacDonnell (R)	2016	0	M	85
MacDonnell (R)	2016	1	F	2594
MacDonnell (R)	2016	1	M	2839
Palmerston (C)	2006	0	F	1565
Palmerston (C)	2006	0	M	1445
Palmerston (C)	2006	1	F	8828
Palmerston (C)	2006	1	M	8906
Palmerston (C)	2011	0	F	2250
Palmerston (C)	2011	0	M	1958
Palmerston (C)	2011	1	F	10308
Palmerston (C)	2011	1	M	10674
Palmerston (C)	2016	0	F	3608
Palmerston (C)	2016	0	M	3240
Palmerston (C)	2016	1	F	11623
Palmerston (C)	2016	1	M	12228
Roper Gulf (R)	2006	0	F	40
Roper Gulf (R)	2006	0	M	35
Roper Gulf (R)	2006	1	F	2599
Roper Gulf (R)	2006	1	M	2730
Roper Gulf (R)	2011	0	F	63
Roper Gulf (R)	2011	0	M	56
Roper Gulf (R)	2011	1	F	2939
Roper Gulf (R)	2011	1	M	2924
Roper Gulf (R)	2016	0	F	101
Roper Gulf (R)	2016	0	M	104
Roper Gulf (R)	2016	1	F	2896
Roper Gulf (R)	2016	1	M	2994
Tiwi Islands (R)	2006	0	F	0
