LGA_NAME16	Year	EduInstitutionType	Sex	students
Wattle Range (DC)	2016	University or other tertiary	M	36
West Torrens (C)	2006		F	1980
West Torrens (C)	2006		M	2055
West Torrens (C)	2006	Infants/Primary	F	1813
West Torrens (C)	2006	Infants/Primary	M	1853
West Torrens (C)	2006	Pre-school	F	262
West Torrens (C)	2006	Pre-school	M	262
West Torrens (C)	2006	Secondary	F	1183
West Torrens (C)	2006	Secondary	M	1186
West Torrens (C)	2006	Technical or Further Educational Institution	F	614
West Torrens (C)	2006	Technical or Further Educational Institution	M	647
West Torrens (C)	2006	University or other tertiary	F	1666
West Torrens (C)	2006	University or other tertiary	M	1395
West Torrens (C)	2011		F	2073
West Torrens (C)	2011		M	1894
West Torrens (C)	2011	Infants/Primary	F	1830
West Torrens (C)	2011	Infants/Primary	M	1887
West Torrens (C)	2011	Pre-school	F	300
West Torrens (C)	2011	Pre-school	M	332
West Torrens (C)	2011	Secondary	F	1271
West Torrens (C)	2011	Secondary	M	1307
West Torrens (C)	2011	Technical or Further Educational Institution	F	712
West Torrens (C)	2011	Technical or Further Educational Institution	M	679
West Torrens (C)	2011	University or other tertiary	F	2106
West Torrens (C)	2011	University or other tertiary	M	1674
West Torrens (C)	2016		F	2021
West Torrens (C)	2016		M	1754
West Torrens (C)	2016	Infants/Primary	F	2012
West Torrens (C)	2016	Infants/Primary	M	2082
West Torrens (C)	2016	Pre-school	F	322
West Torrens (C)	2016	Pre-school	M	333
West Torrens (C)	2016	Secondary	F	1360
West Torrens (C)	2016	Secondary	M	1289
West Torrens (C)	2016	Technical or Further Educational Institution	F	665
West Torrens (C)	2016	Technical or Further Educational Institution	M	618
West Torrens (C)	2016	University or other tertiary	F	2610
West Torrens (C)	2016	University or other tertiary	M	2155
Whyalla (C)	2006		F	852
Whyalla (C)	2006		M	899
Whyalla (C)	2006	Infants/Primary	F	1097
Whyalla (C)	2006	Infants/Primary	M	1173
Whyalla (C)	2006	Pre-school	F	149
Whyalla (C)	2006	Pre-school	M	153
Whyalla (C)	2006	Secondary	F	642
Whyalla (C)	2006	Secondary	M	673
Whyalla (C)	2006	Technical or Further Educational Institution	F	311
Whyalla (C)	2006	Technical or Further Educational Institution	M	247
Whyalla (C)	2006	University or other tertiary	F	228
Whyalla (C)	2006	University or other tertiary	M	99
Whyalla (C)	2011		F	927
Whyalla (C)	2011		M	969
Whyalla (C)	2011	Infants/Primary	F	1006
Whyalla (C)	2011	Infants/Primary	M	1053
Whyalla (C)	2011	Pre-school	F	155
Whyalla (C)	2011	Pre-school	M	168
Whyalla (C)	2011	Secondary	F	618
Whyalla (C)	2011	Secondary	M	673
Whyalla (C)	2011	Technical or Further Educational Institution	F	361
Whyalla (C)	2011	Technical or Further Educational Institution	M	200
Whyalla (C)	2011	University or other tertiary	F	209
Whyalla (C)	2011	University or other tertiary	M	111
Whyalla (C)	2016		F	1013
Whyalla (C)	2016		M	933
Whyalla (C)	2016	Infants/Primary	F	1016
Whyalla (C)	2016	Infants/Primary	M	1065
Whyalla (C)	2016	Pre-school	F	148
Whyalla (C)	2016	Pre-school	M	144
Whyalla (C)	2016	Secondary	F	596
Whyalla (C)	2016	Secondary	M	645
Whyalla (C)	2016	Technical or Further Educational Institution	F	335
Whyalla (C)	2016	Technical or Further Educational Institution	M	159
Whyalla (C)	2016	University or other tertiary	F	258
Whyalla (C)	2016	University or other tertiary	M	105
Wudinna (DC)	2006		F	34
Wudinna (DC)	2006		M	19
Wudinna (DC)	2006	Infants/Primary	F	80
Wudinna (DC)	2006	Infants/Primary	M	78
Wudinna (DC)	2006	Pre-school	F	11
Wudinna (DC)	2006	Pre-school	M	8
Wudinna (DC)	2006	Secondary	F	36
Wudinna (DC)	2006	Secondary	M	34
Wudinna (DC)	2006	Technical or Further Educational Institution	F	9
Wudinna (DC)	2006	Technical or Further Educational Institution	M	7
Wudinna (DC)	2006	University or other tertiary	F	9
Wudinna (DC)	2006	University or other tertiary	M	3
Wudinna (DC)	2011		F	45
Wudinna (DC)	2011		M	27
Wudinna (DC)	2011	Infants/Primary	F	56
Wudinna (DC)	2011	Infants/Primary	M	55
Wudinna (DC)	2011	Pre-school	F	15
Wudinna (DC)	2011	Pre-school	M	8
Wudinna (DC)	2011	Secondary	F	38
Wudinna (DC)	2011	Secondary	M	29
Wudinna (DC)	2011	Technical or Further Educational Institution	F	15
Wudinna (DC)	2011	Technical or Further Educational Institution	M	11
Wudinna (DC)	2011	University or other tertiary	F	5
Wudinna (DC)	2011	University or other tertiary	M	3
Wudinna (DC)	2016		F	51
Wudinna (DC)	2016		M	47
Wudinna (DC)	2016	Infants/Primary	F	90
Wudinna (DC)	2016	Infants/Primary	M	72
Wudinna (DC)	2016	Pre-school	F	8
Wudinna (DC)	2016	Pre-school	M	10
Wudinna (DC)	2016	Secondary	F	21
Wudinna (DC)	2016	Secondary	M	20
Wudinna (DC)	2016	Technical or Further Educational Institution	F	3
Wudinna (DC)	2016	Technical or Further Educational Institution	M	4
Wudinna (DC)	2016	University or other tertiary	F	8
Wudinna (DC)	2016	University or other tertiary	M	3
Yankalilla (DC)	2006		F	215
Yankalilla (DC)	2006		M	186
Yankalilla (DC)	2006	Infants/Primary	F	170
Yankalilla (DC)	2006	Infants/Primary	M	176
Yankalilla (DC)	2006	Pre-school	F	14
Yankalilla (DC)	2006	Pre-school	M	13
Yankalilla (DC)	2006	Secondary	F	106
Yankalilla (DC)	2006	Secondary	M	101
Yankalilla (DC)	2006	Technical or Further Educational Institution	F	36
Yankalilla (DC)	2006	Technical or Further Educational Institution	M	24
Yankalilla (DC)	2006	University or other tertiary	F	18
Yankalilla (DC)	2006	University or other tertiary	M	9
Yankalilla (DC)	2011		F	116
Yankalilla (DC)	2011		M	116
Yankalilla (DC)	2011	Infants/Primary	F	173
Yankalilla (DC)	2011	Infants/Primary	M	149
Yankalilla (DC)	2011	Pre-school	F	28
Yankalilla (DC)	2011	Pre-school	M	19
Yankalilla (DC)	2011	Secondary	F	104
Yankalilla (DC)	2011	Secondary	M	103
Yankalilla (DC)	2011	Technical or Further Educational Institution	F	53
Yankalilla (DC)	2011	Technical or Further Educational Institution	M	17
Yankalilla (DC)	2011	University or other tertiary	F	44
Yankalilla (DC)	2011	University or other tertiary	M	16
Yankalilla (DC)	2016		F	207
Yankalilla (DC)	2016		M	215
Yankalilla (DC)	2016	Infants/Primary	F	183
Yankalilla (DC)	2016	Infants/Primary	M	189
Yankalilla (DC)	2016	Pre-school	F	25
Yankalilla (DC)	2016	Pre-school	M	13
Yankalilla (DC)	2016	Secondary	F	106
Yankalilla (DC)	2016	Secondary	M	113
Yankalilla (DC)	2016	Technical or Further Educational Institution	F	38
Yankalilla (DC)	2016	Technical or Further Educational Institution	M	19
Yankalilla (DC)	2016	University or other tertiary	F	50
Yankalilla (DC)	2016	University or other tertiary	M	9
Yorke Peninsula (DC)	2006		F	395
Yorke Peninsula (DC)	2006		M	375
Yorke Peninsula (DC)	2006	Infants/Primary	F	517
Yorke Peninsula (DC)	2006	Infants/Primary	M	531
Yorke Peninsula (DC)	2006	Pre-school	F	47
Yorke Peninsula (DC)	2006	Pre-school	M	57
Yorke Peninsula (DC)	2006	Secondary	F	276
Yorke Peninsula (DC)	2006	Secondary	M	291
Yorke Peninsula (DC)	2006	Technical or Further Educational Institution	F	79
Yorke Peninsula (DC)	2006	Technical or Further Educational Institution	M	56
Yorke Peninsula (DC)	2006	University or other tertiary	F	29
Yorke Peninsula (DC)	2006	University or other tertiary	M	16
Yorke Peninsula (DC)	2011		F	281
Yorke Peninsula (DC)	2011		M	281
Yorke Peninsula (DC)	2011	Infants/Primary	F	425
Yorke Peninsula (DC)	2011	Infants/Primary	M	452
Yorke Peninsula (DC)	2011	Pre-school	F	60
Yorke Peninsula (DC)	2011	Pre-school	M	53
Yorke Peninsula (DC)	2011	Secondary	F	276
Yorke Peninsula (DC)	2011	Secondary	M	272
Yorke Peninsula (DC)	2011	Technical or Further Educational Institution	F	70
Yorke Peninsula (DC)	2011	Technical or Further Educational Institution	M	51
Yorke Peninsula (DC)	2011	University or other tertiary	F	44
Yorke Peninsula (DC)	2011	University or other tertiary	M	21
Yorke Peninsula (DC)	2016		F	398
Yorke Peninsula (DC)	2016		M	402
Yorke Peninsula (DC)	2016	Infants/Primary	F	377
Yorke Peninsula (DC)	2016	Infants/Primary	M	414
Yorke Peninsula (DC)	2016	Pre-school	F	45
Yorke Peninsula (DC)	2016	Pre-school	M	51
Yorke Peninsula (DC)	2016	Secondary	F	227
Yorke Peninsula (DC)	2016	Secondary	M	256
Yorke Peninsula (DC)	2016	Technical or Further Educational Institution	F	52
Yorke Peninsula (DC)	2016	Technical or Further Educational Institution	M	28
Yorke Peninsula (DC)	2016	University or other tertiary	F	61
Yorke Peninsula (DC)	2016	University or other tertiary	M	16
Unincorporated SA	2006		F	180
Unincorporated SA	2006		M	273
Unincorporated SA	2006	Infants/Primary	F	154
Unincorporated SA	2006	Infants/Primary	M	158
Unincorporated SA	2006	Pre-school	F	22
Unincorporated SA	2006	Pre-school	M	29
Unincorporated SA	2006	Secondary	F	61
Unincorporated SA	2006	Secondary	M	55
Unincorporated SA	2006	Technical or Further Educational Institution	F	51
Unincorporated SA	2006	Technical or Further Educational Institution	M	33
Unincorporated SA	2006	University or other tertiary	F	13
Unincorporated SA	2006	University or other tertiary	M	9
Unincorporated SA	2011		F	334
Unincorporated SA	2011		M	408
Unincorporated SA	2011	Infants/Primary	F	128
Unincorporated SA	2011	Infants/Primary	M	157
Unincorporated SA	2011	Pre-school	F	18
Unincorporated SA	2011	Pre-school	M	33
Unincorporated SA	2011	Secondary	F	71
Unincorporated SA	2011	Secondary	M	69
Unincorporated SA	2011	Technical or Further Educational Institution	F	33
Unincorporated SA	2011	Technical or Further Educational Institution	M	35
Unincorporated SA	2011	University or other tertiary	F	20
Unincorporated SA	2011	University or other tertiary	M	27
Unincorporated SA	2016		F	239
Unincorporated SA	2016		M	384
Unincorporated SA	2016	Infants/Primary	F	92
Unincorporated SA	2016	Infants/Primary	M	105
Unincorporated SA	2016	Pre-school	F	19
Unincorporated SA	2016	Pre-school	M	24
Unincorporated SA	2016	Secondary	F	48
Unincorporated SA	2016	Secondary	M	47
Unincorporated SA	2016	Technical or Further Educational Institution	F	25
Unincorporated SA	2016	Technical or Further Educational Institution	M	21
Unincorporated SA	2016	University or other tertiary	F	25
Unincorporated SA	2016	University or other tertiary	M	12
No usual address (SA)	2006		F	122
No usual address (SA)	2006		M	187
No usual address (SA)	2006	Infants/Primary	F	48
No usual address (SA)	2006	Infants/Primary	M	35
No usual address (SA)	2006	Pre-school	F	7
No usual address (SA)	2006	Pre-school	M	8
No usual address (SA)	2006	Secondary	F	33
No usual address (SA)	2006	Secondary	M	20
No usual address (SA)	2006	Technical or Further Educational Institution	F	25
No usual address (SA)	2006	Technical or Further Educational Institution	M	20
No usual address (SA)	2006	University or other tertiary	F	52
No usual address (SA)	2006	University or other tertiary	M	33
No usual address (SA)	2011		F	172
No usual address (SA)	2011		M	310
No usual address (SA)	2011	Infants/Primary	F	62
No usual address (SA)	2011	Infants/Primary	M	63
No usual address (SA)	2011	Pre-school	F	11
No usual address (SA)	2011	Pre-school	M	8
No usual address (SA)	2011	Secondary	F	25
No usual address (SA)	2011	Secondary	M	26
No usual address (SA)	2011	Technical or Further Educational Institution	F	37
No usual address (SA)	2011	Technical or Further Educational Institution	M	32
No usual address (SA)	2011	University or other tertiary	F	49
No usual address (SA)	2011	University or other tertiary	M	40
No usual address (SA)	2016		F	231
No usual address (SA)	2016		M	421
No usual address (SA)	2016	Infants/Primary	F	43
No usual address (SA)	2016	Infants/Primary	M	29
No usual address (SA)	2016	Pre-school	F	8
No usual address (SA)	2016	Pre-school	M	5
No usual address (SA)	2016	Secondary	F	47
No usual address (SA)	2016	Secondary	M	39
No usual address (SA)	2016	Technical or Further Educational Institution	F	24
No usual address (SA)	2016	Technical or Further Educational Institution	M	21
No usual address (SA)	2016	University or other tertiary	F	38
No usual address (SA)	2016	University or other tertiary	M	40
Migratory - Offshore - Shipping (SA)	2006		F	0
Migratory - Offshore - Shipping (SA)	2006		M	0
Migratory - Offshore - Shipping (SA)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (SA)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (SA)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (SA)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (SA)	2006	Secondary	F	0
Migratory - Offshore - Shipping (SA)	2006	Secondary	M	0
Migratory - Offshore - Shipping (SA)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (SA)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (SA)	2006	University or other tertiary	F	0
Migratory - Offshore - Shipping (SA)	2006	University or other tertiary	M	0
Migratory - Offshore - Shipping (SA)	2011		F	0
Migratory - Offshore - Shipping (SA)	2011		M	0
Migratory - Offshore - Shipping (SA)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (SA)	2011	Infants/Primary	M	0
Migratory - Offshore - Shipping (SA)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (SA)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (SA)	2011	Secondary	F	0
Migratory - Offshore - Shipping (SA)	2011	Secondary	M	0
Migratory - Offshore - Shipping (SA)	2011	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (SA)	2011	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (SA)	2011	University or other tertiary	F	0
Migratory - Offshore - Shipping (SA)	2011	University or other tertiary	M	0
Migratory - Offshore - Shipping (SA)	2016		F	0
Migratory - Offshore - Shipping (SA)	2016		M	0
Migratory - Offshore - Shipping (SA)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (SA)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (SA)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (SA)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (SA)	2016	Secondary	F	0
Migratory - Offshore - Shipping (SA)	2016	Secondary	M	0
Migratory - Offshore - Shipping (SA)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (SA)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (SA)	2016	University or other tertiary	F	0
Migratory - Offshore - Shipping (SA)	2016	University or other tertiary	M	0
Albany (C)	2006		F	1183
Albany (C)	2006		M	1316
Albany (C)	2006	Infants/Primary	F	1363
Albany (C)	2006	Infants/Primary	M	1468
Albany (C)	2006	Pre-school	F	216
Albany (C)	2006	Pre-school	M	265
Albany (C)	2006	Secondary	F	1030
Albany (C)	2006	Secondary	M	1010
Albany (C)	2006	Technical or Further Educational Institution	F	511
Albany (C)	2006	Technical or Further Educational Institution	M	369
Albany (C)	2006	University or other tertiary	F	239
Albany (C)	2006	University or other tertiary	M	110
Albany (C)	2011		F	1008
Albany (C)	2011		M	1379
Albany (C)	2011	Infants/Primary	F	1437
Albany (C)	2011	Infants/Primary	M	1599
Albany (C)	2011	Pre-school	F	277
Albany (C)	2011	Pre-school	M	268
Albany (C)	2011	Secondary	F	1002
Albany (C)	2011	Secondary	M	1047
Albany (C)	2011	Technical or Further Educational Institution	F	585
Albany (C)	2011	Technical or Further Educational Institution	M	398
Albany (C)	2011	University or other tertiary	F	327
Albany (C)	2011	University or other tertiary	M	125
Albany (C)	2016		F	1360
Albany (C)	2016		M	1760
Albany (C)	2016	Infants/Primary	F	1438
Albany (C)	2016	Infants/Primary	M	1510
Albany (C)	2016	Pre-school	F	185
Albany (C)	2016	Pre-school	M	205
Albany (C)	2016	Secondary	F	1290
Albany (C)	2016	Secondary	M	1337
Albany (C)	2016	Technical or Further Educational Institution	F	438
Albany (C)	2016	Technical or Further Educational Institution	M	365
Albany (C)	2016	University or other tertiary	F	334
Albany (C)	2016	University or other tertiary	M	147
Armadale (C)	2006		F	2265
Armadale (C)	2006		M	2165
Armadale (C)	2006	Infants/Primary	F	2199
Armadale (C)	2006	Infants/Primary	M	2413
Armadale (C)	2006	Pre-school	F	369
Armadale (C)	2006	Pre-school	M	354
Armadale (C)	2006	Secondary	F	1675
Armadale (C)	2006	Secondary	M	1600
Armadale (C)	2006	Technical or Further Educational Institution	F	570
Armadale (C)	2006	Technical or Further Educational Institution	M	497
Armadale (C)	2006	University or other tertiary	F	628
Armadale (C)	2006	University or other tertiary	M	420
Armadale (C)	2011		F	2621
Armadale (C)	2011		M	2704
Armadale (C)	2011	Infants/Primary	F	2622
Armadale (C)	2011	Infants/Primary	M	2748
Armadale (C)	2011	Pre-school	F	535
Armadale (C)	2011	Pre-school	M	544
Armadale (C)	2011	Secondary	F	1673
Armadale (C)	2011	Secondary	M	1666
Armadale (C)	2011	Technical or Further Educational Institution	F	724
Armadale (C)	2011	Technical or Further Educational Institution	M	720
Armadale (C)	2011	University or other tertiary	F	947
Armadale (C)	2011	University or other tertiary	M	654
Armadale (C)	2016		F	3128
Armadale (C)	2016		M	3033
Armadale (C)	2016	Infants/Primary	F	3569
Armadale (C)	2016	Infants/Primary	M	3751
Armadale (C)	2016	Pre-school	F	612
Armadale (C)	2016	Pre-school	M	633
Armadale (C)	2016	Secondary	F	2427
Armadale (C)	2016	Secondary	M	2421
Armadale (C)	2016	Technical or Further Educational Institution	F	952
Armadale (C)	2016	Technical or Further Educational Institution	M	743
Armadale (C)	2016	University or other tertiary	F	1621
Armadale (C)	2016	University or other tertiary	M	1068
Ashburton (S)	2006		F	291
Ashburton (S)	2006		M	499
Ashburton (S)	2006	Infants/Primary	F	341
Ashburton (S)	2006	Infants/Primary	M	363
Ashburton (S)	2006	Pre-school	F	62
Ashburton (S)	2006	Pre-school	M	80
Ashburton (S)	2006	Secondary	F	77
Ashburton (S)	2006	Secondary	M	90
Ashburton (S)	2006	Technical or Further Educational Institution	F	72
Ashburton (S)	2006	Technical or Further Educational Institution	M	54
Ashburton (S)	2006	University or other tertiary	F	40
Ashburton (S)	2006	University or other tertiary	M	31
Ashburton (S)	2011		F	375
Ashburton (S)	2011		M	1178
Ashburton (S)	2011	Infants/Primary	F	362
Ashburton (S)	2011	Infants/Primary	M	405
Ashburton (S)	2011	Pre-school	F	79
Ashburton (S)	2011	Pre-school	M	83
Ashburton (S)	2011	Secondary	F	100
Ashburton (S)	2011	Secondary	M	117
Ashburton (S)	2011	Technical or Further Educational Institution	F	89
Ashburton (S)	2011	Technical or Further Educational Institution	M	99
Ashburton (S)	2011	University or other tertiary	F	60
Ashburton (S)	2011	University or other tertiary	M	71
Ashburton (S)	2016		F	474
Ashburton (S)	2016		M	1817
Ashburton (S)	2016	Infants/Primary	F	376
Ashburton (S)	2016	Infants/Primary	M	349
Ashburton (S)	2016	Pre-school	F	49
Ashburton (S)	2016	Pre-school	M	82
Ashburton (S)	2016	Secondary	F	109
Ashburton (S)	2016	Secondary	M	189
Ashburton (S)	2016	Technical or Further Educational Institution	F	81
Ashburton (S)	2016	Technical or Further Educational Institution	M	125
Ashburton (S)	2016	University or other tertiary	F	73
Ashburton (S)	2016	University or other tertiary	M	103
Augusta-Margaret River (S)	2006		F	461
Augusta-Margaret River (S)	2006		M	494
Augusta-Margaret River (S)	2006	Infants/Primary	F	465
Augusta-Margaret River (S)	2006	Infants/Primary	M	496
Augusta-Margaret River (S)	2006	Pre-school	F	78
Augusta-Margaret River (S)	2006	Pre-school	M	90
Augusta-Margaret River (S)	2006	Secondary	F	326
