LGA_NAME16	Year	SameAddress5YearsAgo	Sex	persons
No usual address (WA)	2006	1	F	177
No usual address (WA)	2006	1	M	356
No usual address (WA)	2011	0	F	2189
No usual address (WA)	2011	0	M	2727
No usual address (WA)	2011	1	F	241
No usual address (WA)	2011	1	M	479
No usual address (WA)	2016	0	F	1495
No usual address (WA)	2016	0	M	1945
No usual address (WA)	2016	1	F	234
No usual address (WA)	2016	1	M	493
Migratory - Offshore - Shipping (WA)	2006	0	F	18
Migratory - Offshore - Shipping (WA)	2006	0	M	136
Migratory - Offshore - Shipping (WA)	2006	1	F	9
Migratory - Offshore - Shipping (WA)	2006	1	M	132
Migratory - Offshore - Shipping (WA)	2011	0	F	20
Migratory - Offshore - Shipping (WA)	2011	0	M	158
Migratory - Offshore - Shipping (WA)	2011	1	F	7
Migratory - Offshore - Shipping (WA)	2011	1	M	153
Migratory - Offshore - Shipping (WA)	2016	0	F	18
Migratory - Offshore - Shipping (WA)	2016	0	M	187
Migratory - Offshore - Shipping (WA)	2016	1	F	9
Migratory - Offshore - Shipping (WA)	2016	1	M	143
Break O'Day (M)	2006		F	317
Break O'Day (M)	2006		M	359
Break O'Day (M)	2006	0	F	1178
Break O'Day (M)	2006	0	M	1130
Break O'Day (M)	2006	1	F	1514
Break O'Day (M)	2006	1	M	1570
Break O'Day (M)	2011		F	288
Break O'Day (M)	2011		M	337
Break O'Day (M)	2011	0	F	1078
Break O'Day (M)	2011	0	M	1039
Break O'Day (M)	2011	1	F	1673
Break O'Day (M)	2011	1	M	1781
Break O'Day (M)	2016		F	370
Break O'Day (M)	2016		M	421
Break O'Day (M)	2016	0	F	936
Break O'Day (M)	2016	0	M	894
Break O'Day (M)	2016	1	F	1702
Break O'Day (M)	2016	1	M	1781
Brighton (M)	2006		F	1156
Brighton (M)	2006		M	1243
Brighton (M)	2006	0	F	2574
Brighton (M)	2006	0	M	2255
Brighton (M)	2006	1	F	3483
Brighton (M)	2006	1	M	3405
Brighton (M)	2011		F	1219
Brighton (M)	2011		M	1119
Brighton (M)	2011	0	F	2604
Brighton (M)	2011	0	M	2268
Brighton (M)	2011	1	F	4155
Brighton (M)	2011	1	M	4094
Brighton (M)	2016		F	1298
Brighton (M)	2016		M	1317
Brighton (M)	2016	0	F	2631
Brighton (M)	2016	0	M	2237
Brighton (M)	2016	1	F	4527
Brighton (M)	2016	1	M	4507
Burnie (C)	2006		F	1100
Burnie (C)	2006		M	1059
Burnie (C)	2006	0	F	3754
Burnie (C)	2006	0	M	3339
Burnie (C)	2006	1	F	5010
Burnie (C)	2006	1	M	4791
Burnie (C)	2011		F	1109
Burnie (C)	2011		M	1125
Burnie (C)	2011	0	F	3494
Burnie (C)	2011	0	M	3043
Burnie (C)	2011	1	F	5440
Burnie (C)	2011	1	M	5116
Burnie (C)	2016		F	1237
Burnie (C)	2016		M	1178
Burnie (C)	2016	0	F	3264
Burnie (C)	2016	0	M	2819
Burnie (C)	2016	1	F	5308
Burnie (C)	2016	1	M	5087
Central Coast (M) (Tas.)	2006		F	1086
Central Coast (M) (Tas.)	2006		M	1105
Central Coast (M) (Tas.)	2006	0	F	3542
Central Coast (M) (Tas.)	2006	0	M	3202
Central Coast (M) (Tas.)	2006	1	F	5969
Central Coast (M) (Tas.)	2006	1	M	5760
Central Coast (M) (Tas.)	2011		F	1102
Central Coast (M) (Tas.)	2011		M	1164
Central Coast (M) (Tas.)	2011	0	F	3534
Central Coast (M) (Tas.)	2011	0	M	3129
Central Coast (M) (Tas.)	2011	1	F	6313
Central Coast (M) (Tas.)	2011	1	M	6114
Central Coast (M) (Tas.)	2016		F	1261
Central Coast (M) (Tas.)	2016		M	1221
Central Coast (M) (Tas.)	2016	0	F	3311
Central Coast (M) (Tas.)	2016	0	M	3013
Central Coast (M) (Tas.)	2016	1	F	6411
Central Coast (M) (Tas.)	2016	1	M	6151
Central Highlands (M) (Tas.)	2006		F	119
Central Highlands (M) (Tas.)	2006		M	132
Central Highlands (M) (Tas.)	2006	0	F	361
Central Highlands (M) (Tas.)	2006	0	M	379
Central Highlands (M) (Tas.)	2006	1	F	581
Central Highlands (M) (Tas.)	2006	1	M	668
Central Highlands (M) (Tas.)	2011		F	137
Central Highlands (M) (Tas.)	2011		M	165
Central Highlands (M) (Tas.)	2011	0	F	323
Central Highlands (M) (Tas.)	2011	0	M	324
Central Highlands (M) (Tas.)	2011	1	F	610
Central Highlands (M) (Tas.)	2011	1	M	705
Central Highlands (M) (Tas.)	2016		F	133
Central Highlands (M) (Tas.)	2016		M	136
Central Highlands (M) (Tas.)	2016	0	F	262
Central Highlands (M) (Tas.)	2016	0	M	289
Central Highlands (M) (Tas.)	2016	1	F	603
Central Highlands (M) (Tas.)	2016	1	M	716
Circular Head (M)	2006		F	406
Circular Head (M)	2006		M	466
Circular Head (M)	2006	0	F	1563
Circular Head (M)	2006	0	M	1536
Circular Head (M)	2006	1	F	1925
Circular Head (M)	2006	1	M	2064
Circular Head (M)	2011		F	429
Circular Head (M)	2011		M	535
Circular Head (M)	2011	0	F	1399
Circular Head (M)	2011	0	M	1261
Circular Head (M)	2011	1	F	2111
Circular Head (M)	2011	1	M	2242
Circular Head (M)	2016		F	545
Circular Head (M)	2016		M	584
Circular Head (M)	2016	0	F	1257
Circular Head (M)	2016	0	M	1238
Circular Head (M)	2016	1	F	2074
Circular Head (M)	2016	1	M	2224
Clarence (C)	2006		F	2708
Clarence (C)	2006		M	3078
Clarence (C)	2006	0	F	8094
Clarence (C)	2006	0	M	7403
Clarence (C)	2006	1	F	14710
Clarence (C)	2006	1	M	13642
Clarence (C)	2011		F	2760
Clarence (C)	2011		M	3211
Clarence (C)	2011	0	F	8408
Clarence (C)	2011	0	M	7712
Clarence (C)	2011	1	F	15374
Clarence (C)	2011	1	M	14387
Clarence (C)	2016		F	3109
Clarence (C)	2016		M	3534
Clarence (C)	2016	0	F	9124
Clarence (C)	2016	0	M	8184
Clarence (C)	2016	1	F	16001
Clarence (C)	2016	1	M	14869
Derwent Valley (M)	2006		F	559
Derwent Valley (M)	2006		M	746
Derwent Valley (M)	2006	0	F	1488
Derwent Valley (M)	2006	0	M	1422
Derwent Valley (M)	2006	1	F	2643
Derwent Valley (M)	2006	1	M	2618
Derwent Valley (M)	2011		F	584
Derwent Valley (M)	2011		M	666
Derwent Valley (M)	2011	0	F	1369
Derwent Valley (M)	2011	0	M	1293
Derwent Valley (M)	2011	1	F	2817
Derwent Valley (M)	2011	1	M	2971
Derwent Valley (M)	2016		F	687
Derwent Valley (M)	2016		M	665
Derwent Valley (M)	2016	0	F	1414
Derwent Valley (M)	2016	0	M	1302
Derwent Valley (M)	2016	1	F	2910
Derwent Valley (M)	2016	1	M	3048
Devonport (C)	2006		F	1286
Devonport (C)	2006		M	1325
Devonport (C)	2006	0	F	4405
Devonport (C)	2006	0	M	3969
Devonport (C)	2006	1	F	6811
Devonport (C)	2006	1	M	6219
Devonport (C)	2011		F	1388
Devonport (C)	2011		M	1394
Devonport (C)	2011	0	F	4372
Devonport (C)	2011	0	M	3844
Devonport (C)	2011	1	F	7102
Devonport (C)	2011	1	M	6511
Devonport (C)	2016		F	1672
Devonport (C)	2016		M	1516
Devonport (C)	2016	0	F	4341
Devonport (C)	2016	0	M	3690
Devonport (C)	2016	1	F	7018
Devonport (C)	2016	1	M	6462
Dorset (M)	2006		F	362
Dorset (M)	2006		M	362
Dorset (M)	2006	0	F	1137
Dorset (M)	2006	0	M	1112
Dorset (M)	2006	1	F	1973
Dorset (M)	2006	1	M	2053
Dorset (M)	2011		F	326
Dorset (M)	2011		M	355
Dorset (M)	2011	0	F	1036
Dorset (M)	2011	0	M	980
Dorset (M)	2011	1	F	2063
Dorset (M)	2011	1	M	2064
Dorset (M)	2016		F	425
Dorset (M)	2016		M	450
Dorset (M)	2016	0	F	886
Dorset (M)	2016	0	M	848
Dorset (M)	2016	1	F	1987
Dorset (M)	2016	1	M	2020
Flinders (M) (Tas.)	2006		F	27
Flinders (M) (Tas.)	2006		M	49
Flinders (M) (Tas.)	2006	0	F	145
Flinders (M) (Tas.)	2006	0	M	151
Flinders (M) (Tas.)	2006	1	F	224
Flinders (M) (Tas.)	2006	1	M	259
Flinders (M) (Tas.)	2011		F	40
Flinders (M) (Tas.)	2011		M	45
Flinders (M) (Tas.)	2011	0	F	130
Flinders (M) (Tas.)	2011	0	M	132
Flinders (M) (Tas.)	2011	1	F	196
Flinders (M) (Tas.)	2011	1	M	233
Flinders (M) (Tas.)	2016		F	41
Flinders (M) (Tas.)	2016		M	68
Flinders (M) (Tas.)	2016	0	F	128
Flinders (M) (Tas.)	2016	0	M	135
Flinders (M) (Tas.)	2016	1	F	243
Flinders (M) (Tas.)	2016	1	M	287
George Town (M)	2006		F	407
George Town (M)	2006		M	432
George Town (M)	2006	0	F	1085
George Town (M)	2006	0	M	1075
George Town (M)	2006	1	F	1729
George Town (M)	2006	1	M	1798
George Town (M)	2011		F	378
George Town (M)	2011		M	396
George Town (M)	2011	0	F	1046
George Town (M)	2011	0	M	911
George Town (M)	2011	1	F	1919
George Town (M)	2011	1	M	1987
George Town (M)	2016		F	540
George Town (M)	2016		M	541
George Town (M)	2016	0	F	982
George Town (M)	2016	0	M	900
George Town (M)	2016	1	F	1869
George Town (M)	2016	1	M	1934
Glamorgan/Spring Bay (M)	2006		F	218
Glamorgan/Spring Bay (M)	2006		M	260
Glamorgan/Spring Bay (M)	2006	0	F	769
Glamorgan/Spring Bay (M)	2006	0	M	746
Glamorgan/Spring Bay (M)	2006	1	F	1059
Glamorgan/Spring Bay (M)	2006	1	M	1135
Glamorgan/Spring Bay (M)	2011		F	203
Glamorgan/Spring Bay (M)	2011		M	177
Glamorgan/Spring Bay (M)	2011	0	F	661
Glamorgan/Spring Bay (M)	2011	0	M	659
Glamorgan/Spring Bay (M)	2011	1	F	1206
Glamorgan/Spring Bay (M)	2011	1	M	1281
Glamorgan/Spring Bay (M)	2016		F	310
Glamorgan/Spring Bay (M)	2016		M	298
Glamorgan/Spring Bay (M)	2016	0	F	666
Glamorgan/Spring Bay (M)	2016	0	M	671
Glamorgan/Spring Bay (M)	2016	1	F	1183
Glamorgan/Spring Bay (M)	2016	1	M	1269
Glenorchy (C)	2006		F	2712
Glenorchy (C)	2006		M	2723
Glenorchy (C)	2006	0	F	7776
Glenorchy (C)	2006	0	M	6880
Glenorchy (C)	2006	1	F	12138
Glenorchy (C)	2006	1	M	11181
Glenorchy (C)	2011		F	2508
Glenorchy (C)	2011		M	2610
Glenorchy (C)	2011	0	F	7720
Glenorchy (C)	2011	0	M	7034
Glenorchy (C)	2011	1	F	12966
Glenorchy (C)	2011	1	M	11822
Glenorchy (C)	2016		F	3141
Glenorchy (C)	2016		M	3088
Glenorchy (C)	2016	0	F	7971
Glenorchy (C)	2016	0	M	7341
Glenorchy (C)	2016	1	F	12751
Glenorchy (C)	2016	1	M	11959
Hobart (C)	2006		F	2564
Hobart (C)	2006		M	2872
Hobart (C)	2006	0	F	10602
Hobart (C)	2006	0	M	9928
Hobart (C)	2006	1	F	11372
Hobart (C)	2006	1	M	10364
Hobart (C)	2011		F	2285
Hobart (C)	2011		M	2611
Hobart (C)	2011	0	F	10354
Hobart (C)	2011	0	M	9840
Hobart (C)	2011	1	F	12284
Hobart (C)	2011	1	M	11325
Hobart (C)	2016		F	2681
Hobart (C)	2016		M	2804
Hobart (C)	2016	0	F	10939
Hobart (C)	2016	0	M	10512
Hobart (C)	2016	1	F	12246
Hobart (C)	2016	1	M	11257
Huon Valley (M)	2006		F	754
Huon Valley (M)	2006		M	879
Huon Valley (M)	2006	0	F	2609
Huon Valley (M)	2006	0	M	2460
Huon Valley (M)	2006	1	F	3548
Huon Valley (M)	2006	1	M	3752
Huon Valley (M)	2011		F	834
Huon Valley (M)	2011		M	886
Huon Valley (M)	2011	0	F	2657
Huon Valley (M)	2011	0	M	2581
Huon Valley (M)	2011	1	F	4017
Huon Valley (M)	2011	1	M	4165
Huon Valley (M)	2016		F	1056
Huon Valley (M)	2016		M	1002
Huon Valley (M)	2016	0	F	2666
Huon Valley (M)	2016	0	M	2519
Huon Valley (M)	2016	1	F	4397
Huon Valley (M)	2016	1	M	4558
Kentish (M)	2006		F	266
Kentish (M)	2006		M	321
Kentish (M)	2006	0	F	980
Kentish (M)	2006	0	M	955
Kentish (M)	2006	1	F	1578
Kentish (M)	2006	1	M	1664
Kentish (M)	2011		F	232
Kentish (M)	2011		M	313
Kentish (M)	2011	0	F	1065
Kentish (M)	2011	0	M	999
Kentish (M)	2011	1	F	1661
Kentish (M)	2011	1	M	1815
Kentish (M)	2016		F	354
Kentish (M)	2016		M	395
Kentish (M)	2016	0	F	880
Kentish (M)	2016	0	M	845
Kentish (M)	2016	1	F	1759
Kentish (M)	2016	1	M	1893
King Island (M)	2006		F	80
King Island (M)	2006		M	99
King Island (M)	2006	0	F	302
King Island (M)	2006	0	M	326
King Island (M)	2006	1	F	383
King Island (M)	2006	1	M	444
King Island (M)	2011		F	90
King Island (M)	2011		M	109
King Island (M)	2011	0	F	248
King Island (M)	2011	0	M	254
King Island (M)	2011	1	F	415
King Island (M)	2011	1	M	454
King Island (M)	2016		F	131
King Island (M)	2016		M	112
King Island (M)	2016	0	F	226
King Island (M)	2016	0	M	250
King Island (M)	2016	1	F	419
King Island (M)	2016	1	M	448
Kingborough (M)	2006		F	1602
Kingborough (M)	2006		M	1672
Kingborough (M)	2006	0	F	6034
Kingborough (M)	2006	0	M	5328
Kingborough (M)	2006	1	F	8264
Kingborough (M)	2006	1	M	7941
Kingborough (M)	2011		F	1606
Kingborough (M)	2011		M	1747
Kingborough (M)	2011	0	F	6289
Kingborough (M)	2011	0	M	5789
Kingborough (M)	2011	1	F	9558
Kingborough (M)	2011	1	M	8905
Kingborough (M)	2016		F	1951
Kingborough (M)	2016		M	1951
Kingborough (M)	2016	0	F	6458
Kingborough (M)	2016	0	M	5881
Kingborough (M)	2016	1	F	10116
Kingborough (M)	2016	1	M	9495
Latrobe (M) (Tas.)	2006		F	423
Latrobe (M) (Tas.)	2006		M	448
Latrobe (M) (Tas.)	2006	0	F	1584
Latrobe (M) (Tas.)	2006	0	M	1476
Latrobe (M) (Tas.)	2006	1	F	2277
Latrobe (M) (Tas.)	2006	1	M	2425
Latrobe (M) (Tas.)	2011		F	462
Latrobe (M) (Tas.)	2011		M	502
Latrobe (M) (Tas.)	2011	0	F	1861
Latrobe (M) (Tas.)	2011	0	M	1697
Latrobe (M) (Tas.)	2011	1	F	2631
Latrobe (M) (Tas.)	2011	1	M	2680
Latrobe (M) (Tas.)	2016		F	629
Latrobe (M) (Tas.)	2016		M	633
Latrobe (M) (Tas.)	2016	0	F	1895
Latrobe (M) (Tas.)	2016	0	M	1729
Latrobe (M) (Tas.)	2016	1	F	2923
Latrobe (M) (Tas.)	2016	1	M	2894
Launceston (C)	2006		F	3640
Launceston (C)	2006		M	3707
Launceston (C)	2006	0	F	12500
Launceston (C)	2006	0	M	11257
Launceston (C)	2006	1	F	16147
Launceston (C)	2006	1	M	14969
Launceston (C)	2011		F	3530
Launceston (C)	2011		M	3650
Launceston (C)	2011	0	F	12334
Launceston (C)	2011	0	M	11196
Launceston (C)	2011	1	F	17240
Launceston (C)	2011	1	M	16244
Launceston (C)	2016		F	4532
Launceston (C)	2016		M	4336
Launceston (C)	2016	0	F	12150
Launceston (C)	2016	0	M	11270
Launceston (C)	2016	1	F	17024
Launceston (C)	2016	1	M	15963
Meander Valley (M)	2006		F	958
Meander Valley (M)	2006		M	994
Meander Valley (M)	2006	0	F	3431
Meander Valley (M)	2006	0	M	3108
Meander Valley (M)	2006	1	F	5000
Meander Valley (M)	2006	1	M	4866
Meander Valley (M)	2011		F	831
Meander Valley (M)	2011		M	879
Meander Valley (M)	2011	0	F	3183
Meander Valley (M)	2011	0	M	2808
Meander Valley (M)	2011	1	F	5740
Meander Valley (M)	2011	1	M	5446
Meander Valley (M)	2016		F	1158
Meander Valley (M)	2016		M	1157
Meander Valley (M)	2016	0	F	2996
Meander Valley (M)	2016	0	M	2640
Meander Valley (M)	2016	1	F	5703
Meander Valley (M)	2016	1	M	5628
Northern Midlands (M)	2006		F	649
Northern Midlands (M)	2006		M	688
Northern Midlands (M)	2006	0	F	2059
Northern Midlands (M)	2006	0	M	1992
Northern Midlands (M)	2006	1	F	3310
Northern Midlands (M)	2006	1	M	3393
Northern Midlands (M)	2011		F	561
Northern Midlands (M)	2011		M	616
Northern Midlands (M)	2011	0	F	2018
Northern Midlands (M)	2011	0	M	1842
Northern Midlands (M)	2011	1	F	3528
Northern Midlands (M)	2011	1	M	3659
Northern Midlands (M)	2016		F	853
Northern Midlands (M)	2016		M	926
Northern Midlands (M)	2016	0	F	1926
Northern Midlands (M)	2016	0	M	1766
Northern Midlands (M)	2016	1	F	3679
Northern Midlands (M)	2016	1	M	3667
Sorell (M)	2006		F	613
Sorell (M)	2006		M	667
Sorell (M)	2006	0	F	2452
Sorell (M)	2006	0	M	2274
Sorell (M)	2006	1	F	2918
Sorell (M)	2006	1	M	3003
Sorell (M)	2011		F	769
Sorell (M)	2011		M	767
Sorell (M)	2011	0	F	2346
Sorell (M)	2011	0	M	2144
Sorell (M)	2011	1	F	3548
Sorell (M)	2011	1	M	3617
Sorell (M)	2016		F	965
Sorell (M)	2016		M	968
Sorell (M)	2016	0	F	2446
Sorell (M)	2016	0	M	2249
Sorell (M)	2016	1	F	3871
Sorell (M)	2016	1	M	3917
Southern Midlands (M)	2006		F	333
Southern Midlands (M)	2006		M	366
Southern Midlands (M)	2006	0	F	883
Southern Midlands (M)	2006	0	M	878
Southern Midlands (M)	2006	1	F	1538
Southern Midlands (M)	2006	1	M	1673
Southern Midlands (M)	2011		F	314
Southern Midlands (M)	2011		M	352
Southern Midlands (M)	2011	0	F	860
Southern Midlands (M)	2011	0	M	822
Southern Midlands (M)	2011	1	F	1779
Southern Midlands (M)	2011	1	M	1925
Southern Midlands (M)	2016		F	391
Southern Midlands (M)	2016		M	413
Southern Midlands (M)	2016	0	F	688
Southern Midlands (M)	2016	0	M	651
Southern Midlands (M)	2016	1	F	1851
Southern Midlands (M)	2016	1	M	2052
Tasman (M)	2006		F	132
Tasman (M)	2006		M	140
Tasman (M)	2006	0	F	389
Tasman (M)	2006	0	M	374
Tasman (M)	2006	1	F	585
Tasman (M)	2006	1	M	615
Tasman (M)	2011		F	116
Tasman (M)	2011		M	119
Tasman (M)	2011	0	F	329
Tasman (M)	2011	0	M	346
Tasman (M)	2011	1	F	695
Tasman (M)	2011	1	M	750
Tasman (M)	2016		F	186
Tasman (M)	2016		M	190
Tasman (M)	2016	0	F	311
Tasman (M)	2016	0	M	296
Tasman (M)	2016	1	F	657
Tasman (M)	2016	1	M	736
Waratah/Wynyard (M)	2006		F	565
Waratah/Wynyard (M)	2006		M	642
Waratah/Wynyard (M)	2006	0	F	2604
Waratah/Wynyard (M)	2006	0	M	2321
Waratah/Wynyard (M)	2006	1	F	3703
Waratah/Wynyard (M)	2006	1	M	3582
Waratah/Wynyard (M)	2011		F	677
Waratah/Wynyard (M)	2011		M	799
Waratah/Wynyard (M)	2011	0	F	2222
Waratah/Wynyard (M)	2011	0	M	2071
Waratah/Wynyard (M)	2011	1	F	4053
Waratah/Wynyard (M)	2011	1	M	3889
Waratah/Wynyard (M)	2016		F	827
Waratah/Wynyard (M)	2016		M	891
Waratah/Wynyard (M)	2016	0	F	2104
Waratah/Wynyard (M)	2016	0	M	1969
Waratah/Wynyard (M)	2016	1	F	3930
Waratah/Wynyard (M)	2016	1	M	3859
West Coast (M)	2006		F	250
West Coast (M)	2006		M	346
West Coast (M)	2006	0	F	923
West Coast (M)	2006	0	M	948
West Coast (M)	2006	1	F	1194
West Coast (M)	2006	1	M	1341
West Coast (M)	2011		F	296
West Coast (M)	2011		M	329
West Coast (M)	2011	0	F	771
West Coast (M)	2011	0	M	799
West Coast (M)	2011	1	F	1162
West Coast (M)	2011	1	M	1318
West Coast (M)	2016		F	300
West Coast (M)	2016		M	326
West Coast (M)	2016	0	F	658
West Coast (M)	2016	0	M	640
West Coast (M)	2016	1	F	1034
West Coast (M)	2016	1	M	1193
West Tamar (M)	2006		F	1104
West Tamar (M)	2006		M	1074
West Tamar (M)	2006	0	F	3740
West Tamar (M)	2006	0	M	3537
West Tamar (M)	2006	1	F	5726
West Tamar (M)	2006	1	M	5632
West Tamar (M)	2011		F	1003
West Tamar (M)	2011		M	1084
West Tamar (M)	2011	0	F	3766
West Tamar (M)	2011	0	M	3436
West Tamar (M)	2011	1	F	6386
West Tamar (M)	2011	1	M	6146
West Tamar (M)	2016		F	1298
West Tamar (M)	2016		M	1356
West Tamar (M)	2016	0	F	3868
West Tamar (M)	2016	0	M	3539
West Tamar (M)	2016	1	F	6423
West Tamar (M)	2016	1	M	6236
No usual address (Tas.)	2006	0	F	325
No usual address (Tas.)	2006	0	M	314
No usual address (Tas.)	2006	1	F	37
No usual address (Tas.)	2006	1	M	67
No usual address (Tas.)	2011	0	F	355
No usual address (Tas.)	2011	0	M	396
No usual address (Tas.)	2011	1	F	38
No usual address (Tas.)	2011	1	M	60
No usual address (Tas.)	2016	0	F	258
No usual address (Tas.)	2016	0	M	284
No usual address (Tas.)	2016	1	F	45
No usual address (Tas.)	2016	1	M	89
Migratory - Offshore - Shipping (Tas.)	2006	0	F	9
Migratory - Offshore - Shipping (Tas.)	2006	0	M	56
Migratory - Offshore - Shipping (Tas.)	2006	1	F	5
Migratory - Offshore - Shipping (Tas.)	2006	1	M	14
Migratory - Offshore - Shipping (Tas.)	2011	0	F	16
Migratory - Offshore - Shipping (Tas.)	2011	0	M	43
Migratory - Offshore - Shipping (Tas.)	2011	1	F	14
Migratory - Offshore - Shipping (Tas.)	2011	1	M	29
Migratory - Offshore - Shipping (Tas.)	2016	0	F	8
Migratory - Offshore - Shipping (Tas.)	2016	0	M	25
Migratory - Offshore - Shipping (Tas.)	2016	1	F	13
Migratory - Offshore - Shipping (Tas.)	2016	1	M	21
Alice Springs (T)	2006		F	2023
Alice Springs (T)	2006		M	2171
Alice Springs (T)	2006	0	F	5584
Alice Springs (T)	2006	0	M	5085
Alice Springs (T)	2006	1	F	4491
Alice Springs (T)	2006	1	M	4537
Alice Springs (T)	2011		F	1988
Alice Springs (T)	2011		M	2310
Alice Springs (T)	2011	0	F	5858
Alice Springs (T)	2011	0	M	5451
Alice Springs (T)	2011	1	F	4784
Alice Springs (T)	2011	1	M	4793
Alice Springs (T)	2016		F	2368
Alice Springs (T)	2016		M	2377
Alice Springs (T)	2016	0	F	5489
Alice Springs (T)	2016	0	M	5128
Alice Springs (T)	2016	1	F	4764
Alice Springs (T)	2016	1	M	4626
Barkly (R)	2006		F	701
Barkly (R)	2006		M	805
Barkly (R)	2006	0	F	777
Barkly (R)	2006	0	M	764
Barkly (R)	2006	1	F	1802
Barkly (R)	2006	1	M	1825
Barkly (R)	2011		F	675
Barkly (R)	2011		M	719
Barkly (R)	2011	0	F	836
Barkly (R)	2011	0	M	834
Barkly (R)	2011	1	F	1905
Barkly (R)	2011	1	M	1852
Barkly (R)	2016		F	533
Barkly (R)	2016		M	711
Barkly (R)	2016	0	F	839
Barkly (R)	2016	0	M	867
Barkly (R)	2016	1	F	1859
Barkly (R)	2016	1	M	1847
Belyuen (S)	2006		F	4
Belyuen (S)	2006		M	10
Belyuen (S)	2006	0	F	6
Belyuen (S)	2006	0	M	8
Belyuen (S)	2006	1	F	70
Belyuen (S)	2006	1	M	70
Belyuen (S)	2011		F	8
Belyuen (S)	2011		M	10
Belyuen (S)	2011	0	F	6
Belyuen (S)	2011	0	M	9
Belyuen (S)	2011	1	F	77
Belyuen (S)	2011	1	M	71
Belyuen (S)	2016		F	9
Belyuen (S)	2016		M	10
Belyuen (S)	2016	0	F	6
Belyuen (S)	2016	0	M	3
Belyuen (S)	2016	1	F	56
Belyuen (S)	2016	1	M	79
Central Desert (R)	2006		F	321
Central Desert (R)	2006		M	318
Central Desert (R)	2006	0	F	461
Central Desert (R)	2006	0	M	471
Central Desert (R)	2006	1	F	1256
Central Desert (R)	2006	1	M	1157
Central Desert (R)	2011		F	286
Central Desert (R)	2011		M	311
Central Desert (R)	2011	0	F	289
Central Desert (R)	2011	0	M	369
Central Desert (R)	2011	1	F	1259
Central Desert (R)	2011	1	M	1209
Central Desert (R)	2016		F	276
Central Desert (R)	2016		M	272
Central Desert (R)	2016	0	F	264
Central Desert (R)	2016	0	M	292
Central Desert (R)	2016	1	F	1354
Central Desert (R)	2016	1	M	1216
Coomalie (S)	2006		F	155
Coomalie (S)	2006		M	190
Coomalie (S)	2006	0	F	175
Coomalie (S)	2006	0	M	170
Coomalie (S)	2006	1	F	187
Coomalie (S)	2006	1	M	230
Coomalie (S)	2011		F	99
Coomalie (S)	2011		M	149
Coomalie (S)	2011	0	F	188
Coomalie (S)	2011	0	M	190
Coomalie (S)	2011	1	F	227
Coomalie (S)	2011	1	M	255
Coomalie (S)	2016		F	171
Coomalie (S)	2016		M	190
Coomalie (S)	2016	0	F	217
Coomalie (S)	2016	0	M	190
Coomalie (S)	2016	1	F	235
Coomalie (S)	2016	1	M	313
Darwin (C)	2006		F	5249
Darwin (C)	2006		M	6223
Darwin (C)	2006	0	F	14823
Darwin (C)	2006	0	M	15056
Darwin (C)	2006	1	F	12010
Darwin (C)	2006	1	M	12928
Darwin (C)	2011		F	5815
Darwin (C)	2011		M	7667
Darwin (C)	2011	0	F	15855
Darwin (C)	2011	0	M	16157
Darwin (C)	2011	1	F	13434
Darwin (C)	2011	1	M	14002
Darwin (C)	2016		F	6727
Darwin (C)	2016		M	7353
Darwin (C)	2016	0	F	18060
Darwin (C)	2016	0	M	19028
Darwin (C)	2016	1	F	13568
Darwin (C)	2016	1	M	14065
East Arnhem (R)	2006		F	570
East Arnhem (R)	2006		M	641
East Arnhem (R)	2006	0	F	448
East Arnhem (R)	2006	0	M	420
East Arnhem (R)	2006	1	F	3117
East Arnhem (R)	2006	1	M	2972
East Arnhem (R)	2011		F	525
East Arnhem (R)	2011		M	522
East Arnhem (R)	2011	0	F	490
East Arnhem (R)	2011	0	M	503
East Arnhem (R)	2011	1	F	3561
East Arnhem (R)	2011	1	M	3494
East Arnhem (R)	2016		F	500
East Arnhem (R)	2016		M	542
East Arnhem (R)	2016	0	F	413
East Arnhem (R)	2016	0	M	386
East Arnhem (R)	2016	1	F	3638
East Arnhem (R)	2016	1	M	3550
Katherine (T)	2006		F	1040
Katherine (T)	2006		M	1126
Katherine (T)	2006	0	F	1965
Katherine (T)	2006	0	M	1954
Katherine (T)	2006	1	F	1298
Katherine (T)	2006	1	M	1363
Katherine (T)	2011		F	867
Katherine (T)	2011		M	943
Katherine (T)	2011	0	F	2092
Katherine (T)	2011	0	M	2050
Katherine (T)	2011	1	F	1567
Katherine (T)	2011	1	M	1670
Katherine (T)	2016		F	1299
Katherine (T)	2016		M	1468
Katherine (T)	2016	0	F	1834
Katherine (T)	2016	0	M	1973
Katherine (T)	2016	1	F	1525
Katherine (T)	2016	1	M	1621
Litchfield (M)	2006		F	1243
Litchfield (M)	2006		M	1536
Litchfield (M)	2006	0	F	2480
Litchfield (M)	2006	0	M	3092
Litchfield (M)	2006	1	F	3292
Litchfield (M)	2006	1	M	3915
Litchfield (M)	2011		F	1631
Litchfield (M)	2011		M	1974
Litchfield (M)	2011	0	F	2962
Litchfield (M)	2011	0	M	3716
Litchfield (M)	2011	1	F	4081
Litchfield (M)	2011	1	M	4630
Litchfield (M)	2016		F	1882
Litchfield (M)	2016		M	4112
Litchfield (M)	2016	0	F	3256
Litchfield (M)	2016	0	M	4538
Litchfield (M)	2016	1	F	4551
Litchfield (M)	2016	1	M	5519
