LGA_NAME16	Year	SameAddress1YearAgo	Sex	persons
Karoonda East Murray (DC)	2011	0	F	42
Karoonda East Murray (DC)	2011	0	M	50
Karoonda East Murray (DC)	2011	1	F	427
Karoonda East Murray (DC)	2011	1	M	461
Karoonda East Murray (DC)	2016		F	47
Karoonda East Murray (DC)	2016		M	42
Karoonda East Murray (DC)	2016	0	F	34
Karoonda East Murray (DC)	2016	0	M	39
Karoonda East Murray (DC)	2016	1	F	445
Karoonda East Murray (DC)	2016	1	M	485
Kimba (DC)	2006		F	20
Kimba (DC)	2006		M	16
Kimba (DC)	2006	0	F	55
Kimba (DC)	2006	0	M	43
Kimba (DC)	2006	1	F	482
Kimba (DC)	2006	1	M	495
Kimba (DC)	2011		F	28
Kimba (DC)	2011		M	25
Kimba (DC)	2011	0	F	45
Kimba (DC)	2011	0	M	46
Kimba (DC)	2011	1	F	457
Kimba (DC)	2011	1	M	485
Kimba (DC)	2016		F	50
Kimba (DC)	2016		M	49
Kimba (DC)	2016	0	F	48
Kimba (DC)	2016	0	M	54
Kimba (DC)	2016	1	F	418
Kimba (DC)	2016	1	M	440
Kingston (DC) (SA)	2006		F	42
Kingston (DC) (SA)	2006		M	51
Kingston (DC) (SA)	2006	0	F	168
Kingston (DC) (SA)	2006	0	M	158
Kingston (DC) (SA)	2006	1	F	936
Kingston (DC) (SA)	2006	1	M	974
Kingston (DC) (SA)	2011		F	31
Kingston (DC) (SA)	2011		M	60
Kingston (DC) (SA)	2011	0	F	144
Kingston (DC) (SA)	2011	0	M	123
Kingston (DC) (SA)	2011	1	F	939
Kingston (DC) (SA)	2011	1	M	982
Kingston (DC) (SA)	2016		F	114
Kingston (DC) (SA)	2016		M	111
Kingston (DC) (SA)	2016	0	F	114
Kingston (DC) (SA)	2016	0	M	128
Kingston (DC) (SA)	2016	1	F	904
Kingston (DC) (SA)	2016	1	M	976
Light (RegC)	2006		F	247
Light (RegC)	2006		M	313
Light (RegC)	2006	0	F	851
Light (RegC)	2006	0	M	800
Light (RegC)	2006	1	F	4974
Light (RegC)	2006	1	M	5173
Light (RegC)	2011		F	229
Light (RegC)	2011		M	311
Light (RegC)	2011	0	F	864
Light (RegC)	2011	0	M	837
Light (RegC)	2011	1	F	5682
Light (RegC)	2011	1	M	5862
Light (RegC)	2016		F	443
Light (RegC)	2016		M	530
Light (RegC)	2016	0	F	778
Light (RegC)	2016	0	M	722
Light (RegC)	2016	1	F	6069
Light (RegC)	2016	1	M	6186
Lower Eyre Peninsula (DC)	2006		F	109
Lower Eyre Peninsula (DC)	2006		M	183
Lower Eyre Peninsula (DC)	2006	0	F	269
Lower Eyre Peninsula (DC)	2006	0	M	273
Lower Eyre Peninsula (DC)	2006	1	F	1697
Lower Eyre Peninsula (DC)	2006	1	M	1873
Lower Eyre Peninsula (DC)	2011		F	86
Lower Eyre Peninsula (DC)	2011		M	195
Lower Eyre Peninsula (DC)	2011	0	F	307
Lower Eyre Peninsula (DC)	2011	0	M	315
Lower Eyre Peninsula (DC)	2011	1	F	1916
Lower Eyre Peninsula (DC)	2011	1	M	2097
Lower Eyre Peninsula (DC)	2016		F	230
Lower Eyre Peninsula (DC)	2016		M	469
Lower Eyre Peninsula (DC)	2016	0	F	283
Lower Eyre Peninsula (DC)	2016	0	M	288
Lower Eyre Peninsula (DC)	2016	1	F	2048
Lower Eyre Peninsula (DC)	2016	1	M	2197
Loxton Waikerie (DC)	2006		F	252
Loxton Waikerie (DC)	2006		M	264
Loxton Waikerie (DC)	2006	0	F	754
Loxton Waikerie (DC)	2006	0	M	722
Loxton Waikerie (DC)	2006	1	F	4691
Loxton Waikerie (DC)	2006	1	M	4922
Loxton Waikerie (DC)	2011		F	235
Loxton Waikerie (DC)	2011		M	247
Loxton Waikerie (DC)	2011	0	F	616
Loxton Waikerie (DC)	2011	0	M	609
Loxton Waikerie (DC)	2011	1	F	4776
Loxton Waikerie (DC)	2011	1	M	4803
Loxton Waikerie (DC)	2016		F	435
Loxton Waikerie (DC)	2016		M	482
Loxton Waikerie (DC)	2016	0	F	665
Loxton Waikerie (DC)	2016	0	M	559
Loxton Waikerie (DC)	2016	1	F	4647
Loxton Waikerie (DC)	2016	1	M	4696
Mallala (DC)	2006		F	258
Mallala (DC)	2006		M	297
Mallala (DC)	2006	0	F	407
Mallala (DC)	2006	0	M	416
Mallala (DC)	2006	1	F	3197
Mallala (DC)	2006	1	M	3325
Mallala (DC)	2011		F	172
Mallala (DC)	2011		M	209
Mallala (DC)	2011	0	F	408
Mallala (DC)	2011	0	M	402
Mallala (DC)	2011	1	F	3509
Mallala (DC)	2011	1	M	3639
Mallala (DC)	2016		F	393
Mallala (DC)	2016		M	413
Mallala (DC)	2016	0	F	323
Mallala (DC)	2016	0	M	379
Mallala (DC)	2016	1	F	3530
Mallala (DC)	2016	1	M	3768
Maralinga Tjarutja (AC)	2006		F	8
Maralinga Tjarutja (AC)	2006		M	-1
Maralinga Tjarutja (AC)	2006	0	F	5
Maralinga Tjarutja (AC)	2006	0	M	6
Maralinga Tjarutja (AC)	2006	1	F	44
Maralinga Tjarutja (AC)	2006	1	M	46
Maralinga Tjarutja (AC)	2011		F	-3
Maralinga Tjarutja (AC)	2011		M	2
Maralinga Tjarutja (AC)	2011	0	F	12
Maralinga Tjarutja (AC)	2011	0	M	9
Maralinga Tjarutja (AC)	2011	1	F	26
Maralinga Tjarutja (AC)	2011	1	M	27
Maralinga Tjarutja (AC)	2016		F	14
Maralinga Tjarutja (AC)	2016		M	13
Maralinga Tjarutja (AC)	2016	0	F	7
Maralinga Tjarutja (AC)	2016	0	M	4
Maralinga Tjarutja (AC)	2016	1	F	9
Maralinga Tjarutja (AC)	2016	1	M	8
Marion (C)	2006		F	1829
Marion (C)	2006		M	1886
Marion (C)	2006	0	F	5481
Marion (C)	2006	0	M	5205
Marion (C)	2006	1	F	33550
Marion (C)	2006	1	M	30746
Marion (C)	2011		F	1987
Marion (C)	2011		M	1963
Marion (C)	2011	0	F	5931
Marion (C)	2011	0	M	5482
Marion (C)	2011	1	F	35049
Marion (C)	2011	1	M	32579
Marion (C)	2016		F	3481
Marion (C)	2016		M	3299
Marion (C)	2016	0	F	6433
Marion (C)	2016	0	M	6055
Marion (C)	2016	1	F	36089
Marion (C)	2016	1	M	33255
Mid Murray (DC)	2006		F	210
Mid Murray (DC)	2006		M	366
Mid Murray (DC)	2006	0	F	402
Mid Murray (DC)	2006	0	M	431
Mid Murray (DC)	2006	1	F	3188
Mid Murray (DC)	2006	1	M	3439
Mid Murray (DC)	2011		F	229
Mid Murray (DC)	2011		M	461
Mid Murray (DC)	2011	0	F	360
Mid Murray (DC)	2011	0	M	398
Mid Murray (DC)	2011	1	F	3223
Mid Murray (DC)	2011	1	M	3465
Mid Murray (DC)	2016		F	400
Mid Murray (DC)	2016		M	602
Mid Murray (DC)	2016	0	F	480
Mid Murray (DC)	2016	0	M	485
Mid Murray (DC)	2016	1	F	3140
Mid Murray (DC)	2016	1	M	3530
Mitcham (C)	2006		F	1277
Mitcham (C)	2006		M	1321
Mitcham (C)	2006	0	F	3914
Mitcham (C)	2006	0	M	3557
Mitcham (C)	2006	1	F	26870
Mitcham (C)	2006	1	M	24913
Mitcham (C)	2011		F	1123
Mitcham (C)	2011		M	1188
Mitcham (C)	2011	0	F	3973
Mitcham (C)	2011	0	M	3587
Mitcham (C)	2011	1	F	27371
Mitcham (C)	2011	1	M	25656
Mitcham (C)	2016		F	2227
Mitcham (C)	2016		M	2260
Mitcham (C)	2016	0	F	4051
Mitcham (C)	2016	0	M	3676
Mitcham (C)	2016	1	F	27253
Mitcham (C)	2016	1	M	25334
Mount Barker (DC)	2006		F	617
Mount Barker (DC)	2006		M	670
Mount Barker (DC)	2006	0	F	2007
Mount Barker (DC)	2006	0	M	1867
Mount Barker (DC)	2006	1	F	10958
Mount Barker (DC)	2006	1	M	10314
Mount Barker (DC)	2011		F	531
Mount Barker (DC)	2011		M	588
Mount Barker (DC)	2011	0	F	2202
Mount Barker (DC)	2011	0	M	2084
Mount Barker (DC)	2011	1	F	12572
Mount Barker (DC)	2011	1	M	11792
Mount Barker (DC)	2016		F	1249
Mount Barker (DC)	2016		M	1225
Mount Barker (DC)	2016	0	F	2453
Mount Barker (DC)	2016	0	M	2271
Mount Barker (DC)	2016	1	F	13447
Mount Barker (DC)	2016	1	M	12750
Mount Gambier (C)	2006		F	639
Mount Gambier (C)	2006		M	670
Mount Gambier (C)	2006	0	F	2117
Mount Gambier (C)	2006	0	M	1924
Mount Gambier (C)	2006	1	F	9678
Mount Gambier (C)	2006	1	M	9058
Mount Gambier (C)	2011		F	527
Mount Gambier (C)	2011		M	552
Mount Gambier (C)	2011	0	F	1980
Mount Gambier (C)	2011	0	M	1726
Mount Gambier (C)	2011	1	F	10533
Mount Gambier (C)	2011	1	M	9925
Mount Gambier (C)	2016		F	1213
Mount Gambier (C)	2016		M	1112
Mount Gambier (C)	2016	0	F	1945
Mount Gambier (C)	2016	0	M	1794
Mount Gambier (C)	2016	1	F	10380
Mount Gambier (C)	2016	1	M	9831
Mount Remarkable (DC)	2006		F	71
Mount Remarkable (DC)	2006		M	95
Mount Remarkable (DC)	2006	0	F	143
Mount Remarkable (DC)	2006	0	M	138
Mount Remarkable (DC)	2006	1	F	1152
Mount Remarkable (DC)	2006	1	M	1245
Mount Remarkable (DC)	2011		F	76
Mount Remarkable (DC)	2011		M	67
Mount Remarkable (DC)	2011	0	F	146
Mount Remarkable (DC)	2011	0	M	138
Mount Remarkable (DC)	2011	1	F	1199
Mount Remarkable (DC)	2011	1	M	1246
Mount Remarkable (DC)	2016		F	134
Mount Remarkable (DC)	2016		M	117
Mount Remarkable (DC)	2016	0	F	112
Mount Remarkable (DC)	2016	0	M	109
Mount Remarkable (DC)	2016	1	F	1155
Mount Remarkable (DC)	2016	1	M	1232
Murray Bridge (RC)	2006		F	439
Murray Bridge (RC)	2006		M	712
Murray Bridge (RC)	2006	0	F	1468
Murray Bridge (RC)	2006	0	M	1477
Murray Bridge (RC)	2006	1	F	6981
Murray Bridge (RC)	2006	1	M	6602
Murray Bridge (RC)	2011		F	579
Murray Bridge (RC)	2011		M	967
Murray Bridge (RC)	2011	0	F	1450
Murray Bridge (RC)	2011	0	M	1497
Murray Bridge (RC)	2011	1	F	7765
Murray Bridge (RC)	2011	1	M	7485
Murray Bridge (RC)	2016		F	906
Murray Bridge (RC)	2016		M	1264
Murray Bridge (RC)	2016	0	F	1572
Murray Bridge (RC)	2016	0	M	1515
Murray Bridge (RC)	2016	1	F	7903
Murray Bridge (RC)	2016	1	M	7695
Naracoorte and Lucindale (DC)	2006		F	157
Naracoorte and Lucindale (DC)	2006		M	194
Naracoorte and Lucindale (DC)	2006	0	F	567
Naracoorte and Lucindale (DC)	2006	0	M	582
Naracoorte and Lucindale (DC)	2006	1	F	3251
Naracoorte and Lucindale (DC)	2006	1	M	3328
Naracoorte and Lucindale (DC)	2011		F	213
Naracoorte and Lucindale (DC)	2011		M	213
Naracoorte and Lucindale (DC)	2011	0	F	487
Naracoorte and Lucindale (DC)	2011	0	M	572
Naracoorte and Lucindale (DC)	2011	1	F	3252
Naracoorte and Lucindale (DC)	2011	1	M	3379
Naracoorte and Lucindale (DC)	2016		F	303
Naracoorte and Lucindale (DC)	2016		M	299
Naracoorte and Lucindale (DC)	2016	0	F	557
Naracoorte and Lucindale (DC)	2016	0	M	621
Naracoorte and Lucindale (DC)	2016	1	F	3124
Naracoorte and Lucindale (DC)	2016	1	M	3388
Northern Areas (DC)	2006		F	107
Northern Areas (DC)	2006		M	108
Northern Areas (DC)	2006	0	F	268
Northern Areas (DC)	2006	0	M	270
Northern Areas (DC)	2006	1	F	1919
Northern Areas (DC)	2006	1	M	1982
Northern Areas (DC)	2011		F	72
Northern Areas (DC)	2011		M	101
Northern Areas (DC)	2011	0	F	203
Northern Areas (DC)	2011	0	M	195
Northern Areas (DC)	2011	1	F	1925
Northern Areas (DC)	2011	1	M	2008
Northern Areas (DC)	2016		F	183
Northern Areas (DC)	2016		M	215
Northern Areas (DC)	2016	0	F	189
Northern Areas (DC)	2016	0	M	194
Northern Areas (DC)	2016	1	F	1841
Northern Areas (DC)	2016	1	M	1906
Norwood Payneham St Peters (C)	2006		F	1035
Norwood Payneham St Peters (C)	2006		M	1152
Norwood Payneham St Peters (C)	2006	0	F	3053
Norwood Payneham St Peters (C)	2006	0	M	2776
Norwood Payneham St Peters (C)	2006	1	F	13661
Norwood Payneham St Peters (C)	2006	1	M	12058
Norwood Payneham St Peters (C)	2011		F	817
Norwood Payneham St Peters (C)	2011		M	986
Norwood Payneham St Peters (C)	2011	0	F	3017
Norwood Payneham St Peters (C)	2011	0	M	2773
Norwood Payneham St Peters (C)	2011	1	F	14334
Norwood Payneham St Peters (C)	2011	1	M	12961
Norwood Payneham St Peters (C)	2016		F	1403
Norwood Payneham St Peters (C)	2016		M	1373
Norwood Payneham St Peters (C)	2016	0	F	3058
Norwood Payneham St Peters (C)	2016	0	M	2871
Norwood Payneham St Peters (C)	2016	1	F	13964
Norwood Payneham St Peters (C)	2016	1	M	12687
Onkaparinga (C)	2006		F	3264
Onkaparinga (C)	2006		M	3645
Onkaparinga (C)	2006	0	F	10244
Onkaparinga (C)	2006	0	M	9542
Onkaparinga (C)	2006	1	F	62513
Onkaparinga (C)	2006	1	M	60532
Onkaparinga (C)	2011		F	3502
Onkaparinga (C)	2011		M	3798
Onkaparinga (C)	2011	0	F	10441
Onkaparinga (C)	2011	0	M	9464
Onkaparinga (C)	2011	1	F	67225
Onkaparinga (C)	2011	1	M	65148
Onkaparinga (C)	2016		F	6907
Onkaparinga (C)	2016		M	6727
Onkaparinga (C)	2016	0	F	10088
Onkaparinga (C)	2016	0	M	9368
Onkaparinga (C)	2016	1	F	68160
Onkaparinga (C)	2016	1	M	65515
Orroroo/Carrieton (DC)	2006		F	10
Orroroo/Carrieton (DC)	2006		M	13
Orroroo/Carrieton (DC)	2006	0	F	57
Orroroo/Carrieton (DC)	2006	0	M	43
Orroroo/Carrieton (DC)	2006	1	F	409
Orroroo/Carrieton (DC)	2006	1	M	402
Orroroo/Carrieton (DC)	2011		F	12
Orroroo/Carrieton (DC)	2011		M	18
Orroroo/Carrieton (DC)	2011	0	F	37
Orroroo/Carrieton (DC)	2011	0	M	44
Orroroo/Carrieton (DC)	2011	1	F	375
Orroroo/Carrieton (DC)	2011	1	M	392
Orroroo/Carrieton (DC)	2016		F	49
Orroroo/Carrieton (DC)	2016		M	39
Orroroo/Carrieton (DC)	2016	0	F	46
Orroroo/Carrieton (DC)	2016	0	M	30
Orroroo/Carrieton (DC)	2016	1	F	354
Orroroo/Carrieton (DC)	2016	1	M	378
Peterborough (DC)	2006		F	72
Peterborough (DC)	2006		M	96
Peterborough (DC)	2006	0	F	133
Peterborough (DC)	2006	0	M	129
Peterborough (DC)	2006	1	F	737
Peterborough (DC)	2006	1	M	734
Peterborough (DC)	2011		F	51
Peterborough (DC)	2011		M	49
Peterborough (DC)	2011	0	F	99
Peterborough (DC)	2011	0	M	67
Peterborough (DC)	2011	1	F	714
Peterborough (DC)	2011	1	M	751
Peterborough (DC)	2016		F	93
Peterborough (DC)	2016		M	76
Peterborough (DC)	2016	0	F	95
Peterborough (DC)	2016	0	M	90
Peterborough (DC)	2016	1	F	660
Peterborough (DC)	2016	1	M	664
Playford (C)	2006		F	2502
Playford (C)	2006		M	2516
Playford (C)	2006	0	F	5096
Playford (C)	2006	0	M	4836
Playford (C)	2006	1	F	27682
Playford (C)	2006	1	M	27382
Playford (C)	2011		F	2376
Playford (C)	2011		M	2540
Playford (C)	2011	0	F	6356
Playford (C)	2011	0	M	5838
Playford (C)	2011	1	F	31099
Playford (C)	2011	1	M	30901
Playford (C)	2016		F	4546
Playford (C)	2016		M	4569
Playford (C)	2016	0	F	6663
Playford (C)	2016	0	M	6120
Playford (C)	2016	1	F	33866
Playford (C)	2016	1	M	33607
Port Adelaide Enfield (C)	2006		F	3570
Port Adelaide Enfield (C)	2006		M	4428
Port Adelaide Enfield (C)	2006	0	F	7627
Port Adelaide Enfield (C)	2006	0	M	7504
Port Adelaide Enfield (C)	2006	1	F	41051
Port Adelaide Enfield (C)	2006	1	M	38751
Port Adelaide Enfield (C)	2011		F	3306
Port Adelaide Enfield (C)	2011		M	4011
Port Adelaide Enfield (C)	2011	0	F	8161
Port Adelaide Enfield (C)	2011	0	M	8372
Port Adelaide Enfield (C)	2011	1	F	45201
Port Adelaide Enfield (C)	2011	1	M	43763
Port Adelaide Enfield (C)	2016		F	5295
Port Adelaide Enfield (C)	2016		M	5759
Port Adelaide Enfield (C)	2016	0	F	8788
Port Adelaide Enfield (C)	2016	0	M	8768
Port Adelaide Enfield (C)	2016	1	F	47049
Port Adelaide Enfield (C)	2016	1	M	45573
Port Augusta (C)	2006		F	532
Port Augusta (C)	2006		M	947
Port Augusta (C)	2006	0	F	1029
Port Augusta (C)	2006	0	M	874
Port Augusta (C)	2006	1	F	5294
Port Augusta (C)	2006	1	M	5203
Port Augusta (C)	2011		F	655
Port Augusta (C)	2011		M	1083
Port Augusta (C)	2011	0	F	898
Port Augusta (C)	2011	0	M	826
Port Augusta (C)	2011	1	F	5322
Port Augusta (C)	2011	1	M	5201
Port Augusta (C)	2016		F	785
Port Augusta (C)	2016		M	1307
Port Augusta (C)	2016	0	F	864
Port Augusta (C)	2016	0	M	771
Port Augusta (C)	2016	1	F	5123
Port Augusta (C)	2016	1	M	4958
Port Lincoln (C)	2006		F	455
Port Lincoln (C)	2006		M	520
Port Lincoln (C)	2006	0	F	1189
Port Lincoln (C)	2006	0	M	1244
Port Lincoln (C)	2006	1	F	5172
Port Lincoln (C)	2006	1	M	5021
Port Lincoln (C)	2011		F	369
Port Lincoln (C)	2011		M	416
Port Lincoln (C)	2011	0	F	1164
Port Lincoln (C)	2011	0	M	1036
Port Lincoln (C)	2011	1	F	5682
Port Lincoln (C)	2011	1	M	5421
Port Lincoln (C)	2016		F	767
Port Lincoln (C)	2016		M	769
Port Lincoln (C)	2016	0	F	969
Port Lincoln (C)	2016	0	M	894
Port Lincoln (C)	2016	1	F	5402
Port Lincoln (C)	2016	1	M	5267
Port Pirie City and Dists (M)	2006		F	475
Port Pirie City and Dists (M)	2006		M	428
Port Pirie City and Dists (M)	2006	0	F	1219
Port Pirie City and Dists (M)	2006	0	M	1125
Port Pirie City and Dists (M)	2006	1	F	7088
Port Pirie City and Dists (M)	2006	1	M	6802
Port Pirie City and Dists (M)	2011		F	383
Port Pirie City and Dists (M)	2011		M	402
Port Pirie City and Dists (M)	2011	0	F	1191
Port Pirie City and Dists (M)	2011	0	M	1073
Port Pirie City and Dists (M)	2011	1	F	7240
Port Pirie City and Dists (M)	2011	1	M	7047
Port Pirie City and Dists (M)	2016		F	853
Port Pirie City and Dists (M)	2016		M	787
Port Pirie City and Dists (M)	2016	0	F	1030
Port Pirie City and Dists (M)	2016	0	M	895
Port Pirie City and Dists (M)	2016	1	F	6978
Port Pirie City and Dists (M)	2016	1	M	6819
Prospect (C)	2006		F	572
Prospect (C)	2006		M	581
Prospect (C)	2006	0	F	1375
Prospect (C)	2006	0	M	1464
Prospect (C)	2006	1	F	7798
Prospect (C)	2006	1	M	7507
Prospect (C)	2011		F	410
Prospect (C)	2011		M	513
Prospect (C)	2011	0	F	1471
Prospect (C)	2011	0	M	1479
Prospect (C)	2011	1	F	8177
Prospect (C)	2011	1	M	7906
Prospect (C)	2016		F	788
Prospect (C)	2016		M	812
Prospect (C)	2016	0	F	1412
Prospect (C)	2016	0	M	1488
Prospect (C)	2016	1	F	8026
Prospect (C)	2016	1	M	7996
Renmark Paringa (DC)	2006		F	286
Renmark Paringa (DC)	2006		M	354
Renmark Paringa (DC)	2006	0	F	615
Renmark Paringa (DC)	2006	0	M	640
Renmark Paringa (DC)	2006	1	F	3802
Renmark Paringa (DC)	2006	1	M	3753
Renmark Paringa (DC)	2011		F	312
Renmark Paringa (DC)	2011		M	306
Renmark Paringa (DC)	2011	0	F	525
Renmark Paringa (DC)	2011	0	M	544
Renmark Paringa (DC)	2011	1	F	3807
Renmark Paringa (DC)	2011	1	M	3753
Renmark Paringa (DC)	2016		F	442
Renmark Paringa (DC)	2016		M	449
Renmark Paringa (DC)	2016	0	F	618
Renmark Paringa (DC)	2016	0	M	589
Renmark Paringa (DC)	2016	1	F	3695
Renmark Paringa (DC)	2016	1	M	3682
Robe (DC)	2006		F	216
Robe (DC)	2006		M	257
Robe (DC)	2006	0	F	88
Robe (DC)	2006	0	M	92
Robe (DC)	2006	1	F	528
Robe (DC)	2006	1	M	521
Robe (DC)	2011		F	37
Robe (DC)	2011		M	51
Robe (DC)	2011	0	F	91
Robe (DC)	2011	0	M	94
Robe (DC)	2011	1	F	543
Robe (DC)	2011	1	M	581
Robe (DC)	2016		F	72
Robe (DC)	2016		M	60
Robe (DC)	2016	0	F	87
Robe (DC)	2016	0	M	95
Robe (DC)	2016	1	F	516
Robe (DC)	2016	1	M	550
Roxby Downs (M)	2006		F	119
Roxby Downs (M)	2006		M	235
Roxby Downs (M)	2006	0	F	563
Roxby Downs (M)	2006	0	M	672
Roxby Downs (M)	2006	1	F	1097
Roxby Downs (M)	2006	1	M	1369
Roxby Downs (M)	2011		F	129
Roxby Downs (M)	2011		M	420
Roxby Downs (M)	2011	0	F	599
Roxby Downs (M)	2011	0	M	794
Roxby Downs (M)	2011	1	F	1208
Roxby Downs (M)	2011	1	M	1552
Roxby Downs (M)	2016		F	153
Roxby Downs (M)	2016		M	288
Roxby Downs (M)	2016	0	F	512
Roxby Downs (M)	2016	0	M	607
Roxby Downs (M)	2016	1	F	998
Roxby Downs (M)	2016	1	M	1322
Salisbury (C)	2006		F	3502
Salisbury (C)	2006		M	3900
Salisbury (C)	2006	0	F	7894
Salisbury (C)	2006	0	M	7679
Salisbury (C)	2006	1	F	48105
Salisbury (C)	2006	1	M	47337
Salisbury (C)	2011		F	3506
Salisbury (C)	2011		M	3855
Salisbury (C)	2011	0	F	8176
Salisbury (C)	2011	0	M	8193
Salisbury (C)	2011	1	F	53177
Salisbury (C)	2011	1	M	52205
Salisbury (C)	2016		F	5491
Salisbury (C)	2016		M	5664
Salisbury (C)	2016	0	F	8935
Salisbury (C)	2016	0	M	8889
Salisbury (C)	2016	1	F	54803
Salisbury (C)	2016	1	M	54200
Southern Mallee (DC)	2006		F	40
Southern Mallee (DC)	2006		M	36
Southern Mallee (DC)	2006	0	F	126
Southern Mallee (DC)	2006	0	M	126
Southern Mallee (DC)	2006	1	F	868
Southern Mallee (DC)	2006	1	M	933
Southern Mallee (DC)	2011		F	36
Southern Mallee (DC)	2011		M	50
Southern Mallee (DC)	2011	0	F	102
Southern Mallee (DC)	2011	0	M	110
Southern Mallee (DC)	2011	1	F	886
Southern Mallee (DC)	2011	1	M	916
Southern Mallee (DC)	2016		F	102
Southern Mallee (DC)	2016		M	111
Southern Mallee (DC)	2016	0	F	112
Southern Mallee (DC)	2016	0	M	110
Southern Mallee (DC)	2016	1	F	770
Southern Mallee (DC)	2016	1	M	826
Streaky Bay (DC)	2006		F	43
Streaky Bay (DC)	2006		M	69
Streaky Bay (DC)	2006	0	F	120
Streaky Bay (DC)	2006	0	M	122
Streaky Bay (DC)	2006	1	F	782
Streaky Bay (DC)	2006	1	M	884
Streaky Bay (DC)	2011		F	51
Streaky Bay (DC)	2011		M	96
Streaky Bay (DC)	2011	0	F	127
Streaky Bay (DC)	2011	0	M	124
Streaky Bay (DC)	2011	1	F	820
Streaky Bay (DC)	2011	1	M	884
Streaky Bay (DC)	2016		F	91
Streaky Bay (DC)	2016		M	110
Streaky Bay (DC)	2016	0	F	105
Streaky Bay (DC)	2016	0	M	96
Streaky Bay (DC)	2016	1	F	780
Streaky Bay (DC)	2016	1	M	895
Tatiara (DC)	2006		F	159
Tatiara (DC)	2006		M	186
Tatiara (DC)	2006	0	F	444
Tatiara (DC)	2006	0	M	505
Tatiara (DC)	2006	1	F	2682
Tatiara (DC)	2006	1	M	2888
Tatiara (DC)	2011		F	111
Tatiara (DC)	2011		M	115
Tatiara (DC)	2011	0	F	417
Tatiara (DC)	2011	0	M	397
Tatiara (DC)	2011	1	F	2658
Tatiara (DC)	2011	1	M	2860
Tatiara (DC)	2016		F	316
Tatiara (DC)	2016		M	372
Tatiara (DC)	2016	0	F	339
Tatiara (DC)	2016	0	M	384
Tatiara (DC)	2016	1	F	2484
Tatiara (DC)	2016	1	M	2724
Tea Tree Gully (C)	2006		F	1910
Tea Tree Gully (C)	2006		M	2035
Tea Tree Gully (C)	2006	0	F	5329
Tea Tree Gully (C)	2006	0	M	5149
Tea Tree Gully (C)	2006	1	F	41618
Tea Tree Gully (C)	2006	1	M	39932
Tea Tree Gully (C)	2011		F	1611
Tea Tree Gully (C)	2011		M	1827
Tea Tree Gully (C)	2011	0	F	4880
Tea Tree Gully (C)	2011	0	M	4575
Tea Tree Gully (C)	2011	1	F	42137
Tea Tree Gully (C)	2011	1	M	40437
Tea Tree Gully (C)	2016		F	3398
Tea Tree Gully (C)	2016		M	3304
Tea Tree Gully (C)	2016	0	F	5154
Tea Tree Gully (C)	2016	0	M	4839
Tea Tree Gully (C)	2016	1	F	41366
Tea Tree Gully (C)	2016	1	M	39670
The Coorong (DC)	2006		F	168
The Coorong (DC)	2006		M	159
The Coorong (DC)	2006	0	F	392
The Coorong (DC)	2006	0	M	378
The Coorong (DC)	2006	1	F	2233
The Coorong (DC)	2006	1	M	2340
The Coorong (DC)	2011		F	183
The Coorong (DC)	2011		M	240
The Coorong (DC)	2011	0	F	302
The Coorong (DC)	2011	0	M	272
The Coorong (DC)	2011	1	F	2198
The Coorong (DC)	2011	1	M	2333
The Coorong (DC)	2016		F	226
The Coorong (DC)	2016		M	232
The Coorong (DC)	2016	0	F	282
The Coorong (DC)	2016	0	M	273
The Coorong (DC)	2016	1	F	2111
The Coorong (DC)	2016	1	M	2253
Tumby Bay (DC)	2006		F	69
Tumby Bay (DC)	2006		M	72
Tumby Bay (DC)	2006	0	F	162
Tumby Bay (DC)	2006	0	M	150
Tumby Bay (DC)	2006	1	F	1010
Tumby Bay (DC)	2006	1	M	1082
Tumby Bay (DC)	2011		F	46
Tumby Bay (DC)	2011		M	33
Tumby Bay (DC)	2011	0	F	153
Tumby Bay (DC)	2011	0	M	158
Tumby Bay (DC)	2011	1	F	1094
Tumby Bay (DC)	2011	1	M	1100
Tumby Bay (DC)	2016		F	100
Tumby Bay (DC)	2016		M	91
Tumby Bay (DC)	2016	0	F	139
Tumby Bay (DC)	2016	0	M	129
Tumby Bay (DC)	2016	1	F	1087
Tumby Bay (DC)	2016	1	M	1061
Unley (C)	2006		F	1124
Unley (C)	2006		M	917
Unley (C)	2006	0	F	3286
Unley (C)	2006	0	M	2749
Unley (C)	2006	1	F	14819
Unley (C)	2006	1	M	13105
Unley (C)	2011		F	797
Unley (C)	2011		M	894
Unley (C)	2011	0	F	3069
Unley (C)	2011	0	M	2678
Unley (C)	2011	1	F	15643
Unley (C)	2011	1	M	13762
Unley (C)	2016		F	1516
Unley (C)	2016		M	1416
Unley (C)	2016	0	F	3127
Unley (C)	2016	0	M	2756
Unley (C)	2016	1	F	15306
Unley (C)	2016	1	M	13599
Victor Harbor (C)	2006		F	354
Victor Harbor (C)	2006		M	370
Victor Harbor (C)	2006	0	F	1041
Victor Harbor (C)	2006	0	M	919
Victor Harbor (C)	2006	1	F	4889
Victor Harbor (C)	2006	1	M	4444
Victor Harbor (C)	2011		F	465
Victor Harbor (C)	2011		M	480
Victor Harbor (C)	2011	0	F	1106
Victor Harbor (C)	2011	0	M	945
Victor Harbor (C)	2011	1	F	5703
Victor Harbor (C)	2011	1	M	5143
