LGA_NAME16	Year	Occupation	workers
Mandurah (C)	2006	Professionals	2579
Mandurah (C)	2006	Sales workers	2497
Mandurah (C)	2006	Technicians and trades workers	4538
Mandurah (C)	2011		422
Mandurah (C)	2011	Clerical and administrative workers	3421
Mandurah (C)	2011	Community and personal service workers	3007
Mandurah (C)	2011	Labourers	3267
Mandurah (C)	2011	Machinery operators and drivers	2770
Mandurah (C)	2011	Managers	2578
Mandurah (C)	2011	Professionals	3689
Mandurah (C)	2011	Sales workers	2957
Mandurah (C)	2011	Technicians and trades workers	5628
Mandurah (C)	2016		516
Mandurah (C)	2016	Clerical and administrative workers	3573
Mandurah (C)	2016	Community and personal service workers	3749
Mandurah (C)	2016	Labourers	3501
Mandurah (C)	2016	Machinery operators and drivers	3167
Mandurah (C)	2016	Managers	2817
Mandurah (C)	2016	Professionals	4359
Mandurah (C)	2016	Sales workers	3235
Mandurah (C)	2016	Technicians and trades workers	6114
Manjimup (S)	2006		67
Manjimup (S)	2006	Clerical and administrative workers	410
Manjimup (S)	2006	Community and personal service workers	305
Manjimup (S)	2006	Labourers	856
Manjimup (S)	2006	Machinery operators and drivers	352
Manjimup (S)	2006	Managers	889
Manjimup (S)	2006	Professionals	495
Manjimup (S)	2006	Sales workers	347
Manjimup (S)	2006	Technicians and trades workers	517
Manjimup (S)	2011		66
Manjimup (S)	2011	Clerical and administrative workers	457
Manjimup (S)	2011	Community and personal service workers	368
Manjimup (S)	2011	Labourers	775
Manjimup (S)	2011	Machinery operators and drivers	357
Manjimup (S)	2011	Managers	871
Manjimup (S)	2011	Professionals	487
Manjimup (S)	2011	Sales workers	346
Manjimup (S)	2011	Technicians and trades workers	545
Manjimup (S)	2016		65
Manjimup (S)	2016	Clerical and administrative workers	447
Manjimup (S)	2016	Community and personal service workers	355
Manjimup (S)	2016	Labourers	684
Manjimup (S)	2016	Machinery operators and drivers	384
Manjimup (S)	2016	Managers	845
Manjimup (S)	2016	Professionals	478
Manjimup (S)	2016	Sales workers	356
Manjimup (S)	2016	Technicians and trades workers	561
Meekatharra (S)	2006		14
Meekatharra (S)	2006	Clerical and administrative workers	28
Meekatharra (S)	2006	Community and personal service workers	55
Meekatharra (S)	2006	Labourers	69
Meekatharra (S)	2006	Machinery operators and drivers	38
Meekatharra (S)	2006	Managers	86
Meekatharra (S)	2006	Professionals	74
Meekatharra (S)	2006	Sales workers	12
Meekatharra (S)	2006	Technicians and trades workers	54
Meekatharra (S)	2011		20
Meekatharra (S)	2011	Clerical and administrative workers	48
Meekatharra (S)	2011	Community and personal service workers	54
Meekatharra (S)	2011	Labourers	79
Meekatharra (S)	2011	Machinery operators and drivers	147
Meekatharra (S)	2011	Managers	77
Meekatharra (S)	2011	Professionals	84
Meekatharra (S)	2011	Sales workers	15
Meekatharra (S)	2011	Technicians and trades workers	119
Meekatharra (S)	2016		14
Meekatharra (S)	2016	Clerical and administrative workers	35
Meekatharra (S)	2016	Community and personal service workers	40
Meekatharra (S)	2016	Labourers	59
Meekatharra (S)	2016	Machinery operators and drivers	84
Meekatharra (S)	2016	Managers	66
Meekatharra (S)	2016	Professionals	85
Meekatharra (S)	2016	Sales workers	10
Meekatharra (S)	2016	Technicians and trades workers	71
Melville (C)	2006		626
Melville (C)	2006	Clerical and administrative workers	7276
Melville (C)	2006	Community and personal service workers	3796
Melville (C)	2006	Labourers	3002
Melville (C)	2006	Machinery operators and drivers	1485
Melville (C)	2006	Managers	6504
Melville (C)	2006	Professionals	12822
Melville (C)	2006	Sales workers	4780
Melville (C)	2006	Technicians and trades workers	5455
Melville (C)	2011		683
Melville (C)	2011	Clerical and administrative workers	7732
Melville (C)	2011	Community and personal service workers	4320
Melville (C)	2011	Labourers	2793
Melville (C)	2011	Machinery operators and drivers	1527
Melville (C)	2011	Managers	6918
Melville (C)	2011	Professionals	14401
Melville (C)	2011	Sales workers	4355
Melville (C)	2011	Technicians and trades workers	5653
Melville (C)	2016		645
Melville (C)	2016	Clerical and administrative workers	6574
Melville (C)	2016	Community and personal service workers	4367
Melville (C)	2016	Labourers	2756
Melville (C)	2016	Machinery operators and drivers	1480
Melville (C)	2016	Managers	6927
Melville (C)	2016	Professionals	14570
Melville (C)	2016	Sales workers	4277
Melville (C)	2016	Technicians and trades workers	5059
Menzies (S)	2006		8
Menzies (S)	2006	Clerical and administrative workers	9
Menzies (S)	2006	Community and personal service workers	12
Menzies (S)	2006	Labourers	26
Menzies (S)	2006	Machinery operators and drivers	3
Menzies (S)	2006	Managers	14
Menzies (S)	2006	Professionals	7
Menzies (S)	2006	Sales workers	0
Menzies (S)	2006	Technicians and trades workers	4
Menzies (S)	2011		8
Menzies (S)	2011	Clerical and administrative workers	11
Menzies (S)	2011	Community and personal service workers	12
Menzies (S)	2011	Labourers	35
Menzies (S)	2011	Machinery operators and drivers	19
Menzies (S)	2011	Managers	12
Menzies (S)	2011	Professionals	17
Menzies (S)	2011	Sales workers	0
Menzies (S)	2011	Technicians and trades workers	6
Menzies (S)	2016		4
Menzies (S)	2016	Clerical and administrative workers	19
Menzies (S)	2016	Community and personal service workers	13
Menzies (S)	2016	Labourers	28
Menzies (S)	2016	Machinery operators and drivers	46
Menzies (S)	2016	Managers	16
Menzies (S)	2016	Professionals	31
Menzies (S)	2016	Sales workers	0
Menzies (S)	2016	Technicians and trades workers	55
Merredin (S)	2006		19
Merredin (S)	2006	Clerical and administrative workers	178
Merredin (S)	2006	Community and personal service workers	116
Merredin (S)	2006	Labourers	162
Merredin (S)	2006	Machinery operators and drivers	167
Merredin (S)	2006	Managers	353
Merredin (S)	2006	Professionals	203
Merredin (S)	2006	Sales workers	138
Merredin (S)	2006	Technicians and trades workers	245
Merredin (S)	2011		28
Merredin (S)	2011	Clerical and administrative workers	179
Merredin (S)	2011	Community and personal service workers	124
Merredin (S)	2011	Labourers	165
Merredin (S)	2011	Machinery operators and drivers	175
Merredin (S)	2011	Managers	297
Merredin (S)	2011	Professionals	207
Merredin (S)	2011	Sales workers	127
Merredin (S)	2011	Technicians and trades workers	263
Merredin (S)	2016		20
Merredin (S)	2016	Clerical and administrative workers	169
Merredin (S)	2016	Community and personal service workers	134
Merredin (S)	2016	Labourers	154
Merredin (S)	2016	Machinery operators and drivers	191
Merredin (S)	2016	Managers	270
Merredin (S)	2016	Professionals	187
Merredin (S)	2016	Sales workers	133
Merredin (S)	2016	Technicians and trades workers	239
Mingenew (S)	2006		0
Mingenew (S)	2006	Clerical and administrative workers	18
Mingenew (S)	2006	Community and personal service workers	9
Mingenew (S)	2006	Labourers	31
Mingenew (S)	2006	Machinery operators and drivers	19
Mingenew (S)	2006	Managers	94
Mingenew (S)	2006	Professionals	15
Mingenew (S)	2006	Sales workers	6
Mingenew (S)	2006	Technicians and trades workers	25
Mingenew (S)	2011		3
Mingenew (S)	2011	Clerical and administrative workers	15
Mingenew (S)	2011	Community and personal service workers	17
Mingenew (S)	2011	Labourers	28
Mingenew (S)	2011	Machinery operators and drivers	37
Mingenew (S)	2011	Managers	87
Mingenew (S)	2011	Professionals	19
Mingenew (S)	2011	Sales workers	4
Mingenew (S)	2011	Technicians and trades workers	19
Mingenew (S)	2016		4
Mingenew (S)	2016	Clerical and administrative workers	15
Mingenew (S)	2016	Community and personal service workers	16
Mingenew (S)	2016	Labourers	18
Mingenew (S)	2016	Machinery operators and drivers	32
Mingenew (S)	2016	Managers	96
Mingenew (S)	2016	Professionals	13
Mingenew (S)	2016	Sales workers	11
Mingenew (S)	2016	Technicians and trades workers	25
Moora (S)	2006		8
Moora (S)	2006	Clerical and administrative workers	121
Moora (S)	2006	Community and personal service workers	74
Moora (S)	2006	Labourers	168
Moora (S)	2006	Machinery operators and drivers	99
Moora (S)	2006	Managers	370
Moora (S)	2006	Professionals	116
Moora (S)	2006	Sales workers	87
Moora (S)	2006	Technicians and trades workers	181
Moora (S)	2011		14
Moora (S)	2011	Clerical and administrative workers	134
Moora (S)	2011	Community and personal service workers	96
Moora (S)	2011	Labourers	171
Moora (S)	2011	Machinery operators and drivers	117
Moora (S)	2011	Managers	325
Moora (S)	2011	Professionals	129
Moora (S)	2011	Sales workers	90
Moora (S)	2011	Technicians and trades workers	173
Moora (S)	2016		8
Moora (S)	2016	Clerical and administrative workers	128
Moora (S)	2016	Community and personal service workers	92
Moora (S)	2016	Labourers	155
Moora (S)	2016	Machinery operators and drivers	109
Moora (S)	2016	Managers	289
Moora (S)	2016	Professionals	107
Moora (S)	2016	Sales workers	89
Moora (S)	2016	Technicians and trades workers	159
Morawa (S)	2006		5
Morawa (S)	2006	Clerical and administrative workers	33
Morawa (S)	2006	Community and personal service workers	33
Morawa (S)	2006	Labourers	50
Morawa (S)	2006	Machinery operators and drivers	24
Morawa (S)	2006	Managers	131
Morawa (S)	2006	Professionals	48
Morawa (S)	2006	Sales workers	11
Morawa (S)	2006	Technicians and trades workers	39
Morawa (S)	2011		6
Morawa (S)	2011	Clerical and administrative workers	37
Morawa (S)	2011	Community and personal service workers	38
Morawa (S)	2011	Labourers	41
Morawa (S)	2011	Machinery operators and drivers	47
Morawa (S)	2011	Managers	109
Morawa (S)	2011	Professionals	40
Morawa (S)	2011	Sales workers	21
Morawa (S)	2011	Technicians and trades workers	52
Morawa (S)	2016		6
Morawa (S)	2016	Clerical and administrative workers	19
Morawa (S)	2016	Community and personal service workers	24
Morawa (S)	2016	Labourers	36
Morawa (S)	2016	Machinery operators and drivers	29
Morawa (S)	2016	Managers	100
Morawa (S)	2016	Professionals	41
Morawa (S)	2016	Sales workers	21
Morawa (S)	2016	Technicians and trades workers	28
Mosman Park (T)	2006		65
Mosman Park (T)	2006	Clerical and administrative workers	399
Mosman Park (T)	2006	Community and personal service workers	336
Mosman Park (T)	2006	Labourers	268
Mosman Park (T)	2006	Machinery operators and drivers	89
Mosman Park (T)	2006	Managers	606
Mosman Park (T)	2006	Professionals	1354
Mosman Park (T)	2006	Sales workers	336
Mosman Park (T)	2006	Technicians and trades workers	319
Mosman Park (T)	2011		49
Mosman Park (T)	2011	Clerical and administrative workers	485
Mosman Park (T)	2011	Community and personal service workers	387
Mosman Park (T)	2011	Labourers	229
Mosman Park (T)	2011	Machinery operators and drivers	81
Mosman Park (T)	2011	Managers	656
Mosman Park (T)	2011	Professionals	1525
Mosman Park (T)	2011	Sales workers	372
Mosman Park (T)	2011	Technicians and trades workers	337
Mosman Park (T)	2016		59
Mosman Park (T)	2016	Clerical and administrative workers	458
Mosman Park (T)	2016	Community and personal service workers	397
Mosman Park (T)	2016	Labourers	218
Mosman Park (T)	2016	Machinery operators and drivers	62
Mosman Park (T)	2016	Managers	720
Mosman Park (T)	2016	Professionals	1531
Mosman Park (T)	2016	Sales workers	321
Mosman Park (T)	2016	Technicians and trades workers	300
Mount Magnet (S)	2006		3
Mount Magnet (S)	2006	Clerical and administrative workers	21
Mount Magnet (S)	2006	Community and personal service workers	15
Mount Magnet (S)	2006	Labourers	29
Mount Magnet (S)	2006	Machinery operators and drivers	23
Mount Magnet (S)	2006	Managers	32
Mount Magnet (S)	2006	Professionals	36
Mount Magnet (S)	2006	Sales workers	4
Mount Magnet (S)	2006	Technicians and trades workers	40
Mount Magnet (S)	2011		0
Mount Magnet (S)	2011	Clerical and administrative workers	24
Mount Magnet (S)	2011	Community and personal service workers	21
Mount Magnet (S)	2011	Labourers	44
Mount Magnet (S)	2011	Machinery operators and drivers	28
Mount Magnet (S)	2011	Managers	33
Mount Magnet (S)	2011	Professionals	32
Mount Magnet (S)	2011	Sales workers	7
Mount Magnet (S)	2011	Technicians and trades workers	55
Mount Magnet (S)	2016		11
Mount Magnet (S)	2016	Clerical and administrative workers	15
Mount Magnet (S)	2016	Community and personal service workers	9
Mount Magnet (S)	2016	Labourers	25
Mount Magnet (S)	2016	Machinery operators and drivers	10
Mount Magnet (S)	2016	Managers	21
Mount Magnet (S)	2016	Professionals	21
Mount Magnet (S)	2016	Sales workers	7
Mount Magnet (S)	2016	Technicians and trades workers	23
Mount Marshall (S)	2006		3
Mount Marshall (S)	2006	Clerical and administrative workers	19
Mount Marshall (S)	2006	Community and personal service workers	18
Mount Marshall (S)	2006	Labourers	42
Mount Marshall (S)	2006	Machinery operators and drivers	21
Mount Marshall (S)	2006	Managers	194
Mount Marshall (S)	2006	Professionals	22
Mount Marshall (S)	2006	Sales workers	3
Mount Marshall (S)	2006	Technicians and trades workers	19
Mount Marshall (S)	2011		0
Mount Marshall (S)	2011	Clerical and administrative workers	20
Mount Marshall (S)	2011	Community and personal service workers	8
Mount Marshall (S)	2011	Labourers	26
Mount Marshall (S)	2011	Machinery operators and drivers	22
Mount Marshall (S)	2011	Managers	154
Mount Marshall (S)	2011	Professionals	18
Mount Marshall (S)	2011	Sales workers	0
Mount Marshall (S)	2011	Technicians and trades workers	22
Mount Marshall (S)	2016		11
Mount Marshall (S)	2016	Clerical and administrative workers	12
Mount Marshall (S)	2016	Community and personal service workers	14
Mount Marshall (S)	2016	Labourers	24
Mount Marshall (S)	2016	Machinery operators and drivers	27
Mount Marshall (S)	2016	Managers	137
Mount Marshall (S)	2016	Professionals	19
Mount Marshall (S)	2016	Sales workers	3
Mount Marshall (S)	2016	Technicians and trades workers	23
Mukinbudin (S)	2006		7
Mukinbudin (S)	2006	Clerical and administrative workers	15
Mukinbudin (S)	2006	Community and personal service workers	10
Mukinbudin (S)	2006	Labourers	41
Mukinbudin (S)	2006	Machinery operators and drivers	21
Mukinbudin (S)	2006	Managers	151
Mukinbudin (S)	2006	Professionals	28
Mukinbudin (S)	2006	Sales workers	17
Mukinbudin (S)	2006	Technicians and trades workers	26
Mukinbudin (S)	2011		4
Mukinbudin (S)	2011	Clerical and administrative workers	18
Mukinbudin (S)	2011	Community and personal service workers	16
Mukinbudin (S)	2011	Labourers	30
Mukinbudin (S)	2011	Machinery operators and drivers	20
Mukinbudin (S)	2011	Managers	132
Mukinbudin (S)	2011	Professionals	21
Mukinbudin (S)	2011	Sales workers	15
Mukinbudin (S)	2011	Technicians and trades workers	28
Mukinbudin (S)	2016		3
Mukinbudin (S)	2016	Clerical and administrative workers	20
Mukinbudin (S)	2016	Community and personal service workers	22
Mukinbudin (S)	2016	Labourers	32
Mukinbudin (S)	2016	Machinery operators and drivers	27
Mukinbudin (S)	2016	Managers	109
Mukinbudin (S)	2016	Professionals	23
Mukinbudin (S)	2016	Sales workers	17
Mukinbudin (S)	2016	Technicians and trades workers	30
Mundaring (S)	2006		230
Mundaring (S)	2006	Clerical and administrative workers	2557
Mundaring (S)	2006	Community and personal service workers	1669
Mundaring (S)	2006	Labourers	1551
Mundaring (S)	2006	Machinery operators and drivers	1247
Mundaring (S)	2006	Managers	1942
Mundaring (S)	2006	Professionals	3181
Mundaring (S)	2006	Sales workers	1613
Mundaring (S)	2006	Technicians and trades workers	2859
Mundaring (S)	2011		237
Mundaring (S)	2011	Clerical and administrative workers	2825
Mundaring (S)	2011	Community and personal service workers	1716
Mundaring (S)	2011	Labourers	1438
Mundaring (S)	2011	Machinery operators and drivers	1268
Mundaring (S)	2011	Managers	2114
Mundaring (S)	2011	Professionals	3360
Mundaring (S)	2011	Sales workers	1639
Mundaring (S)	2011	Technicians and trades workers	3082
Mundaring (S)	2016		308
Mundaring (S)	2016	Clerical and administrative workers	2422
Mundaring (S)	2016	Community and personal service workers	1840
Mundaring (S)	2016	Labourers	1470
Mundaring (S)	2016	Machinery operators and drivers	1278
Mundaring (S)	2016	Managers	2086
Mundaring (S)	2016	Professionals	3447
Mundaring (S)	2016	Sales workers	1531
Mundaring (S)	2016	Technicians and trades workers	3019
Murchison (S)	2006		0
Murchison (S)	2006	Clerical and administrative workers	3
Murchison (S)	2006	Community and personal service workers	3
Murchison (S)	2006	Labourers	20
Murchison (S)	2006	Machinery operators and drivers	9
Murchison (S)	2006	Managers	24
Murchison (S)	2006	Professionals	9
Murchison (S)	2006	Sales workers	0
Murchison (S)	2006	Technicians and trades workers	3
Murchison (S)	2011		0
Murchison (S)	2011	Clerical and administrative workers	6
Murchison (S)	2011	Community and personal service workers	0
Murchison (S)	2011	Labourers	7
Murchison (S)	2011	Machinery operators and drivers	4
Murchison (S)	2011	Managers	18
Murchison (S)	2011	Professionals	3
Murchison (S)	2011	Sales workers	0
