SA3_CODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
30804,0,0,0,0,0,3,8,20,67,71,76,13,30,19,24,327,0,0,0,0,0,4,4,10,12,9,5,0,3,0,3,42,0,0,0,0,0,0,0,0,3,3,9,0,3,0,7,26,0,0,0,0,0,0,0,0,5,0,3,3,9,0,9,30,0,3,0,0,4,4,11,3,14,8,6,0,0,0,13,60,0,0,0,0,0,0,0,0,3,0,0,0,0,0,121,121,12,8,3,0,7,8,32,45,186,240,272,203,214,159,286,1676,0,0,0,0,0,10,6,16,26,34,18,10,4,3,13,132,0,0,0,4,7,17,13,15,7,4,3,0,0,0,9,93,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,20,7,0,9,9,12,17,15,7,27,8,0,3,0,3,10,131,0,0,0,0,0,0,0,0
30805,5,0,3,0,3,10,21,45,267,357,499,93,265,155,104,1826,0,3,5,3,9,22,26,33,63,51,40,16,20,17,23,333,0,0,0,0,3,0,5,5,14,21,31,3,18,12,19,133,0,0,0,0,0,0,0,0,5,3,11,11,10,11,16,71,26,9,18,7,34,38,58,54,98,57,36,19,33,14,47,546,0,0,0,0,0,0,0,3,5,3,3,0,0,0,659,676,43,20,26,12,56,78,133,181,716,898,1212,869,1027,927,1148,7340,3,0,4,0,7,15,39,70,142,110,77,31,33,16,63,603,3,6,11,16,32,73,70,63,75,26,13,10,0,0,40,450,0,0,0,4,4,5,10,0,11,3,8,3,0,0,6,55,22,8,28,27,54,53,32,18,14,5,0,3,4,3,28,290,35,21,37,57,107,140,129,100,76,32,8,8,7,4,66,824,0,0,0,0,0,3,0,0
30901,3,0,0,0,3,8,21,58,197,181,157,66,108,66,52,929,0,3,6,3,7,13,25,31,65,45,29,18,25,20,37,321,0,0,0,0,0,0,0,5,12,4,9,8,3,6,3,59,3,0,0,0,0,0,0,0,3,3,3,8,3,3,8,37,19,3,10,3,20,13,22,25,102,69,26,21,16,17,43,414,0,0,0,0,0,0,0,0,4,4,3,0,0,0,344,357,34,8,17,4,31,49,103,170,745,784,793,702,807,763,753,5765,0,0,0,0,6,23,34,92,209,153,90,39,41,13,86,767,0,3,8,17,37,98,118,93,156,52,27,20,10,3,50,704,0,0,0,4,8,0,10,9,10,9,6,0,3,0,15,69,10,3,8,18,16,29,17,10,12,0,0,0,0,0,10,135,40,8,25,24,58,97,117,112,179,61,42,17,10,9,89,880,0,0,0,0,3,3,3,3
30902,9,0,0,0,4,6,13,52,202,203,149,59,71,41,67,881,0,0,3,3,4,12,16,39,62,43,22,18,16,9,13,257,0,0,0,0,0,0,0,3,13,19,6,3,3,5,6,64,0,0,0,0,0,0,0,0,3,3,11,5,13,7,9,49,3,3,3,3,13,24,27,36,98,62,32,15,11,4,55,388,0,0,0,0,0,0,0,0,0,8,0,3,0,0,356,372,20,7,6,10,27,50,80,181,709,886,848,684,665,441,733,5336,0,0,3,3,5,24,50,84,190,156,92,24,27,10,84,759,0,3,12,19,46,98,120,106,146,57,20,3,3,0,55,691,0,0,0,0,0,10,7,9,8,5,6,0,0,0,14,69,4,6,3,12,21,31,21,17,12,10,0,0,0,0,9,148,18,11,23,25,69,91,117,125,196,70,31,0,4,3,101,883,0,0,0,0,0,0,0,0
30903,0,4,3,0,0,13,25,99,280,208,151,59,96,54,63,1050,7,0,4,3,17,44,38,50,106,45,29,19,14,3,27,402,0,0,0,0,0,0,4,6,15,11,11,3,10,3,8,66,0,0,0,0,0,0,0,0,3,9,3,3,0,0,6,28,24,10,8,14,32,34,49,65,133,86,44,20,15,16,54,595,0,0,0,0,0,0,0,0,4,7,3,0,0,0,369,389,38,16,16,18,55,103,145,279,913,846,864,585,634,549,732,5799,4,0,0,3,4,24,53,110,263,198,108,34,40,22,68,938,0,5,12,30,52,105,114,112,154,67,35,8,11,3,56,766,0,4,0,4,0,0,7,10,29,7,8,0,0,0,9,89,15,3,15,14,28,56,26,19,18,3,0,0,0,3,7,208,45,13,27,36,84,176,181,180,232,81,44,17,14,8,133,1266,0,0,0,0,0,0,0,3
30904,0,0,0,0,0,3,7,17,79,87,67,9,21,22,33,347,0,0,3,0,3,3,8,12,24,18,10,11,3,3,11,104,0,0,0,0,0,0,0,0,4,4,3,0,3,4,8,36,0,0,0,0,0,0,0,0,0,0,4,0,0,6,8,22,4,0,3,5,0,6,15,18,38,13,23,3,7,4,12,153,0,0,0,0,0,0,0,0,3,6,0,0,0,0,113,119,8,3,3,7,10,26,38,74,289,300,353,244,265,159,310,2081,0,0,0,0,5,10,12,17,58,23,12,7,7,9,17,177,0,0,0,4,18,39,26,21,33,20,9,0,0,0,16,189,0,0,0,0,0,4,0,0,7,0,3,0,0,0,5,22,0,0,4,0,0,9,4,5,3,0,0,0,0,3,3,28,9,5,7,9,12,24,34,19,49,15,12,3,0,3,24,231,0,0,0,0,0,0,0,0
30905,3,0,0,0,0,3,17,40,159,165,159,60,93,62,64,809,0,0,0,0,3,8,15,22,66,33,26,12,7,15,11,218,0,0,0,0,0,0,3,3,17,9,6,0,9,4,12,63,0,0,0,0,0,0,0,0,3,5,5,7,3,8,13,38,9,6,3,3,5,11,15,27,64,36,23,11,16,6,37,270,0,0,0,0,0,0,0,4,0,0,0,0,0,0,257,261,19,8,9,3,19,31,73,127,602,709,805,599,665,576,586,4821,0,0,0,0,3,14,22,45,88,97,48,19,14,4,56,409,3,3,9,10,28,56,51,46,85,40,9,8,8,0,33,377,0,0,0,0,6,0,5,7,9,5,3,0,0,0,9,43,6,0,7,0,9,12,5,6,9,3,0,0,0,0,0,59,27,9,14,25,37,54,50,33,90,29,10,0,3,3,54,429,0,0,0,0,0,0,0,0
30906,6,3,6,0,3,17,37,85,367,353,250,100,135,79,78,1511,0,0,3,9,9,20,32,55,125,55,46,17,13,10,34,431,3,0,0,0,9,0,0,10,24,9,9,3,8,4,13,92,0,0,0,0,0,0,0,3,6,13,9,11,8,4,19,75,19,8,8,4,31,20,44,50,139,80,53,13,13,13,56,551,0,0,0,0,0,0,0,0,0,5,3,0,0,3,467,482,34,17,15,13,54,77,155,263,1217,1482,1485,1023,1001,628,1005,8469,3,0,0,3,8,19,84,118,302,184,131,39,34,13,108,1043,3,0,12,25,50,108,131,132,194,69,35,10,9,3,57,825,0,0,3,4,7,12,4,7,14,9,0,0,0,0,11,75,8,7,13,10,26,37,24,14,29,4,7,0,0,0,13,188,41,15,24,43,94,166,129,124,190,81,35,14,7,3,101,1067,0,0,0,0,0,0,0,0
30907,7,3,0,3,5,31,63,182,830,783,518,197,266,170,151,3202,6,0,10,13,17,40,46,83,204,115,65,31,26,25,56,729,0,3,0,0,3,0,3,11,43,36,26,10,19,10,26,197,0,0,0,0,0,0,0,3,6,12,21,17,18,13,32,129,39,8,15,9,35,34,69,91,224,123,91,21,29,25,107,921,0,0,0,0,0,0,3,0,3,10,0,4,4,4,991,1020,61,17,29,26,73,127,230,456,2233,2783,2752,2051,2093,1469,1934,16322,3,0,0,9,14,32,78,182,470,333,196,73,75,31,151,1637,4,12,13,33,72,193,199,173,289,109,47,15,11,4,72,1243,0,3,3,0,3,17,11,16,21,10,10,10,0,0,38,149,18,9,18,22,35,65,46,25,39,13,5,0,4,0,23,314,76,27,48,86,144,272,221,159,261,115,50,19,11,12,139,1641,0,0,0,0,0,0,0,0
30908,0,0,7,3,7,16,19,63,265,251,161,69,82,52,51,1035,0,3,0,4,10,22,40,41,70,52,24,12,11,11,26,318,3,0,0,0,0,0,3,7,15,9,4,0,6,3,10,64,0,0,0,0,0,0,0,4,5,10,6,3,0,4,4,42,28,6,6,7,11,14,26,32,101,58,28,17,8,7,38,394,0,0,0,0,0,0,0,3,0,3,0,0,0,0,348,354,30,9,20,16,34,62,120,205,817,901,868,642,649,479,702,5562,0,0,0,3,4,19,38,80,240,181,118,45,35,11,74,853,0,5,8,14,46,86,104,92,162,72,39,6,4,7,37,688,4,0,3,0,0,6,7,7,14,6,7,0,0,0,5,63,15,3,16,8,15,19,23,21,19,6,3,0,5,0,11,158,58,19,24,32,47,83,88,95,167,50,20,5,4,4,88,790,0,0,0,0,0,0,0,0
30909,0,0,0,0,3,10,45,90,273,203,149,43,66,56,58,1000,0,0,6,12,21,34,35,44,96,53,18,12,7,9,24,375,0,0,0,0,3,5,0,7,14,10,3,5,0,0,6,55,0,0,0,0,0,0,0,0,6,0,3,7,8,0,14,39,21,9,7,5,32,36,41,60,104,62,32,15,10,11,51,514,0,0,0,0,0,0,0,0,3,4,0,0,0,0,304,316,32,17,15,25,67,94,155,257,868,806,777,590,571,464,647,5373,0,0,3,3,6,17,38,85,224,150,103,41,34,13,83,804,0,6,16,22,30,87,107,85,157,72,26,11,8,0,50,683,0,0,0,0,0,10,3,8,13,7,4,0,0,0,9,58,10,4,15,12,30,39,21,22,15,3,4,0,0,0,9,180,59,13,42,47,87,149,145,133,210,87,33,10,10,4,113,1125,0,0,0,0,0,0,0,0
30910,0,3,0,0,6,16,9,31,122,81,84,23,61,66,22,523,8,3,5,0,4,16,19,29,39,23,12,0,10,10,16,191,0,0,0,0,0,3,0,5,10,6,0,3,3,0,8,37,0,0,0,0,0,0,0,0,5,4,0,0,3,3,3,25,19,3,11,9,14,12,19,21,49,24,18,14,17,20,21,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,199,33,11,14,6,25,48,64,120,420,358,361,244,364,527,378,2986,0,0,0,0,0,7,19,38,115,78,53,9,21,10,43,399,0,6,11,5,10,44,47,43,62,32,17,0,4,4,30,317,0,0,0,0,0,0,6,9,4,0,4,0,0,0,8,38,8,0,6,4,17,16,13,12,12,5,0,0,0,0,4,94,43,3,18,21,35,49,58,59,91,36,22,11,8,4,55,518,0,0,0,0,0,0,0,3
31001,4,0,5,7,10,23,66,139,483,387,243,88,103,50,83,1704,7,7,11,14,34,50,69,82,147,65,43,11,12,5,59,599,0,0,0,0,4,12,7,14,23,16,12,0,4,0,13,111,0,0,0,0,0,0,0,0,6,5,10,3,7,7,19,63,66,19,35,11,109,86,125,134,206,128,58,27,27,17,100,1153,0,3,0,0,0,4,0,0,9,4,6,0,0,0,412,438,76,33,54,35,169,186,292,437,1394,1289,1293,843,827,481,927,8336,3,0,0,7,8,29,60,113,290,200,136,52,30,15,95,1048,3,4,33,35,46,100,81,86,149,55,24,14,6,3,48,691,0,0,0,3,8,4,7,7,15,7,5,3,0,3,12,80,30,6,22,24,40,44,29,21,31,7,6,0,0,0,17,266,68,27,101,90,149,170,189,199,246,114,48,18,13,6,174,1616,0,0,0,0,0,0,3,3
31002,4,3,0,0,3,20,32,98,364,315,199,63,48,32,88,1269,0,5,0,0,9,14,33,62,100,57,21,10,3,4,27,351,0,0,0,0,3,3,3,9,24,25,11,3,9,3,17,112,0,0,0,0,0,0,0,0,9,15,10,3,3,0,9,60,12,3,11,3,31,40,89,106,212,84,34,11,12,4,79,725,0,0,0,0,0,0,0,0,5,10,3,0,0,0,398,421,22,19,15,6,57,87,179,336,1170,1205,989,640,599,274,957,6552,3,0,3,3,5,26,46,69,166,111,60,13,13,8,55,578,0,0,11,23,41,88,68,61,102,42,14,5,3,3,49,514,0,0,0,0,5,5,9,9,18,6,3,0,0,0,15,70,4,0,13,21,24,52,28,18,25,8,0,0,0,0,22,219,28,14,34,65,112,186,193,179,185,69,31,9,12,7,123,1238,0,0,0,0,0,0,3,0
31003,6,0,3,3,3,12,49,148,780,572,345,119,123,78,130,2366,0,0,4,3,21,35,34,82,186,87,52,27,19,6,40,606,0,0,0,0,3,0,11,14,43,28,22,5,12,3,23,167,0,0,0,0,0,0,0,0,5,7,11,15,11,4,10,62,15,4,17,7,48,43,102,132,278,133,87,33,20,10,108,1042,0,0,0,0,0,0,3,3,4,10,5,0,5,0,654,685,21,12,28,17,79,107,230,453,1887,1946,1938,1353,1375,759,1443,11651,0,4,3,7,5,33,87,169,506,327,171,79,50,17,149,1594,3,4,23,26,52,173,161,161,203,91,37,11,3,5,100,1049,0,3,3,6,5,17,19,18,23,14,9,0,0,0,12,140,12,4,28,41,69,113,63,28,49,11,0,5,4,0,27,455,42,22,74,148,233,400,366,311,389,157,64,29,16,6,194,2461,0,0,0,0,3,3,0,3
31004,4,0,0,0,6,29,78,157,787,638,366,128,143,51,106,2494,3,3,3,5,12,36,45,85,186,90,55,21,16,3,46,613,5,0,3,0,5,8,9,15,47,27,19,11,8,3,23,185,0,0,0,0,0,0,0,0,8,16,24,10,15,7,26,106,30,4,15,13,53,51,69,114,185,85,50,22,17,6,99,825,0,0,0,0,0,0,0,7,10,6,0,0,0,0,605,629,43,9,26,23,81,140,231,450,1831,1875,1905,1242,1206,600,1226,10899,3,0,6,3,10,33,106,186,435,253,179,61,34,14,119,1438,0,4,12,15,50,117,136,122,182,66,26,11,3,4,57,816,5,0,0,6,8,7,19,11,20,15,9,4,0,3,12,110,21,8,22,37,58,67,50,21,36,17,12,6,0,0,26,368,72,19,70,89,153,272,222,163,242,83,43,15,7,3,136,1600,0,0,0,0,0,0,3,0
31101,0,0,0,0,0,3,0,26,91,66,36,8,11,7,18,276,0,0,0,0,6,5,8,15,25,7,5,0,0,0,7,82,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,3,3,3,3,4,0,3,15,0,3,0,0,9,7,20,29,40,27,9,3,3,3,19,174,0,0,0,0,0,0,0,0,3,0,0,0,0,0,74,84,3,3,4,4,17,31,34,84,268,211,217,111,129,50,194,1374,0,0,0,0,3,3,10,16,50,29,12,7,7,4,17,148,0,0,3,0,7,34,24,27,37,9,5,0,0,0,11,159,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,0,8,7,5,12,3,3,4,0,0,0,0,0,4,46,8,0,7,19,51,65,50,31,44,13,9,0,3,3,38,353,0,0,0,0,0,0,0,0
31102,4,0,0,0,0,10,26,85,322,230,117,53,47,23,52,972,0,0,4,0,8,13,21,30,106,41,25,5,10,0,22,283,0,0,0,0,0,0,8,6,22,13,3,4,7,0,9,69,0,0,0,0,0,0,0,4,3,7,5,0,4,0,10,34,3,4,12,8,27,25,55,68,129,52,23,15,7,3,44,464,0,0,0,0,0,0,0,0,3,3,0,0,0,0,186,197,13,10,12,7,37,53,115,226,832,795,656,431,354,181,480,4203,0,0,0,0,3,19,49,88,222,113,71,31,16,6,72,699,5,4,5,18,35,64,88,66,77,41,15,6,4,3,27,468,0,0,0,0,3,16,8,4,26,8,3,0,0,0,12,85,4,4,18,21,31,56,23,12,20,8,3,0,0,0,16,223,23,7,40,73,102,204,181,128,190,59,26,14,13,7,72,1135,0,0,3,0,0,0,0,0
31103,4,0,0,5,14,18,67,187,729,534,300,123,99,56,133,2255,3,0,4,4,24,36,52,82,173,90,50,19,14,10,49,606,0,0,3,0,0,4,8,13,40,36,14,7,5,0,21,151,0,0,0,0,0,0,0,0,7,9,19,12,6,3,20,86,33,6,17,14,62,49,89,105,241,124,70,21,23,11,108,970,4,0,0,0,0,5,0,7,8,3,3,4,5,3,435,471,52,16,29,22,106,123,252,448,1827,1784,1645,1071,844,420,1162,9806,4,0,0,6,6,37,86,174,381,200,158,46,32,8,102,1246,3,7,19,24,57,130,123,139,205,76,27,8,0,0,82,891,0,0,0,4,4,20,12,12,21,13,11,4,0,0,20,112,17,3,30,29,39,54,43,29,30,11,0,3,4,0,24,319,59,29,61,105,173,241,243,174,265,108,44,26,11,6,149,1696,0,0,0,0,0,0,0,0
31104,4,0,0,0,3,9,19,64,285,311,209,87,85,61,90,1221,3,0,0,0,4,11,19,29,65,45,27,11,13,0,19,250,3,0,0,0,0,3,3,4,18,23,8,5,0,4,21,93,0,0,0,0,0,0,0,0,9,10,16,13,11,4,22,71,14,0,10,0,15,18,31,40,114,58,28,14,10,4,38,393,0,0,0,0,0,0,3,0,3,0,3,0,3,0,362,371,26,8,12,6,32,44,93,174,807,1165,1167,867,884,460,837,6583,3,0,0,0,3,14,21,58,159,93,62,23,19,4,40,500,0,5,5,12,23,52,63,49,58,31,7,5,3,5,34,359,0,0,0,0,5,4,3,3,3,4,3,0,0,0,10,31,10,0,8,10,21,23,6,8,11,5,3,0,0,0,10,117,26,8,19,33,43,68,74,59,93,36,21,4,4,0,53,547,0,0,0,0,0,0,3,3
31105,0,0,4,0,0,9,41,88,382,319,232,102,85,71,76,1405,4,0,0,4,8,25,31,48,100,67,35,15,10,12,27,375,3,0,0,0,0,3,0,3,32,23,14,6,6,3,13,103,0,0,0,0,0,0,0,0,13,8,12,5,3,8,6,60,21,4,16,7,38,31,56,80,134,71,54,19,17,11,53,611,0,0,0,0,0,0,0,0,5,0,0,0,0,0,359,370,32,6,20,15,52,74,145,261,1029,1204,1253,875,904,563,846,7280,0,0,0,0,4,24,59,110,259,191,130,63,43,11,85,992,0,4,11,16,42,78,103,63,109,55,21,9,5,4,51,575,3,0,0,3,3,9,7,7,16,7,4,0,0,0,8,67,7,8,17,16,24,27,21,15,23,7,0,0,0,3,22,196,41,10,39,65,93,163,135,105,191,77,44,18,7,10,92,1084,0,0,0,0,0,0,0,0
31106,3,0,0,5,5,29,88,173,578,413,256,103,106,70,116,1953,0,4,7,6,17,43,56,61,168,94,33,24,13,11,44,593,0,0,3,0,3,11,4,15,42,21,18,11,4,0,14,140,0,0,0,0,0,0,0,0,8,5,12,12,6,0,13,66,73,27,22,17,124,95,103,169,229,146,89,36,22,18,134,1301,0,0,0,0,0,3,0,0,12,7,3,0,0,0,421,453,82,36,35,27,161,193,274,479,1533,1410,1305,894,854,467,996,8747,0,0,3,6,9,23,79,130,291,209,122,54,40,15,123,1101,3,5,13,29,38,88,118,94,150,82,30,12,6,0,66,738,3,0,0,7,3,10,8,8,12,10,7,4,4,0,19,102,16,15,39,41,58,58,38,25,46,10,0,3,3,0,37,389,70,30,78,126,196,272,264,239,314,137,49,16,23,11,195,2003,3,0,0,0,0,0,6,3
31201,3,0,0,0,0,3,12,26,119,165,255,40,141,66,48,878,0,0,0,0,3,3,7,13,19,24,12,6,11,3,11,118,0,0,0,0,0,0,0,8,9,14,15,3,18,8,0,74,0,0,0,0,0,0,0,0,3,7,11,6,3,11,16,56,3,3,5,0,6,6,22,17,37,5,12,8,0,0,11,137,0,0,0,0,0,0,0,0,0,0,3,0,0,4,291,303,18,9,13,6,15,18,50,78,346,415,601,414,502,539,572,3595,0,0,0,4,3,10,22,32,59,50,49,13,26,8,43,318,0,0,3,7,13,34,19,20,40,14,7,0,4,0,7,180,0,0,0,3,0,0,3,0,3,3,9,0,3,0,7,35,0,0,3,11,13,15,6,6,7,3,0,0,0,0,8,82,9,0,16,21,40,57,43,42,42,16,3,3,3,0,33,323,0,0,0,0,0,0,0,0
31202,11,0,3,0,3,10,36,127,518,571,543,180,264,150,179,2607,0,0,3,6,18,26,35,60,134,79,35,19,20,12,56,503,0,0,0,0,3,0,0,12,26,37,40,13,18,7,34,194,0,0,0,0,0,0,3,0,13,23,16,19,25,23,29,149,44,6,11,5,41,47,76,86,175,99,43,19,27,15,98,793,0,0,0,0,0,0,0,0,7,6,4,0,0,0,1731,1752,61,16,31,17,79,91,188,351,1441,1816,1968,1528,1624,1278,2657,13150,3,0,4,3,10,40,82,150,337,262,183,53,55,25,122,1334,5,7,27,44,68,172,148,133,161,63,20,14,12,0,89,965,0,3,4,9,5,18,12,9,9,16,7,4,3,0,21,117,11,15,51,47,69,94,58,24,35,4,6,5,3,0,44,470,53,15,69,95,177,262,246,166,236,86,41,21,17,12,164,1644,0,0,0,3,3,3,0,0
31203,0,0,0,0,3,4,5,15,77,63,48,15,17,11,12,270,0,0,0,0,3,8,8,12,25,11,10,3,3,0,11,90,0,0,0,0,0,3,0,0,6,0,4,0,0,3,4,23,0,0,0,0,0,0,0,0,8,5,4,3,7,0,3,23,3,5,3,0,4,6,12,21,19,12,5,0,0,0,10,100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,227,238,5,6,4,0,14,20,40,75,285,324,281,206,183,114,340,1895,0,0,0,3,3,6,20,38,65,20,21,0,3,0,26,203,0,3,8,6,13,46,39,34,25,11,3,0,3,0,16,211,0,0,0,0,0,3,4,4,4,0,3,0,0,0,7,22,3,0,3,3,13,9,6,0,3,0,0,0,0,0,3,51,9,0,5,8,20,27,24,24,41,7,3,3,0,4,13,188,0,0,0,0,0,0,3,0
31301,0,0,0,0,3,3,14,29,121,113,61,32,28,24,38,460,0,0,3,0,0,11,9,22,48,25,14,3,3,5,23,167,0,0,0,0,0,0,4,3,8,3,4,0,3,3,10,37,0,0,0,0,0,0,0,0,0,9,3,0,4,3,7,26,6,0,3,4,16,19,41,49,94,64,26,14,7,7,51,409,0,0,0,0,0,0,0,0,7,4,0,0,0,0,178,188,5,3,8,3,24,31,75,116,440,467,367,237,261,156,393,2593,0,0,3,0,5,3,12,48,96,62,15,8,8,6,31,302,0,4,3,11,23,45,53,48,46,18,10,0,0,0,22,289,0,0,0,3,0,3,4,0,4,0,3,0,0,0,3,31,3,0,8,8,16,19,7,11,8,3,3,0,0,0,13,96,8,3,17,26,60,80,103,92,118,36,20,5,3,6,77,654,0,0,0,0,0,0,3,0
