SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
10304,11,11,8,7,5,4,3,61,36,4,57,29,22,698,255,248,146,39,24,10,12,9,61,1653,0,0,3,0,0,11,5,5,0,0,0,0,0,0,347,378,56,8,86,54,53,863,457,563,809,598,576,299,393,138,514,5472,4,0,0,3,0,3,6,21,119,187,278,208,306,155,144,1450,0,0,3,0,0,3,7,17,39,45,15,8,12,7,19,179,7,0,3,3,0,9,19,56,354,448,362,216,288,66,151,1985,0,0,0,0,0,0,3,9,57,62,64,37,55,11,21,326,0,4,4,4,3,13,49,79,306,259,79,196,50,22,63,1139,0,0,3,6,4,12,16,27,50,33,14,10,3,0,26,199,0,0,0,0,0,5,4,6,24,12,3,11,3,3,7,86,0,0,0,0,0,0,0,3,8,20,10,5,5,7,8,70,6,0,24,9,3,53,33,44,92,26,13,8,3,3,42,368
10401,5,10,8,3,4,0,3,39,39,7,134,39,39,1385,460,476,271,64,32,14,8,7,109,3096,0,0,3,0,0,25,5,16,3,3,0,0,0,0,392,453,57,20,179,75,100,1616,764,875,969,464,300,150,141,51,573,6325,5,0,0,0,3,9,6,27,122,170,140,84,82,19,88,780,0,0,0,0,3,13,21,42,76,46,14,3,8,3,21,244,4,0,6,0,4,13,38,77,354,306,192,65,72,13,108,1251,0,0,0,3,0,0,10,10,42,30,12,12,13,3,19,156,3,3,3,4,14,27,70,109,269,137,42,37,10,6,49,788,3,0,4,7,8,46,54,74,81,31,11,7,0,0,36,353,0,0,0,3,0,5,3,6,17,12,0,7,0,0,12,74,0,0,0,0,0,3,3,3,7,11,7,3,4,3,12,54,7,3,16,12,19,101,99,81,119,40,15,10,3,0,66,604
10402,15,11,3,7,7,0,11,92,45,9,164,60,59,1543,714,713,423,126,43,22,16,12,125,4066,0,0,6,0,4,42,14,10,3,3,0,0,0,0,585,666,73,20,217,102,134,1870,1096,1275,1632,957,687,291,331,96,816,9583,6,0,3,0,0,5,23,44,171,285,331,159,208,74,149,1460,0,0,3,3,8,24,40,76,142,82,57,18,25,6,47,527,3,4,5,0,4,23,50,134,538,536,399,186,168,52,180,2280,3,0,0,0,0,3,11,18,65,89,77,35,28,9,34,373,4,4,4,8,10,19,100,150,461,261,77,151,31,7,80,1372,5,0,10,14,13,70,75,118,154,45,15,13,6,0,43,585,0,0,0,0,3,3,15,23,37,26,10,6,0,3,23,141,0,0,0,0,0,4,0,3,11,26,11,6,10,3,7,83,12,3,15,13,28,136,127,99,172,59,24,10,4,7,105,820
10501,7,8,0,3,0,0,6,40,17,0,40,13,3,312,81,74,29,9,3,0,3,3,34,620,0,0,0,0,0,12,3,7,0,0,0,0,0,0,183,210,61,6,67,26,35,403,188,261,347,236,206,109,131,56,321,2456,7,0,4,0,3,4,16,15,72,76,82,66,85,34,119,585,0,0,0,0,0,3,7,10,12,4,5,4,3,0,8,49,6,0,5,0,0,6,21,30,116,121,94,54,44,5,65,558,0,0,0,0,0,3,0,0,19,13,19,6,10,3,16,98,0,0,5,9,5,23,21,40,117,78,15,72,16,4,35,445,0,0,0,3,10,12,19,16,30,3,0,3,0,0,13,113,0,0,0,0,0,5,3,3,8,3,0,4,3,0,11,44,0,3,0,0,0,0,0,0,9,4,3,4,0,0,6,35,3,0,18,11,4,47,38,26,50,12,3,3,0,6,34,256
10502,3,3,3,0,0,0,3,25,10,3,35,13,8,461,159,155,46,10,3,0,0,3,53,968,0,0,0,0,0,8,4,4,0,0,0,0,0,0,177,201,25,3,49,18,21,548,268,282,289,213,173,73,93,22,285,2372,5,0,6,0,0,4,4,5,31,50,63,60,78,32,50,388,0,0,0,0,0,3,4,7,16,5,8,3,5,0,3,53,3,0,0,0,0,0,7,26,103,95,95,50,56,7,28,477,0,0,0,0,0,0,0,3,15,14,12,9,20,0,12,87,0,0,0,0,4,6,16,40,102,62,22,36,10,9,30,339,0,0,3,0,7,11,10,21,23,14,3,0,3,0,8,110,0,0,0,0,0,3,0,7,9,8,4,3,0,0,4,31,0,0,0,0,0,0,0,0,3,4,5,0,3,0,3,18,3,0,6,3,7,38,33,17,32,19,4,0,0,3,32,209
10503,15,12,4,8,6,3,10,77,39,4,98,40,31,944,313,330,142,42,29,3,15,3,100,2124,3,3,7,0,0,20,7,12,0,0,0,0,0,0,509,558,98,14,149,89,84,1213,629,836,1108,766,599,255,275,101,761,6982,15,3,10,0,4,7,24,63,216,258,337,236,247,116,277,1802,0,0,3,0,0,3,15,27,43,36,17,15,11,3,32,198,4,3,3,9,7,28,42,93,441,441,375,165,184,33,211,2036,0,3,0,3,3,4,11,20,54,70,67,28,37,9,33,337,6,3,10,10,4,28,83,138,321,200,59,72,26,10,96,1067,0,0,5,8,12,26,32,35,68,24,8,7,3,0,29,261,3,0,3,4,0,8,9,7,17,19,5,0,3,0,20,102,0,0,0,0,0,3,0,0,12,13,8,3,3,3,17,64,6,3,19,18,17,107,83,76,104,45,14,5,5,0,85,582
10601,14,11,10,6,10,0,11,74,46,6,130,42,55,1291,439,405,241,69,33,21,16,5,136,2927,0,0,4,0,0,26,4,7,11,3,7,3,3,0,467,534,72,17,178,77,106,1506,719,775,1159,890,722,562,595,191,755,8316,8,3,0,0,0,6,12,15,131,204,318,199,401,219,167,1680,0,0,0,0,0,8,10,18,46,46,39,24,22,3,24,244,4,4,4,3,0,4,33,57,434,579,481,471,536,132,223,2969,0,0,0,0,3,0,9,11,79,90,83,82,69,25,38,494,3,5,3,0,8,16,64,157,510,427,138,532,118,43,188,2219,0,0,3,3,10,26,56,67,103,60,26,38,19,3,51,463,0,3,0,0,8,3,7,9,53,29,9,34,16,0,40,216,0,0,0,0,0,3,0,0,14,16,19,15,22,5,20,117,7,4,26,14,23,93,108,101,178,80,35,14,13,6,102,791
10602,4,11,7,8,11,3,5,57,41,3,72,26,13,914,374,375,198,42,14,15,0,10,79,2195,3,0,0,0,0,21,13,6,0,3,0,0,0,0,349,394,57,6,88,41,45,1047,567,650,882,783,678,452,448,121,525,6380,4,3,0,0,0,0,3,19,89,194,361,237,372,235,152,1665,0,0,0,0,0,5,6,15,49,45,26,26,29,6,20,231,3,3,3,0,0,0,15,55,336,545,561,368,509,113,159,2667,0,0,0,0,0,3,7,6,47,78,84,67,73,33,34,427,4,5,4,3,3,8,36,119,443,394,131,421,104,33,115,1818,0,0,4,3,4,20,34,44,84,39,23,15,4,4,24,297,0,0,0,0,0,3,3,3,35,24,12,23,14,0,17,133,0,0,0,0,0,0,0,0,6,19,14,15,11,6,18,85,5,5,11,6,12,59,54,69,143,54,36,13,12,8,59,544
10603,14,8,4,10,6,0,3,50,68,8,123,42,48,1451,642,777,434,129,55,41,23,28,128,4006,0,0,4,0,0,29,10,4,0,3,0,0,0,0,432,490,99,12,159,86,98,1668,893,1146,1269,834,650,363,313,100,649,8330,0,0,3,0,0,6,4,23,113,187,306,193,260,115,138,1357,0,0,3,3,0,4,11,27,71,44,36,17,13,4,39,273,3,12,0,5,0,9,16,68,361,500,449,240,249,62,181,2166,0,0,0,0,0,3,5,17,63,61,66,36,40,12,38,337,0,3,0,0,7,17,60,98,456,348,93,201,42,13,101,1447,0,0,0,3,11,32,32,70,88,34,15,11,3,5,28,340,0,0,0,3,0,6,11,14,35,18,10,14,0,0,14,129,0,0,0,0,0,0,0,0,10,9,6,15,12,11,14,80,8,3,23,15,9,81,74,81,135,62,30,12,8,8,87,638
10604,5,3,6,7,3,0,3,38,10,3,37,6,10,356,138,116,54,17,15,7,0,9,32,821,4,0,0,0,3,12,7,4,7,0,0,0,0,0,166,197,28,10,61,28,41,443,276,254,413,365,286,248,251,97,267,3059,11,0,3,0,3,3,3,13,55,64,99,87,166,90,85,674,0,0,0,0,0,0,5,0,13,10,5,7,9,6,5,74,0,0,0,0,0,6,12,32,139,212,169,168,191,31,95,1058,0,0,0,0,0,0,3,3,17,35,33,25,29,12,5,166,3,0,0,0,6,12,32,38,181,143,38,228,39,14,48,789,0,0,0,0,3,16,10,14,29,12,9,13,4,0,8,112,0,0,0,0,0,0,4,0,20,3,5,15,4,3,10,66,0,0,0,0,0,0,0,0,13,7,0,4,11,4,4,43,3,3,3,0,10,34,31,21,34,8,3,3,0,3,20,178
10701,8,4,6,8,0,0,3,42,74,13,159,40,38,1662,507,483,166,56,13,7,3,7,125,3355,3,0,8,0,0,32,9,3,6,0,3,0,0,0,360,432,85,19,178,64,78,1812,725,762,843,642,548,272,274,69,577,6948,11,5,0,0,4,3,6,23,102,216,337,195,302,148,141,1489,0,0,0,0,0,7,9,22,62,50,34,19,20,7,17,253,7,0,3,3,0,3,15,71,436,573,539,295,369,88,191,2596,0,0,0,0,0,0,7,14,69,79,81,57,55,13,40,426,4,3,3,0,8,24,76,152,519,390,155,264,105,20,146,1880,4,0,7,4,21,39,49,64,102,62,34,9,19,4,46,475,3,0,0,0,3,3,15,25,40,26,10,12,12,3,21,182,3,0,0,0,0,0,3,4,11,16,30,15,16,8,22,117,6,10,23,19,18,98,112,105,254,141,58,33,26,3,139,1040
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,5,10,6,0,11,0,10,56,49,20,137,53,42,1526,611,615,331,114,45,25,13,12,151,3744,4,0,3,0,0,34,7,12,9,3,0,3,0,0,450,526,73,20,165,77,84,1731,853,975,1231,958,795,452,383,113,708,8626,3,0,7,3,0,3,15,29,118,249,372,290,440,215,200,1940,0,0,0,0,3,5,9,37,90,78,59,29,33,4,44,388,9,6,10,0,4,4,23,79,526,733,709,393,476,114,256,3350,0,0,0,0,0,3,6,15,64,108,138,77,89,36,39,572,4,3,3,5,11,6,77,152,549,496,170,351,115,31,150,2122,0,3,3,3,13,35,45,77,108,69,23,30,13,3,54,478,0,0,0,3,0,6,11,18,43,28,18,17,4,5,36,185,0,0,0,0,0,0,3,5,24,25,26,15,19,6,10,131,8,4,23,15,15,94,91,82,211,111,40,22,13,5,135,872
10704,11,18,22,9,18,6,9,111,153,18,182,59,68,1737,750,819,455,133,65,40,32,29,161,4715,0,0,9,7,3,38,12,12,8,3,3,0,0,0,680,774,180,37,226,109,168,1962,1037,1252,1514,1141,1161,808,930,359,960,11840,3,0,3,0,0,5,5,23,109,194,403,354,643,451,246,2442,0,0,3,0,7,19,17,44,101,98,83,41,57,22,47,528,7,6,4,0,5,16,26,71,475,801,998,667,976,216,315,4587,3,0,0,3,0,3,7,8,82,129,152,102,151,68,72,780,7,3,12,7,11,13,64,154,513,555,202,574,174,77,178,2532,0,3,6,10,35,46,54,78,110,84,49,47,33,3,56,621,0,0,0,0,0,6,12,14,40,36,11,19,9,6,27,180,0,0,0,0,0,0,4,3,3,18,21,19,31,10,33,144,23,11,31,19,27,133,145,121,287,149,79,30,42,13,123,1231
10801,5,5,3,0,0,0,3,23,40,3,94,18,29,954,479,442,234,61,36,24,13,10,90,2529,0,0,4,3,0,14,7,7,0,5,0,0,0,0,268,315,52,7,117,53,67,1095,657,630,600,287,180,114,107,49,411,4411,0,3,3,0,3,3,6,16,59,64,57,28,41,13,45,346,0,0,0,3,0,7,14,26,40,29,17,7,3,3,18,146,0,0,0,0,0,14,9,39,174,145,108,31,55,12,71,659,3,0,0,0,0,8,4,8,16,28,14,17,6,0,12,111,3,0,3,3,4,6,32,55,125,67,19,35,9,0,39,402,0,0,0,3,9,27,20,23,46,13,10,3,0,0,16,169,0,0,0,0,3,0,8,8,15,3,3,5,0,0,6,54,0,0,0,0,0,0,0,0,7,0,4,0,0,0,5,25,3,0,10,4,12,58,33,53,85,24,3,3,0,3,43,332
10802,7,7,4,0,3,0,4,39,40,10,102,38,31,1287,483,488,222,51,13,10,11,3,101,2875,0,0,3,0,3,22,9,5,9,0,0,0,0,0,318,379,59,15,143,78,101,1512,761,847,840,459,233,112,94,42,503,5792,4,3,3,0,3,7,11,27,98,134,123,59,54,33,65,632,3,0,3,0,5,5,15,28,88,19,17,5,3,0,33,217,0,3,5,3,0,11,36,66,313,221,143,62,46,9,84,997,0,0,0,0,0,0,4,9,36,28,28,6,9,0,14,148,3,3,0,3,6,15,44,96,203,116,24,42,11,0,46,615,0,0,6,3,14,34,48,62,86,23,7,6,0,0,25,321,3,0,0,0,0,8,3,12,13,11,6,3,0,0,17,75,0,0,0,0,0,0,0,7,9,9,11,3,3,0,10,46,7,7,18,15,14,114,101,79,142,40,13,7,0,3,71,618
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,7,6,11,3,0,0,0,0,4,43,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,10,11,9,0,5,0,3,53,62,10,185,64,62,1957,907,981,524,141,70,25,27,19,158,5186,0,0,6,0,0,42,19,13,3,7,0,0,0,0,550,648,90,18,227,111,144,2232,1281,1495,1537,838,577,268,298,111,815,10054,10,0,6,0,3,0,17,36,162,230,281,156,226,71,139,1340,0,0,0,0,3,15,18,55,128,66,42,8,21,11,31,404,0,0,9,0,3,18,36,108,483,458,338,183,207,46,135,2023,0,0,3,0,0,6,6,13,63,65,43,33,38,8,28,309,0,3,0,3,9,29,77,130,361,200,55,139,32,8,89,1133,0,0,4,3,14,41,67,73,117,39,9,19,5,3,37,434,0,0,0,0,5,5,13,17,34,14,4,7,0,0,8,117,0,0,0,0,0,3,4,0,17,10,10,0,12,0,18,81,6,3,19,13,20,81,121,97,155,52,25,11,8,3,71,672
10805,17,3,7,3,3,0,4,46,47,3,147,39,35,1427,525,530,289,87,26,10,14,11,132,3322,0,0,4,0,0,36,10,12,4,0,0,0,0,0,376,451,73,8,197,84,86,1682,830,936,1058,576,344,161,172,58,581,6839,0,4,3,0,3,10,8,29,136,171,180,76,92,32,80,825,0,0,3,0,0,11,12,27,62,37,16,6,15,4,17,216,3,0,7,0,4,15,26,80,344,272,203,91,60,19,101,1224,0,0,0,0,0,3,7,10,56,46,44,18,15,0,22,218,0,0,4,0,14,23,66,88,264,129,42,56,19,0,69,773,0,0,6,5,4,37,42,74,88,29,11,0,3,0,32,324,0,0,0,0,0,4,17,15,22,18,3,5,3,0,9,101,0,0,0,0,0,0,0,5,9,4,3,0,3,5,5,34,12,6,24,23,15,113,106,105,153,42,13,8,0,0,77,689
10901,11,12,5,3,3,3,6,56,39,3,74,32,24,746,288,287,156,43,42,17,14,5,86,1850,3,0,4,0,0,19,5,16,3,4,0,0,0,0,361,413,63,9,103,65,77,901,545,652,1030,795,632,260,281,102,545,6043,6,4,4,3,6,4,10,38,113,221,304,175,215,101,135,1335,0,0,0,0,0,4,12,17,68,34,33,10,12,4,12,205,4,3,7,4,3,10,25,87,431,507,411,201,211,58,141,2110,0,0,0,0,0,0,4,12,61,58,73,41,27,8,23,309,4,3,4,3,7,13,57,106,308,219,62,113,30,10,76,1022,0,0,3,3,12,24,30,37,63,19,9,7,7,0,29,240,0,0,0,0,0,0,8,10,16,18,8,7,3,0,16,90,0,0,0,0,0,0,0,0,11,10,11,7,3,0,14,63,7,0,10,8,13,61,52,52,69,39,9,11,9,3,37,372
10902,5,0,0,0,0,3,4,20,16,0,30,10,0,217,72,65,38,8,6,3,3,3,22,489,0,0,0,0,0,7,3,3,0,0,0,0,0,0,102,118,36,6,41,21,15,271,154,181,266,137,82,51,46,25,165,1495,3,0,4,3,0,3,8,11,49,40,62,25,36,13,51,311,0,0,0,0,0,0,4,7,15,8,4,0,0,0,5,46,0,0,4,0,0,5,8,19,96,90,52,17,14,11,37,372,0,0,0,0,0,0,3,4,8,8,13,4,5,0,7,59,0,0,5,3,0,12,25,35,60,45,11,20,0,0,26,239,0,0,0,3,0,6,10,7,9,3,0,0,3,0,4,39,0,3,0,0,0,0,0,0,9,0,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0,0,3,0,6,0,9,15,0,0,3,3,7,14,16,18,21,10,0,0,3,0,22,123
10903,11,8,4,3,3,3,7,73,42,3,108,26,33,937,320,356,145,39,14,9,8,9,92,2139,6,0,0,0,0,28,3,9,8,6,0,0,0,0,335,393,98,8,154,58,94,1167,585,754,855,562,325,148,120,64,545,5534,7,0,7,8,4,14,18,37,135,165,170,90,99,30,128,925,0,0,3,0,0,3,4,12,27,13,7,0,3,0,12,89,4,0,9,7,9,19,48,80,350,291,201,90,74,17,132,1326,0,0,0,4,0,0,8,19,43,37,33,15,17,4,25,209,3,0,8,3,4,9,55,77,216,118,30,34,13,0,68,652,0,0,3,3,8,10,11,23,33,15,3,5,0,0,8,141,3,0,0,0,0,0,10,7,7,9,3,3,3,0,5,49,0,0,0,0,0,0,5,3,6,4,5,3,3,3,11,47,3,0,15,8,9,37,36,38,55,16,6,4,0,0,28,249
11001,7,4,5,3,0,0,4,40,21,5,48,23,11,408,150,184,109,38,29,12,7,6,44,1088,0,0,0,0,0,17,3,7,0,0,0,0,0,0,250,285,48,11,84,46,49,553,371,450,622,448,343,165,175,66,360,3801,3,0,3,0,0,9,13,17,116,148,162,103,128,57,108,869,0,0,3,0,0,10,9,17,42,27,20,3,5,0,9,135,4,0,3,3,3,16,28,63,265,252,180,86,118,21,88,1125,0,0,0,0,0,0,4,8,40,33,31,10,16,4,22,170,3,0,3,3,6,11,51,65,162,91,26,56,16,5,45,553,0,3,3,4,6,17,13,27,36,15,7,0,3,0,17,144,0,0,0,0,0,3,3,7,14,6,0,4,0,0,4,45,0,0,0,0,0,0,0,0,10,0,0,0,3,3,3,26,3,0,5,11,3,45,35,25,71,22,6,9,3,0,36,282
11002,4,11,0,0,3,3,9,43,36,4,83,28,14,938,235,259,107,33,19,4,3,3,61,1833,0,0,3,0,0,28,7,5,4,3,0,0,0,0,302,364,82,10,161,61,69,1175,484,632,703,392,229,89,93,46,460,4692,4,7,15,8,5,8,17,35,135,136,158,67,60,36,112,808,0,0,3,0,0,3,17,24,39,23,13,0,4,0,16,134,0,4,3,0,7,17,34,92,292,195,126,50,47,14,80,956,0,0,0,0,0,3,3,3,37,27,19,12,10,0,18,137,3,4,6,6,8,24,56,92,184,88,25,27,4,0,50,585,0,0,8,3,13,26,29,39,27,15,6,3,0,0,14,187,0,0,4,0,0,6,10,7,11,5,0,3,0,0,11,62,0,0,5,0,0,0,3,3,11,11,0,0,8,0,14,50,14,4,24,15,17,97,66,40,96,21,9,0,0,0,67,468
11003,3,6,3,5,3,3,5,40,16,3,47,14,9,271,81,89,36,11,6,4,3,8,33,614,3,0,3,0,0,15,0,0,0,0,0,0,0,0,181,205,54,4,68,22,36,366,183,268,436,313,247,111,142,55,280,2585,11,0,0,0,7,7,5,29,68,115,130,83,86,44,105,676,0,0,0,0,0,0,3,7,21,6,14,0,3,0,7,66,9,0,3,0,3,9,15,46,185,170,122,69,66,30,85,808,0,0,0,0,0,0,3,3,28,25,28,10,12,11,22,144,0,0,0,0,4,9,34,75,153,94,27,50,14,3,50,503,0,0,0,0,3,12,9,17,15,13,4,3,0,0,9,88,0,0,0,0,0,0,0,3,15,0,3,3,0,0,9,45,0,0,0,0,0,0,3,0,4,3,3,3,0,0,12,31,3,0,12,7,4,35,33,32,38,11,3,0,0,0,30,214
11004,15,9,9,8,3,0,8,78,41,3,117,35,33,1320,440,434,232,55,35,18,14,6,142,2926,5,0,0,0,3,34,7,14,13,6,0,0,0,0,521,604,80,9,178,81,105,1659,860,1030,1392,862,686,315,369,118,807,8552,15,3,9,3,0,10,24,63,224,341,380,223,264,110,209,1873,0,0,0,3,4,7,12,24,69,55,31,13,13,4,26,254,3,6,4,3,6,21,45,103,555,547,434,204,202,43,223,2402,0,0,4,0,0,3,6,14,76,70,69,38,38,6,49,375,3,0,4,7,7,24,96,184,466,271,75,138,30,24,124,1455,0,3,3,3,8,42,42,62,77,31,11,11,7,0,29,327,4,0,0,3,0,6,16,15,32,21,11,6,3,3,20,138,0,0,0,0,0,0,0,0,20,10,12,3,6,5,22,77,8,0,19,8,18,108,90,76,153,34,24,6,10,4,89,652
