SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
30910,2228,2418,2218,2428,2710,3071,1968,1360,385,18776,17,75,81,17,15,7,3,0,0,208,51,57,59,31,31,22,8,3,0,260,32,22,26,21,26,38,17,60,18,259,0,0,0,0,0,0,0,0,0,0,4,3,4,7,3,0,0,0,0,31,13,26,24,18,17,9,3,5,3,117,16,26,35,27,19,9,3,5,3,148,660,1136,1068,722,652,517,275,142,40,5213,797,1478,1308,956,926,888,649,457,185,7632,3862,5318,4951,4337,4486,4629,2960,2028,621,33195,63,98,244,159,125,101,47,21,5,867,732,700,607,812,1029,1200,1027,522,265,6895,0,0,0,0,0,0,0,0,0,0,34,37,43,35,40,46,30,4,11,285,0,0,0,0,0,4,3,0,0,8,1047,1234,1230,1087,1164,1159,847,456,141,8362,4,7,0,3,9,4,5,11,9,50,101,75,86,94,100,79,77,46,10,662,14,16,11,18,7,9,3,3,0,87
31001,7455,4517,4567,5446,4394,3555,2337,1640,562,34472,86,42,68,80,39,12,7,0,0,334,294,135,180,128,72,37,24,5,0,872,11,7,6,10,3,3,3,4,4,47,3,0,3,0,0,0,0,0,0,10,17,16,15,7,14,0,3,0,0,75,24,32,52,39,26,26,11,3,0,209,43,47,70,51,37,24,12,4,0,296,2872,1422,1670,1425,922,550,223,132,36,9255,1638,1259,1405,1316,817,570,329,248,124,7703,13569,8101,8760,9268,6992,5087,3085,2122,753,57736,1220,803,817,959,876,548,209,100,34,5567,1291,876,799,1201,1221,968,843,512,207,7925,0,0,0,0,0,0,0,0,0,0,330,199,217,201,187,137,75,41,14,1398,0,0,0,0,0,3,5,9,3,20,3253,2109,2084,2189,2005,1445,932,576,186,14777,20,10,7,18,19,17,7,7,4,104,138,104,70,116,107,72,46,26,17,689,68,49,41,69,53,44,26,11,9,377
31002,6758,3786,3177,5051,5384,5178,3164,1619,518,34632,0,0,6,3,3,0,0,0,0,15,3,6,4,8,3,4,4,0,0,30,5,0,0,3,5,11,0,0,0,23,3,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,23,22,24,30,38,17,4,0,0,152,23,20,29,30,39,17,6,0,0,158,2576,1196,1024,1153,1068,793,334,123,37,8304,1494,747,749,951,844,740,452,236,56,6270,10901,5770,5019,7237,7397,6780,3962,1973,616,49661,64,41,45,65,72,49,15,7,0,358,1938,1077,969,1583,1848,1925,1371,533,189,11432,3,0,0,0,0,0,0,0,0,3,318,194,160,227,247,232,185,82,34,1679,5,0,0,4,4,0,0,7,0,29,2318,1324,1100,1554,1605,1426,995,357,107,10787,82,56,39,55,59,67,72,39,4,477,4,8,16,16,10,11,10,6,4,92,96,38,32,47,53,62,43,31,5,403
31003,12260,7917,7129,9007,8419,6721,4508,2956,1036,59957,21,20,38,23,17,14,9,3,0,133,33,17,11,36,18,5,5,0,0,125,9,4,0,3,8,3,4,0,3,35,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,40,44,52,62,31,31,13,3,3,275,45,43,50,67,34,27,13,3,3,288,4853,2621,2483,2248,1580,875,346,166,43,15210,2643,1438,1273,1339,1229,858,510,389,179,9857,19922,12120,11054,12798,11379,8526,5407,3526,1267,85993,102,70,136,143,120,59,26,4,3,666,3331,2099,2019,2660,2776,2346,1618,936,338,18121,0,0,0,0,0,0,0,0,0,0,510,343,324,331,384,287,247,134,50,2623,55,26,23,24,18,11,0,4,3,175,4667,3050,2682,2944,2743,2234,1401,803,268,20789,92,57,39,68,72,64,57,27,13,475,33,15,31,28,38,16,11,16,0,202,106,73,63,82,90,55,34,28,8,537
31004,7164,4644,4467,5040,4347,3047,1453,622,139,30918,38,29,41,43,24,22,7,0,4,207,59,30,39,40,17,17,6,0,0,208,3,3,4,3,3,0,0,0,0,23,3,0,0,0,0,0,0,0,0,8,9,0,5,6,0,4,0,0,0,32,27,28,32,36,21,15,3,3,0,164,38,33,39,47,20,21,3,3,0,206,3248,1610,1839,1334,835,473,175,48,10,9573,1817,926,979,830,667,446,161,75,21,5918,12660,7448,7639,7558,6111,4116,1840,765,178,48315,317,264,313,267,270,155,65,18,5,1688,2192,1333,1527,1745,1570,1153,653,277,77,10528,0,0,0,0,0,0,0,0,0,0,363,199,257,187,193,136,73,24,3,1440,3,0,0,0,8,5,0,0,0,25,3662,2287,2474,2270,1800,1237,610,203,56,14589,36,8,12,21,15,15,9,3,0,126,111,59,79,75,65,58,38,10,4,505,93,51,72,59,52,34,25,8,3,403
31101,1524,867,715,1100,1151,1119,760,483,190,7899,0,0,0,0,3,0,0,0,0,4,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,3,6,0,0,0,30,5,8,5,6,3,6,0,0,0,31,509,221,203,230,194,137,64,38,14,1607,282,139,177,207,176,172,74,54,12,1286,2325,1243,1113,1547,1531,1433,893,577,211,10874,7,7,13,14,14,7,4,3,0,78,518,294,287,416,464,449,376,188,88,3067,0,0,0,0,0,0,0,0,0,0,64,20,41,28,47,41,24,11,3,279,3,0,0,0,0,0,0,0,0,4,692,371,249,380,443,371,271,178,52,3005,4,0,0,4,0,0,0,3,0,11,0,3,3,0,3,0,7,3,0,12,21,17,9,19,6,6,11,5,0,99
31102,3909,2888,2554,3020,3129,2546,1670,1047,321,21082,21,14,13,5,8,7,3,0,0,61,66,36,51,15,21,3,3,0,0,203,5,3,0,9,6,0,3,0,0,26,0,0,0,0,0,0,0,0,0,0,7,3,0,0,5,0,0,0,0,15,13,23,24,17,14,16,10,3,0,117,17,26,29,17,18,14,10,3,3,140,2243,1269,1112,915,676,409,176,92,30,6922,1087,636,549,538,489,373,205,110,37,4035,7363,4904,4363,4567,4400,3377,2086,1258,389,32693,37,42,57,72,42,31,14,0,3,301,1041,781,813,974,1025,1068,843,480,132,7149,3,0,3,3,0,0,0,0,0,12,152,116,96,97,106,82,69,36,14,760,3,0,4,0,0,0,3,0,0,13,1458,1058,1066,1040,993,906,617,288,79,7489,3,3,3,0,7,9,3,3,0,28,33,24,32,36,21,32,19,9,0,215,102,61,71,57,75,67,23,23,5,483
31103,9142,6281,5224,6673,6373,4505,2118,997,261,41573,57,34,58,31,34,17,6,0,0,237,187,65,111,81,60,13,9,0,0,534,7,3,0,6,4,7,3,0,0,35,0,3,0,3,0,0,0,0,0,3,16,4,12,3,6,6,3,3,0,50,95,82,63,65,37,25,8,6,3,391,104,88,71,77,43,29,14,8,3,442,4813,2431,2327,1865,1322,664,217,93,35,13770,2471,1336,1158,1184,967,605,256,135,42,8150,17048,10435,9097,10118,8950,5926,2645,1239,350,65820,320,212,289,232,213,150,57,19,10,1496,2225,1559,1464,1875,2244,1722,989,442,134,12653,0,0,0,0,0,3,0,0,0,3,380,227,216,232,252,174,98,42,11,1641,10,0,10,3,3,16,3,3,0,55,3478,2389,2166,2161,2227,1623,846,409,152,15455,18,15,22,10,27,20,19,3,0,128,130,120,108,127,125,107,51,19,0,794,105,73,74,60,85,81,35,27,3,531
31104,4508,2200,2344,3753,3007,2243,808,305,65,19219,7,3,0,4,5,3,0,0,0,17,28,13,5,13,5,5,4,3,0,69,3,0,0,0,3,0,0,0,0,10,3,0,0,3,0,0,0,0,0,9,3,0,0,6,0,0,0,0,0,7,28,27,21,28,28,13,7,4,0,152,33,30,21,33,28,13,7,4,0,166,2614,978,1095,1268,845,456,123,52,18,7447,1177,526,484,685,556,393,129,62,18,4042,8421,3776,3994,5810,4488,3131,1077,419,104,31214,69,55,58,66,63,28,15,5,0,372,1889,886,742,1724,1488,1125,590,189,57,8688,0,0,0,0,0,0,0,0,0,0,197,74,82,150,107,99,41,18,0,775,0,0,0,0,3,0,0,0,0,3,1929,964,859,1475,1181,755,358,107,21,7642,15,7,7,14,13,11,5,0,0,57,45,26,29,32,37,30,13,11,0,215,32,29,28,26,43,25,20,7,3,214
31105,6210,4695,4090,4663,5072,3907,1890,1028,279,31829,50,35,49,36,41,25,3,0,0,236,129,82,87,67,56,33,6,4,0,463,9,5,5,9,7,4,0,0,0,35,0,0,0,0,0,0,0,0,0,3,6,8,9,3,6,0,0,0,0,46,28,24,39,33,25,20,7,3,0,177,42,33,55,35,31,21,4,4,0,224,2959,1791,1657,1366,1115,665,211,97,27,9880,1606,943,863,769,692,536,244,174,70,5890,11106,7693,6912,7044,7097,5229,2385,1315,376,49166,175,126,134,138,123,77,35,19,0,817,1648,1211,1108,1523,1635,1536,1034,488,170,10340,0,0,0,0,0,0,0,0,0,0,244,165,189,151,168,125,74,39,12,1174,0,6,6,3,3,5,3,0,0,25,2479,1875,1569,1644,1605,1427,766,315,101,11773,9,8,5,10,13,18,3,0,0,80,99,68,75,77,74,74,39,18,3,538,64,80,37,68,63,51,32,39,3,440
31106,9180,6804,6080,6262,6714,6660,2857,1353,446,46354,102,71,87,78,63,26,25,12,0,467,434,209,214,192,125,63,24,16,0,1276,17,7,4,8,3,8,0,0,0,50,0,0,0,0,0,0,0,0,0,0,12,7,4,11,10,3,7,0,0,53,31,53,75,54,44,19,4,0,0,280,46,55,77,67,56,23,10,0,0,337,3844,2412,2282,1742,1393,975,299,109,28,13084,2631,1392,1343,1170,1076,1011,416,188,90,9305,16467,11157,10237,9728,9614,8848,3659,1694,578,71983,231,223,265,260,227,165,41,21,4,1441,1601,1162,1226,1525,1655,2011,1290,472,204,11148,0,0,0,0,0,0,0,0,0,0,535,331,371,301,253,260,122,32,16,2233,14,3,9,5,8,5,0,3,0,50,2970,2066,2103,2082,1830,2059,1081,397,135,14729,51,18,35,27,26,39,23,5,6,223,153,110,138,145,123,125,70,38,15,919,96,64,57,68,89,75,44,19,9,530
31201,4428,2395,3023,3449,3320,2470,1171,661,202,21132,9,3,6,12,3,0,4,0,0,44,19,8,23,28,5,11,3,0,0,89,3,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,13,6,6,0,0,0,46,5,8,11,13,6,6,0,0,0,46,1828,836,988,756,568,362,111,57,14,5509,1212,746,792,862,780,494,217,116,17,5224,7521,4019,4868,5153,4716,3347,1509,834,237,32197,22,38,52,36,39,28,3,4,0,223,1296,628,919,1120,1114,941,514,304,103,6936,0,0,0,0,0,0,0,0,0,0,85,57,73,67,59,42,18,8,0,402,0,0,0,0,0,0,0,0,0,0,2317,1128,1563,1433,1211,790,348,174,53,9024,3,5,9,6,0,7,0,0,0,28,3,13,6,9,4,12,3,0,0,58,47,28,21,29,33,18,15,3,0,200
31202,13958,8780,8425,10990,10948,8186,4856,2959,928,70027,22,8,15,28,14,3,7,0,0,108,46,32,27,37,28,16,11,7,0,200,3,3,3,7,0,7,0,0,0,27,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,22,32,45,43,27,13,0,3,0,179,26,33,40,46,29,12,0,3,0,185,5234,2662,2786,2484,1973,1017,437,171,48,16808,3022,1780,1851,2162,1949,1267,712,473,149,13361,22350,13325,13210,15829,15015,10538,6025,3606,1120,101016,86,93,124,124,135,60,19,3,0,648,3539,2247,2342,3036,3594,2885,1711,1035,379,20772,0,0,0,0,0,0,0,0,0,0,284,163,170,189,217,140,83,26,9,1285,3,0,3,0,5,0,0,0,0,20,7342,4590,4308,4695,4563,3224,1932,1089,295,32042,31,18,16,29,29,18,4,5,0,153,29,16,25,36,29,24,13,11,3,183,131,81,84,104,88,74,35,33,3,632
31203,1652,1233,1439,1705,1664,1304,685,344,107,10138,9,3,0,3,5,0,0,0,0,16,6,3,8,8,4,0,0,0,0,23,0,3,5,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,9,4,3,0,0,0,46,3,9,12,9,4,3,0,0,0,46,835,637,704,607,516,302,90,34,3,3721,460,520,560,501,399,262,109,53,19,2878,2967,2418,2758,2858,2613,1887,885,436,134,16954,21,12,41,36,27,22,6,0,0,158,486,276,384,574,621,624,324,175,50,3530,0,0,0,0,0,0,0,0,0,0,31,27,23,33,34,23,13,5,4,192,0,0,0,0,0,0,0,0,0,0,779,527,625,659,607,442,244,89,33,4011,3,5,4,0,4,0,0,0,0,21,8,5,7,10,9,9,3,0,3,55,26,8,18,24,16,29,5,6,0,136
31301,2306,1407,1169,1891,2436,3704,3366,2043,469,18795,5,0,0,0,8,0,0,0,0,11,3,4,3,8,5,3,3,4,0,31,3,0,0,3,0,3,3,0,0,16,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,10,6,13,6,20,12,6,4,0,78,14,8,13,9,20,14,6,4,0,88,1333,649,514,648,592,620,381,199,41,4988,618,336,292,344,386,515,418,272,110,3288,4298,2427,2014,2932,3478,4879,4180,2525,624,27354,44,29,39,44,37,45,12,3,0,250,765,487,381,776,911,1514,1675,939,273,7723,0,0,0,0,0,0,0,0,0,0,40,34,29,42,64,102,111,63,20,500,0,0,0,0,0,0,0,0,0,0,883,556,455,676,852,1107,1160,587,146,6421,0,0,0,0,0,11,25,23,7,70,40,35,5,26,23,19,18,6,0,163,34,14,21,26,28,22,28,13,3,196
31302,5880,3783,3295,4390,4369,3706,2274,1419,495,29604,25,4,16,15,8,3,7,0,0,81,22,8,14,14,16,4,4,0,0,87,0,4,0,3,0,4,4,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,58,36,41,19,42,15,18,8,0,238,64,39,41,25,42,15,18,8,0,242,3541,1765,1604,1344,995,673,290,181,103,10489,1591,861,727,765,681,534,315,246,105,5827,11157,6507,5746,6599,6152,4975,2910,1854,705,46598,81,64,114,86,65,45,21,3,0,477,2020,1268,1264,1603,1630,1601,1140,616,238,11380,0,0,0,0,0,0,0,0,0,0,254,157,166,186,176,133,110,40,18,1239,17,9,9,3,5,6,0,0,0,62,2551,1725,1519,1605,1575,1321,804,410,142,11641,13,13,5,6,15,11,6,4,0,74,60,35,24,22,27,18,18,7,0,217,109,57,65,50,55,60,34,22,6,461
31303,945,543,513,855,946,1001,566,281,84,5728,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,11,18,8,9,3,0,0,76,11,9,6,18,8,9,3,0,0,76,655,256,247,320,274,191,62,25,6,2033,324,396,460,381,264,191,98,48,14,2178,1940,1215,1239,1582,1511,1404,725,358,108,10075,11,7,18,14,22,12,6,0,0,86,347,185,154,340,415,447,348,143,45,2429,0,0,0,0,0,0,0,0,0,0,47,15,18,22,35,24,25,4,0,198,7,0,0,0,3,0,0,0,0,10,416,180,226,327,284,344,203,53,25,2051,3,4,4,3,0,0,0,0,0,19,3,9,0,7,0,0,0,0,0,16,8,6,5,11,13,4,3,3,0,58
31304,7690,4248,3904,5648,5108,3926,2376,1299,272,34480,28,21,21,27,16,12,3,0,0,129,21,9,10,8,9,0,4,0,0,63,3,0,3,5,6,4,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,26,13,38,28,22,20,6,3,0,161,24,18,39,30,21,22,6,3,0,163,3795,1878,1659,1519,1139,663,259,139,29,11082,1797,855,797,856,762,610,293,203,67,6241,13404,7060,6470,8149,7102,5260,2955,1645,362,52403,64,46,55,63,62,42,10,3,0,358,2208,1213,1093,1945,1931,1734,1155,613,184,12077,0,0,0,0,0,0,0,0,0,0,358,217,174,241,254,178,112,52,9,1593,39,27,25,13,11,9,4,3,0,128,2965,1792,1412,1983,1804,1336,786,369,93,12543,9,10,8,8,15,11,10,3,0,76,55,33,23,29,37,8,13,10,0,206,87,66,51,61,76,54,39,18,6,452
31305,5226,3882,3143,4734,5044,5173,3782,2986,1091,35058,17,17,27,22,29,9,7,3,0,128,16,15,25,13,7,10,0,0,0,87,3,0,5,0,6,6,0,0,0,25,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,29,27,30,35,41,32,14,7,0,209,29,27,30,35,41,32,15,7,0,213,2514,1394,1375,1363,1106,886,437,277,74,9434,1262,814,654,801,770,720,469,428,225,6153,9108,6193,5313,7046,7075,6868,4727,3705,1393,51424,80,69,71,109,111,77,36,8,0,561,1327,887,866,1504,1691,1925,1577,1035,487,11296,0,0,0,0,0,0,0,0,0,0,238,172,140,187,228,194,150,100,57,1468,26,12,3,12,10,7,20,11,10,113,2280,1512,1370,1787,1878,1754,1313,903,339,13129,19,16,15,6,14,11,9,3,0,101,70,27,49,57,57,40,33,19,5,359,68,67,72,62,70,84,53,34,16,529
31401,11935,6360,5913,9025,7867,6200,2354,1097,354,51111,64,28,40,50,43,27,12,6,0,266,19,24,15,23,15,4,3,0,0,113,5,0,0,5,8,4,0,0,0,31,0,0,0,0,0,0,0,0,0,5,0,0,6,6,4,0,0,0,0,17,45,29,34,55,36,20,6,3,0,219,40,33,34,62,36,24,6,3,0,234,4073,1911,2152,2365,1860,984,283,104,30,13763,1726,866,859,1129,913,698,254,154,84,6686,17922,9259,9084,12738,10817,7978,2930,1373,469,72559,54,60,98,104,109,63,22,8,3,527,3010,1663,1291,2886,2735,2164,1316,454,176,15700,0,0,0,0,0,0,0,0,0,0,700,398,261,433,387,298,142,40,23,2675,3,3,0,6,3,4,4,0,0,31,5358,2983,2180,3493,3250,2297,1127,391,122,21182,21,36,11,19,24,18,5,7,0,155,56,40,36,68,65,27,19,12,0,328,77,43,51,59,46,51,31,10,3,381
31402,4994,2642,3323,3921,3122,2719,1387,779,253,23142,42,25,41,41,33,7,3,0,0,192,21,3,11,7,5,3,0,0,0,54,0,3,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,15,21,27,15,14,7,3,0,139,38,15,21,26,15,14,7,3,0,138,2366,928,1318,1076,660,362,99,51,23,6889,1074,447,535,586,410,299,174,113,43,3684,8559,4093,5284,5704,4265,3423,1674,954,324,34282,91,51,87,99,62,28,7,9,0,438,1830,955,1229,1728,1394,1216,792,420,192,9760,4,3,0,4,0,0,0,0,0,11,416,204,257,262,192,155,80,48,26,1638,3,3,4,0,7,8,3,3,0,27,2899,1552,1744,1958,1425,1062,561,264,109,11576,10,28,6,7,19,25,19,15,3,122,44,30,26,34,32,19,6,3,6,196,103,39,77,65,50,33,24,12,4,400
31403,4318,3216,3005,3324,3572,3018,1370,826,256,22899,48,25,40,26,27,9,3,0,0,174,21,15,10,20,10,0,3,3,0,84,0,0,3,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,19,17,25,22,23,8,5,0,0,127,19,19,30,21,23,16,5,0,0,133,2083,1185,1279,937,694,401,118,67,16,6790,978,643,586,554,515,410,181,98,82,4043,7479,5120,4983,4918,4862,3881,1690,999,360,34298,50,38,58,63,39,26,16,5,0,299,1003,671,762,1009,1005,1040,628,295,100,6515,0,0,0,0,0,0,0,0,0,0,257,166,163,138,168,129,56,20,11,1111,0,3,0,3,3,3,0,0,0,13,1624,1141,1162,1141,1125,978,554,242,74,8033,0,3,3,3,11,9,8,7,3,47,26,14,21,19,22,9,14,6,0,132,36,32,25,31,24,24,24,4,5,197
31501,5552,2634,2678,2881,2472,1827,822,363,70,19296,0,0,0,3,3,0,0,0,0,13,17,6,8,7,9,11,4,3,0,59,3,0,0,0,0,0,0,0,0,6,30,12,16,13,4,10,0,3,0,90,0,0,0,0,0,0,0,0,0,0,38,14,16,14,27,11,3,0,0,119,65,30,29,30,29,16,3,3,0,211,1143,502,656,648,591,354,141,51,3,4099,1067,592,686,654,519,381,154,82,26,4159,7867,3775,4070,4247,3648,2602,1124,499,101,27944,15,12,19,25,30,32,7,3,0,149,2232,1248,1062,1127,1055,906,439,187,42,8285,0,0,0,0,0,0,0,0,0,0,41,10,26,34,30,31,15,3,0,189,0,0,0,0,0,0,0,0,0,0,960,502,492,679,659,454,302,116,21,4181,0,0,3,10,3,0,0,0,0,19,6,10,8,4,3,4,0,0,0,44,86,35,37,32,14,29,8,3,0,253
31502,4650,2755,3161,3167,2695,2008,952,470,113,19971,14,0,11,11,3,8,0,0,0,44,12,9,16,9,5,3,0,0,0,56,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,14,5,30,10,3,3,3,3,4,77,21,11,29,11,5,3,3,3,4,93,1743,888,1083,657,492,305,95,43,4,5316,1613,846,845,755,627,401,179,76,26,5372,8060,4521,5174,4618,3854,2738,1237,598,154,30938,20,19,42,28,18,15,3,0,0,142,807,538,745,751,838,684,378,153,44,4934,0,0,0,0,0,0,0,0,0,0,262,110,155,122,74,68,11,3,0,805,234,87,92,66,70,29,14,7,0,601,2020,1252,1415,1272,1159,762,431,166,35,8508,15,13,12,13,4,4,3,3,0,67,13,8,16,16,17,18,6,6,7,107,39,20,21,30,20,22,8,10,0,177
