SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
10304,3581,5834,2578,2618,1319,614,16555,229,136,34,15,8,0,423,23,20,3,3,0,0,57,257,162,36,21,9,8,480,714,253,49,27,8,0,1061,21,12,0,0,0,0,36,37,18,3,0,0,0,60,8,4,5,0,0,0,14,786,289,62,32,10,3,1170,66,20,8,4,0,0,97,4,3,0,0,0,0,11,28,25,11,6,4,3,74,94,49,15,10,3,5,176,3,0,3,0,0,0,9,4720,6328,2691,2685,1338,625,18385,3873,6196,2692,2705,1465,699,17627,565,297,71,38,11,13,995,44,23,4,3,0,0,74,604,325,74,44,11,13,1072,607,173,38,9,4,3,829,18,3,0,0,0,0,28,16,5,0,0,0,0,19,11,7,0,0,0,0,19,653,193,36,7,3,0,900,70,11,0,5,0,0,78,12,4,0,3,0,0,19,35,15,13,3,3,0,72,113,23,13,15,4,0,164,6,4,0,0
10401,3411,6315,2215,2093,1035,519,15594,276,220,62,53,7,8,628,110,83,25,11,3,0,232,389,304,81,63,12,8,854,594,298,78,35,10,4,1010,32,16,3,0,0,0,50,47,8,0,0,0,0,58,23,7,0,5,0,0,31,686,334,84,41,6,4,1153,293,148,20,19,10,3,491,23,13,5,0,0,0,32,25,22,9,6,10,0,75,335,186,25,25,15,3,596,0,3,0,3,0,0,6,4825,7137,2411,2230,1068,530,18203,3842,6805,2363,2080,989,560,16632,300,172,32,15,0,0,516,131,84,40,12,6,3,272,427,254,71,29,4,3,794,599,287,67,31,9,0,999,41,24,3,4,0,0,75,8,0,0,3,0,0,12,14,5,0,0,0,0,18,659,324,75,32,12,4,1103,258,116,16,6,3,3,402,26,4,3,3,0,0,37,31,28,3,14,0,3,82,316,150,21,22,4,4,524,22,7,0,0
10402,4319,8827,3745,3702,1708,763,23077,824,606,143,90,17,4,1692,384,440,151,86,23,11,1095,1206,1051,293,174,45,13,2785,1231,695,167,69,22,5,2190,139,112,24,6,0,0,283,117,123,17,9,0,0,265,50,22,11,3,0,0,86,1542,951,217,88,29,12,2835,474,248,42,21,7,0,794,58,3,8,4,0,0,68,27,33,15,18,0,0,101,561,284,66,37,6,3,959,4,3,0,0,0,0,5,7637,11118,4328,4001,1793,793,29663,4821,9557,3855,3752,1728,810,24528,901,613,134,74,21,13,1754,478,480,160,80,24,8,1225,1377,1092,289,156,43,19,2982,1305,597,169,59,24,14,2172,121,98,25,9,0,0,261,118,91,20,3,0,3,236,61,25,6,7,0,0,95,1604,812,216,83,29,14,2756,515,310,36,15,3,0,881,25,3,0,3,0,0,27,27,26,9,7,0,0,67,562,337,45,20,5,0,979,10,0,0,3
10501,2231,2919,1223,1107,632,489,8597,58,24,13,5,0,0,98,3,0,0,3,0,0,9,61,25,13,9,0,0,110,347,89,19,7,3,0,466,0,0,0,0,0,0,0,10,0,0,0,0,0,11,6,3,0,0,0,0,12,363,93,26,7,3,0,492,199,100,19,16,7,0,338,65,16,5,3,0,0,92,35,19,9,5,3,3,75,294,143,33,20,10,4,504,0,3,0,0,0,0,7,2953,3181,1287,1149,642,495,9704,2412,2887,1112,1005,600,399,8417,75,31,11,10,3,0,126,0,0,3,0,0,0,5,73,31,13,8,3,3,132,277,90,13,9,9,3,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,90,13,9,9,3,398,165,62,7,7,3,3,250,34,11,3,3,0,0,47,31,20,9,9,0,0,69,232,87,20,19,3,3,360,9,11,6,0
10502,2474,2879,1108,921,418,215,8013,93,66,34,31,4,12,237,8,3,0,0,0,0,14,96,75,34,31,4,12,248,192,54,14,9,0,0,275,0,0,0,0,0,0,0,9,0,0,0,0,0,15,8,0,0,0,0,0,14,214,52,18,8,4,0,301,43,12,5,0,0,0,63,16,0,0,0,0,0,17,15,11,3,4,0,0,37,79,23,8,8,0,0,119,0,3,0,0,0,0,7,2867,3027,1166,968,428,230,8687,2518,2838,1071,850,384,203,7862,53,13,0,0,3,0,74,0,0,0,0,0,0,0,58,13,0,0,3,0,74,184,63,15,8,8,0,284,0,0,0,0,0,0,0,25,28,9,7,0,0,65,0,0,0,0,0,0,3,209,93,22,21,10,5,351,29,18,3,0,0,0,54,0,0,0,0,0,0,0,11,12,0,0,0,0,25,41,34,3,3,3,0,81,19,13,14,3
10503,4450,7617,3141,3197,1729,884,21029,382,267,96,59,23,8,838,35,12,3,3,0,0,48,412,279,98,58,25,8,885,870,311,66,24,9,0,1284,7,4,0,0,0,0,9,3,0,0,0,0,0,3,11,17,4,4,0,0,36,889,330,79,24,9,0,1328,124,49,16,14,0,0,209,6,6,3,0,0,0,24,24,30,6,17,5,5,85,156,91,24,30,7,10,317,9,5,0,4,0,0,20,5920,8322,3346,3320,1775,906,23582,4890,7889,3291,3109,1669,912,21770,480,262,80,40,11,3,872,18,18,8,5,0,0,43,492,278,88,45,14,3,919,1100,359,64,34,13,0,1570,8,10,0,0,0,0,20,6,9,0,0,0,0,19,8,3,0,3,0,0,12,1129,373,68,36,9,0,1618,79,33,0,3,0,0,121,14,7,3,0,0,0,27,48,36,21,8,5,5,116,138,77,25,9,4,9,263,6,13,0,3
10601,4897,8687,4051,4379,2083,941,25030,291,195,63,29,10,5,588,35,24,3,3,3,0,71,322,216,61,31,9,5,654,591,218,65,33,9,5,920,4,0,0,0,0,0,5,7,3,0,3,4,0,11,3,10,0,5,0,0,16,599,235,62,34,15,3,952,119,48,10,16,5,3,197,7,5,3,8,7,0,31,22,14,8,5,3,0,59,143,71,24,27,16,3,283,10,12,6,7,3,3,34,5974,9225,4203,4484,2126,953,26965,5401,9289,4434,4433,2118,1001,26668,551,387,126,74,29,8,1184,66,49,21,12,0,0,152,619,443,147,91,29,13,1333,567,240,70,23,9,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,6,3,0,0,26,572,250,75,26,10,6,936,80,43,10,3,3,0,139,3,4,3,3,0,0,17,24,11,10,4,0,0,49,108,60,20,9,5,0,204,7,6,3,3
10602,3048,6194,3269,3642,1482,645,18278,323,278,122,65,22,10,820,65,61,11,8,0,0,144,391,340,132,77,22,10,969,769,338,79,32,17,3,1234,0,0,0,3,0,0,4,0,0,0,0,0,0,0,13,0,5,0,0,0,21,783,345,81,31,17,3,1262,51,13,8,6,0,0,76,3,0,0,0,3,0,3,17,3,5,0,3,0,34,66,23,12,7,5,0,115,0,0,0,0,0,0,5,4293,6899,3496,3750,1518,659,20620,3422,6826,3631,3878,1666,748,20173,592,419,110,53,16,5,1197,129,103,33,11,9,0,284,719,517,142,66,21,6,1480,701,303,90,28,12,8,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,16,713,309,90,30,12,8,1160,55,13,6,4,0,0,79,0,0,0,0,0,0,0,34,26,5,0,0,0,74,93,42,15,8,0,0,155,4,0,0,0
10603,3625,7588,3040,3195,1430,606,19482,601,501,117,60,25,14,1309,215,344,120,75,29,3,793,816,846,241,134,56,17,2103,404,232,51,28,11,3,729,48,50,8,5,0,3,115,29,59,6,0,0,0,96,18,4,3,0,0,0,24,495,351,67,32,13,9,962,241,156,26,13,3,0,443,9,3,0,0,0,3,21,24,14,6,10,7,0,62,275,170,37,24,10,6,519,0,0,0,0,0,0,4,5212,8961,3387,3387,1506,640,23082,4176,8083,3031,3136,1497,723,20662,719,581,144,80,37,12,1576,330,485,170,140,32,11,1175,1050,1063,320,225,74,24,2755,445,265,52,41,17,3,821,85,62,14,7,0,0,166,61,69,8,3,0,0,148,16,5,3,0,0,0,25,606,399,74,56,16,5,1158,304,156,14,4,0,3,476,5,3,0,3,0,0,11,18,13,8,3,0,0,43,331,170,17,13,3,4,532,5,8,3,0
10604,1974,3318,1448,1460,785,283,9263,108,85,17,23,12,4,256,0,3,0,0,0,0,4,111,88,17,23,12,4,255,387,155,36,21,3,0,594,11,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,5,392,158,43,21,4,0,615,99,21,8,4,0,0,130,0,0,0,0,0,0,5,3,8,3,6,0,0,18,102,35,10,10,0,0,153,0,6,4,0,0,0,12,2584,3605,1517,1503,802,290,10304,2209,3503,1474,1484,787,296,9751,158,76,32,13,3,4,279,22,17,0,4,0,0,44,179,90,33,18,5,4,324,320,123,35,16,3,0,496,0,0,0,0,0,0,0,7,3,0,0,0,0,6,8,0,0,0,0,0,8,334,125,35,15,3,0,519,91,27,3,3,0,0,129,0,0,0,0,0,0,6,18,5,0,5,0,0,29,115,37,4,4,3,0,162,15,4,0,0
10701,3689,7102,3853,4142,1820,808,21417,429,333,94,50,23,10,946,189,166,93,42,13,16,512,620,497,183,96,39,30,1461,796,312,116,47,14,11,1287,177,59,27,5,0,0,281,68,29,9,9,6,0,122,18,16,6,11,0,0,52,1061,418,162,75,19,11,1740,232,167,20,3,4,0,429,8,0,0,4,0,0,8,19,7,7,4,0,0,34,247,180,31,11,4,0,473,0,3,0,3,7,0,17,5616,8201,4230,4330,1888,846,25106,4080,7392,3860,4156,1803,838,22126,527,383,126,87,27,12,1163,244,179,96,86,29,22,665,776,565,223,176,58,31,1824,785,330,99,49,14,11,1285,162,55,12,10,8,0,252,44,6,0,0,0,0,54,28,11,5,6,0,0,43,1016,401,123,61,22,11,1636,137,101,5,0,0,0,243,0,0,0,0,0,0,0,31,18,14,3,4,4,72,170,117,17,9,4,4,317,0,5,0,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,3328,7505,4178,4890,2220,853,22979,564,514,159,81,26,4,1348,436,481,142,94,19,15,1185,1000,997,296,170,46,17,2533,829,448,124,58,19,3,1485,57,43,13,0,0,0,113,93,51,3,0,0,0,153,18,5,5,0,0,0,29,996,545,147,65,19,3,1774,170,105,10,0,6,0,293,0,0,0,0,0,0,0,19,11,14,3,3,0,50,187,117,19,4,7,3,340,0,10,4,7,3,0,19,5512,9182,4645,5133,2299,878,27650,3743,8315,4362,4857,2193,996,24466,800,655,190,110,22,6,1781,494,540,187,108,38,12,1374,1293,1191,376,220,63,19,3156,769,394,110,55,13,3,1353,121,100,12,3,0,0,239,108,60,0,0,0,0,166,23,5,3,0,0,0,37,1028,554,126,62,16,5,1794,182,110,9,3,0,0,311,0,0,0,0,0,0,0,30,25,17,10,0,6,86,216,136,29,8,0,4,400,5,3,0,0
10704,4746,9216,4826,5621,2466,908,27782,1068,870,256,172,43,26,2434,992,1127,513,291,69,43,3040,2062,1997,769,464,110,68,5471,2624,1509,392,209,57,17,4803,1169,779,203,84,22,3,2253,949,1004,256,116,20,3,2345,63,27,7,12,7,0,112,4809,3323,855,421,98,26,9522,163,99,18,6,3,0,283,15,0,0,0,0,0,22,53,40,22,8,10,0,131,231,136,39,18,14,0,431,4,6,0,0,3,0,14,11851,14671,6493,6511,2691,1002,43225,5054,9362,5088,5975,2520,978,28981,1207,926,294,151,45,16,2639,1245,1351,655,371,125,38,3781,2453,2272,952,519,171,56,6423,2337,1324,395,191,67,21,4338,1264,966,279,104,33,4,2649,1109,1218,375,138,26,6,2875,60,35,16,5,0,0,116,4776,3537,1064,445,124,32,9975,168,76,12,4,3,0,269,4,0,0,0,0,0,4,72,43,17,15,7,0,153,243,124,32,19,8,3,430,17,7,7,0
10801,1861,3880,1161,1079,534,216,8725,564,579,113,56,13,3,1328,44,57,17,6,0,4,125,607,632,127,63,13,6,1450,401,185,41,23,9,3,661,118,90,10,4,0,0,223,118,73,6,6,0,0,196,12,3,3,0,0,0,14,646,356,56,24,5,3,1100,194,124,4,4,3,0,330,9,3,3,3,3,0,24,15,19,8,5,0,0,43,223,145,13,13,9,0,401,0,3,0,0,0,0,3,3342,5019,1359,1181,567,220,11685,2095,3972,1177,1072,504,219,9038,689,528,82,42,10,3,1350,142,108,40,18,3,4,310,832,631,118,56,13,9,1661,365,220,52,14,6,0,651,114,100,18,5,0,0,238,168,117,14,11,0,0,315,12,5,4,0,0,0,24,663,442,86,30,8,4,1230,196,136,10,3,3,0,348,3,4,0,0,0,0,10,18,17,3,4,6,0,47,215,156,15,4,8,0,402,3,7,3,0
10802,3501,6041,2215,1926,922,510,15113,279,141,31,11,7,0,470,31,26,7,3,0,0,73,314,165,46,15,6,3,549,597,266,56,26,0,0,946,46,32,3,0,0,0,79,29,27,0,0,0,0,51,34,15,0,3,0,0,47,697,330,62,28,4,0,1127,321,179,15,0,6,0,532,29,19,7,6,0,0,69,20,19,8,11,3,0,72,376,218,33,21,8,3,667,7,5,0,0,0,0,13,4892,6760,2357,1992,939,521,17459,4127,6460,2196,1741,922,588,16037,353,241,64,54,23,18,753,59,41,10,3,8,6,118,410,286,67,59,28,20,870,560,222,54,11,9,5,865,43,16,3,4,0,0,70,17,21,5,0,0,0,47,11,4,0,0,0,0,10,630,263,62,12,9,5,985,171,66,8,5,3,0,251,14,11,4,6,0,0,27,33,15,6,7,0,0,63,212,95,14,20,3,5,346,0,3,0,0
10803,25,35,23,17,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,15,15,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,49,20,17,6,0,134,28,42,16,22,3,0,111,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,14,12,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
10804,3678,8498,3049,3110,1353,545,20232,1186,1148,168,63,18,5,2595,337,274,80,27,13,4,735,1523,1420,254,93,34,11,3329,1143,490,108,28,7,0,1783,207,163,22,8,0,0,401,233,211,22,12,3,0,481,30,15,3,3,0,0,49,1616,880,166,53,8,3,2718,386,256,22,12,3,0,684,7,0,0,0,0,0,7,30,38,12,6,3,3,95,427,296,29,22,9,7,785,6,10,0,0,3,0,11,7245,11100,3495,3279,1407,561,27085,4350,9295,3133,3132,1445,633,21995,1194,965,192,76,22,4,2449,417,319,99,44,10,6,898,1614,1285,291,120,35,9,3347,972,460,120,31,9,3,1585,299,189,47,12,0,0,545,321,342,54,26,4,0,746,18,12,3,3,3,0,37,1606,1005,219,67,10,3,2909,339,230,19,7,3,4,598,3,0,0,0,0,0,5,104,70,16,0,3,0,188,446,299,27,10,7,4,796,12,11,0,0
10805,3564,6862,2491,2248,1146,552,16848,448,288,54,26,9,0,822,14,44,9,6,3,0,84,468,329,60,30,11,3,903,743,287,66,18,3,4,1120,18,3,3,0,0,0,22,6,6,0,0,0,0,13,11,3,0,0,0,0,24,785,299,67,23,3,4,1178,156,87,22,17,3,5,284,14,7,3,5,3,0,36,24,28,9,5,0,0,70,196,118,35,27,6,10,392,0,0,0,0,0,0,3,5011,7612,2654,2325,1162,562,19324,3977,7332,2398,2124,1053,556,17442,506,344,62,23,8,3,943,37,81,24,6,3,0,160,548,429,84,33,11,3,1103,870,262,66,15,3,0,1214,20,7,0,0,0,0,32,0,0,0,0,0,0,0,13,0,0,0,0,0,18,909,266,69,13,3,0,1262,121,70,6,3,0,0,202,9,7,0,4,0,0,19,39,36,10,3,3,0,92,159,108,22,9,6,3,312,4,8,8,0
10901,3367,6054,2818,2708,1350,555,16853,548,399,67,40,8,8,1069,74,57,14,4,0,0,157,625,455,84,40,8,4,1223,1492,797,131,76,10,4,2513,105,47,9,9,0,0,163,123,56,11,0,0,0,194,6,7,3,0,0,0,18,1733,906,149,85,10,0,2885,58,44,6,8,4,3,122,6,0,0,0,0,0,4,27,27,8,6,0,0,64,88,70,17,12,5,3,196,8,3,0,0,0,0,12,5811,7486,3069,2849,1375,566,21161,3883,6579,2816,2787,1247,542,17859,561,323,78,23,8,0,996,38,36,24,3,3,0,106,596,358,98,31,7,0,1095,1834,787,201,76,15,6,2930,69,23,8,0,0,0,99,16,3,0,0,0,0,23,9,9,4,0,0,0,13,1929,826,211,80,15,6,3067,56,20,3,0,4,0,77,0,0,0,0,0,0,0,17,10,3,4,0,0,35,72,27,9,3,3,0,114,8,3,3,3
10902,971,1612,632,620,343,178,4363,35,11,3,0,0,0,49,0,0,0,0,0,0,0,35,8,3,0,0,0,54,151,66,29,3,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,150,68,29,6,0,0,249,68,32,9,8,0,0,112,8,0,0,0,0,0,11,12,8,3,3,0,0,24,87,36,10,6,0,0,151,0,0,0,0,0,0,0,1253,1734,671,638,349,178,4820,1040,1648,612,544,291,159,4301,34,9,0,0,0,0,43,3,3,0,0,0,0,6,38,9,0,0,3,0,56,119,53,11,0,0,0,182,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,121,49,11,0,0,0,193,46,27,3,3,0,0,82,7,0,0,0,0,0,5,19,16,0,0,0,0,32,70,41,3,0,0,0,119,0,0,4,0
10903,3117,5578,1918,1793,1016,382,13802,227,131,15,11,3,5,392,4,9,0,0,0,0,21,238,133,17,7,6,6,412,698,288,46,10,3,3,1044,8,11,0,0,0,0,23,0,0,0,0,0,0,0,7,0,0,0,0,0,11,710,296,46,13,3,3,1068,137,107,8,6,6,0,269,21,9,8,0,0,0,29,21,23,6,6,6,0,67,178,144,19,15,10,0,363,0,3,0,0,0,0,5,4242,6158,2002,1832,1036,387,15652,3591,5916,1693,1718,872,393,14186,308,121,14,6,4,0,459,8,11,9,0,0,3,28,322,136,20,6,4,3,490,661,258,50,20,3,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,4,665,264,50,20,3,0,1003,133,73,6,8,0,0,217,3,3,0,0,0,0,8,24,29,5,7,5,3,76,165,109,14,15,10,3,309,5,18,4,9
11001,2463,3985,1701,1678,814,361,11000,229,159,33,11,0,3,434,30,24,5,0,0,0,54,262,181,34,11,0,3,486,557,238,63,22,0,3,886,8,0,0,0,0,0,12,0,0,0,0,0,0,4,14,9,0,0,0,0,30,584,248,71,23,0,4,928,48,20,9,3,0,0,83,3,4,0,0,0,0,10,13,12,5,11,3,0,42,56,38,14,11,3,0,125,0,0,0,0,0,0,3,3368,4455,1816,1725,817,369,12550,2605,4271,1656,1613,787,377,11301,265,138,39,22,5,0,476,37,16,3,0,4,0,65,306,154,42,24,9,3,539,600,283,84,42,15,0,1021,15,9,5,3,0,0,35,0,0,0,0,0,0,0,18,5,0,0,0,0,23,626,297,88,48,15,0,1076,52,17,3,4,3,0,76,0,0,0,0,0,0,3,16,14,8,7,6,0,42,64,29,12,4,5,0,118,6,0,0,0
11002,3254,5165,1828,1630,899,453,13229,103,40,6,7,5,0,167,11,12,0,0,0,0,26,115,45,10,8,5,3,188,511,104,19,16,0,0,654,4,3,0,0,0,0,5,4,0,0,0,0,0,4,0,0,4,0,0,0,5,525,111,20,16,0,0,674,84,41,5,11,4,0,150,28,28,4,7,4,0,72,28,26,8,6,3,0,73,148,91,15,21,14,4,293,7,6,4,3,0,0,18,4044,5428,1877,1681,919,458,14407,3544,5336,1816,1569,861,447,13575,145,45,15,6,3,0,206,21,3,0,0,0,0,26,166,49,15,6,3,0,229,468,117,30,15,3,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,14,477,117,30,20,3,0,652,86,35,11,3,3,4,138,23,9,3,0,0,3,37,15,13,3,3,0,3,42,125,56,16,8,7,6,218,6,8,0,3
