SA3_CODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
50402,634,188,61,3831,2055,1206,1588,836,374,6055,62,17,15,9,9,109,4630,2186,2278,1046,452,10589,0,0,0,0,0,0,14,0,0,0,0,14,57,11,3,0,0,73,48,17,7,0,4,80,16,4,18,5,8,54,0,0,0,0,0,0,135,41,22,8,11,214,0,0,0,0,0,0,3,0,0,0,0,3,29,0,3,0,0,30,9,0,0,0,0,10,0,0,0,0,0,4,3,0,0,0,0,3,37,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,4,4810,2226,2307,1060,459,10865,5,0,0,0,4,3,42,10,6,0,3,64,430,79,44,9,4,561,1963,810,661,153,53,3639,2211,1314,1624,804,407,6363,65,16,14,6,4,108,4715,2229,2354,978
50403,1520,386,172,7841,4541,3535,4868,2292,1255,16490,96,54,48,21,31,252,8979,5693,6506,2733,1475,25391,3,0,0,0,0,3,15,3,0,0,0,17,155,34,12,4,0,201,362,207,90,21,11,690,37,25,27,21,5,116,11,0,0,0,0,19,575,269,138,43,17,1047,0,0,0,0,0,0,28,0,0,0,0,27,145,26,6,4,0,177,185,83,43,10,4,319,7,7,9,0,3,31,15,0,5,0,0,13,374,117,58,13,6,568,6,0,0,0,0,6,28,0,0,0,0,28,42,3,0,0,0,49,12,0,0,0,0,10,3,0,0,4,0,7,7,0,0,0,0,11,94,0,4,4,0,107,9,0,3,0,0,13,10034,6089,6708,2795,1494,27119,9,0,3,0,4,19,58,16,3,5,3,92,459,113,70,13,9,666,4269,2310,1730,458,190,8953,5674,4344,5717,2659,1578,19975,140,66,56,26,49,338,10613,6853,7578,3172
50501,1940,370,91,10753,9043,6184,8905,3687,1203,29018,113,38,31,16,10,205,15294,8853,10912,4089,1304,40446,0,0,0,0,0,0,12,3,0,0,0,18,148,16,3,3,0,171,658,237,108,18,0,1021,102,52,54,20,12,231,12,4,0,0,0,16,930,307,169,41,9,1462,0,0,0,0,0,0,51,4,0,0,0,54,266,39,14,3,0,314,212,71,27,12,0,321,16,14,7,8,3,48,9,0,0,0,0,5,549,128,55,20,3,756,0,0,0,0,0,0,15,0,0,0,0,15,27,0,0,0,0,30,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,50,4,3,0,0,53,5,0,0,0,0,6,16824,9292,11145,4145,1320,42720,3,3,0,0,0,9,31,9,6,3,0,52,306,68,41,11,3,423,5275,2376,1895,362,72,9978,9645,6169,8851,3685,1130,29477,177,61,45,12,9,308,15427,8691,10837,4072
50502,2787,793,342,14549,4842,3172,4614,2201,951,15774,171,68,55,26,42,349,13646,6893,7595,3056,1347,32539,8,6,8,0,0,15,116,11,6,0,0,139,1620,407,130,27,10,2194,3826,1630,927,233,85,6703,320,225,294,123,71,1029,68,37,16,4,3,138,5957,2309,1384,392,180,10226,8,0,0,0,0,10,186,24,7,0,0,217,1043,260,105,16,6,1433,737,298,174,45,18,1268,33,30,40,14,6,126,21,11,3,0,0,41,2029,625,338,76,30,3096,4,0,0,0,0,5,6,0,0,0,0,8,4,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,23,3,7,6,0,0,18,21659,9839,9317,3527,1556,45897,3,4,4,0,7,21,58,15,5,3,3,90,939,229,123,28,6,1322,6681,3153,2635,687,284,13440,5258,3366,5111,2336,1008,17075,174,76,55,26,38,364,13122,6847,7920,3081
50503,1651,470,255,9535,7526,5736,8204,3689,1966,27124,129,53,59,39,36,314,13083,8285,9971,4223,2259,37823,0,0,0,0,0,0,18,0,0,0,0,23,340,30,11,3,0,381,673,243,143,46,9,1107,142,126,181,83,42,581,15,4,0,0,0,18,1199,399,336,133,53,2116,0,0,0,0,0,3,14,0,0,0,0,15,129,13,3,0,0,147,115,62,21,14,14,221,10,6,3,5,0,24,8,0,0,0,0,11,274,83,24,19,14,419,3,0,0,0,0,3,22,0,0,0,0,23,42,0,0,0,0,44,14,0,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,3,82,4,4,0,0,87,0,0,0,0,0,0,14635,8768,10334,4383,2333,40450,5,0,6,6,3,28,35,12,9,3,3,65,678,104,51,21,5,866,5611,2968,1970,596,260,11400,8786,7333,9945,4352,2307,32719,200,117,108,50,52,530,15320,10532,12084,5025
50601,1000,302,156,5971,2929,1862,2215,1148,701,8849,54,35,27,13,11,137,6415,3442,3277,1473,872,15475,0,0,0,0,0,0,28,0,0,0,0,30,80,10,5,0,0,98,228,101,65,13,4,406,25,26,25,10,10,99,7,0,0,0,0,14,366,139,91,27,19,649,0,0,0,0,0,0,7,0,0,0,0,7,99,24,12,0,0,137,183,93,41,13,6,336,3,4,3,3,6,19,9,3,0,0,0,14,302,128,59,16,9,517,3,0,0,0,0,4,4,0,0,0,0,9,8,0,0,0,0,11,0,3,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,23,5,3,3,0,34,6,0,0,0,0,6,7115,3714,3427,1516,899,16668,8,3,0,0,5,13,45,13,6,0,0,62,307,80,32,16,6,436,3353,1748,1163,348,159,6774,3472,2671,3040,1481,913,11578,107,44,28,20,19,218,7287,4553,4271,1864
50602,1061,320,123,6070,1138,792,985,489,265,3670,81,19,20,16,19,160,5167,2579,2175,847,423,11187,0,0,0,0,0,10,46,5,0,0,0,50,302,104,32,17,3,462,871,425,229,82,31,1641,99,68,65,26,10,271,19,8,8,3,3,42,1343,617,334,131,51,2476,0,0,0,0,0,3,261,54,14,0,0,330,516,148,59,8,0,735,400,170,102,26,14,706,39,18,36,6,8,107,16,10,3,0,0,27,1230,405,208,40,20,1910,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,3,3,0,0,0,0,0,3,5,8,0,0,4,15,8,4,0,0,0,13,7750,3609,2722,1022,497,15595,3,3,0,0,0,10,42,12,3,3,4,63,715,224,108,24,9,1077,2913,1435,1105,319,109,5883,1216,880,1158,509,340,4099,67,41,32,17,16,168,4947,2595,2405,868
50603,1337,400,135,6728,3239,2389,3238,1584,762,11210,69,36,30,24,24,179,7032,4131,4674,2030,929,18793,0,6,3,0,0,5,18,7,0,0,0,25,265,72,29,7,6,387,666,342,258,96,35,1389,105,66,93,42,29,331,10,8,5,4,6,33,1068,499,386,150,67,2177,0,0,0,0,0,7,65,10,0,0,3,79,212,52,19,6,0,290,339,165,112,49,17,675,31,18,20,15,13,102,11,5,3,0,3,28,653,252,159,75,32,1174,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,3,0,0,3,8764,4885,5220,2258,1029,22153,0,0,4,4,0,11,46,9,9,4,3,64,413,102,65,19,7,607,2947,1582,1439,444,177,6596,3452,2433,3476,1601,864,11824,82,43,45,24,20,216,6946,4172,5034,2095
50604,1701,549,262,9465,4468,3408,4383,2101,1324,15680,109,42,61,26,28,264,9651,5935,6191,2691,1635,26099,0,0,0,0,0,0,13,0,0,0,0,22,156,19,11,3,3,188,336,152,60,19,13,579,21,11,15,9,3,64,12,0,3,4,0,18,535,190,87,36,22,868,0,0,0,0,0,7,14,0,0,0,0,15,112,25,7,3,0,141,219,94,60,11,4,388,15,9,11,8,3,38,0,4,3,0,0,6,362,128,78,25,5,598,7,0,0,0,0,7,12,0,0,0,0,12,3,0,0,0,0,7,8,4,5,0,0,18,3,0,3,0,0,5,3,0,0,0,0,3,30,11,10,0,0,49,5,0,0,0,0,6,10588,6259,6364,2754,1661,27621,8,4,3,0,6,20,25,5,6,8,4,57,377,96,49,12,13,546,4201,2337,1782,637,322,9283,4617,3760,4617,2450,1625,17066,133,61,52,34,41,329,9366,6265,6507,3142
50605,866,195,60,4797,3066,1873,2253,1155,536,8885,67,23,16,6,3,119,6154,3021,3168,1364,599,14309,0,0,0,0,0,0,10,0,0,0,0,12,76,8,3,0,0,88,118,43,17,3,3,184,32,15,24,13,3,90,5,0,0,0,0,5,241,66,41,22,9,378,0,0,0,0,0,0,3,0,0,0,0,5,23,3,3,0,0,26,35,6,0,0,0,37,0,0,0,0,0,3,3,0,0,0,0,5,67,13,3,3,0,83,3,0,0,0,0,6,3,0,0,0,0,3,17,0,0,0,0,17,3,0,0,0,0,6,0,0,0,0,0,3,4,0,0,0,0,4,32,0,0,0,0,38,3,0,0,0,0,3,6496,3098,3208,1387,606,14803,7,0,0,0,0,14,34,3,0,4,0,42,368,64,29,8,0,472,2573,1074,855,212,77,4795,3305,1935,2492,1245,570,9553,89,30,16,10,7,156,6380,3107,3402,1484
50606,227,54,19,1100,1103,699,880,457,294,3431,22,3,4,3,0,38,1856,977,1130,515,313,4802,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,6,0,3,0,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,3,0,0,14,0,0,0,0,0,4,1876,983,1137,522,318,4835,4,0,0,0,0,5,32,4,0,0,0,35,142,43,22,6,3,217,810,328,276,71,21,1508,1638,1140,1370,669,414,5233,21,17,15,3,10,67,2643,1533,1683,745
50607,532,118,24,2451,874,602,989,466,147,3074,25,11,8,5,3,57,2582,1289,1583,595,184,6226,0,0,0,0,0,0,24,3,3,0,0,24,519,107,18,8,0,653,813,303,163,36,5,1328,109,53,51,15,5,233,17,0,3,0,0,18,1478,470,241,60,18,2262,0,0,0,0,0,0,142,11,0,0,0,163,601,133,41,3,3,789,318,100,45,16,4,484,10,10,15,7,0,40,5,5,3,0,0,11,1088,262,107,26,5,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5149,2024,1926,680,201,9981,0,0,0,0,0,0,21,0,0,0,3,25,323,70,38,5,0,437,1124,550,501,101,28,2298,956,739,1057,444,164,3358,33,9,9,10,5,73,2458,1372,1609,564
50701,1189,316,101,6779,4245,3111,4172,1773,733,14035,78,38,24,11,13,169,8243,4899,5410,2114,857,21521,0,0,0,0,0,0,23,0,0,0,0,25,236,54,15,8,3,315,486,207,115,28,12,846,87,60,67,36,10,263,12,4,0,0,0,17,834,325,202,74,25,1462,0,0,0,0,0,0,40,3,0,0,0,47,238,57,19,7,0,322,134,54,29,10,3,223,11,3,4,3,0,24,8,3,3,4,0,17,436,119,52,19,4,635,3,0,0,0,0,3,16,0,0,0,0,20,5,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,5,30,7,3,0,0,42,4,0,0,0,0,4,9556,5346,5664,2206,890,23662,6,9,4,0,0,14,49,12,5,3,0,69,305,87,37,15,11,460,3628,1658,1254,309,108,6956,4597,3625,4841,1988,823,15875,125,49,44,16,13,251,8720,5439,6188,2328
50702,692,161,31,3185,628,442,646,389,133,2236,36,11,5,4,0,54,2851,1393,1430,567,162,6401,4,0,0,0,0,4,40,3,3,0,0,42,409,88,23,3,3,530,392,182,88,14,10,687,37,27,30,15,3,113,8,0,3,0,0,15,885,305,149,31,11,1385,7,0,0,0,0,9,86,5,0,0,0,96,257,56,14,0,0,324,123,36,16,3,0,177,8,3,3,0,0,8,3,0,0,0,0,3,484,104,31,4,3,622,5,5,0,0,0,7,11,0,0,0,0,11,22,5,0,0,0,26,5,3,4,0,0,12,0,0,0,0,0,8,0,0,0,0,0,0,56,9,3,3,0,67,3,0,0,0,0,4,4278,1808,1615,604,181,8487,0,0,0,0,0,0,53,9,5,0,0,67,524,139,68,13,0,749,1475,813,669,137,10,3103,701,515,800,405,124,2548,53,17,7,3,0,76,2807,1493,1549,558
50703,416,138,65,2623,1237,873,1042,506,324,3988,34,18,17,17,4,93,2812,1641,1495,662,396,7005,0,0,0,0,0,0,5,0,0,0,0,5,28,6,0,0,0,39,40,22,17,5,3,87,39,27,45,24,14,147,0,4,0,0,0,3,116,57,61,27,15,277,0,0,0,0,0,0,0,0,0,0,0,0,87,28,7,8,0,123,19,4,3,0,0,26,0,0,0,0,0,0,0,3,0,0,0,3,102,33,14,8,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,1733,1565,692,415,7435,0,0,0,0,0,4,12,4,3,3,0,20,201,54,25,12,0,284,1609,849,549,181,71,3261,1553,1286,1485,707,432,5459,64,21,24,10,10,128,3434,2219,2088,905
50704,1546,311,58,7639,4506,3053,4361,1997,704,14617,63,20,22,12,4,116,9331,4981,6001,2328,769,23404,0,0,0,0,0,0,24,3,0,0,0,29,464,90,20,8,0,586,681,254,140,25,8,1105,122,70,101,38,10,345,11,4,0,0,0,15,1304,417,267,71,18,2074,0,3,0,0,0,3,53,3,0,0,0,59,375,67,19,3,0,463,234,106,56,15,4,408,15,3,12,0,0,40,7,3,0,0,0,8,689,179,89,17,3,978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,5,0,17,11331,5578,6362,2421,789,26474,3,6,0,3,3,13,36,4,3,3,0,45,517,115,73,12,8,728,3393,1554,1356,248,65,6616,4829,3171,4352,1933,695,14984,94,37,21,15,11,176,8871,4892,5806,2212
50705,1033,241,72,6718,5854,3915,5269,2396,1175,18613,129,34,32,24,7,225,10276,5545,6369,2682,1263,26133,0,0,0,0,0,0,20,0,0,0,0,19,199,33,7,3,0,243,327,83,43,9,0,462,32,21,29,13,0,97,8,0,0,0,0,11,593,129,79,27,3,830,0,0,0,0,0,0,23,4,0,0,0,22,211,35,11,4,0,259,217,66,24,7,0,316,19,4,3,3,0,31,4,0,0,0,0,11,471,108,37,13,3,631,10,0,0,0,0,11,43,0,0,0,0,42,51,3,0,0,0,56,4,3,3,0,0,13,3,0,0,0,0,6,7,0,0,0,0,7,115,13,7,0,0,133,0,3,0,0,0,3,11449,5793,6489,2731,1272,27732,10,5,7,7,0,25,51,11,7,5,3,80,496,100,38,14,4,652,4383,1791,1174,291,86,7730,6795,4932,6174,2855,1361,22120,190,63,58,27,13,345,11914,6901,7461,3193
50901,1101,361,122,6525,2234,1116,1393,772,448,5964,64,20,15,14,14,127,6944,2630,2616,1181,598,13960,0,0,0,0,0,0,12,5,0,0,0,20,109,23,14,0,0,149,107,31,32,14,3,188,21,18,8,3,3,55,7,0,0,0,0,5,254,83,51,14,12,414,0,0,0,0,0,0,10,0,0,0,0,10,60,12,10,0,0,88,44,13,10,5,3,74,11,0,3,6,0,23,0,3,0,0,0,3,123,35,26,7,5,198,7,3,0,0,0,5,17,3,0,0,0,22,30,4,4,3,0,41,21,3,7,0,0,30,12,3,0,3,0,14,4,0,0,0,0,4,84,18,12,4,0,118,10,0,0,0,0,9,7414,2760,2705,1205,614,14699,9,0,3,0,0,11,114,9,10,3,9,142,934,201,94,29,4,1262,3713,1249,1062,369,148,6548,2513,1116,1471,817,420,6339,98,34,18,4,6,166,7384,2614,2656,1223
50902,940,358,128,6069,2499,1061,1284,786,475,6107,69,15,19,11,13,131,7154,2416,2361,1183,632,13737,0,0,0,0,0,0,6,0,3,0,0,8,40,3,3,0,0,45,41,11,4,0,0,65,12,3,6,0,0,24,3,0,0,0,0,3,96,20,21,3,6,146,0,0,0,0,0,0,3,0,0,0,0,3,35,9,4,3,0,50,15,8,3,0,3,33,3,0,3,0,3,11,3,0,0,0,0,3,67,18,4,4,6,100,10,3,0,0,0,18,27,0,0,0,0,27,34,8,10,0,0,52,24,6,4,0,0,39,9,6,0,4,0,26,4,0,0,0,0,4,107,23,14,5,0,159,17,4,0,3,0,21,7442,2481,2401,1198,639,14166,17,0,0,0,0,25,106,12,6,3,0,134,964,179,85,31,14,1269,3440,1042,855,285,114,5740,2638,1151,1302,838,478,6406,142,39,15,9,8,210,7309,2419,2265,1170
50903,396,148,59,2436,894,385,458,296,140,2175,26,5,4,8,0,49,2715,896,896,464,205,5177,0,0,0,0,0,0,0,0,0,0,0,0,33,6,0,0,0,39,19,4,6,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,53,7,6,3,3,72,0,0,0,0,0,0,3,0,0,0,0,3,26,8,0,0,0,34,17,7,4,3,3,31,0,0,0,3,0,3,0,0,0,0,0,0,46,10,6,4,3,72,4,0,0,0,0,4,13,0,0,0,0,13,5,0,0,0,0,6,13,3,0,0,0,17,3,0,3,0,0,8,3,0,0,0,0,3,38,8,4,0,0,53,0,0,0,0,0,0,2856,921,914,478,210,5376,5,0,0,0,0,7,32,0,0,0,0,35,316,53,30,15,10,415,1312,403,322,143,46,2221,909,374,462,276,140,2169,37,11,11,4,0,67,2615,854,827,433
51001,610,302,453,2878,415,282,433,277,344,1758,27,13,11,17,30,96,1731,1003,1151,644,874,5395,0,0,0,0,0,3,25,6,6,0,0,33,98,37,3,4,0,147,64,32,22,10,15,136,3,3,3,3,3,19,4,3,0,0,3,10,196,86,33,19,24,349,4,0,0,0,0,3,29,3,0,0,0,39,76,40,7,9,0,131,28,12,6,11,3,59,4,0,0,0,0,5,0,0,4,0,0,3,144,54,21,17,8,244,85,18,6,0,3,110,184,13,9,0,0,206,35,20,17,3,0,78,46,13,6,4,0,77,25,4,13,7,8,47,28,0,0,0,0,36,402,74,54,14,10,551,27,13,3,4,3,49,2500,1219,1262,698,916,6598,14,4,0,0,0,25,64,25,6,3,3,96,282,131,84,34,38,569,1035,628,593,309,368,2923,522,386,558,347,309,2119,37,28,22,5,17,106,1951,1199,1257,696
51002,446,148,138,1815,245,181,321,277,169,1193,29,6,7,7,18,63,1004,684,792,444,333,3258,0,0,0,0,0,0,20,3,0,0,0,23,70,24,10,3,0,107,80,50,27,4,7,174,17,13,29,21,12,89,0,3,0,0,4,4,190,92,73,33,27,404,0,0,0,0,0,0,14,0,0,0,0,13,72,11,3,0,0,89,37,23,13,3,0,74,8,0,4,0,3,13,3,0,0,0,0,3,129,39,21,4,6,192,16,0,3,0,0,26,43,11,3,0,0,54,9,9,3,0,0,22,8,5,0,0,4,23,3,3,6,3,0,17,28,7,7,0,0,45,110,37,24,5,9,180,17,4,0,0,0,24,1442,848,908,487,368,4056,0,0,0,0,0,5,44,16,8,0,0,67,173,35,20,8,10,244,675,427,423,140,108,1774,379,272,413,309,188,1561,36,18,14,7,10,84,1313,766,873,465
51003,737,207,109,2564,362,319,629,371,203,1889,19,10,13,6,5,51,1403,934,1391,592,331,4655,0,0,0,0,0,0,20,0,0,0,0,22,116,39,11,4,0,171,97,80,34,11,3,232,7,3,15,0,7,34,9,3,3,0,0,15,258,120,56,21,15,469,0,0,0,0,0,0,14,5,0,0,0,23,45,10,3,0,0,60,14,8,3,0,4,27,3,4,3,0,0,7,0,0,0,0,0,0,81,26,12,6,3,122,37,4,3,3,0,52,110,6,7,3,0,129,13,7,7,0,0,34,27,0,0,0,0,35,10,0,0,0,0,14,19,0,0,0,0,20,217,23,27,8,8,278,11,3,3,3,0,19,1967,1110,1486,630,358,5549,4,3,0,0,0,10,23,8,3,3,0,37,124,40,13,4,0,179,1009,614,688,193,82,2587,547,477,811,496,247,2571,20,12,13,12,3,57,1727,1157,1531,703
51101,309,116,30,1687,555,294,410,247,123,1621,8,4,5,0,0,25,1651,680,741,368,153,3598,0,0,0,0,0,0,6,0,0,0,0,6,35,4,0,0,0,40,40,14,15,4,0,76,30,14,17,3,3,73,0,0,0,0,0,0,113,30,33,13,5,188,0,0,0,0,0,0,4,0,0,0,0,4,25,6,3,0,0,39,23,9,4,3,0,41,0,0,0,0,0,3,0,0,0,0,0,0,55,10,8,5,0,84,3,0,0,0,0,3,19,3,0,0,0,23,16,9,3,0,0,29,3,0,4,0,0,7,0,0,0,0,0,4,7,0,0,0,0,5,42,15,9,3,0,74,0,0,0,0,0,4,1869,737,795,388,158,3944,3,0,0,0,0,3,30,3,3,0,0,31,147,33,20,3,0,205,871,316,281,80,33,1579,619,324,397,248,119,1702,25,10,3,4,9,45,1702,690,696,331
