SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
30905,27,0,22,0,5,54,5,0,0,0,0,9,12,0,9,3,0,25,19,3,16,0,3,36,21,3,29,0,4,55,116,9,111,7,14,256,96,34,203,12,26,377,23,17,125,7,16,195,9,4,12,3,0,31,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,9,0,0,22,332,83,540,37,73,1066,21,0,23,0,9,49,3,0,0,0,0,3,8,0,11,0,3,22,14,0,3,0,0,22,5,3,0,0,3,14,12,3,9,0,3,21,86,6,89,10,6,200,157,35,215,19,30,453,57,26,150,29,21,279,14,10,43,6,11,79,4,4,22,0,6,41,4,3,3,0,0,10,0,0,0,0,0,0,4,0,8,0,0,15,6,3,13,0,4,32,399,99,579,74,95,1248,19,3,13,3,0,36,0,0
30906,39,0,14,4,5,62,8,0,0,0,0,12,40,10,33,10,3,95,61,13,54,6,6,140,86,9,50,3,13,163,223,25,240,18,40,546,354,72,478,54,63,1021,129,33,173,27,27,388,22,11,41,3,12,91,5,3,3,6,0,18,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,3,0,0,0,0,10,14,3,19,8,5,49,993,183,1115,135,170,2590,43,3,9,0,0,64,3,0,0,0,0,5,29,0,10,6,8,54,37,4,18,0,10,70,25,3,12,0,3,51,51,5,43,3,10,120,215,15,211,12,29,483,478,94,748,68,96,1494,106,56,190,32,36,427,27,13,51,15,18,125,5,6,21,8,3,48,3,0,14,0,4,19,0,0,4,0,0,6,5,0,6,4,3,17,27,3,22,8,10,68,1065,216,1364,163,240,3052,23,3,10,0,4,41,3,0
30907,50,8,36,3,11,100,3,0,6,0,0,8,28,4,20,0,7,67,75,13,48,8,5,141,98,6,49,4,13,170,327,27,322,20,39,736,648,117,969,51,96,1885,154,54,303,28,52,592,31,18,83,5,7,150,28,3,25,6,3,59,3,3,4,0,0,16,7,6,5,0,3,23,4,0,0,0,0,10,7,3,8,0,0,16,39,3,29,4,3,77,1513,260,1909,134,235,4050,58,3,47,5,4,120,0,0,0,0,0,5,27,0,10,0,3,37,37,8,18,3,9,71,37,4,16,0,7,65,71,5,37,3,10,132,395,21,320,20,39,784,1298,273,1881,129,175,3752,275,106,421,50,77,934,93,46,141,18,25,315,43,29,78,23,7,177,21,3,16,3,3,46,13,0,7,4,0,27,21,15,24,3,3,69,42,6,45,10,6,119,2420,520,3070,279,361,6643,57,8,23,0,9,95,4,0
30908,29,0,15,4,3,51,6,0,0,0,0,7,34,0,11,0,13,56,21,0,9,3,7,42,39,0,20,3,0,63,149,10,96,7,15,278,523,47,448,55,83,1153,236,70,300,57,71,728,44,24,74,13,14,171,10,10,17,6,9,53,3,3,9,0,0,22,0,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,6,17,3,20,0,8,51,1116,178,1034,150,220,2696,40,0,11,3,3,58,0,0,0,0,0,0,26,3,5,3,5,41,18,5,4,0,7,31,9,3,0,0,0,13,14,3,7,0,3,31,162,12,86,7,13,280,676,70,615,77,101,1535,184,68,313,56,61,683,49,22,80,16,17,191,20,4,28,12,3,69,5,3,13,4,0,23,3,0,3,0,0,9,5,4,3,3,3,16,19,0,9,3,6,40,1230,202,1186,183,226,3033,36,0,14,3,3,56,0,0
30909,40,6,14,4,7,73,27,0,0,0,0,28,107,13,20,5,13,154,110,0,42,5,15,180,182,3,61,0,8,262,374,13,226,16,35,669,366,31,261,38,57,753,158,27,156,29,37,411,28,5,32,5,3,78,8,4,13,0,0,31,3,0,0,0,0,11,0,0,6,0,0,3,3,0,0,0,0,3,0,0,0,4,0,9,22,7,14,3,4,56,1448,119,856,118,175,2715,43,3,18,3,5,73,7,0,0,0,0,10,88,0,10,5,15,118,46,3,15,12,4,79,39,3,11,0,9,62,178,5,55,0,5,248,517,12,230,13,17,794,616,57,480,55,85,1299,210,42,200,39,48,528,53,14,73,12,17,163,11,3,8,3,5,36,3,0,0,0,0,3,0,0,3,0,0,3,12,0,5,0,3,21,45,3,18,0,10,76,1870,137,1141,147,220,3513,47,3,15,3,3,67,11,0
30910,53,0,16,3,7,83,0,0,0,0,0,3,18,0,6,0,0,19,78,0,13,0,3,98,113,0,16,0,5,132,264,5,51,5,10,341,301,11,84,11,15,427,170,7,73,11,16,282,84,5,34,8,11,140,26,3,17,6,5,61,10,3,18,3,5,33,10,0,6,0,0,20,0,3,8,0,0,10,7,9,9,0,3,25,24,0,6,3,0,41,1168,55,353,59,76,1712,33,3,22,6,3,72,0,0,0,0,0,0,5,0,0,0,0,5,24,0,0,0,3,26,39,0,8,0,3,51,174,0,41,0,3,219,372,0,84,9,6,472,446,13,147,13,14,635,196,16,69,21,21,321,91,9,54,21,10,189,49,12,28,13,5,107,21,5,30,7,0,63,13,3,13,4,0,28,20,4,32,5,0,64,42,4,12,3,0,55,1538,76,537,95,76,2313,50,0,19,3,0,69,0,0
31001,42,3,29,3,10,88,42,4,8,3,5,62,174,26,129,23,29,380,217,65,372,36,71,754,145,28,161,9,18,360,398,44,469,27,50,996,123,29,173,21,25,364,14,11,40,6,0,68,6,0,4,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,18,5,26,4,4,65,1175,213,1419,130,222,3165,34,8,29,6,10,81,19,0,3,0,0,29,147,14,71,4,31,261,63,27,94,13,12,212,48,22,73,7,15,153,101,38,135,22,24,322,438,88,543,38,48,1147,431,96,581,67,65,1246,43,13,57,7,10,138,4,5,15,9,5,32,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,44,5,26,4,10,87,1376,304,1633,174,231,3727,34,5,29,0,12,80,6,0
31002,113,11,89,5,14,220,24,0,14,0,5,44,145,7,73,4,22,256,204,35,226,14,44,529,69,17,107,3,19,221,60,11,85,7,0,167,6,0,25,3,4,40,3,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,34,3,22,0,0,59,663,87,653,44,108,1555,111,14,76,13,12,216,7,3,9,0,3,17,37,5,16,0,5,67,101,7,26,7,11,149,105,9,58,9,10,191,183,28,185,7,24,424,193,51,338,30,28,641,55,22,80,8,13,176,16,0,12,3,0,30,4,0,0,0,0,3,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,39,7,22,6,3,77,863,139,826,80,99,2007,79,11,62,5,10,167,6,0
31003,50,8,35,3,11,105,36,0,15,0,10,60,224,28,213,10,30,506,545,73,660,33,100,1412,192,30,236,13,33,504,171,37,265,19,25,523,55,19,97,8,13,192,10,5,18,0,3,38,3,0,3,0,0,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,0,0,11,34,6,31,3,3,83,1326,213,1576,103,218,3436,62,4,30,3,7,104,6,0,5,0,0,14,145,9,67,5,12,238,110,32,145,3,15,305,172,22,222,10,24,445,516,62,485,30,76,1161,681,132,925,85,103,1922,109,41,192,23,33,397,22,11,28,0,3,67,4,0,9,0,0,19,0,0,9,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,5,3,3,0,0,15,45,7,39,4,9,108,1880,315,2171,164,282,4813,32,5,28,6,8,80,7,0
31004,24,0,14,0,3,42,17,3,4,0,3,22,88,8,60,3,13,175,196,45,271,14,48,581,154,31,181,5,22,392,321,66,545,18,48,1000,62,20,138,7,11,234,14,0,29,5,0,47,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,4,11,15,4,22,3,5,53,896,191,1279,57,153,2574,24,4,20,0,3,53,5,0,5,0,0,10,47,3,40,3,14,102,39,14,47,6,8,110,58,14,55,0,5,138,177,18,181,12,25,408,718,150,1277,52,109,2307,400,112,711,46,63,1327,30,14,81,12,4,145,10,7,18,3,0,38,7,0,10,3,0,15,3,0,0,0,0,3,0,0,0,0,0,0,3,4,3,0,0,10,38,7,40,4,7,98,1552,346,2471,140,246,4760,22,3,19,0,0,43,3,0
31101,45,8,29,0,4,91,8,0,3,3,0,14,41,3,36,3,4,97,48,11,50,4,5,125,9,8,37,3,3,62,28,3,28,3,3,74,9,0,20,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,0,20,216,34,215,22,24,509,28,10,18,11,0,63,3,0,0,0,0,9,23,0,6,3,3,44,27,4,11,0,0,42,11,4,16,0,4,34,31,9,48,4,9,92,64,21,98,8,9,193,32,13,64,3,3,117,4,0,7,0,0,9,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,0,0,22,238,58,278,34,23,630,17,3,20,3,5,48,3,0
31102,17,0,4,0,5,35,31,3,4,0,5,35,85,10,55,4,17,168,209,18,144,8,26,408,106,12,149,5,12,288,142,28,220,15,24,427,46,20,111,4,7,191,4,3,23,0,0,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,14,0,16,0,6,35,655,97,726,46,103,1626,19,0,12,0,9,41,0,0,3,0,0,9,66,5,17,3,15,106,42,3,19,5,12,76,43,3,38,0,3,87,123,7,92,10,16,252,313,43,417,29,41,842,193,39,361,28,37,663,10,8,27,3,7,56,3,0,4,0,3,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,9,6,17,3,0,39,833,124,1009,94,140,2191,17,4,15,0,0,37,0,0
31103,37,7,21,0,3,68,17,4,8,0,0,30,74,11,59,10,15,170,163,40,220,22,40,476,243,41,373,17,41,721,280,70,544,28,61,983,88,31,186,16,27,343,69,5,29,3,10,115,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,12,34,6,24,0,8,66,998,218,1472,99,202,2988,37,0,25,3,8,81,3,0,3,0,0,6,42,10,30,3,12,99,38,11,27,5,3,84,29,5,26,0,3,67,74,11,79,3,14,177,491,92,785,52,78,1494,339,159,791,69,107,1466,47,17,54,11,15,140,10,7,8,0,5,27,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,15,28,3,30,4,9,78,1140,315,1863,161,261,3736,29,3,18,3,3,56,0,0
31104,20,0,20,0,3,42,0,0,0,0,0,0,12,0,8,0,3,26,30,5,25,3,0,61,24,4,24,0,5,57,52,15,117,3,10,187,52,24,111,3,8,197,11,12,31,5,6,57,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,7,0,0,18,214,57,339,19,36,657,31,0,4,0,3,37,0,0,0,0,0,0,6,0,0,0,0,7,12,0,3,0,0,14,13,0,7,0,0,21,23,0,29,6,4,56,58,10,75,3,5,145,92,41,202,20,30,382,53,21,68,9,15,168,6,3,17,4,5,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,15,0,0,26,294,81,431,41,65,901,26,0,13,0,3,40,4,0
31105,34,0,11,4,0,49,18,0,0,0,3,27,77,5,46,6,8,148,158,17,137,11,31,358,130,15,138,14,21,317,219,37,293,22,33,605,116,45,186,20,37,411,15,11,37,8,13,81,4,0,9,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,19,4,22,0,3,47,778,144,876,96,162,2064,21,0,6,0,6,37,3,0,0,0,0,7,70,6,24,0,5,106,26,9,30,3,15,73,25,8,23,0,3,56,67,9,77,3,10,166,350,44,360,27,52,834,325,88,533,53,71,1075,43,23,75,16,19,168,9,0,15,3,7,38,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,24,7,23,7,11,65,959,196,1175,114,197,2636,24,7,10,4,0,47,0,0
31106,46,4,27,0,13,84,44,3,14,0,4,66,172,27,181,13,35,432,397,85,452,44,83,1056,250,52,344,29,36,706,234,63,366,21,39,724,97,34,176,31,33,368,15,6,39,3,5,68,0,3,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,3,15,21,9,37,3,7,80,1282,295,1636,141,259,3617,42,3,17,0,5,73,9,0,13,3,5,27,122,11,80,12,17,234,75,35,72,19,23,219,82,14,60,11,14,183,250,40,325,26,34,668,505,130,764,63,86,1554,260,88,414,41,63,861,42,20,87,18,12,187,11,6,13,4,0,31,0,5,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,14,41,9,38,3,7,103,1443,368,1889,192,268,4162,28,4,32,3,5,77,3,0
31201,552,70,739,45,44,1444,57,14,79,3,7,168,131,26,131,9,24,317,99,14,95,6,22,237,32,3,49,3,0,89,27,3,39,9,0,75,26,0,21,0,0,55,9,0,14,0,0,21,12,3,18,3,4,35,26,3,40,3,3,74,6,3,4,0,0,19,4,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,64,11,87,3,4,177,1038,156,1338,85,121,2728,681,101,965,58,68,1869,52,27,159,3,11,247,75,9,89,4,12,197,51,4,52,3,6,123,49,3,24,0,8,90,68,9,41,7,3,119,71,17,105,4,15,201,74,8,82,5,11,183,22,3,61,6,4,94,11,0,10,0,3,21,13,0,18,0,0,29,14,4,23,0,5,52,15,0,21,0,4,38,42,3,80,6,7,137,81,8,106,5,7,218,1315,197,1840,103,169,3621,468,91,720,47,39,1362,53,15
31202,190,14,158,13,18,396,60,3,26,3,6,93,259,28,166,10,36,487,388,36,304,20,54,802,225,27,222,16,42,540,329,42,382,25,47,827,345,59,423,33,42,899,155,30,234,18,29,472,34,3,41,4,8,84,9,0,7,0,0,18,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,7,0,7,0,4,22,49,3,51,4,12,128,2036,254,2027,148,307,4772,148,11,113,9,26,311,16,3,12,0,3,43,131,0,54,3,15,205,131,19,73,3,16,237,89,6,73,5,13,187,210,9,184,7,25,443,473,30,421,25,59,1010,771,87,890,53,101,1896,326,77,547,36,42,1029,51,17,89,13,19,188,20,4,31,0,3,55,5,0,8,0,0,14,6,0,3,0,0,11,9,0,11,0,0,29,64,4,63,13,3,145,2453,272,2575,178,327,5804,125,9,81,9,21,243,16,0
31203,42,5,27,0,0,75,11,3,9,0,0,19,48,0,19,0,3,67,92,7,58,3,4,169,55,3,35,0,4,95,86,6,56,3,4,161,76,3,62,9,3,155,52,4,33,0,5,96,8,0,11,0,0,24,5,0,5,0,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,15,0,5,0,3,24,498,44,317,15,34,906,32,3,32,6,3,68,10,0,7,0,0,12,16,0,6,0,0,27,38,0,16,3,4,62,52,0,14,0,0,61,80,3,42,0,5,124,138,6,91,5,6,250,132,12,127,7,12,291,38,3,50,3,7,96,9,0,9,0,0,23,3,0,4,0,0,8,0,0,6,0,0,3,0,0,0,0,0,0,5,0,3,0,0,7,13,0,8,0,3,30,565,32,412,20,47,1076,23,3,20,6,3,52,5,0
31301,44,0,3,4,3,50,17,0,0,0,3,20,73,3,21,0,4,101,229,12,85,7,20,352,141,11,95,9,17,270,158,20,164,11,22,373,58,16,75,8,20,174,20,4,19,0,3,51,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,0,5,0,0,30,754,60,486,39,99,1437,20,0,11,0,3,34,3,0,3,0,0,10,48,0,6,0,3,63,35,3,7,3,4,51,44,0,12,3,0,64,187,7,44,4,11,251,269,37,250,27,36,615,112,32,173,18,33,365,40,14,27,5,8,90,4,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,28,5,14,0,4,51,794,101,560,65,96,1617,23,0,7,3,4,35,3,0
31302,34,3,21,7,10,71,29,3,6,0,0,33,88,14,66,5,13,187,226,25,233,21,39,549,139,28,244,9,23,456,217,54,390,29,36,727,70,17,119,5,22,227,4,3,9,0,3,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,3,18,18,6,21,0,3,55,832,153,1124,81,146,2343,35,3,13,0,5,53,10,0,3,0,0,7,71,10,30,10,10,124,51,14,36,5,12,122,68,11,34,3,7,120,236,20,187,11,29,481,689,138,1078,56,105,2064,135,46,281,30,32,523,14,6,23,0,9,54,3,4,3,3,3,14,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,7,0,3,0,0,7,26,3,33,6,6,74,1351,252,1721,121,217,3656,28,3,17,0,3,52,3,0
31303,16,0,19,0,0,40,11,4,0,0,0,11,23,3,16,0,4,44,38,7,39,0,4,95,16,4,17,0,3,43,7,3,13,0,0,30,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,8,0,0,17,134,27,117,7,22,304,25,7,24,0,3,54,3,0,0,0,0,3,5,0,6,0,0,16,24,0,9,0,5,45,9,0,12,0,3,25,24,0,28,3,3,66,46,7,57,0,3,116,17,9,33,3,0,57,3,3,3,0,4,13,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,16,176,29,179,15,26,427,28,0,15,0,4,49,0,0
31304,34,3,20,0,0,62,17,0,7,0,3,21,60,7,45,3,8,121,172,29,166,19,47,428,139,23,212,4,33,405,233,60,385,25,44,743,73,25,206,20,17,338,18,5,21,3,3,55,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,13,3,18,0,4,32,760,162,1078,80,156,2228,31,3,22,0,0,57,3,0,4,0,0,7,59,5,22,11,12,105,36,9,20,3,7,83,34,0,18,3,8,69,106,10,100,7,24,254,334,61,480,32,58,962,179,98,372,31,65,743,31,18,54,9,8,124,6,4,16,0,0,27,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,26,0,22,5,3,54,846,216,1125,111,190,2488,32,0,17,0,3,51,3,0
31305,49,0,20,0,8,84,36,0,11,0,7,49,195,6,65,9,23,307,380,24,215,16,65,695,221,27,168,10,39,467,241,46,300,22,44,649,110,25,167,22,16,338,27,11,38,7,6,87,3,0,3,5,0,18,3,0,3,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,10,32,7,17,0,3,59,1316,142,1013,98,208,2773,38,3,14,3,4,60,8,0,3,0,0,9,139,0,30,7,10,192,102,10,24,9,20,158,81,7,32,4,13,134,205,13,119,10,25,372,537,55,486,39,74,1185,301,77,391,45,79,894,40,22,69,9,15,149,19,4,21,8,8,59,9,5,10,0,3,21,0,3,6,0,0,11,0,0,0,0,0,4,4,0,0,0,3,8,39,4,19,3,11,75,1524,189,1226,133,268,3335,25,3,6,4,0,41,5,0
31401,37,4,36,4,0,79,5,0,5,0,0,15,42,10,54,3,0,112,52,12,104,5,9,180,85,17,67,4,9,181,159,31,208,15,16,431,152,52,310,30,29,566,30,15,104,11,11,176,11,3,17,0,0,30,0,0,5,0,0,7,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,16,0,14,4,4,38,586,142,934,79,90,1823,48,3,21,0,5,69,3,0,0,0,0,3,6,0,10,0,0,25,34,3,51,4,3,95,58,11,126,3,5,204,41,13,43,7,4,105,129,14,114,14,21,290,334,67,474,46,62,984,62,35,139,28,13,282,26,13,62,3,13,115,10,4,27,3,4,44,4,3,11,0,0,14,0,0,0,0,0,3,3,0,3,0,0,8,14,3,27,3,4,56,766,182,1109,107,134,2300,39,0,19,0,11,69,0,0
31402,25,0,9,0,0,30,15,0,0,0,0,20,38,3,40,0,3,82,66,15,73,3,13,168,66,12,102,3,10,188,188,23,282,19,27,545,125,19,260,13,12,432,22,3,37,3,3,71,3,0,12,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,9,0,0,26,559,85,822,45,67,1578,28,0,13,4,0,42,4,0,5,0,0,7,26,5,13,3,6,54,35,3,27,0,9,76,62,3,52,3,4,114,51,7,46,3,6,116,392,29,349,5,27,802,515,114,869,67,72,1637,63,33,128,10,10,254,16,15,41,8,3,75,4,0,10,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,8,30,3,15,0,3,52,1234,206,1557,101,147,3252,21,3,3,3,3,32,7,0
