SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
51001,15091,14206,29297,18511,16286,34793,17158,17207,34364,1322,1358,2680,1545,1470,3022,1529,1427,2957,2544,2446,4994,2814,2710,5522,2711,2717,5426,1003,963,1963,1086,960,2046,1090,947,2036,1122,1206,2331,1469,1281,2752,1127,1146,2272,2550,2547,5091,3463,2999,6469,2867,3222,6089,2410,2300,4714,2992,2550,5546,2461,2659,5119,2090,1795,3886,2440,2168,4612,2252,2301,4551,1245,992,2239,1732,1420,3156,1928,1826,3752,570,383,954,676,476,1151,906,676,1579,178,160,338,230,182,411,248,215,461,47,60,106,52,52,111,52,69,117,547,593,1137,713,693,1403,639,674,1312,5874,6156,12032,6538,6974,13511,6704,7163,13866,36,15,52,52,44,96,43,48,88,115,125,240,152,165,315,161,189,346,6026,6296,12320,6734,7180,13920,6905,7391,14299,11816,11317,23135,13488,13170,26652,13162,13050,26212,1198,1107,2302,3213,1730,4937,2013,2142,4155,10677,10124,20800,12128,11615,23741,11442,11461,22911,2184,2249,4433,3019,3186,6204,3336,3577,6910,12368,11885,24250,14217,13888,28104,13944,14114,28062
51002,10215,8285,18502,16614,10378,26991,14781,10274,25055,838,762,1595,1015,922,1936,1030,947,1974,1549,1410,2958,1580,1518,3103,1565,1492,3060,641,574,1214,708,583,1287,490,516,1011,709,673,1384,1489,974,2459,828,738,1574,1866,1581,3443,3916,2398,6310,3714,2499,6214,1860,1430,3291,3385,1742,5133,2982,1629,4605,1593,1112,2701,2742,1347,4087,2348,1384,3730,876,487,1361,1441,664,2106,1410,765,2171,198,156,354,276,154,434,330,225,557,78,66,144,50,61,106,68,58,133,12,21,37,14,20,35,19,21,40,148,92,240,217,117,336,212,132,341,1546,1569,3118,2019,1978,3999,2110,2054,4168,31,15,49,89,53,144,99,63,161,26,27,53,58,58,116,82,79,160,1608,1608,3214,2163,2093,4256,2294,2196,4486,6164,5213,11377,9878,6749,16625,8998,6587,15581,1563,1226,2787,3153,1850,5001,3001,2065,5069,6523,5337,11867,11103,6965,18065,9940,6826,16760,1279,1183,2459,1923,1607,3529,2130,1917,4041,7007,5870,12885,11176,7416,18589,10389,7427,17817
51003,12298,10203,22501,20268,12630,32899,21369,13133,34497,1127,991,2120,1333,1217,2550,1421,1316,2734,1996,1834,3835,2096,1838,3938,2274,2021,4294,712,600,1313,829,648,1470,749,588,1341,789,738,1528,1462,958,2420,1055,828,1880,2234,2085,4320,4486,2830,7318,5054,2993,8043,2411,1912,4319,4399,2415,6812,4683,2358,7040,1900,1335,3240,3516,1709,5222,3666,1752,5418,878,547,1417,1775,806,2578,2002,981,2989,193,107,298,326,160,484,403,230,627,50,37,88,41,44,85,59,59,111,11,11,21,9,9,22,15,7,22,163,107,270,376,156,529,571,233,805,1179,1075,2253,1518,1254,2769,1897,1641,3539,69,45,114,63,41,105,83,86,173,32,20,51,44,43,88,63,56,119,1278,1141,2417,1617,1341,2959,2043,1786,3828,8724,7454,16184,11669,8512,20186,12770,8847,21621,1790,1513,3305,4413,2240,6653,5121,2770,7892,9677,8260,17942,14081,9614,23700,15325,10052,25377,780,780,1561,1877,1158,3036,2534,1680,4216,9587,8222,17809,13296,9371,22661,14910,10041,24943
51101,7647,7268,14914,7917,7689,15609,8108,7861,15971,562,511,1073,585,565,1149,526,481,1010,1232,1184,2413,1184,1136,2318,1132,1099,2228,484,506,987,535,523,1063,553,496,1051,404,370,771,372,379,753,425,356,784,896,923,1820,887,891,1773,910,943,1849,1245,1164,2402,1154,1081,2239,981,993,1979,1101,994,2094,1201,1142,2343,1224,1116,2336,896,777,1670,945,853,1799,1053,1016,2063,530,482,1017,678,616,1294,828,788,1613,227,274,503,308,363,674,378,418,791,64,98,157,74,130,203,106,166,276,57,33,91,46,46,88,31,43,74,311,305,620,259,330,589,305,306,607,6,3,9,9,5,13,3,7,10,0,0,0,0,0,0,0,0,0,314,311,627,268,336,605,311,310,622,6133,5961,12096,6292,6136,12428,6071,5831,11903,965,867,1834,1037,1078,2116,968,1100,2062,6977,6736,13714,7112,6994,14112,6888,6711,13595,229,186,413,265,306,570,249,313,563,6706,6491,13201,6809,6699,13502,6698,6520,13223
51102,4626,4266,8891,4846,4448,9289,4995,4491,9485,342,302,642,364,346,709,347,295,647,672,677,1353,657,629,1281,698,602,1296,234,226,456,217,188,413,225,214,436,201,236,437,198,224,426,241,257,493,579,656,1234,595,673,1264,653,697,1353,738,694,1435,764,699,1466,657,673,1325,708,600,1310,713,635,1347,743,658,1400,600,441,1042,694,576,1275,707,538,1246,350,256,604,443,311,752,506,388,888,179,141,316,167,125,293,183,125,307,24,24,50,31,39,65,41,49,92,271,318,589,245,305,551,247,311,557,613,713,1331,646,695,1341,636,626,1260,3,7,9,5,7,10,3,0,3,7,14,22,6,11,16,3,3,11,629,731,1361,657,712,1369,643,636,1275,3453,3211,6660,3575,3261,6831,3467,3045,6511,697,678,1374,789,749,1537,780,816,1595,3905,3602,7504,4010,3652,7666,3868,3467,7329,323,324,647,364,386,750,451,463,909,3967,3675,7644,4058,3662,7722,3996,3561,7558
51103,19529,17451,36977,22550,19265,41811,20800,18295,39097,1596,1540,3143,1801,1702,3502,1649,1543,3187,3131,2941,6077,3042,3015,6051,2761,2725,5488,1287,1234,2520,1414,1251,2666,1164,1130,2295,1517,1347,2866,1874,1571,3443,1405,1209,2611,3361,3119,6476,4145,3382,7523,3725,3354,7081,3379,2901,6280,3698,3064,6765,3108,2703,5812,2664,2217,4881,3272,2633,5905,3121,2494,5610,1666,1189,2858,2132,1584,3715,2355,1860,4217,652,530,1182,841,633,1474,1117,785,1905,224,300,527,261,302,562,335,373,714,50,126,183,61,132,196,69,110,178,175,97,273,208,148,357,146,143,291,2085,2136,4224,2215,2380,4598,2261,2402,4661,33,24,52,35,23,57,20,20,42,27,31,61,28,38,67,35,50,88,2143,2197,4332,2273,2447,4725,2316,2472,4794,14088,12840,26925,14743,13177,27919,13687,12268,25953,3148,2723,5867,4804,4024,8828,4517,4080,8594,15735,14012,29747,17041,14845,31884,15503,13705,29212,1537,1624,3158,2436,2378,4810,2775,2772,5547,15374,13997,29370,16209,14432,30647,15371,13751,29119
51104,24742,23797,48542,27643,26013,53657,27497,26517,54019,1708,1694,3405,1889,1822,3717,1703,1669,3377,3978,3846,7817,3918,3818,7739,3707,3575,7286,1720,1576,3302,1832,1724,3554,1756,1639,3393,1345,1244,2588,1642,1452,3093,1466,1335,2804,2912,2880,5797,3319,3096,6413,3313,3158,6465,3728,3721,7450,3938,3741,7681,3388,3402,6791,3652,3414,7066,4133,3783,7921,4026,3910,7940,2835,2559,5393,3490,3170,6664,3761,3592,7357,1803,1631,3433,2129,1927,4058,2702,2484,5185,908,891,1803,1103,1080,2185,1268,1282,2553,166,332,496,245,394,636,400,467,866,201,228,426,286,261,547,276,344,622,2109,2223,4325,2535,2658,5189,2476,2593,5062,27,14,35,25,28,51,25,9,35,32,22,59,30,27,55,43,26,76,2162,2259,4420,2587,2712,5294,2543,2631,5177,19675,19027,38699,21617,20783,42405,20856,20035,40891,2787,2764,5549,4010,3677,7695,3766,3977,7742,21745,21166,42915,24159,23182,47347,22960,22359,45314,856,882,1737,1404,1474,2871,1652,1852,3506,21360,20838,42199,23527,22779,46303,22990,22507,45497
59797,314,26,339,381,33,417,408,26,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,9,4,0,4,0,0,0,35,0,38,30,5,37,17,3,20,93,9,107,143,13,150,124,6,127,96,3,105,100,4,104,120,3,127,58,3,63,68,3,69,94,8,105,13,0,18,32,0,33,43,7,43,0,0,0,4,3,6,8,0,8,0,0,0,3,0,7,3,0,3,0,0,0,0,0,0,3,0,3,262,118,376,434,25,459,359,102,465,8,0,8,5,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,5,0,5,10,0,10,179,17,200,214,23,239,177,16,193,105,12,114,110,9,112,164,9,168,255,22,281,282,25,311,288,14,309,27,3,27,37,7,39,51,3,53,246,21,263,260,26,285,250,20,272
59999,3442,2541,5986,4285,3010,7299,3532,2415,5950,99,111,216,125,134,260,81,79,161,134,134,271,179,167,342,120,120,237,120,102,226,119,111,231,84,65,151,353,273,629,335,274,611,254,242,503,771,471,1240,920,629,1548,773,534,1306,602,334,930,730,413,1144,606,305,910,505,420,921,678,411,1095,638,325,957,551,498,1046,726,613,1336,540,442,977,271,165,434,388,219,608,375,254,633,37,21,57,65,33,98,58,37,98,4,12,12,9,6,19,12,11,23,0,0,0,0,0,0,0,0,0,119,94,212,240,185,424,324,237,563,0,3,3,9,3,12,6,6,11,0,8,11,12,7,15,7,3,12,116,104,220,260,190,454,341,247,587,2055,1566,3622,2433,1804,4239,2138,1378,3512,935,719,1651,1327,962,2285,851,634,1484,2752,2088,4837,3047,2288,5334,2258,1559,3819,255,204,460,380,317,698,305,281,585,2441,1882,4326,2639,2012,4655,2133,1447,3584
60101,7199,7490,14685,7761,8248,16015,8344,8723,17072,687,574,1267,674,705,1383,700,646,1346,1388,1371,2763,1404,1286,2692,1384,1254,2636,557,513,1073,544,585,1130,622,578,1199,396,502,906,441,507,951,490,621,1114,916,1089,2005,934,1156,2087,1006,1209,2215,1020,1121,2141,1073,1175,2249,1061,1154,2213,973,1012,1985,1022,1087,2107,1058,1074,2128,742,733,1469,942,964,1903,999,1134,2139,356,330,685,514,481,994,711,680,1391,118,158,273,179,202,380,264,285,546,28,88,125,38,90,133,56,91,143,7,7,8,0,8,7,4,9,15,366,333,699,475,522,995,675,701,1379,60,73,132,49,60,109,55,58,113,20,32,57,32,36,68,28,37,66,443,436,879,553,618,1172,760,798,1559,6217,6476,12697,6836,7262,14099,7275,7585,14860,360,349,710,410,401,811,421,416,841,6596,6865,13457,7237,7625,14857,7633,7958,15594,103,126,234,155,169,319,159,188,344,6409,6712,13114,7059,7518,14582,7650,7973,15620
60102,22892,24253,47149,24223,25420,49642,25488,27114,52606,1420,1374,2795,1659,1576,3227,1607,1507,3107,3195,2905,6102,3172,2910,6083,3245,3130,6369,1710,1603,3312,1610,1473,3085,1585,1432,3016,1361,1342,2707,1422,1294,2713,1421,1311,2739,2531,2681,5210,2765,2921,5686,2943,3117,6059,3069,3326,6397,3209,3384,6595,3160,3390,6552,3466,3685,7151,3419,3694,7110,3369,3668,7038,2853,3046,5903,3219,3451,6666,3423,3765,7186,1782,2041,3828,2116,2382,4501,2745,3042,5788,1220,1618,2839,1224,1558,2785,1455,1824,3278,281,629,911,421,775,1192,531,936,1468,54,77,132,45,85,131,59,90,150,600,556,1153,649,641,1289,862,841,1701,62,51,114,47,55,100,57,54,110,13,20,31,40,25,60,41,42,85,678,622,1303,731,714,1449,966,932,1894,19444,20649,40094,20616,21812,42422,21548,22888,44433,2159,2207,4364,2451,2499,4948,2568,2752,5316,20973,22578,43551,22090,23638,45728,22822,24638,47465,583,616,1200,840,922,1762,989,1156,2142,20673,22342,43015,21907,23516,45424,22903,24867,47767
60103,23989,25964,49956,24751,26500,51250,25739,27416,53154,1569,1483,3048,1765,1644,3408,1656,1573,3227,3421,3190,6608,3220,3116,6342,3298,3208,6502,1698,1721,3421,1778,1665,3446,1680,1664,3348,1559,1569,3129,1612,1688,3299,1640,1564,3203,2804,3027,5832,3140,3271,6409,3408,3553,6959,3430,3596,7027,3208,3355,6560,3091,3332,6430,3294,3580,6876,3482,3713,7197,3460,3626,7089,2647,2988,5635,2866,3141,6005,3319,3486,6809,1941,2273,4219,2057,2409,4467,2297,2813,5113,1277,1856,3140,1237,1733,2965,1410,1786,3197,337,686,1020,383,767,1145,485,808,1292,30,27,54,40,52,89,57,89,143,769,822,1592,890,1006,1896,1096,1222,2325,87,87,174,90,89,181,75,62,133,37,53,92,39,50,93,54,59,113,902,961,1858,1026,1143,2169,1219,1349,2574,19985,21748,41727,21040,22423,43463,20846,21976,42822,2208,2335,4542,2519,2816,5329,2939,3253,6197,21568,23400,44965,22176,23729,45906,21945,23232,45178,1102,1244,2350,1588,1782,3373,2114,2369,4484,21691,23545,45231,22582,24261,46842,22828,24339,47160
60104,13568,14650,28217,14981,16113,31092,15774,17106,32879,1004,919,1922,1123,1016,2142,1019,1052,2071,2042,2038,4080,2253,2149,4403,2430,2202,4634,1116,1035,2152,1065,1060,2132,1045,988,2032,811,712,1519,865,826,1695,829,789,1621,1383,1637,3016,1633,1734,3366,1738,1913,3652,1888,2159,4055,1938,2284,4221,1912,2233,4150,2076,2315,4390,2080,2385,4470,2112,2358,4474,1598,1652,3252,1979,2129,4112,2052,2403,4452,930,1028,1957,1194,1292,2492,1609,1753,3369,587,818,1405,654,845,1497,774,985,1759,135,342,477,195,382,573,248,433,679,27,48,73,56,73,132,58,107,163,338,366,702,438,437,880,554,546,1103,27,19,43,23,21,41,20,15,33,20,11,32,6,11,15,19,16,30,386,391,774,468,471,937,589,577,1167,10882,11645,22524,11989,12812,24800,12478,13452,25925,2122,2377,4500,2525,2776,5299,2526,2864,5383,12580,13481,26059,13773,14695,28463,14164,15262,29429,571,734,1304,788,949,1742,901,1149,2052,12462,13397,25866,13680,14724,28404,14240,15474,29713
60105,23164,24538,47698,23826,24976,48804,24640,25920,50558,1201,1091,2290,1237,1164,2402,1176,1105,2279,2417,2362,4780,2502,2271,4772,2569,2396,4962,1771,1798,3568,1508,1536,3049,1473,1538,3009,2552,2531,5081,2604,2526,5134,2298,2278,4577,3308,3278,6584,3452,3403,6854,3980,3837,7820,3118,3343,6464,3073,3316,6388,3042,3311,6352,3401,3630,7028,3246,3524,6770,3167,3380,6545,2625,2641,5263,3084,3161,6249,3086,3327,6406,1385,1604,2989,1709,1802,3516,2271,2425,4692,1080,1497,2575,1011,1386,2394,1114,1388,2497,308,767,1081,403,889,1288,470,933,1402,289,343,629,339,381,717,492,602,1093,264,259,529,283,292,570,336,326,662,17,7,24,11,17,24,10,10,20,8,6,9,3,7,11,14,14,29,286,280,569,292,308,603,360,346,709,17162,18612,35774,17432,18766,36200,17467,18482,35952,4408,4362,8766,5094,5117,10215,5588,5911,11497,19350,20844,40194,19551,20865,40415,19448,20524,39970,2371,2464,4838,3025,3105,6132,3663,3947,7608,19862,21427,41291,20235,21657,41891,20245,21519,41764
60106,6885,6960,13850,7338,7509,14849,7945,8140,16083,452,395,850,489,512,1004,510,465,970,1075,1004,2079,983,938,1922,1017,974,1992,472,444,918,507,438,946,469,487,960,337,335,674,386,381,762,405,381,787,715,777,1488,775,826,1596,876,912,1786,986,1134,2121,945,1093,2033,905,986,1886,1053,1084,2138,1159,1177,2333,1113,1205,2319,891,828,1713,1031,1022,2057,1200,1250,2444,545,518,1062,640,623,1261,954,882,1830,297,333,630,347,366,716,375,432,813,58,113,175,81,132,217,117,170,286,12,11,26,9,12,16,12,21,37,192,164,353,235,246,481,284,260,546,14,17,34,21,18,42,24,24,46,4,12,19,24,22,46,21,17,42,208,193,410,281,280,565,329,301,635,5867,5929,11794,6323,6450,12770,6686,6799,13488,599,629,1227,656,694,1352,691,738,1432,6494,6563,13057,6909,7083,13988,7326,7431,14753,117,149,266,141,149,290,155,203,359,6352,6421,12769,6750,6915,13673,7218,7377,14597
60201,36339,39402,75739,38088,40954,79047,38958,41960,80916,2289,2255,4540,2613,2431,5038,2397,2319,4714,5244,5017,10255,4941,4826,9769,4916,4778,9696,2799,2716,5518,3015,2864,5881,2814,2638,5451,2809,2846,5657,2945,2819,5766,3121,2897,6023,4596,4820,9410,4695,5008,9701,4898,4982,9884,4901,5383,10282,4989,5457,10449,4583,5119,9705,4928,5361,10293,5019,5467,10483,5099,5578,10675,4075,4224,8298,4472,4815,9283,4632,5266,9897,2489,3026,5512,2981,3449,6428,3815,4317,8130,1736,2586,4317,1780,2485,4270,1940,2622,4563,476,1175,1651,647,1346,1990,745,1446,2189,156,180,339,204,196,396,267,263,524,869,930,1801,1003,1078,2081,1197,1252,2451,54,68,118,40,57,92,51,52,105,39,36,72,23,30,53,35,48,78,960,1032,1988,1064,1165,2237,1277,1353,2635,30272,33128,63400,31806,34461,66262,31172,33690,64869,3899,4021,7915,4599,4788,9391,4998,5191,10192,33189,36211,69391,34604,37422,72027,33686,36451,70134,1482,1538,3022,2073,2168,4238,2724,2753,5474,32825,35860,68683,34410,37202,71613,34107,36931,71042
60202,10894,11007,21901,10822,11188,22002,11142,11302,22448,638,608,1246,668,621,1291,567,518,1080,1649,1581,3226,1469,1415,2879,1406,1297,2706,749,688,1444,713,689,1408,696,684,1380,462,447,911,411,431,848,497,451,945,939,1079,2016,818,973,1793,904,1008,1911,1559,1633,3193,1309,1477,2791,1099,1222,2323,1741,1739,3474,1707,1792,3499,1596,1686,3287,1611,1552,3156,1803,1817,3618,1899,1937,3833,950,914,1868,1218,1169,2383,1608,1539,3148,482,586,1064,566,573,1140,689,702,1387,114,183,295,138,224,361,190,260,456,20,13,36,25,27,58,18,28,43,200,205,404,229,241,473,288,330,616,29,25,57,24,19,43,16,11,31,6,6,18,9,12,20,14,22,36,240,237,479,262,275,533,326,363,688,8974,9012,17986,8994,9328,18317,8941,8985,17927,1229,1260,2488,1293,1373,2673,1265,1351,2622,10155,10254,20410,10208,10580,20784,10180,10294,20471,194,213,411,206,236,442,213,255,468,9826,9969,19789,9927,10312,20239,9999,10119,20118
60203,18333,17952,36282,18363,18149,36511,18670,18451,37118,1105,1061,2162,1104,1065,2167,992,890,1879,2807,2543,5354,2424,2325,4752,2205,2181,4391,1160,1028,2191,1209,1052,2253,1062,921,1976,773,754,1531,708,742,1447,898,798,1692,1649,1846,3496,1524,1666,3195,1517,1723,3239,2587,2620,5211,2149,2397,4544,1856,2006,3864,2884,2773,5660,2904,2824,5732,2669,2702,5369,2588,2516,5104,3045,2807,5850,3209,3109,6315,1747,1547,3294,2079,1929,4003,2737,2517,5258,854,937,1784,976,977,1952,1225,1174,2401,185,323,504,242,359,605,293,433,728,44,50,94,52,65,116,49,46,91,449,478,932,555,592,1143,568,605,1178,26,27,62,31,29,63,43,37,78,12,14,28,14,30,42,17,24,35,495,520,1014,597,649,1244,629,657,1292,15484,15210,30690,15640,15541,31184,15161,14944,30105,1627,1627,3251,1762,1772,3534,1713,1814,3526,17263,16913,34179,17395,17241,34635,16897,16715,33611,226,275,497,279,341,624,303,363,667,16795,16479,33275,16894,16798,33691,16704,16534,33242
60301,5680,5167,10849,5900,5439,11338,5876,5354,11224,360,351,707,369,368,739,275,278,554,804,786,1586,794,785,1584,763,718,1484,381,296,676,341,291,627,357,319,680,265,226,493,258,213,465,262,209,474,554,567,1123,546,568,1122,528,513,1042,863,806,1675,815,778,1597,638,653,1283,937,879,1811,963,899,1861,928,877,1799,877,674,1551,960,830,1790,995,879,1874,420,364,783,606,469,1072,791,617,1407,190,162,352,208,178,388,278,229,505,33,58,95,37,64,103,54,68,125,21,9,30,15,26,44,9,14,30,181,181,361,219,212,432,246,289,539,19,23,45,16,14,30,17,14,28,12,3,18,17,11,24,15,16,29,213,211,427,245,240,489,276,314,596,4867,4471,9338,5119,4739,9857,4877,4449,9323,395,374,772,436,419,850,439,385,823,5264,4891,10154,5517,5153,10667,5384,4916,10299,48,51,105,61,82,148,65,72,141,5107,4717,9828,5379,5009,10382,5298,4848,10153
60302,8463,8155,16619,9092,8850,17939,9623,9520,19144,592,476,1074,559,525,1085,469,504,977,1277,1169,2446,1299,1163,2464,1245,1107,2356,552,513,1067,537,478,1014,559,496,1058,336,335,668,350,320,673,380,344,725,789,840,1632,738,846,1587,812,852,1662,1131,1244,2375,1230,1279,2504,1059,1137,2202,1341,1303,2642,1376,1399,2778,1333,1475,2806,1285,1181,2467,1447,1461,2909,1669,1652,3316,771,628,1400,1016,863,1881,1383,1273,2655,331,331,665,434,383,813,587,510,1103,51,129,182,97,132,236,127,166,298,15,20,38,19,21,40,33,33,68,595,597,1186,640,651,1289,743,759,1502,49,51,95,34,51,84,25,29,57,23,22,48,15,18,39,24,26,48,660,661,1327,693,716,1407,794,818,1614,6830,6606,13434,7324,7186,14517,7333,7266,14607,1105,1066,2167,1355,1308,2668,1482,1455,2936,7885,7638,15526,8504,8279,16785,8661,8521,17180,204,194,404,251,301,553,315,362,671,7674,7437,15111,8267,8100,16362,8580,8498,17075
60303,3271,3158,6428,3320,3194,6519,3451,3297,6746,187,171,362,151,155,307,128,110,242,350,340,696,347,324,674,314,300,615,123,120,245,127,91,221,120,88,206,119,96,216,92,82,178,88,89,182,268,293,559,228,252,484,222,240,458,405,388,800,343,347,691,300,316,618,537,544,1082,515,497,1009,480,443,928,644,621,1266,661,692,1352,707,691,1399,409,330,747,582,458,1037,708,666,1374,179,173,348,226,200,423,291,258,548,43,73,114,50,96,146,87,84,172,17,39,52,30,42,72,65,71,142,112,115,229,139,111,252,156,150,307,7,8,19,12,13,23,9,9,13,6,3,7,13,4,14,7,4,8,127,129,257,163,128,287,167,159,335,2661,2615,5275,2792,2659,5452,2704,2536,5242,351,324,677,376,372,746,353,364,719,3021,2933,5957,3129,2999,6131,3069,2872,5943,53,65,118,67,72,141,67,96,164,2929,2862,5798,3069,2927,5998,3049,2832,5880
