SA3_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
50604,0,3,28,45,6,45,5,17,5,3,0,0,0,0,14,181,28,43,164,304,76,365,102,124,166,33,8,10,4,0,175,1612,0,0,0,3,0,3,0,4,9,3,0,0,0,0,63,85,43,59,244,506,91,849,458,375,675,242,64,39,23,3,524,4192,139,196,353,645,1250,2224,1386,1783,6006,3499,1900,1050,598,152,3235,24406,6,0,9,0,0,6,12,33,205,419,783,340,445,107,33,2399,0,0,3,4,0,28,27,52,83,46,30,22,18,5,5,324,7,0,0,0,0,6,24,61,335,378,256,100,125,21,25,1341,0,0,0,0,0,0,7,9,68,59,65,32,24,12,13,294,7,0,0,0,17,16,113,159,369,208,42,123,24,5,39,1125,5,8,13,14,34,97,99,69,97,34,9,8,3,3,24,526,0,0,3,0,3,3,13,20,39,16,0,9,0,0,15,132,0,0,3,0,0,0,5,3
50605,3,3,18,23,3,18,3,5,3,3,0,0,0,0,7,88,16,18,45,109,33,115,41,29,74,18,12,8,3,0,84,595,0,0,0,3,0,3,0,0,0,0,0,0,0,0,22,24,23,30,83,197,41,330,210,170,365,127,50,39,10,0,290,1954,72,91,124,267,581,1117,664,836,3152,2052,1215,852,593,177,2060,13857,5,0,3,0,0,0,7,16,78,191,412,202,267,99,13,1302,0,0,0,0,0,10,19,51,56,29,23,6,15,8,4,226,0,0,3,0,3,12,13,23,169,173,164,96,125,17,14,817,0,0,0,3,0,3,0,11,21,43,23,24,20,9,7,164,3,0,0,3,4,9,50,62,160,134,31,124,42,11,17,654,0,0,8,13,18,45,50,58,87,26,18,14,10,8,9,350,0,0,0,3,0,0,3,4,23,14,3,11,3,3,6,70,0,0,0,0,0,0,0,5
50606,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,22,7,3,13,22,5,31,7,12,13,0,4,0,0,0,7,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,6,16,57,3,74,41,34,44,16,5,10,3,0,41,367,29,35,36,81,161,283,154,202,805,511,323,257,150,47,550,3617,3,0,0,0,0,0,0,9,27,57,134,75,83,34,7,441,0,0,0,0,0,5,9,13,28,10,11,4,0,5,3,88,0,0,0,0,0,0,7,10,44,56,65,25,34,3,13,269,0,0,0,0,0,0,0,3,4,9,11,4,8,3,9,49,3,0,3,0,3,3,18,17,55,38,15,47,4,0,4,207,0,3,3,3,13,24,22,19,10,7,3,11,7,3,6,122,0,0,0,0,0,0,5,0,6,5,4,3,0,0,3,39,0,0,0,0,0,0,0,0
50607,0,4,6,16,0,10,5,4,8,0,0,0,0,0,5,49,29,17,29,61,19,86,46,39,74,21,8,16,5,0,39,483,0,0,0,3,0,5,3,0,0,0,0,0,0,0,9,19,35,22,55,118,20,213,142,129,252,98,38,63,16,3,145,1347,93,72,92,166,255,565,342,411,1486,1046,806,1081,922,365,1114,8814,0,0,0,0,0,3,6,11,47,138,267,149,374,287,11,1285,0,0,5,3,0,9,11,28,54,31,28,17,21,17,0,217,0,0,3,0,0,0,8,20,95,103,125,83,151,50,7,636,0,0,0,4,0,3,3,7,14,17,16,19,39,14,4,141,0,0,3,0,3,0,25,35,102,77,28,160,36,22,11,502,0,3,4,9,17,19,29,44,45,35,17,10,23,13,9,265,0,0,0,0,0,3,4,3,8,3,4,10,3,3,3,50,0,0,0,0,0,0,0,0
50701,0,3,17,44,3,43,3,7,9,0,0,0,0,0,13,151,21,35,107,200,52,264,80,101,134,28,13,5,3,0,165,1198,0,0,0,0,0,3,0,0,3,0,0,0,0,0,44,57,29,48,155,366,60,667,333,319,527,173,68,39,16,0,428,3236,123,187,230,463,1081,1569,900,1243,4381,2901,1711,1131,668,172,2691,19437,4,0,0,0,0,0,5,25,169,303,745,371,602,210,24,2479,0,0,6,0,0,11,22,54,48,45,22,18,13,12,3,258,3,0,0,0,6,7,17,41,228,281,266,131,164,30,25,1187,3,0,0,0,0,5,6,9,35,41,52,32,63,13,8,266,3,0,3,0,11,12,67,88,244,175,40,152,27,9,40,872,0,3,13,7,29,77,80,68,72,33,16,14,8,0,10,437,0,0,0,0,4,7,9,13,19,19,3,20,3,0,8,106,0,0,0,0,0,0,0,5
50702,3,3,10,15,3,12,4,0,0,0,0,0,0,0,11,57,15,20,51,89,32,92,29,31,74,13,3,8,4,0,63,520,0,0,0,0,0,4,0,0,6,0,0,0,0,0,12,24,14,35,76,159,44,248,120,108,253,75,28,39,12,0,182,1397,64,89,110,192,450,640,285,378,1394,879,668,745,540,182,1154,7776,0,0,0,0,0,4,0,8,45,71,158,109,265,198,5,860,0,0,0,5,0,5,11,28,35,33,26,15,22,4,8,187,0,0,0,0,0,0,5,24,68,80,90,62,117,33,3,486,0,0,0,0,0,0,7,5,10,11,19,13,31,12,0,112,0,0,0,0,3,4,11,26,71,49,29,95,33,14,9,344,4,3,7,6,9,22,30,48,27,30,10,22,10,5,5,243,0,0,0,0,0,3,3,3,9,6,6,6,5,0,3,46,0,0,0,0,0,0,0,0
50703,0,0,12,15,0,25,0,0,3,0,0,0,0,0,7,70,3,6,58,113,10,138,24,26,31,10,4,0,0,0,50,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,9,5,75,161,20,271,90,84,127,44,10,7,3,0,122,1046,28,44,108,207,439,657,353,459,1338,722,310,188,95,23,810,5776,3,0,0,0,0,0,4,7,55,145,214,86,102,21,15,652,0,0,0,0,0,3,4,18,26,9,8,0,3,0,0,71,0,0,0,0,0,3,5,19,90,99,83,31,35,5,0,372,0,0,0,0,0,0,8,3,11,25,16,13,12,0,7,86,4,0,0,0,0,9,32,44,108,64,13,29,14,0,13,331,0,3,3,6,10,16,16,22,12,10,3,0,0,0,0,108,0,0,0,0,0,0,3,7,7,3,0,7,0,0,3,33,0,0,0,0,0,0,0,0
50704,0,4,7,14,0,24,6,7,0,4,0,3,0,0,10,87,79,32,58,121,45,196,68,94,175,63,17,13,7,0,137,1120,0,0,3,0,3,3,5,4,0,0,0,0,0,0,29,44,81,52,107,216,64,499,340,333,710,286,96,107,32,9,420,3355,237,200,202,332,1036,1793,955,1252,4509,3254,2450,2607,2059,861,3607,25344,0,0,0,0,0,5,3,12,96,192,469,283,585,408,25,2070,5,0,8,3,6,21,35,62,99,66,64,31,49,24,6,475,3,0,0,0,4,8,15,43,199,198,234,191,323,94,17,1322,0,0,0,0,0,6,3,5,20,31,42,32,63,33,6,244,3,0,0,0,15,4,46,67,202,173,74,282,66,37,33,1002,11,3,10,18,37,59,102,100,164,102,31,58,27,18,15,740,0,0,0,0,5,5,11,6,14,14,4,15,6,3,8,101,0,0,3,0,0,0,0,0
50705,4,12,32,58,6,61,11,6,6,6,3,0,0,0,22,224,26,17,89,278,41,399,96,72,94,21,3,3,0,0,131,1273,0,0,0,0,3,6,0,0,7,0,0,0,0,0,53,68,36,47,155,476,58,838,342,281,440,148,56,36,15,3,413,3350,130,199,234,585,1478,2340,1114,1361,4984,3054,1678,1191,637,158,3355,22496,10,0,0,0,3,0,16,24,152,356,617,336,494,132,36,2192,3,0,4,4,3,17,21,59,74,35,34,18,7,8,8,292,7,0,4,5,0,4,25,57,256,324,264,152,166,19,23,1312,3,0,0,0,0,0,7,13,36,54,69,38,52,12,18,302,8,0,3,3,16,8,70,111,317,265,42,237,35,14,44,1162,0,3,14,19,27,89,89,79,108,30,8,17,10,3,13,498,0,0,0,3,3,11,14,10,22,23,15,20,3,0,11,141,0,0,0,0,0,4,0,8
50901,0,6,16,34,0,28,5,0,3,0,0,0,0,0,17,112,8,20,76,172,34,203,52,34,55,5,0,3,3,3,73,746,0,0,0,3,3,6,0,3,3,0,0,0,0,0,36,44,13,24,121,307,43,494,218,150,234,58,20,7,4,3,262,1964,138,166,213,427,1035,1666,908,1074,3402,1450,684,376,219,109,1927,13796,40,3,17,3,7,26,32,83,175,273,302,110,142,53,29,1295,9,3,7,4,5,26,38,76,85,43,40,11,13,3,6,363,14,5,7,4,6,17,42,105,265,202,137,58,72,22,13,955,4,0,0,3,0,8,3,18,47,39,27,11,15,0,7,176,11,3,3,5,13,23,69,87,143,78,22,41,10,3,25,527,3,4,12,17,21,94,73,75,77,27,20,7,7,3,14,464,0,0,0,3,0,11,13,15,15,13,10,12,0,0,4,107,0,0,0,0,0,0,4,12
50902,0,3,10,39,8,22,4,3,3,0,0,0,0,0,18,106,14,23,78,144,35,185,42,39,54,8,4,0,3,0,74,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,16,31,100,253,41,377,141,97,176,38,17,16,6,0,227,1548,195,201,221,388,1101,1513,745,925,3231,1349,734,409,246,133,2101,13482,42,0,16,0,7,33,39,92,194,250,305,129,157,63,43,1372,9,3,7,9,4,32,35,50,52,37,24,16,19,13,12,311,14,0,9,5,7,26,50,93,241,245,174,68,74,27,15,1054,3,0,0,0,0,6,3,17,32,35,26,18,13,6,0,169,4,0,7,6,18,22,71,85,181,118,28,85,17,8,24,667,7,3,16,23,24,81,97,81,53,15,7,5,3,0,20,440,4,0,3,3,0,12,3,11,20,11,3,13,0,0,15,102,0,0,3,0,0,7,9,3
50903,0,0,3,11,0,7,3,0,0,0,0,0,0,0,3,25,9,7,24,62,12,65,5,16,8,5,4,0,0,0,35,245,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,31,11,15,31,98,11,127,40,47,71,12,3,10,3,0,88,565,98,89,76,144,343,594,274,367,1305,544,282,144,87,69,855,5257,29,0,10,10,5,26,34,41,88,110,132,56,74,28,19,661,3,0,3,0,0,14,19,20,27,12,12,8,10,8,3,137,10,0,3,3,0,13,11,40,121,83,64,18,33,13,3,430,3,0,3,0,0,3,0,7,20,16,12,5,10,0,6,95,5,0,0,5,7,7,35,36,57,41,11,22,3,3,6,227,0,0,3,10,4,23,26,24,15,11,3,3,4,0,5,125,0,0,0,3,5,0,3,3,6,6,0,5,0,0,7,35,6,0,0,0,0,8,3,6
51001,3,0,11,21,0,18,3,3,0,0,0,0,0,0,6,67,15,12,86,88,56,90,34,43,27,3,3,6,0,0,67,531,0,0,4,0,3,0,0,0,0,0,0,0,0,0,46,60,24,18,190,164,94,214,98,107,132,37,7,15,4,0,187,1288,57,40,235,202,461,585,283,357,1082,668,449,282,146,52,943,5843,3,0,0,0,0,5,6,23,53,133,254,135,233,92,16,938,0,0,5,0,0,5,8,11,15,8,12,0,12,0,7,82,0,0,0,0,0,0,0,12,53,59,82,34,55,13,4,314,3,0,0,0,0,0,0,0,7,9,19,19,22,8,3,98,3,0,0,0,3,6,13,17,60,34,21,38,13,0,9,228,0,0,3,4,0,11,10,9,7,10,0,0,0,0,0,64,0,0,0,0,0,3,3,3,5,4,0,0,0,0,6,26,3,0,0,0,0,0,0,0
51002,0,0,8,3,0,3,0,0,0,0,0,0,0,0,5,27,3,9,30,39,10,27,6,15,16,0,0,0,0,0,23,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,11,47,53,16,57,34,31,74,34,12,21,16,3,66,473,18,22,54,63,96,110,69,101,434,475,431,570,419,117,513,3484,5,0,0,0,0,0,0,6,8,29,76,82,323,203,16,759,0,0,0,0,0,0,0,3,3,3,7,3,3,3,0,28,0,0,0,0,0,0,0,0,9,12,29,26,87,19,5,186,0,0,0,0,0,0,0,0,3,3,9,7,27,22,0,65,0,0,0,0,0,4,3,0,21,25,8,73,8,10,8,164,0,0,0,0,0,5,0,3,6,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,15,0,0,0,0,0,0,0,0
51003,0,0,3,7,0,8,0,0,3,0,0,0,0,0,0,18,9,3,11,28,8,19,10,9,7,7,3,0,0,0,23,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,10,5,20,50,9,49,25,32,63,46,16,23,13,0,87,453,36,22,31,57,57,124,65,116,574,758,616,952,794,174,735,5100,9,0,0,0,0,0,3,3,22,46,100,110,392,362,11,1066,0,0,0,0,0,0,0,0,5,0,3,0,4,0,0,19,3,0,0,0,0,0,0,3,18,39,43,42,110,31,0,287,0,0,0,0,0,0,0,0,0,10,5,4,28,29,4,78,0,0,0,0,4,0,3,4,32,20,11,107,20,7,4,214,0,0,0,0,0,3,0,3,0,4,0,3,3,0,0,21,0,0,0,0,0,0,3,0,0,8,0,6,0,0,4,24,0,0,0,0,0,3,0,0
51101,0,3,7,9,0,11,0,0,0,0,0,0,0,0,3,31,4,4,21,36,13,49,8,6,13,3,0,0,0,0,27,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,5,11,44,79,8,121,56,37,45,16,3,8,0,4,81,515,39,41,72,104,196,404,196,268,867,416,205,162,84,38,633,3717,8,0,0,0,0,3,9,17,45,59,89,27,67,19,0,348,0,0,0,0,0,9,3,24,16,13,13,7,4,3,3,91,3,0,3,0,0,5,11,22,62,70,45,17,27,4,6,276,0,0,0,0,0,3,0,4,7,6,8,4,9,0,0,51,0,0,0,3,7,0,11,16,54,32,7,25,3,0,9,164,4,0,4,7,8,19,12,18,14,5,3,4,3,0,7,110,0,0,0,0,0,3,4,6,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0
51102,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,14,0,0,7,32,5,30,3,7,4,0,0,0,0,0,27,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,0,10,25,45,5,65,22,21,32,7,5,3,0,0,61,300,18,24,38,67,157,218,99,111,496,236,166,60,48,18,405,2168,5,0,0,0,0,4,3,13,46,47,60,34,62,22,12,301,0,0,3,0,0,3,8,7,7,10,0,0,0,0,0,40,0,0,0,0,0,0,0,4,24,38,34,11,19,0,3,129,0,0,0,0,0,0,0,0,4,6,4,3,7,0,0,32,0,0,0,0,3,0,13,12,27,11,3,9,5,0,0,79,0,0,0,0,4,13,6,6,7,0,3,0,0,0,4,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,18,0,0,0,0,0,3,0,3
51103,0,0,12,16,3,13,0,3,0,0,0,0,0,0,5,62,9,11,82,88,20,89,18,31,38,13,0,5,0,0,66,472,0,0,0,4,0,0,0,0,0,0,0,0,0,0,48,52,12,21,126,164,33,218,100,112,183,75,13,28,4,4,194,1282,50,86,160,192,268,445,260,346,1475,1369,907,929,564,134,1285,8454,8,0,0,0,0,0,5,22,71,128,279,206,425,178,27,1355,0,0,5,0,0,5,6,14,19,3,5,3,9,0,3,75,0,0,0,0,0,3,8,16,68,85,82,63,109,12,14,462,3,0,0,0,0,0,0,5,11,19,24,12,21,7,7,95,0,0,0,3,6,0,23,33,107,81,26,107,25,7,25,440,0,0,5,9,7,26,17,13,15,3,9,3,0,0,0,103,0,0,3,4,0,5,3,6,18,11,0,4,0,0,7,62,3,0,0,0,0,3,0,3
51104,0,10,19,32,0,25,5,3,6,0,0,0,0,0,17,116,8,10,88,139,43,186,37,45,57,10,0,3,0,0,88,718,0,0,0,3,0,3,3,0,0,0,0,0,0,0,38,55,16,26,138,256,44,402,175,160,222,48,18,9,0,3,263,1793,149,156,206,327,807,1278,643,808,2735,1402,783,442,242,113,2149,12251,21,0,3,0,4,19,12,45,150,195,290,155,188,68,27,1179,3,0,9,0,3,18,18,48,51,30,24,14,15,12,7,237,6,0,4,8,3,7,22,60,192,186,137,56,72,15,18,782,0,0,0,0,0,4,11,13,27,49,32,18,14,6,7,187,3,0,7,11,13,10,44,64,122,89,25,77,20,6,26,528,0,3,7,15,26,65,56,52,56,24,8,5,10,4,9,342,0,0,3,4,0,7,14,8,21,19,3,7,0,0,10,86,0,0,0,0,0,0,3,7
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,3,17,24,8,16,0,7,0,0,0,0,0,0,10,82,6,9,73,149,21,132,37,20,35,0,0,3,0,0,41,523,0,0,0,0,0,3,3,0,0,0,0,0,0,0,31,39,4,11,90,208,35,249,85,58,82,12,5,4,0,0,114,968,14,25,105,226,310,523,294,328,934,427,190,65,47,13,456,3972,0,0,0,0,0,3,0,10,42,89,84,33,27,11,3,304,0,0,0,0,0,3,13,16,11,3,3,0,0,0,0,49,0,0,0,0,0,3,3,15,67,51,22,15,5,0,5,198,0,0,0,0,0,0,0,7,6,10,5,4,0,0,0,40,0,0,0,0,7,7,24,33,38,17,3,8,0,0,5,151,0,0,0,0,4,28,16,23,7,7,0,0,0,0,3,97,0,0,0,0,3,0,0,3,4,7,0,0,0,0,0,23,0,0,0,0,0,0,0,0
60102,0,3,16,41,5,32,7,6,6,0,0,0,0,0,12,119,15,9,90,153,48,228,49,57,91,21,6,5,3,0,96,876,0,0,0,3,0,3,3,0,3,0,0,0,0,0,24,46,15,20,122,273,65,529,235,207,346,88,33,17,7,0,310,2283,43,82,167,340,779,1489,778,980,2960,1683,1007,562,361,90,1529,12842,4,0,0,0,0,5,7,23,120,187,340,145,172,66,14,1084,0,0,0,3,0,8,21,28,45,40,18,4,8,3,3,190,0,0,0,0,0,8,26,51,192,176,137,72,69,15,8,763,3,0,0,0,0,3,3,10,28,27,33,7,13,7,5,135,3,0,0,3,4,8,40,60,149,84,33,54,27,0,3,478,0,0,13,4,17,80,74,70,84,49,18,12,6,3,17,453,0,0,0,0,3,6,4,7,16,8,0,5,0,0,3,68,0,0,0,0,0,0,0,3
60103,0,3,24,46,5,35,9,9,9,0,0,0,0,0,22,162,3,18,132,275,81,319,69,84,114,12,5,3,0,0,129,1247,0,0,0,4,0,9,0,0,3,0,0,0,0,0,53,77,9,25,180,473,94,671,298,266,435,89,28,12,3,3,365,2958,53,103,239,550,1199,1681,965,1073,3198,1451,669,258,118,27,1503,13088,5,0,0,0,0,3,5,27,177,254,301,94,72,10,13,971,0,0,3,4,0,11,18,35,51,19,20,5,0,0,8,172,3,0,0,0,0,9,19,58,245,189,124,28,34,0,12,718,0,0,0,3,0,3,3,14,37,34,17,8,7,0,3,141,3,0,0,10,12,23,63,80,118,65,10,13,3,0,17,425,0,5,11,7,18,80,67,49,49,9,8,6,0,0,8,323,0,0,0,0,4,6,7,11,15,10,0,0,0,0,0,55,0,0,0,0,0,0,0,4
60104,0,0,8,18,0,18,8,3,3,0,0,0,0,0,3,71,4,8,37,59,23,101,30,25,37,6,4,0,0,0,31,363,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,27,5,15,58,114,31,259,144,116,221,57,8,14,4,0,141,1185,25,51,89,145,385,739,447,555,1904,1143,663,383,260,77,998,7858,0,0,0,0,3,0,4,13,81,122,218,88,100,28,8,664,3,0,3,0,0,3,22,27,48,35,22,3,11,7,0,172,0,0,0,0,0,3,7,24,117,130,96,41,52,12,4,494,0,0,3,0,0,0,3,6,20,22,16,11,9,3,12,93,0,0,0,0,0,9,19,29,76,64,23,45,15,0,11,290,0,0,6,3,12,33,36,43,62,25,20,4,3,0,7,257,0,0,0,0,0,4,3,10,11,0,3,0,0,0,0,34,0,0,0,0,0,3,0,0
60105,0,0,11,30,4,8,5,3,3,3,0,0,0,0,9,80,13,11,43,81,21,105,31,53,75,18,12,3,0,0,61,534,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,22,14,16,72,173,30,276,170,182,384,102,39,46,11,0,235,1756,56,65,108,220,379,874,507,656,2272,1438,1144,858,729,259,1395,10961,5,0,3,0,3,3,5,22,109,162,271,172,294,127,4,1179,0,0,8,7,4,32,36,47,63,44,33,14,18,12,0,314,0,0,3,0,0,3,20,47,145,147,148,81,144,28,6,775,0,0,0,0,0,3,3,9,18,20,23,16,14,8,3,127,7,0,0,3,6,11,35,35,117,88,58,92,47,5,4,509,3,5,14,16,17,41,52,44,91,55,28,17,9,11,3,415,0,0,3,0,0,0,0,7,5,7,5,7,0,0,0,54,0,0,0,0,0,0,0,0
