SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
30703,0,0,0,0,0,0,0,0,9,4,0,0,0,0,325,337,21,11,31,27,41,158,229,373,954,680,408,203,132,47,691,4014,0,3,0,10,26,7,53,53,74,40,10,10,0,0,27,316,0,3,24,27,80,20,83,53,38,11,7,3,0,0,29,371,0,0,0,3,3,3,10,6,5,3,3,0,0,0,12,47,0,3,9,12,30,3,12,9,0,0,0,0,0,0,9,91,6,11,41,61,141,58,129,79,77,23,9,3,0,0,79,728,0,0,0,0,0,3,3,0,0,0,0,0,0,0,18,28,10,18,77,109,276,101,286,196,201,84,27,12,4,3,177,1581,96,47,241,198,391,1338,1041,1186,1976,1250,720,329,238,84,1314,10452,19,7,3,0,17,0,26,24,161,160,179,92,65,45,20,828,0,4,3,0,5,5,23,26,73,23,20,4,0,8,0,209,3,3,0,0,7,5,23,37
30801,0,0,0,0,0,0,0,0,4,4,0,0,0,3,285,300,21,15,11,6,10,48,54,97,351,469,332,845,584,293,628,3761,3,6,0,3,11,0,35,26,64,51,17,36,15,9,36,305,0,6,7,10,31,3,23,12,11,3,0,0,3,0,21,133,0,0,0,3,3,3,0,0,3,0,3,0,0,0,0,30,0,0,4,5,4,3,6,0,0,4,0,0,0,0,3,31,0,7,17,35,44,13,30,20,17,3,0,4,3,0,20,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,4,15,30,55,89,21,93,65,89,65,17,46,22,8,97,727,69,38,80,77,114,247,232,283,726,796,666,1221,1022,451,1035,7074,6,3,0,3,3,0,9,15,75,116,139,126,133,131,27,780,0,0,0,0,0,5,8,12,20,9,10,7,3,8,4,98,3,0,0,0,3,0,9,10
30803,0,0,0,3,3,0,4,7,9,6,0,5,3,0,1340,1372,47,12,35,28,53,183,279,531,1771,1965,1592,1348,1280,444,2257,11833,11,9,4,21,32,10,159,187,352,215,97,76,27,5,153,1362,0,6,18,72,189,49,228,120,153,54,20,6,4,0,78,1002,0,0,3,9,23,3,30,14,37,22,3,3,6,0,23,173,7,8,36,45,89,23,31,26,17,6,0,0,0,0,20,318,33,32,114,230,348,116,287,157,240,75,35,28,4,0,195,1894,0,0,0,0,0,3,0,5,3,0,0,0,0,0,85,104,58,60,176,376,684,201,731,508,792,370,152,116,44,6,560,4847,225,88,396,499,829,2205,1926,2107,4105,3678,2926,2112,2029,690,4315,28127,12,7,0,0,6,7,19,25,214,391,602,417,432,250,46,2434,0,0,0,0,17,9,29,41,129,64,35,22,9,21,17,392,3,4,0,3,7,10,27,46
30804,0,0,0,0,0,0,0,0,3,0,0,0,0,0,120,125,20,3,8,4,9,33,55,72,257,277,188,293,199,70,267,1764,4,4,3,7,6,4,15,15,37,28,11,10,3,0,9,154,0,0,10,11,17,0,20,11,9,4,0,0,0,0,9,84,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,15,0,0,3,3,9,0,3,0,3,0,0,0,0,0,3,22,3,3,13,12,22,10,23,12,20,3,0,0,0,0,21,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,4,7,24,36,58,17,59,41,70,45,7,13,3,4,49,442,74,12,79,49,80,224,219,232,530,525,349,461,335,134,509,3817,20,3,0,0,3,0,20,11,48,62,81,55,96,72,15,486,0,0,0,0,0,3,3,3,13,4,3,4,3,4,4,51,7,0,0,0,3,0,3,11
30805,0,0,0,0,0,0,0,0,3,3,0,3,0,0,499,509,26,3,23,17,25,63,97,180,756,1051,919,1276,1261,472,1099,7276,0,0,4,5,15,3,58,65,157,126,48,76,36,9,64,662,3,10,8,26,82,17,70,44,52,22,9,3,4,0,31,390,0,0,3,3,9,3,10,9,6,6,6,13,0,0,20,89,4,4,20,23,32,4,24,5,6,5,0,0,0,0,6,125,21,14,39,89,120,36,99,52,60,24,9,6,5,3,64,640,0,0,0,0,3,3,0,0,3,0,0,0,0,0,27,37,28,30,72,137,259,63,251,180,279,182,72,99,42,8,213,1939,117,46,195,198,327,848,664,773,1701,1889,1636,2029,2014,684,1935,15047,4,0,0,0,9,11,9,12,84,126,263,239,370,242,34,1398,0,3,3,0,13,8,20,24,56,25,14,10,8,15,3,203,0,0,0,0,3,3,14,20
30901,0,0,0,0,0,0,0,0,3,3,0,5,0,0,337,355,34,10,31,21,36,104,151,301,837,802,634,602,601,268,715,5144,4,3,7,3,19,13,82,81,203,111,38,50,14,0,70,690,0,8,16,32,125,14,140,83,92,33,13,14,0,0,57,630,0,0,3,7,9,0,8,9,16,8,0,0,0,0,3,68,7,6,10,24,34,19,14,14,9,7,0,0,0,0,20,162,25,16,44,58,136,63,125,105,146,45,18,17,5,0,94,897,0,0,0,3,0,3,3,0,3,0,0,0,0,0,30,49,36,35,83,127,318,111,374,289,468,194,72,85,21,4,273,2499,168,59,236,202,428,1137,1148,1351,2395,1809,1466,1041,1046,442,1653,14578,0,0,0,0,3,4,9,9,120,227,396,316,312,191,35,1620,0,3,3,0,11,9,22,43,141,59,38,22,16,28,6,405,0,0,0,0,0,3,9,25
30902,0,0,0,0,0,0,0,0,3,3,0,0,0,0,343,354,24,7,22,17,34,97,184,276,983,890,673,480,403,151,707,4957,0,3,3,0,21,8,78,75,217,102,34,34,16,3,79,679,0,9,22,43,131,34,130,86,126,35,15,5,3,0,80,714,0,0,3,4,13,0,13,8,20,9,5,0,3,0,10,84,0,12,19,27,50,11,12,13,8,5,0,0,0,0,13,182,8,10,51,70,158,68,137,102,139,38,8,4,6,3,101,886,0,0,0,0,0,7,4,0,3,0,0,0,0,0,30,46,16,30,94,142,367,135,377,282,510,189,60,49,19,4,307,2588,97,49,215,213,455,1081,1083,1249,2426,1725,1249,749,683,254,1538,13081,3,0,0,0,0,0,10,9,77,172,302,199,180,93,14,1064,0,0,0,0,8,4,24,36,116,49,30,17,9,8,3,303,0,0,0,0,4,3,7,14
30903,0,0,0,0,0,3,3,0,3,0,0,0,0,0,356,371,48,19,38,37,45,144,237,389,1036,773,628,512,470,224,734,5318,0,4,4,4,25,7,112,142,260,114,33,50,23,3,89,872,0,9,13,43,127,36,172,112,123,47,14,5,3,0,43,751,3,3,3,6,12,4,13,7,16,7,4,0,0,0,16,91,5,0,11,32,37,19,13,12,13,0,0,0,0,0,18,171,28,13,58,105,198,75,173,114,151,30,18,12,7,0,121,1117,0,0,0,0,0,0,3,3,0,0,0,0,0,0,22,31,40,29,92,185,407,138,482,390,569,203,71,71,28,4,312,3029,192,67,298,293,558,1457,1464,1628,2833,1824,1396,956,881,405,1717,15969,3,0,0,0,0,0,6,13,139,234,414,231,207,148,16,1421,0,0,3,0,8,8,20,41,145,66,33,24,16,21,4,394,6,4,0,0,0,3,12,30
30904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,149,13,3,10,13,14,53,81,121,356,383,241,200,153,58,318,2019,0,5,0,3,6,3,19,23,45,27,4,6,3,0,17,177,0,0,3,18,34,7,41,25,23,4,0,0,0,0,18,163,0,0,0,0,0,0,3,0,4,3,0,0,0,0,4,17,0,0,7,11,9,3,0,3,4,0,0,0,0,0,3,48,4,7,14,24,44,12,29,18,25,7,6,3,0,0,25,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,8,21,51,91,34,100,75,99,40,14,16,4,0,77,639,47,17,85,84,126,414,385,454,836,664,456,350,263,95,601,4896,0,3,3,0,3,0,3,10,33,58,85,60,69,38,3,363,0,0,0,0,3,9,5,12,49,33,9,4,4,8,8,162,0,0,0,0,3,4,5,7
30905,0,0,0,0,0,0,0,0,6,3,0,0,0,0,267,278,17,12,24,19,34,68,131,212,839,749,657,467,460,171,568,4433,0,3,0,0,11,6,35,58,127,61,24,23,3,0,35,392,0,4,7,20,59,15,76,44,62,16,11,3,3,0,26,338,0,0,0,3,6,0,5,9,9,7,3,5,0,0,7,43,0,12,6,18,19,3,12,8,5,0,0,0,0,0,10,94,13,13,22,35,70,28,59,53,64,22,7,3,0,0,41,420,0,0,0,0,3,3,0,0,0,0,0,0,0,0,12,17,19,30,40,69,164,65,189,167,256,105,38,31,6,3,127,1311,74,41,120,119,241,497,563,700,1555,1212,1011,674,640,217,959,8609,0,0,0,0,0,0,0,5,44,85,144,109,109,61,11,563,0,0,0,0,3,10,11,17,56,30,20,11,7,5,5,178,0,0,0,0,3,0,5,8
30906,0,0,0,0,0,0,3,0,3,0,3,3,0,0,489,506,25,19,41,30,51,155,245,473,1574,1562,1195,844,673,243,1028,8159,3,3,0,4,35,12,99,130,255,141,46,39,12,3,81,861,0,14,15,37,126,29,167,113,110,46,17,5,0,3,65,750,3,3,3,7,9,4,17,12,10,4,4,3,0,0,7,88,10,6,15,37,52,7,21,13,14,3,4,0,3,0,18,203,23,19,58,96,183,71,141,87,144,37,20,10,6,0,98,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,36,44,95,181,416,128,436,348,540,232,87,56,24,6,294,2921,141,87,235,265,525,1064,1180,1483,3076,2612,1987,1200,989,311,1839,17003,3,0,0,0,0,3,10,10,128,234,413,265,205,100,27,1397,0,0,3,0,4,7,25,27,119,55,27,19,9,7,3,312,0,0,0,0,0,3,9,22
30907,0,0,0,0,0,0,3,3,6,6,3,0,3,0,811,837,78,31,59,45,67,171,326,613,2379,2325,1919,1394,1324,551,1664,12939,7,8,9,8,45,17,143,185,349,204,70,80,37,7,107,1257,7,16,17,46,169,49,187,135,144,58,15,17,0,0,52,914,3,0,0,5,9,3,19,7,27,5,0,0,3,0,16,105,10,10,24,29,76,11,24,24,17,4,0,4,0,0,16,258,54,28,80,118,243,52,170,96,140,46,23,10,7,0,99,1179,0,4,0,0,3,3,4,3,0,0,0,0,0,0,30,48,80,62,131,209,537,129,551,454,678,317,112,115,44,9,326,3763,298,109,326,334,707,1282,1478,1926,4534,3972,3284,2165,2099,824,2787,26111,3,0,0,0,3,3,11,11,221,509,800,564,455,242,50,2864,3,6,3,0,8,10,35,42,105,79,47,28,17,19,9,413,4,0,0,3,0,3,16,30
30908,0,0,0,0,0,0,0,0,3,5,3,0,0,0,311,320,34,12,40,27,47,126,195,269,946,850,688,522,485,188,658,5071,0,5,3,0,26,8,87,102,234,115,39,48,14,0,71,751,0,6,18,31,81,29,128,88,115,37,12,11,4,0,47,603,0,0,5,0,5,6,11,7,12,8,3,4,0,0,6,59,6,3,8,19,38,16,14,14,8,5,3,0,0,0,15,141,39,21,33,51,121,48,93,78,95,36,11,0,6,0,58,688,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,23,45,36,69,104,273,98,325,285,466,202,64,63,25,5,210,2273,150,51,196,174,376,861,941,1072,2151,1618,1269,843,778,269,1243,12000,0,0,0,0,0,0,3,6,90,195,310,205,173,77,10,1074,0,0,0,0,0,0,30,24,85,35,32,11,12,9,3,237,0,0,0,0,4,5,8,11
30909,0,0,0,0,0,0,3,0,0,0,0,0,0,0,320,326,43,11,42,27,48,151,242,340,987,849,607,463,428,191,729,5163,3,4,5,7,12,7,83,89,244,115,31,55,9,0,87,749,3,11,20,37,111,33,106,80,94,48,8,5,5,0,55,612,0,0,0,3,11,0,15,9,18,10,3,0,0,0,17,87,13,4,10,25,49,16,27,7,13,5,5,0,0,0,11,188,42,30,48,79,166,84,139,102,128,45,11,5,3,4,103,994,0,0,0,0,0,0,0,0,5,0,0,0,0,0,38,44,63,46,94,156,350,145,367,296,498,224,58,70,16,0,302,2679,214,84,238,243,467,988,1104,1195,2455,1730,1225,791,730,283,1513,13254,3,0,0,0,0,3,0,5,133,207,322,213,158,105,20,1160,0,0,3,0,15,9,34,42,107,38,23,9,4,3,11,294,0,0,0,0,0,3,12,44
30910,0,0,0,0,0,0,3,0,3,3,0,0,3,0,180,194,30,10,27,20,28,67,96,149,353,305,263,308,346,234,372,2606,4,0,0,4,9,5,38,47,88,51,19,36,7,0,42,353,0,5,10,15,47,16,47,31,26,18,5,11,7,0,28,254,0,0,0,0,6,0,3,3,7,0,0,0,0,0,4,34,3,0,3,15,30,9,6,0,10,3,3,0,0,0,8,85,31,12,15,36,74,34,59,45,58,22,13,13,8,0,44,469,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,17,38,19,30,74,161,60,149,131,186,99,39,64,16,0,132,1207,168,40,147,138,253,502,598,718,1277,920,783,650,693,442,942,8271,3,0,0,0,3,3,10,6,109,150,235,138,152,142,15,970,0,0,3,0,3,18,34,54,132,38,30,14,14,31,9,382,0,0,3,0,0,0,10,18
31001,0,0,6,0,0,3,3,4,10,11,0,4,0,0,407,450,41,25,78,52,72,261,332,451,1446,1281,965,709,624,221,937,7502,3,4,3,9,33,9,125,122,274,167,66,51,19,9,59,949,0,7,24,32,103,35,116,83,102,43,18,12,3,0,49,627,0,0,0,9,5,0,10,11,22,3,0,7,3,0,22,88,11,12,20,32,37,9,18,10,15,3,4,5,3,0,11,181,38,25,104,140,231,110,232,123,190,84,30,12,3,3,162,1485,0,3,8,5,3,0,0,0,4,0,0,0,0,0,49,73,49,45,152,227,413,160,502,343,600,298,115,83,31,11,356,3407,168,86,351,333,544,1136,1210,1217,2744,2255,1726,1102,912,292,1659,15728,0,0,0,0,0,0,0,4,98,199,367,251,241,82,14,1260,0,0,0,0,3,6,15,19,59,16,21,14,8,3,3,167,0,0,0,0,0,0,3,29
31002,0,0,0,0,0,0,8,0,3,3,0,3,0,0,471,496,22,17,51,27,35,185,263,457,1407,1126,835,473,390,91,1025,6414,3,3,0,3,22,8,69,92,155,71,23,12,8,0,57,532,0,3,14,27,87,25,91,69,73,22,0,4,0,0,32,453,0,0,0,0,13,0,5,8,20,0,0,0,0,0,4,67,0,6,17,30,45,8,23,12,3,3,0,0,0,0,11,167,28,15,60,105,253,55,191,109,118,33,7,3,4,0,99,1080,0,0,0,0,0,0,4,0,3,0,0,0,0,0,39,49,31,31,97,169,418,102,385,293,362,138,40,20,14,3,243,2359,138,71,336,299,536,1594,1307,1531,2866,1992,1408,709,607,145,1839,15379,7,4,0,0,15,3,18,23,149,217,324,209,165,54,23,1227,0,4,0,0,10,9,22,38,74,33,25,12,7,8,4,259,3,0,0,0,12,9,26,43
31003,0,0,0,0,0,0,5,8,17,3,0,0,0,0,658,698,31,13,46,35,60,206,349,622,2045,1990,1670,1105,1001,339,1489,11005,4,11,8,3,35,15,155,192,431,208,77,66,23,6,158,1387,4,6,14,48,182,41,200,122,157,53,22,9,13,0,84,954,3,3,7,10,25,4,11,18,22,11,10,0,3,0,25,142,8,7,50,60,94,24,33,20,30,5,4,0,0,0,38,370,15,30,102,203,447,118,329,221,284,94,38,13,5,3,193,2086,0,0,0,0,0,3,3,4,3,0,0,0,0,0,66,84,36,59,179,325,787,194,738,575,925,376,155,80,40,10,561,5027,126,86,372,420,942,1724,1907,2143,4330,3528,2818,1659,1464,467,2743,24729,4,0,3,0,0,4,12,13,156,387,626,389,377,135,48,2153,0,0,0,0,6,7,17,26,114,53,27,18,9,11,11,309,0,0,3,0,3,5,11,30
31004,0,0,3,0,3,0,3,3,4,3,0,3,0,0,548,567,47,16,34,37,49,181,304,461,1752,1651,1364,832,679,232,1096,8735,3,7,3,4,24,6,141,167,306,168,75,43,8,0,97,1066,4,6,15,37,107,28,144,86,111,32,12,9,3,0,32,629,0,0,3,0,13,0,17,9,16,7,6,3,4,0,11,102,11,12,14,42,80,12,28,8,22,6,3,5,0,0,20,271,22,29,94,144,327,69,217,122,164,61,24,13,3,0,125,1407,0,0,0,3,7,0,0,0,3,0,0,0,0,0,48,63,43,53,133,233,553,116,541,395,621,284,127,66,26,3,340,3525,135,78,222,307,636,832,1181,1236,3197,2832,2355,1264,1031,294,1895,17492,0,0,0,0,0,0,7,6,128,341,608,389,302,106,42,1934,0,0,0,0,6,3,12,26,75,32,27,12,11,0,11,213,0,0,0,0,0,5,6,13
31101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,87,6,4,0,4,4,41,62,107,278,262,171,87,79,24,193,1328,0,0,0,0,5,3,16,20,46,15,5,8,0,0,21,141,0,0,4,11,28,6,30,23,13,5,0,0,0,0,9,135,0,0,0,3,0,0,3,5,0,0,0,0,0,0,3,15,3,0,3,6,7,0,3,0,0,0,0,0,0,0,3,31,3,3,18,25,55,16,44,26,32,10,0,3,0,0,29,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,4,3,25,51,104,28,95,71,96,30,10,13,0,0,75,596,31,3,61,73,129,339,290,347,611,440,282,138,115,42,393,3278,10,0,0,0,0,4,0,6,42,55,62,27,30,13,6,247,0,0,0,0,4,0,4,4,21,14,3,0,0,3,0,52,0,0,0,0,4,0,11,9
31102,0,0,0,0,0,0,0,0,8,0,0,0,0,0,207,222,13,11,23,21,32,112,183,245,905,782,576,338,280,93,510,4125,0,4,3,8,28,3,83,89,168,83,40,14,8,0,78,607,0,0,8,24,88,12,97,46,71,32,5,0,4,0,35,439,0,0,0,3,4,0,9,3,9,4,3,0,5,0,8,54,3,4,20,23,68,11,22,11,9,3,0,0,0,0,14,184,11,11,50,114,222,67,157,88,126,30,8,3,4,3,82,955,0,0,0,0,0,0,0,0,5,0,0,0,0,0,37,48,14,20,83,173,405,99,367,234,391,151,67,20,19,0,250,2289,58,41,180,218,484,828,905,893,1907,1425,1006,489,425,106,1042,9994,0,0,0,0,0,0,5,9,68,150,264,118,89,33,15,746,0,0,0,0,3,3,10,15,48,24,12,7,3,0,3,134,0,0,0,0,0,0,3,11
31103,3,0,0,0,0,0,3,3,5,3,3,3,0,0,533,562,44,20,53,36,73,164,366,555,2023,1799,1469,745,621,202,1323,9499,6,5,4,3,36,17,162,193,334,162,75,41,23,6,130,1207,3,14,14,38,139,35,166,105,125,45,10,3,3,0,72,786,0,0,3,4,7,5,19,13,21,12,8,4,0,0,22,115,5,8,22,49,66,13,23,11,31,9,3,0,0,0,19,248,30,34,95,145,274,87,246,102,194,51,22,14,3,0,131,1441,0,0,0,0,4,0,3,4,3,0,0,0,0,0,72,89,48,62,134,246,528,154,622,437,714,278,122,67,34,12,442,3896,177,93,291,333,668,1152,1439,1496,3832,2966,2351,1094,870,264,2258,19288,5,3,0,0,0,0,3,5,151,322,505,248,165,52,27,1487,0,3,4,0,7,8,12,23,68,33,24,9,9,3,3,194,0,0,0,0,7,3,10,29
31104,0,0,0,0,0,0,0,3,7,0,0,0,0,0,371,384,21,12,19,9,20,69,130,254,1009,1087,899,640,549,149,872,5738,0,0,3,3,19,3,25,57,114,61,16,20,10,0,39,380,0,0,7,16,63,9,39,36,37,7,7,0,0,0,28,243,0,0,0,0,3,0,8,7,10,4,0,0,0,0,4,42,0,0,6,15,21,4,10,3,0,0,0,0,0,0,14,77,17,8,37,42,80,19,54,39,50,22,10,7,0,0,42,406,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,20,23,8,49,68,174,33,132,143,210,93,37,35,17,0,143,1163,81,30,131,110,245,501,502,707,1776,1640,1404,893,747,198,1329,10292,0,0,0,0,0,0,4,8,93,199,343,208,189,74,25,1157,0,3,0,0,0,3,14,18,48,20,18,6,6,0,0,146,3,0,0,0,0,3,3,18
31105,0,0,0,0,0,0,0,0,3,3,4,0,0,0,405,417,27,16,31,26,34,123,193,324,1256,1286,1080,760,684,225,976,7050,0,0,4,4,18,5,101,119,274,162,77,45,26,3,74,908,0,5,11,35,105,30,112,68,92,25,20,7,3,0,45,564,3,0,0,0,4,4,11,4,13,4,3,3,3,0,17,60,7,6,15,26,44,9,15,10,10,6,4,3,0,0,15,174,23,15,60,93,196,56,117,88,103,32,28,12,8,4,82,917,3,0,3,0,0,0,0,6,0,0,0,0,0,0,27,38,36,33,92,154,362,107,358,299,495,234,131,66,38,4,260,2664,117,58,212,228,446,919,953,1129,2590,2246,1891,1135,987,300,1671,14889,3,0,0,0,0,3,4,3,97,222,396,231,205,76,37,1276,0,0,0,0,4,4,16,28,71,29,23,10,13,8,4,211,0,0,0,0,0,3,4,23
31106,3,0,0,3,0,0,5,8,11,9,3,0,0,0,503,541,37,7,86,56,89,288,427,548,1657,1443,1112,767,647,230,1179,8566,4,8,3,13,46,12,144,158,363,213,94,64,20,3,139,1278,0,4,20,31,127,31,159,106,140,47,26,7,4,0,61,760,3,0,4,3,16,8,21,15,29,8,10,3,0,0,36,154,10,6,32,47,71,30,29,37,17,6,3,0,0,0,35,325,41,29,134,205,345,141,282,177,230,101,28,9,8,0,215,1939,5,0,0,3,3,0,0,0,3,0,0,0,0,0,85,106,60,52,197,299,611,221,634,491,783,375,152,80,29,10,557,4561,181,77,397,414,766,1389,1627,1641,3596,2644,2040,1199,947,327,2259,19500,3,0,0,0,3,0,4,14,109,231,401,293,243,85,23,1409,0,0,0,0,3,6,17,32,100,40,19,4,4,4,7,250,0,0,0,0,5,0,13,18
31201,0,0,0,0,0,0,0,0,3,0,0,3,4,0,289,301,24,3,21,4,17,29,46,100,385,470,353,1039,709,324,652,4179,0,3,0,3,13,0,35,28,72,39,26,61,30,16,40,366,0,3,3,9,41,6,33,16,16,4,0,3,0,0,19,162,0,0,0,0,0,0,3,0,5,3,0,4,3,0,11,34,3,0,4,5,4,4,3,3,0,0,0,0,0,0,5,38,15,3,14,29,41,20,31,26,24,13,3,9,0,0,47,277,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,22,16,8,31,48,104,33,103,79,120,58,29,76,31,19,138,889,97,22,91,63,152,392,304,399,874,858,705,1459,1203,552,1183,8355,6,9,0,0,3,0,13,14,99,109,150,119,181,176,20,895,0,0,0,0,6,0,16,7,27,14,11,11,3,6,0,99,0,3,0,0,3,0,4,14
