SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
30902,16,244,85,11,8,115,473,8,50,17,4,4,4,84,102,131,151,19,33,5,438,605,53,318,8,39,8,1028,474,10,227,0,14,0,728,883,17,505,4,57,20,1485,1020,3,381,10,40,12,1458,454,0,194,3,27,9,688,113,0,116,0,19,9,251,45,3,67,0,16,7,137,22,0,53,0,3,4,80,21,0,54,0,5,0,83,5,0,15,0,0,0,21,21,11,34,0,9,3,78,79,32,112,3,35,36,296,3870,554,2329,65,314,228,7361,14,179,81,6,7,79,372,0,150,3,0,0,0,160,20,125,55,3,9,3,217,118,70,112,12,21,3,337,163,16,140,3,14,4,340,726,11,260,0,20,6,1024,1202,6,568,8,64,20,1870,1296,0,507,3,51,10,1865,446,0,149,0,22,3,615,129,0,39,0,0,3,176,41,0,25,0,0,0,72,11,0,9,0,3,0,29,9,0,0,0
30903,8,328,84,8,19,81,534,0,93,16,5,14,8,130,53,164,135,34,47,8,437,392,39,282,9,46,5,769,628,12,361,7,55,11,1063,1522,22,791,36,134,29,2541,1287,3,561,21,74,25,1972,583,0,179,3,18,9,784,154,0,75,0,10,0,236,45,0,27,0,14,5,90,18,3,16,0,0,0,39,6,0,11,0,3,0,26,8,0,6,0,4,0,16,36,13,11,0,15,3,84,70,48,79,6,30,25,263,4815,730,2637,138,474,201,8987,8,191,80,7,19,78,387,0,201,7,3,0,4,217,17,157,58,23,45,6,298,52,86,119,48,24,11,340,122,27,113,12,12,3,285,518,25,249,9,55,11,864,1973,18,869,25,115,45,3045,1879,11,631,14,64,19,2612,571,0,154,3,11,0,745,186,0,56,0,3,0,250,103,0,27,0,9,0,142,35,0,15,0,0,0,55,21,0,3,0
30904,3,0,43,0,16,53,119,0,0,10,0,5,0,14,8,4,59,0,44,4,115,50,5,92,0,31,0,180,60,0,56,0,13,0,125,129,0,69,0,3,0,199,136,0,55,0,3,0,196,41,0,24,0,0,0,65,3,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,20,0,9,0,40,445,9,436,8,122,60,1077,0,0,52,0,21,68,142,0,0,3,0,5,0,13,12,0,20,3,11,0,47,9,0,44,0,12,0,67,13,0,54,0,11,0,86,44,0,62,0,13,0,125,154,0,85,0,7,4,254,240,0,76,0,6,0,322,83,0,23,0,0,0,107,16,0,7,0,0,0,25,6,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
30905,0,19,46,3,4,42,117,0,13,7,0,9,0,33,3,26,34,0,24,0,89,3,18,45,4,13,0,88,36,3,63,0,0,0,111,256,10,258,9,44,12,590,410,0,175,4,34,3,625,209,0,58,0,3,4,278,40,0,14,0,0,0,52,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,14,4,24,0,8,5,51,978,93,748,28,138,76,2055,0,13,39,5,13,45,114,0,27,0,0,0,0,27,3,23,26,7,7,0,69,8,16,40,0,10,0,78,3,4,29,0,3,0,41,11,6,44,0,3,0,65,243,0,230,4,37,5,524,528,0,220,0,21,8,784,297,0,97,0,10,0,399,83,0,23,0,0,0,108,47,0,12,0,0,0,56,8,0,3,0,0,0,10,3,0,0,0
30906,5,116,59,8,16,59,266,0,72,8,3,9,0,87,3,124,55,0,100,4,285,58,64,125,14,140,3,403,181,20,172,7,25,3,407,550,37,464,16,77,20,1171,1147,10,448,27,83,15,1730,459,0,109,4,16,6,590,86,0,28,0,0,0,116,13,3,10,0,3,0,26,0,0,4,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,6,0,0,0,17,43,26,34,7,19,13,140,2556,468,1521,82,491,134,5252,10,70,68,7,14,48,214,0,91,5,7,9,0,117,8,124,29,11,16,3,188,9,75,59,14,102,0,263,17,24,54,3,64,0,160,100,29,114,6,93,3,347,654,22,401,9,72,14,1169,1852,11,563,15,70,19,2535,462,0,130,0,3,0,596,126,0,41,0,0,0,166,44,0,13,0,0,0,57,21,3,9,0,3,0,29,10,0,0,0
30907,4,3,84,3,31,89,212,3,12,18,0,5,0,42,21,27,103,0,41,0,197,103,18,179,5,58,5,371,216,8,189,3,26,3,439,843,17,492,26,69,17,1465,2342,7,401,15,47,26,2838,669,0,119,3,10,5,802,146,0,33,0,3,0,189,57,0,9,0,6,0,68,18,0,0,0,0,0,20,14,0,6,0,0,0,22,10,0,3,0,0,0,13,16,0,17,0,3,0,38,79,3,54,3,14,9,166,4542,93,1709,64,315,158,6883,11,11,112,3,38,82,256,3,10,3,0,4,0,28,6,41,52,0,18,0,121,27,54,75,3,23,0,187,22,18,89,6,22,0,160,101,23,149,3,50,3,332,1167,12,496,15,78,14,1783,4920,3,674,15,63,29,5706,1015,3,169,0,7,4,1203,306,0,65,0,0,3,374,158,0,36,0,3,0,195,47,0,6,0,0,0,61,25,0,6,0
30908,4,66,36,0,7,47,165,0,56,0,0,0,0,55,15,97,38,3,3,3,156,29,39,61,8,3,0,139,75,8,86,5,13,0,186,376,21,268,9,42,8,713,1383,4,608,25,77,36,2137,897,3,211,10,27,14,1153,199,0,60,3,4,0,265,71,4,12,0,6,0,92,19,0,4,0,0,0,28,10,0,3,0,0,0,10,0,0,3,0,0,0,4,12,3,4,0,0,0,18,51,21,26,4,5,10,122,3133,322,1407,62,194,118,5251,9,58,49,0,7,33,162,3,50,3,0,0,0,58,7,87,28,9,4,0,128,17,54,39,4,3,3,118,21,11,27,4,6,4,73,58,16,67,0,0,3,148,423,5,264,11,32,4,740,2086,10,678,28,84,18,2912,883,0,181,5,16,4,1087,214,0,49,5,6,5,275,93,0,18,0,3,0,117,27,0,7,0,0,0,33,11,0,0,0
30909,13,325,67,22,25,79,529,3,123,14,20,4,0,173,48,252,105,25,22,9,459,284,81,256,10,41,4,677,442,28,333,11,40,8,867,993,40,520,3,60,15,1640,1088,9,447,13,62,18,1640,555,0,188,0,12,9,767,106,3,65,0,14,0,189,36,4,22,3,15,0,71,10,0,8,0,7,0,23,3,0,7,0,16,0,21,3,0,3,0,0,0,4,12,19,4,0,11,0,44,72,65,68,15,26,25,264,3670,940,2104,124,363,171,7360,8,198,79,16,13,73,381,0,233,7,18,0,0,261,30,241,62,29,11,4,374,75,120,131,26,19,4,368,97,29,114,7,17,3,270,440,63,278,20,25,9,844,1336,34,580,15,77,17,2065,1903,14,596,13,61,21,2614,774,3,181,7,29,17,1013,216,0,56,0,8,0,276,46,0,23,4,3,0,74,11,3,9,3,3,0,30,7,0,6,0
30910,10,0,99,11,33,88,243,3,0,11,0,0,0,19,71,0,86,7,9,6,176,377,3,152,10,22,9,568,324,4,161,3,14,9,509,673,5,284,8,33,18,1028,690,4,399,6,40,11,1159,469,0,321,7,40,24,858,246,0,142,4,30,3,429,91,0,99,0,27,7,229,62,0,81,3,15,3,158,33,0,69,0,19,0,126,21,0,29,0,3,0,57,61,0,120,3,17,11,211,91,0,177,11,75,75,420,3225,19,2222,79,379,267,6180,12,0,79,8,26,70,197,0,3,3,0,0,0,6,9,0,40,0,3,0,59,126,0,77,3,4,0,212,195,0,87,4,4,0,296,583,0,217,8,33,10,853,1000,4,404,12,39,15,1467,1090,7,454,10,59,20,1639,593,0,209,3,19,12,831,270,0,92,0,5,0,374,140,0,41,0,6,0,188,72,0,23,0,3,0,97,40,0,12,0
31001,12,530,72,21,18,65,714,3,325,10,3,10,6,358,87,531,151,22,100,9,904,571,474,297,16,180,21,1551,461,21,191,0,46,3,722,1444,18,248,6,33,16,1762,439,4,86,6,12,4,547,71,0,16,0,3,0,90,16,0,3,0,0,0,25,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,27,58,89,43,3,16,16,219,3158,2016,1114,83,425,129,6918,13,311,75,3,14,48,467,3,389,9,6,3,8,417,13,575,60,21,24,8,701,25,291,88,38,100,8,547,29,117,76,8,87,8,324,221,120,187,14,74,10,622,1555,56,495,21,80,14,2214,1572,7,323,9,39,10,1959,133,7,41,0,3,0,187,34,3,10,0,3,0,50,7,3,6,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0
31002,8,30,162,6,102,180,496,11,12,60,9,24,4,114,182,21,420,36,153,6,822,640,7,435,5,66,8,1173,252,0,128,4,15,0,398,184,0,74,0,3,3,266,43,0,21,0,0,0,62,6,0,9,0,3,0,15,3,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,19,25,5,45,6,36,5,120,1351,82,1373,70,415,209,3500,4,11,158,11,82,158,426,0,31,23,4,32,0,90,34,23,144,21,62,5,296,153,12,235,9,114,4,532,200,3,239,3,48,3,500,659,0,264,0,44,4,980,921,0,201,6,19,4,1145,191,0,70,3,13,0,281,28,0,15,0,0,0,49,5,0,0,0,0,0,9,0,0,3,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0
31003,16,466,115,21,32,84,732,14,204,44,45,9,10,325,345,381,435,56,180,19,1418,1888,270,898,53,184,25,3318,778,12,281,12,32,5,1118,826,7,173,11,19,4,1045,221,4,50,0,5,3,278,46,3,10,0,0,0,61,8,0,4,0,0,0,15,3,4,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,12,20,5,0,3,3,48,81,94,62,19,23,57,331,4237,1465,2090,225,484,204,8705,8,306,104,10,31,98,554,7,309,22,37,3,7,381,42,420,125,77,38,8,712,242,199,266,56,158,6,929,319,79,327,37,276,8,1041,2006,84,635,27,127,16,2896,3058,25,544,26,113,29,3791,507,11,130,3,22,7,678,79,0,29,5,4,0,115,16,0,5,0,0,0,27,11,4,0,0,0,0,22,4,3,0,0,0,0,8,3,0,0,0
31004,11,139,43,6,7,43,244,3,127,11,3,13,3,154,140,194,123,13,78,10,548,795,188,338,14,65,17,1424,579,8,174,4,23,3,780,1452,6,158,4,16,12,1652,279,0,40,3,0,0,324,44,0,12,0,0,0,58,9,0,0,0,0,0,16,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,4,0,0,0,28,41,31,30,3,14,8,125,3370,715,928,48,213,88,5357,10,83,58,4,11,33,193,0,119,6,4,0,0,131,15,246,36,16,42,3,369,67,117,73,18,38,3,317,115,45,121,9,62,0,350,696,67,225,15,50,7,1051,3475,14,446,8,47,18,4018,1691,9,164,0,14,11,1883,142,0,24,0,0,0,167,35,0,9,0,0,0,44,13,3,3,0,0,0,19,3,0,3,0,0,0,9,0,0,0,0
31101,3,44,46,0,52,55,199,8,18,26,3,19,0,69,83,39,121,16,34,7,291,161,14,89,14,15,0,285,83,4,40,8,6,0,139,85,0,28,0,3,3,122,24,0,7,0,0,0,33,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,13,3,16,0,22,9,55,476,127,368,32,143,67,1216,0,28,35,0,37,46,156,0,29,7,3,13,0,53,24,33,37,3,20,3,120,76,15,71,0,18,3,191,49,8,37,4,3,0,111,110,5,61,18,6,6,202,307,4,83,0,6,3,409,133,0,36,0,4,0,176,6,0,3,0,0,0,15,4,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0
31102,4,219,29,5,10,40,306,3,123,8,22,0,6,162,149,176,123,10,37,5,492,697,115,280,21,17,12,1147,385,16,186,7,28,12,626,630,8,167,7,19,7,845,234,0,58,0,7,3,301,18,0,17,0,0,0,35,3,0,3,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,4,0,3,0,27,38,42,23,3,3,3,120,2177,708,907,66,131,79,4068,4,161,38,3,4,28,228,3,169,3,3,0,0,177,12,202,36,9,16,5,271,45,102,55,9,3,0,213,113,36,78,11,6,4,246,599,21,165,9,26,7,826,1392,17,365,10,47,11,1845,908,4,127,0,14,3,1057,60,0,14,0,0,0,78,19,0,6,0,0,0,23,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
31103,5,137,61,8,11,55,275,4,137,14,4,15,7,173,67,220,90,0,81,11,475,463,139,369,6,52,8,1036,973,24,381,10,47,10,1445,1375,3,283,5,28,13,1705,415,0,67,0,10,0,490,87,0,21,0,0,0,108,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,22,68,38,32,3,11,10,161,3475,710,1332,33,248,117,5916,16,101,58,3,11,50,243,3,117,6,0,4,0,129,6,240,42,4,19,0,304,32,115,64,5,62,6,286,31,28,78,11,35,3,187,164,30,196,6,23,0,431,2143,27,629,19,84,29,2930,1878,0,258,5,34,12,2184,138,3,32,0,9,0,181,30,0,4,0,0,0,37,4,0,4,0,0,0,10,3,0,3,0,0,0,3,0,0,0,0
31104,4,0,32,0,3,41,78,0,0,6,0,0,0,4,6,0,48,0,9,0,56,38,0,72,0,4,0,116,42,0,68,0,3,0,110,226,0,84,0,6,3,313,232,0,50,0,0,3,281,67,0,21,0,0,0,91,3,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,9,0,13,0,3,3,31,627,0,394,4,28,49,1103,0,0,34,0,7,41,83,0,0,4,0,0,0,8,0,0,27,0,4,0,29,4,0,32,0,5,0,36,15,0,35,0,3,0,55,29,0,61,0,5,0,97,161,0,103,0,10,0,274,422,0,128,0,6,4,561,194,0,28,0,0,3,227,28,0,4,0,0,0,36,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
31105,3,151,36,0,6,46,249,0,145,9,0,11,5,170,65,199,91,0,48,8,407,446,135,267,3,43,10,912,440,17,201,5,28,9,698,808,10,284,14,42,9,1165,497,3,123,3,9,0,642,73,0,35,0,3,0,114,19,0,13,0,3,6,36,0,0,7,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,20,36,33,34,3,15,13,140,2413,707,1100,31,209,107,4561,13,114,44,0,8,29,199,3,120,3,3,0,0,130,13,201,33,0,34,0,287,19,105,58,5,25,4,226,55,46,70,3,14,0,187,268,37,140,4,15,8,466,1096,29,453,14,53,15,1662,1350,7,308,3,21,8,1692,183,0,58,0,11,0,255,41,5,14,0,3,0,61,8,0,3,0,0,0,16,3,0,0,0,0,0,3,0,3,4,0
31106,12,522,76,7,8,77,700,7,353,22,24,10,4,419,347,581,243,19,60,13,1262,1558,383,610,26,84,18,2686,997,37,421,11,67,23,1553,933,18,356,14,46,12,1381,405,3,137,3,12,0,559,81,0,21,0,4,0,106,10,0,3,0,3,0,17,7,3,3,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,21,7,0,0,0,45,76,97,61,10,17,14,275,4448,2022,1965,110,315,168,9018,20,360,68,14,14,60,530,3,381,14,8,5,4,402,32,532,60,41,42,6,717,137,285,161,30,25,3,639,238,99,175,6,13,3,538,1099,140,319,9,33,11,1607,2274,42,683,25,94,15,3133,1065,12,294,3,36,11,1419,188,3,57,0,7,3,253,28,8,9,0,0,0,49,16,0,4,0,0,0,21,3,4,3,0,0,0,9,0,0,0,0
31201,54,122,127,16,1705,311,2331,16,64,23,3,191,0,291,152,104,187,82,221,16,754,258,47,122,8,68,3,509,85,3,41,0,27,0,151,73,3,33,0,7,0,112,34,3,23,0,25,0,87,23,0,10,0,9,0,49,31,0,19,0,17,0,65,67,0,26,0,15,0,105,22,0,3,0,3,0,34,3,0,0,0,0,0,8,3,0,0,0,3,0,5,7,8,3,0,12,0,31,52,20,61,7,200,24,362,883,383,672,118,2499,355,4900,100,98,112,7,2201,230,2753,5,78,17,3,318,0,421,32,95,75,35,202,7,438,72,33,70,26,93,3,304,93,12,70,15,44,0,231,139,13,65,11,24,3,256,240,18,79,3,38,0,375,208,7,77,7,47,3,342,103,0,18,0,24,0,148,25,0,9,0,16,0,50,36,0,14,0,7,0,57,52,0,15,0,5,0,77,40,0,6,0
31202,16,392,300,62,132,293,1182,24,184,95,18,52,4,372,309,339,568,62,180,21,1477,940,173,620,31,136,7,1916,517,87,327,10,45,8,989,886,17,373,46,55,14,1392,1020,3,250,9,44,8,1334,484,3,120,0,43,3,661,89,0,31,0,35,3,155,13,0,9,0,9,0,29,3,0,3,0,7,0,10,3,0,7,0,0,0,10,0,0,0,0,0,0,0,18,12,11,0,9,0,48,62,50,116,10,93,28,363,4369,1267,2834,254,834,380,9944,17,254,271,15,115,230,899,3,240,44,19,32,6,347,28,398,178,37,59,5,700,129,215,278,44,97,10,771,177,58,247,15,64,9,565,540,63,376,19,61,6,1061,1208,43,640,42,101,16,2053,1958,10,787,40,103,14,2908,1111,0,253,0,52,10,1431,210,3,58,0,21,0,298,58,4,29,0,3,0,95,18,0,12,0,3,0,31,15,0,10,0
31203,5,28,58,3,41,72,206,5,11,17,0,18,0,56,70,23,100,37,48,9,281,226,22,108,8,49,0,414,132,0,67,0,29,0,231,215,7,76,4,14,3,315,187,0,70,0,17,7,281,116,0,45,0,20,0,184,35,0,12,0,9,0,60,11,0,11,0,12,0,30,9,0,11,0,4,0,23,3,0,3,0,6,0,14,3,0,0,0,7,0,14,24,0,112,0,53,0,191,16,0,57,0,55,14,147,1048,93,742,60,401,107,2445,3,22,48,3,40,55,162,0,28,5,3,14,0,51,13,40,56,23,19,0,143,77,27,63,18,40,5,223,91,5,66,0,21,0,189,210,5,96,0,24,0,343,378,3,151,3,31,3,573,340,0,105,0,24,0,471,122,0,32,0,10,0,161,30,3,6,0,10,0,46,7,0,3,0,5,0,18,4,0,0,0,12,0,15,0,0,3,0
31301,5,81,44,13,14,52,208,6,49,10,0,18,3,85,105,68,119,6,46,8,343,571,33,253,3,32,4,902,420,6,145,3,18,3,596,550,0,101,0,13,0,667,239,0,38,0,4,0,285,59,0,16,3,7,0,79,10,0,3,0,3,0,21,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,4,0,16,35,13,25,10,19,6,100,2009,250,768,34,171,80,3317,0,70,41,3,12,42,170,3,62,9,3,3,0,80,24,73,47,0,48,3,200,94,30,91,6,28,6,260,151,7,110,0,13,0,289,509,12,185,3,18,5,728,947,4,209,3,15,6,1188,489,0,61,3,8,0,563,89,0,23,0,0,0,117,18,0,3,0,4,0,26,6,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0
31302,10,258,59,8,21,65,420,0,132,14,0,3,0,154,75,228,167,44,42,19,577,859,120,374,34,48,19,1452,647,14,202,10,23,3,905,1018,3,184,18,14,9,1247,285,3,51,4,5,3,348,17,0,7,0,0,0,29,0,0,5,3,0,0,6,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,4,0,0,0,35,51,35,35,9,3,11,145,2988,815,1105,127,168,125,5331,5,167,50,8,20,49,300,3,166,7,10,0,3,186,14,255,50,17,15,7,354,96,127,114,36,33,18,431,196,26,155,25,34,8,442,950,43,270,17,27,6,1310,3331,13,404,7,34,21,3817,743,0,97,0,8,0,854,58,0,23,0,0,0,79,19,0,7,0,0,0,23,5,3,0,0,0,0,6,0,0,3,0,0,0,6,3,0,0,0
31303,0,0,39,0,18,47,106,0,0,28,0,8,0,37,29,0,75,3,19,0,125,110,0,83,0,12,0,207,59,0,28,0,4,0,92,39,0,12,0,3,0,56,20,0,9,0,0,0,28,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,0,6,0,35,260,3,303,5,70,49,695,0,0,46,4,16,33,97,0,0,10,0,3,0,12,3,0,33,0,9,0,45,22,0,59,0,16,0,98,21,0,47,0,3,0,70,98,0,39,0,3,3,142,164,0,45,0,6,3,223,71,0,18,0,0,0,87,12,0,6,0,0,0,20,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31304,4,121,45,3,25,50,245,0,115,4,0,5,7,126,45,173,69,0,52,3,343,482,132,265,10,44,3,934,536,13,179,7,27,4,773,991,0,190,4,32,5,1222,420,0,47,0,0,0,471,48,0,10,0,3,3,64,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,19,36,18,18,0,7,10,90,2573,577,848,22,195,80,4296,3,73,49,3,9,44,185,3,98,0,0,5,0,112,8,187,41,4,26,3,266,36,98,71,4,53,4,266,70,19,60,0,55,3,217,396,35,156,9,24,3,626,1568,10,362,16,47,13,2016,943,0,117,0,9,3,1078,114,0,38,0,0,0,144,29,0,3,0,0,0,28,4,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
