STE_NAME16	Year	Rent.min	TotalHouseholdIncome.min	occupied_private_dwellings_being_rented
Northern Territory	2006	14437	78000	472
Northern Territory	2006	14437	104000	286
Northern Territory	2006	14437	130000	164
Northern Territory	2006	14437	156000	76
Northern Territory	2006	14437	208000	23
Northern Territory	2006	18375		230
Northern Territory	2006	18375	-1	12
Northern Territory	2006	18375	52	4
Northern Territory	2006	18375	7800	9
Northern Territory	2006	18375	15600	8
Northern Territory	2006	18375	20800	5
Northern Territory	2006	18375	26000	32
Northern Territory	2006	18375	33800	30
Northern Territory	2006	18375	41600	51
Northern Territory	2006	18375	52000	147
Northern Territory	2006	18375	65000	137
Northern Territory	2006	18375	78000	229
Northern Territory	2006	18375	104000	170
Northern Territory	2006	18375	130000	164
Northern Territory	2006	18375	156000	101
Northern Territory	2006	18375	208000	24
Northern Territory	2006	23625		71
Northern Territory	2006	23625	-1	0
Northern Territory	2006	23625	52	0
Northern Territory	2006	23625	7800	7
Northern Territory	2006	23625	15600	3
Northern Territory	2006	23625	20800	0
Northern Territory	2006	23625	26000	13
Northern Territory	2006	23625	33800	9
Northern Territory	2006	23625	41600	16
Northern Territory	2006	23625	52000	18
Northern Territory	2006	23625	65000	25
Northern Territory	2006	23625	78000	48
Northern Territory	2006	23625	104000	46
Northern Territory	2006	23625	130000	60
Northern Territory	2006	23625	156000	35
Northern Territory	2006	23625	208000	16
Northern Territory	2006	28875		18
Northern Territory	2006	28875	-1	0
Northern Territory	2006	28875	52	0
Northern Territory	2006	28875	7800	0
Northern Territory	2006	28875	15600	0
Northern Territory	2006	28875	20800	0
Northern Territory	2006	28875	26000	4
Northern Territory	2006	28875	33800	4
Northern Territory	2006	28875	41600	7
Northern Territory	2006	28875	52000	4
Northern Territory	2006	28875	65000	7
Northern Territory	2006	28875	78000	14
Northern Territory	2006	28875	104000	22
Northern Territory	2006	28875	130000	22
Northern Territory	2006	28875	156000	18
Northern Territory	2006	28875	208000	12
Northern Territory	2006	34125		71
Northern Territory	2006	34125	-1	6
Northern Territory	2006	34125	52	8
Northern Territory	2006	34125	7800	23
Northern Territory	2006	34125	15600	7
Northern Territory	2006	34125	20800	11
Northern Territory	2006	34125	26000	11
Northern Territory	2006	34125	33800	6
Northern Territory	2006	34125	41600	19
Northern Territory	2006	34125	52000	24
Northern Territory	2006	34125	65000	9
Northern Territory	2006	34125	78000	16
Northern Territory	2006	34125	104000	19
Northern Territory	2006	34125	130000	27
Northern Territory	2006	34125	156000	16
Northern Territory	2006	34125	208000	8
Northern Territory	2011			511
Northern Territory	2011		-1	38
Northern Territory	2011		52	30
Northern Territory	2011		7800	124
Northern Territory	2011		15600	88
Northern Territory	2011		20800	75
Northern Territory	2011		26000	66
Northern Territory	2011		33800	125
Northern Territory	2011		41600	147
Northern Territory	2011		52000	176
Northern Territory	2011		65000	163
Northern Territory	2011		78000	241
Northern Territory	2011		104000	145
Northern Territory	2011		130000	176
Northern Territory	2011		156000	130
Northern Territory	2011		208000	64
Northern Territory	2011	0		851
Northern Territory	2011	0	-1	71
Northern Territory	2011	0	52	128
Northern Territory	2011	0	7800	600
Northern Territory	2011	0	15600	747
Northern Territory	2011	0	20800	295
Northern Territory	2011	0	26000	529
Northern Territory	2011	0	33800	552
Northern Territory	2011	0	41600	494
Northern Territory	2011	0	52000	656
Northern Territory	2011	0	65000	557
Northern Territory	2011	0	78000	914
Northern Territory	2011	0	104000	529
Northern Territory	2011	0	130000	658
Northern Territory	2011	0	156000	466
Northern Territory	2011	0	208000	208
Northern Territory	2011	3937		162
Northern Territory	2011	3937	-1	11
Northern Territory	2011	3937	52	24
Northern Territory	2011	3937	7800	106
Northern Territory	2011	3937	15600	129
Northern Territory	2011	3937	20800	108
Northern Territory	2011	3937	26000	104
Northern Territory	2011	3937	33800	104
Northern Territory	2011	3937	41600	95
Northern Territory	2011	3937	52000	95
Northern Territory	2011	3937	65000	79
Northern Territory	2011	3937	78000	102
Northern Territory	2011	3937	104000	60
Northern Territory	2011	3937	130000	78
Northern Territory	2011	3937	156000	57
Northern Territory	2011	3937	208000	19
Northern Territory	2011	5250		230
Northern Territory	2011	5250	-1	15
Northern Territory	2011	5250	52	24
Northern Territory	2011	5250	7800	113
Northern Territory	2011	5250	15600	138
Northern Territory	2011	5250	20800	161
Northern Territory	2011	5250	26000	148
Northern Territory	2011	5250	33800	198
Northern Territory	2011	5250	41600	138
Northern Territory	2011	5250	52000	144
Northern Territory	2011	5250	65000	144
Northern Territory	2011	5250	78000	193
Northern Territory	2011	5250	104000	112
Northern Territory	2011	5250	130000	89
Northern Territory	2011	5250	156000	69
Northern Territory	2011	5250	208000	15
Northern Territory	2011	7875		221
Northern Territory	2011	7875	-1	12
Northern Territory	2011	7875	52	14
Northern Territory	2011	7875	7800	45
Northern Territory	2011	7875	15600	58
Northern Territory	2011	7875	20800	101
Northern Territory	2011	7875	26000	60
Northern Territory	2011	7875	33800	155
Northern Territory	2011	7875	41600	158
Northern Territory	2011	7875	52000	198
Northern Territory	2011	7875	65000	147
Northern Territory	2011	7875	78000	215
Northern Territory	2011	7875	104000	179
Northern Territory	2011	7875	130000	90
Northern Territory	2011	7875	156000	73
Northern Territory	2011	7875	208000	23
Northern Territory	2011	10500		144
Northern Territory	2011	10500	-1	7
Northern Territory	2011	10500	52	3
Northern Territory	2011	10500	7800	17
Northern Territory	2011	10500	15600	36
Northern Territory	2011	10500	20800	45
Northern Territory	2011	10500	26000	18
Northern Territory	2011	10500	33800	107
Northern Territory	2011	10500	41600	133
Northern Territory	2011	10500	52000	167
Northern Territory	2011	10500	65000	137
Northern Territory	2011	10500	78000	217
Northern Territory	2011	10500	104000	198
Northern Territory	2011	10500	130000	95
Northern Territory	2011	10500	156000	70
Northern Territory	2011	10500	208000	18
Northern Territory	2011	11812		172
Northern Territory	2011	11812	-1	20
Northern Territory	2011	11812	52	10
Northern Territory	2011	11812	7800	19
Northern Territory	2011	11812	15600	26
Northern Territory	2011	11812	20800	72
Northern Territory	2011	11812	26000	21
Northern Territory	2011	11812	33800	126
Northern Territory	2011	11812	41600	152
Northern Territory	2011	11812	52000	188
Northern Territory	2011	11812	65000	154
Northern Territory	2011	11812	78000	194
Northern Territory	2011	11812	104000	174
Northern Territory	2011	11812	130000	154
Northern Territory	2011	11812	156000	104
Northern Territory	2011	11812	208000	22
Northern Territory	2011	14437		291
Northern Territory	2011	14437	-1	15
Northern Territory	2011	14437	52	6
Northern Territory	2011	14437	7800	34
Northern Territory	2011	14437	15600	58
Northern Territory	2011	14437	20800	97
Northern Territory	2011	14437	26000	33
Northern Territory	2011	14437	33800	189
Northern Territory	2011	14437	41600	253
Northern Territory	2011	14437	52000	315
Northern Territory	2011	14437	65000	285
Northern Territory	2011	14437	78000	433
Northern Territory	2011	14437	104000	285
Northern Territory	2011	14437	130000	153
Northern Territory	2011	14437	156000	104
Northern Territory	2011	14437	208000	40
Northern Territory	2011	18375		470
Northern Territory	2011	18375	-1	40
Northern Territory	2011	18375	52	14
Northern Territory	2011	18375	7800	33
Northern Territory	2011	18375	15600	38
Northern Territory	2011	18375	20800	100
Northern Territory	2011	18375	26000	29
Northern Territory	2011	18375	33800	195
Northern Territory	2011	18375	41600	284
Northern Territory	2011	18375	52000	384
Northern Territory	2011	18375	65000	462
Northern Territory	2011	18375	78000	771
Northern Territory	2011	18375	104000	625
Northern Territory	2011	18375	130000	380
Northern Territory	2011	18375	156000	239
Northern Territory	2011	18375	208000	60
Northern Territory	2011	23625		455
Northern Territory	2011	23625	-1	19
Northern Territory	2011	23625	52	10
Northern Territory	2011	23625	7800	7
Northern Territory	2011	23625	15600	22
Northern Territory	2011	23625	20800	33
Northern Territory	2011	23625	26000	18
Northern Territory	2011	23625	33800	84
Northern Territory	2011	23625	41600	135
Northern Territory	2011	23625	52000	229
Northern Territory	2011	23625	65000	293
Northern Territory	2011	23625	78000	545
Northern Territory	2011	23625	104000	559
Northern Territory	2011	23625	130000	428
Northern Territory	2011	23625	156000	343
Northern Territory	2011	23625	208000	136
Northern Territory	2011	28875		254
Northern Territory	2011	28875	-1	8
Northern Territory	2011	28875	52	0
Northern Territory	2011	28875	7800	6
Northern Territory	2011	28875	15600	11
Northern Territory	2011	28875	20800	13
Northern Territory	2011	28875	26000	3
Northern Territory	2011	28875	33800	26
Northern Territory	2011	28875	41600	35
Northern Territory	2011	28875	52000	69
Northern Territory	2011	28875	65000	88
Northern Territory	2011	28875	78000	220
Northern Territory	2011	28875	104000	216
Northern Territory	2011	28875	130000	231
Northern Territory	2011	28875	156000	249
Northern Territory	2011	28875	208000	136
Northern Territory	2011	34125		280
Northern Territory	2011	34125	-1	13
Northern Territory	2011	34125	52	5
Northern Territory	2011	34125	7800	13
Northern Territory	2011	34125	15600	5
Northern Territory	2011	34125	20800	12
Northern Territory	2011	34125	26000	9
Northern Territory	2011	34125	33800	21
Northern Territory	2011	34125	41600	36
Northern Territory	2011	34125	52000	50
Northern Territory	2011	34125	65000	59
Northern Territory	2011	34125	78000	137
Northern Territory	2011	34125	104000	125
Northern Territory	2011	34125	130000	281
Northern Territory	2011	34125	156000	246
Northern Territory	2011	34125	208000	182
Northern Territory	2016			656
Northern Territory	2016		-1	44
Northern Territory	2016		52	32
Northern Territory	2016		7800	68
Northern Territory	2016		15600	55
Northern Territory	2016		20800	89
Northern Territory	2016		26000	80
Northern Territory	2016		33800	102
Northern Territory	2016		41600	116
Northern Territory	2016		52000	131
Northern Territory	2016		65000	153
Northern Territory	2016		78000	299
Northern Territory	2016		104000	312
Northern Territory	2016		130000	121
Northern Territory	2016		156000	275
Northern Territory	2016		208000	157
Northern Territory	2016	0		901
Northern Territory	2016	0	-1	82
Northern Territory	2016	0	52	111
Northern Territory	2016	0	7800	316
Northern Territory	2016	0	15600	316
Northern Territory	2016	0	20800	493
Northern Territory	2016	0	26000	243
Northern Territory	2016	0	33800	380
Northern Territory	2016	0	41600	410
Northern Territory	2016	0	52000	472
Northern Territory	2016	0	65000	427
Northern Territory	2016	0	78000	737
Northern Territory	2016	0	104000	643
Northern Territory	2016	0	130000	330
Northern Territory	2016	0	156000	517
Northern Territory	2016	0	208000	312
Northern Territory	2016	3937		214
Northern Territory	2016	3937	-1	14
Northern Territory	2016	3937	52	24
Northern Territory	2016	3937	7800	110
Northern Territory	2016	3937	15600	208
Northern Territory	2016	3937	20800	213
Northern Territory	2016	3937	26000	84
Northern Territory	2016	3937	33800	105
Northern Territory	2016	3937	41600	125
Northern Territory	2016	3937	52000	98
Northern Territory	2016	3937	65000	97
Northern Territory	2016	3937	78000	113
Northern Territory	2016	3937	104000	78
Northern Territory	2016	3937	130000	39
Northern Territory	2016	3937	156000	67
Northern Territory	2016	3937	208000	53
Northern Territory	2016	5250		276
Northern Territory	2016	5250	-1	19
Northern Territory	2016	5250	52	21
Northern Territory	2016	5250	7800	93
Northern Territory	2016	5250	15600	123
Northern Territory	2016	5250	20800	187
Northern Territory	2016	5250	26000	157
Northern Territory	2016	5250	33800	209
Northern Territory	2016	5250	41600	172
Northern Territory	2016	5250	52000	173
Northern Territory	2016	5250	65000	137
Northern Territory	2016	5250	78000	145
Northern Territory	2016	5250	104000	117
Northern Territory	2016	5250	130000	56
Northern Territory	2016	5250	156000	50
Northern Territory	2016	5250	208000	34
Northern Territory	2016	7875		146
Northern Territory	2016	7875	-1	20
Northern Territory	2016	7875	52	19
Northern Territory	2016	7875	7800	38
Northern Territory	2016	7875	15600	51
Northern Territory	2016	7875	20800	93
Northern Territory	2016	7875	26000	100
Northern Territory	2016	7875	33800	138
Northern Territory	2016	7875	41600	146
Northern Territory	2016	7875	52000	152
Northern Territory	2016	7875	65000	117
Northern Territory	2016	7875	78000	142
Northern Territory	2016	7875	104000	87
Northern Territory	2016	7875	130000	48
Northern Territory	2016	7875	156000	47
Northern Territory	2016	7875	208000	26
Northern Territory	2016	10500		89
Northern Territory	2016	10500	-1	7
Northern Territory	2016	10500	52	6
Northern Territory	2016	10500	7800	17
Northern Territory	2016	10500	15600	17
Northern Territory	2016	10500	20800	39
Northern Territory	2016	10500	26000	54
Northern Territory	2016	10500	33800	58
Northern Territory	2016	10500	41600	75
Northern Territory	2016	10500	52000	95
Northern Territory	2016	10500	65000	84
Northern Territory	2016	10500	78000	102
Northern Territory	2016	10500	104000	64
Northern Territory	2016	10500	130000	32
Northern Territory	2016	10500	156000	33
Northern Territory	2016	10500	208000	16
Northern Territory	2016	11812		223
Northern Territory	2016	11812	-1	10
Northern Territory	2016	11812	52	3
Northern Territory	2016	11812	7800	11
Northern Territory	2016	11812	15600	30
Northern Territory	2016	11812	20800	32
Northern Territory	2016	11812	26000	56
Northern Territory	2016	11812	33800	98
Northern Territory	2016	11812	41600	125
Northern Territory	2016	11812	52000	149
Northern Territory	2016	11812	65000	161
Northern Territory	2016	11812	78000	352
Northern Territory	2016	11812	104000	306
Northern Territory	2016	11812	130000	208
Northern Territory	2016	11812	156000	158
Northern Territory	2016	11812	208000	50
Northern Territory	2016	14437		218
Northern Territory	2016	14437	-1	12
Northern Territory	2016	14437	52	5
Northern Territory	2016	14437	7800	18
Northern Territory	2016	14437	15600	28
Northern Territory	2016	14437	20800	58
Northern Territory	2016	14437	26000	84
Northern Territory	2016	14437	33800	134
Northern Territory	2016	14437	41600	209
Northern Territory	2016	14437	52000	304
Northern Territory	2016	14437	65000	263
Northern Territory	2016	14437	78000	384
Northern Territory	2016	14437	104000	322
Northern Territory	2016	14437	130000	144
Northern Territory	2016	14437	156000	157
Northern Territory	2016	14437	208000	93
Northern Territory	2016	18375		426
Northern Territory	2016	18375	-1	35
Northern Territory	2016	18375	52	14
Northern Territory	2016	18375	7800	21
Northern Territory	2016	18375	15600	44
Northern Territory	2016	18375	20800	47
Northern Territory	2016	18375	26000	90
Northern Territory	2016	18375	33800	157
Northern Territory	2016	18375	41600	263
Northern Territory	2016	18375	52000	411
Northern Territory	2016	18375	65000	480
Northern Territory	2016	18375	78000	870
Northern Territory	2016	18375	104000	822
Northern Territory	2016	18375	130000	399
Northern Territory	2016	18375	156000	371
Northern Territory	2016	18375	208000	178
Northern Territory	2016	23625		487
Northern Territory	2016	23625	-1	15
Northern Territory	2016	23625	52	12
Northern Territory	2016	23625	7800	19
Northern Territory	2016	23625	15600	14
Northern Territory	2016	23625	20800	30
Northern Territory	2016	23625	26000	41
Northern Territory	2016	23625	33800	83
Northern Territory	2016	23625	41600	133
Northern Territory	2016	23625	52000	250
Northern Territory	2016	23625	65000	314
Northern Territory	2016	23625	78000	691
Northern Territory	2016	23625	104000	888
Northern Territory	2016	23625	130000	502
Northern Territory	2016	23625	156000	707
Northern Territory	2016	23625	208000	395
Northern Territory	2016	28875		320
Northern Territory	2016	28875	-1	17
Northern Territory	2016	28875	52	3
Northern Territory	2016	28875	7800	4
Northern Territory	2016	28875	15600	3
Northern Territory	2016	28875	20800	10
Northern Territory	2016	28875	26000	16
Northern Territory	2016	28875	33800	30
Northern Territory	2016	28875	41600	42
Northern Territory	2016	28875	52000	101
Northern Territory	2016	28875	65000	146
Northern Territory	2016	28875	78000	304
Northern Territory	2016	28875	104000	463
Northern Territory	2016	28875	130000	311
Northern Territory	2016	28875	156000	519
Northern Territory	2016	28875	208000	479
Northern Territory	2016	34125		328
Northern Territory	2016	34125	-1	17
Northern Territory	2016	34125	52	5
Northern Territory	2016	34125	7800	3
Northern Territory	2016	34125	15600	6
Northern Territory	2016	34125	20800	7
Northern Territory	2016	34125	26000	14
Northern Territory	2016	34125	33800	24
Northern Territory	2016	34125	41600	35
Northern Territory	2016	34125	52000	65
Northern Territory	2016	34125	65000	98
Northern Territory	2016	34125	78000	212
Northern Territory	2016	34125	104000	335
Northern Territory	2016	34125	130000	223
Northern Territory	2016	34125	156000	629
Northern Territory	2016	34125	208000	737
Australian Capital Territory	2006			243
Australian Capital Territory	2006		-1	32
Australian Capital Territory	2006		52	43
Australian Capital Territory	2006		7800	128
Australian Capital Territory	2006		15600	90
Australian Capital Territory	2006		20800	35
Australian Capital Territory	2006		26000	98
Australian Capital Territory	2006		33800	47
Australian Capital Territory	2006		41600	51
Australian Capital Territory	2006		52000	76
Australian Capital Territory	2006		65000	61
Australian Capital Territory	2006		78000	46
Australian Capital Territory	2006		104000	40
Australian Capital Territory	2006		130000	50
Australian Capital Territory	2006		156000	26
Australian Capital Territory	2006		208000	6
Australian Capital Territory	2006	0		238
Australian Capital Territory	2006	0	-1	32
Australian Capital Territory	2006	0	52	194
Australian Capital Territory	2006	0	7800	1459
Australian Capital Territory	2006	0	15600	818
Australian Capital Territory	2006	0	20800	80
Australian Capital Territory	2006	0	26000	304
Australian Capital Territory	2006	0	33800	127
Australian Capital Territory	2006	0	41600	115
Australian Capital Territory	2006	0	52000	139
Australian Capital Territory	2006	0	65000	59
Australian Capital Territory	2006	0	78000	86
Australian Capital Territory	2006	0	104000	62
Australian Capital Territory	2006	0	130000	62
Australian Capital Territory	2006	0	156000	20
Australian Capital Territory	2006	0	208000	8
Australian Capital Territory	2006	3937		100
Australian Capital Territory	2006	3937	-1	12
Australian Capital Territory	2006	3937	52	61
Australian Capital Territory	2006	3937	7800	288
Australian Capital Territory	2006	3937	15600	448
Australian Capital Territory	2006	3937	20800	95
Australian Capital Territory	2006	3937	26000	224
Australian Capital Territory	2006	3937	33800	52
