SA3_NAME16	Year	IndigenousStatus	persons
Tullamarine - Broadmeadows	2011	Aboriginal	715
Tullamarine - Broadmeadows	2011	Both Aboriginal & Torres Strait Islander	26
Tullamarine - Broadmeadows	2011	Non-indigenous	131766
Tullamarine - Broadmeadows	2011	Torres Strait Islander	53
Tullamarine - Broadmeadows	2016	Aboriginal	992
Tullamarine - Broadmeadows	2016	Both Aboriginal & Torres Strait Islander	25
Tullamarine - Broadmeadows	2016	Non-indigenous	159262
Tullamarine - Broadmeadows	2016	Torres Strait Islander	74
Knox	2006	Aboriginal	433
Knox	2006	Both Aboriginal & Torres Strait Islander	11
Knox	2006	Non-indigenous	146259
Knox	2006	Torres Strait Islander	36
Knox	2011	Aboriginal	501
Knox	2011	Both Aboriginal & Torres Strait Islander	13
Knox	2011	Non-indigenous	148799
Knox	2011	Torres Strait Islander	28
Knox	2016	Aboriginal	710
Knox	2016	Both Aboriginal & Torres Strait Islander	8
Knox	2016	Non-indigenous	153401
Knox	2016	Torres Strait Islander	35
Manningham - East	2006	Aboriginal	23
Manningham - East	2006	Both Aboriginal & Torres Strait Islander	0
Manningham - East	2006	Non-indigenous	25385
Manningham - East	2006	Torres Strait Islander	4
Manningham - East	2011	Aboriginal	32
Manningham - East	2011	Both Aboriginal & Torres Strait Islander	0
Manningham - East	2011	Non-indigenous	25470
Manningham - East	2011	Torres Strait Islander	3
Manningham - East	2016	Aboriginal	48
Manningham - East	2016	Both Aboriginal & Torres Strait Islander	0
Manningham - East	2016	Non-indigenous	25927
Manningham - East	2016	Torres Strait Islander	11
Maroondah	2006	Aboriginal	305
Maroondah	2006	Both Aboriginal & Torres Strait Islander	3
Maroondah	2006	Non-indigenous	98457
Maroondah	2006	Torres Strait Islander	28
Maroondah	2011	Aboriginal	374
Maroondah	2011	Both Aboriginal & Torres Strait Islander	4
Maroondah	2011	Non-indigenous	103005
Maroondah	2011	Torres Strait Islander	28
Maroondah	2016	Aboriginal	533
Maroondah	2016	Both Aboriginal & Torres Strait Islander	10
Maroondah	2016	Non-indigenous	109362
Maroondah	2016	Torres Strait Islander	28
Whitehorse - East	2006	Aboriginal	94
Whitehorse - East	2006	Both Aboriginal & Torres Strait Islander	0
Whitehorse - East	2006	Non-indigenous	55390
Whitehorse - East	2006	Torres Strait Islander	14
Whitehorse - East	2011	Aboriginal	116
Whitehorse - East	2011	Both Aboriginal & Torres Strait Islander	9
Whitehorse - East	2011	Non-indigenous	57004
Whitehorse - East	2011	Torres Strait Islander	5
Whitehorse - East	2016	Aboriginal	139
Whitehorse - East	2016	Both Aboriginal & Torres Strait Islander	3
Whitehorse - East	2016	Non-indigenous	60617
Whitehorse - East	2016	Torres Strait Islander	10
Yarra Ranges	2006	Aboriginal	781
Yarra Ranges	2006	Both Aboriginal & Torres Strait Islander	17
Yarra Ranges	2006	Non-indigenous	138761
Yarra Ranges	2006	Torres Strait Islander	43
Yarra Ranges	2011	Aboriginal	885
Yarra Ranges	2011	Both Aboriginal & Torres Strait Islander	15
Yarra Ranges	2011	Non-indigenous	142757
Yarra Ranges	2011	Torres Strait Islander	53
Yarra Ranges	2016	Aboriginal	1274
Yarra Ranges	2016	Both Aboriginal & Torres Strait Islander	38
Yarra Ranges	2016	Non-indigenous	147401
Yarra Ranges	2016	Torres Strait Islander	47
Cardinia	2006	Aboriginal	223
Cardinia	2006	Both Aboriginal & Torres Strait Islander	0
Cardinia	2006	Non-indigenous	56863
Cardinia	2006	Torres Strait Islander	15
Cardinia	2011	Aboriginal	405
Cardinia	2011	Both Aboriginal & Torres Strait Islander	15
Cardinia	2011	Non-indigenous	73899
Cardinia	2011	Torres Strait Islander	19
Cardinia	2016	Aboriginal	726
Cardinia	2016	Both Aboriginal & Torres Strait Islander	17
Cardinia	2016	Non-indigenous	93515
Cardinia	2016	Torres Strait Islander	30
Casey - North	2006	Aboriginal	419
Casey - North	2006	Both Aboriginal & Torres Strait Islander	6
Casey - North	2006	Non-indigenous	113229
Casey - North	2006	Torres Strait Islander	55
Casey - North	2011	Aboriginal	510
Casey - North	2011	Both Aboriginal & Torres Strait Islander	18
Casey - North	2011	Non-indigenous	123448
Casey - North	2011	Torres Strait Islander	46
Casey - North	2016	Aboriginal	545
Casey - North	2016	Both Aboriginal & Torres Strait Islander	19
Casey - North	2016	Non-indigenous	130513
Casey - North	2016	Torres Strait Islander	42
Casey - South	2006	Aboriginal	592
Casey - South	2006	Both Aboriginal & Torres Strait Islander	18
Casey - South	2006	Non-indigenous	100576
Casey - South	2006	Torres Strait Islander	68
Casey - South	2011	Aboriginal	715
Casey - South	2011	Both Aboriginal & Torres Strait Islander	16
Casey - South	2011	Non-indigenous	127535
Casey - South	2011	Torres Strait Islander	95
Casey - South	2016	Aboriginal	942
Casey - South	2016	Both Aboriginal & Torres Strait Islander	20
Casey - South	2016	Non-indigenous	167173
Casey - South	2016	Torres Strait Islander	42
Dandenong	2006	Aboriginal	441
Dandenong	2006	Both Aboriginal & Torres Strait Islander	25
Dandenong	2006	Non-indigenous	157665
Dandenong	2006	Torres Strait Islander	75
Dandenong	2011	Aboriginal	455
Dandenong	2011	Both Aboriginal & Torres Strait Islander	21
Dandenong	2011	Non-indigenous	168517
Dandenong	2011	Torres Strait Islander	74
Dandenong	2016	Aboriginal	509
Dandenong	2016	Both Aboriginal & Torres Strait Islander	23
Dandenong	2016	Non-indigenous	186036
Dandenong	2016	Torres Strait Islander	55
Monash	2006	Aboriginal	281
Monash	2006	Both Aboriginal & Torres Strait Islander	3
Monash	2006	Non-indigenous	154425
Monash	2006	Torres Strait Islander	34
Monash	2011	Aboriginal	302
Monash	2011	Both Aboriginal & Torres Strait Islander	9
Monash	2011	Non-indigenous	161888
Monash	2011	Torres Strait Islander	30
Monash	2016	Aboriginal	360
Monash	2016	Both Aboriginal & Torres Strait Islander	19
Monash	2016	Non-indigenous	174656
Monash	2016	Torres Strait Islander	21
Brimbank	2006	Aboriginal	454
Brimbank	2006	Both Aboriginal & Torres Strait Islander	21
Brimbank	2006	Non-indigenous	158876
Brimbank	2006	Torres Strait Islander	75
Brimbank	2011	Aboriginal	551
Brimbank	2011	Both Aboriginal & Torres Strait Islander	38
Brimbank	2011	Non-indigenous	173745
Brimbank	2011	Torres Strait Islander	88
Brimbank	2016	Aboriginal	710
Brimbank	2016	Both Aboriginal & Torres Strait Islander	15
Brimbank	2016	Non-indigenous	185030
Brimbank	2016	Torres Strait Islander	61
Hobsons Bay	2006	Aboriginal	237
Hobsons Bay	2006	Both Aboriginal & Torres Strait Islander	21
Hobsons Bay	2006	Non-indigenous	76900
Hobsons Bay	2006	Torres Strait Islander	20
Hobsons Bay	2011	Aboriginal	322
Hobsons Bay	2011	Both Aboriginal & Torres Strait Islander	6
Hobsons Bay	2011	Non-indigenous	79064
Hobsons Bay	2011	Torres Strait Islander	23
Hobsons Bay	2016	Aboriginal	403
Hobsons Bay	2016	Both Aboriginal & Torres Strait Islander	10
Hobsons Bay	2016	Non-indigenous	83575
Hobsons Bay	2016	Torres Strait Islander	18
Maribyrnong	2006	Aboriginal	218
Maribyrnong	2006	Both Aboriginal & Torres Strait Islander	9
Maribyrnong	2006	Non-indigenous	62888
Maribyrnong	2006	Torres Strait Islander	28
Maribyrnong	2011	Aboriginal	295
Maribyrnong	2011	Both Aboriginal & Torres Strait Islander	11
Maribyrnong	2011	Non-indigenous	71308
Maribyrnong	2011	Torres Strait Islander	19
Maribyrnong	2016	Aboriginal	399
Maribyrnong	2016	Both Aboriginal & Torres Strait Islander	0
Maribyrnong	2016	Non-indigenous	81859
Maribyrnong	2016	Torres Strait Islander	30
Melton - Bacchus Marsh	2006	Aboriginal	507
Melton - Bacchus Marsh	2006	Both Aboriginal & Torres Strait Islander	30
Melton - Bacchus Marsh	2006	Non-indigenous	91729
Melton - Bacchus Marsh	2006	Torres Strait Islander	65
Melton - Bacchus Marsh	2011	Aboriginal	875
Melton - Bacchus Marsh	2011	Both Aboriginal & Torres Strait Islander	18
Melton - Bacchus Marsh	2011	Non-indigenous	123617
Melton - Bacchus Marsh	2011	Torres Strait Islander	52
Melton - Bacchus Marsh	2016	Aboriginal	1449
Melton - Bacchus Marsh	2016	Both Aboriginal & Torres Strait Islander	24
Melton - Bacchus Marsh	2016	Non-indigenous	151928
Melton - Bacchus Marsh	2016	Torres Strait Islander	37
Wyndham	2006	Aboriginal	664
Wyndham	2006	Both Aboriginal & Torres Strait Islander	24
Wyndham	2006	Non-indigenous	116235
Wyndham	2006	Torres Strait Islander	58
Wyndham	2011	Aboriginal	1095
Wyndham	2011	Both Aboriginal & Torres Strait Islander	20
Wyndham	2011	Non-indigenous	164842
Wyndham	2011	Torres Strait Islander	63
Wyndham	2016	Aboriginal	1715
Wyndham	2016	Both Aboriginal & Torres Strait Islander	30
Wyndham	2016	Non-indigenous	220102
Wyndham	2016	Torres Strait Islander	48
Frankston	2006	Aboriginal	661
Frankston	2006	Both Aboriginal & Torres Strait Islander	22
Frankston	2006	Non-indigenous	117049
Frankston	2006	Torres Strait Islander	71
Frankston	2011	Aboriginal	908
Frankston	2011	Both Aboriginal & Torres Strait Islander	18
Frankston	2011	Non-indigenous	125446
Frankston	2011	Torres Strait Islander	84
Frankston	2016	Aboriginal	1236
Frankston	2016	Both Aboriginal & Torres Strait Islander	36
Frankston	2016	Non-indigenous	132811
Frankston	2016	Torres Strait Islander	60
Mornington Peninsula	2006	Aboriginal	574
Mornington Peninsula	2006	Both Aboriginal & Torres Strait Islander	14
Mornington Peninsula	2006	Non-indigenous	135852
Mornington Peninsula	2006	Torres Strait Islander	43
Mornington Peninsula	2011	Aboriginal	891
Mornington Peninsula	2011	Both Aboriginal & Torres Strait Islander	29
Mornington Peninsula	2011	Non-indigenous	143639
Mornington Peninsula	2011	Torres Strait Islander	49
Mornington Peninsula	2016	Aboriginal	1202
Mornington Peninsula	2016	Both Aboriginal & Torres Strait Islander	30
Mornington Peninsula	2016	Non-indigenous	153695
Mornington Peninsula	2016	Torres Strait Islander	72
Grampians	2006	Aboriginal	422
Grampians	2006	Both Aboriginal & Torres Strait Islander	16
Grampians	2006	Non-indigenous	58883
Grampians	2006	Torres Strait Islander	73
Grampians	2011	Aboriginal	654
Grampians	2011	Both Aboriginal & Torres Strait Islander	11
Grampians	2011	Non-indigenous	58528
Grampians	2011	Torres Strait Islander	54
Grampians	2016	Aboriginal	761
Grampians	2016	Both Aboriginal & Torres Strait Islander	23
Grampians	2016	Non-indigenous	57987
Grampians	2016	Torres Strait Islander	49
Mildura	2006	Aboriginal	1348
Mildura	2006	Both Aboriginal & Torres Strait Islander	34
Mildura	2006	Non-indigenous	48379
Mildura	2006	Torres Strait Islander	53
Mildura	2011	Aboriginal	1736
Mildura	2011	Both Aboriginal & Torres Strait Islander	49
Mildura	2011	Non-indigenous	49143
Mildura	2011	Torres Strait Islander	51
Mildura	2016	Aboriginal	1963
Mildura	2016	Both Aboriginal & Torres Strait Islander	44
Mildura	2016	Non-indigenous	51813
Mildura	2016	Torres Strait Islander	58
Murray River - Swan Hill	2006	Aboriginal	933
Murray River - Swan Hill	2006	Both Aboriginal & Torres Strait Islander	41
Murray River - Swan Hill	2006	Non-indigenous	37772
Murray River - Swan Hill	2006	Torres Strait Islander	38
Murray River - Swan Hill	2011	Aboriginal	1015
Murray River - Swan Hill	2011	Both Aboriginal & Torres Strait Islander	32
Murray River - Swan Hill	2011	Non-indigenous	36115
Murray River - Swan Hill	2011	Torres Strait Islander	41
Murray River - Swan Hill	2016	Aboriginal	1026
Murray River - Swan Hill	2016	Both Aboriginal & Torres Strait Islander	26
Murray River - Swan Hill	2016	Non-indigenous	36235
Murray River - Swan Hill	2016	Torres Strait Islander	49
Campaspe	2006	Aboriginal	632
Campaspe	2006	Both Aboriginal & Torres Strait Islander	6
Campaspe	2006	Non-indigenous	35548
Campaspe	2006	Torres Strait Islander	23
Campaspe	2011	Aboriginal	780
Campaspe	2011	Both Aboriginal & Torres Strait Islander	13
Campaspe	2011	Non-indigenous	35727
Campaspe	2011	Torres Strait Islander	29
Campaspe	2016	Aboriginal	825
Campaspe	2016	Both Aboriginal & Torres Strait Islander	22
Campaspe	2016	Non-indigenous	36325
Campaspe	2016	Torres Strait Islander	36
Moira	2006	Aboriginal	273
Moira	2006	Both Aboriginal & Torres Strait Islander	16
Moira	2006	Non-indigenous	26772
Moira	2006	Torres Strait Islander	22
Moira	2011	Aboriginal	352
Moira	2011	Both Aboriginal & Torres Strait Islander	16
Moira	2011	Non-indigenous	27729
Moira	2011	Torres Strait Islander	27
Moira	2016	Aboriginal	466
Moira	2016	Both Aboriginal & Torres Strait Islander	11
Moira	2016	Non-indigenous	28616
Moira	2016	Torres Strait Islander	19
Shepparton	2006	Aboriginal	1718
Shepparton	2006	Both Aboriginal & Torres Strait Islander	42
Shepparton	2006	Non-indigenous	55274
Shepparton	2006	Torres Strait Islander	56
Shepparton	2011	Aboriginal	2001
Shepparton	2011	Both Aboriginal & Torres Strait Islander	33
Shepparton	2011	Non-indigenous	58144
Shepparton	2011	Torres Strait Islander	44
Shepparton	2016	Aboriginal	2061
Shepparton	2016	Both Aboriginal & Torres Strait Islander	67
Shepparton	2016	Non-indigenous	61460
Shepparton	2016	Torres Strait Islander	61
Glenelg - Southern Grampians	2006	Aboriginal	438
Glenelg - Southern Grampians	2006	Both Aboriginal & Torres Strait Islander	27
Glenelg - Southern Grampians	2006	Non-indigenous	35912
Glenelg - Southern Grampians	2006	Torres Strait Islander	22
Glenelg - Southern Grampians	2011	Aboriginal	560
Glenelg - Southern Grampians	2011	Both Aboriginal & Torres Strait Islander	14
Glenelg - Southern Grampians	2011	Non-indigenous	35406
Glenelg - Southern Grampians	2011	Torres Strait Islander	14
Glenelg - Southern Grampians	2016	Aboriginal	679
Glenelg - Southern Grampians	2016	Both Aboriginal & Torres Strait Islander	27
Glenelg - Southern Grampians	2016	Non-indigenous	34839
Glenelg - Southern Grampians	2016	Torres Strait Islander	13
Colac - Corangamite	2006	Aboriginal	193
Colac - Corangamite	2006	Both Aboriginal & Torres Strait Islander	0
Colac - Corangamite	2006	Non-indigenous	36686
Colac - Corangamite	2006	Torres Strait Islander	32
Colac - Corangamite	2011	Aboriginal	278
Colac - Corangamite	2011	Both Aboriginal & Torres Strait Islander	3
Colac - Corangamite	2011	Non-indigenous	36390
Colac - Corangamite	2011	Torres Strait Islander	23
Colac - Corangamite	2016	Aboriginal	379
Colac - Corangamite	2016	Both Aboriginal & Torres Strait Islander	3
Colac - Corangamite	2016	Non-indigenous	36637
Colac - Corangamite	2016	Torres Strait Islander	21
Warrnambool	2006	Aboriginal	511
Warrnambool	2006	Both Aboriginal & Torres Strait Islander	11
Warrnambool	2006	Non-indigenous	45299
Warrnambool	2006	Torres Strait Islander	26
Warrnambool	2011	Aboriginal	638
Warrnambool	2011	Both Aboriginal & Torres Strait Islander	23
Warrnambool	2011	Non-indigenous	47290
Warrnambool	2011	Torres Strait Islander	23
Warrnambool	2016	Aboriginal	721
Warrnambool	2016	Both Aboriginal & Torres Strait Islander	14
Warrnambool	2016	Non-indigenous	49348
Warrnambool	2016	Torres Strait Islander	16
Migratory - Offshore - Shipping (Vic.)	2006	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2006	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2006	Non-indigenous	51
Migratory - Offshore - Shipping (Vic.)	2006	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2011	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2011	Non-indigenous	36
Migratory - Offshore - Shipping (Vic.)	2011	Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	Aboriginal	0
Migratory - Offshore - Shipping (Vic.)	2016	Both Aboriginal & Torres Strait Islander	0
Migratory - Offshore - Shipping (Vic.)	2016	Non-indigenous	29
Migratory - Offshore - Shipping (Vic.)	2016	Torres Strait Islander	0
No usual address (Vic.)	2006	Aboriginal	83
No usual address (Vic.)	2006	Both Aboriginal & Torres Strait Islander	5
No usual address (Vic.)	2006	Non-indigenous	6299
No usual address (Vic.)	2006	Torres Strait Islander	7
No usual address (Vic.)	2011	Aboriginal	271
No usual address (Vic.)	2011	Both Aboriginal & Torres Strait Islander	3
No usual address (Vic.)	2011	Non-indigenous	8028
No usual address (Vic.)	2011	Torres Strait Islander	5
No usual address (Vic.)	2016	Aboriginal	247
No usual address (Vic.)	2016	Both Aboriginal & Torres Strait Islander	11
No usual address (Vic.)	2016	Non-indigenous	7291
No usual address (Vic.)	2016	Torres Strait Islander	16
Capalaba	2006	Aboriginal	728
Capalaba	2006	Both Aboriginal & Torres Strait Islander	53
Capalaba	2006	Non-indigenous	67475
Capalaba	2006	Torres Strait Islander	92
Capalaba	2011	Aboriginal	971
Capalaba	2011	Both Aboriginal & Torres Strait Islander	37
Capalaba	2011	Non-indigenous	68855
Capalaba	2011	Torres Strait Islander	79
Capalaba	2016	Aboriginal	1402
Capalaba	2016	Both Aboriginal & Torres Strait Islander	72
Capalaba	2016	Non-indigenous	70005
Capalaba	2016	Torres Strait Islander	90
Cleveland - Stradbroke	2006	Aboriginal	1018
Cleveland - Stradbroke	2006	Both Aboriginal & Torres Strait Islander	45
Cleveland - Stradbroke	2006	Non-indigenous	64796
Cleveland - Stradbroke	2006	Torres Strait Islander	50
Cleveland - Stradbroke	2011	Aboriginal	1409
Cleveland - Stradbroke	2011	Both Aboriginal & Torres Strait Islander	102
Cleveland - Stradbroke	2011	Non-indigenous	74561
Cleveland - Stradbroke	2011	Torres Strait Islander	92
Cleveland - Stradbroke	2016	Aboriginal	1746
Cleveland - Stradbroke	2016	Both Aboriginal & Torres Strait Islander	99
Cleveland - Stradbroke	2016	Non-indigenous	80867
Cleveland - Stradbroke	2016	Torres Strait Islander	102
Wynnum - Manly	2006	Aboriginal	1050
Wynnum - Manly	2006	Both Aboriginal & Torres Strait Islander	69
Wynnum - Manly	2006	Non-indigenous	56333
Wynnum - Manly	2006	Torres Strait Islander	97
Wynnum - Manly	2011	Aboriginal	1257
Wynnum - Manly	2011	Both Aboriginal & Torres Strait Islander	61
Wynnum - Manly	2011	Non-indigenous	63622
Wynnum - Manly	2011	Torres Strait Islander	88
Wynnum - Manly	2016	Aboriginal	1394
Wynnum - Manly	2016	Both Aboriginal & Torres Strait Islander	76
Wynnum - Manly	2016	Non-indigenous	67114
Wynnum - Manly	2016	Torres Strait Islander	119
Bald Hills - Everton Park	2006	Aboriginal	263
Bald Hills - Everton Park	2006	Both Aboriginal & Torres Strait Islander	15
Bald Hills - Everton Park	2006	Non-indigenous	34206
Bald Hills - Everton Park	2006	Torres Strait Islander	25
Bald Hills - Everton Park	2011	Aboriginal	370
Bald Hills - Everton Park	2011	Both Aboriginal & Torres Strait Islander	18
Bald Hills - Everton Park	2011	Non-indigenous	37349
Bald Hills - Everton Park	2011	Torres Strait Islander	27
Bald Hills - Everton Park	2016	Aboriginal	544
Bald Hills - Everton Park	2016	Both Aboriginal & Torres Strait Islander	39
Bald Hills - Everton Park	2016	Non-indigenous	40178
Bald Hills - Everton Park	2016	Torres Strait Islander	29
Chermside	2006	Aboriginal	835
Chermside	2006	Both Aboriginal & Torres Strait Islander	45
Chermside	2006	Non-indigenous	60037
Chermside	2006	Torres Strait Islander	118
