SA3_NAME16	Year	Age	Sex	persons
Nathan	2006	15-19	F	1140
Nathan	2006	15-19	M	1165
Nathan	2006	20-24	F	1508
Nathan	2006	20-24	M	1654
Nathan	2006	25-34	F	2567
Nathan	2006	25-34	M	2767
Nathan	2006	35-44	F	2560
Nathan	2006	35-44	M	2600
Nathan	2006	45-54	F	2045
Nathan	2006	45-54	M	1960
Nathan	2006	55-64	F	1642
Nathan	2006	55-64	M	1535
Nathan	2006	65-74	F	1304
Nathan	2006	65-74	M	1063
Nathan	2006	75-84	F	1188
Nathan	2006	75-84	M	838
Nathan	2006	85+	F	410
Nathan	2006	85+	M	228
Nathan	2011	0-4	F	1167
Nathan	2011	0-4	M	1330
Nathan	2011	5-14	F	1964
Nathan	2011	5-14	M	1996
Nathan	2011	15-19	F	1201
Nathan	2011	15-19	M	1183
Nathan	2011	20-24	F	1585
Nathan	2011	20-24	M	1732
Nathan	2011	25-34	F	2926
Nathan	2011	25-34	M	3192
Nathan	2011	35-44	F	2791
Nathan	2011	35-44	M	2842
Nathan	2011	45-54	F	2221
Nathan	2011	45-54	M	2210
Nathan	2011	55-64	F	1712
Nathan	2011	55-64	M	1604
Nathan	2011	65-74	F	1262
Nathan	2011	65-74	M	1084
Nathan	2011	75-84	F	1018
Nathan	2011	75-84	M	709
Nathan	2011	85+	F	510
Nathan	2011	85+	M	279
Nathan	2016	0-4	F	1243
Nathan	2016	0-4	M	1331
Nathan	2016	5-14	F	2162
Nathan	2016	5-14	M	2284
Nathan	2016	15-19	F	1145
Nathan	2016	15-19	M	1186
Nathan	2016	20-24	F	1706
Nathan	2016	20-24	M	1795
Nathan	2016	25-34	F	3298
Nathan	2016	25-34	M	3484
Nathan	2016	35-44	F	2897
Nathan	2016	35-44	M	2949
Nathan	2016	45-54	F	2480
Nathan	2016	45-54	M	2454
Nathan	2016	55-64	F	1829
Nathan	2016	55-64	M	1746
Nathan	2016	65-74	F	1312
Nathan	2016	65-74	M	1152
Nathan	2016	75-84	F	944
Nathan	2016	75-84	M	688
Nathan	2016	85+	F	505
Nathan	2016	85+	M	276
Rocklea - Acacia Ridge	2006	0-4	F	1555
Rocklea - Acacia Ridge	2006	0-4	M	1709
Rocklea - Acacia Ridge	2006	5-14	F	3403
Rocklea - Acacia Ridge	2006	5-14	M	3536
Rocklea - Acacia Ridge	2006	15-19	F	1575
Rocklea - Acacia Ridge	2006	15-19	M	1698
Rocklea - Acacia Ridge	2006	20-24	F	1602
Rocklea - Acacia Ridge	2006	20-24	M	1666
Rocklea - Acacia Ridge	2006	25-34	F	3511
Rocklea - Acacia Ridge	2006	25-34	M	3377
Rocklea - Acacia Ridge	2006	35-44	F	3652
Rocklea - Acacia Ridge	2006	35-44	M	3420
Rocklea - Acacia Ridge	2006	45-54	F	3255
Rocklea - Acacia Ridge	2006	45-54	M	2976
Rocklea - Acacia Ridge	2006	55-64	F	2064
Rocklea - Acacia Ridge	2006	55-64	M	2204
Rocklea - Acacia Ridge	2006	65-74	F	986
Rocklea - Acacia Ridge	2006	65-74	M	1038
Rocklea - Acacia Ridge	2006	75-84	F	645
Rocklea - Acacia Ridge	2006	75-84	M	460
Rocklea - Acacia Ridge	2006	85+	F	261
Rocklea - Acacia Ridge	2006	85+	M	113
Rocklea - Acacia Ridge	2011	0-4	F	1962
Rocklea - Acacia Ridge	2011	0-4	M	1975
Rocklea - Acacia Ridge	2011	5-14	F	3660
Rocklea - Acacia Ridge	2011	5-14	M	3805
Rocklea - Acacia Ridge	2011	15-19	F	1933
Rocklea - Acacia Ridge	2011	15-19	M	2046
Rocklea - Acacia Ridge	2011	20-24	F	1923
Rocklea - Acacia Ridge	2011	20-24	M	2127
Rocklea - Acacia Ridge	2011	25-34	F	4619
Rocklea - Acacia Ridge	2011	25-34	M	4327
Rocklea - Acacia Ridge	2011	35-44	F	4189
Rocklea - Acacia Ridge	2011	35-44	M	3874
Rocklea - Acacia Ridge	2011	45-54	F	3650
Rocklea - Acacia Ridge	2011	45-54	M	3524
Rocklea - Acacia Ridge	2011	55-64	F	2728
Rocklea - Acacia Ridge	2011	55-64	M	2660
Rocklea - Acacia Ridge	2011	65-74	F	1326
Rocklea - Acacia Ridge	2011	65-74	M	1373
Rocklea - Acacia Ridge	2011	75-84	F	726
Rocklea - Acacia Ridge	2011	75-84	M	586
Rocklea - Acacia Ridge	2011	85+	F	407
Rocklea - Acacia Ridge	2011	85+	M	205
Rocklea - Acacia Ridge	2016	0-4	F	2199
Rocklea - Acacia Ridge	2016	0-4	M	2470
Rocklea - Acacia Ridge	2016	5-14	F	3867
Rocklea - Acacia Ridge	2016	5-14	M	4077
Rocklea - Acacia Ridge	2016	15-19	F	1912
Rocklea - Acacia Ridge	2016	15-19	M	2019
Rocklea - Acacia Ridge	2016	20-24	F	2075
Rocklea - Acacia Ridge	2016	20-24	M	2192
Rocklea - Acacia Ridge	2016	25-34	F	5350
Rocklea - Acacia Ridge	2016	25-34	M	5030
Rocklea - Acacia Ridge	2016	35-44	F	4492
Rocklea - Acacia Ridge	2016	35-44	M	4371
Rocklea - Acacia Ridge	2016	45-54	F	3917
Rocklea - Acacia Ridge	2016	45-54	M	3575
Rocklea - Acacia Ridge	2016	55-64	F	3102
Rocklea - Acacia Ridge	2016	55-64	M	2912
Rocklea - Acacia Ridge	2016	65-74	F	1810
Rocklea - Acacia Ridge	2016	65-74	M	1819
Rocklea - Acacia Ridge	2016	75-84	F	859
Rocklea - Acacia Ridge	2016	75-84	M	756
Rocklea - Acacia Ridge	2016	85+	F	467
Rocklea - Acacia Ridge	2016	85+	M	268
Sunnybank	2006	0-4	F	1301
Sunnybank	2006	0-4	M	1361
Sunnybank	2006	5-14	F	2754
Sunnybank	2006	5-14	M	2867
Sunnybank	2006	15-19	F	1573
Sunnybank	2006	15-19	M	1759
Sunnybank	2006	20-24	F	2062
Sunnybank	2006	20-24	M	2224
Sunnybank	2006	25-34	F	3253
Sunnybank	2006	25-34	M	3199
Sunnybank	2006	35-44	F	3035
Sunnybank	2006	35-44	M	2754
Sunnybank	2006	45-54	F	3235
Sunnybank	2006	45-54	M	2864
Sunnybank	2006	55-64	F	2351
Sunnybank	2006	55-64	M	2350
Sunnybank	2006	65-74	F	1122
Sunnybank	2006	65-74	M	1126
Sunnybank	2006	75-84	F	837
Sunnybank	2006	75-84	M	572
Sunnybank	2006	85+	F	375
Sunnybank	2006	85+	M	199
Sunnybank	2011	0-4	F	1462
Sunnybank	2011	0-4	M	1381
Sunnybank	2011	5-14	F	2637
Sunnybank	2011	5-14	M	2733
Sunnybank	2011	15-19	F	1590
Sunnybank	2011	15-19	M	1648
Sunnybank	2011	20-24	F	2372
Sunnybank	2011	20-24	M	2555
Sunnybank	2011	25-34	F	3780
Sunnybank	2011	25-34	M	4024
Sunnybank	2011	35-44	F	3149
Sunnybank	2011	35-44	M	2983
Sunnybank	2011	45-54	F	2991
Sunnybank	2011	45-54	M	2757
Sunnybank	2011	55-64	F	2622
Sunnybank	2011	55-64	M	2441
Sunnybank	2011	65-74	F	1414
Sunnybank	2011	65-74	M	1431
Sunnybank	2011	75-84	F	817
Sunnybank	2011	75-84	M	639
Sunnybank	2011	85+	F	429
Sunnybank	2011	85+	M	213
Sunnybank	2016	0-4	F	1619
Sunnybank	2016	0-4	M	1619
Sunnybank	2016	5-14	F	2845
Sunnybank	2016	5-14	M	2783
Sunnybank	2016	15-19	F	1431
Sunnybank	2016	15-19	M	1603
Sunnybank	2016	20-24	F	2152
Sunnybank	2016	20-24	M	2585
Sunnybank	2016	25-34	F	4603
Sunnybank	2016	25-34	M	4905
Sunnybank	2016	35-44	F	3435
Sunnybank	2016	35-44	M	3383
Sunnybank	2016	45-54	F	2822
Sunnybank	2016	45-54	M	2629
Sunnybank	2016	55-64	F	2708
Sunnybank	2016	55-64	M	2384
Sunnybank	2016	65-74	F	1866
Sunnybank	2016	65-74	M	1816
Sunnybank	2016	75-84	F	915
Sunnybank	2016	75-84	M	802
Sunnybank	2016	85+	F	580
Sunnybank	2016	85+	M	303
Centenary	2006	0-4	F	1008
Centenary	2006	0-4	M	1110
Centenary	2006	5-14	F	2273
Centenary	2006	5-14	M	2252
Centenary	2006	15-19	F	1231
Centenary	2006	15-19	M	1181
Centenary	2006	20-24	F	1024
Centenary	2006	20-24	M	1085
Centenary	2006	25-34	F	2109
Centenary	2006	25-34	M	1914
Centenary	2006	35-44	F	2628
Centenary	2006	35-44	M	2326
Centenary	2006	45-54	F	2608
Centenary	2006	45-54	M	2319
Centenary	2006	55-64	F	1815
Centenary	2006	55-64	M	1877
Centenary	2006	65-74	F	789
Centenary	2006	65-74	M	742
Centenary	2006	75-84	F	567
Centenary	2006	75-84	M	418
Centenary	2006	85+	F	382
Centenary	2006	85+	M	145
Centenary	2011	0-4	F	1016
Centenary	2011	0-4	M	1148
Centenary	2011	5-14	F	2099
Centenary	2011	5-14	M	2197
Centenary	2011	15-19	F	1137
Centenary	2011	15-19	M	1132
Centenary	2011	20-24	F	962
Centenary	2011	20-24	M	977
Centenary	2011	25-34	F	1975
Centenary	2011	25-34	M	1881
Centenary	2011	35-44	F	2604
Centenary	2011	35-44	M	2303
Centenary	2011	45-54	F	2496
Centenary	2011	45-54	M	2338
Centenary	2011	55-64	F	2113
Centenary	2011	55-64	M	1999
Centenary	2011	65-74	F	1024
Centenary	2011	65-74	M	1054
Centenary	2011	75-84	F	574
Centenary	2011	75-84	M	460
Centenary	2011	85+	F	406
Centenary	2011	85+	M	160
Centenary	2016	0-4	F	967
Centenary	2016	0-4	M	1086
Centenary	2016	5-14	F	2147
Centenary	2016	5-14	M	2321
Centenary	2016	15-19	F	1084
Centenary	2016	15-19	M	1095
Centenary	2016	20-24	F	886
Centenary	2016	20-24	M	932
Centenary	2016	25-34	F	1894
Centenary	2016	25-34	M	1793
Centenary	2016	35-44	F	2470
Centenary	2016	35-44	M	2280
Centenary	2016	45-54	F	2486
Centenary	2016	45-54	M	2189
Centenary	2016	55-64	F	2144
Centenary	2016	55-64	M	1989
Centenary	2016	65-74	F	1505
Centenary	2016	65-74	M	1467
Centenary	2016	75-84	F	645
Centenary	2016	75-84	M	559
Centenary	2016	85+	F	406
Centenary	2016	85+	M	186
Kenmore - Brookfield - Moggill	2006	0-4	F	1154
Kenmore - Brookfield - Moggill	2006	0-4	M	1265
Kenmore - Brookfield - Moggill	2006	5-14	F	3154
Kenmore - Brookfield - Moggill	2006	5-14	M	3308
Kenmore - Brookfield - Moggill	2006	15-19	F	1588
Kenmore - Brookfield - Moggill	2006	15-19	M	1662
Kenmore - Brookfield - Moggill	2006	20-24	F	1157
Kenmore - Brookfield - Moggill	2006	20-24	M	1267
Kenmore - Brookfield - Moggill	2006	25-34	F	1878
Kenmore - Brookfield - Moggill	2006	25-34	M	1689
Kenmore - Brookfield - Moggill	2006	35-44	F	3355
Kenmore - Brookfield - Moggill	2006	35-44	M	2874
Kenmore - Brookfield - Moggill	2006	45-54	F	3364
Kenmore - Brookfield - Moggill	2006	45-54	M	2953
Kenmore - Brookfield - Moggill	2006	55-64	F	2534
Kenmore - Brookfield - Moggill	2006	55-64	M	2534
Kenmore - Brookfield - Moggill	2006	65-74	F	1285
Kenmore - Brookfield - Moggill	2006	65-74	M	1267
Kenmore - Brookfield - Moggill	2006	75-84	F	806
Kenmore - Brookfield - Moggill	2006	75-84	M	678
Kenmore - Brookfield - Moggill	2006	85+	F	439
Kenmore - Brookfield - Moggill	2006	85+	M	188
Kenmore - Brookfield - Moggill	2011	0-4	F	1247
Kenmore - Brookfield - Moggill	2011	0-4	M	1315
Kenmore - Brookfield - Moggill	2011	5-14	F	3213
Kenmore - Brookfield - Moggill	2011	5-14	M	3527
Kenmore - Brookfield - Moggill	2011	15-19	F	1761
Kenmore - Brookfield - Moggill	2011	15-19	M	1809
Kenmore - Brookfield - Moggill	2011	20-24	F	1243
Kenmore - Brookfield - Moggill	2011	20-24	M	1355
Kenmore - Brookfield - Moggill	2011	25-34	F	1856
Kenmore - Brookfield - Moggill	2011	25-34	M	1727
Kenmore - Brookfield - Moggill	2011	35-44	F	3468
Kenmore - Brookfield - Moggill	2011	35-44	M	2968
Kenmore - Brookfield - Moggill	2011	45-54	F	3574
Kenmore - Brookfield - Moggill	2011	45-54	M	3229
Kenmore - Brookfield - Moggill	2011	55-64	F	2770
Kenmore - Brookfield - Moggill	2011	55-64	M	2632
Kenmore - Brookfield - Moggill	2011	65-74	F	1729
Kenmore - Brookfield - Moggill	2011	65-74	M	1710
Kenmore - Brookfield - Moggill	2011	75-84	F	902
Kenmore - Brookfield - Moggill	2011	75-84	M	796
Kenmore - Brookfield - Moggill	2011	85+	F	565
Kenmore - Brookfield - Moggill	2011	85+	M	242
Kenmore - Brookfield - Moggill	2016	0-4	F	1207
Kenmore - Brookfield - Moggill	2016	0-4	M	1242
Kenmore - Brookfield - Moggill	2016	5-14	F	3305
Kenmore - Brookfield - Moggill	2016	5-14	M	3769
Kenmore - Brookfield - Moggill	2016	15-19	F	1735
Kenmore - Brookfield - Moggill	2016	15-19	M	1831
Kenmore - Brookfield - Moggill	2016	20-24	F	1309
Kenmore - Brookfield - Moggill	2016	20-24	M	1417
Kenmore - Brookfield - Moggill	2016	25-34	F	1827
Kenmore - Brookfield - Moggill	2016	25-34	M	1723
Kenmore - Brookfield - Moggill	2016	35-44	F	3370
Kenmore - Brookfield - Moggill	2016	35-44	M	2823
Kenmore - Brookfield - Moggill	2016	45-54	F	3710
Kenmore - Brookfield - Moggill	2016	45-54	M	3465
Kenmore - Brookfield - Moggill	2016	55-64	F	2800
Kenmore - Brookfield - Moggill	2016	55-64	M	2546
Kenmore - Brookfield - Moggill	2016	65-74	F	2149
Kenmore - Brookfield - Moggill	2016	65-74	M	2068
Kenmore - Brookfield - Moggill	2016	75-84	F	1111
Kenmore - Brookfield - Moggill	2016	75-84	M	1002
Kenmore - Brookfield - Moggill	2016	85+	F	596
Kenmore - Brookfield - Moggill	2016	85+	M	349
Sherwood - Indooroopilly	2006	0-4	F	912
Sherwood - Indooroopilly	2006	0-4	M	1036
Sherwood - Indooroopilly	2006	5-14	F	1912
Sherwood - Indooroopilly	2006	5-14	M	2030
Sherwood - Indooroopilly	2006	15-19	F	2409
Sherwood - Indooroopilly	2006	15-19	M	2146
Sherwood - Indooroopilly	2006	20-24	F	4141
Sherwood - Indooroopilly	2006	20-24	M	3766
Sherwood - Indooroopilly	2006	25-34	F	3530
Sherwood - Indooroopilly	2006	25-34	M	3836
Sherwood - Indooroopilly	2006	35-44	F	2564
Sherwood - Indooroopilly	2006	35-44	M	2484
Sherwood - Indooroopilly	2006	45-54	F	2616
Sherwood - Indooroopilly	2006	45-54	M	2361
Sherwood - Indooroopilly	2006	55-64	F	2093
Sherwood - Indooroopilly	2006	55-64	M	1966
Sherwood - Indooroopilly	2006	65-74	F	1121
Sherwood - Indooroopilly	2006	65-74	M	976
Sherwood - Indooroopilly	2006	75-84	F	1199
Sherwood - Indooroopilly	2006	75-84	M	728
Sherwood - Indooroopilly	2006	85+	F	645
Sherwood - Indooroopilly	2006	85+	M	245
Sherwood - Indooroopilly	2011	0-4	F	1067
Sherwood - Indooroopilly	2011	0-4	M	1200
Sherwood - Indooroopilly	2011	5-14	F	2178
Sherwood - Indooroopilly	2011	5-14	M	2280
Sherwood - Indooroopilly	2011	15-19	F	2246
Sherwood - Indooroopilly	2011	15-19	M	2099
Sherwood - Indooroopilly	2011	20-24	F	3986
Sherwood - Indooroopilly	2011	20-24	M	3927
Sherwood - Indooroopilly	2011	25-34	F	3981
Sherwood - Indooroopilly	2011	25-34	M	4244
Sherwood - Indooroopilly	2011	35-44	F	2905
Sherwood - Indooroopilly	2011	35-44	M	2758
Sherwood - Indooroopilly	2011	45-54	F	2603
Sherwood - Indooroopilly	2011	45-54	M	2384
Sherwood - Indooroopilly	2011	55-64	F	2270
Sherwood - Indooroopilly	2011	55-64	M	2107
Sherwood - Indooroopilly	2011	65-74	F	1353
Sherwood - Indooroopilly	2011	65-74	M	1167
Sherwood - Indooroopilly	2011	75-84	F	978
Sherwood - Indooroopilly	2011	75-84	M	677
Sherwood - Indooroopilly	2011	85+	F	592
Sherwood - Indooroopilly	2011	85+	M	289
Sherwood - Indooroopilly	2016	0-4	F	1193
Sherwood - Indooroopilly	2016	0-4	M	1157
Sherwood - Indooroopilly	2016	5-14	F	2485
Sherwood - Indooroopilly	2016	5-14	M	2678
Sherwood - Indooroopilly	2016	15-19	F	2544
Sherwood - Indooroopilly	2016	15-19	M	2215
Sherwood - Indooroopilly	2016	20-24	F	4396
Sherwood - Indooroopilly	2016	20-24	M	4068
Sherwood - Indooroopilly	2016	25-34	F	4137
Sherwood - Indooroopilly	2016	25-34	M	4321
Sherwood - Indooroopilly	2016	35-44	F	3192
Sherwood - Indooroopilly	2016	35-44	M	3116
Sherwood - Indooroopilly	2016	45-54	F	2791
Sherwood - Indooroopilly	2016	45-54	M	2539
Sherwood - Indooroopilly	2016	55-64	F	2273
Sherwood - Indooroopilly	2016	55-64	M	2102
Sherwood - Indooroopilly	2016	65-74	F	1806
Sherwood - Indooroopilly	2016	65-74	M	1536
Sherwood - Indooroopilly	2016	75-84	F	909
Sherwood - Indooroopilly	2016	75-84	M	707
Sherwood - Indooroopilly	2016	85+	F	574
Sherwood - Indooroopilly	2016	85+	M	332
The Gap - Enoggera	2006	0-4	F	1474
The Gap - Enoggera	2006	0-4	M	1587
The Gap - Enoggera	2006	5-14	F	2882
The Gap - Enoggera	2006	5-14	M	3068
The Gap - Enoggera	2006	15-19	F	1564
The Gap - Enoggera	2006	15-19	M	1667
The Gap - Enoggera	2006	20-24	F	1482
The Gap - Enoggera	2006	20-24	M	1655
The Gap - Enoggera	2006	25-34	F	3242
The Gap - Enoggera	2006	25-34	M	2997
The Gap - Enoggera	2006	35-44	F	3539
The Gap - Enoggera	2006	35-44	M	3243
The Gap - Enoggera	2006	45-54	F	3172
The Gap - Enoggera	2006	45-54	M	2820
The Gap - Enoggera	2006	55-64	F	2425
The Gap - Enoggera	2006	55-64	M	2330
The Gap - Enoggera	2006	65-74	F	1356
The Gap - Enoggera	2006	65-74	M	1158
The Gap - Enoggera	2006	75-84	F	1206
The Gap - Enoggera	2006	75-84	M	740
The Gap - Enoggera	2006	85+	F	469
The Gap - Enoggera	2006	85+	M	221
The Gap - Enoggera	2011	0-4	F	1589
The Gap - Enoggera	2011	0-4	M	1795
The Gap - Enoggera	2011	5-14	F	3003
The Gap - Enoggera	2011	5-14	M	3226
The Gap - Enoggera	2011	15-19	F	1520
The Gap - Enoggera	2011	15-19	M	1749
The Gap - Enoggera	2011	20-24	F	1572
The Gap - Enoggera	2011	20-24	M	2011
The Gap - Enoggera	2011	25-34	F	3185
The Gap - Enoggera	2011	25-34	M	3112
The Gap - Enoggera	2011	35-44	F	3795
The Gap - Enoggera	2011	35-44	M	3613
The Gap - Enoggera	2011	45-54	F	3242
The Gap - Enoggera	2011	45-54	M	2903
The Gap - Enoggera	2011	55-64	F	2639
The Gap - Enoggera	2011	55-64	M	2388
The Gap - Enoggera	2011	65-74	F	1613
The Gap - Enoggera	2011	65-74	M	1452
The Gap - Enoggera	2011	75-84	F	1152
The Gap - Enoggera	2011	75-84	M	767
The Gap - Enoggera	2011	85+	F	737
The Gap - Enoggera	2011	85+	M	300
The Gap - Enoggera	2016	0-4	F	1671
The Gap - Enoggera	2016	0-4	M	1729
The Gap - Enoggera	2016	5-14	F	3300
The Gap - Enoggera	2016	5-14	M	3684
The Gap - Enoggera	2016	15-19	F	1556
The Gap - Enoggera	2016	15-19	M	1705
The Gap - Enoggera	2016	20-24	F	1535
The Gap - Enoggera	2016	20-24	M	1874
The Gap - Enoggera	2016	25-34	F	3240
The Gap - Enoggera	2016	25-34	M	3142
The Gap - Enoggera	2016	35-44	F	4016
The Gap - Enoggera	2016	35-44	M	3642
The Gap - Enoggera	2016	45-54	F	3489
The Gap - Enoggera	2016	45-54	M	3240
The Gap - Enoggera	2016	55-64	F	2663
The Gap - Enoggera	2016	55-64	M	2398
The Gap - Enoggera	2016	65-74	F	2116
The Gap - Enoggera	2016	65-74	M	1813
The Gap - Enoggera	2016	75-84	F	1176
The Gap - Enoggera	2016	75-84	M	851
The Gap - Enoggera	2016	85+	F	797
The Gap - Enoggera	2016	85+	M	363
Brisbane Inner	2006	0-4	F	742
Brisbane Inner	2006	0-4	M	716
Brisbane Inner	2006	5-14	F	1143
Brisbane Inner	2006	5-14	M	1156
Brisbane Inner	2006	15-19	F	1360
Brisbane Inner	2006	15-19	M	1248
Brisbane Inner	2006	20-24	F	4150
Brisbane Inner	2006	20-24	M	3996
Brisbane Inner	2006	25-34	F	6263
Brisbane Inner	2006	25-34	M	7080
Brisbane Inner	2006	35-44	F	3257
Brisbane Inner	2006	35-44	M	4183
Brisbane Inner	2006	45-54	F	2931
Brisbane Inner	2006	45-54	M	3356
Brisbane Inner	2006	55-64	F	2235
Brisbane Inner	2006	55-64	M	2722
Brisbane Inner	2006	65-74	F	1057
Brisbane Inner	2006	65-74	M	1314
Brisbane Inner	2006	75-84	F	1024
Brisbane Inner	2006	75-84	M	744
Brisbane Inner	2006	85+	F	613
Brisbane Inner	2006	85+	M	242
Brisbane Inner	2011	0-4	F	802
Brisbane Inner	2011	0-4	M	880
Brisbane Inner	2011	5-14	F	1325
Brisbane Inner	2011	5-14	M	1298
Brisbane Inner	2011	15-19	F	1353
Brisbane Inner	2011	15-19	M	1371
Brisbane Inner	2011	20-24	F	3868
Brisbane Inner	2011	20-24	M	3794
Brisbane Inner	2011	25-34	F	8128
Brisbane Inner	2011	25-34	M	9143
Brisbane Inner	2011	35-44	F	3666
Brisbane Inner	2011	35-44	M	4730
Brisbane Inner	2011	45-54	F	2980
Brisbane Inner	2011	45-54	M	3468
Brisbane Inner	2011	55-64	F	2630
Brisbane Inner	2011	55-64	M	2899
Brisbane Inner	2011	65-74	F	1342
Brisbane Inner	2011	65-74	M	1521
Brisbane Inner	2011	75-84	F	793
Brisbane Inner	2011	75-84	M	708
Brisbane Inner	2011	85+	F	616
Brisbane Inner	2011	85+	M	252
Brisbane Inner	2016	0-4	F	979
Brisbane Inner	2016	0-4	M	962
Brisbane Inner	2016	5-14	F	1713
Brisbane Inner	2016	5-14	M	1770
Brisbane Inner	2016	15-19	F	1681
Brisbane Inner	2016	15-19	M	1542
Brisbane Inner	2016	20-24	F	4505
Brisbane Inner	2016	20-24	M	4254
Brisbane Inner	2016	25-34	F	9611
Brisbane Inner	2016	25-34	M	10360
Brisbane Inner	2016	35-44	F	4629
Brisbane Inner	2016	35-44	M	5330
Brisbane Inner	2016	45-54	F	3496
Brisbane Inner	2016	45-54	M	4065
Brisbane Inner	2016	55-64	F	2964
Brisbane Inner	2016	55-64	M	3208
Brisbane Inner	2016	65-74	F	1849
Brisbane Inner	2016	65-74	M	1982
Brisbane Inner	2016	75-84	F	865
Brisbane Inner	2016	75-84	M	853
Brisbane Inner	2016	85+	F	670
Brisbane Inner	2016	85+	M	288
Brisbane Inner - East	2006	0-4	F	1045
Brisbane Inner - East	2006	0-4	M	1156
Brisbane Inner - East	2006	5-14	F	1676
Brisbane Inner - East	2006	5-14	M	1810
Brisbane Inner - East	2006	15-19	F	926
Brisbane Inner - East	2006	15-19	M	921
Brisbane Inner - East	2006	20-24	F	1669
Brisbane Inner - East	2006	20-24	M	1436
Brisbane Inner - East	2006	25-34	F	3641
Brisbane Inner - East	2006	25-34	M	3509
Brisbane Inner - East	2006	35-44	F	2873
Brisbane Inner - East	2006	35-44	M	2983
Brisbane Inner - East	2006	45-54	F	2123
Brisbane Inner - East	2006	45-54	M	2164
Brisbane Inner - East	2006	55-64	F	1372
Brisbane Inner - East	2006	55-64	M	1347
Brisbane Inner - East	2006	65-74	F	719
Brisbane Inner - East	2006	65-74	M	708
Brisbane Inner - East	2006	75-84	F	736
Brisbane Inner - East	2006	75-84	M	462
Brisbane Inner - East	2006	85+	F	271
Brisbane Inner - East	2006	85+	M	151
Brisbane Inner - East	2011	0-4	F	1241
Brisbane Inner - East	2011	0-4	M	1338
Brisbane Inner - East	2011	5-14	F	1878
Brisbane Inner - East	2011	5-14	M	2104
Brisbane Inner - East	2011	15-19	F	890
Brisbane Inner - East	2011	15-19	M	1048
Brisbane Inner - East	2011	20-24	F	1639
Brisbane Inner - East	2011	20-24	M	1575
Brisbane Inner - East	2011	25-34	F	4076
Brisbane Inner - East	2011	25-34	M	4030
Brisbane Inner - East	2011	35-44	F	3379
Brisbane Inner - East	2011	35-44	M	3356
Brisbane Inner - East	2011	45-54	F	2380
Brisbane Inner - East	2011	45-54	M	2449
Brisbane Inner - East	2011	55-64	F	1640
Brisbane Inner - East	2011	55-64	M	1614
Brisbane Inner - East	2011	65-74	F	772
Brisbane Inner - East	2011	65-74	M	747
Brisbane Inner - East	2011	75-84	F	551
Brisbane Inner - East	2011	75-84	M	435
Brisbane Inner - East	2011	85+	F	295
Brisbane Inner - East	2011	85+	M	141
Brisbane Inner - East	2016	0-4	F	1317
Brisbane Inner - East	2016	0-4	M	1333
Brisbane Inner - East	2016	5-14	F	2228
Brisbane Inner - East	2016	5-14	M	2438
Brisbane Inner - East	2016	15-19	F	1047
Brisbane Inner - East	2016	15-19	M	1063
Brisbane Inner - East	2016	20-24	F	1668
Brisbane Inner - East	2016	20-24	M	1569
Brisbane Inner - East	2016	25-34	F	4337
Brisbane Inner - East	2016	25-34	M	4029
Brisbane Inner - East	2016	35-44	F	3443
Brisbane Inner - East	2016	35-44	M	3376
Brisbane Inner - East	2016	45-54	F	2831
Brisbane Inner - East	2016	45-54	M	2791
Brisbane Inner - East	2016	55-64	F	1894
Brisbane Inner - East	2016	55-64	M	1804
Brisbane Inner - East	2016	65-74	F	1052
Brisbane Inner - East	2016	65-74	M	988
Brisbane Inner - East	2016	75-84	F	501
Brisbane Inner - East	2016	75-84	M	452
Brisbane Inner - East	2016	85+	F	295
Brisbane Inner - East	2016	85+	M	139
Brisbane Inner - North	2006	0-4	F	1909
Brisbane Inner - North	2006	0-4	M	2070
Brisbane Inner - North	2006	5-14	F	3392
Brisbane Inner - North	2006	5-14	M	3208
Brisbane Inner - North	2006	15-19	F	2205
Brisbane Inner - North	2006	15-19	M	1781
Brisbane Inner - North	2006	20-24	F	3716
Brisbane Inner - North	2006	20-24	M	3257
Brisbane Inner - North	2006	25-34	F	6923
Brisbane Inner - North	2006	25-34	M	6818
Brisbane Inner - North	2006	35-44	F	5676
Brisbane Inner - North	2006	35-44	M	5749
Brisbane Inner - North	2006	45-54	F	4331
Brisbane Inner - North	2006	45-54	M	4325
Brisbane Inner - North	2006	55-64	F	3158
Brisbane Inner - North	2006	55-64	M	3254
Brisbane Inner - North	2006	65-74	F	1761
Brisbane Inner - North	2006	65-74	M	1650
Brisbane Inner - North	2006	75-84	F	1724
Brisbane Inner - North	2006	75-84	M	1101
Brisbane Inner - North	2006	85+	F	865
Brisbane Inner - North	2006	85+	M	305
Brisbane Inner - North	2011	0-4	F	2028
Brisbane Inner - North	2011	0-4	M	2109
Brisbane Inner - North	2011	5-14	F	3768
Brisbane Inner - North	2011	5-14	M	3728
Brisbane Inner - North	2011	15-19	F	2340
Brisbane Inner - North	2011	15-19	M	1877
Brisbane Inner - North	2011	20-24	F	3983
Brisbane Inner - North	2011	20-24	M	3547
Brisbane Inner - North	2011	25-34	F	7564
Brisbane Inner - North	2011	25-34	M	7884
Brisbane Inner - North	2011	35-44	F	6129
Brisbane Inner - North	2011	35-44	M	6116
Brisbane Inner - North	2011	45-54	F	4782
Brisbane Inner - North	2011	45-54	M	4938
Brisbane Inner - North	2011	55-64	F	3461
Brisbane Inner - North	2011	55-64	M	3636
