SA3_NAME16	Year	Age	persons
Campbelltown (NSW)	2006	85+	1010
Campbelltown (NSW)	2011	0-4	10927
Campbelltown (NSW)	2011	5-14	21235
Campbelltown (NSW)	2011	15-19	11673
Campbelltown (NSW)	2011	20-24	11093
Campbelltown (NSW)	2011	25-34	20839
Campbelltown (NSW)	2011	35-44	19298
Campbelltown (NSW)	2011	45-54	20627
Campbelltown (NSW)	2011	55-64	17726
Campbelltown (NSW)	2011	65-74	8478
Campbelltown (NSW)	2011	75-84	3895
Campbelltown (NSW)	2011	85+	1375
Campbelltown (NSW)	2016	0-4	11634
Campbelltown (NSW)	2016	5-14	22382
Campbelltown (NSW)	2016	15-19	10819
Campbelltown (NSW)	2016	20-24	11588
Campbelltown (NSW)	2016	25-34	23532
Campbelltown (NSW)	2016	35-44	21245
Campbelltown (NSW)	2016	45-54	19751
Campbelltown (NSW)	2016	55-64	18705
Campbelltown (NSW)	2016	65-74	12208
Campbelltown (NSW)	2016	75-84	4844
Campbelltown (NSW)	2016	85+	1695
Wollondilly	2006	0-4	2558
Wollondilly	2006	5-14	5774
Wollondilly	2006	15-19	2737
Wollondilly	2006	20-24	1960
Wollondilly	2006	25-34	4241
Wollondilly	2006	35-44	5323
Wollondilly	2006	45-54	5183
Wollondilly	2006	55-64	3782
Wollondilly	2006	65-74	1856
Wollondilly	2006	75-84	1007
Wollondilly	2006	85+	326
Wollondilly	2011	0-4	2622
Wollondilly	2011	5-14	5639
Wollondilly	2011	15-19	2717
Wollondilly	2011	20-24	2202
Wollondilly	2011	25-34	3840
Wollondilly	2011	35-44	5435
Wollondilly	2011	45-54	5303
Wollondilly	2011	55-64	4484
Wollondilly	2011	65-74	2514
Wollondilly	2011	75-84	1212
Wollondilly	2011	85+	423
Wollondilly	2016	0-4	2811
Wollondilly	2016	5-14	6167
Wollondilly	2016	15-19	2820
Wollondilly	2016	20-24	2427
Wollondilly	2016	25-34	4898
Wollondilly	2016	35-44	5502
Wollondilly	2016	45-54	5664
Wollondilly	2016	55-64	5118
Wollondilly	2016	65-74	3525
Wollondilly	2016	75-84	1617
Wollondilly	2016	85+	605
Blue Mountains	2006	0-4	4698
Blue Mountains	2006	5-14	10387
Blue Mountains	2006	15-19	5289
Blue Mountains	2006	20-24	3971
Blue Mountains	2006	25-34	7649
Blue Mountains	2006	35-44	10638
Blue Mountains	2006	45-54	11922
Blue Mountains	2006	55-64	9449
Blue Mountains	2006	65-74	5228
Blue Mountains	2006	75-84	3372
Blue Mountains	2006	85+	1237
Blue Mountains	2011	0-4	4685
Blue Mountains	2011	5-14	10081
Blue Mountains	2011	15-19	4974
Blue Mountains	2011	20-24	3747
Blue Mountains	2011	25-34	6978
Blue Mountains	2011	35-44	10376
Blue Mountains	2011	45-54	11620
Blue Mountains	2011	55-64	11409
Blue Mountains	2011	65-74	6742
Blue Mountains	2011	75-84	3530
Blue Mountains	2011	85+	1548
Blue Mountains	2016	0-4	4222
Blue Mountains	2016	5-14	9823
Blue Mountains	2016	15-19	4763
Blue Mountains	2016	20-24	3632
Blue Mountains	2016	25-34	6977
Blue Mountains	2016	35-44	9660
Blue Mountains	2016	45-54	10952
Blue Mountains	2016	55-64	11722
Blue Mountains	2016	65-74	9227
Blue Mountains	2016	75-84	4091
Blue Mountains	2016	85+	1622
Blue Mountains - South	2006	0-4	0
Blue Mountains - South	2006	5-14	0
Blue Mountains - South	2006	15-19	0
Blue Mountains - South	2006	20-24	0
Blue Mountains - South	2006	25-34	0
Blue Mountains - South	2006	35-44	0
Blue Mountains - South	2006	45-54	0
Blue Mountains - South	2006	55-64	0
Blue Mountains - South	2006	65-74	0
Blue Mountains - South	2006	75-84	0
Blue Mountains - South	2006	85+	0
Blue Mountains - South	2011	0-4	0
Blue Mountains - South	2011	5-14	0
Blue Mountains - South	2011	15-19	0
Blue Mountains - South	2011	20-24	0
Blue Mountains - South	2011	25-34	0
Blue Mountains - South	2011	35-44	3
Blue Mountains - South	2011	45-54	0
Blue Mountains - South	2011	55-64	0
Blue Mountains - South	2011	65-74	0
Blue Mountains - South	2011	75-84	0
Blue Mountains - South	2011	85+	0
Blue Mountains - South	2016	0-4	0
Blue Mountains - South	2016	5-14	0
Blue Mountains - South	2016	15-19	0
Blue Mountains - South	2016	20-24	0
Blue Mountains - South	2016	25-34	0
Blue Mountains - South	2016	35-44	0
Blue Mountains - South	2016	45-54	3
Blue Mountains - South	2016	55-64	0
Blue Mountains - South	2016	65-74	3
Blue Mountains - South	2016	75-84	0
Blue Mountains - South	2016	85+	0
Penrith	2006	0-4	9204
Penrith	2006	5-14	18218
Penrith	2006	15-19	9042
Penrith	2006	20-24	9065
Penrith	2006	25-34	18412
Penrith	2006	35-44	17014
Penrith	2006	45-54	16316
Penrith	2006	55-64	11856
Penrith	2006	65-74	5490
Penrith	2006	75-84	3420
Penrith	2006	85+	1111
Penrith	2011	0-4	9584
Penrith	2011	5-14	17818
Penrith	2011	15-19	8856
Penrith	2011	20-24	8893
Penrith	2011	25-34	18444
Penrith	2011	35-44	18039
Penrith	2011	45-54	16431
Penrith	2011	55-64	14249
Penrith	2011	65-74	7312
Penrith	2011	75-84	3622
Penrith	2011	85+	1420
Penrith	2016	0-4	10581
Penrith	2016	5-14	19448
Penrith	2016	15-19	9252
Penrith	2016	20-24	9509
Penrith	2016	25-34	21585
Penrith	2016	35-44	19957
Penrith	2016	45-54	17390
Penrith	2016	55-64	15276
Penrith	2016	65-74	10485
Penrith	2016	75-84	4480
Penrith	2016	85+	1715
Richmond - Windsor	2006	0-4	2591
Richmond - Windsor	2006	5-14	5443
Richmond - Windsor	2006	15-19	2678
Richmond - Windsor	2006	20-24	2989
Richmond - Windsor	2006	25-34	5186
Richmond - Windsor	2006	35-44	5224
Richmond - Windsor	2006	45-54	4491
Richmond - Windsor	2006	55-64	3093
Richmond - Windsor	2006	65-74	1807
Richmond - Windsor	2006	75-84	1204
Richmond - Windsor	2006	85+	482
Richmond - Windsor	2011	0-4	2618
Richmond - Windsor	2011	5-14	4975
Richmond - Windsor	2011	15-19	2662
Richmond - Windsor	2011	20-24	3019
Richmond - Windsor	2011	25-34	4934
Richmond - Windsor	2011	35-44	4896
Richmond - Windsor	2011	45-54	4837
Richmond - Windsor	2011	55-64	3724
Richmond - Windsor	2011	65-74	2218
Richmond - Windsor	2011	75-84	1277
Richmond - Windsor	2011	85+	584
Richmond - Windsor	2016	0-4	2266
Richmond - Windsor	2016	5-14	4670
Richmond - Windsor	2016	15-19	2504
Richmond - Windsor	2016	20-24	2865
Richmond - Windsor	2016	25-34	5313
Richmond - Windsor	2016	35-44	4631
Richmond - Windsor	2016	45-54	5030
Richmond - Windsor	2016	55-64	4073
Richmond - Windsor	2016	65-74	2873
Richmond - Windsor	2016	75-84	1630
Richmond - Windsor	2016	85+	693
St Marys	2006	0-4	3665
St Marys	2006	5-14	8245
St Marys	2006	15-19	4289
St Marys	2006	20-24	3957
St Marys	2006	25-34	6953
St Marys	2006	35-44	7562
St Marys	2006	45-54	7544
St Marys	2006	55-64	4816
St Marys	2006	65-74	2155
St Marys	2006	75-84	1322
St Marys	2006	85+	302
St Marys	2011	0-4	3936
St Marys	2011	5-14	7253
St Marys	2011	15-19	4117
St Marys	2011	20-24	4081
St Marys	2011	25-34	7576
St Marys	2011	35-44	6997
St Marys	2011	45-54	7691
St Marys	2011	55-64	5836
St Marys	2011	65-74	2808
St Marys	2011	75-84	1312
St Marys	2011	85+	454
St Marys	2016	0-4	3900
St Marys	2016	5-14	7226
St Marys	2016	15-19	3659
St Marys	2016	20-24	4293
St Marys	2016	25-34	8219
St Marys	2016	35-44	7108
St Marys	2016	45-54	7020
St Marys	2016	55-64	6726
St Marys	2016	65-74	3763
St Marys	2016	75-84	1540
St Marys	2016	85+	535
Auburn	2006	0-4	4979
Auburn	2006	5-14	8915
Auburn	2006	15-19	4863
Auburn	2006	20-24	6128
Auburn	2006	25-34	11646
Auburn	2006	35-44	10077
Auburn	2006	45-54	8276
Auburn	2006	55-64	5238
Auburn	2006	65-74	3071
Auburn	2006	75-84	2175
Auburn	2006	85+	733
Auburn	2011	0-4	5692
Auburn	2011	5-14	8943
Auburn	2011	15-19	4717
Auburn	2011	20-24	6887
Auburn	2011	25-34	15206
Auburn	2011	35-44	10576
Auburn	2011	45-54	9407
Auburn	2011	55-64	6614
Auburn	2011	65-74	3465
Auburn	2011	75-84	2045
Auburn	2011	85+	872
Auburn	2016	0-4	6395
Auburn	2016	5-14	9252
Auburn	2016	15-19	4753
Auburn	2016	20-24	8122
Auburn	2016	25-34	21886
Auburn	2016	35-44	12855
Auburn	2016	45-54	10282
Auburn	2016	55-64	8401
Auburn	2016	65-74	4455
Auburn	2016	75-84	2268
Auburn	2016	85+	998
Carlingford	2006	0-4	3244
Carlingford	2006	5-14	7612
Carlingford	2006	15-19	3917
Carlingford	2006	20-24	3457
Carlingford	2006	25-34	6421
Carlingford	2006	35-44	8789
Carlingford	2006	45-54	8232
Carlingford	2006	55-64	5992
Carlingford	2006	65-74	4295
Carlingford	2006	75-84	2873
Carlingford	2006	85+	847
Carlingford	2011	0-4	3646
Carlingford	2011	5-14	7645
Carlingford	2011	15-19	3985
Carlingford	2011	20-24	3909
Carlingford	2011	25-34	7132
Carlingford	2011	35-44	8598
Carlingford	2011	45-54	9144
Carlingford	2011	55-64	6835
Carlingford	2011	65-74	4629
Carlingford	2011	75-84	3016
Carlingford	2011	85+	1055
Carlingford	2016	0-4	4340
Carlingford	2016	5-14	8377
Carlingford	2016	15-19	4319
Carlingford	2016	20-24	4050
Carlingford	2016	25-34	8921
Carlingford	2016	35-44	9515
Carlingford	2016	45-54	9390
Carlingford	2016	55-64	7908
Carlingford	2016	65-74	5243
Carlingford	2016	75-84	3213
Carlingford	2016	85+	1287
Merrylands - Guildford	2006	0-4	9223
Merrylands - Guildford	2006	5-14	17610
Merrylands - Guildford	2006	15-19	8923
Merrylands - Guildford	2006	20-24	9256
Merrylands - Guildford	2006	25-34	18283
Merrylands - Guildford	2006	35-44	17257
Merrylands - Guildford	2006	45-54	15497
Merrylands - Guildford	2006	55-64	12141
Merrylands - Guildford	2006	65-74	7892
Merrylands - Guildford	2006	75-84	5826
Merrylands - Guildford	2006	85+	1679
Merrylands - Guildford	2011	0-4	11113
Merrylands - Guildford	2011	5-14	18329
Merrylands - Guildford	2011	15-19	9369
Merrylands - Guildford	2011	20-24	10174
Merrylands - Guildford	2011	25-34	21673
Merrylands - Guildford	2011	35-44	18309
Merrylands - Guildford	2011	45-54	16712
Merrylands - Guildford	2011	55-64	13693
Merrylands - Guildford	2011	65-74	8555
Merrylands - Guildford	2011	75-84	5714
Merrylands - Guildford	2011	85+	2257
Merrylands - Guildford	2016	0-4	12011
Merrylands - Guildford	2016	5-14	20731
Merrylands - Guildford	2016	15-19	9475
Merrylands - Guildford	2016	20-24	11419
Merrylands - Guildford	2016	25-34	25543
Merrylands - Guildford	2016	35-44	20518
Merrylands - Guildford	2016	45-54	17970
Merrylands - Guildford	2016	55-64	14912
Merrylands - Guildford	2016	65-74	10288
Merrylands - Guildford	2016	75-84	5694
Merrylands - Guildford	2016	85+	2710
Parramatta	2006	0-4	7563
Parramatta	2006	5-14	12243
Parramatta	2006	15-19	6358
Parramatta	2006	20-24	8934
Parramatta	2006	25-34	21940
Parramatta	2006	35-44	17141
Parramatta	2006	45-54	12899
Parramatta	2006	55-64	10424
Parramatta	2006	65-74	6480
Parramatta	2006	75-84	4556
Parramatta	2006	85+	1880
Parramatta	2011	0-4	9624
Parramatta	2011	5-14	13340
Parramatta	2011	15-19	6275
Parramatta	2011	20-24	8890
Parramatta	2011	25-34	27834
Parramatta	2011	35-44	18943
Parramatta	2011	45-54	14221
Parramatta	2011	55-64	11131
Parramatta	2011	65-74	7531
Parramatta	2011	75-84	4690
Parramatta	2011	85+	2291
Parramatta	2016	0-4	11440
Parramatta	2016	5-14	15927
Parramatta	2016	15-19	6122
Parramatta	2016	20-24	8596
Parramatta	2016	25-34	31657
Parramatta	2016	35-44	23639
Parramatta	2016	45-54	14712
Parramatta	2016	55-64	12117
Parramatta	2016	65-74	8835
Parramatta	2016	75-84	5260
Parramatta	2016	85+	2597
Pennant Hills - Epping	2006	0-4	2111
Pennant Hills - Epping	2006	5-14	5592
Pennant Hills - Epping	2006	15-19	3159
Pennant Hills - Epping	2006	20-24	3088
Pennant Hills - Epping	2006	25-34	4123
Pennant Hills - Epping	2006	35-44	5846
Pennant Hills - Epping	2006	45-54	6465
Pennant Hills - Epping	2006	55-64	4713
Pennant Hills - Epping	2006	65-74	2893
Pennant Hills - Epping	2006	75-84	2226
Pennant Hills - Epping	2006	85+	822
Pennant Hills - Epping	2011	0-4	2245
Pennant Hills - Epping	2011	5-14	5445
Pennant Hills - Epping	2011	15-19	3280
Pennant Hills - Epping	2011	20-24	3157
Pennant Hills - Epping	2011	25-34	4590
Pennant Hills - Epping	2011	35-44	5609
Pennant Hills - Epping	2011	45-54	6857
Pennant Hills - Epping	2011	55-64	5358
Pennant Hills - Epping	2011	65-74	3287
Pennant Hills - Epping	2011	75-84	2203
Pennant Hills - Epping	2011	85+	976
Pennant Hills - Epping	2016	0-4	2594
Pennant Hills - Epping	2016	5-14	6073
Pennant Hills - Epping	2016	15-19	3275
Pennant Hills - Epping	2016	20-24	3537
Pennant Hills - Epping	2016	25-34	5721
Pennant Hills - Epping	2016	35-44	6478
Pennant Hills - Epping	2016	45-54	6650
Pennant Hills - Epping	2016	55-64	5882
Pennant Hills - Epping	2016	65-74	3895
Pennant Hills - Epping	2016	75-84	2337
Pennant Hills - Epping	2016	85+	1149
Ryde - Hunters Hill	2006	0-4	6557
Ryde - Hunters Hill	2006	5-14	12769
Ryde - Hunters Hill	2006	15-19	7068
Ryde - Hunters Hill	2006	20-24	9295
Ryde - Hunters Hill	2006	25-34	16499
Ryde - Hunters Hill	2006	35-44	17608
Ryde - Hunters Hill	2006	45-54	15504
Ryde - Hunters Hill	2006	55-64	11591
Ryde - Hunters Hill	2006	65-74	7746
Ryde - Hunters Hill	2006	75-84	6704
Ryde - Hunters Hill	2006	85+	2680
Ryde - Hunters Hill	2011	0-4	7316
Ryde - Hunters Hill	2011	5-14	12860
Ryde - Hunters Hill	2011	15-19	6966
Ryde - Hunters Hill	2011	20-24	9955
Ryde - Hunters Hill	2011	25-34	18531
Ryde - Hunters Hill	2011	35-44	17495
Ryde - Hunters Hill	2011	45-54	16117
Ryde - Hunters Hill	2011	55-64	12911
Ryde - Hunters Hill	2011	65-74	8205
Ryde - Hunters Hill	2011	75-84	6266
Ryde - Hunters Hill	2011	85+	3215
Ryde - Hunters Hill	2016	0-4	8082
Ryde - Hunters Hill	2016	5-14	14155
Ryde - Hunters Hill	2016	15-19	7565
Ryde - Hunters Hill	2016	20-24	10696
Ryde - Hunters Hill	2016	25-34	23128
Ryde - Hunters Hill	2016	35-44	19383
Ryde - Hunters Hill	2016	45-54	16985
Ryde - Hunters Hill	2016	55-64	14401
Ryde - Hunters Hill	2016	65-74	10055
Ryde - Hunters Hill	2016	75-84	6307
Ryde - Hunters Hill	2016	85+	3780
Bringelly - Green Valley	2006	0-4	6225
Bringelly - Green Valley	2006	5-14	13487
Bringelly - Green Valley	2006	15-19	5918
Bringelly - Green Valley	2006	20-24	5251
Bringelly - Green Valley	2006	25-34	10397
Bringelly - Green Valley	2006	35-44	12077
Bringelly - Green Valley	2006	45-54	9725
Bringelly - Green Valley	2006	55-64	6065
Bringelly - Green Valley	2006	65-74	3588
Bringelly - Green Valley	2006	75-84	1672
Bringelly - Green Valley	2006	85+	372
Bringelly - Green Valley	2011	0-4	5808
Bringelly - Green Valley	2011	5-14	13463
Bringelly - Green Valley	2011	15-19	6853
Bringelly - Green Valley	2011	20-24	5628
Bringelly - Green Valley	2011	25-34	10673
Bringelly - Green Valley	2011	35-44	11702
Bringelly - Green Valley	2011	45-54	11641
Bringelly - Green Valley	2011	55-64	7777
Bringelly - Green Valley	2011	65-74	4231
Bringelly - Green Valley	2011	75-84	2045
Bringelly - Green Valley	2011	85+	528
Bringelly - Green Valley	2016	0-4	7886
Bringelly - Green Valley	2016	5-14	16129
Bringelly - Green Valley	2016	15-19	7919
Bringelly - Green Valley	2016	20-24	7418
Bringelly - Green Valley	2016	25-34	15040
Bringelly - Green Valley	2016	35-44	14596
Bringelly - Green Valley	2016	45-54	13668
Bringelly - Green Valley	2016	55-64	10478
Bringelly - Green Valley	2016	65-74	5976
Bringelly - Green Valley	2016	75-84	2881
Bringelly - Green Valley	2016	85+	815
Fairfield	2006	0-4	11199
Fairfield	2006	5-14	25179
Fairfield	2006	15-19	12967
Fairfield	2006	20-24	12893
Fairfield	2006	25-34	22371
Fairfield	2006	35-44	24697
Fairfield	2006	45-54	24546
Fairfield	2006	55-64	16664
Fairfield	2006	65-74	10612
Fairfield	2006	75-84	6350
Fairfield	2006	85+	1590
Fairfield	2011	0-4	11322
Fairfield	2011	5-14	24086
Fairfield	2011	15-19	13520
Fairfield	2011	20-24	12835
Fairfield	2011	25-34	23453
Fairfield	2011	35-44	23950
Fairfield	2011	45-54	25445
Fairfield	2011	55-64	20124
Fairfield	2011	65-74	11543
Fairfield	2011	75-84	7185
Fairfield	2011	85+	2187
Fairfield	2016	0-4	11115
Fairfield	2016	5-14	24003
Fairfield	2016	15-19	13302
Fairfield	2016	20-24	14377
Fairfield	2016	25-34	25102
Fairfield	2016	35-44	23149
Fairfield	2016	45-54	25512
Fairfield	2016	55-64	23570
Fairfield	2016	65-74	14407
Fairfield	2016	75-84	8079
Fairfield	2016	85+	3187
Liverpool	2006	0-4	7654
Liverpool	2006	5-14	14406
Liverpool	2006	15-19	6447
Liverpool	2006	20-24	6828
Liverpool	2006	25-34	14883
Liverpool	2006	35-44	14756
Liverpool	2006	45-54	11718
Liverpool	2006	55-64	8522
Liverpool	2006	65-74	4735
Liverpool	2006	75-84	2814
Liverpool	2006	85+	822
Liverpool	2011	0-4	8563
Liverpool	2011	5-14	15407
Liverpool	2011	15-19	7196
Liverpool	2011	20-24	7158
Liverpool	2011	25-34	16126
Liverpool	2011	35-44	15813
Liverpool	2011	45-54	13733
Liverpool	2011	55-64	9898
Liverpool	2011	65-74	5910
Liverpool	2011	75-84	3303
Liverpool	2011	85+	1082
Liverpool	2016	0-4	9409
Liverpool	2016	5-14	16853
Liverpool	2016	15-19	7812
Liverpool	2016	20-24	8082
Liverpool	2016	25-34	17990
Liverpool	2016	35-44	17526
Liverpool	2016	45-54	15096
Liverpool	2016	55-64	11560
Liverpool	2016	65-74	7540
Liverpool	2016	75-84	3939
Liverpool	2016	85+	1547
Cronulla - Miranda - Caringbah	2006	0-4	6062
Cronulla - Miranda - Caringbah	2006	5-14	11919
Cronulla - Miranda - Caringbah	2006	15-19	6235
Cronulla - Miranda - Caringbah	2006	20-24	6526
Cronulla - Miranda - Caringbah	2006	25-34	13987
Cronulla - Miranda - Caringbah	2006	35-44	14550
Cronulla - Miranda - Caringbah	2006	45-54	13767
Cronulla - Miranda - Caringbah	2006	55-64	11411
Cronulla - Miranda - Caringbah	2006	65-74	7872
Cronulla - Miranda - Caringbah	2006	75-84	6718
Cronulla - Miranda - Caringbah	2006	85+	2063
Cronulla - Miranda - Caringbah	2011	0-4	6503
Cronulla - Miranda - Caringbah	2011	5-14	12186
Cronulla - Miranda - Caringbah	2011	15-19	5983
Cronulla - Miranda - Caringbah	2011	20-24	6435
Cronulla - Miranda - Caringbah	2011	25-34	13555
Cronulla - Miranda - Caringbah	2011	35-44	14935
Cronulla - Miranda - Caringbah	2011	45-54	14383
Cronulla - Miranda - Caringbah	2011	55-64	12292
Cronulla - Miranda - Caringbah	2011	65-74	8618
Cronulla - Miranda - Caringbah	2011	75-84	6633
Cronulla - Miranda - Caringbah	2011	85+	2840
Cronulla - Miranda - Caringbah	2016	0-4	6659
Cronulla - Miranda - Caringbah	2016	5-14	13158
Cronulla - Miranda - Caringbah	2016	15-19	6213
Cronulla - Miranda - Caringbah	2016	20-24	6176
Cronulla - Miranda - Caringbah	2016	25-34	13882
Cronulla - Miranda - Caringbah	2016	35-44	14820
Cronulla - Miranda - Caringbah	2016	45-54	15114
Cronulla - Miranda - Caringbah	2016	55-64	13539
Cronulla - Miranda - Caringbah	2016	65-74	10243
Cronulla - Miranda - Caringbah	2016	75-84	6474
Cronulla - Miranda - Caringbah	2016	85+	3563
Sutherland - Menai - Heathcote	2006	0-4	7118
Sutherland - Menai - Heathcote	2006	5-14	14704
Sutherland - Menai - Heathcote	2006	15-19	8162
Sutherland - Menai - Heathcote	2006	20-24	6874
Sutherland - Menai - Heathcote	2006	25-34	13060
Sutherland - Menai - Heathcote	2006	35-44	15547
Sutherland - Menai - Heathcote	2006	45-54	15835
Sutherland - Menai - Heathcote	2006	55-64	11828
Sutherland - Menai - Heathcote	2006	65-74	5527
Sutherland - Menai - Heathcote	2006	75-84	3839
Sutherland - Menai - Heathcote	2006	85+	1302
Sutherland - Menai - Heathcote	2011	0-4	7387
Sutherland - Menai - Heathcote	2011	5-14	14174
Sutherland - Menai - Heathcote	2011	15-19	7431
Sutherland - Menai - Heathcote	2011	20-24	6934
Sutherland - Menai - Heathcote	2011	25-34	12373
Sutherland - Menai - Heathcote	2011	35-44	15447
Sutherland - Menai - Heathcote	2011	45-54	15639
Sutherland - Menai - Heathcote	2011	55-64	13227
Sutherland - Menai - Heathcote	2011	65-74	7507
Sutherland - Menai - Heathcote	2011	75-84	4034
Sutherland - Menai - Heathcote	2011	85+	1753
Sutherland - Menai - Heathcote	2016	0-4	6930
Sutherland - Menai - Heathcote	2016	5-14	14801
Sutherland - Menai - Heathcote	2016	15-19	6879
Sutherland - Menai - Heathcote	2016	20-24	6495
Sutherland - Menai - Heathcote	2016	25-34	12299
Sutherland - Menai - Heathcote	2016	35-44	15255
Sutherland - Menai - Heathcote	2016	45-54	15071
Sutherland - Menai - Heathcote	2016	55-64	13664
Sutherland - Menai - Heathcote	2016	65-74	9692
Sutherland - Menai - Heathcote	2016	75-84	4569
Sutherland - Menai - Heathcote	2016	85+	2381
Migratory - Offshore - Shipping (NSW)	2006	0-4	0
Migratory - Offshore - Shipping (NSW)	2006	5-14	0
Migratory - Offshore - Shipping (NSW)	2006	15-19	4
Migratory - Offshore - Shipping (NSW)	2006	20-24	8
Migratory - Offshore - Shipping (NSW)	2006	25-34	22
Migratory - Offshore - Shipping (NSW)	2006	35-44	6
Migratory - Offshore - Shipping (NSW)	2006	45-54	3
Migratory - Offshore - Shipping (NSW)	2006	55-64	4
Migratory - Offshore - Shipping (NSW)	2006	65-74	0
Migratory - Offshore - Shipping (NSW)	2006	75-84	0
Migratory - Offshore - Shipping (NSW)	2006	85+	0
Migratory - Offshore - Shipping (NSW)	2011	0-4	0
Migratory - Offshore - Shipping (NSW)	2011	5-14	5
Migratory - Offshore - Shipping (NSW)	2011	15-19	0
Migratory - Offshore - Shipping (NSW)	2011	20-24	3
Migratory - Offshore - Shipping (NSW)	2011	25-34	3
Migratory - Offshore - Shipping (NSW)	2011	35-44	10
Migratory - Offshore - Shipping (NSW)	2011	45-54	14
Migratory - Offshore - Shipping (NSW)	2011	55-64	27
Migratory - Offshore - Shipping (NSW)	2011	65-74	26
Migratory - Offshore - Shipping (NSW)	2011	75-84	27
Migratory - Offshore - Shipping (NSW)	2011	85+	0
Migratory - Offshore - Shipping (NSW)	2016	0-4	14
Migratory - Offshore - Shipping (NSW)	2016	5-14	22
Migratory - Offshore - Shipping (NSW)	2016	15-19	12
Migratory - Offshore - Shipping (NSW)	2016	20-24	9
Migratory - Offshore - Shipping (NSW)	2016	25-34	32
Migratory - Offshore - Shipping (NSW)	2016	35-44	34
Migratory - Offshore - Shipping (NSW)	2016	45-54	50
Migratory - Offshore - Shipping (NSW)	2016	55-64	74
Migratory - Offshore - Shipping (NSW)	2016	65-74	108
Migratory - Offshore - Shipping (NSW)	2016	75-84	42
Migratory - Offshore - Shipping (NSW)	2016	85+	10
No usual address (NSW)	2006	0-4	439
No usual address (NSW)	2006	5-14	514
No usual address (NSW)	2006	15-19	574
No usual address (NSW)	2006	20-24	1134
No usual address (NSW)	2006	25-34	2353
No usual address (NSW)	2006	35-44	1744
No usual address (NSW)	2006	45-54	1365
No usual address (NSW)	2006	55-64	1211
No usual address (NSW)	2006	65-74	562
No usual address (NSW)	2006	75-84	205
No usual address (NSW)	2006	85+	66
No usual address (NSW)	2011	0-4	554
No usual address (NSW)	2011	5-14	627
No usual address (NSW)	2011	15-19	757
