SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
Wodonga - Alpine	2006	Health care and social assistance	F	2702
Wodonga - Alpine	2006	Health care and social assistance	M	541
Wodonga - Alpine	2006	Information media and telecommunications	F	137
Wodonga - Alpine	2006	Information media and telecommunications	M	155
Wodonga - Alpine	2006	Manufacturing	F	828
Wodonga - Alpine	2006	Manufacturing	M	3026
Wodonga - Alpine	2006	Mining	F	3
Wodonga - Alpine	2006	Mining	M	49
Wodonga - Alpine	2006	Other services	F	415
Wodonga - Alpine	2006	Other services	M	611
Wodonga - Alpine	2006	Professional scientific and technical services	F	534
Wodonga - Alpine	2006	Professional scientific and technical services	M	639
Wodonga - Alpine	2006	Public administration and safety	F	1110
Wodonga - Alpine	2006	Public administration and safety	M	1694
Wodonga - Alpine	2006	Rental hiring and real estate services	F	194
Wodonga - Alpine	2006	Rental hiring and real estate services	M	197
Wodonga - Alpine	2006	Retail trade	F	2072
Wodonga - Alpine	2006	Retail trade	M	1391
Wodonga - Alpine	2006	Transport postal and warehousing	F	291
Wodonga - Alpine	2006	Transport postal and warehousing	M	862
Wodonga - Alpine	2006	Wholesale trade	F	251
Wodonga - Alpine	2006	Wholesale trade	M	590
Wodonga - Alpine	2011		F	247
Wodonga - Alpine	2011		M	343
Wodonga - Alpine	2011	Accommodation and food services	F	1482
Wodonga - Alpine	2011	Accommodation and food services	M	909
Wodonga - Alpine	2011	Administrative and support services	F	358
Wodonga - Alpine	2011	Administrative and support services	M	403
Wodonga - Alpine	2011	Agriculture forestry and fishing	F	553
Wodonga - Alpine	2011	Agriculture forestry and fishing	M	1204
Wodonga - Alpine	2011	Arts and recreation services	F	135
Wodonga - Alpine	2011	Arts and recreation services	M	175
Wodonga - Alpine	2011	Construction	F	329
Wodonga - Alpine	2011	Construction	M	2148
Wodonga - Alpine	2011	Education and training	F	1645
Wodonga - Alpine	2011	Education and training	M	718
Wodonga - Alpine	2011	Electricity gas water and waste services	F	26
Wodonga - Alpine	2011	Electricity gas water and waste services	M	247
Wodonga - Alpine	2011	Financial and insurance services	F	335
Wodonga - Alpine	2011	Financial and insurance services	M	182
Wodonga - Alpine	2011	Health care and social assistance	F	3295
Wodonga - Alpine	2011	Health care and social assistance	M	618
Wodonga - Alpine	2011	Information media and telecommunications	F	110
Wodonga - Alpine	2011	Information media and telecommunications	M	150
Wodonga - Alpine	2011	Manufacturing	F	756
Wodonga - Alpine	2011	Manufacturing	M	2906
Wodonga - Alpine	2011	Mining	F	11
Wodonga - Alpine	2011	Mining	M	94
Wodonga - Alpine	2011	Other services	F	425
Wodonga - Alpine	2011	Other services	M	592
Wodonga - Alpine	2011	Professional scientific and technical services	F	560
Wodonga - Alpine	2011	Professional scientific and technical services	M	559
Wodonga - Alpine	2011	Public administration and safety	F	1228
Wodonga - Alpine	2011	Public administration and safety	M	1964
Wodonga - Alpine	2011	Rental hiring and real estate services	F	196
Wodonga - Alpine	2011	Rental hiring and real estate services	M	184
Wodonga - Alpine	2011	Retail trade	F	2108
Wodonga - Alpine	2011	Retail trade	M	1371
Wodonga - Alpine	2011	Transport postal and warehousing	F	330
Wodonga - Alpine	2011	Transport postal and warehousing	M	1059
Wodonga - Alpine	2011	Wholesale trade	F	225
Wodonga - Alpine	2011	Wholesale trade	M	683
Wodonga - Alpine	2016		F	432
Wodonga - Alpine	2016		M	788
Wodonga - Alpine	2016	Accommodation and food services	F	1570
Wodonga - Alpine	2016	Accommodation and food services	M	998
Wodonga - Alpine	2016	Administrative and support services	F	523
Wodonga - Alpine	2016	Administrative and support services	M	493
Wodonga - Alpine	2016	Agriculture forestry and fishing	F	547
Wodonga - Alpine	2016	Agriculture forestry and fishing	M	1255
Wodonga - Alpine	2016	Arts and recreation services	F	177
Wodonga - Alpine	2016	Arts and recreation services	M	201
Wodonga - Alpine	2016	Construction	F	327
Wodonga - Alpine	2016	Construction	M	2353
Wodonga - Alpine	2016	Education and training	F	1878
Wodonga - Alpine	2016	Education and training	M	694
Wodonga - Alpine	2016	Electricity gas water and waste services	F	39
Wodonga - Alpine	2016	Electricity gas water and waste services	M	276
Wodonga - Alpine	2016	Financial and insurance services	F	328
Wodonga - Alpine	2016	Financial and insurance services	M	167
Wodonga - Alpine	2016	Health care and social assistance	F	3786
Wodonga - Alpine	2016	Health care and social assistance	M	772
Wodonga - Alpine	2016	Information media and telecommunications	F	91
Wodonga - Alpine	2016	Information media and telecommunications	M	131
Wodonga - Alpine	2016	Manufacturing	F	702
Wodonga - Alpine	2016	Manufacturing	M	2407
Wodonga - Alpine	2016	Mining	F	9
Wodonga - Alpine	2016	Mining	M	85
Wodonga - Alpine	2016	Other services	F	471
Wodonga - Alpine	2016	Other services	M	680
Wodonga - Alpine	2016	Professional scientific and technical services	F	604
Wodonga - Alpine	2016	Professional scientific and technical services	M	597
Wodonga - Alpine	2016	Public administration and safety	F	1283
Wodonga - Alpine	2016	Public administration and safety	M	1944
Wodonga - Alpine	2016	Rental hiring and real estate services	F	209
Wodonga - Alpine	2016	Rental hiring and real estate services	M	176
Wodonga - Alpine	2016	Retail trade	F	1973
Wodonga - Alpine	2016	Retail trade	M	1316
Wodonga - Alpine	2016	Transport postal and warehousing	F	312
Wodonga - Alpine	2016	Transport postal and warehousing	M	1076
Wodonga - Alpine	2016	Wholesale trade	F	186
Wodonga - Alpine	2016	Wholesale trade	M	474
Baw Baw	2006		F	195
Baw Baw	2006		M	252
Baw Baw	2006	Accommodation and food services	F	557
Baw Baw	2006	Accommodation and food services	M	261
Baw Baw	2006	Administrative and support services	F	172
Baw Baw	2006	Administrative and support services	M	232
Baw Baw	2006	Agriculture forestry and fishing	F	670
Baw Baw	2006	Agriculture forestry and fishing	M	1291
Baw Baw	2006	Arts and recreation services	F	83
Baw Baw	2006	Arts and recreation services	M	91
Baw Baw	2006	Construction	F	186
Baw Baw	2006	Construction	M	1455
Baw Baw	2006	Education and training	F	1114
Baw Baw	2006	Education and training	M	484
Baw Baw	2006	Electricity gas water and waste services	F	32
Baw Baw	2006	Electricity gas water and waste services	M	269
Baw Baw	2006	Financial and insurance services	F	186
Baw Baw	2006	Financial and insurance services	M	120
Baw Baw	2006	Health care and social assistance	F	1519
Baw Baw	2006	Health care and social assistance	M	281
Baw Baw	2006	Information media and telecommunications	F	100
Baw Baw	2006	Information media and telecommunications	M	111
Baw Baw	2006	Manufacturing	F	425
Baw Baw	2006	Manufacturing	M	1206
Baw Baw	2006	Mining	F	9
Baw Baw	2006	Mining	M	109
Baw Baw	2006	Other services	F	358
Baw Baw	2006	Other services	M	426
Baw Baw	2006	Professional scientific and technical services	F	309
Baw Baw	2006	Professional scientific and technical services	M	341
Baw Baw	2006	Public administration and safety	F	403
Baw Baw	2006	Public administration and safety	M	410
Baw Baw	2006	Rental hiring and real estate services	F	83
Baw Baw	2006	Rental hiring and real estate services	M	90
Baw Baw	2006	Retail trade	F	1050
Baw Baw	2006	Retail trade	M	710
Baw Baw	2006	Transport postal and warehousing	F	113
Baw Baw	2006	Transport postal and warehousing	M	551
Baw Baw	2006	Wholesale trade	F	223
Baw Baw	2006	Wholesale trade	M	603
Baw Baw	2011		F	176
Baw Baw	2011		M	245
Baw Baw	2011	Accommodation and food services	F	744
Baw Baw	2011	Accommodation and food services	M	345
Baw Baw	2011	Administrative and support services	F	247
Baw Baw	2011	Administrative and support services	M	235
Baw Baw	2011	Agriculture forestry and fishing	F	614
Baw Baw	2011	Agriculture forestry and fishing	M	1201
Baw Baw	2011	Arts and recreation services	F	101
Baw Baw	2011	Arts and recreation services	M	107
Baw Baw	2011	Construction	F	266
Baw Baw	2011	Construction	M	1979
Baw Baw	2011	Education and training	F	1317
Baw Baw	2011	Education and training	M	527
Baw Baw	2011	Electricity gas water and waste services	F	37
Baw Baw	2011	Electricity gas water and waste services	M	319
Baw Baw	2011	Financial and insurance services	F	206
Baw Baw	2011	Financial and insurance services	M	155
Baw Baw	2011	Health care and social assistance	F	1876
Baw Baw	2011	Health care and social assistance	M	365
Baw Baw	2011	Information media and telecommunications	F	99
Baw Baw	2011	Information media and telecommunications	M	112
Baw Baw	2011	Manufacturing	F	460
Baw Baw	2011	Manufacturing	M	1387
Baw Baw	2011	Mining	F	9
Baw Baw	2011	Mining	M	135
Baw Baw	2011	Other services	F	408
Baw Baw	2011	Other services	M	535
Baw Baw	2011	Professional scientific and technical services	F	419
Baw Baw	2011	Professional scientific and technical services	M	424
Baw Baw	2011	Public administration and safety	F	525
Baw Baw	2011	Public administration and safety	M	476
Baw Baw	2011	Rental hiring and real estate services	F	107
Baw Baw	2011	Rental hiring and real estate services	M	99
Baw Baw	2011	Retail trade	F	1169
Baw Baw	2011	Retail trade	M	785
Baw Baw	2011	Transport postal and warehousing	F	156
Baw Baw	2011	Transport postal and warehousing	M	642
Baw Baw	2011	Wholesale trade	F	216
Baw Baw	2011	Wholesale trade	M	611
Baw Baw	2016		F	303
Baw Baw	2016		M	582
Baw Baw	2016	Accommodation and food services	F	856
Baw Baw	2016	Accommodation and food services	M	455
Baw Baw	2016	Administrative and support services	F	304
Baw Baw	2016	Administrative and support services	M	237
Baw Baw	2016	Agriculture forestry and fishing	F	689
Baw Baw	2016	Agriculture forestry and fishing	M	1280
Baw Baw	2016	Arts and recreation services	F	141
Baw Baw	2016	Arts and recreation services	M	123
Baw Baw	2016	Construction	F	240
Baw Baw	2016	Construction	M	2208
Baw Baw	2016	Education and training	F	1540
Baw Baw	2016	Education and training	M	529
Baw Baw	2016	Electricity gas water and waste services	F	47
Baw Baw	2016	Electricity gas water and waste services	M	391
Baw Baw	2016	Financial and insurance services	F	223
Baw Baw	2016	Financial and insurance services	M	152
Baw Baw	2016	Health care and social assistance	F	2172
Baw Baw	2016	Health care and social assistance	M	420
Baw Baw	2016	Information media and telecommunications	F	97
Baw Baw	2016	Information media and telecommunications	M	130
Baw Baw	2016	Manufacturing	F	362
Baw Baw	2016	Manufacturing	M	1194
Baw Baw	2016	Mining	F	21
Baw Baw	2016	Mining	M	140
Baw Baw	2016	Other services	F	439
Baw Baw	2016	Other services	M	554
Baw Baw	2016	Professional scientific and technical services	F	490
Baw Baw	2016	Professional scientific and technical services	M	490
Baw Baw	2016	Public administration and safety	F	591
Baw Baw	2016	Public administration and safety	M	518
Baw Baw	2016	Rental hiring and real estate services	F	140
Baw Baw	2016	Rental hiring and real estate services	M	109
Baw Baw	2016	Retail trade	F	1099
Baw Baw	2016	Retail trade	M	737
Baw Baw	2016	Transport postal and warehousing	F	164
Baw Baw	2016	Transport postal and warehousing	M	610
Baw Baw	2016	Wholesale trade	F	163
Baw Baw	2016	Wholesale trade	M	397
Gippsland - East	2006		F	188
Gippsland - East	2006		M	242
Gippsland - East	2006	Accommodation and food services	F	868
Gippsland - East	2006	Accommodation and food services	M	521
Gippsland - East	2006	Administrative and support services	F	173
Gippsland - East	2006	Administrative and support services	M	212
Gippsland - East	2006	Agriculture forestry and fishing	F	458
Gippsland - East	2006	Agriculture forestry and fishing	M	1120
Gippsland - East	2006	Arts and recreation services	F	121
Gippsland - East	2006	Arts and recreation services	M	102
Gippsland - East	2006	Construction	F	153
Gippsland - East	2006	Construction	M	1348
Gippsland - East	2006	Education and training	F	951
Gippsland - East	2006	Education and training	M	399
Gippsland - East	2006	Electricity gas water and waste services	F	30
Gippsland - East	2006	Electricity gas water and waste services	M	146
Gippsland - East	2006	Financial and insurance services	F	149
Gippsland - East	2006	Financial and insurance services	M	89
Gippsland - East	2006	Health care and social assistance	F	1556
Gippsland - East	2006	Health care and social assistance	M	376
Gippsland - East	2006	Information media and telecommunications	F	56
Gippsland - East	2006	Information media and telecommunications	M	59
Gippsland - East	2006	Manufacturing	F	435
Gippsland - East	2006	Manufacturing	M	916
Gippsland - East	2006	Mining	F	3
Gippsland - East	2006	Mining	M	106
Gippsland - East	2006	Other services	F	224
Gippsland - East	2006	Other services	M	333
Gippsland - East	2006	Professional scientific and technical services	F	218
Gippsland - East	2006	Professional scientific and technical services	M	255
Gippsland - East	2006	Public administration and safety	F	305
Gippsland - East	2006	Public administration and safety	M	407
Gippsland - East	2006	Rental hiring and real estate services	F	102
Gippsland - East	2006	Rental hiring and real estate services	M	84
Gippsland - East	2006	Retail trade	F	1214
Gippsland - East	2006	Retail trade	M	920
Gippsland - East	2006	Transport postal and warehousing	F	134
Gippsland - East	2006	Transport postal and warehousing	M	515
Gippsland - East	2006	Wholesale trade	F	124
Gippsland - East	2006	Wholesale trade	M	319
Gippsland - East	2011		F	163
Gippsland - East	2011		M	247
Gippsland - East	2011	Accommodation and food services	F	919
Gippsland - East	2011	Accommodation and food services	M	576
Gippsland - East	2011	Administrative and support services	F	185
Gippsland - East	2011	Administrative and support services	M	215
Gippsland - East	2011	Agriculture forestry and fishing	F	415
Gippsland - East	2011	Agriculture forestry and fishing	M	988
Gippsland - East	2011	Arts and recreation services	F	98
Gippsland - East	2011	Arts and recreation services	M	114
Gippsland - East	2011	Construction	F	182
Gippsland - East	2011	Construction	M	1518
Gippsland - East	2011	Education and training	F	1081
Gippsland - East	2011	Education and training	M	453
Gippsland - East	2011	Electricity gas water and waste services	F	35
Gippsland - East	2011	Electricity gas water and waste services	M	184
Gippsland - East	2011	Financial and insurance services	F	151
Gippsland - East	2011	Financial and insurance services	M	56
Gippsland - East	2011	Health care and social assistance	F	1892
Gippsland - East	2011	Health care and social assistance	M	404
Gippsland - East	2011	Information media and telecommunications	F	50
Gippsland - East	2011	Information media and telecommunications	M	62
Gippsland - East	2011	Manufacturing	F	468
