SA3_NAME16	Year	Age	NonSchoolQualification	adults
Christmas Island	2016	55-64	Advanced Diploma and Diploma	14
Christmas Island	2016	55-64	Bachelor	9
Christmas Island	2016	55-64	Graduate Diploma and Graduate Certificate	0
Christmas Island	2016	55-64	Postgraduate	5
Christmas Island	2016	65-74		35
Christmas Island	2016	65-74	Certificate nfd	0
Christmas Island	2016	65-74	Certificate I and II Level	4
Christmas Island	2016	65-74	Certificate III and IV Level	12
Christmas Island	2016	65-74	Advanced Diploma and Diploma	3
Christmas Island	2016	65-74	Bachelor	7
Christmas Island	2016	65-74	Graduate Diploma and Graduate Certificate	0
Christmas Island	2016	65-74	Postgraduate	3
Christmas Island	2016	75-84		6
Christmas Island	2016	75-84	Certificate nfd	0
Christmas Island	2016	75-84	Certificate I and II Level	0
Christmas Island	2016	75-84	Certificate III and IV Level	0
Christmas Island	2016	75-84	Advanced Diploma and Diploma	0
Christmas Island	2016	75-84	Bachelor	0
Christmas Island	2016	75-84	Graduate Diploma and Graduate Certificate	0
Christmas Island	2016	75-84	Postgraduate	0
Christmas Island	2016	85+		0
Christmas Island	2016	85+	Certificate nfd	0
Christmas Island	2016	85+	Certificate I and II Level	0
Christmas Island	2016	85+	Certificate III and IV Level	0
Christmas Island	2016	85+	Advanced Diploma and Diploma	0
Christmas Island	2016	85+	Bachelor	0
Christmas Island	2016	85+	Graduate Diploma and Graduate Certificate	0
Christmas Island	2016	85+	Postgraduate	0
Cocos (Keeling) Islands	2006	15-19		0
Cocos (Keeling) Islands	2006	15-19	Certificate nfd	0
Cocos (Keeling) Islands	2006	15-19	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	15-19	Certificate III and IV Level	0
Cocos (Keeling) Islands	2006	15-19	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2006	15-19	Bachelor	0
Cocos (Keeling) Islands	2006	15-19	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	15-19	Postgraduate	0
Cocos (Keeling) Islands	2006	20-24		3
Cocos (Keeling) Islands	2006	20-24	Certificate nfd	0
Cocos (Keeling) Islands	2006	20-24	Certificate I and II Level	4
Cocos (Keeling) Islands	2006	20-24	Certificate III and IV Level	10
Cocos (Keeling) Islands	2006	20-24	Advanced Diploma and Diploma	3
Cocos (Keeling) Islands	2006	20-24	Bachelor	0
Cocos (Keeling) Islands	2006	20-24	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	20-24	Postgraduate	0
Cocos (Keeling) Islands	2006	25-34		8
Cocos (Keeling) Islands	2006	25-34	Certificate nfd	5
Cocos (Keeling) Islands	2006	25-34	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	25-34	Certificate III and IV Level	5
Cocos (Keeling) Islands	2006	25-34	Advanced Diploma and Diploma	5
Cocos (Keeling) Islands	2006	25-34	Bachelor	10
Cocos (Keeling) Islands	2006	25-34	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	25-34	Postgraduate	0
Cocos (Keeling) Islands	2006	35-44		17
Cocos (Keeling) Islands	2006	35-44	Certificate nfd	0
Cocos (Keeling) Islands	2006	35-44	Certificate I and II Level	3
Cocos (Keeling) Islands	2006	35-44	Certificate III and IV Level	18
Cocos (Keeling) Islands	2006	35-44	Advanced Diploma and Diploma	12
Cocos (Keeling) Islands	2006	35-44	Bachelor	10
Cocos (Keeling) Islands	2006	35-44	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	35-44	Postgraduate	3
Cocos (Keeling) Islands	2006	45-54		12
Cocos (Keeling) Islands	2006	45-54	Certificate nfd	0
Cocos (Keeling) Islands	2006	45-54	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	45-54	Certificate III and IV Level	13
Cocos (Keeling) Islands	2006	45-54	Advanced Diploma and Diploma	3
Cocos (Keeling) Islands	2006	45-54	Bachelor	4
Cocos (Keeling) Islands	2006	45-54	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	45-54	Postgraduate	0
Cocos (Keeling) Islands	2006	55-64		10
Cocos (Keeling) Islands	2006	55-64	Certificate nfd	0
Cocos (Keeling) Islands	2006	55-64	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	55-64	Certificate III and IV Level	6
Cocos (Keeling) Islands	2006	55-64	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2006	55-64	Bachelor	3
Cocos (Keeling) Islands	2006	55-64	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	55-64	Postgraduate	0
Cocos (Keeling) Islands	2006	65-74		12
Cocos (Keeling) Islands	2006	65-74	Certificate nfd	0
Cocos (Keeling) Islands	2006	65-74	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	65-74	Certificate III and IV Level	0
Cocos (Keeling) Islands	2006	65-74	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2006	65-74	Bachelor	0
Cocos (Keeling) Islands	2006	65-74	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	65-74	Postgraduate	0
Cocos (Keeling) Islands	2006	75-84		0
Cocos (Keeling) Islands	2006	75-84	Certificate nfd	0
Cocos (Keeling) Islands	2006	75-84	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	75-84	Certificate III and IV Level	0
Cocos (Keeling) Islands	2006	75-84	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2006	75-84	Bachelor	0
Cocos (Keeling) Islands	2006	75-84	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	75-84	Postgraduate	0
Cocos (Keeling) Islands	2006	85+		0
Cocos (Keeling) Islands	2006	85+	Certificate nfd	0
Cocos (Keeling) Islands	2006	85+	Certificate I and II Level	0
Cocos (Keeling) Islands	2006	85+	Certificate III and IV Level	0
Cocos (Keeling) Islands	2006	85+	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2006	85+	Bachelor	0
Cocos (Keeling) Islands	2006	85+	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2006	85+	Postgraduate	0
Cocos (Keeling) Islands	2011	15-19		4
Cocos (Keeling) Islands	2011	15-19	Certificate nfd	0
Cocos (Keeling) Islands	2011	15-19	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	15-19	Certificate III and IV Level	0
Cocos (Keeling) Islands	2011	15-19	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	15-19	Bachelor	0
Cocos (Keeling) Islands	2011	15-19	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	15-19	Postgraduate	0
Cocos (Keeling) Islands	2011	20-24		0
Cocos (Keeling) Islands	2011	20-24	Certificate nfd	0
Cocos (Keeling) Islands	2011	20-24	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	20-24	Certificate III and IV Level	0
Cocos (Keeling) Islands	2011	20-24	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	20-24	Bachelor	0
Cocos (Keeling) Islands	2011	20-24	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	20-24	Postgraduate	0
Cocos (Keeling) Islands	2011	25-34		7
Cocos (Keeling) Islands	2011	25-34	Certificate nfd	0
Cocos (Keeling) Islands	2011	25-34	Certificate I and II Level	11
Cocos (Keeling) Islands	2011	25-34	Certificate III and IV Level	16
Cocos (Keeling) Islands	2011	25-34	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	25-34	Bachelor	5
Cocos (Keeling) Islands	2011	25-34	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	25-34	Postgraduate	0
Cocos (Keeling) Islands	2011	35-44		10
Cocos (Keeling) Islands	2011	35-44	Certificate nfd	3
Cocos (Keeling) Islands	2011	35-44	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	35-44	Certificate III and IV Level	10
Cocos (Keeling) Islands	2011	35-44	Advanced Diploma and Diploma	7
Cocos (Keeling) Islands	2011	35-44	Bachelor	8
Cocos (Keeling) Islands	2011	35-44	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	35-44	Postgraduate	0
Cocos (Keeling) Islands	2011	45-54		16
Cocos (Keeling) Islands	2011	45-54	Certificate nfd	0
Cocos (Keeling) Islands	2011	45-54	Certificate I and II Level	5
Cocos (Keeling) Islands	2011	45-54	Certificate III and IV Level	16
Cocos (Keeling) Islands	2011	45-54	Advanced Diploma and Diploma	7
Cocos (Keeling) Islands	2011	45-54	Bachelor	8
Cocos (Keeling) Islands	2011	45-54	Graduate Diploma and Graduate Certificate	4
Cocos (Keeling) Islands	2011	45-54	Postgraduate	0
Cocos (Keeling) Islands	2011	55-64		10
Cocos (Keeling) Islands	2011	55-64	Certificate nfd	0
Cocos (Keeling) Islands	2011	55-64	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	55-64	Certificate III and IV Level	11
Cocos (Keeling) Islands	2011	55-64	Advanced Diploma and Diploma	7
Cocos (Keeling) Islands	2011	55-64	Bachelor	5
Cocos (Keeling) Islands	2011	55-64	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	55-64	Postgraduate	0
Cocos (Keeling) Islands	2011	65-74		0
Cocos (Keeling) Islands	2011	65-74	Certificate nfd	0
Cocos (Keeling) Islands	2011	65-74	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	65-74	Certificate III and IV Level	3
Cocos (Keeling) Islands	2011	65-74	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	65-74	Bachelor	0
Cocos (Keeling) Islands	2011	65-74	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	65-74	Postgraduate	0
Cocos (Keeling) Islands	2011	75-84		3
Cocos (Keeling) Islands	2011	75-84	Certificate nfd	0
Cocos (Keeling) Islands	2011	75-84	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	75-84	Certificate III and IV Level	0
Cocos (Keeling) Islands	2011	75-84	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	75-84	Bachelor	0
Cocos (Keeling) Islands	2011	75-84	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	75-84	Postgraduate	0
Cocos (Keeling) Islands	2011	85+		3
Cocos (Keeling) Islands	2011	85+	Certificate nfd	0
Cocos (Keeling) Islands	2011	85+	Certificate I and II Level	0
Cocos (Keeling) Islands	2011	85+	Certificate III and IV Level	0
Cocos (Keeling) Islands	2011	85+	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2011	85+	Bachelor	0
Cocos (Keeling) Islands	2011	85+	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2011	85+	Postgraduate	0
Cocos (Keeling) Islands	2016	15-19		6
Cocos (Keeling) Islands	2016	15-19	Certificate nfd	0
Cocos (Keeling) Islands	2016	15-19	Certificate I and II Level	3
Cocos (Keeling) Islands	2016	15-19	Certificate III and IV Level	4
Cocos (Keeling) Islands	2016	15-19	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2016	15-19	Bachelor	0
Cocos (Keeling) Islands	2016	15-19	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	15-19	Postgraduate	0
Cocos (Keeling) Islands	2016	20-24		4
Cocos (Keeling) Islands	2016	20-24	Certificate nfd	0
Cocos (Keeling) Islands	2016	20-24	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	20-24	Certificate III and IV Level	3
Cocos (Keeling) Islands	2016	20-24	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2016	20-24	Bachelor	0
Cocos (Keeling) Islands	2016	20-24	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	20-24	Postgraduate	0
Cocos (Keeling) Islands	2016	25-34		6
Cocos (Keeling) Islands	2016	25-34	Certificate nfd	0
Cocos (Keeling) Islands	2016	25-34	Certificate I and II Level	7
Cocos (Keeling) Islands	2016	25-34	Certificate III and IV Level	16
Cocos (Keeling) Islands	2016	25-34	Advanced Diploma and Diploma	6
Cocos (Keeling) Islands	2016	25-34	Bachelor	7
Cocos (Keeling) Islands	2016	25-34	Graduate Diploma and Graduate Certificate	3
Cocos (Keeling) Islands	2016	25-34	Postgraduate	0
Cocos (Keeling) Islands	2016	35-44		5
Cocos (Keeling) Islands	2016	35-44	Certificate nfd	4
Cocos (Keeling) Islands	2016	35-44	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	35-44	Certificate III and IV Level	13
Cocos (Keeling) Islands	2016	35-44	Advanced Diploma and Diploma	7
Cocos (Keeling) Islands	2016	35-44	Bachelor	10
Cocos (Keeling) Islands	2016	35-44	Graduate Diploma and Graduate Certificate	3
Cocos (Keeling) Islands	2016	35-44	Postgraduate	3
Cocos (Keeling) Islands	2016	45-54		9
Cocos (Keeling) Islands	2016	45-54	Certificate nfd	0
Cocos (Keeling) Islands	2016	45-54	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	45-54	Certificate III and IV Level	14
Cocos (Keeling) Islands	2016	45-54	Advanced Diploma and Diploma	7
Cocos (Keeling) Islands	2016	45-54	Bachelor	4
Cocos (Keeling) Islands	2016	45-54	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	45-54	Postgraduate	3
Cocos (Keeling) Islands	2016	55-64		12
Cocos (Keeling) Islands	2016	55-64	Certificate nfd	0
Cocos (Keeling) Islands	2016	55-64	Certificate I and II Level	3
Cocos (Keeling) Islands	2016	55-64	Certificate III and IV Level	17
Cocos (Keeling) Islands	2016	55-64	Advanced Diploma and Diploma	3
Cocos (Keeling) Islands	2016	55-64	Bachelor	7
Cocos (Keeling) Islands	2016	55-64	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	55-64	Postgraduate	0
Cocos (Keeling) Islands	2016	65-74		5
Cocos (Keeling) Islands	2016	65-74	Certificate nfd	0
Cocos (Keeling) Islands	2016	65-74	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	65-74	Certificate III and IV Level	3
Cocos (Keeling) Islands	2016	65-74	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2016	65-74	Bachelor	4
Cocos (Keeling) Islands	2016	65-74	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	65-74	Postgraduate	0
Cocos (Keeling) Islands	2016	75-84		7
Cocos (Keeling) Islands	2016	75-84	Certificate nfd	0
Cocos (Keeling) Islands	2016	75-84	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	75-84	Certificate III and IV Level	0
Cocos (Keeling) Islands	2016	75-84	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2016	75-84	Bachelor	0
Cocos (Keeling) Islands	2016	75-84	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	75-84	Postgraduate	0
Cocos (Keeling) Islands	2016	85+		0
Cocos (Keeling) Islands	2016	85+	Certificate nfd	0
Cocos (Keeling) Islands	2016	85+	Certificate I and II Level	0
Cocos (Keeling) Islands	2016	85+	Certificate III and IV Level	0
Cocos (Keeling) Islands	2016	85+	Advanced Diploma and Diploma	0
Cocos (Keeling) Islands	2016	85+	Bachelor	0
Cocos (Keeling) Islands	2016	85+	Graduate Diploma and Graduate Certificate	0
Cocos (Keeling) Islands	2016	85+	Postgraduate	0
Jervis Bay	2006	15-19		3
Jervis Bay	2006	15-19	Certificate nfd	0
Jervis Bay	2006	15-19	Certificate I and II Level	0
Jervis Bay	2006	15-19	Certificate III and IV Level	0
Jervis Bay	2006	15-19	Advanced Diploma and Diploma	0
Jervis Bay	2006	15-19	Bachelor	0
Jervis Bay	2006	15-19	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	15-19	Postgraduate	0
Jervis Bay	2006	20-24		5
Jervis Bay	2006	20-24	Certificate nfd	0
Jervis Bay	2006	20-24	Certificate I and II Level	0
Jervis Bay	2006	20-24	Certificate III and IV Level	3
Jervis Bay	2006	20-24	Advanced Diploma and Diploma	0
Jervis Bay	2006	20-24	Bachelor	8
Jervis Bay	2006	20-24	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	20-24	Postgraduate	4
Jervis Bay	2006	25-34		11
Jervis Bay	2006	25-34	Certificate nfd	5
Jervis Bay	2006	25-34	Certificate I and II Level	3
Jervis Bay	2006	25-34	Certificate III and IV Level	13
Jervis Bay	2006	25-34	Advanced Diploma and Diploma	5
Jervis Bay	2006	25-34	Bachelor	11
Jervis Bay	2006	25-34	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	25-34	Postgraduate	0
Jervis Bay	2006	35-44		4
Jervis Bay	2006	35-44	Certificate nfd	0
Jervis Bay	2006	35-44	Certificate I and II Level	0
Jervis Bay	2006	35-44	Certificate III and IV Level	7
Jervis Bay	2006	35-44	Advanced Diploma and Diploma	7
Jervis Bay	2006	35-44	Bachelor	12
Jervis Bay	2006	35-44	Graduate Diploma and Graduate Certificate	3
Jervis Bay	2006	35-44	Postgraduate	0
Jervis Bay	2006	45-54		5
Jervis Bay	2006	45-54	Certificate nfd	0
Jervis Bay	2006	45-54	Certificate I and II Level	0
Jervis Bay	2006	45-54	Certificate III and IV Level	8
Jervis Bay	2006	45-54	Advanced Diploma and Diploma	5
Jervis Bay	2006	45-54	Bachelor	3
Jervis Bay	2006	45-54	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	45-54	Postgraduate	0
Jervis Bay	2006	55-64		5
Jervis Bay	2006	55-64	Certificate nfd	0
Jervis Bay	2006	55-64	Certificate I and II Level	0
Jervis Bay	2006	55-64	Certificate III and IV Level	3
Jervis Bay	2006	55-64	Advanced Diploma and Diploma	0
Jervis Bay	2006	55-64	Bachelor	0
Jervis Bay	2006	55-64	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	55-64	Postgraduate	3
Jervis Bay	2006	65-74		0
Jervis Bay	2006	65-74	Certificate nfd	0
Jervis Bay	2006	65-74	Certificate I and II Level	0
Jervis Bay	2006	65-74	Certificate III and IV Level	0
Jervis Bay	2006	65-74	Advanced Diploma and Diploma	0
Jervis Bay	2006	65-74	Bachelor	0
Jervis Bay	2006	65-74	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	65-74	Postgraduate	0
Jervis Bay	2006	75-84		0
Jervis Bay	2006	75-84	Certificate nfd	0
Jervis Bay	2006	75-84	Certificate I and II Level	0
Jervis Bay	2006	75-84	Certificate III and IV Level	0
Jervis Bay	2006	75-84	Advanced Diploma and Diploma	0
Jervis Bay	2006	75-84	Bachelor	0
Jervis Bay	2006	75-84	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	75-84	Postgraduate	0
Jervis Bay	2006	85+		0
Jervis Bay	2006	85+	Certificate nfd	0
Jervis Bay	2006	85+	Certificate I and II Level	0
Jervis Bay	2006	85+	Certificate III and IV Level	0
Jervis Bay	2006	85+	Advanced Diploma and Diploma	0
Jervis Bay	2006	85+	Bachelor	0
Jervis Bay	2006	85+	Graduate Diploma and Graduate Certificate	0
Jervis Bay	2006	85+	Postgraduate	0
Jervis Bay	2011	15-19		7
Jervis Bay	2011	15-19	Certificate nfd	0
Jervis Bay	2011	15-19	Certificate I and II Level	0
Jervis Bay	2011	15-19	Certificate III and IV Level	0
Jervis Bay	2011	15-19	Advanced Diploma and Diploma	0
