SA3_NAME16	Year	Occupation	workers
Gosnells	2016	Labourers	6347
Gosnells	2016	Machinery operators and drivers	5316
Gosnells	2016	Managers	4428
Gosnells	2016	Professionals	8129
Gosnells	2016	Sales workers	5158
Gosnells	2016	Technicians and trades workers	9340
Kalamunda	2006		405
Kalamunda	2006	Clerical and administrative workers	4327
Kalamunda	2006	Community and personal service workers	2115
Kalamunda	2006	Labourers	2522
Kalamunda	2006	Machinery operators and drivers	2282
Kalamunda	2006	Managers	2868
Kalamunda	2006	Professionals	3969
Kalamunda	2006	Sales workers	2434
Kalamunda	2006	Technicians and trades workers	4452
Kalamunda	2011		421
Kalamunda	2011	Clerical and administrative workers	4635
Kalamunda	2011	Community and personal service workers	2452
Kalamunda	2011	Labourers	2338
Kalamunda	2011	Machinery operators and drivers	2450
Kalamunda	2011	Managers	3137
Kalamunda	2011	Professionals	4492
Kalamunda	2011	Sales workers	2392
Kalamunda	2011	Technicians and trades workers	4822
Kalamunda	2016		411
Kalamunda	2016	Clerical and administrative workers	4277
Kalamunda	2016	Community and personal service workers	2767
Kalamunda	2016	Labourers	2341
Kalamunda	2016	Machinery operators and drivers	2573
Kalamunda	2016	Managers	3020
Kalamunda	2016	Professionals	4647
Kalamunda	2016	Sales workers	2380
Kalamunda	2016	Technicians and trades workers	4830
Serpentine - Jarrahdale	2006		106
Serpentine - Jarrahdale	2006	Clerical and administrative workers	976
Serpentine - Jarrahdale	2006	Community and personal service workers	532
Serpentine - Jarrahdale	2006	Labourers	672
Serpentine - Jarrahdale	2006	Machinery operators and drivers	703
Serpentine - Jarrahdale	2006	Managers	895
Serpentine - Jarrahdale	2006	Professionals	664
Serpentine - Jarrahdale	2006	Sales workers	498
Serpentine - Jarrahdale	2006	Technicians and trades workers	1402
Serpentine - Jarrahdale	2011		137
Serpentine - Jarrahdale	2011	Clerical and administrative workers	1389
Serpentine - Jarrahdale	2011	Community and personal service workers	777
Serpentine - Jarrahdale	2011	Labourers	870
Serpentine - Jarrahdale	2011	Machinery operators and drivers	973
Serpentine - Jarrahdale	2011	Managers	1047
Serpentine - Jarrahdale	2011	Professionals	1038
Serpentine - Jarrahdale	2011	Sales workers	696
Serpentine - Jarrahdale	2011	Technicians and trades workers	1909
Serpentine - Jarrahdale	2016		204
Serpentine - Jarrahdale	2016	Clerical and administrative workers	1842
Serpentine - Jarrahdale	2016	Community and personal service workers	1352
Serpentine - Jarrahdale	2016	Labourers	1265
Serpentine - Jarrahdale	2016	Machinery operators and drivers	1522
Serpentine - Jarrahdale	2016	Managers	1315
Serpentine - Jarrahdale	2016	Professionals	1549
Serpentine - Jarrahdale	2016	Sales workers	1142
Serpentine - Jarrahdale	2016	Technicians and trades workers	2706
South Perth	2006		255
South Perth	2006	Clerical and administrative workers	3107
South Perth	2006	Community and personal service workers	1647
South Perth	2006	Labourers	1157
South Perth	2006	Machinery operators and drivers	599
South Perth	2006	Managers	2737
South Perth	2006	Professionals	6329
South Perth	2006	Sales workers	1829
South Perth	2006	Technicians and trades workers	1936
South Perth	2011		263
South Perth	2011	Clerical and administrative workers	3210
South Perth	2011	Community and personal service workers	1786
South Perth	2011	Labourers	1138
South Perth	2011	Machinery operators and drivers	601
South Perth	2011	Managers	3139
South Perth	2011	Professionals	7295
South Perth	2011	Sales workers	1766
South Perth	2011	Technicians and trades workers	2135
South Perth	2016		301
South Perth	2016	Clerical and administrative workers	2734
South Perth	2016	Community and personal service workers	1946
South Perth	2016	Labourers	1088
South Perth	2016	Machinery operators and drivers	584
South Perth	2016	Managers	3205
South Perth	2016	Professionals	7277
South Perth	2016	Sales workers	1647
South Perth	2016	Technicians and trades workers	1993
Cockburn	2006		551
Cockburn	2006	Clerical and administrative workers	5633
Cockburn	2006	Community and personal service workers	3143
Cockburn	2006	Labourers	4305
Cockburn	2006	Machinery operators and drivers	2776
Cockburn	2006	Managers	3391
Cockburn	2006	Professionals	5127
Cockburn	2006	Sales workers	3433
Cockburn	2006	Technicians and trades workers	6869
Cockburn	2011		704
Cockburn	2011	Clerical and administrative workers	7091
Cockburn	2011	Community and personal service workers	4171
Cockburn	2011	Labourers	4323
Cockburn	2011	Machinery operators and drivers	3334
Cockburn	2011	Managers	4802
Cockburn	2011	Professionals	8039
Cockburn	2011	Sales workers	4027
Cockburn	2011	Technicians and trades workers	8411
Cockburn	2016		867
Cockburn	2016	Clerical and administrative workers	7299
Cockburn	2016	Community and personal service workers	5228
Cockburn	2016	Labourers	4638
Cockburn	2016	Machinery operators and drivers	3297
Cockburn	2016	Managers	5489
Cockburn	2016	Professionals	10195
Cockburn	2016	Sales workers	4525
Cockburn	2016	Technicians and trades workers	8987
Fremantle	2006		213
Fremantle	2006	Clerical and administrative workers	1904
Fremantle	2006	Community and personal service workers	1337
Fremantle	2006	Labourers	1210
Fremantle	2006	Machinery operators and drivers	562
Fremantle	2006	Managers	1983
Fremantle	2006	Professionals	4995
Fremantle	2006	Sales workers	1277
Fremantle	2006	Technicians and trades workers	1909
Fremantle	2011		203
Fremantle	2011	Clerical and administrative workers	2062
Fremantle	2011	Community and personal service workers	1547
Fremantle	2011	Labourers	1127
Fremantle	2011	Machinery operators and drivers	594
Fremantle	2011	Managers	2292
Fremantle	2011	Professionals	5878
Fremantle	2011	Sales workers	1216
Fremantle	2011	Technicians and trades workers	2056
Fremantle	2016		295
Fremantle	2016	Clerical and administrative workers	1884
Fremantle	2016	Community and personal service workers	1788
Fremantle	2016	Labourers	1051
Fremantle	2016	Machinery operators and drivers	598
Fremantle	2016	Managers	2610
Fremantle	2016	Professionals	6284
Fremantle	2016	Sales workers	1280
Fremantle	2016	Technicians and trades workers	1981
Kwinana	2006		171
Kwinana	2006	Clerical and administrative workers	1217
Kwinana	2006	Community and personal service workers	871
Kwinana	2006	Labourers	1422
Kwinana	2006	Machinery operators and drivers	1172
Kwinana	2006	Managers	738
Kwinana	2006	Professionals	851
Kwinana	2006	Sales workers	810
Kwinana	2006	Technicians and trades workers	2001
Kwinana	2011		191
Kwinana	2011	Clerical and administrative workers	1834
Kwinana	2011	Community and personal service workers	1356
Kwinana	2011	Labourers	1635
Kwinana	2011	Machinery operators and drivers	1525
Kwinana	2011	Managers	987
Kwinana	2011	Professionals	1367
Kwinana	2011	Sales workers	1166
Kwinana	2011	Technicians and trades workers	2652
Kwinana	2016		324
Kwinana	2016	Clerical and administrative workers	2180
Kwinana	2016	Community and personal service workers	1964
Kwinana	2016	Labourers	2078
Kwinana	2016	Machinery operators and drivers	1842
Kwinana	2016	Managers	1296
Kwinana	2016	Professionals	2382
Kwinana	2016	Sales workers	1625
Kwinana	2016	Technicians and trades workers	3106
Melville	2006		639
Melville	2006	Clerical and administrative workers	7565
Melville	2006	Community and personal service workers	3930
Melville	2006	Labourers	3116
Melville	2006	Machinery operators and drivers	1542
Melville	2006	Managers	6729
Melville	2006	Professionals	13144
Melville	2006	Sales workers	4990
Melville	2006	Technicians and trades workers	5673
Melville	2011		691
Melville	2011	Clerical and administrative workers	8028
Melville	2011	Community and personal service workers	4449
Melville	2011	Labourers	2904
Melville	2011	Machinery operators and drivers	1591
Melville	2011	Managers	7149
Melville	2011	Professionals	14789
Melville	2011	Sales workers	4527
Melville	2011	Technicians and trades workers	5852
Melville	2016		659
Melville	2016	Clerical and administrative workers	6799
Melville	2016	Community and personal service workers	4487
Melville	2016	Labourers	2865
Melville	2016	Machinery operators and drivers	1536
Melville	2016	Managers	7121
Melville	2016	Professionals	14961
Melville	2016	Sales workers	4430
Melville	2016	Technicians and trades workers	5221
Rockingham	2006		620
Rockingham	2006	Clerical and administrative workers	4790
Rockingham	2006	Community and personal service workers	3932
Rockingham	2006	Labourers	4442
Rockingham	2006	Machinery operators and drivers	3139
Rockingham	2006	Managers	3361
Rockingham	2006	Professionals	3980
Rockingham	2006	Sales workers	3660
Rockingham	2006	Technicians and trades workers	8404
Rockingham	2011		737
Rockingham	2011	Clerical and administrative workers	6613
Rockingham	2011	Community and personal service workers	5711
Rockingham	2011	Labourers	5208
Rockingham	2011	Machinery operators and drivers	4372
Rockingham	2011	Managers	4528
Rockingham	2011	Professionals	6208
Rockingham	2011	Sales workers	4496
Rockingham	2011	Technicians and trades workers	10228
Rockingham	2016		981
Rockingham	2016	Clerical and administrative workers	6876
Rockingham	2016	Community and personal service workers	7088
Rockingham	2016	Labourers	5957
Rockingham	2016	Machinery operators and drivers	5079
Rockingham	2016	Managers	4983
Rockingham	2016	Professionals	7344
Rockingham	2016	Sales workers	5311
Rockingham	2016	Technicians and trades workers	11213
Albany	2006		366
Albany	2006	Clerical and administrative workers	2470
Albany	2006	Community and personal service workers	2058
Albany	2006	Labourers	3643
Albany	2006	Machinery operators and drivers	1497
Albany	2006	Managers	5280
Albany	2006	Professionals	3113
Albany	2006	Sales workers	1992
Albany	2006	Technicians and trades workers	3356
Albany	2011		340
Albany	2011	Clerical and administrative workers	2711
Albany	2011	Community and personal service workers	2494
Albany	2011	Labourers	3283
Albany	2011	Machinery operators and drivers	1661
Albany	2011	Managers	5053
Albany	2011	Professionals	3511
Albany	2011	Sales workers	2148
Albany	2011	Technicians and trades workers	3677
Albany	2016		395
Albany	2016	Clerical and administrative workers	2721
Albany	2016	Community and personal service workers	2900
Albany	2016	Labourers	3567
Albany	2016	Machinery operators and drivers	1781
Albany	2016	Managers	4704
Albany	2016	Professionals	3739
Albany	2016	Sales workers	2250
Albany	2016	Technicians and trades workers	3816
Wheat Belt - North	2006		337
Wheat Belt - North	2006	Clerical and administrative workers	2399
Wheat Belt - North	2006	Community and personal service workers	1582
Wheat Belt - North	2006	Labourers	3038
Wheat Belt - North	2006	Machinery operators and drivers	2023
Wheat Belt - North	2006	Managers	6424
Wheat Belt - North	2006	Professionals	2295
Wheat Belt - North	2006	Sales workers	1407
Wheat Belt - North	2006	Technicians and trades workers	3372
Wheat Belt - North	2011		383
Wheat Belt - North	2011	Clerical and administrative workers	2737
Wheat Belt - North	2011	Community and personal service workers	1966
Wheat Belt - North	2011	Labourers	3072
Wheat Belt - North	2011	Machinery operators and drivers	2508
Wheat Belt - North	2011	Managers	5823
Wheat Belt - North	2011	Professionals	2548
Wheat Belt - North	2011	Sales workers	1500
Wheat Belt - North	2011	Technicians and trades workers	3728
Wheat Belt - North	2016		377
Wheat Belt - North	2016	Clerical and administrative workers	2654
Wheat Belt - North	2016	Community and personal service workers	2114
Wheat Belt - North	2016	Labourers	3277
Wheat Belt - North	2016	Machinery operators and drivers	2529
Wheat Belt - North	2016	Managers	5322
Wheat Belt - North	2016	Professionals	2471
Wheat Belt - North	2016	Sales workers	1590
Wheat Belt - North	2016	Technicians and trades workers	3707
Wheat Belt - South	2006		124
Wheat Belt - South	2006	Clerical and administrative workers	793
Wheat Belt - South	2006	Community and personal service workers	699
Wheat Belt - South	2006	Labourers	1200
Wheat Belt - South	2006	Machinery operators and drivers	757
Wheat Belt - South	2006	Managers	3532
Wheat Belt - South	2006	Professionals	992
Wheat Belt - South	2006	Sales workers	476
Wheat Belt - South	2006	Technicians and trades workers	1208
Wheat Belt - South	2011		170
Wheat Belt - South	2011	Clerical and administrative workers	942
Wheat Belt - South	2011	Community and personal service workers	785
Wheat Belt - South	2011	Labourers	1142
Wheat Belt - South	2011	Machinery operators and drivers	1000
Wheat Belt - South	2011	Managers	3107
Wheat Belt - South	2011	Professionals	1081
Wheat Belt - South	2011	Sales workers	475
Wheat Belt - South	2011	Technicians and trades workers	1430
Wheat Belt - South	2016		166
Wheat Belt - South	2016	Clerical and administrative workers	827
Wheat Belt - South	2016	Community and personal service workers	734
Wheat Belt - South	2016	Labourers	1112
Wheat Belt - South	2016	Machinery operators and drivers	934
Wheat Belt - South	2016	Managers	2695
Wheat Belt - South	2016	Professionals	989
Wheat Belt - South	2016	Sales workers	485
Wheat Belt - South	2016	Technicians and trades workers	1202
Kimberley	2006		441
Kimberley	2006	Clerical and administrative workers	1426
Kimberley	2006	Community and personal service workers	1478
Kimberley	2006	Labourers	2700
Kimberley	2006	Machinery operators and drivers	752
Kimberley	2006	Managers	1528
Kimberley	2006	Professionals	2005
Kimberley	2006	Sales workers	765
Kimberley	2006	Technicians and trades workers	1724
Kimberley	2011		372
Kimberley	2011	Clerical and administrative workers	1826
Kimberley	2011	Community and personal service workers	1847
Kimberley	2011	Labourers	1843
Kimberley	2011	Machinery operators and drivers	985
Kimberley	2011	Managers	1806
Kimberley	2011	Professionals	2760
Kimberley	2011	Sales workers	824
Kimberley	2011	Technicians and trades workers	2143
Kimberley	2016		339
Kimberley	2016	Clerical and administrative workers	1721
Kimberley	2016	Community and personal service workers	2093
Kimberley	2016	Labourers	1416
Kimberley	2016	Machinery operators and drivers	689
Kimberley	2016	Managers	1795
Kimberley	2016	Professionals	2797
