SA3_NAME16	Year	NonSchoolQualification	persons
Narangba - Burpengary	2011	Certificate I and II Level	686
Narangba - Burpengary	2011	Certificate III and IV Level	9154
Narangba - Burpengary	2011	Advanced Diploma and Diploma	3167
Narangba - Burpengary	2011	Bachelor	2902
Narangba - Burpengary	2011	Graduate Diploma and Graduate Certificate	395
Narangba - Burpengary	2011	Postgraduate	394
Narangba - Burpengary	2016		40752
Narangba - Burpengary	2016	Certificate nfd	980
Narangba - Burpengary	2016	Certificate I and II Level	696
Narangba - Burpengary	2016	Certificate III and IV Level	11256
Narangba - Burpengary	2016	Advanced Diploma and Diploma	4376
Narangba - Burpengary	2016	Bachelor	3657
Narangba - Burpengary	2016	Graduate Diploma and Graduate Certificate	589
Narangba - Burpengary	2016	Postgraduate	578
Redcliffe	2006		37428
Redcliffe	2006	Certificate nfd	652
Redcliffe	2006	Certificate I and II Level	484
Redcliffe	2006	Certificate III and IV Level	6539
Redcliffe	2006	Advanced Diploma and Diploma	2676
Redcliffe	2006	Bachelor	2794
Redcliffe	2006	Graduate Diploma and Graduate Certificate	386
Redcliffe	2006	Postgraduate	465
Redcliffe	2011		37756
Redcliffe	2011	Certificate nfd	782
Redcliffe	2011	Certificate I and II Level	621
Redcliffe	2011	Certificate III and IV Level	8393
Redcliffe	2011	Advanced Diploma and Diploma	3513
Redcliffe	2011	Bachelor	3922
Redcliffe	2011	Graduate Diploma and Graduate Certificate	573
Redcliffe	2011	Postgraduate	724
Redcliffe	2016		37026
Redcliffe	2016	Certificate nfd	1125
Redcliffe	2016	Certificate I and II Level	607
Redcliffe	2016	Certificate III and IV Level	9684
Redcliffe	2016	Advanced Diploma and Diploma	4594
Redcliffe	2016	Bachelor	4672
Redcliffe	2016	Graduate Diploma and Graduate Certificate	737
Redcliffe	2016	Postgraduate	1024
The Hills District	2006		46775
The Hills District	2006	Certificate nfd	964
The Hills District	2006	Certificate I and II Level	561
The Hills District	2006	Certificate III and IV Level	9102
The Hills District	2006	Advanced Diploma and Diploma	5261
The Hills District	2006	Bachelor	7404
The Hills District	2006	Graduate Diploma and Graduate Certificate	1047
The Hills District	2006	Postgraduate	1445
The Hills District	2011		48417
The Hills District	2011	Certificate nfd	961
The Hills District	2011	Certificate I and II Level	653
The Hills District	2011	Certificate III and IV Level	10986
The Hills District	2011	Advanced Diploma and Diploma	6377
The Hills District	2011	Bachelor	9611
The Hills District	2011	Graduate Diploma and Graduate Certificate	1436
The Hills District	2011	Postgraduate	2072
The Hills District	2016		47626
The Hills District	2016	Certificate nfd	1312
The Hills District	2016	Certificate I and II Level	648
The Hills District	2016	Certificate III and IV Level	12443
The Hills District	2016	Advanced Diploma and Diploma	7812
The Hills District	2016	Bachelor	11602
The Hills District	2016	Graduate Diploma and Graduate Certificate	1888
The Hills District	2016	Postgraduate	2863
North Lakes	2006		24546
North Lakes	2006	Certificate nfd	473
North Lakes	2006	Certificate I and II Level	349
North Lakes	2006	Certificate III and IV Level	4626
North Lakes	2006	Advanced Diploma and Diploma	1835
North Lakes	2006	Bachelor	1955
North Lakes	2006	Graduate Diploma and Graduate Certificate	245
North Lakes	2006	Postgraduate	253
North Lakes	2011		34127
North Lakes	2011	Certificate nfd	699
North Lakes	2011	Certificate I and II Level	631
North Lakes	2011	Certificate III and IV Level	7625
North Lakes	2011	Advanced Diploma and Diploma	3505
North Lakes	2011	Bachelor	3865
North Lakes	2011	Graduate Diploma and Graduate Certificate	465
North Lakes	2011	Postgraduate	651
North Lakes	2016		44072
North Lakes	2016	Certificate nfd	1130
North Lakes	2016	Certificate I and II Level	797
North Lakes	2016	Certificate III and IV Level	11489
North Lakes	2016	Advanced Diploma and Diploma	5717
North Lakes	2016	Bachelor	6199
North Lakes	2016	Graduate Diploma and Graduate Certificate	819
North Lakes	2016	Postgraduate	1337
Strathpine	2006		24803
Strathpine	2006	Certificate nfd	481
Strathpine	2006	Certificate I and II Level	349
Strathpine	2006	Certificate III and IV Level	4661
Strathpine	2006	Advanced Diploma and Diploma	1754
Strathpine	2006	Bachelor	1785
Strathpine	2006	Graduate Diploma and Graduate Certificate	239
Strathpine	2006	Postgraduate	226
Strathpine	2011		23605
Strathpine	2011	Certificate nfd	510
Strathpine	2011	Certificate I and II Level	479
Strathpine	2011	Certificate III and IV Level	5550
Strathpine	2011	Advanced Diploma and Diploma	2177
Strathpine	2011	Bachelor	2301
Strathpine	2011	Graduate Diploma and Graduate Certificate	355
Strathpine	2011	Postgraduate	376
Strathpine	2016		23299
Strathpine	2016	Certificate nfd	575
Strathpine	2016	Certificate I and II Level	474
Strathpine	2016	Certificate III and IV Level	6453
Strathpine	2016	Advanced Diploma and Diploma	2754
Strathpine	2016	Bachelor	2654
Strathpine	2016	Graduate Diploma and Graduate Certificate	475
Strathpine	2016	Postgraduate	531
Far North	2006		22412
Far North	2006	Certificate nfd	263
Far North	2006	Certificate I and II Level	419
Far North	2006	Certificate III and IV Level	2695
Far North	2006	Advanced Diploma and Diploma	896
Far North	2006	Bachelor	989
Far North	2006	Graduate Diploma and Graduate Certificate	139
Far North	2006	Postgraduate	131
Far North	2011		22849
Far North	2011	Certificate nfd	297
Far North	2011	Certificate I and II Level	601
Far North	2011	Certificate III and IV Level	3385
Far North	2011	Advanced Diploma and Diploma	1075
Far North	2011	Bachelor	1270
Far North	2011	Graduate Diploma and Graduate Certificate	206
Far North	2011	Postgraduate	197
Far North	2016		23788
Far North	2016	Certificate nfd	392
Far North	2016	Certificate I and II Level	650
Far North	2016	Certificate III and IV Level	4397
Far North	2016	Advanced Diploma and Diploma	1318
Far North	2016	Bachelor	1358
Far North	2016	Graduate Diploma and Graduate Certificate	231
Far North	2016	Postgraduate	256
Outback - North	2006		24024
Outback - North	2006	Certificate nfd	259
Outback - North	2006	Certificate I and II Level	262
Outback - North	2006	Certificate III and IV Level	3672
Outback - North	2006	Advanced Diploma and Diploma	865
Outback - North	2006	Bachelor	1559
Outback - North	2006	Graduate Diploma and Graduate Certificate	138
Outback - North	2006	Postgraduate	159
Outback - North	2011		24374
Outback - North	2011	Certificate nfd	271
Outback - North	2011	Certificate I and II Level	297
Outback - North	2011	Certificate III and IV Level	4682
Outback - North	2011	Advanced Diploma and Diploma	1104
Outback - North	2011	Bachelor	1909
Outback - North	2011	Graduate Diploma and Graduate Certificate	211
Outback - North	2011	Postgraduate	283
Outback - North	2016		20759
Outback - North	2016	Certificate nfd	314
Outback - North	2016	Certificate I and II Level	324
Outback - North	2016	Certificate III and IV Level	4591
Outback - North	2016	Advanced Diploma and Diploma	1174
Outback - North	2016	Bachelor	1876
Outback - North	2016	Graduate Diploma and Graduate Certificate	255
Outback - North	2016	Postgraduate	358
Outback - South	2006		15236
Outback - South	2006	Certificate nfd	214
Outback - South	2006	Certificate I and II Level	249
Outback - South	2006	Certificate III and IV Level	1926
Outback - South	2006	Advanced Diploma and Diploma	781
Outback - South	2006	Bachelor	1000
Outback - South	2006	Graduate Diploma and Graduate Certificate	126
Outback - South	2006	Postgraduate	99
Outback - South	2011		14821
Outback - South	2011	Certificate nfd	231
Outback - South	2011	Certificate I and II Level	237
Outback - South	2011	Certificate III and IV Level	2379
Outback - South	2011	Advanced Diploma and Diploma	875
Outback - South	2011	Bachelor	1137
Outback - South	2011	Graduate Diploma and Graduate Certificate	124
Outback - South	2011	Postgraduate	108
Outback - South	2016		12478
Outback - South	2016	Certificate nfd	232
Outback - South	2016	Certificate I and II Level	220
Outback - South	2016	Certificate III and IV Level	2356
Outback - South	2016	Advanced Diploma and Diploma	895
Outback - South	2016	Bachelor	1145
Outback - South	2016	Graduate Diploma and Graduate Certificate	169
Outback - South	2016	Postgraduate	164
Buderim	2006		27367
Buderim	2006	Certificate nfd	538
Buderim	2006	Certificate I and II Level	366
Buderim	2006	Certificate III and IV Level	5228
Buderim	2006	Advanced Diploma and Diploma	2858
Buderim	2006	Bachelor	3507
Buderim	2006	Graduate Diploma and Graduate Certificate	480
Buderim	2006	Postgraduate	563
Buderim	2011		28366
Buderim	2011	Certificate nfd	638
Buderim	2011	Certificate I and II Level	509
Buderim	2011	Certificate III and IV Level	6659
Buderim	2011	Advanced Diploma and Diploma	3527
Buderim	2011	Bachelor	4513
Buderim	2011	Graduate Diploma and Graduate Certificate	628
Buderim	2011	Postgraduate	901
Buderim	2016		31151
Buderim	2016	Certificate nfd	973
Buderim	2016	Certificate I and II Level	520
Buderim	2016	Certificate III and IV Level	8294
Buderim	2016	Advanced Diploma and Diploma	4754
Buderim	2016	Bachelor	6335
Buderim	2016	Graduate Diploma and Graduate Certificate	944
Buderim	2016	Postgraduate	1512
Caloundra	2006		42773
Caloundra	2006	Certificate nfd	788
Caloundra	2006	Certificate I and II Level	592
Caloundra	2006	Certificate III and IV Level	8818
Caloundra	2006	Advanced Diploma and Diploma	3488
Caloundra	2006	Bachelor	3859
Caloundra	2006	Graduate Diploma and Graduate Certificate	522
Caloundra	2006	Postgraduate	563
Caloundra	2011		45181
Caloundra	2011	Certificate nfd	908
Caloundra	2011	Certificate I and II Level	725
Caloundra	2011	Certificate III and IV Level	11152
Caloundra	2011	Advanced Diploma and Diploma	4836
Caloundra	2011	Bachelor	5510
Caloundra	2011	Graduate Diploma and Graduate Certificate	783
Caloundra	2011	Postgraduate	943
Caloundra	2016		47874
Caloundra	2016	Certificate nfd	1526
Caloundra	2016	Certificate I and II Level	801
Caloundra	2016	Certificate III and IV Level	13745
Caloundra	2016	Advanced Diploma and Diploma	6387
Caloundra	2016	Bachelor	7543
Caloundra	2016	Graduate Diploma and Graduate Certificate	1105
Caloundra	2016	Postgraduate	1531
Maroochy	2006		32039
Maroochy	2006	Certificate nfd	689
Maroochy	2006	Certificate I and II Level	548
Maroochy	2006	Certificate III and IV Level	7059
Maroochy	2006	Advanced Diploma and Diploma	2934
Maroochy	2006	Bachelor	3478
Maroochy	2006	Graduate Diploma and Graduate Certificate	430
Maroochy	2006	Postgraduate	485
Maroochy	2011		31479
Maroochy	2011	Certificate nfd	715
Maroochy	2011	Certificate I and II Level	635
Maroochy	2011	Certificate III and IV Level	8302
Maroochy	2011	Advanced Diploma and Diploma	3724
Maroochy	2011	Bachelor	4798
Maroochy	2011	Graduate Diploma and Graduate Certificate	653
Maroochy	2011	Postgraduate	780
Maroochy	2016		31803
Maroochy	2016	Certificate nfd	1065
Maroochy	2016	Certificate I and II Level	538
Maroochy	2016	Certificate III and IV Level	9566
Maroochy	2016	Advanced Diploma and Diploma	4737
Maroochy	2016	Bachelor	6288
Maroochy	2016	Graduate Diploma and Graduate Certificate	915
Maroochy	2016	Postgraduate	1396
Noosa	2006		21347
Noosa	2006	Certificate nfd	486
Noosa	2006	Certificate I and II Level	275
Noosa	2006	Certificate III and IV Level	4246
Noosa	2006	Advanced Diploma and Diploma	2299
Noosa	2006	Bachelor	2694
Noosa	2006	Graduate Diploma and Graduate Certificate	339
Noosa	2006	Postgraduate	454
Noosa	2011		22066
Noosa	2011	Certificate nfd	546
Noosa	2011	Certificate I and II Level	368
Noosa	2011	Certificate III and IV Level	5097
Noosa	2011	Advanced Diploma and Diploma	3078
Noosa	2011	Bachelor	3529
Noosa	2011	Graduate Diploma and Graduate Certificate	485
Noosa	2011	Postgraduate	728
Noosa	2016		23251
Noosa	2016	Certificate nfd	872
Noosa	2016	Certificate I and II Level	351
Noosa	2016	Certificate III and IV Level	6174
Noosa	2016	Advanced Diploma and Diploma	3930
Noosa	2016	Bachelor	4732
Noosa	2016	Graduate Diploma and Graduate Certificate	711
Noosa	2016	Postgraduate	1131
Sunshine Coast Hinterland	2006		28339
Sunshine Coast Hinterland	2006	Certificate nfd	556
Sunshine Coast Hinterland	2006	Certificate I and II Level	366
Sunshine Coast Hinterland	2006	Certificate III and IV Level	5624
Sunshine Coast Hinterland	2006	Advanced Diploma and Diploma	2567
Sunshine Coast Hinterland	2006	Bachelor	2767
Sunshine Coast Hinterland	2006	Graduate Diploma and Graduate Certificate	463
Sunshine Coast Hinterland	2006	Postgraduate	527
Sunshine Coast Hinterland	2011		29369
Sunshine Coast Hinterland	2011	Certificate nfd	653
Sunshine Coast Hinterland	2011	Certificate I and II Level	426
Sunshine Coast Hinterland	2011	Certificate III and IV Level	7312
Sunshine Coast Hinterland	2011	Advanced Diploma and Diploma	3318
Sunshine Coast Hinterland	2011	Bachelor	3760
Sunshine Coast Hinterland	2011	Graduate Diploma and Graduate Certificate	640
Sunshine Coast Hinterland	2011	Postgraduate	818
Sunshine Coast Hinterland	2016		28887
Sunshine Coast Hinterland	2016	Certificate nfd	1001
Sunshine Coast Hinterland	2016	Certificate I and II Level	510
Sunshine Coast Hinterland	2016	Certificate III and IV Level	8408
Sunshine Coast Hinterland	2016	Advanced Diploma and Diploma	4267
Sunshine Coast Hinterland	2016	Bachelor	4590
Sunshine Coast Hinterland	2016	Graduate Diploma and Graduate Certificate	839
Sunshine Coast Hinterland	2016	Postgraduate	1080
Nambour	2006		23850
Nambour	2006	Certificate nfd	460
Nambour	2006	Certificate I and II Level	344
Nambour	2006	Certificate III and IV Level	4664
Nambour	2006	Advanced Diploma and Diploma	1923
Nambour	2006	Bachelor	2078
Nambour	2006	Graduate Diploma and Graduate Certificate	314
Nambour	2006	Postgraduate	304
Nambour	2011		24384
Nambour	2011	Certificate nfd	523
Nambour	2011	Certificate I and II Level	456
Nambour	2011	Certificate III and IV Level	6002
Nambour	2011	Advanced Diploma and Diploma	2545
Nambour	2011	Bachelor	2786
Nambour	2011	Graduate Diploma and Graduate Certificate	418
Nambour	2011	Postgraduate	493
Nambour	2016		25610
Nambour	2016	Certificate nfd	715
Nambour	2016	Certificate I and II Level	436
Nambour	2016	Certificate III and IV Level	7643
Nambour	2016	Advanced Diploma and Diploma	3281
Nambour	2016	Bachelor	3607
Nambour	2016	Graduate Diploma and Graduate Certificate	607
Nambour	2016	Postgraduate	725
Noosa Hinterland	2006		12719
Noosa Hinterland	2006	Certificate nfd	319
Noosa Hinterland	2006	Certificate I and II Level	150
Noosa Hinterland	2006	Certificate III and IV Level	2821
Noosa Hinterland	2006	Advanced Diploma and Diploma	1282
Noosa Hinterland	2006	Bachelor	1287
Noosa Hinterland	2006	Graduate Diploma and Graduate Certificate	205
Noosa Hinterland	2006	Postgraduate	220
Noosa Hinterland	2011		12688
Noosa Hinterland	2011	Certificate nfd	286
Noosa Hinterland	2011	Certificate I and II Level	222
Noosa Hinterland	2011	Certificate III and IV Level	3240
Noosa Hinterland	2011	Advanced Diploma and Diploma	1548
Noosa Hinterland	2011	Bachelor	1669
Noosa Hinterland	2011	Graduate Diploma and Graduate Certificate	265
Noosa Hinterland	2011	Postgraduate	336
Noosa Hinterland	2016		12587
Noosa Hinterland	2016	Certificate nfd	423
Noosa Hinterland	2016	Certificate I and II Level	215
Noosa Hinterland	2016	Certificate III and IV Level	3769
Noosa Hinterland	2016	Advanced Diploma and Diploma	1899
Noosa Hinterland	2016	Bachelor	2124
Noosa Hinterland	2016	Graduate Diploma and Graduate Certificate	356
Noosa Hinterland	2016	Postgraduate	479
Toowoomba	2006		93150
Toowoomba	2006	Certificate nfd	1401
Toowoomba	2006	Certificate I and II Level	1407
Toowoomba	2006	Certificate III and IV Level	14758
Toowoomba	2006	Advanced Diploma and Diploma	6424
Toowoomba	2006	Bachelor	9606
Toowoomba	2006	Graduate Diploma and Graduate Certificate	1261
Toowoomba	2006	Postgraduate	1904
Toowoomba	2011		94472
Toowoomba	2011	Certificate nfd	1473
Toowoomba	2011	Certificate I and II Level	1692
Toowoomba	2011	Certificate III and IV Level	18567
Toowoomba	2011	Advanced Diploma and Diploma	7840
Toowoomba	2011	Bachelor	11880
Toowoomba	2011	Graduate Diploma and Graduate Certificate	1554
Toowoomba	2011	Postgraduate	2742
Toowoomba	2016		93571
Toowoomba	2016	Certificate nfd	2130
Toowoomba	2016	Certificate I and II Level	1675
Toowoomba	2016	Certificate III and IV Level	22207
Toowoomba	2016	Advanced Diploma and Diploma	9591
Toowoomba	2016	Bachelor	14433
Toowoomba	2016	Graduate Diploma and Graduate Certificate	2068
Toowoomba	2016	Postgraduate	3837
Charters Towers - Ayr - Ingham	2006		33223
Charters Towers - Ayr - Ingham	2006	Certificate nfd	343
Charters Towers - Ayr - Ingham	2006	Certificate I and II Level	274
Charters Towers - Ayr - Ingham	2006	Certificate III and IV Level	5072
Charters Towers - Ayr - Ingham	2006	Advanced Diploma and Diploma	1149
Charters Towers - Ayr - Ingham	2006	Bachelor	1644
Charters Towers - Ayr - Ingham	2006	Graduate Diploma and Graduate Certificate	172
Charters Towers - Ayr - Ingham	2006	Postgraduate	162
Charters Towers - Ayr - Ingham	2011		32721
Charters Towers - Ayr - Ingham	2011	Certificate nfd	359
Charters Towers - Ayr - Ingham	2011	Certificate I and II Level	425
Charters Towers - Ayr - Ingham	2011	Certificate III and IV Level	6117
Charters Towers - Ayr - Ingham	2011	Advanced Diploma and Diploma	1382
Charters Towers - Ayr - Ingham	2011	Bachelor	1952
Charters Towers - Ayr - Ingham	2011	Graduate Diploma and Graduate Certificate	206
Charters Towers - Ayr - Ingham	2011	Postgraduate	209
Charters Towers - Ayr - Ingham	2016		30356
Charters Towers - Ayr - Ingham	2016	Certificate nfd	506
Charters Towers - Ayr - Ingham	2016	Certificate I and II Level	473
Charters Towers - Ayr - Ingham	2016	Certificate III and IV Level	6597
Charters Towers - Ayr - Ingham	2016	Advanced Diploma and Diploma	1661
Charters Towers - Ayr - Ingham	2016	Bachelor	2094
Charters Towers - Ayr - Ingham	2016	Graduate Diploma and Graduate Certificate	285
Charters Towers - Ayr - Ingham	2016	Postgraduate	254
Townsville	2006		109039
Townsville	2006	Certificate nfd	1568
Townsville	2006	Certificate I and II Level	1575
