SA3_NAME16	Year	EduInstitutionType	students
No usual address (SA)	2016		654
No usual address (SA)	2016	Infants/Primary	76
No usual address (SA)	2016	Pre-school	8
No usual address (SA)	2016	Secondary	86
No usual address (SA)	2016	Technical or Further Educational Institution	43
No usual address (SA)	2016	University or other tertiary	81
Augusta - Margaret River - Busselton	2006		2954
Augusta - Margaret River - Busselton	2006	Infants/Primary	3487
Augusta - Margaret River - Busselton	2006	Pre-school	577
Augusta - Margaret River - Busselton	2006	Secondary	2211
Augusta - Margaret River - Busselton	2006	Technical or Further Educational Institution	758
Augusta - Margaret River - Busselton	2006	University or other tertiary	493
Augusta - Margaret River - Busselton	2011		3155
Augusta - Margaret River - Busselton	2011	Infants/Primary	4032
Augusta - Margaret River - Busselton	2011	Pre-school	654
Augusta - Margaret River - Busselton	2011	Secondary	2420
Augusta - Margaret River - Busselton	2011	Technical or Further Educational Institution	886
Augusta - Margaret River - Busselton	2011	University or other tertiary	561
Augusta - Margaret River - Busselton	2016		4477
Augusta - Margaret River - Busselton	2016	Infants/Primary	4733
Augusta - Margaret River - Busselton	2016	Pre-school	629
Augusta - Margaret River - Busselton	2016	Secondary	3446
Augusta - Margaret River - Busselton	2016	Technical or Further Educational Institution	871
Augusta - Margaret River - Busselton	2016	University or other tertiary	736
Bunbury	2006		7273
Bunbury	2006	Infants/Primary	7779
Bunbury	2006	Pre-school	1258
Bunbury	2006	Secondary	5534
Bunbury	2006	Technical or Further Educational Institution	1878
Bunbury	2006	University or other tertiary	1170
Bunbury	2011		7965
Bunbury	2011	Infants/Primary	8929
Bunbury	2011	Pre-school	1509
Bunbury	2011	Secondary	5483
Bunbury	2011	Technical or Further Educational Institution	2049
Bunbury	2011	University or other tertiary	1423
Bunbury	2016		9181
Bunbury	2016	Infants/Primary	9275
Bunbury	2016	Pre-school	1299
Bunbury	2016	Secondary	7341
Bunbury	2016	Technical or Further Educational Institution	1808
Bunbury	2016	University or other tertiary	1683
Manjimup	2006		1511
Manjimup	2006	Infants/Primary	2062
Manjimup	2006	Pre-school	325
Manjimup	2006	Secondary	1286
Manjimup	2006	Technical or Further Educational Institution	357
Manjimup	2006	University or other tertiary	178
Manjimup	2011		1355
Manjimup	2011	Infants/Primary	2134
Manjimup	2011	Pre-school	311
Manjimup	2011	Secondary	1213
Manjimup	2011	Technical or Further Educational Institution	426
Manjimup	2011	University or other tertiary	201
Manjimup	2016		2286
Manjimup	2016	Infants/Primary	1819
Manjimup	2016	Pre-school	233
Manjimup	2016	Secondary	1481
Manjimup	2016	Technical or Further Educational Institution	274
Manjimup	2016	University or other tertiary	207
Mandurah	2006		6928
Mandurah	2006	Infants/Primary	5475
Mandurah	2006	Pre-school	811
Mandurah	2006	Secondary	3701
Mandurah	2006	Technical or Further Educational Institution	1178
Mandurah	2006	University or other tertiary	817
Mandurah	2011		7238
Mandurah	2011	Infants/Primary	7077
Mandurah	2011	Pre-school	1072
Mandurah	2011	Secondary	4164
Mandurah	2011	Technical or Further Educational Institution	1568
Mandurah	2011	University or other tertiary	1563
Mandurah	2016		7902
Mandurah	2016	Infants/Primary	7984
Mandurah	2016	Pre-school	1052
Mandurah	2016	Secondary	5861
Mandurah	2016	Technical or Further Educational Institution	1588
Mandurah	2016	University or other tertiary	2244
Cottesloe - Claremont	2006		5552
Cottesloe - Claremont	2006	Infants/Primary	5088
Cottesloe - Claremont	2006	Pre-school	877
Cottesloe - Claremont	2006	Secondary	4949
Cottesloe - Claremont	2006	Technical or Further Educational Institution	799
Cottesloe - Claremont	2006	University or other tertiary	6202
Cottesloe - Claremont	2011		4464
Cottesloe - Claremont	2011	Infants/Primary	5633
Cottesloe - Claremont	2011	Pre-school	902
Cottesloe - Claremont	2011	Secondary	4712
Cottesloe - Claremont	2011	Technical or Further Educational Institution	755
Cottesloe - Claremont	2011	University or other tertiary	7037
Cottesloe - Claremont	2016		4466
Cottesloe - Claremont	2016	Infants/Primary	6052
Cottesloe - Claremont	2016	Pre-school	818
Cottesloe - Claremont	2016	Secondary	5958
Cottesloe - Claremont	2016	Technical or Further Educational Institution	589
Cottesloe - Claremont	2016	University or other tertiary	7584
Perth City	2006		10786
Perth City	2006	Infants/Primary	3938
Perth City	2006	Pre-school	869
Perth City	2006	Secondary	2828
Perth City	2006	Technical or Further Educational Institution	1844
Perth City	2006	University or other tertiary	6427
Perth City	2011		9735
Perth City	2011	Infants/Primary	4936
Perth City	2011	Pre-school	1020
Perth City	2011	Secondary	3036
Perth City	2011	Technical or Further Educational Institution	2229
Perth City	2011	University or other tertiary	7405
Perth City	2016		11221
Perth City	2016	Infants/Primary	5778
Perth City	2016	Pre-school	1022
Perth City	2016	Secondary	4044
Perth City	2016	Technical or Further Educational Institution	2347
Perth City	2016	University or other tertiary	7784
Bayswater - Bassendean	2006		6191
Bayswater - Bassendean	2006	Infants/Primary	4708
Bayswater - Bassendean	2006	Pre-school	821
Bayswater - Bassendean	2006	Secondary	3237
Bayswater - Bassendean	2006	Technical or Further Educational Institution	1677
Bayswater - Bassendean	2006	University or other tertiary	2932
Bayswater - Bassendean	2011		5922
Bayswater - Bassendean	2011	Infants/Primary	4954
Bayswater - Bassendean	2011	Pre-school	989
Bayswater - Bassendean	2011	Secondary	3477
Bayswater - Bassendean	2011	Technical or Further Educational Institution	1931
Bayswater - Bassendean	2011	University or other tertiary	3559
Bayswater - Bassendean	2016		6204
Bayswater - Bassendean	2016	Infants/Primary	5697
Bayswater - Bassendean	2016	Pre-school	861
Bayswater - Bassendean	2016	Secondary	4059
Bayswater - Bassendean	2016	Technical or Further Educational Institution	1773
Bayswater - Bassendean	2016	University or other tertiary	4050
Mundaring	2006		3818
Mundaring	2006	Infants/Primary	3685
Mundaring	2006	Pre-school	529
Mundaring	2006	Secondary	2679
Mundaring	2006	Technical or Further Educational Institution	838
Mundaring	2006	University or other tertiary	1025
Mundaring	2011		4325
Mundaring	2011	Infants/Primary	3486
Mundaring	2011	Pre-school	551
Mundaring	2011	Secondary	2572
Mundaring	2011	Technical or Further Educational Institution	866
Mundaring	2011	University or other tertiary	1200
Mundaring	2016		4673
Mundaring	2016	Infants/Primary	3425
Mundaring	2016	Pre-school	469
Mundaring	2016	Secondary	2875
Mundaring	2016	Technical or Further Educational Institution	649
Mundaring	2016	University or other tertiary	1246
Swan	2006		8472
Swan	2006	Infants/Primary	8990
Swan	2006	Pre-school	1434
Swan	2006	Secondary	6122
Swan	2006	Technical or Further Educational Institution	1899
Swan	2006	University or other tertiary	2101
Swan	2011		8384
Swan	2011	Infants/Primary	9870
Swan	2011	Pre-school	1609
Swan	2011	Secondary	7076
Swan	2011	Technical or Further Educational Institution	2336
Swan	2011	University or other tertiary	3096
Swan	2016		10702
Swan	2016	Infants/Primary	11993
Swan	2016	Pre-school	1695
Swan	2016	Secondary	9291
Swan	2016	Technical or Further Educational Institution	2589
Swan	2016	University or other tertiary	4613
Joondalup	2006		9779
Joondalup	2006	Infants/Primary	14018
Joondalup	2006	Pre-school	1943
Joondalup	2006	Secondary	11242
Joondalup	2006	Technical or Further Educational Institution	3218
Joondalup	2006	University or other tertiary	6668
Joondalup	2011		8315
Joondalup	2011	Infants/Primary	13500
Joondalup	2011	Pre-school	2113
Joondalup	2011	Secondary	10443
Joondalup	2011	Technical or Further Educational Institution	3063
Joondalup	2011	University or other tertiary	8111
Joondalup	2016		7584
Joondalup	2016	Infants/Primary	14360
Joondalup	2016	Pre-school	1889
Joondalup	2016	Secondary	11497
Joondalup	2016	Technical or Further Educational Institution	2520
Joondalup	2016	University or other tertiary	8180
Stirling	2006		15097
Stirling	2006	Infants/Primary	10968
Stirling	2006	Pre-school	1913
Stirling	2006	Secondary	8143
Stirling	2006	Technical or Further Educational Institution	3678
Stirling	2006	University or other tertiary	7791
Stirling	2011		15278
Stirling	2011	Infants/Primary	12188
Stirling	2011	Pre-school	2427
Stirling	2011	Secondary	8824
Stirling	2011	Technical or Further Educational Institution	4229
Stirling	2011	University or other tertiary	9108
Stirling	2016		15470
Stirling	2016	Infants/Primary	14027
Stirling	2016	Pre-school	2196
Stirling	2016	Secondary	10778
Stirling	2016	Technical or Further Educational Institution	4066
Stirling	2016	University or other tertiary	10336
Wanneroo	2006		9737
Wanneroo	2006	Infants/Primary	11945
Wanneroo	2006	Pre-school	1889
Wanneroo	2006	Secondary	7127
Wanneroo	2006	Technical or Further Educational Institution	2428
Wanneroo	2006	University or other tertiary	2543
Wanneroo	2011		11676
Wanneroo	2011	Infants/Primary	15917
Wanneroo	2011	Pre-school	2671
Wanneroo	2011	Secondary	10124
Wanneroo	2011	Technical or Further Educational Institution	3390
Wanneroo	2011	University or other tertiary	4800
Wanneroo	2016		14028
Wanneroo	2016	Infants/Primary	19081
Wanneroo	2016	Pre-school	2701
Wanneroo	2016	Secondary	14031
Wanneroo	2016	Technical or Further Educational Institution	3849
Wanneroo	2016	University or other tertiary	7249
Armadale	2006		4436
Armadale	2006	Infants/Primary	4609
Armadale	2006	Pre-school	726
Armadale	2006	Secondary	3274
Armadale	2006	Technical or Further Educational Institution	1070
Armadale	2006	University or other tertiary	1042
Armadale	2011		5324
Armadale	2011	Infants/Primary	5374
Armadale	2011	Pre-school	1085
Armadale	2011	Secondary	3337
Armadale	2011	Technical or Further Educational Institution	1444
Armadale	2011	University or other tertiary	1599
Armadale	2016		6153
Armadale	2016	Infants/Primary	7323
Armadale	2016	Pre-school	1244
Armadale	2016	Secondary	4854
Armadale	2016	Technical or Further Educational Institution	1694
Armadale	2016	University or other tertiary	2686
Belmont - Victoria Park	2006		6466
Belmont - Victoria Park	2006	Infants/Primary	3174
Belmont - Victoria Park	2006	Pre-school	576
Belmont - Victoria Park	2006	Secondary	1952
Belmont - Victoria Park	2006	Technical or Further Educational Institution	1382
Belmont - Victoria Park	2006	University or other tertiary	3161
Belmont - Victoria Park	2011		6559
Belmont - Victoria Park	2011	Infants/Primary	3707
Belmont - Victoria Park	2011	Pre-school	736
Belmont - Victoria Park	2011	Secondary	2278
Belmont - Victoria Park	2011	Technical or Further Educational Institution	1874
Belmont - Victoria Park	2011	University or other tertiary	3961
Belmont - Victoria Park	2016		7996
Belmont - Victoria Park	2016	Infants/Primary	4274
Belmont - Victoria Park	2016	Pre-school	661
Belmont - Victoria Park	2016	Secondary	2743
Belmont - Victoria Park	2016	Technical or Further Educational Institution	1890
Belmont - Victoria Park	2016	University or other tertiary	4616
Canning	2006		6730
Canning	2006	Infants/Primary	6199
Canning	2006	Pre-school	891
Canning	2006	Secondary	5149
Canning	2006	Technical or Further Educational Institution	2043
Canning	2006	University or other tertiary	6408
Canning	2011		6549
Canning	2011	Infants/Primary	6679
Canning	2011	Pre-school	991
Canning	2011	Secondary	5155
Canning	2011	Technical or Further Educational Institution	2536
Canning	2011	University or other tertiary	8110
Canning	2016		6286
Canning	2016	Infants/Primary	7311
Canning	2016	Pre-school	969
Canning	2016	Secondary	6322
Canning	2016	Technical or Further Educational Institution	2473
Canning	2016	University or other tertiary	8651
Gosnells	2006		8350
Gosnells	2006	Infants/Primary	8483
Gosnells	2006	Pre-school	1356
Gosnells	2006	Secondary	5474
Gosnells	2006	Technical or Further Educational Institution	1954
Gosnells	2006	University or other tertiary	2429
Gosnells	2011		9962
Gosnells	2011	Infants/Primary	9601
Gosnells	2011	Pre-school	1576
Gosnells	2011	Secondary	6031
Gosnells	2011	Technical or Further Educational Institution	2740
Gosnells	2011	University or other tertiary	3646
Gosnells	2016		9158
Gosnells	2016	Infants/Primary	10706
Gosnells	2016	Pre-school	1624
Gosnells	2016	Secondary	8140
Gosnells	2016	Technical or Further Educational Institution	2808
Gosnells	2016	University or other tertiary	4845
Kalamunda	2006		3701
Kalamunda	2006	Infants/Primary	4398
Kalamunda	2006	Pre-school	626
Kalamunda	2006	Secondary	3454
Kalamunda	2006	Technical or Further Educational Institution	1043
Kalamunda	2006	University or other tertiary	1377
Kalamunda	2011		3753
Kalamunda	2011	Infants/Primary	4604
Kalamunda	2011	Pre-school	770
Kalamunda	2011	Secondary	3399
Kalamunda	2011	Technical or Further Educational Institution	1070
Kalamunda	2011	University or other tertiary	1699
Kalamunda	2016		4026
Kalamunda	2016	Infants/Primary	5131
Kalamunda	2016	Pre-school	694
Kalamunda	2016	Secondary	4220
Kalamunda	2016	Technical or Further Educational Institution	933
Kalamunda	2016	University or other tertiary	1892
Serpentine - Jarrahdale	2006		992
Serpentine - Jarrahdale	2006	Infants/Primary	1437
Serpentine - Jarrahdale	2006	Pre-school	193
Serpentine - Jarrahdale	2006	Secondary	948
Serpentine - Jarrahdale	2006	Technical or Further Educational Institution	288
Serpentine - Jarrahdale	2006	University or other tertiary	214
Serpentine - Jarrahdale	2011		1325
Serpentine - Jarrahdale	2011	Infants/Primary	1827
Serpentine - Jarrahdale	2011	Pre-school	329
Serpentine - Jarrahdale	2011	Secondary	1148
Serpentine - Jarrahdale	2011	Technical or Further Educational Institution	393
Serpentine - Jarrahdale	2011	University or other tertiary	408
Serpentine - Jarrahdale	2016		2243
Serpentine - Jarrahdale	2016	Infants/Primary	2705
Serpentine - Jarrahdale	2016	Pre-school	407
Serpentine - Jarrahdale	2016	Secondary	1796
Serpentine - Jarrahdale	2016	Technical or Further Educational Institution	477
Serpentine - Jarrahdale	2016	University or other tertiary	671
South Perth	2006		3900
South Perth	2006	Infants/Primary	2173
South Perth	2006	Pre-school	348
South Perth	2006	Secondary	2232
South Perth	2006	Technical or Further Educational Institution	797
South Perth	2006	University or other tertiary	3822
South Perth	2011		3330
South Perth	2011	Infants/Primary	2329
South Perth	2011	Pre-school	494
South Perth	2011	Secondary	2197
South Perth	2011	Technical or Further Educational Institution	855
South Perth	2011	University or other tertiary	4100
South Perth	2016		3338
South Perth	2016	Infants/Primary	2699
South Perth	2016	Pre-school	392
South Perth	2016	Secondary	2543
South Perth	2016	Technical or Further Educational Institution	790
South Perth	2016	University or other tertiary	4189
Cockburn	2006		6562
Cockburn	2006	Infants/Primary	6681
Cockburn	2006	Pre-school	1137
Cockburn	2006	Secondary	4144
Cockburn	2006	Technical or Further Educational Institution	1440
Cockburn	2006	University or other tertiary	2322
Cockburn	2011		6314
Cockburn	2011	Infants/Primary	7640
Cockburn	2011	Pre-school	1420
Cockburn	2011	Secondary	4956
Cockburn	2011	Technical or Further Educational Institution	1914
Cockburn	2011	University or other tertiary	3465
Cockburn	2016		7549
Cockburn	2016	Infants/Primary	9101
Cockburn	2016	Pre-school	1346
Cockburn	2016	Secondary	6456
Cockburn	2016	Technical or Further Educational Institution	1993
Cockburn	2016	University or other tertiary	4507
Fremantle	2006		3323
Fremantle	2006	Infants/Primary	2045
Fremantle	2006	Pre-school	402
Fremantle	2006	Secondary	1420
Fremantle	2006	Technical or Further Educational Institution	585
Fremantle	2006	University or other tertiary	1787
Fremantle	2011		2626
Fremantle	2011	Infants/Primary	2319
Fremantle	2011	Pre-school	461
Fremantle	2011	Secondary	1500
Fremantle	2011	Technical or Further Educational Institution	652
Fremantle	2011	University or other tertiary	2036
Fremantle	2016		3650
Fremantle	2016	Infants/Primary	2397
Fremantle	2016	Pre-school	378
Fremantle	2016	Secondary	1870
Fremantle	2016	Technical or Further Educational Institution	511
Fremantle	2016	University or other tertiary	2281
Kwinana	2006		3317
Kwinana	2006	Infants/Primary	2172
Kwinana	2006	Pre-school	306
Kwinana	2006	Secondary	1158
Kwinana	2006	Technical or Further Educational Institution	503
Kwinana	2006	University or other tertiary	349
Kwinana	2011		3576
Kwinana	2011	Infants/Primary	2428
Kwinana	2011	Pre-school	517
Kwinana	2011	Secondary	1583
Kwinana	2011	Technical or Further Educational Institution	673
Kwinana	2011	University or other tertiary	626
Kwinana	2016		4435
Kwinana	2016	Infants/Primary	3585
Kwinana	2016	Pre-school	544
Kwinana	2016	Secondary	2210
Kwinana	2016	Technical or Further Educational Institution	801
Kwinana	2016	University or other tertiary	1296
Melville	2006		6779
Melville	2006	Infants/Primary	7668
Melville	2006	Pre-school	1188
Melville	2006	Secondary	6766
Melville	2006	Technical or Further Educational Institution	1872
Melville	2006	University or other tertiary	6723
Melville	2011		5778
Melville	2011	Infants/Primary	7595
Melville	2011	Pre-school	1290
Melville	2011	Secondary	6328
Melville	2011	Technical or Further Educational Institution	1852
Melville	2011	University or other tertiary	7432
Melville	2016		5966
Melville	2016	Infants/Primary	8074
Melville	2016	Pre-school	1172
Melville	2016	Secondary	7281
Melville	2016	Technical or Further Educational Institution	1410
Melville	2016	University or other tertiary	7216
Rockingham	2006		8250
Rockingham	2006	Infants/Primary	8591
Rockingham	2006	Pre-school	1207
Rockingham	2006	Secondary	5374
Rockingham	2006	Technical or Further Educational Institution	1668
Rockingham	2006	University or other tertiary	1678
Rockingham	2011		8076
Rockingham	2011	Infants/Primary	10297
Rockingham	2011	Pre-school	1665
Rockingham	2011	Secondary	6334
Rockingham	2011	Technical or Further Educational Institution	2299
Rockingham	2011	University or other tertiary	2486
Rockingham	2016		10874
Rockingham	2016	Infants/Primary	12458
Rockingham	2016	Pre-school	1646
Rockingham	2016	Secondary	8644
Rockingham	2016	Technical or Further Educational Institution	2398
Rockingham	2016	University or other tertiary	3460
Albany	2006		4577
Albany	2006	Infants/Primary	4975
Albany	2006	Pre-school	816
Albany	2006	Secondary	3143
Albany	2006	Technical or Further Educational Institution	1278
Albany	2006	University or other tertiary	485
Albany	2011		4037
Albany	2011	Infants/Primary	5119
Albany	2011	Pre-school	936
Albany	2011	Secondary	3113
Albany	2011	Technical or Further Educational Institution	1574
Albany	2011	University or other tertiary	639
Albany	2016		5877
Albany	2016	Infants/Primary	4835
Albany	2016	Pre-school	678
Albany	2016	Secondary	3776
Albany	2016	Technical or Further Educational Institution	1126
Albany	2016	University or other tertiary	676
Wheat Belt - North	2006		4515
Wheat Belt - North	2006	Infants/Primary	4963
Wheat Belt - North	2006	Pre-school	827
Wheat Belt - North	2006	Secondary	2586
Wheat Belt - North	2006	Technical or Further Educational Institution	818
Wheat Belt - North	2006	University or other tertiary	453
Wheat Belt - North	2011		4707
Wheat Belt - North	2011	Infants/Primary	4982
Wheat Belt - North	2011	Pre-school	776
Wheat Belt - North	2011	Secondary	2544
Wheat Belt - North	2011	Technical or Further Educational Institution	844
Wheat Belt - North	2011	University or other tertiary	526
Wheat Belt - North	2016		6522
Wheat Belt - North	2016	Infants/Primary	4451
Wheat Belt - North	2016	Pre-school	634
Wheat Belt - North	2016	Secondary	2983
Wheat Belt - North	2016	Technical or Further Educational Institution	723
Wheat Belt - North	2016	University or other tertiary	582
Wheat Belt - South	2006		1409
Wheat Belt - South	2006	Infants/Primary	2031
Wheat Belt - South	2006	Pre-school	363
Wheat Belt - South	2006	Secondary	1122
Wheat Belt - South	2006	Technical or Further Educational Institution	272
Wheat Belt - South	2006	University or other tertiary	141
Wheat Belt - South	2011		1650
Wheat Belt - South	2011	Infants/Primary	1943
Wheat Belt - South	2011	Pre-school	339
Wheat Belt - South	2011	Secondary	1002
Wheat Belt - South	2011	Technical or Further Educational Institution	342
Wheat Belt - South	2011	University or other tertiary	175
Wheat Belt - South	2016		2347
Wheat Belt - South	2016	Infants/Primary	1783
Wheat Belt - South	2016	Pre-school	253
Wheat Belt - South	2016	Secondary	930
Wheat Belt - South	2016	Technical or Further Educational Institution	229
Wheat Belt - South	2016	University or other tertiary	192
Kimberley	2006		4900
Kimberley	2006	Infants/Primary	3130
Kimberley	2006	Pre-school	402
Kimberley	2006	Secondary	1088
Kimberley	2006	Technical or Further Educational Institution	486
Kimberley	2006	University or other tertiary	393
Kimberley	2011		5760
Kimberley	2011	Infants/Primary	3711
Kimberley	2011	Pre-school	538
Kimberley	2011	Secondary	1345
Kimberley	2011	Technical or Further Educational Institution	619
Kimberley	2011	University or other tertiary	542
Kimberley	2016		5337
Kimberley	2016	Infants/Primary	3360
Kimberley	2016	Pre-school	462
Kimberley	2016	Secondary	1820
Kimberley	2016	Technical or Further Educational Institution	532
Kimberley	2016	University or other tertiary	509
East Pilbara	2006		4477
East Pilbara	2006	Infants/Primary	1609
East Pilbara	2006	Pre-school	243
East Pilbara	2006	Secondary	736
East Pilbara	2006	Technical or Further Educational Institution	347
East Pilbara	2006	University or other tertiary	185
East Pilbara	2011		5712
East Pilbara	2011	Infants/Primary	1919
East Pilbara	2011	Pre-school	281
East Pilbara	2011	Secondary	706
East Pilbara	2011	Technical or Further Educational Institution	483
East Pilbara	2011	University or other tertiary	350
East Pilbara	2016		4558
East Pilbara	2016	Infants/Primary	1935
East Pilbara	2016	Pre-school	314
East Pilbara	2016	Secondary	1020
East Pilbara	2016	Technical or Further Educational Institution	452
East Pilbara	2016	University or other tertiary	384
West Pilbara	2006		3537
West Pilbara	2006	Infants/Primary	2376
West Pilbara	2006	Pre-school	451
West Pilbara	2006	Secondary	1045
West Pilbara	2006	Technical or Further Educational Institution	496
West Pilbara	2006	University or other tertiary	237
West Pilbara	2011		6544
West Pilbara	2011	Infants/Primary	2562
West Pilbara	2011	Pre-school	480
West Pilbara	2011	Secondary	985
West Pilbara	2011	Technical or Further Educational Institution	603
West Pilbara	2011	University or other tertiary	406
West Pilbara	2016		5348
West Pilbara	2016	Infants/Primary	2956
West Pilbara	2016	Pre-school	507
West Pilbara	2016	Secondary	1504
West Pilbara	2016	Technical or Further Educational Institution	569
West Pilbara	2016	University or other tertiary	467
Esperance	2006		1236
Esperance	2006	Infants/Primary	1566
Esperance	2006	Pre-school	278
Esperance	2006	Secondary	938
Esperance	2006	Technical or Further Educational Institution	219
Esperance	2006	University or other tertiary	146
Esperance	2011		1354
Esperance	2011	Infants/Primary	1577
Esperance	2011	Pre-school	284
Esperance	2011	Secondary	927
Esperance	2011	Technical or Further Educational Institution	225
Esperance	2011	University or other tertiary	141
Esperance	2016		2065
Esperance	2016	Infants/Primary	1349
Esperance	2016	Pre-school	186
Esperance	2016	Secondary	1112
Esperance	2016	Technical or Further Educational Institution	204
Esperance	2016	University or other tertiary	140
Gascoyne	2006		1100
Gascoyne	2006	Infants/Primary	847
Gascoyne	2006	Pre-school	137
Gascoyne	2006	Secondary	344
Gascoyne	2006	Technical or Further Educational Institution	170
Gascoyne	2006	University or other tertiary	95
Gascoyne	2011		1147
Gascoyne	2011	Infants/Primary	819
Gascoyne	2011	Pre-school	133
Gascoyne	2011	Secondary	331
Gascoyne	2011	Technical or Further Educational Institution	167
Gascoyne	2011	University or other tertiary	79
Gascoyne	2016		1395
Gascoyne	2016	Infants/Primary	757
Gascoyne	2016	Pre-school	133
Gascoyne	2016	Secondary	432
Gascoyne	2016	Technical or Further Educational Institution	123
Gascoyne	2016	University or other tertiary	81
Goldfields	2006		5176
Goldfields	2006	Infants/Primary	3682
Goldfields	2006	Pre-school	616
Goldfields	2006	Secondary	1923
Goldfields	2006	Technical or Further Educational Institution	589
Goldfields	2006	University or other tertiary	658
Goldfields	2011		6055
Goldfields	2011	Infants/Primary	3830
Goldfields	2011	Pre-school	656
Goldfields	2011	Secondary	1789
Goldfields	2011	Technical or Further Educational Institution	705
Goldfields	2011	University or other tertiary	726
Goldfields	2016		5071
Goldfields	2016	Infants/Primary	3617
Goldfields	2016	Pre-school	510
Goldfields	2016	Secondary	2220
Goldfields	2016	Technical or Further Educational Institution	772
Goldfields	2016	University or other tertiary	701
Mid West	2006		5438
Mid West	2006	Infants/Primary	4774
Mid West	2006	Pre-school	796
Mid West	2006	Secondary	2965
Mid West	2006	Technical or Further Educational Institution	793
Mid West	2006	University or other tertiary	486
Mid West	2011		4937
Mid West	2011	Infants/Primary	4922
Mid West	2011	Pre-school	826
Mid West	2011	Secondary	3103
Mid West	2011	Technical or Further Educational Institution	1084
Mid West	2011	University or other tertiary	567
Mid West	2016		6046
Mid West	2016	Infants/Primary	4749
Mid West	2016	Pre-school	617
Mid West	2016	Secondary	3421
Mid West	2016	Technical or Further Educational Institution	927
Mid West	2016	University or other tertiary	714
Migratory - Offshore - Shipping (WA)	2006		31
Migratory - Offshore - Shipping (WA)	2006	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2006	Pre-school	0
Migratory - Offshore - Shipping (WA)	2006	Secondary	0
Migratory - Offshore - Shipping (WA)	2006	Technical or Further Educational Institution	9
Migratory - Offshore - Shipping (WA)	2006	University or other tertiary	3
Migratory - Offshore - Shipping (WA)	2011		72
Migratory - Offshore - Shipping (WA)	2011	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2011	Pre-school	0
Migratory - Offshore - Shipping (WA)	2011	Secondary	0
Migratory - Offshore - Shipping (WA)	2011	Technical or Further Educational Institution	4
Migratory - Offshore - Shipping (WA)	2011	University or other tertiary	4
Migratory - Offshore - Shipping (WA)	2016		78
Migratory - Offshore - Shipping (WA)	2016	Infants/Primary	0
Migratory - Offshore - Shipping (WA)	2016	Pre-school	0
Migratory - Offshore - Shipping (WA)	2016	Secondary	5
Migratory - Offshore - Shipping (WA)	2016	Technical or Further Educational Institution	0
Migratory - Offshore - Shipping (WA)	2016	University or other tertiary	9
No usual address (WA)	2006		809
No usual address (WA)	2006	Infants/Primary	142
No usual address (WA)	2006	Pre-school	30
No usual address (WA)	2006	Secondary	60
No usual address (WA)	2006	Technical or Further Educational Institution	79
No usual address (WA)	2006	University or other tertiary	138
No usual address (WA)	2011		1421
No usual address (WA)	2011	Infants/Primary	199
No usual address (WA)	2011	Pre-school	22
No usual address (WA)	2011	Secondary	66
No usual address (WA)	2011	Technical or Further Educational Institution	77
No usual address (WA)	2011	University or other tertiary	163
No usual address (WA)	2016		1635
No usual address (WA)	2016	Infants/Primary	139
No usual address (WA)	2016	Pre-school	17
No usual address (WA)	2016	Secondary	61
No usual address (WA)	2016	Technical or Further Educational Institution	67
No usual address (WA)	2016	University or other tertiary	128
Brighton	2006		1690
Brighton	2006	Infants/Primary	1779
Brighton	2006	Pre-school	140
Brighton	2006	Secondary	901
Brighton	2006	Technical or Further Educational Institution	327
Brighton	2006	University or other tertiary	145
Brighton	2011		1471
Brighton	2011	Infants/Primary	1718
Brighton	2011	Pre-school	163
Brighton	2011	Secondary	1078
Brighton	2011	Technical or Further Educational Institution	389
Brighton	2011	University or other tertiary	187
Brighton	2016		1489
Brighton	2016	Infants/Primary	1849
Brighton	2016	Pre-school	136
Brighton	2016	Secondary	1076
Brighton	2016	Technical or Further Educational Institution	369
Brighton	2016	University or other tertiary	274
Hobart - North East	2006		3769
Hobart - North East	2006	Infants/Primary	4083
Hobart - North East	2006	Pre-school	436
Hobart - North East	2006	Secondary	3034
Hobart - North East	2006	Technical or Further Educational Institution	1206
Hobart - North East	2006	University or other tertiary	1176
Hobart - North East	2011		3540
Hobart - North East	2011	Infants/Primary	4165
Hobart - North East	2011	Pre-school	454
Hobart - North East	2011	Secondary	2913
Hobart - North East	2011	Technical or Further Educational Institution	1236
Hobart - North East	2011	University or other tertiary	1466
Hobart - North East	2016		3627
Hobart - North East	2016	Infants/Primary	4789
Hobart - North East	2016	Pre-school	393
Hobart - North East	2016	Secondary	3066
Hobart - North East	2016	Technical or Further Educational Institution	994
Hobart - North East	2016	University or other tertiary	1711
Hobart - North West	2006		4791
Hobart - North West	2006	Infants/Primary	4311
Hobart - North West	2006	Pre-school	407
Hobart - North West	2006	Secondary	2905
Hobart - North West	2006	Technical or Further Educational Institution	1393
Hobart - North West	2006	University or other tertiary	848
Hobart - North West	2011		4019
Hobart - North West	2011	Infants/Primary	4144
Hobart - North West	2011	Pre-school	398
Hobart - North West	2011	Secondary	2889
Hobart - North West	2011	Technical or Further Educational Institution	1626
Hobart - North West	2011	University or other tertiary	1114
Hobart - North West	2016		4603
Hobart - North West	2016	Infants/Primary	4647
Hobart - North West	2016	Pre-school	382
Hobart - North West	2016	Secondary	3012
Hobart - North West	2016	Technical or Further Educational Institution	1337
Hobart - North West	2016	University or other tertiary	1421
