SA2_NAME16	Year	EduInstitutionType	students
Bacchus Marsh	2006	Pre-school	254
Bacchus Marsh	2006	Secondary	1227
Bacchus Marsh	2006	Technical or Further Educational Institution	224
Bacchus Marsh	2006	University or other tertiary	398
Bacchus Marsh	2011		1177
Bacchus Marsh	2011	Infants/Primary	1575
Bacchus Marsh	2011	Pre-school	277
Bacchus Marsh	2011	Secondary	1346
Bacchus Marsh	2011	Technical or Further Educational Institution	271
Bacchus Marsh	2011	University or other tertiary	475
Bacchus Marsh	2016		1424
Bacchus Marsh	2016	Infants/Primary	1940
Bacchus Marsh	2016	Pre-school	363
Bacchus Marsh	2016	Secondary	1423
Bacchus Marsh	2016	Technical or Further Educational Institution	271
Bacchus Marsh	2016	University or other tertiary	608
Hillside	2006		985
Hillside	2006	Infants/Primary	1556
Hillside	2006	Pre-school	375
Hillside	2006	Secondary	1004
Hillside	2006	Technical or Further Educational Institution	200
Hillside	2006	University or other tertiary	348
Hillside	2011		1059
Hillside	2011	Infants/Primary	1859
Hillside	2011	Pre-school	382
Hillside	2011	Secondary	1268
Hillside	2011	Technical or Further Educational Institution	296
Hillside	2011	University or other tertiary	501
Hillside	2016		1301
Hillside	2016	Infants/Primary	2161
Hillside	2016	Pre-school	371
Hillside	2016	Secondary	1691
Hillside	2016	Technical or Further Educational Institution	292
Hillside	2016	University or other tertiary	876
Melton	2006		1245
Melton	2006	Infants/Primary	1381
Melton	2006	Pre-school	232
Melton	2006	Secondary	1170
Melton	2006	Technical or Further Educational Institution	273
Melton	2006	University or other tertiary	276
Melton	2011		1491
Melton	2011	Infants/Primary	1526
Melton	2011	Pre-school	291
Melton	2011	Secondary	1113
Melton	2011	Technical or Further Educational Institution	346
Melton	2011	University or other tertiary	392
Melton	2016		1683
Melton	2016	Infants/Primary	1686
Melton	2016	Pre-school	337
Melton	2016	Secondary	1170
Melton	2016	Technical or Further Educational Institution	322
Melton	2016	University or other tertiary	482
Melton South	2006		1095
Melton South	2006	Infants/Primary	1060
Melton South	2006	Pre-school	164
Melton South	2006	Secondary	860
Melton South	2006	Technical or Further Educational Institution	219
Melton South	2006	University or other tertiary	245
Melton South	2011		1482
Melton South	2011	Infants/Primary	1217
Melton South	2011	Pre-school	246
Melton South	2011	Secondary	960
Melton South	2011	Technical or Further Educational Institution	297
Melton South	2011	University or other tertiary	355
Melton South	2016		2142
Melton South	2016	Infants/Primary	2243
Melton South	2016	Pre-school	437
Melton South	2016	Secondary	1360
Melton South	2016	Technical or Further Educational Institution	378
Melton South	2016	University or other tertiary	641
Melton West	2006		777
Melton West	2006	Infants/Primary	1064
Melton West	2006	Pre-school	156
Melton West	2006	Secondary	877
Melton West	2006	Technical or Further Educational Institution	200
Melton West	2006	University or other tertiary	244
Melton West	2011		1231
Melton West	2011	Infants/Primary	1330
Melton West	2011	Pre-school	274
Melton West	2011	Secondary	1009
Melton West	2011	Technical or Further Educational Institution	273
Melton West	2011	University or other tertiary	374
Melton West	2016		1563
Melton West	2016	Infants/Primary	1832
Melton West	2016	Pre-school	354
Melton West	2016	Secondary	1251
Melton West	2016	Technical or Further Educational Institution	319
Melton West	2016	University or other tertiary	478
Rockbank - Mount Cottrell	2006		793
Rockbank - Mount Cottrell	2006	Infants/Primary	186
Rockbank - Mount Cottrell	2006	Pre-school	21
Rockbank - Mount Cottrell	2006	Secondary	166
Rockbank - Mount Cottrell	2006	Technical or Further Educational Institution	32
Rockbank - Mount Cottrell	2006	University or other tertiary	24
Rockbank - Mount Cottrell	2011		1166
Rockbank - Mount Cottrell	2011	Infants/Primary	96
Rockbank - Mount Cottrell	2011	Pre-school	24
Rockbank - Mount Cottrell	2011	Secondary	93
Rockbank - Mount Cottrell	2011	Technical or Further Educational Institution	35
Rockbank - Mount Cottrell	2011	University or other tertiary	31
Rockbank - Mount Cottrell	2016		1521
Rockbank - Mount Cottrell	2016	Infants/Primary	124
Rockbank - Mount Cottrell	2016	Pre-school	14
Rockbank - Mount Cottrell	2016	Secondary	87
Rockbank - Mount Cottrell	2016	Technical or Further Educational Institution	24
Rockbank - Mount Cottrell	2016	University or other tertiary	40
Taylors Hill	2006		628
Taylors Hill	2006	Infants/Primary	794
Taylors Hill	2006	Pre-school	194
Taylors Hill	2006	Secondary	445
Taylors Hill	2006	Technical or Further Educational Institution	152
Taylors Hill	2006	University or other tertiary	208
Taylors Hill	2011		900
Taylors Hill	2011	Infants/Primary	1694
Taylors Hill	2011	Pre-school	456
Taylors Hill	2011	Secondary	1044
Taylors Hill	2011	Technical or Further Educational Institution	255
Taylors Hill	2011	University or other tertiary	463
Taylors Hill	2016		1057
Taylors Hill	2016	Infants/Primary	2699
Taylors Hill	2016	Pre-school	481
Taylors Hill	2016	Secondary	1596
Taylors Hill	2016	Technical or Further Educational Institution	248
Taylors Hill	2016	University or other tertiary	799
Burnside	2006		369
Burnside	2006	Infants/Primary	415
Burnside	2006	Pre-school	104
Burnside	2006	Secondary	282
Burnside	2006	Technical or Further Educational Institution	75
Burnside	2006	University or other tertiary	104
Burnside	2011		330
Burnside	2011	Infants/Primary	408
Burnside	2011	Pre-school	78
Burnside	2011	Secondary	315
Burnside	2011	Technical or Further Educational Institution	108
Burnside	2011	University or other tertiary	152
Burnside	2016		278
Burnside	2016	Infants/Primary	457
Burnside	2016	Pre-school	74
Burnside	2016	Secondary	357
Burnside	2016	Technical or Further Educational Institution	67
Burnside	2016	University or other tertiary	240
Burnside Heights	2006		83
Burnside Heights	2006	Infants/Primary	69
Burnside Heights	2006	Pre-school	19
Burnside Heights	2006	Secondary	52
Burnside Heights	2006	Technical or Further Educational Institution	13
Burnside Heights	2006	University or other tertiary	21
Burnside Heights	2011		358
Burnside Heights	2011	Infants/Primary	474
Burnside Heights	2011	Pre-school	120
Burnside Heights	2011	Secondary	332
Burnside Heights	2011	Technical or Further Educational Institution	98
Burnside Heights	2011	University or other tertiary	152
Burnside Heights	2016		400
Burnside Heights	2016	Infants/Primary	761
Burnside Heights	2016	Pre-school	172
Burnside Heights	2016	Secondary	431
Burnside Heights	2016	Technical or Further Educational Institution	97
Burnside Heights	2016	University or other tertiary	265
Caroline Springs	2006		880
Caroline Springs	2006	Infants/Primary	1059
Caroline Springs	2006	Pre-school	257
Caroline Springs	2006	Secondary	624
Caroline Springs	2006	Technical or Further Educational Institution	155
Caroline Springs	2006	University or other tertiary	304
Caroline Springs	2011		1139
Caroline Springs	2011	Infants/Primary	1891
Caroline Springs	2011	Pre-school	451
Caroline Springs	2011	Secondary	1186
Caroline Springs	2011	Technical or Further Educational Institution	298
Caroline Springs	2011	University or other tertiary	537
Caroline Springs	2016		1529
Caroline Springs	2016	Infants/Primary	2372
Caroline Springs	2016	Pre-school	399
Caroline Springs	2016	Secondary	1695
Caroline Springs	2016	Technical or Further Educational Institution	298
Caroline Springs	2016	University or other tertiary	882
Hoppers Crossing - North	2006		1486
Hoppers Crossing - North	2006	Infants/Primary	2118
Hoppers Crossing - North	2006	Pre-school	358
Hoppers Crossing - North	2006	Secondary	1796
Hoppers Crossing - North	2006	Technical or Further Educational Institution	371
Hoppers Crossing - North	2006	University or other tertiary	577
Hoppers Crossing - North	2011		1410
Hoppers Crossing - North	2011	Infants/Primary	1814
Hoppers Crossing - North	2011	Pre-school	264
Hoppers Crossing - North	2011	Secondary	1737
Hoppers Crossing - North	2011	Technical or Further Educational Institution	411
Hoppers Crossing - North	2011	University or other tertiary	740
Hoppers Crossing - North	2016		1429
Hoppers Crossing - North	2016	Infants/Primary	1603
Hoppers Crossing - North	2016	Pre-school	262
Hoppers Crossing - North	2016	Secondary	1518
Hoppers Crossing - North	2016	Technical or Further Educational Institution	363
Hoppers Crossing - North	2016	University or other tertiary	919
Hoppers Crossing - South	2006		1885
Hoppers Crossing - South	2006	Infants/Primary	1719
Hoppers Crossing - South	2006	Pre-school	260
Hoppers Crossing - South	2006	Secondary	1588
Hoppers Crossing - South	2006	Technical or Further Educational Institution	360
Hoppers Crossing - South	2006	University or other tertiary	563
Hoppers Crossing - South	2011		1704
Hoppers Crossing - South	2011	Infants/Primary	1431
Hoppers Crossing - South	2011	Pre-school	241
Hoppers Crossing - South	2011	Secondary	1391
Hoppers Crossing - South	2011	Technical or Further Educational Institution	416
Hoppers Crossing - South	2011	University or other tertiary	624
Hoppers Crossing - South	2016		1495
Hoppers Crossing - South	2016	Infants/Primary	1588
Hoppers Crossing - South	2016	Pre-school	284
Hoppers Crossing - South	2016	Secondary	1259
Hoppers Crossing - South	2016	Technical or Further Educational Institution	390
Hoppers Crossing - South	2016	University or other tertiary	878
Laverton	2006		658
Laverton	2006	Infants/Primary	310
Laverton	2006	Pre-school	49
Laverton	2006	Secondary	267
Laverton	2006	Technical or Further Educational Institution	90
Laverton	2006	University or other tertiary	94
Laverton	2011		679
Laverton	2011	Infants/Primary	298
Laverton	2011	Pre-school	47
Laverton	2011	Secondary	278
Laverton	2011	Technical or Further Educational Institution	207
Laverton	2011	University or other tertiary	227
Laverton	2016		927
Laverton	2016	Infants/Primary	604
Laverton	2016	Pre-school	128
Laverton	2016	Secondary	424
Laverton	2016	Technical or Further Educational Institution	189
Laverton	2016	University or other tertiary	608
Tarneit	2006		709
Tarneit	2006	Infants/Primary	746
Tarneit	2006	Pre-school	148
Tarneit	2006	Secondary	545
Tarneit	2006	Technical or Further Educational Institution	125
Tarneit	2006	University or other tertiary	211
Tarneit	2011		1787
Tarneit	2011	Infants/Primary	2210
Tarneit	2011	Pre-school	475
Tarneit	2011	Secondary	1415
Tarneit	2011	Technical or Further Educational Institution	444
Tarneit	2011	University or other tertiary	754
Tarneit	2016		2606
Tarneit	2016	Infants/Primary	4130
Tarneit	2016	Pre-school	848
Tarneit	2016	Secondary	2315
Tarneit	2016	Technical or Further Educational Institution	615
Tarneit	2016	University or other tertiary	1506
Truganina	2006		923
Truganina	2006	Infants/Primary	280
Truganina	2006	Pre-school	51
Truganina	2006	Secondary	143
Truganina	2006	Technical or Further Educational Institution	45
Truganina	2006	University or other tertiary	64
Truganina	2011		1657
Truganina	2011	Infants/Primary	924
Truganina	2011	Pre-school	240
Truganina	2011	Secondary	519
Truganina	2011	Technical or Further Educational Institution	205
Truganina	2011	University or other tertiary	377
Truganina	2016		2792
Truganina	2016	Infants/Primary	2335
Truganina	2016	Pre-school	520
Truganina	2016	Secondary	1109
Truganina	2016	Technical or Further Educational Institution	390
Truganina	2016	University or other tertiary	1021
Werribee - South	2006		846
Werribee - South	2006	Infants/Primary	716
Werribee - South	2006	Pre-school	131
Werribee - South	2006	Secondary	692
Werribee - South	2006	Technical or Further Educational Institution	165
Werribee - South	2006	University or other tertiary	314
Werribee - South	2011		731
Werribee - South	2011	Infants/Primary	614
Werribee - South	2011	Pre-school	123
Werribee - South	2011	Secondary	669
Werribee - South	2011	Technical or Further Educational Institution	220
Werribee - South	2011	University or other tertiary	404
Werribee - South	2016		967
Werribee - South	2016	Infants/Primary	747
Werribee - South	2016	Pre-school	117
Werribee - South	2016	Secondary	680
Werribee - South	2016	Technical or Further Educational Institution	158
Werribee - South	2016	University or other tertiary	423
Wyndham Vale	2006		793
Wyndham Vale	2006	Infants/Primary	1078
Wyndham Vale	2006	Pre-school	186
Wyndham Vale	2006	Secondary	718
Wyndham Vale	2006	Technical or Further Educational Institution	201
Wyndham Vale	2006	University or other tertiary	199
Wyndham Vale	2011		1523
Wyndham Vale	2011	Infants/Primary	1733
Wyndham Vale	2011	Pre-school	333
Wyndham Vale	2011	Secondary	1150
Wyndham Vale	2011	Technical or Further Educational Institution	368
Wyndham Vale	2011	University or other tertiary	419
Wyndham Vale	2016		1711
Wyndham Vale	2016	Infants/Primary	2661
Wyndham Vale	2016	Pre-school	545
Wyndham Vale	2016	Secondary	1537
Wyndham Vale	2016	Technical or Further Educational Institution	424
Wyndham Vale	2016	University or other tertiary	851
Point Cook - East	2006		268
Point Cook - East	2006	Infants/Primary	393
Point Cook - East	2006	Pre-school	76
Point Cook - East	2006	Secondary	213
Point Cook - East	2006	Technical or Further Educational Institution	57
Point Cook - East	2006	University or other tertiary	137
Point Cook - East	2011		372
Point Cook - East	2011	Infants/Primary	707
Point Cook - East	2011	Pre-school	161
Point Cook - East	2011	Secondary	450
Point Cook - East	2011	Technical or Further Educational Institution	84
Point Cook - East	2011	University or other tertiary	309
Point Cook - East	2016		871
Point Cook - East	2016	Infants/Primary	1325
Point Cook - East	2016	Pre-school	309
Point Cook - East	2016	Secondary	808
Point Cook - East	2016	Technical or Further Educational Institution	200
Point Cook - East	2016	University or other tertiary	632
Point Cook - North	2006		673
Point Cook - North	2006	Infants/Primary	1084
Point Cook - North	2006	Pre-school	246
Point Cook - North	2006	Secondary	523
Point Cook - North	2006	Technical or Further Educational Institution	147
Point Cook - North	2006	University or other tertiary	352
Point Cook - North	2011		978
Point Cook - North	2011	Infants/Primary	2282
Point Cook - North	2011	Pre-school	557
Point Cook - North	2011	Secondary	1134
Point Cook - North	2011	Technical or Further Educational Institution	342
Point Cook - North	2011	University or other tertiary	756
Point Cook - North	2016		1356
Point Cook - North	2016	Infants/Primary	2866
Point Cook - North	2016	Pre-school	625
Point Cook - North	2016	Secondary	1632
Point Cook - North	2016	Technical or Further Educational Institution	338
Point Cook - North	2016	University or other tertiary	1003
Point Cook - South	2006		82
Point Cook - South	2006	Infants/Primary	28
Point Cook - South	2006	Pre-school	8
Point Cook - South	2006	Secondary	15
Point Cook - South	2006	Technical or Further Educational Institution	8
Point Cook - South	2006	University or other tertiary	21
Point Cook - South	2011		446
