SA2_NAME16	Year	BornAust	Sex	persons
Bathurst	2016	1	M	9849
Bathurst - East	2006	0	F	271
Bathurst - East	2006	0	M	293
Bathurst - East	2006	1	F	3779
Bathurst - East	2006	1	M	3724
Bathurst - East	2011	0	F	335
Bathurst - East	2011	0	M	326
Bathurst - East	2011	1	F	4175
Bathurst - East	2011	1	M	4166
Bathurst - East	2016	0	F	408
Bathurst - East	2016	0	M	403
Bathurst - East	2016	1	F	4857
Bathurst - East	2016	1	M	4767
Bathurst Region	2006	0	F	225
Bathurst Region	2006	0	M	250
Bathurst Region	2006	1	F	2519
Bathurst Region	2006	1	M	2727
Bathurst Region	2011	0	F	241
Bathurst Region	2011	0	M	283
Bathurst Region	2011	1	F	2769
Bathurst Region	2011	1	M	2968
Bathurst Region	2016	0	F	249
Bathurst Region	2016	0	M	283
Bathurst Region	2016	1	F	2678
Bathurst Region	2016	1	M	2978
Oberon	2006	0	F	192
Oberon	2006	0	M	237
Oberon	2006	1	F	1904
Oberon	2006	1	M	2089
Oberon	2011	0	F	208
Oberon	2011	0	M	249
Oberon	2011	1	F	1808
Oberon	2011	1	M	1990
Oberon	2016	0	F	204
Oberon	2016	0	M	238
Oberon	2016	1	F	1755
Oberon	2016	1	M	1883
Condobolin	2006	0	F	111
Condobolin	2006	0	M	91
Condobolin	2006	1	F	3201
Condobolin	2006	1	M	3293
Condobolin	2011	0	F	141
Condobolin	2011	0	M	111
Condobolin	2011	1	F	3125
Condobolin	2011	1	M	3159
Condobolin	2016	0	F	138
Condobolin	2016	0	M	111
Condobolin	2016	1	F	2742
Condobolin	2016	1	M	2788
Cowra	2006	0	F	236
Cowra	2006	0	M	251
Cowra	2006	1	F	4254
Cowra	2006	1	M	4074
Cowra	2011	0	F	247
Cowra	2011	0	M	252
Cowra	2011	1	F	3947
Cowra	2011	1	M	3785
Cowra	2016	0	F	279
Cowra	2016	0	M	251
Cowra	2016	1	F	4014
Cowra	2016	1	M	3765
Cowra Region	2006	0	F	148
Cowra Region	2006	0	M	147
Cowra Region	2006	1	F	2285
Cowra Region	2006	1	M	2396
Cowra Region	2011	0	F	163
Cowra Region	2011	0	M	160
Cowra Region	2011	1	F	2338
Cowra Region	2011	1	M	2428
Cowra Region	2016	0	F	168
Cowra Region	2016	0	M	164
Cowra Region	2016	1	F	2277
Cowra Region	2016	1	M	2353
Forbes	2006	0	F	209
Forbes	2006	0	M	175
Forbes	2006	1	F	4678
Forbes	2006	1	M	4595
Forbes	2011	0	F	223
Forbes	2011	0	M	181
Forbes	2011	1	F	4455
Forbes	2011	1	M	4433
Forbes	2016	0	F	224
Forbes	2016	0	M	191
Forbes	2016	1	F	4325
Forbes	2016	1	M	4392
Grenfell	2006	0	F	97
Grenfell	2006	0	M	88
Grenfell	2006	1	F	1646
Grenfell	2006	1	M	1656
Grenfell	2011	0	F	90
Grenfell	2011	0	M	91
Grenfell	2011	1	F	1613
Grenfell	2011	1	M	1636
Grenfell	2016	0	F	111
Grenfell	2016	0	M	91
Grenfell	2016	1	F	1522
Grenfell	2016	1	M	1551
Parkes (NSW)	2006	0	F	255
Parkes (NSW)	2006	0	M	228
Parkes (NSW)	2006	1	F	4906
Parkes (NSW)	2006	1	M	4753
Parkes (NSW)	2011	0	F	285
Parkes (NSW)	2011	0	M	260
Parkes (NSW)	2011	1	F	4936
Parkes (NSW)	2011	1	M	4655
Parkes (NSW)	2016	0	F	316
Parkes (NSW)	2016	0	M	293
Parkes (NSW)	2016	1	F	4810
Parkes (NSW)	2016	1	M	4496
Parkes Region	2006	0	F	71
Parkes Region	2006	0	M	59
Parkes Region	2006	1	F	1457
Parkes Region	2006	1	M	1517
Parkes Region	2011	0	F	87
Parkes Region	2011	0	M	66
Parkes Region	2011	1	F	1459
Parkes Region	2011	1	M	1552
Parkes Region	2016	0	F	97
Parkes Region	2016	0	M	65
Parkes Region	2016	1	F	1346
Parkes Region	2016	1	M	1477
West Wyalong	2006	0	F	122
West Wyalong	2006	0	M	119
West Wyalong	2006	1	F	2794
West Wyalong	2006	1	M	2756
West Wyalong	2011	0	F	122
West Wyalong	2011	0	M	116
West Wyalong	2011	1	F	2705
West Wyalong	2011	1	M	2682
West Wyalong	2016	0	F	153
West Wyalong	2016	0	M	140
West Wyalong	2016	1	F	2429
West Wyalong	2016	1	M	2444
Lithgow	2006	0	F	495
Lithgow	2006	0	M	549
Lithgow	2006	1	F	5163
Lithgow	2006	1	M	5264
Lithgow	2011	0	F	515
Lithgow	2011	0	M	599
Lithgow	2011	1	F	5137
Lithgow	2011	1	M	5231
Lithgow	2016	0	F	622
Lithgow	2016	0	M	646
Lithgow	2016	1	F	5099
Lithgow	2016	1	M	5259
Lithgow Region	2006	0	F	321
Lithgow Region	2006	0	M	348
Lithgow Region	2006	1	F	3165
Lithgow Region	2006	1	M	3255
Lithgow Region	2011	0	F	323
Lithgow Region	2011	0	M	374
Lithgow Region	2011	1	F	3298
Lithgow Region	2011	1	M	3431
Lithgow Region	2016	0	F	325
Lithgow Region	2016	0	M	365
Lithgow Region	2016	1	F	3155
Lithgow Region	2016	1	M	3258
Mudgee	2006	0	F	342
Mudgee	2006	0	M	339
Mudgee	2006	1	F	4287
Mudgee	2006	1	M	4050
Mudgee	2011	0	F	393
Mudgee	2011	0	M	351
Mudgee	2011	1	F	4627
Mudgee	2011	1	M	4420
Mudgee	2016	0	F	436
Mudgee	2016	0	M	397
Mudgee	2016	1	F	4952
Mudgee	2016	1	M	4764
Mudgee Region - East	2006	0	F	176
Mudgee Region - East	2006	0	M	148
Mudgee Region - East	2006	1	F	1405
Mudgee Region - East	2006	1	M	1444
Mudgee Region - East	2011	0	F	185
Mudgee Region - East	2011	0	M	154
Mudgee Region - East	2011	1	F	1412
Mudgee Region - East	2011	1	M	1439
Mudgee Region - East	2016	0	F	167
Mudgee Region - East	2016	0	M	138
Mudgee Region - East	2016	1	F	1301
Mudgee Region - East	2016	1	M	1387
Mudgee Region - West	2006	0	F	423
Mudgee Region - West	2006	0	M	404
Mudgee Region - West	2006	1	F	4002
Mudgee Region - West	2006	1	M	4270
Mudgee Region - West	2011	0	F	416
Mudgee Region - West	2011	0	M	395
Mudgee Region - West	2011	1	F	4067
Mudgee Region - West	2011	1	M	4362
Mudgee Region - West	2016	0	F	382
Mudgee Region - West	2016	0	M	365
Mudgee Region - West	2016	1	F	3943
Mudgee Region - West	2016	1	M	4255
Wollangambe - Wollemi	2006	0	F	0
Wollangambe - Wollemi	2006	0	M	0
Wollangambe - Wollemi	2006	1	F	0
Wollangambe - Wollemi	2006	1	M	0
Wollangambe - Wollemi	2011	0	F	0
Wollangambe - Wollemi	2011	0	M	0
Wollangambe - Wollemi	2011	1	F	0
Wollangambe - Wollemi	2011	1	M	0
Wollangambe - Wollemi	2016	0	F	0
Wollangambe - Wollemi	2016	0	M	0
Wollangambe - Wollemi	2016	1	F	0
Wollangambe - Wollemi	2016	1	M	0
Blayney	2006	0	F	202
Blayney	2006	0	M	199
Blayney	2006	1	F	2957
Blayney	2006	1	M	2952
Blayney	2011	0	F	211
Blayney	2011	0	M	214
Blayney	2011	1	F	3110
Blayney	2011	1	M	3080
Blayney	2016	0	F	224
Blayney	2016	0	M	223
Blayney	2016	1	F	3132
Blayney	2016	1	M	3085
Orange	2006	0	F	721
Orange	2006	0	M	616
Orange	2006	1	F	8574
Orange	2006	1	M	8014
Orange	2011	0	F	895
Orange	2011	0	M	802
Orange	2011	1	F	8557
Orange	2011	1	M	8013
Orange	2016	0	F	929
Orange	2016	0	M	806
Orange	2016	1	F	8131
Orange	2016	1	M	7468
Orange - North	2006	0	F	535
Orange - North	2006	0	M	495
Orange - North	2006	1	F	6338
Orange - North	2006	1	M	5983
Orange - North	2011	0	F	738
Orange - North	2011	0	M	703
Orange - North	2011	1	F	7444
Orange - North	2011	1	M	7021
Orange - North	2016	0	F	985
Orange - North	2016	0	M	941
Orange - North	2016	1	F	8503
Orange - North	2016	1	M	8200
Orange Region	2006	0	F	345
Orange Region	2006	0	M	339
Orange Region	2006	1	F	4673
Orange Region	2006	1	M	4719
Orange Region	2011	0	F	361
Orange Region	2011	0	M	343
Orange Region	2011	1	F	4886
Orange Region	2011	1	M	5007
Orange Region	2016	0	F	383
Orange Region	2016	0	M	346
Orange Region	2016	1	F	4881
Orange Region	2016	1	M	5045
Grafton	2006	0	F	431
Grafton	2006	0	M	387
Grafton	2006	1	F	8145
Grafton	2006	1	M	7696
Grafton	2011	0	F	496
Grafton	2011	0	M	443
Grafton	2011	1	F	8530
Grafton	2011	1	M	7965
Grafton	2016	0	F	572
Grafton	2016	0	M	470
Grafton	2016	1	F	8327
Grafton	2016	1	M	7937
Grafton Region	2006	0	F	544
Grafton Region	2006	0	M	598
Grafton Region	2006	1	F	6403
Grafton Region	2006	1	M	6641
Grafton Region	2011	0	F	572
Grafton Region	2011	0	M	587
Grafton Region	2011	1	F	6430
Grafton Region	2011	1	M	6687
Grafton Region	2016	0	F	588
Grafton Region	2016	0	M	569
Grafton Region	2016	1	F	6131
Grafton Region	2016	1	M	6431
Maclean - Yamba - Iluka	2006	0	F	642
Maclean - Yamba - Iluka	2006	0	M	616
Maclean - Yamba - Iluka	2006	1	F	6619
Maclean - Yamba - Iluka	2006	1	M	6360
Maclean - Yamba - Iluka	2011	0	F	777
Maclean - Yamba - Iluka	2011	0	M	705
Maclean - Yamba - Iluka	2011	1	F	6926
Maclean - Yamba - Iluka	2011	1	M	6671
Maclean - Yamba - Iluka	2016	0	F	851
Maclean - Yamba - Iluka	2016	0	M	738
Maclean - Yamba - Iluka	2016	1	F	6729
Maclean - Yamba - Iluka	2016	1	M	6549
Bellingen	2006	0	F	431
Bellingen	2006	0	M	379
Bellingen	2006	1	F	2489
Bellingen	2006	1	M	2302
Bellingen	2011	0	F	463
Bellingen	2011	0	M	382
Bellingen	2011	1	F	2407
Bellingen	2011	1	M	2251
Bellingen	2016	0	F	443
Bellingen	2016	0	M	404
Bellingen	2016	1	F	2355
Bellingen	2016	1	M	2136
Coffs Harbour - North	2006	0	F	910
Coffs Harbour - North	2006	0	M	762
Coffs Harbour - North	2006	1	F	6861
Coffs Harbour - North	2006	1	M	6370
Coffs Harbour - North	2011	0	F	1132
Coffs Harbour - North	2011	0	M	949
Coffs Harbour - North	2011	1	F	6913
Coffs Harbour - North	2011	1	M	6436
Coffs Harbour - North	2016	0	F	1377
Coffs Harbour - North	2016	0	M	1168
Coffs Harbour - North	2016	1	F	6985
Coffs Harbour - North	2016	1	M	6508
Coffs Harbour - South	2006	0	F	654
Coffs Harbour - South	2006	0	M	560
Coffs Harbour - South	2006	1	F	3575
Coffs Harbour - South	2006	1	M	3293
Coffs Harbour - South	2011	0	F	793
Coffs Harbour - South	2011	0	M	726
Coffs Harbour - South	2011	1	F	4114
Coffs Harbour - South	2011	1	M	3648
Coffs Harbour - South	2016	0	F	957
Coffs Harbour - South	2016	0	M	780
Coffs Harbour - South	2016	1	F	3985
Coffs Harbour - South	2016	1	M	3521
Coramba - Nana Glen - Bucca	2006	0	F	214
Coramba - Nana Glen - Bucca	2006	0	M	224
Coramba - Nana Glen - Bucca	2006	1	F	1584
Coramba - Nana Glen - Bucca	2006	1	M	1620
Coramba - Nana Glen - Bucca	2011	0	F	199
Coramba - Nana Glen - Bucca	2011	0	M	216
Coramba - Nana Glen - Bucca	2011	1	F	1499
Coramba - Nana Glen - Bucca	2011	1	M	1516
Coramba - Nana Glen - Bucca	2016	0	F	220
Coramba - Nana Glen - Bucca	2016	0	M	203
Coramba - Nana Glen - Bucca	2016	1	F	1499
Coramba - Nana Glen - Bucca	2016	1	M	1553
Dorrigo	2006	0	F	163
Dorrigo	2006	0	M	132
Dorrigo	2006	1	F	1341
Dorrigo	2006	1	M	1433
Dorrigo	2011	0	F	173
Dorrigo	2011	0	M	157
Dorrigo	2011	1	F	1379
Dorrigo	2011	1	M	1397
Dorrigo	2016	0	F	177
Dorrigo	2016	0	M	139
Dorrigo	2016	1	F	1290
Dorrigo	2016	1	M	1305
Korora - Emerald Beach	2006	0	F	495
Korora - Emerald Beach	2006	0	M	507
Korora - Emerald Beach	2006	1	F	2997
Korora - Emerald Beach	2006	1	M	2845
Korora - Emerald Beach	2011	0	F	585
Korora - Emerald Beach	2011	0	M	523
Korora - Emerald Beach	2011	1	F	3136
Korora - Emerald Beach	2011	1	M	3091
Korora - Emerald Beach	2016	0	F	663
Korora - Emerald Beach	2016	0	M	618
Korora - Emerald Beach	2016	1	F	3559
Korora - Emerald Beach	2016	1	M	3403
Sawtell - Boambee	2006	0	F	985
Sawtell - Boambee	2006	0	M	885
Sawtell - Boambee	2006	1	F	8196
Sawtell - Boambee	2006	1	M	7665
Sawtell - Boambee	2011	0	F	1067
Sawtell - Boambee	2011	0	M	991
Sawtell - Boambee	2011	1	F	8375
Sawtell - Boambee	2011	1	M	7718
Sawtell - Boambee	2016	0	F	1137
Sawtell - Boambee	2016	0	M	988
Sawtell - Boambee	2016	1	F	8299
Sawtell - Boambee	2016	1	M	7885
Urunga	2006	0	F	203
Urunga	2006	0	M	195
Urunga	2006	1	F	1795
Urunga	2006	1	M	1743
Urunga	2011	0	F	247
Urunga	2011	0	M	214
Urunga	2011	1	F	1963
Urunga	2011	1	M	1923
Urunga	2016	0	F	227
Urunga	2016	0	M	196
Urunga	2016	1	F	1935
Urunga	2016	1	M	1933
Woolgoolga - Arrawarra	2006	0	F	656
Woolgoolga - Arrawarra	2006	0	M	614
Woolgoolga - Arrawarra	2006	1	F	4299
Woolgoolga - Arrawarra	2006	1	M	4224
Woolgoolga - Arrawarra	2011	0	F	833
Woolgoolga - Arrawarra	2011	0	M	761
Woolgoolga - Arrawarra	2011	1	F	4644
Woolgoolga - Arrawarra	2011	1	M	4617
Woolgoolga - Arrawarra	2016	0	F	1004
Woolgoolga - Arrawarra	2016	0	M	974
Woolgoolga - Arrawarra	2016	1	F	4772
Woolgoolga - Arrawarra	2016	1	M	4727
Bourke - Brewarrina	2006	0	F	75
Bourke - Brewarrina	2006	0	M	80
Bourke - Brewarrina	2006	1	F	1975
Bourke - Brewarrina	2006	1	M	2084
Bourke - Brewarrina	2011	0	F	80
Bourke - Brewarrina	2011	0	M	63
Bourke - Brewarrina	2011	1	F	1777
Bourke - Brewarrina	2011	1	M	1825
Bourke - Brewarrina	2016	0	F	84
Bourke - Brewarrina	2016	0	M	50
Bourke - Brewarrina	2016	1	F	1560
Bourke - Brewarrina	2016	1	M	1603
Cobar	2006	0	F	140
Cobar	2006	0	M	142
Cobar	2006	1	F	2019
Cobar	2006	1	M	2167
Cobar	2011	0	F	160
Cobar	2011	0	M	160
Cobar	2011	1	F	1914
Cobar	2011	1	M	2078
Cobar	2016	0	F	181
Cobar	2016	0	M	143
Cobar	2016	1	F	1800
Cobar	2016	1	M	1930
Coonamble	2006	0	F	62
Coonamble	2006	0	M	41
Coonamble	2006	1	F	2004
Coonamble	2006	1	M	2010
Coonamble	2011	0	F	53
Coonamble	2011	0	M	41
Coonamble	2011	1	F	1922
Coonamble	2011	1	M	1930
Coonamble	2016	0	F	72
Coonamble	2016	0	M	45
Coonamble	2016	1	F	1664
Coonamble	2016	1	M	1661
Nyngan - Warren	2006	0	F	88
Nyngan - Warren	2006	0	M	75
Nyngan - Warren	2006	1	F	2408
Nyngan - Warren	2006	1	M	2550
Nyngan - Warren	2011	0	F	113
Nyngan - Warren	2011	0	M	102
Nyngan - Warren	2011	1	F	2308
Nyngan - Warren	2011	1	M	2343
Nyngan - Warren	2016	0	F	123
Nyngan - Warren	2016	0	M	104
Nyngan - Warren	2016	1	F	2056
Nyngan - Warren	2016	1	M	2061
Walgett - Lightning Ridge	2006	0	F	287
Walgett - Lightning Ridge	2006	0	M	403
Walgett - Lightning Ridge	2006	1	F	2728
Walgett - Lightning Ridge	2006	1	M	3262
Walgett - Lightning Ridge	2011	0	F	309
Walgett - Lightning Ridge	2011	0	M	384
Walgett - Lightning Ridge	2011	1	F	2564
Walgett - Lightning Ridge	2011	1	M	2895
Walgett - Lightning Ridge	2016	0	F	265
Walgett - Lightning Ridge	2016	0	M	295
Walgett - Lightning Ridge	2016	1	F	2366
Walgett - Lightning Ridge	2016	1	M	2622
Broken Hill	2006	0	F	442
Broken Hill	2006	0	M	420
Broken Hill	2006	1	F	8615
Broken Hill	2006	1	M	8235
Broken Hill	2011	0	F	417
Broken Hill	2011	0	M	411
Broken Hill	2011	1	F	8382
Broken Hill	2011	1	M	7967
Broken Hill	2016	0	F	412
Broken Hill	2016	0	M	389
Broken Hill	2016	1	F	7897
Broken Hill	2016	1	M	7470
Far West	2006	0	F	63
Far West	2006	0	M	61
Far West	2006	1	F	1055
Far West	2006	1	M	1297
Far West	2011	0	F	83
Far West	2011	0	M	71
Far West	2011	1	F	1124
Far West	2011	1	M	1279
Far West	2016	0	F	55
Far West	2016	0	M	52
Far West	2016	1	F	928
Far West	2016	1	M	1081
Coonabarabran	2006	0	F	250
Coonabarabran	2006	0	M	243
Coonabarabran	2006	1	F	3515
Coonabarabran	2006	1	M	3608
Coonabarabran	2011	0	F	234
Coonabarabran	2011	0	M	217
Coonabarabran	2011	1	F	3582
Coonabarabran	2011	1	M	3600
Coonabarabran	2016	0	F	251
Coonabarabran	2016	0	M	227
Coonabarabran	2016	1	F	3282
Coonabarabran	2016	1	M	3304
Dubbo - East	2006	0	F	246
Dubbo - East	2006	0	M	272
Dubbo - East	2006	1	F	4862
Dubbo - East	2006	1	M	4489
Dubbo - East	2011	0	F	292
Dubbo - East	2011	0	M	294
Dubbo - East	2011	1	F	5119
Dubbo - East	2011	1	M	4620
Dubbo - East	2016	0	F	362
Dubbo - East	2016	0	M	334
Dubbo - East	2016	1	F	4581
Dubbo - East	2016	1	M	4275
Dubbo - South	2006	0	F	376
Dubbo - South	2006	0	M	390
Dubbo - South	2006	1	F	7075
Dubbo - South	2006	1	M	6270
Dubbo - South	2011	0	F	506
Dubbo - South	2011	0	M	462
Dubbo - South	2011	1	F	7491
Dubbo - South	2011	1	M	6552
Dubbo - South	2016	0	F	799
Dubbo - South	2016	0	M	772
Dubbo - South	2016	1	F	7510
Dubbo - South	2016	1	M	6658
Dubbo - West	2006	0	F	153
Dubbo - West	2006	0	M	145
Dubbo - West	2006	1	F	3190
Dubbo - West	2006	1	M	3019
Dubbo - West	2011	0	F	189
Dubbo - West	2011	0	M	185
Dubbo - West	2011	1	F	3380
Dubbo - West	2011	1	M	3284
Dubbo - West	2016	0	F	336
Dubbo - West	2016	0	M	313
Dubbo - West	2016	1	F	3789
Dubbo - West	2016	1	M	3587
Dubbo Region	2006	0	F	119
Dubbo Region	2006	0	M	125
Dubbo Region	2006	1	F	2089
Dubbo Region	2006	1	M	2238
Dubbo Region	2011	0	F	107
Dubbo Region	2011	0	M	99
Dubbo Region	2011	1	F	2227
Dubbo Region	2011	1	M	2386
Dubbo Region	2016	0	F	118
Dubbo Region	2016	0	M	107
Dubbo Region	2016	1	F	2328
Dubbo Region	2016	1	M	2497
Gilgandra	2006	0	F	79
Gilgandra	2006	0	M	59
Gilgandra	2006	1	F	2079
Gilgandra	2006	1	M	1991
Gilgandra	2011	0	F	95
Gilgandra	2011	0	M	68
Gilgandra	2011	1	F	2056
Gilgandra	2011	1	M	1944
Gilgandra	2016	0	F	88
Gilgandra	2016	0	M	72
Gilgandra	2016	1	F	1926
Gilgandra	2016	1	M	1867
Narromine	2006	0	F	130
Narromine	2006	0	M	133
Narromine	2006	1	F	3035
Narromine	2006	1	M	2979
Narromine	2011	0	F	115
Narromine	2011	0	M	136
Narromine	2011	1	F	3033
Narromine	2011	1	M	3012
Narromine	2016	0	F	117
Narromine	2016	0	M	119
Narromine	2016	1	F	2788
Narromine	2016	1	M	2776
Wellington	2006	0	F	212
Wellington	2006	0	M	190
Wellington	2006	1	F	3827
Wellington	2006	1	M	3680
Wellington	2011	0	F	239
Wellington	2011	0	M	257
Wellington	2011	1	F	3669
Wellington	2011	1	M	3957
Wellington	2016	0	F	237
Wellington	2016	0	M	270
Wellington	2016	1	F	3443
Wellington	2016	1	M	3816
Branxton - Greta - Pokolbin	2006	0	F	296
Branxton - Greta - Pokolbin	2006	0	M	313
Branxton - Greta - Pokolbin	2006	1	F	3604
Branxton - Greta - Pokolbin	2006	1	M	3655
Branxton - Greta - Pokolbin	2011	0	F	410
Branxton - Greta - Pokolbin	2011	0	M	392
Branxton - Greta - Pokolbin	2011	1	F	3968
Branxton - Greta - Pokolbin	2011	1	M	4069
Branxton - Greta - Pokolbin	2016	0	F	418
Branxton - Greta - Pokolbin	2016	0	M	385
Branxton - Greta - Pokolbin	2016	1	F	4229
Branxton - Greta - Pokolbin	2016	1	M	4337
Cessnock	2006	0	F	577
Cessnock	2006	0	M	569
Cessnock	2006	1	F	8229
Cessnock	2006	1	M	7931
Cessnock	2011	0	F	598
Cessnock	2011	0	M	642
Cessnock	2011	1	F	8935
Cessnock	2011	1	M	8704
Cessnock	2016	0	F	672
Cessnock	2016	0	M	682
Cessnock	2016	1	F	9558
Cessnock	2016	1	M	9523
Cessnock Region	2006	0	F	264
Cessnock Region	2006	0	M	245
Cessnock Region	2006	1	F	2686
Cessnock Region	2006	1	M	2722
Cessnock Region	2011	0	F	310
Cessnock Region	2011	0	M	303
Cessnock Region	2011	1	F	3046
Cessnock Region	2011	1	M	3053
Cessnock Region	2016	0	F	305
Cessnock Region	2016	0	M	300
Cessnock Region	2016	1	F	3216
Cessnock Region	2016	1	M	3133
Dungog	2006	0	F	196
Dungog	2006	0	M	190
Dungog	2006	1	F	3567
Dungog	2006	1	M	3593
Dungog	2011	0	F	211
Dungog	2011	0	M	195
Dungog	2011	1	F	3725
Dungog	2011	1	M	3769
Dungog	2016	0	F	227
Dungog	2016	0	M	213
Dungog	2016	1	F	3862
Dungog	2016	1	M	3910
Kurri Kurri - Abermain	2006	0	F	426
Kurri Kurri - Abermain	2006	0	M	381
Kurri Kurri - Abermain	2006	1	F	6949
Kurri Kurri - Abermain	2006	1	M	6779
Kurri Kurri - Abermain	2011	0	F	447
Kurri Kurri - Abermain	2011	0	M	403
Kurri Kurri - Abermain	2011	1	F	7369
Kurri Kurri - Abermain	2011	1	M	7214
Kurri Kurri - Abermain	2016	0	F	469
Kurri Kurri - Abermain	2016	0	M	425
Kurri Kurri - Abermain	2016	1	F	7742
Kurri Kurri - Abermain	2016	1	M	7703
Singleton	2006	0	F	563
Singleton	2006	0	M	570
Singleton	2006	1	F	6555
Singleton	2006	1	M	6666
Singleton	2011	0	F	700
Singleton	2011	0	M	711
Singleton	2011	1	F	6860
Singleton	2011	1	M	7142
Singleton	2016	0	F	693
Singleton	2016	0	M	666
Singleton	2016	1	F	6690
Singleton	2016	1	M	6976
Singleton Region	2006	0	F	177
Singleton Region	2006	0	M	166
Singleton Region	2006	1	F	1876
Singleton Region	2006	1	M	2232
Singleton Region	2011	0	F	167
Singleton Region	2011	0	M	137
Singleton Region	2011	1	F	2002
Singleton Region	2011	1	M	2188
Singleton Region	2016	0	F	160
Singleton Region	2016	0	M	148
Singleton Region	2016	1	F	1908
Singleton Region	2016	1	M	2017
Maitland	2006	0	F	157
Maitland	2006	0	M	163
Maitland	2006	1	F	1826
Maitland	2006	1	M	1841
Maitland	2011	0	F	189
Maitland	2011	0	M	191
Maitland	2011	1	F	2053
Maitland	2011	1	M	2078
Maitland	2016	0	F	259
Maitland	2016	0	M	280
Maitland	2016	1	F	2837
Maitland	2016	1	M	2752
Maitland - East	2006	0	F	899
Maitland - East	2006	0	M	893
Maitland - East	2006	1	F	10787
Maitland - East	2006	1	M	10031
Maitland - East	2011	0	F	1070
Maitland - East	2011	0	M	1054
Maitland - East	2011	1	F	11614
Maitland - East	2011	1	M	10864
Maitland - East	2016	0	F	1219
Maitland - East	2016	0	M	1131
Maitland - East	2016	1	F	12158
Maitland - East	2016	1	M	11423
Maitland - North	2006	0	F	214
Maitland - North	2006	0	M	213
Maitland - North	2006	1	F	2514
Maitland - North	2006	1	M	2450
Maitland - North	2011	0	F	272
Maitland - North	2011	0	M	255
Maitland - North	2011	1	F	2987
Maitland - North	2011	1	M	2891
Maitland - North	2016	0	F	270
Maitland - North	2016	0	M	263
Maitland - North	2016	1	F	3399
Maitland - North	2016	1	M	3306
Maitland - West	2006	0	F	525
Maitland - West	2006	0	M	464
Maitland - West	2006	1	F	7353
Maitland - West	2006	1	M	7012
Maitland - West	2011	0	F	649
Maitland - West	2011	0	M	617
Maitland - West	2011	1	F	8354
Maitland - West	2011	1	M	7836
Maitland - West	2016	0	F	897
Maitland - West	2016	0	M	816
Maitland - West	2016	1	F	9991
Maitland - West	2016	1	M	9513
Thornton - Millers Forest	2006	0	F	282
Thornton - Millers Forest	2006	0	M	280
Thornton - Millers Forest	2006	1	F	3639
Thornton - Millers Forest	2006	1	M	3619
Thornton - Millers Forest	2011	0	F	312
Thornton - Millers Forest	2011	0	M	309
Thornton - Millers Forest	2011	1	F	3881
Thornton - Millers Forest	2011	1	M	3908
Thornton - Millers Forest	2016	0	F	419
Thornton - Millers Forest	2016	0	M	372
Thornton - Millers Forest	2016	1	F	4480
Thornton - Millers Forest	2016	1	M	4438
Anna Bay	2006	0	F	330
Anna Bay	2006	0	M	322
Anna Bay	2006	1	F	2277
Anna Bay	2006	1	M	2315
Anna Bay	2011	0	F	343
Anna Bay	2011	0	M	323
Anna Bay	2011	1	F	2221
Anna Bay	2011	1	M	2246
Anna Bay	2016	0	F	363
Anna Bay	2016	0	M	324
Anna Bay	2016	1	F	2276
Anna Bay	2016	1	M	2248
Lemon Tree Passage - Tanilba Bay	2006	0	F	338
Lemon Tree Passage - Tanilba Bay	2006	0	M	332
Lemon Tree Passage - Tanilba Bay	2006	1	F	2417
Lemon Tree Passage - Tanilba Bay	2006	1	M	2377
Lemon Tree Passage - Tanilba Bay	2011	0	F	365
Lemon Tree Passage - Tanilba Bay	2011	0	M	364
Lemon Tree Passage - Tanilba Bay	2011	1	F	2697
Lemon Tree Passage - Tanilba Bay	2011	1	M	2666
Lemon Tree Passage - Tanilba Bay	2016	0	F	365
Lemon Tree Passage - Tanilba Bay	2016	0	M	359
Lemon Tree Passage - Tanilba Bay	2016	1	F	2705
Lemon Tree Passage - Tanilba Bay	2016	1	M	2713
Nelson Bay Peninsula	2006	0	F	1284
Nelson Bay Peninsula	2006	0	M	1141
Nelson Bay Peninsula	2006	1	F	7260
Nelson Bay Peninsula	2006	1	M	6749
Nelson Bay Peninsula	2011	0	F	1508
Nelson Bay Peninsula	2011	0	M	1373
Nelson Bay Peninsula	2011	1	F	7910
Nelson Bay Peninsula	2011	1	M	7272
Nelson Bay Peninsula	2016	0	F	1701
Nelson Bay Peninsula	2016	0	M	1575
Nelson Bay Peninsula	2016	1	F	8274
Nelson Bay Peninsula	2016	1	M	7760
Raymond Terrace	2006	0	F	579
Raymond Terrace	2006	0	M	512
Raymond Terrace	2006	1	F	5939
Raymond Terrace	2006	1	M	5558
Raymond Terrace	2011	0	F	578
Raymond Terrace	2011	0	M	553
Raymond Terrace	2011	1	F	6000
Raymond Terrace	2011	1	M	5793
Raymond Terrace	2016	0	F	554
Raymond Terrace	2016	0	M	494
Raymond Terrace	2016	1	F	5881
Raymond Terrace	2016	1	M	5770
Seaham - Woodville	2006	0	F	144
Seaham - Woodville	2006	0	M	160
Seaham - Woodville	2006	1	F	2090
Seaham - Woodville	2006	1	M	2099
Seaham - Woodville	2011	0	F	175
Seaham - Woodville	2011	0	M	180
Seaham - Woodville	2011	1	F	2413
Seaham - Woodville	2011	1	M	2334
Seaham - Woodville	2016	0	F	169
Seaham - Woodville	2016	0	M	158
Seaham - Woodville	2016	1	F	2398
Seaham - Woodville	2016	1	M	2397
Tea Gardens - Hawks Nest	2006	0	F	254
