SA2_NAME16	Year	IndigenousStatus	persons
No usual address (NSW)	2011	Non-indigenous	12008
No usual address (NSW)	2011	Torres Strait Islander	33
No usual address (NSW)	2016	Aboriginal	789
No usual address (NSW)	2016	Both Aboriginal & Torres Strait Islander	25
No usual address (NSW)	2016	Non-indigenous	11448
No usual address (NSW)	2016	Torres Strait Islander	26
Alfredton	2006	Aboriginal	33
Alfredton	2006	Both Aboriginal & Torres Strait Islander	0
Alfredton	2006	Non-indigenous	7860
Alfredton	2006	Torres Strait Islander	5
Alfredton	2011	Aboriginal	63
Alfredton	2011	Both Aboriginal & Torres Strait Islander	3
Alfredton	2011	Non-indigenous	8279
Alfredton	2011	Torres Strait Islander	0
Alfredton	2016	Aboriginal	91
Alfredton	2016	Both Aboriginal & Torres Strait Islander	3
Alfredton	2016	Non-indigenous	11556
Alfredton	2016	Torres Strait Islander	4
Ballarat	2006	Aboriginal	54
Ballarat	2006	Both Aboriginal & Torres Strait Islander	3
Ballarat	2006	Non-indigenous	12064
Ballarat	2006	Torres Strait Islander	8
Ballarat	2011	Aboriginal	77
Ballarat	2011	Both Aboriginal & Torres Strait Islander	0
Ballarat	2011	Non-indigenous	11997
Ballarat	2011	Torres Strait Islander	3
Ballarat	2016	Aboriginal	63
Ballarat	2016	Both Aboriginal & Torres Strait Islander	0
Ballarat	2016	Non-indigenous	11978
Ballarat	2016	Torres Strait Islander	5
Ballarat - North	2006	Aboriginal	171
Ballarat - North	2006	Both Aboriginal & Torres Strait Islander	3
Ballarat - North	2006	Non-indigenous	20564
Ballarat - North	2006	Torres Strait Islander	12
Ballarat - North	2011	Aboriginal	213
Ballarat - North	2011	Both Aboriginal & Torres Strait Islander	4
Ballarat - North	2011	Non-indigenous	21798
Ballarat - North	2011	Torres Strait Islander	11
Ballarat - North	2016	Aboriginal	288
Ballarat - North	2016	Both Aboriginal & Torres Strait Islander	0
Ballarat - North	2016	Non-indigenous	22783
Ballarat - North	2016	Torres Strait Islander	12
Ballarat - South	2006	Aboriginal	219
Ballarat - South	2006	Both Aboriginal & Torres Strait Islander	5
Ballarat - South	2006	Non-indigenous	20395
Ballarat - South	2006	Torres Strait Islander	18
Ballarat - South	2011	Aboriginal	310
Ballarat - South	2011	Both Aboriginal & Torres Strait Islander	4
Ballarat - South	2011	Non-indigenous	22443
Ballarat - South	2011	Torres Strait Islander	27
Ballarat - South	2016	Aboriginal	404
Ballarat - South	2016	Both Aboriginal & Torres Strait Islander	13
Ballarat - South	2016	Non-indigenous	23793
Ballarat - South	2016	Torres Strait Islander	21
Buninyong	2006	Aboriginal	32
Buninyong	2006	Both Aboriginal & Torres Strait Islander	0
Buninyong	2006	Non-indigenous	5680
Buninyong	2006	Torres Strait Islander	0
Buninyong	2011	Aboriginal	37
Buninyong	2011	Both Aboriginal & Torres Strait Islander	0
Buninyong	2011	Non-indigenous	6562
Buninyong	2011	Torres Strait Islander	0
Buninyong	2016	Aboriginal	54
Buninyong	2016	Both Aboriginal & Torres Strait Islander	0
Buninyong	2016	Non-indigenous	7099
Buninyong	2016	Torres Strait Islander	0
Delacombe	2006	Aboriginal	51
Delacombe	2006	Both Aboriginal & Torres Strait Islander	0
Delacombe	2006	Non-indigenous	4222
Delacombe	2006	Torres Strait Islander	5
Delacombe	2011	Aboriginal	66
Delacombe	2011	Both Aboriginal & Torres Strait Islander	3
Delacombe	2011	Non-indigenous	5669
Delacombe	2011	Torres Strait Islander	12
Delacombe	2016	Aboriginal	113
Delacombe	2016	Both Aboriginal & Torres Strait Islander	0
Delacombe	2016	Non-indigenous	6962
Delacombe	2016	Torres Strait Islander	7
Smythes Creek	2006	Aboriginal	22
Smythes Creek	2006	Both Aboriginal & Torres Strait Islander	0
Smythes Creek	2006	Non-indigenous	3759
Smythes Creek	2006	Torres Strait Islander	3
Smythes Creek	2011	Aboriginal	37
Smythes Creek	2011	Both Aboriginal & Torres Strait Islander	0
Smythes Creek	2011	Non-indigenous	3742
Smythes Creek	2011	Torres Strait Islander	0
Smythes Creek	2016	Aboriginal	56
Smythes Creek	2016	Both Aboriginal & Torres Strait Islander	0
Smythes Creek	2016	Non-indigenous	3876
Smythes Creek	2016	Torres Strait Islander	0
Wendouree - Miners Rest	2006	Aboriginal	201
Wendouree - Miners Rest	2006	Both Aboriginal & Torres Strait Islander	11
Wendouree - Miners Rest	2006	Non-indigenous	12576
Wendouree - Miners Rest	2006	Torres Strait Islander	14
Wendouree - Miners Rest	2011	Aboriginal	240
Wendouree - Miners Rest	2011	Both Aboriginal & Torres Strait Islander	12
Wendouree - Miners Rest	2011	Non-indigenous	13926
Wendouree - Miners Rest	2011	Torres Strait Islander	32
Wendouree - Miners Rest	2016	Aboriginal	327
Wendouree - Miners Rest	2016	Both Aboriginal & Torres Strait Islander	9
Wendouree - Miners Rest	2016	Non-indigenous	14282
Wendouree - Miners Rest	2016	Torres Strait Islander	15
Bacchus Marsh Region	2006	Aboriginal	29
Bacchus Marsh Region	2006	Both Aboriginal & Torres Strait Islander	0
Bacchus Marsh Region	2006	Non-indigenous	5104
Bacchus Marsh Region	2006	Torres Strait Islander	3
Bacchus Marsh Region	2011	Aboriginal	42
Bacchus Marsh Region	2011	Both Aboriginal & Torres Strait Islander	0
Bacchus Marsh Region	2011	Non-indigenous	5503
Bacchus Marsh Region	2011	Torres Strait Islander	0
Bacchus Marsh Region	2016	Aboriginal	47
Bacchus Marsh Region	2016	Both Aboriginal & Torres Strait Islander	4
Bacchus Marsh Region	2016	Non-indigenous	5819
Bacchus Marsh Region	2016	Torres Strait Islander	0
Creswick - Clunes	2006	Aboriginal	50
Creswick - Clunes	2006	Both Aboriginal & Torres Strait Islander	0
Creswick - Clunes	2006	Non-indigenous	6935
Creswick - Clunes	2006	Torres Strait Islander	15
Creswick - Clunes	2011	Aboriginal	71
Creswick - Clunes	2011	Both Aboriginal & Torres Strait Islander	0
Creswick - Clunes	2011	Non-indigenous	7345
Creswick - Clunes	2011	Torres Strait Islander	7
Creswick - Clunes	2016	Aboriginal	106
Creswick - Clunes	2016	Both Aboriginal & Torres Strait Islander	0
Creswick - Clunes	2016	Non-indigenous	7712
Creswick - Clunes	2016	Torres Strait Islander	3
Daylesford	2006	Aboriginal	23
Daylesford	2006	Both Aboriginal & Torres Strait Islander	4
Daylesford	2006	Non-indigenous	7692
Daylesford	2006	Torres Strait Islander	3
Daylesford	2011	Aboriginal	22
Daylesford	2011	Both Aboriginal & Torres Strait Islander	0
Daylesford	2011	Non-indigenous	8367
Daylesford	2011	Torres Strait Islander	3
Daylesford	2016	Aboriginal	58
Daylesford	2016	Both Aboriginal & Torres Strait Islander	3
Daylesford	2016	Non-indigenous	8892
Daylesford	2016	Torres Strait Islander	3
Gordon (Vic.)	2006	Aboriginal	28
Gordon (Vic.)	2006	Both Aboriginal & Torres Strait Islander	0
Gordon (Vic.)	2006	Non-indigenous	5155
Gordon (Vic.)	2006	Torres Strait Islander	3
Gordon (Vic.)	2011	Aboriginal	47
Gordon (Vic.)	2011	Both Aboriginal & Torres Strait Islander	0
Gordon (Vic.)	2011	Non-indigenous	5367
Gordon (Vic.)	2011	Torres Strait Islander	0
Gordon (Vic.)	2016	Aboriginal	52
Gordon (Vic.)	2016	Both Aboriginal & Torres Strait Islander	7
Gordon (Vic.)	2016	Non-indigenous	5592
Gordon (Vic.)	2016	Torres Strait Islander	5
Avoca	2006	Aboriginal	16
Avoca	2006	Both Aboriginal & Torres Strait Islander	0
Avoca	2006	Non-indigenous	3086
Avoca	2006	Torres Strait Islander	3
Avoca	2011	Aboriginal	24
Avoca	2011	Both Aboriginal & Torres Strait Islander	0
Avoca	2011	Non-indigenous	3277
Avoca	2011	Torres Strait Islander	0
Avoca	2016	Aboriginal	40
Avoca	2016	Both Aboriginal & Torres Strait Islander	0
Avoca	2016	Non-indigenous	3262
Avoca	2016	Torres Strait Islander	0
Beaufort	2006	Aboriginal	19
Beaufort	2006	Both Aboriginal & Torres Strait Islander	3
Beaufort	2006	Non-indigenous	3728
Beaufort	2006	Torres Strait Islander	8
Beaufort	2011	Aboriginal	49
Beaufort	2011	Both Aboriginal & Torres Strait Islander	0
Beaufort	2011	Non-indigenous	3779
Beaufort	2011	Torres Strait Islander	4
Beaufort	2016	Aboriginal	92
Beaufort	2016	Both Aboriginal & Torres Strait Islander	3
Beaufort	2016	Non-indigenous	4289
Beaufort	2016	Torres Strait Islander	11
Golden Plains - North	2006	Aboriginal	18
Golden Plains - North	2006	Both Aboriginal & Torres Strait Islander	0
Golden Plains - North	2006	Non-indigenous	3635
Golden Plains - North	2006	Torres Strait Islander	4
Golden Plains - North	2011	Aboriginal	21
Golden Plains - North	2011	Both Aboriginal & Torres Strait Islander	0
Golden Plains - North	2011	Non-indigenous	4036
Golden Plains - North	2011	Torres Strait Islander	4
Golden Plains - North	2016	Aboriginal	40
Golden Plains - North	2016	Both Aboriginal & Torres Strait Islander	0
Golden Plains - North	2016	Non-indigenous	4443
Golden Plains - North	2016	Torres Strait Islander	0
Maryborough (Vic.)	2006	Aboriginal	63
Maryborough (Vic.)	2006	Both Aboriginal & Torres Strait Islander	3
Maryborough (Vic.)	2006	Non-indigenous	7296
Maryborough (Vic.)	2006	Torres Strait Islander	7
Maryborough (Vic.)	2011	Aboriginal	71
Maryborough (Vic.)	2011	Both Aboriginal & Torres Strait Islander	3
Maryborough (Vic.)	2011	Non-indigenous	7549
Maryborough (Vic.)	2011	Torres Strait Islander	8
Maryborough (Vic.)	2016	Aboriginal	102
Maryborough (Vic.)	2016	Both Aboriginal & Torres Strait Islander	8
Maryborough (Vic.)	2016	Non-indigenous	7798
Maryborough (Vic.)	2016	Torres Strait Islander	13
Maryborough Region	2006	Aboriginal	31
Maryborough Region	2006	Both Aboriginal & Torres Strait Islander	0
Maryborough Region	2006	Non-indigenous	5159
Maryborough Region	2006	Torres Strait Islander	12
Maryborough Region	2011	Aboriginal	51
Maryborough Region	2011	Both Aboriginal & Torres Strait Islander	0
Maryborough Region	2011	Non-indigenous	5009
Maryborough Region	2011	Torres Strait Islander	3
Maryborough Region	2016	Aboriginal	74
Maryborough Region	2016	Both Aboriginal & Torres Strait Islander	0
Maryborough Region	2016	Non-indigenous	5194
Maryborough Region	2016	Torres Strait Islander	0
Bendigo	2006	Aboriginal	253
Bendigo	2006	Both Aboriginal & Torres Strait Islander	0
Bendigo	2006	Non-indigenous	14395
Bendigo	2006	Torres Strait Islander	21
Bendigo	2011	Aboriginal	337
Bendigo	2011	Both Aboriginal & Torres Strait Islander	7
Bendigo	2011	Non-indigenous	14158
Bendigo	2011	Torres Strait Islander	7
Bendigo	2016	Aboriginal	320
Bendigo	2016	Both Aboriginal & Torres Strait Islander	11
Bendigo	2016	Non-indigenous	14113
Bendigo	2016	Torres Strait Islander	16
California Gully - Eaglehawk	2006	Aboriginal	178
California Gully - Eaglehawk	2006	Both Aboriginal & Torres Strait Islander	3
California Gully - Eaglehawk	2006	Non-indigenous	9420
California Gully - Eaglehawk	2006	Torres Strait Islander	8
California Gully - Eaglehawk	2011	Aboriginal	223
California Gully - Eaglehawk	2011	Both Aboriginal & Torres Strait Islander	3
California Gully - Eaglehawk	2011	Non-indigenous	9892
California Gully - Eaglehawk	2011	Torres Strait Islander	10
California Gully - Eaglehawk	2016	Aboriginal	321
California Gully - Eaglehawk	2016	Both Aboriginal & Torres Strait Islander	9
California Gully - Eaglehawk	2016	Non-indigenous	11622
California Gully - Eaglehawk	2016	Torres Strait Islander	13
East Bendigo - Kennington	2006	Aboriginal	71
East Bendigo - Kennington	2006	Both Aboriginal & Torres Strait Islander	0
East Bendigo - Kennington	2006	Non-indigenous	13190
East Bendigo - Kennington	2006	Torres Strait Islander	7
East Bendigo - Kennington	2011	Aboriginal	90
East Bendigo - Kennington	2011	Both Aboriginal & Torres Strait Islander	3
East Bendigo - Kennington	2011	Non-indigenous	13585
East Bendigo - Kennington	2011	Torres Strait Islander	5
East Bendigo - Kennington	2016	Aboriginal	168
East Bendigo - Kennington	2016	Both Aboriginal & Torres Strait Islander	0
East Bendigo - Kennington	2016	Non-indigenous	13331
East Bendigo - Kennington	2016	Torres Strait Islander	8
Flora Hill - Spring Gully	2006	Aboriginal	48
Flora Hill - Spring Gully	2006	Both Aboriginal & Torres Strait Islander	0
Flora Hill - Spring Gully	2006	Non-indigenous	8851
Flora Hill - Spring Gully	2006	Torres Strait Islander	11
Flora Hill - Spring Gully	2011	Aboriginal	74
Flora Hill - Spring Gully	2011	Both Aboriginal & Torres Strait Islander	3
Flora Hill - Spring Gully	2011	Non-indigenous	9113
Flora Hill - Spring Gully	2011	Torres Strait Islander	0
Flora Hill - Spring Gully	2016	Aboriginal	102
Flora Hill - Spring Gully	2016	Both Aboriginal & Torres Strait Islander	4
Flora Hill - Spring Gully	2016	Non-indigenous	9186
Flora Hill - Spring Gully	2016	Torres Strait Islander	3
Kangaroo Flat - Golden Square	2006	Aboriginal	188
Kangaroo Flat - Golden Square	2006	Both Aboriginal & Torres Strait Islander	3
Kangaroo Flat - Golden Square	2006	Non-indigenous	16769
Kangaroo Flat - Golden Square	2006	Torres Strait Islander	17
Kangaroo Flat - Golden Square	2011	Aboriginal	273
Kangaroo Flat - Golden Square	2011	Both Aboriginal & Torres Strait Islander	10
Kangaroo Flat - Golden Square	2011	Non-indigenous	18193
Kangaroo Flat - Golden Square	2011	Torres Strait Islander	7
Kangaroo Flat - Golden Square	2016	Aboriginal	366
Kangaroo Flat - Golden Square	2016	Both Aboriginal & Torres Strait Islander	8
Kangaroo Flat - Golden Square	2016	Non-indigenous	19298
Kangaroo Flat - Golden Square	2016	Torres Strait Islander	15
Maiden Gully	2006	Aboriginal	15
Maiden Gully	2006	Both Aboriginal & Torres Strait Islander	0
Maiden Gully	2006	Non-indigenous	3212
Maiden Gully	2006	Torres Strait Islander	0
Maiden Gully	2011	Aboriginal	25
Maiden Gully	2011	Both Aboriginal & Torres Strait Islander	0
Maiden Gully	2011	Non-indigenous	4301
Maiden Gully	2011	Torres Strait Islander	0
Maiden Gully	2016	Aboriginal	23
Maiden Gully	2016	Both Aboriginal & Torres Strait Islander	3
Maiden Gully	2016	Non-indigenous	5058
Maiden Gully	2016	Torres Strait Islander	0
Strathfieldsaye	2006	Aboriginal	26
Strathfieldsaye	2006	Both Aboriginal & Torres Strait Islander	0
Strathfieldsaye	2006	Non-indigenous	5796
Strathfieldsaye	2006	Torres Strait Islander	0
Strathfieldsaye	2011	Aboriginal	36
Strathfieldsaye	2011	Both Aboriginal & Torres Strait Islander	0
Strathfieldsaye	2011	Non-indigenous	6985
Strathfieldsaye	2011	Torres Strait Islander	11
Strathfieldsaye	2016	Aboriginal	58
Strathfieldsaye	2016	Both Aboriginal & Torres Strait Islander	0
Strathfieldsaye	2016	Non-indigenous	8572
Strathfieldsaye	2016	Torres Strait Islander	0
White Hills - Ascot	2006	Aboriginal	62
White Hills - Ascot	2006	Both Aboriginal & Torres Strait Islander	0
White Hills - Ascot	2006	Non-indigenous	6508
White Hills - Ascot	2006	Torres Strait Islander	4
White Hills - Ascot	2011	Aboriginal	125
White Hills - Ascot	2011	Both Aboriginal & Torres Strait Islander	7
White Hills - Ascot	2011	Non-indigenous	8595
White Hills - Ascot	2011	Torres Strait Islander	8
White Hills - Ascot	2016	Aboriginal	212
White Hills - Ascot	2016	Both Aboriginal & Torres Strait Islander	0
White Hills - Ascot	2016	Non-indigenous	11527
White Hills - Ascot	2016	Torres Strait Islander	8
Bendigo Region - South	2006	Aboriginal	27
Bendigo Region - South	2006	Both Aboriginal & Torres Strait Islander	0
Bendigo Region - South	2006	Non-indigenous	5216
Bendigo Region - South	2006	Torres Strait Islander	3
Bendigo Region - South	2011	Aboriginal	55
Bendigo Region - South	2011	Both Aboriginal & Torres Strait Islander	0
Bendigo Region - South	2011	Non-indigenous	6146
Bendigo Region - South	2011	Torres Strait Islander	3
Bendigo Region - South	2016	Aboriginal	72
Bendigo Region - South	2016	Both Aboriginal & Torres Strait Islander	3
Bendigo Region - South	2016	Non-indigenous	7109
Bendigo Region - South	2016	Torres Strait Islander	0
Castlemaine	2006	Aboriginal	72
Castlemaine	2006	Both Aboriginal & Torres Strait Islander	8
Castlemaine	2006	Non-indigenous	9448
Castlemaine	2006	Torres Strait Islander	13
Castlemaine	2011	Aboriginal	121
Castlemaine	2011	Both Aboriginal & Torres Strait Islander	3
Castlemaine	2011	Non-indigenous	9600
Castlemaine	2011	Torres Strait Islander	9
Castlemaine	2016	Aboriginal	127
Castlemaine	2016	Both Aboriginal & Torres Strait Islander	3
Castlemaine	2016	Non-indigenous	10450
Castlemaine	2016	Torres Strait Islander	3
Castlemaine Region	2006	Aboriginal	42
Castlemaine Region	2006	Both Aboriginal & Torres Strait Islander	0
Castlemaine Region	2006	Non-indigenous	7791
Castlemaine Region	2006	Torres Strait Islander	3
Castlemaine Region	2011	Aboriginal	45
Castlemaine Region	2011	Both Aboriginal & Torres Strait Islander	0
Castlemaine Region	2011	Non-indigenous	8131
Castlemaine Region	2011	Torres Strait Islander	3
Castlemaine Region	2016	Aboriginal	78
Castlemaine Region	2016	Both Aboriginal & Torres Strait Islander	0
Castlemaine Region	2016	Non-indigenous	8396
Castlemaine Region	2016	Torres Strait Islander	0
Heathcote	2006	Aboriginal	22
Heathcote	2006	Both Aboriginal & Torres Strait Islander	0
Heathcote	2006	Non-indigenous	3498
Heathcote	2006	Torres Strait Islander	4
Heathcote	2011	Aboriginal	52
Heathcote	2011	Both Aboriginal & Torres Strait Islander	0
Heathcote	2011	Non-indigenous	4012
Heathcote	2011	Torres Strait Islander	9
Heathcote	2016	Aboriginal	44
Heathcote	2016	Both Aboriginal & Torres Strait Islander	0
Heathcote	2016	Non-indigenous	4469
Heathcote	2016	Torres Strait Islander	0
Kyneton	2006	Aboriginal	41
Kyneton	2006	Both Aboriginal & Torres Strait Islander	4
Kyneton	2006	Non-indigenous	8191
Kyneton	2006	Torres Strait Islander	0
Kyneton	2011	Aboriginal	36
Kyneton	2011	Both Aboriginal & Torres Strait Islander	0
Kyneton	2011	Non-indigenous	8793
Kyneton	2011	Torres Strait Islander	3
Kyneton	2016	Aboriginal	59
Kyneton	2016	Both Aboriginal & Torres Strait Islander	0
Kyneton	2016	Non-indigenous	9589
Kyneton	2016	Torres Strait Islander	0
Woodend	2006	Aboriginal	26
Woodend	2006	Both Aboriginal & Torres Strait Islander	0
Woodend	2006	Non-indigenous	6226
Woodend	2006	Torres Strait Islander	0
Woodend	2011	Aboriginal	32
Woodend	2011	Both Aboriginal & Torres Strait Islander	0
Woodend	2011	Non-indigenous	6374
Woodend	2011	Torres Strait Islander	3
Woodend	2016	Aboriginal	34
Woodend	2016	Both Aboriginal & Torres Strait Islander	0
Woodend	2016	Non-indigenous	6865
Woodend	2016	Torres Strait Islander	0
Bendigo Region - North	2006	Aboriginal	31
Bendigo Region - North	2006	Both Aboriginal & Torres Strait Islander	3
Bendigo Region - North	2006	Non-indigenous	5083
Bendigo Region - North	2006	Torres Strait Islander	3
Bendigo Region - North	2011	Aboriginal	50
Bendigo Region - North	2011	Both Aboriginal & Torres Strait Islander	0
Bendigo Region - North	2011	Non-indigenous	4110
Bendigo Region - North	2011	Torres Strait Islander	3
Bendigo Region - North	2016	Aboriginal	56
Bendigo Region - North	2016	Both Aboriginal & Torres Strait Islander	0
Bendigo Region - North	2016	Non-indigenous	4304
Bendigo Region - North	2016	Torres Strait Islander	3
Loddon	2006	Aboriginal	67
Loddon	2006	Both Aboriginal & Torres Strait Islander	0
Loddon	2006	Non-indigenous	7522
Loddon	2006	Torres Strait Islander	6
Loddon	2011	Aboriginal	93
Loddon	2011	Both Aboriginal & Torres Strait Islander	0
Loddon	2011	Non-indigenous	6931
Loddon	2011	Torres Strait Islander	3
Loddon	2016	Aboriginal	92
Loddon	2016	Both Aboriginal & Torres Strait Islander	7
Loddon	2016	Non-indigenous	6953
Loddon	2016	Torres Strait Islander	5
