SA2_NAME16	Year	Sex	unemployment
Larrakeyah	2016	F	3.9
Larrakeyah	2016	M	2.6
Ludmilla - The Narrows	2006	F	3.6
Ludmilla - The Narrows	2006	M	3.7
Ludmilla - The Narrows	2011	F	4.7
Ludmilla - The Narrows	2011	M	4.3
Ludmilla - The Narrows	2016	F	6.1
Ludmilla - The Narrows	2016	M	7.4
Parap	2006	F	2.6
Parap	2006	M	4.6
Parap	2011	F	2.6
Parap	2011	M	2.1
Parap	2016	F	4.1
Parap	2016	M	3.3
Stuart Park	2006	F	1.9
Stuart Park	2006	M	3.6
Stuart Park	2011	F	2.8
Stuart Park	2011	M	2.7
Stuart Park	2016	F	3.4
Stuart Park	2016	M	3.8
Woolner - Bayview - Winnellie	2006	F	1.3
Woolner - Bayview - Winnellie	2006	M	1.8
Woolner - Bayview - Winnellie	2011	F	2.1
Woolner - Bayview - Winnellie	2011	M	2.5
Woolner - Bayview - Winnellie	2016	F	3.7
Woolner - Bayview - Winnellie	2016	M	2.6
Alawa	2006	F	5.1
Alawa	2006	M	4.3
Alawa	2011	F	4.3
Alawa	2011	M	4.3
Alawa	2016	F	7
Alawa	2016	M	7.8
Anula	2006	F	1.2
Anula	2006	M	3.2
Anula	2011	F	3.1
Anula	2011	M	4.3
Anula	2016	F	5.7
Anula	2016	M	6.1
Berrimah	2006	F	5.7
Berrimah	2006	M	2.7
Berrimah	2011	F	5.4
Berrimah	2011	M	4.6
Berrimah	2016	F	7.1
Berrimah	2016	M	6.3
Brinkin - Nakara	2006	F	2.9
Brinkin - Nakara	2006	M	3.5
Brinkin - Nakara	2011	F	3.7
Brinkin - Nakara	2011	M	5
Brinkin - Nakara	2016	F	4.2
Brinkin - Nakara	2016	M	5.6
Buffalo Creek	2006	F	0
Buffalo Creek	2006	M	0
Buffalo Creek	2011	F	0
Buffalo Creek	2011	M	0
Buffalo Creek	2016	F	0
Buffalo Creek	2016	M	0
Charles Darwin	2006	F	0
Charles Darwin	2006	M	0
Charles Darwin	2011	F	0
Charles Darwin	2011	M	0
Charles Darwin	2016	F	0
Charles Darwin	2016	M	0
Coconut Grove	2006	F	5.5
Coconut Grove	2006	M	5.6
Coconut Grove	2011	F	5.4
Coconut Grove	2011	M	5.2
Coconut Grove	2016	F	4.2
Coconut Grove	2016	M	5.3
East Arm	2006	F	0
East Arm	2006	M	0
East Arm	2011	F	0
East Arm	2011	M	0
East Arm	2016	F	0
East Arm	2016	M	0
Jingili	2006	F	3.2
Jingili	2006	M	3.3
Jingili	2011	F	3.4
Jingili	2011	M	4.2
Jingili	2016	F	4.6
Jingili	2016	M	6.5
Karama	2006	F	4.7
Karama	2006	M	4.4
Karama	2011	F	3.5
Karama	2011	M	4.3
Karama	2016	F	5.5
Karama	2016	M	5.7
Leanyer	2006	F	2.9
Leanyer	2006	M	2.8
Leanyer	2011	F	2.7
Leanyer	2011	M	2.7
Leanyer	2016	F	3.6
Leanyer	2016	M	4.1
Lyons (NT)	2006	F	0
Lyons (NT)	2006	M	25
Lyons (NT)	2011	F	4
Lyons (NT)	2011	M	2
Lyons (NT)	2016	F	2.9
Lyons (NT)	2016	M	2.5
Malak - Marrara	2006	F	3.1
Malak - Marrara	2006	M	4.8
Malak - Marrara	2011	F	3.9
Malak - Marrara	2011	M	4.6
Malak - Marrara	2016	F	5.4
Malak - Marrara	2016	M	5.1
Millner	2006	F	4
Millner	2006	M	5.2
Millner	2011	F	2.6
Millner	2011	M	5.2
Millner	2016	F	5.7
Millner	2016	M	6.9
Moil	2006	F	4.9
Moil	2006	M	3.9
Moil	2011	F	2.9
Moil	2011	M	3.5
Moil	2016	F	5.1
Moil	2016	M	5.6
Nightcliff	2006	F	2.9
Nightcliff	2006	M	4.2
Nightcliff	2011	F	3.4
Nightcliff	2011	M	4.9
Nightcliff	2016	F	3.9
Nightcliff	2016	M	5.2
Rapid Creek	2006	F	3.2
Rapid Creek	2006	M	4.7
Rapid Creek	2011	F	3.1
Rapid Creek	2011	M	3.7
Rapid Creek	2016	F	5.3
Rapid Creek	2016	M	6
Tiwi	2006	F	2.2
Tiwi	2006	M	4
Tiwi	2011	F	2.8
Tiwi	2011	M	5
Tiwi	2016	F	5.3
Tiwi	2016	M	5
Wagaman	2006	F	2.8
Wagaman	2006	M	6
Wagaman	2011	F	3.8
Wagaman	2011	M	5.3
Wagaman	2016	F	5.7
Wagaman	2016	M	7.3
Wanguri	2006	F	2.8
Wanguri	2006	M	2.2
Wanguri	2011	F	4.2
Wanguri	2011	M	2.7
Wanguri	2016	F	4.5
Wanguri	2016	M	6
Wulagi	2006	F	2.7
Wulagi	2006	M	2.8
Wulagi	2011	F	2.4
Wulagi	2011	M	4.4
Wulagi	2016	F	4.7
Wulagi	2016	M	4
Howard Springs	2006	F	2
Howard Springs	2006	M	1.5
Howard Springs	2011	F	2.7
Howard Springs	2011	M	1.8
Howard Springs	2016	F	2.6
Howard Springs	2016	M	2
Humpty Doo	2006	F	3
Humpty Doo	2006	M	2.8
Humpty Doo	2011	F	2.6
Humpty Doo	2011	M	4.3
Humpty Doo	2016	F	3.1
Humpty Doo	2016	M	4.7
Koolpinyah	2006	F	0
Koolpinyah	2006	M	0
Koolpinyah	2011	F	0
Koolpinyah	2011	M	0
Koolpinyah	2016	F	0
Koolpinyah	2016	M	0
Virginia	2006	F	2.2
Virginia	2006	M	2.4
Virginia	2011	F	2.5
Virginia	2011	M	3.6
Virginia	2016	F	4.2
Virginia	2016	M	4.4
Weddell	2006	F	4.4
Weddell	2006	M	4.9
Weddell	2011	F	6
Weddell	2011	M	4.3
Weddell	2016	F	6.4
Weddell	2016	M	6.2
Bakewell	2006	F	3.5
Bakewell	2006	M	2.6
Bakewell	2011	F	3.6
Bakewell	2011	M	2.4
Bakewell	2016	F	4.4
Bakewell	2016	M	6.3
Driver	2006	F	4.8
Driver	2006	M	3.9
Driver	2011	F	4.6
Driver	2011	M	4
Driver	2016	F	5.3
Driver	2016	M	5.9
Durack - Marlow Lagoon	2006	F	2.6
Durack - Marlow Lagoon	2006	M	1
Durack - Marlow Lagoon	2011	F	3.8
Durack - Marlow Lagoon	2011	M	1.7
Durack - Marlow Lagoon	2016	F	5.7
Durack - Marlow Lagoon	2016	M	3.1
Gray	2006	F	6
Gray	2006	M	5.6
Gray	2011	F	4.8
Gray	2011	M	5.5
Gray	2016	F	7
Gray	2016	M	8.9
Moulden	2006	F	6.7
Moulden	2006	M	8
Moulden	2011	F	7.6
Moulden	2011	M	7
Moulden	2016	F	8.1
Moulden	2016	M	8.8
Palmerston - North	2006	F	2.4
Palmerston - North	2006	M	1.6
Palmerston - North	2011	F	2.3
Palmerston - North	2011	M	2.3
Palmerston - North	2016	F	4
Palmerston - North	2016	M	3.5
Palmerston - South	2006	F	0
Palmerston - South	2006	M	0
Palmerston - South	2011	F	0
Palmerston - South	2011	M	0
Palmerston - South	2016	F	3.3
Palmerston - South	2016	M	2.5
Rosebery - Bellamack	2006	F	2.2
Rosebery - Bellamack	2006	M	0.7
Rosebery - Bellamack	2011	F	2.9
Rosebery - Bellamack	2011	M	2.2
Rosebery - Bellamack	2016	F	5.4
Rosebery - Bellamack	2016	M	3
Woodroffe	2006	F	6
Woodroffe	2006	M	4.6
Woodroffe	2011	F	4.1
Woodroffe	2011	M	4.8
Woodroffe	2016	F	6.8
Woodroffe	2016	M	5.3
Charles	2006	F	2.1
Charles	2006	M	3.1
Charles	2011	F	3
Charles	2011	M	3.7
Charles	2016	F	3.5
Charles	2016	M	4.5
East Side	2006	F	3
East Side	2006	M	2.7
East Side	2011	F	2.5
East Side	2011	M	4.1
East Side	2016	F	2.7
East Side	2016	M	4.2
Flynn (NT)	2006	F	2.8
Flynn (NT)	2006	M	2.1
Flynn (NT)	2011	F	2.9
Flynn (NT)	2011	M	4.7
Flynn (NT)	2016	F	3.6
Flynn (NT)	2016	M	4.4
Larapinta	2006	F	2.6
Larapinta	2006	M	1.9
Larapinta	2011	F	1.9
Larapinta	2011	M	3.4
Larapinta	2016	F	1.9
Larapinta	2016	M	3.9
Mount Johns	2006	F	2.5
Mount Johns	2006	M	2.5
Mount Johns	2011	F	2.3
Mount Johns	2011	M	1.6
Mount Johns	2016	F	2.7
Mount Johns	2016	M	1.9
Petermann - Simpson	2006	F	4.3
Petermann - Simpson	2006	M	2.8
Petermann - Simpson	2011	F	3
Petermann - Simpson	2011	M	3.4
Petermann - Simpson	2016	F	5.1
Petermann - Simpson	2016	M	5.8
Ross	2006	F	2.1
Ross	2006	M	1.4
Ross	2011	F	2.7
Ross	2011	M	4.7
Ross	2016	F	2.8
Ross	2016	M	4.5
Sandover - Plenty	2006	F	24.4
Sandover - Plenty	2006	M	21.4
Sandover - Plenty	2011	F	18
Sandover - Plenty	2011	M	20
Sandover - Plenty	2016	F	43.9
Sandover - Plenty	2016	M	42.1
Tanami	2006	F	17.2
Tanami	2006	M	18.3
Tanami	2011	F	16.7
Tanami	2011	M	14.8
Tanami	2016	F	24.3
Tanami	2016	M	31.3
Yuendumu - Anmatjere	2006	F	13.9
Yuendumu - Anmatjere	2006	M	8.3
Yuendumu - Anmatjere	2011	F	16.4
Yuendumu - Anmatjere	2011	M	20.2
Yuendumu - Anmatjere	2016	F	51.2
Yuendumu - Anmatjere	2016	M	53.7
Barkly	2006	F	6.9
Barkly	2006	M	5
Barkly	2011	F	9.7
Barkly	2011	M	12.4
Barkly	2016	F	23.5
Barkly	2016	M	25.6
Tennant Creek	2006	F	6.9
Tennant Creek	2006	M	6.9
Tennant Creek	2011	F	6.6
Tennant Creek	2011	M	6.9
Tennant Creek	2016	F	6.2
Tennant Creek	2016	M	7.6
Alligator	2006	F	6.5
Alligator	2006	M	6.6
Alligator	2011	F	5.5
Alligator	2011	M	5.7
Alligator	2016	F	6.3
Alligator	2016	M	10.1
Daly	2006	F	3.3
Daly	2006	M	3.8
Daly	2011	F	11.8
Daly	2011	M	12
Daly	2016	F	16.2
Daly	2016	M	21.2
Thamarrurr	2006	F	8.6
Thamarrurr	2006	M	5.4
Thamarrurr	2011	F	23.1
Thamarrurr	2011	M	25
Thamarrurr	2016	F	40.3
Thamarrurr	2016	M	51
Tiwi Islands	2006	F	7.1
Tiwi Islands	2006	M	8.3
Tiwi Islands	2011	F	10.2
Tiwi Islands	2011	M	9
Tiwi Islands	2016	F	21.4
Tiwi Islands	2016	M	26.6
West Arnhem	2006	F	8.3
West Arnhem	2006	M	7.7
West Arnhem	2011	F	19.7
West Arnhem	2011	M	19
West Arnhem	2016	F	28.9
West Arnhem	2016	M	30.3
Anindilyakwa	2006	F	4.1
Anindilyakwa	2006	M	0.9
Anindilyakwa	2011	F	12.8
Anindilyakwa	2011	M	9.2
Anindilyakwa	2016	F	14.2
Anindilyakwa	2016	M	14.7
East Arnhem	2006	F	21.6
East Arnhem	2006	M	15.3
East Arnhem	2011	F	15.8
East Arnhem	2011	M	21.6
East Arnhem	2016	F	23.3
East Arnhem	2016	M	25.7
Nhulunbuy	2006	F	2.1
Nhulunbuy	2006	M	1
Nhulunbuy	2011	F	2.8
Nhulunbuy	2011	M	1.2
Nhulunbuy	2016	F	2.1
Nhulunbuy	2016	M	2.3
Elsey	2006	F	12.4
Elsey	2006	M	11.8
Elsey	2011	F	15.8
Elsey	2011	M	16
Elsey	2016	F	13.9
Elsey	2016	M	18.6
Gulf	2006	F	6.3
Gulf	2006	M	5.5
Gulf	2011	F	21.7
Gulf	2011	M	19.7
Gulf	2016	F	15.4
Gulf	2016	M	20.7
Katherine	2006	F	3.8
Katherine	2006	M	5.2
Katherine	2011	F	6.1
Katherine	2011	M	5.8
Katherine	2016	F	3.5
Katherine	2016	M	4.2
Victoria River	2006	F	5.3
Victoria River	2006	M	4.4
Victoria River	2011	F	8.2
Victoria River	2011	M	5.7
Victoria River	2016	F	17.5
Victoria River	2016	M	18.8
Migratory - Offshore - Shipping (NT)	2006	F	0
Migratory - Offshore - Shipping (NT)	2006	M	0
Migratory - Offshore - Shipping (NT)	2011	F	0
Migratory - Offshore - Shipping (NT)	2011	M	0
Migratory - Offshore - Shipping (NT)	2016	F	0
Migratory - Offshore - Shipping (NT)	2016	M	0
No usual address (NT)	2006	F	14.6
No usual address (NT)	2006	M	11.7
No usual address (NT)	2011	F	12.4
No usual address (NT)	2011	M	14.4
No usual address (NT)	2016	F	11.8
No usual address (NT)	2016	M	13
Aranda	2006	F	3.2
Aranda	2006	M	3.2
Aranda	2011	F	2.2
Aranda	2011	M	3.5
Aranda	2016	F	3.2
Aranda	2016	M	3
Belconnen	2006	F	7.6
Belconnen	2006	M	7.8
Belconnen	2011	F	5.3
Belconnen	2011	M	7.1
Belconnen	2016	F	8.5
Belconnen	2016	M	7.2
Bruce	2006	F	5.4
Bruce	2006	M	6.9
Bruce	2011	F	4.9
Bruce	2011	M	5.9
Bruce	2016	F	5.8
Bruce	2016	M	6.1
Charnwood	2006	F	5.3
Charnwood	2006	M	5.1
Charnwood	2011	F	3.9
Charnwood	2011	M	4.1
Charnwood	2016	F	5.2
Charnwood	2016	M	6.9
Cook	2006	F	2.8
Cook	2006	M	4.5
Cook	2011	F	3.5
Cook	2011	M	4.3
Cook	2016	F	4.1
Cook	2016	M	4.7
Dunlop	2006	F	2.2
Dunlop	2006	M	2.4
Dunlop	2011	F	3.1
Dunlop	2011	M	3.1
Dunlop	2016	F	3.7
Dunlop	2016	M	4.1
Evatt	2006	F	2.8
Evatt	2006	M	3.1
Evatt	2011	F	2.7
Evatt	2011	M	3.5
Evatt	2016	F	3.6
Evatt	2016	M	4.9
Florey	2006	F	3.4
Florey	2006	M	4.7
Florey	2011	F	4.4
Florey	2011	M	4.6
Florey	2016	F	4.6
Florey	2016	M	6.4
Flynn (ACT)	2006	F	3
Flynn (ACT)	2006	M	2.9
Flynn (ACT)	2011	F	2.4
Flynn (ACT)	2011	M	2.9
Flynn (ACT)	2016	F	3.7
Flynn (ACT)	2016	M	5.1
Fraser	2006	F	2.4
Fraser	2006	M	3.5
Fraser	2011	F	2.1
Fraser	2011	M	3.3
Fraser	2016	F	3.8
Fraser	2016	M	4.9
Giralang	2006	F	3.8
Giralang	2006	M	3.8
Giralang	2011	F	3.4
Giralang	2011	M	4.1
Giralang	2016	F	4.3
Giralang	2016	M	6.1
Gooromon	2006	F	0
Gooromon	2006	M	0
Gooromon	2011	F	0
Gooromon	2011	M	0
Gooromon	2016	F	0
Gooromon	2016	M	0
Hawker	2006	F	2.8
Hawker	2006	M	3.9
Hawker	2011	F	3.2
Hawker	2011	M	4.7
Hawker	2016	F	3.8
Hawker	2016	M	6.3
Higgins	2006	F	3
Higgins	2006	M	4
Higgins	2011	F	4.1
Higgins	2011	M	3.8
Higgins	2016	F	2.7
Higgins	2016	M	5
Holt	2006	F	3.3
Holt	2006	M	4.3
Holt	2011	F	3.5
Holt	2011	M	2.6
Holt	2016	F	5.2
Holt	2016	M	5.9
Kaleen	2006	F	2.4
Kaleen	2006	M	3.5
Kaleen	2011	F	2.6
Kaleen	2011	M	3.7
Kaleen	2016	F	5.1
Kaleen	2016	M	5.9
Latham	2006	F	3
Latham	2006	M	3.2
Latham	2011	F	3.5
Latham	2011	M	3.6
Latham	2016	F	3.8
Latham	2016	M	5.4
Lawson	2006	F	0
Lawson	2006	M	0
Lawson	2011	F	0
Lawson	2011	M	0
Lawson	2016	F	0
Lawson	2016	M	16.7
Macgregor (ACT)	2006	F	2
Macgregor (ACT)	2006	M	3.5
Macgregor (ACT)	2011	F	3.5
Macgregor (ACT)	2011	M	3.7
Macgregor (ACT)	2016	F	4.3
Macgregor (ACT)	2016	M	3.7
Macquarie	2006	F	4.6
Macquarie	2006	M	4.3
Macquarie	2011	F	3.5
Macquarie	2011	M	4.6
Macquarie	2016	F	3.7
Macquarie	2016	M	4.6
McKellar	2006	F	2.2
McKellar	2006	M	3.8
McKellar	2011	F	2.6
McKellar	2011	M	4.5
McKellar	2016	F	4.7
McKellar	2016	M	5.2
Melba	2006	F	2.5
Melba	2006	M	2.5
Melba	2011	F	3.1
Melba	2011	M	2.4
Melba	2016	F	3.4
Melba	2016	M	4.4
Page	2006	F	3.7
Page	2006	M	4.3
Page	2011	F	3.9
Page	2011	M	5.8
Page	2016	F	4.5
Page	2016	M	5.9
Scullin	2006	F	3.7
Scullin	2006	M	4.1
Scullin	2011	F	2.7
Scullin	2011	M	4.2
Scullin	2016	F	6.1
Scullin	2016	M	6.4
Spence	2006	F	3.4
Spence	2006	M	4
Spence	2011	F	3.8
Spence	2011	M	4
Spence	2016	F	5.1
Spence	2016	M	5.2
Weetangera	2006	F	1.8
Weetangera	2006	M	3.4
Weetangera	2011	F	4.1
Weetangera	2011	M	3.3
Weetangera	2016	F	3.8
Weetangera	2016	M	4.5
Molonglo Corridor	2006	F	0
Molonglo Corridor	2006	M	0
Molonglo Corridor	2011	F	0
Molonglo Corridor	2011	M	0
Molonglo Corridor	2016	F	0
Molonglo Corridor	2016	M	0
West Belconnen	2006	F	0
West Belconnen	2006	M	0
West Belconnen	2011	F	0
West Belconnen	2011	M	0
West Belconnen	2016	F	0
West Belconnen	2016	M	0
Hume	2006	F	0
Hume	2006	M	0
Hume	2011	F	0
Hume	2011	M	0
Hume	2016	F	0
Hume	2016	M	0
Kowen	2006	F	0
Kowen	2006	M	0
Kowen	2011	F	0
Kowen	2011	M	0
Kowen	2016	F	0
Kowen	2016	M	0
Canberra East	2006	F	7.6
Canberra East	2006	M	6.9
Canberra East	2011	F	4.2
Canberra East	2011	M	9.4
Canberra East	2016	F	8.8
Canberra East	2016	M	13.2
Canberra Airport	2006	F	0
Canberra Airport	2006	M	0
Canberra Airport	2011	F	0
Canberra Airport	2011	M	0
Canberra Airport	2016	F	0
Canberra Airport	2016	M	0
Majura	2006	F	0
Majura	2006	M	5
Majura	2011	F	0
Majura	2011	M	0
Majura	2016	F	0
Majura	2016	M	0
Amaroo	2006	F	2
Amaroo	2006	M	1.7
Amaroo	2011	F	3.2
Amaroo	2011	M	2.7
Amaroo	2016	F	3.8
Amaroo	2016	M	4.8
Bonner	2006	F	0
Bonner	2006	M	0
Bonner	2011	F	2.5
Bonner	2011	M	1.7
Bonner	2016	F	5.2
Bonner	2016	M	3.4
Casey	2006	F	0
Casey	2006	M	0
Casey	2011	F	3.9
Casey	2011	M	2.8
Casey	2016	F	4.1
Casey	2016	M	2.9
Crace	2006	F	0
Crace	2006	M	0
Crace	2011	F	7
Crace	2011	M	2.9
Crace	2016	F	3.4
Crace	2016	M	2.3
Forde	2006	F	0
Forde	2006	M	0
Forde	2011	F	2.9
Forde	2011	M	2
Forde	2016	F	5.4
Forde	2016	M	3.3
Franklin	2006	F	0
Franklin	2006	M	0
Franklin	2011	F	4.2
Franklin	2011	M	2.6
Franklin	2016	F	5.6
Franklin	2016	M	4.5
Gungahlin	2006	F	2.6
Gungahlin	2006	M	2.3
Gungahlin	2011	F	4.3
Gungahlin	2011	M	3
Gungahlin	2016	F	6.4
Gungahlin	2016	M	6.4
Hall	2006	F	0
Hall	2006	M	5.8
Hall	2011	F	0
Hall	2011	M	0
Hall	2016	F	0
Hall	2016	M	0
Harrison	2006	F	7
Harrison	2006	M	0
Harrison	2011	F	3.2
Harrison	2011	M	3.1
Harrison	2016	F	4.8
Harrison	2016	M	4.1
Mitchell	2006	F	0
Mitchell	2006	M	0
Mitchell	2011	F	0
Mitchell	2011	M	0
Mitchell	2016	F	0
Mitchell	2016	M	0
Ngunnawal	2006	F	2.9
Ngunnawal	2006	M	3.2
Ngunnawal	2011	F	3
Ngunnawal	2011	M	3.6
Ngunnawal	2016	F	4
Ngunnawal	2016	M	4.3
Nicholls	2006	F	2.7
Nicholls	2006	M	1.9
Nicholls	2011	F	2.1
Nicholls	2011	M	2.7
Nicholls	2016	F	3.8
Nicholls	2016	M	4.2
Palmerston	2006	F	2.7
Palmerston	2006	M	2.5
Palmerston	2011	F	3.7
Palmerston	2011	M	3.5
Palmerston	2016	F	4.6
Palmerston	2016	M	5.4
Gungahlin - East	2006	F	0
Gungahlin - East	2006	M	0
Gungahlin - East	2011	F	0
Gungahlin - East	2011	M	0
Gungahlin - East	2016	F	0
Gungahlin - East	2016	M	0
Gungahlin - West	2006	F	0
Gungahlin - West	2006	M	0
Gungahlin - West	2011	F	0
Gungahlin - West	2011	M	0
Gungahlin - West	2016	F	0
Gungahlin - West	2016	M	0
Jacka	2006	F	0
Jacka	2006	M	0
Jacka	2011	F	0
Jacka	2011	M	0
Jacka	2016	F	4.3
Jacka	2016	M	3.2
Kenny	2006	F	0
Kenny	2006	M	0
Kenny	2011	F	0
Kenny	2011	M	0
Kenny	2016	F	0
Kenny	2016	M	0
Moncrieff	2006	F	0
Moncrieff	2006	M	0
Moncrieff	2011	F	0
Moncrieff	2011	M	0
Moncrieff	2016	F	0
Moncrieff	2016	M	0
Taylor	2006	F	0
Taylor	2006	M	0
Taylor	2011	F	0
Taylor	2011	M	0
Taylor	2016	F	0
Taylor	2016	M	0
Throsby	2006	F	0
Throsby	2006	M	0
Throsby	2011	F	0
Throsby	2011	M	0
Throsby	2016	F	0
Throsby	2016	M	0
Acton	2006	F	21.6
Acton	2006	M	19.9
Acton	2011	F	23
Acton	2011	M	27.4
Acton	2016	F	26
Acton	2016	M	31.4
Ainslie	2006	F	2.9
Ainslie	2006	M	4.6
Ainslie	2011	F	3
Ainslie	2011	M	2.9
Ainslie	2016	F	4.1
Ainslie	2016	M	3.9
Braddon	2006	F	5
Braddon	2006	M	6.3
Braddon	2011	F	5.9
Braddon	2011	M	5.9
Braddon	2016	F	6.2
Braddon	2016	M	6
Civic	2006	F	5.8
Civic	2006	M	4.5
Civic	2011	F	13.8
Civic	2011	M	12.3
Civic	2016	F	14.5
Civic	2016	M	10.7
Dickson	2006	F	3.8
Dickson	2006	M	6.7
Dickson	2011	F	3.5
Dickson	2011	M	3.7
Dickson	2016	F	4.6
Dickson	2016	M	7
Downer	2006	F	3.1
Downer	2006	M	5.5
Downer	2011	F	4.1
Downer	2011	M	3.9
Downer	2016	F	5.4
Downer	2016	M	6.2
Hackett	2006	F	2.6
Hackett	2006	M	4.1
Hackett	2011	F	3.4
Hackett	2011	M	4.1
Hackett	2016	F	3.9
Hackett	2016	M	5.8
Lyneham	2006	F	2.9
Lyneham	2006	M	4.6
Lyneham	2011	F	3.8
Lyneham	2011	M	4.5
Lyneham	2016	F	5.6
Lyneham	2016	M	5.1
O'Connor (ACT)	2006	F	3.2
O'Connor (ACT)	2006	M	3.8
O'Connor (ACT)	2011	F	3.3
O'Connor (ACT)	2011	M	5.2
O'Connor (ACT)	2016	F	4.9
O'Connor (ACT)	2016	M	4.7
Turner	2006	F	3.5
Turner	2006	M	5.8
Turner	2011	F	2.8
Turner	2011	M	4.1
Turner	2016	F	5.5
Turner	2016	M	5.6
Watson	2006	F	3
Watson	2006	M	4.3
Watson	2011	F	3.3
Watson	2011	M	3.1
Watson	2016	F	4.3
Watson	2016	M	5
Black Mountain	2006	F	0
Black Mountain	2006	M	0
Black Mountain	2011	F	0
Black Mountain	2011	M	0
Black Mountain	2016	F	0
Black Mountain	2016	M	0
Campbell	2006	F	2.9
Campbell	2006	M	4.3
Campbell	2011	F	3.4
Campbell	2011	M	5.3
Campbell	2016	F	4.3
Campbell	2016	M	5.9
Duntroon	2006	F	1
Duntroon	2006	M	0
Duntroon	2011	F	1.2
Duntroon	2011	M	0
Duntroon	2016	F	0
Duntroon	2016	M	0
Parkes (ACT) - North	2006	F	0
Parkes (ACT) - North	2006	M	0
Parkes (ACT) - North	2011	F	0
Parkes (ACT) - North	2011	M	0
Parkes (ACT) - North	2016	F	0
Parkes (ACT) - North	2016	M	0
Reid	2006	F	4.4
Reid	2006	M	11.3
Reid	2011	F	3.9
Reid	2011	M	11.2
Reid	2016	F	7.1
Reid	2016	M	8.8
Russell	2006	F	0
Russell	2006	M	0
Russell	2011	F	0
Russell	2011	M	0
Russell	2016	F	0
Russell	2016	M	0
Deakin	2006	F	2.5
Deakin	2006	M	2.7
Deakin	2011	F	2.5
Deakin	2011	M	3.1
Deakin	2016	F	4
Deakin	2016	M	4.7
Forrest	2006	F	2
Forrest	2006	M	0.8
Forrest	2011	F	3.1
Forrest	2011	M	3.8
Forrest	2016	F	2.4
Forrest	2016	M	3.3
Griffith (ACT)	2006	F	2.4
Griffith (ACT)	2006	M	3.9
Griffith (ACT)	2011	F	3
Griffith (ACT)	2011	M	4.1
Griffith (ACT)	2016	F	3.6
Griffith (ACT)	2016	M	3.8
Lake Burley Griffin	2006	F	0
Lake Burley Griffin	2006	M	0
Lake Burley Griffin	2011	F	0
Lake Burley Griffin	2011	M	0
Lake Burley Griffin	2016	F	0
Lake Burley Griffin	2016	M	0
Narrabundah	2006	F	3.1
Narrabundah	2006	M	4.2
Narrabundah	2011	F	3.3
Narrabundah	2011	M	4.4
Narrabundah	2016	F	5.5
Narrabundah	2016	M	5.5
Parkes (ACT) - South	2006	F	0
Parkes (ACT) - South	2006	M	75
Parkes (ACT) - South	2011	F	0
Parkes (ACT) - South	2011	M	0
Parkes (ACT) - South	2016	F	0
Parkes (ACT) - South	2016	M	0
Red Hill (ACT)	2006	F	2.5
Red Hill (ACT)	2006	M	4.3
Red Hill (ACT)	2011	F	2
Red Hill (ACT)	2011	M	5.8
Red Hill (ACT)	2016	F	5.6
Red Hill (ACT)	2016	M	5.9
Yarralumla	2006	F	3.4
Yarralumla	2006	M	2.3
Yarralumla	2011	F	3.3
Yarralumla	2011	M	2.9
Yarralumla	2016	F	5.8
Yarralumla	2016	M	3.4
Barton	2006	F	0.9
Barton	2006	M	3.8
Barton	2011	F	3.6
Barton	2011	M	2.9
Barton	2016	F	2.3
Barton	2016	M	2
Fyshwick	2006	F	0
Fyshwick	2006	M	0
Fyshwick	2011	F	0
Fyshwick	2011	M	0
Fyshwick	2016	F	0
Fyshwick	2016	M	0
Kingston (ACT)	2006	F	2.7
Kingston (ACT)	2006	M	3.2
Kingston (ACT)	2011	F	2.1
Kingston (ACT)	2011	M	2.3
Kingston (ACT)	2016	F	2.3
Kingston (ACT)	2016	M	2.7
Banks	2006	F	2.9
Banks	2006	M	2.2
Banks	2011	F	3.3
Banks	2011	M	3.5
Banks	2016	F	4
Banks	2016	M	4
Bonython	2006	F	3.1
Bonython	2006	M	3.8
Bonython	2011	F	2.6
Bonython	2011	M	3.4
Bonython	2016	F	5.4
Bonython	2016	M	4.1
Calwell	2006	F	3.4
Calwell	2006	M	3
Calwell	2011	F	2.1
Calwell	2011	M	3.2
Calwell	2016	F	3.6
Calwell	2016	M	4
Chisholm	2006	F	3.5
Chisholm	2006	M	3.2
Chisholm	2011	F	3
Chisholm	2011	M	3.1
Chisholm	2016	F	3.3
Chisholm	2016	M	4.2
Conder	2006	F	3.1
Conder	2006	M	3.3
Conder	2011	F	2.8
Conder	2011	M	2.6
Conder	2016	F	3.8
Conder	2016	M	3.9
Fadden	2006	F	2.9
Fadden	2006	M	2.4
Fadden	2011	F	2.2
Fadden	2011	M	2.2
Fadden	2016	F	2.3
Fadden	2016	M	3.2
Gilmore	2006	F	2.9
Gilmore	2006	M	3.9
Gilmore	2011	F	3
Gilmore	2011	M	3.6
Gilmore	2016	F	4.9
Gilmore	2016	M	4.2
Gordon (ACT)	2006	F	3
Gordon (ACT)	2006	M	2.9
Gordon (ACT)	2011	F	2.8
Gordon (ACT)	2011	M	3
Gordon (ACT)	2016	F	3.8
Gordon (ACT)	2016	M	5
Gowrie (ACT)	2006	F	2.9
Gowrie (ACT)	2006	M	4.8
Gowrie (ACT)	2011	F	3.1
Gowrie (ACT)	2011	M	3.1
Gowrie (ACT)	2016	F	4.4
Gowrie (ACT)	2016	M	3.8
Greenway	2006	F	3.2
Greenway	2006	M	1.8
