SA2_NAME16	Year	AustCitizen	persons
Berserker	2016	0	984
Berserker	2016	1	5891
Bouldercombe	2006	0	243
Bouldercombe	2006	1	1678
Bouldercombe	2011	0	185
Bouldercombe	2011	1	1693
Bouldercombe	2016	0	157
Bouldercombe	2016	1	1708
Emu Park	2006	0	386
Emu Park	2006	1	3382
Emu Park	2011	0	592
Emu Park	2011	1	3950
Emu Park	2016	0	773
Emu Park	2016	1	4693
Frenchville - Mount Archer	2006	0	698
Frenchville - Mount Archer	2006	1	8317
Frenchville - Mount Archer	2011	0	924
Frenchville - Mount Archer	2011	1	8320
Frenchville - Mount Archer	2016	0	934
Frenchville - Mount Archer	2016	1	8142
Glenlee - Rockyview	2006	0	754
Glenlee - Rockyview	2006	1	3362
Glenlee - Rockyview	2011	0	678
Glenlee - Rockyview	2011	1	3812
Glenlee - Rockyview	2016	0	945
Glenlee - Rockyview	2016	1	4039
Gracemere	2006	0	561
Gracemere	2006	1	5621
Gracemere	2011	0	954
Gracemere	2011	1	7914
Gracemere	2016	0	1244
Gracemere	2016	1	10421
Lakes Creek	2006	0	493
Lakes Creek	2006	1	4535
Lakes Creek	2011	0	747
Lakes Creek	2011	1	4312
Lakes Creek	2016	0	639
Lakes Creek	2016	1	4237
Mount Morgan	2006	0	320
Mount Morgan	2006	1	2664
Mount Morgan	2011	0	427
Mount Morgan	2011	1	2586
Mount Morgan	2016	0	331
Mount Morgan	2016	1	2610
Norman Gardens	2006	0	872
Norman Gardens	2006	1	6715
Norman Gardens	2011	0	1255
Norman Gardens	2011	1	7578
Norman Gardens	2016	0	1313
Norman Gardens	2016	1	8817
Park Avenue	2006	0	649
Park Avenue	2006	1	5345
Park Avenue	2011	0	643
Park Avenue	2011	1	4725
Park Avenue	2016	0	523
Park Avenue	2016	1	4571
Parkhurst - Kawana	2006	0	741
Parkhurst - Kawana	2006	1	5362
Parkhurst - Kawana	2011	0	910
Parkhurst - Kawana	2011	1	5580
Parkhurst - Kawana	2016	0	847
Parkhurst - Kawana	2016	1	6055
Rockhampton - West	2006	0	561
Rockhampton - West	2006	1	5208
Rockhampton - West	2011	0	734
Rockhampton - West	2011	1	5428
Rockhampton - West	2016	0	680
Rockhampton - West	2016	1	5255
Rockhampton City	2006	0	538
Rockhampton City	2006	1	2816
Rockhampton City	2011	0	574
Rockhampton City	2011	1	3063
Rockhampton City	2016	0	534
Rockhampton City	2016	1	2728
Rockhampton Region - East	2006	0	201
Rockhampton Region - East	2006	1	2586
Rockhampton Region - East	2011	0	288
Rockhampton Region - East	2011	1	2839
Rockhampton Region - East	2016	0	370
Rockhampton Region - East	2016	1	3081
Rockhampton Region - North	2006	0	625
Rockhampton Region - North	2006	1	3705
Rockhampton Region - North	2011	0	453
Rockhampton Region - North	2011	1	3570
Rockhampton Region - North	2016	0	485
Rockhampton Region - North	2016	1	3760
Rockhampton Region - West	2006	0	248
Rockhampton Region - West	2006	1	2217
Rockhampton Region - West	2011	0	235
Rockhampton Region - West	2011	1	2453
Rockhampton Region - West	2016	0	262
Rockhampton Region - West	2016	1	2654
Shoalwater Bay	2006	0	0
Shoalwater Bay	2006	1	0
Shoalwater Bay	2011	0	0
Shoalwater Bay	2011	1	9
Shoalwater Bay	2016	0	0
Shoalwater Bay	2016	1	16
The Range - Allenstown	2006	0	1195
The Range - Allenstown	2006	1	7520
The Range - Allenstown	2011	0	1185
The Range - Allenstown	2011	1	7099
The Range - Allenstown	2016	0	1084
The Range - Allenstown	2016	1	7106
Yeppoon	2006	0	1501
Yeppoon	2006	1	12365
Yeppoon	2011	0	1953
Yeppoon	2011	1	14419
Yeppoon	2016	0	2451
Yeppoon	2016	1	15656
Banana	2006	0	656
Banana	2006	1	8134
Banana	2011	0	622
Banana	2011	1	7945
Banana	2016	0	912
Banana	2016	1	7641
Biloela	2006	0	632
Biloela	2006	1	5229
Biloela	2011	0	867
Biloela	2011	1	5017
Biloela	2016	0	907
Biloela	2016	1	4858
Agnes Water - Miriam Vale	2006	0	718
Agnes Water - Miriam Vale	2006	1	4411
Agnes Water - Miriam Vale	2011	0	623
Agnes Water - Miriam Vale	2011	1	4911
Agnes Water - Miriam Vale	2016	0	817
Agnes Water - Miriam Vale	2016	1	5205
Boyne Island - Tannum Sands	2006	0	971
Boyne Island - Tannum Sands	2006	1	7650
Boyne Island - Tannum Sands	2011	0	1495
Boyne Island - Tannum Sands	2011	1	8160
Boyne Island - Tannum Sands	2016	0	1397
Boyne Island - Tannum Sands	2016	1	8504
Callemondah	2006	0	0
Callemondah	2006	1	8
Callemondah	2011	0	6
Callemondah	2011	1	51
Callemondah	2016	0	0
Callemondah	2016	1	18
Clinton - New Auckland	2006	0	967
Clinton - New Auckland	2006	1	8792
Clinton - New Auckland	2011	0	1371
Clinton - New Auckland	2011	1	9665
Clinton - New Auckland	2016	0	2071
Clinton - New Auckland	2016	1	11393
Gladstone	2006	0	925
Gladstone	2006	1	4786
Gladstone	2011	0	1451
Gladstone	2011	1	4862
Gladstone	2016	0	1458
Gladstone	2016	1	4556
Gladstone Hinterland	2006	0	725
Gladstone Hinterland	2006	1	7235
Gladstone Hinterland	2011	0	1062
Gladstone Hinterland	2011	1	9324
Gladstone Hinterland	2016	0	1523
Gladstone Hinterland	2016	1	10224
Kin Kora - Sun Valley	2006	0	318
Kin Kora - Sun Valley	2006	1	3519
Kin Kora - Sun Valley	2011	0	603
Kin Kora - Sun Valley	2011	1	3548
Kin Kora - Sun Valley	2016	0	459
Kin Kora - Sun Valley	2016	1	3154
South Trees	2006	0	16
South Trees	2006	1	224
South Trees	2011	0	0
South Trees	2011	1	0
South Trees	2016	0	0
South Trees	2016	1	0
Telina - Toolooa	2006	0	424
Telina - Toolooa	2006	1	3775
Telina - Toolooa	2011	0	741
Telina - Toolooa	2011	1	4809
Telina - Toolooa	2016	0	905
Telina - Toolooa	2016	1	5237
West Gladstone	2006	0	608
West Gladstone	2006	1	4693
West Gladstone	2011	0	905
West Gladstone	2011	1	4295
West Gladstone	2016	0	895
West Gladstone	2016	1	3814
Broadbeach Waters	2006	0	1423
Broadbeach Waters	2006	1	5956
Broadbeach Waters	2011	0	1455
Broadbeach Waters	2011	1	6079
Broadbeach Waters	2016	0	1439
Broadbeach Waters	2016	1	6340
Burleigh Heads	2006	0	1346
Burleigh Heads	2006	1	6262
Burleigh Heads	2011	0	1595
Burleigh Heads	2011	1	6431
Burleigh Heads	2016	0	1743
Burleigh Heads	2016	1	7027
Burleigh Waters	2006	0	1751
Burleigh Waters	2006	1	10974
Burleigh Waters	2011	0	1922
Burleigh Waters	2011	1	11947
Burleigh Waters	2016	0	1983
Burleigh Waters	2016	1	12173
Mermaid Beach - Broadbeach	2006	0	3126
Mermaid Beach - Broadbeach	2006	1	6415
Mermaid Beach - Broadbeach	2011	0	2837
Mermaid Beach - Broadbeach	2011	1	7498
Mermaid Beach - Broadbeach	2016	0	3412
Mermaid Beach - Broadbeach	2016	1	8509
Mermaid Waters	2006	0	2570
Mermaid Waters	2006	1	9080
Mermaid Waters	2011	0	2503
Mermaid Waters	2011	1	9287
Mermaid Waters	2016	0	2318
Mermaid Waters	2016	1	9852
Miami	2006	0	1299
Miami	2006	1	4872
Miami	2011	0	1427
Miami	2011	1	4936
Miami	2016	0	1376
Miami	2016	1	5467
Coolangatta	2006	0	1096
Coolangatta	2006	1	3775
Coolangatta	2011	0	1159
Coolangatta	2011	1	4034
Coolangatta	2016	0	1307
Coolangatta	2016	1	4641
Currumbin - Tugun	2006	0	1628
Currumbin - Tugun	2006	1	7993
Currumbin - Tugun	2011	0	1623
Currumbin - Tugun	2011	1	8797
Currumbin - Tugun	2016	0	1972
Currumbin - Tugun	2016	1	9344
Currumbin Waters	2006	0	1044
Currumbin Waters	2006	1	7884
Currumbin Waters	2011	0	1061
Currumbin Waters	2011	1	7820
Currumbin Waters	2016	0	940
Currumbin Waters	2016	1	8181
Elanora	2006	0	1191
Elanora	2006	1	10486
Elanora	2011	0	1357
Elanora	2011	1	10287
Elanora	2016	0	1545
Elanora	2016	1	10600
Palm Beach	2006	0	2097
Palm Beach	2006	1	11395
Palm Beach	2011	0	1863
Palm Beach	2011	1	12094
Palm Beach	2016	0	2165
Palm Beach	2016	1	12489
Arundel	2006	0	2030
Arundel	2006	1	7279
Arundel	2011	0	2176
Arundel	2011	1	7398
Arundel	2016	0	2321
Arundel	2016	1	7925
Biggera Waters	2006	0	1210
Biggera Waters	2006	1	4177
Biggera Waters	2011	0	1474
Biggera Waters	2011	1	4864
Biggera Waters	2016	0	2408
Biggera Waters	2016	1	6126
Coombabah	2006	0	1866
Coombabah	2006	1	7440
Coombabah	2011	0	2014
Coombabah	2011	1	7762
Coombabah	2016	0	2164
Coombabah	2016	1	8224
Labrador	2006	0	3594
Labrador	2006	1	11794
Labrador	2011	0	4093
Labrador	2011	1	12308
Labrador	2016	0	4872
Labrador	2016	1	13389
Paradise Point - Hollywell	2006	0	1219
Paradise Point - Hollywell	2006	1	6461
Paradise Point - Hollywell	2011	0	1416
Paradise Point - Hollywell	2011	1	7195
Paradise Point - Hollywell	2016	0	1564
Paradise Point - Hollywell	2016	1	7835
Runaway Bay	2006	0	1420
Runaway Bay	2006	1	7029
Runaway Bay	2011	0	1661
Runaway Bay	2011	1	7249
Runaway Bay	2016	0	1659
Runaway Bay	2016	1	7409
Guanaba - Springbrook	2006	0	614
Guanaba - Springbrook	2006	1	3355
Guanaba - Springbrook	2011	0	611
Guanaba - Springbrook	2011	1	3381
Guanaba - Springbrook	2016	0	732
Guanaba - Springbrook	2016	1	3506
Tamborine - Canungra	2006	0	1601
Tamborine - Canungra	2006	1	10623
Tamborine - Canungra	2011	0	1637
Tamborine - Canungra	2011	1	11509
Tamborine - Canungra	2016	0	2328
Tamborine - Canungra	2016	1	11945
Currumbin Valley - Tallebudgera	2006	0	751
Currumbin Valley - Tallebudgera	2006	1	5636
Currumbin Valley - Tallebudgera	2011	0	680
Currumbin Valley - Tallebudgera	2011	1	6138
Currumbin Valley - Tallebudgera	2016	0	873
Currumbin Valley - Tallebudgera	2016	1	6274
Mudgeeraba - Bonogin	2006	0	2481
Mudgeeraba - Bonogin	2006	1	13366
Mudgeeraba - Bonogin	2011	0	2631
Mudgeeraba - Bonogin	2011	1	14755
Mudgeeraba - Bonogin	2016	0	2874
Mudgeeraba - Bonogin	2016	1	15389
Reedy Creek - Andrews	2006	0	859
Reedy Creek - Andrews	2006	1	3812
Reedy Creek - Andrews	2011	0	1155
Reedy Creek - Andrews	2011	1	5718
Reedy Creek - Andrews	2016	0	1308
Reedy Creek - Andrews	2016	1	6668
Carrara	2006	0	1916
Carrara	2006	1	8768
Carrara	2011	0	2240
Carrara	2011	1	9328
Carrara	2016	0	2239
Carrara	2016	1	9950
Highland Park	2006	0	1187
Highland Park	2006	1	6927
Highland Park	2011	0	1401
Highland Park	2011	1	6969
Highland Park	2016	0	1423
Highland Park	2016	1	6945
Nerang - Mount Nathan	2006	0	2984
Nerang - Mount Nathan	2006	1	14504
Nerang - Mount Nathan	2011	0	3521
Nerang - Mount Nathan	2011	1	15428
Nerang - Mount Nathan	2016	0	3806
Nerang - Mount Nathan	2016	1	16723
Pacific Pines - Gaven	2006	0	2071
Pacific Pines - Gaven	2006	1	9222
Pacific Pines - Gaven	2011	0	3884
Pacific Pines - Gaven	2011	1	12491
Pacific Pines - Gaven	2016	0	4373
Pacific Pines - Gaven	2016	1	13947
Worongary - Tallai	2006	0	1105
Worongary - Tallai	2006	1	6247
Worongary - Tallai	2011	0	1218
Worongary - Tallai	2011	1	6194
Worongary - Tallai	2016	0	1313
Worongary - Tallai	2016	1	6571
Coomera	2006	0	733
Coomera	2006	1	3318
Coomera	2011	0	2196
Coomera	2011	1	6597
Coomera	2016	0	3482
Coomera	2016	1	9823
Helensvale	2006	0	2411
Helensvale	2006	1	12360
Helensvale	2011	0	3018
Helensvale	2011	1	12969
Helensvale	2016	0	3308
Helensvale	2016	1	13554
Hope Island	2006	0	1209
Hope Island	2006	1	4236
Hope Island	2011	0	2170
Hope Island	2011	1	6416
Hope Island	2016	0	2688
Hope Island	2016	1	8544
Jacobs Well - Alberton	2006	0	325
Jacobs Well - Alberton	2006	1	2614
Jacobs Well - Alberton	2011	0	372
Jacobs Well - Alberton	2011	1	2936
Jacobs Well - Alberton	2016	0	455
Jacobs Well - Alberton	2016	1	3187
Ormeau - Yatala	2006	0	1698
Ormeau - Yatala	2006	1	9039
Ormeau - Yatala	2011	0	2754
Ormeau - Yatala	2011	1	13139
Ormeau - Yatala	2016	0	3651
Ormeau - Yatala	2016	1	16023
Oxenford - Maudsland	2006	0	1852
Oxenford - Maudsland	2006	1	9428
Oxenford - Maudsland	2011	0	2468
Oxenford - Maudsland	2011	1	11903
Oxenford - Maudsland	2016	0	3107
Oxenford - Maudsland	2016	1	12688
Pimpama	2006	0	244
Pimpama	2006	1	1506
Pimpama	2011	0	576
Pimpama	2011	1	2634
Pimpama	2016	0	2475
Pimpama	2016	1	6692
Upper Coomera - Willow Vale	2006	0	2855
Upper Coomera - Willow Vale	2006	1	11512
Upper Coomera - Willow Vale	2011	0	5824
Upper Coomera - Willow Vale	2011	1	18097
Upper Coomera - Willow Vale	2016	0	7587
Upper Coomera - Willow Vale	2016	1	23627
Clear Island Waters	2006	0	777
Clear Island Waters	2006	1	3316
Clear Island Waters	2011	0	719
Clear Island Waters	2011	1	3265
Clear Island Waters	2016	0	764
Clear Island Waters	2016	1	3356
Merrimac	2006	0	1141
Merrimac	2006	1	4550
Merrimac	2011	0	1636
Merrimac	2011	1	4684
Merrimac	2016	0	1809
Merrimac	2016	1	5262
Robina	2006	0	4263
Robina	2006	1	14921
Robina	2011	0	4522
Robina	2011	1	16001
Robina	2016	0	5075
Robina	2016	1	18031
Varsity Lakes	2006	0	2751
Varsity Lakes	2006	1	9048
Varsity Lakes	2011	0	3385
Varsity Lakes	2011	1	10980
Varsity Lakes	2016	0	3801
Varsity Lakes	2016	1	11382
Ashmore	2006	0	1878
Ashmore	2006	1	9637
Ashmore	2011	0	2315
Ashmore	2011	1	9272
Ashmore	2016	0	2324
Ashmore	2016	1	9586
Molendinar	2006	0	1062
Molendinar	2006	1	4543
Molendinar	2011	0	1337
Molendinar	2011	1	4874
Molendinar	2016	0	1408
Molendinar	2016	1	4967
Parkwood	2006	0	1476
Parkwood	2006	1	6995
Parkwood	2011	0	1581
Parkwood	2011	1	6857
Parkwood	2016	0	1871
Parkwood	2016	1	6831
Southport - North	2006	0	2921
Southport - North	2006	1	6929
Southport - North	2011	0	4292
Southport - North	2011	1	8181
Southport - North	2016	0	5192
Southport - North	2016	1	9505
Southport - South	2006	0	3267
Southport - South	2006	1	10982
Southport - South	2011	0	4205
Southport - South	2011	1	11636
Southport - South	2016	0	5061
Southport - South	2016	1	12147
Benowa	2006	0	1445
Benowa	2006	1	5822
Benowa	2011	0	1365
Benowa	2011	1	6612
Benowa	2016	0	1931
Benowa	2016	1	6810
Bundall	2006	0	715
Bundall	2006	1	3388
Bundall	2011	0	721
Bundall	2011	1	3468
Bundall	2016	0	849
Bundall	2016	1	3674
Main Beach	2006	0	957
Main Beach	2006	1	2363
Main Beach	2011	0	1040
Main Beach	2011	1	2455
Main Beach	2016	0	983
Main Beach	2016	1	2900
Surfers Paradise	2006	0	7495
Surfers Paradise	2006	1	11010
Surfers Paradise	2011	0	7267
Surfers Paradise	2011	1	12400
Surfers Paradise	2016	0	9921
Surfers Paradise	2016	1	13768
Darra - Sumner	2006	0	756
Darra - Sumner	2006	1	3297
Darra - Sumner	2011	0	1044
Darra - Sumner	2011	1	3335
Darra - Sumner	2016	0	1319
Darra - Sumner	2016	1	3613
Durack	2006	0	882
Durack	2006	1	5237
Durack	2011	0	1227
Durack	2011	1	5319
Durack	2016	0	1872
Durack	2016	1	6076
Forest Lake - Doolandella	2006	0	3768
Forest Lake - Doolandella	2006	1	18971
Forest Lake - Doolandella	2011	0	4884
Forest Lake - Doolandella	2011	1	20469
Forest Lake - Doolandella	2016	0	5947
Forest Lake - Doolandella	2016	1	21762
Inala - Richlands	2006	0	2509
Inala - Richlands	2006	1	11488
Inala - Richlands	2011	0	3555
Inala - Richlands	2011	1	11877
Inala - Richlands	2016	0	5058
Inala - Richlands	2016	1	12952
Oxley (Qld)	2006	0	708
Oxley (Qld)	2006	1	5670
Oxley (Qld)	2011	0	1253
Oxley (Qld)	2011	1	5664
Oxley (Qld)	2016	0	1463
Oxley (Qld)	2016	1	6352
Wacol	2006	0	2315
Wacol	2006	1	2136
Wacol	2011	0	2869
Wacol	2011	1	2067
Wacol	2016	0	3608
Wacol	2016	1	2208
Boonah	2006	0	673
Boonah	2006	1	9108
Boonah	2011	0	850
Boonah	2011	1	10087
Boonah	2016	0	1163
Boonah	2016	1	10722
Esk	2006	0	412
Esk	2006	1	3990
Esk	2011	0	391
Esk	2011	1	4386
Esk	2016	0	574
Esk	2016	1	4584
Lake Manchester - England Creek	2006	0	0
Lake Manchester - England Creek	2006	1	0
Lake Manchester - England Creek	2011	0	0
Lake Manchester - England Creek	2011	1	0
Lake Manchester - England Creek	2016	0	0
Lake Manchester - England Creek	2016	1	3
Lockyer Valley - East	2006	0	1551
Lockyer Valley - East	2006	1	13177
Lockyer Valley - East	2011	0	2038
Lockyer Valley - East	2011	1	15503
Lockyer Valley - East	2016	0	2724
Lockyer Valley - East	2016	1	17090
Lowood	2006	0	1248
Lowood	2006	1	8994
Lowood	2011	0	1132
Lowood	2011	1	10891
Lowood	2016	0	1826
Lowood	2016	1	12226
Rosewood	2006	0	1358
Rosewood	2006	1	9147
Rosewood	2011	0	1577
Rosewood	2011	1	10094
Rosewood	2016	0	1480
Rosewood	2016	1	10326
Brassall	2006	0	600
Brassall	2006	1	6718
Brassall	2011	0	890
Brassall	2011	1	8355
Brassall	2016	0	1261
Brassall	2016	1	9637
Bundamba	2006	0	802
Bundamba	2006	1	6565
Bundamba	2011	0	1104
Bundamba	2011	1	6748
Bundamba	2016	0	1543
Bundamba	2016	1	7374
Churchill - Yamanto	2006	0	440
Churchill - Yamanto	2006	1	4958
Churchill - Yamanto	2011	0	543
Churchill - Yamanto	2011	1	5372
Churchill - Yamanto	2016	0	652
Churchill - Yamanto	2016	1	6116
Ipswich - Central	2006	0	855
Ipswich - Central	2006	1	5319
Ipswich - Central	2011	0	958
Ipswich - Central	2011	1	5720
Ipswich - Central	2016	0	930
Ipswich - Central	2016	1	5628
Ipswich - East	2006	0	1587
Ipswich - East	2006	1	14739
Ipswich - East	2011	0	1951
Ipswich - East	2011	1	14897
Ipswich - East	2016	0	2318
Ipswich - East	2016	1	15576
Ipswich - North	2006	0	330
Ipswich - North	2006	1	3194
Ipswich - North	2011	0	342
Ipswich - North	2011	1	3957
Ipswich - North	2016	0	420
Ipswich - North	2016	1	4224
Karalee - Barellan Point	2006	0	438
Karalee - Barellan Point	2006	1	3913
Karalee - Barellan Point	2011	0	427
Karalee - Barellan Point	2011	1	4363
Karalee - Barellan Point	2016	0	549
Karalee - Barellan Point	2016	1	4962
Karana Downs	2006	0	480
Karana Downs	2006	1	5230
Karana Downs	2011	0	588
Karana Downs	2011	1	5364
Karana Downs	2016	0	633
Karana Downs	2016	1	5456
Leichhardt - One Mile	2006	0	861
Leichhardt - One Mile	2006	1	5733
Leichhardt - One Mile	2011	0	854
Leichhardt - One Mile	2011	1	5859
Leichhardt - One Mile	2016	0	1209
Leichhardt - One Mile	2016	1	6445
North Ipswich - Tivoli	2006	0	705
North Ipswich - Tivoli	2006	1	5282
North Ipswich - Tivoli	2011	0	665
North Ipswich - Tivoli	2011	1	5660
North Ipswich - Tivoli	2016	0	738
North Ipswich - Tivoli	2016	1	5656
Raceview	2006	0	928
Raceview	2006	1	10729
Raceview	2011	0	1403
Raceview	2011	1	12813
Raceview	2016	0	1615
Raceview	2016	1	13561
Ripley	2006	0	121
Ripley	2006	1	2155
Ripley	2011	0	164
Ripley	2011	1	2680
Ripley	2016	0	527
Ripley	2016	1	4097
Riverview	2006	0	618
Riverview	2006	1	2688
Riverview	2011	0	717
Riverview	2011	1	2526
Riverview	2016	0	670
Riverview	2016	1	2403
Bellbird Park - Brookwater	2006	0	785
Bellbird Park - Brookwater	2006	1	4115
Bellbird Park - Brookwater	2011	0	1536
Bellbird Park - Brookwater	2011	1	6927
Bellbird Park - Brookwater	2016	0	2752
Bellbird Park - Brookwater	2016	1	11011
Camira - Gailes	2006	0	1374
Camira - Gailes	2006	1	7681
Camira - Gailes	2011	0	1327
Camira - Gailes	2011	1	7709
Camira - Gailes	2016	0	1497
Camira - Gailes	2016	1	7741
Carole Park	2006	0	0
Carole Park	2006	1	0
Carole Park	2011	0	-2
Carole Park	2011	1	5
Carole Park	2016	0	0
Carole Park	2016	1	4
Collingwood Park - Redbank	2006	0	900
Collingwood Park - Redbank	2006	1	5446
Collingwood Park - Redbank	2011	0	1487
Collingwood Park - Redbank	2011	1	6263
Collingwood Park - Redbank	2016	0	1796
Collingwood Park - Redbank	2016	1	6721
Goodna	2006	0	1427
Goodna	2006	1	6514
Goodna	2011	0	2271
Goodna	2011	1	6983
Goodna	2016	0	3131
Goodna	2016	1	7753
New Chum	2006	0	26
New Chum	2006	1	31
New Chum	2011	0	0
New Chum	2011	1	0
New Chum	2016	0	0
New Chum	2016	1	0
Redbank Plains	2006	0	1679
Redbank Plains	2006	1	7753
Redbank Plains	2011	0	3403
Redbank Plains	2011	1	11572
Redbank Plains	2016	0	5207
Redbank Plains	2016	1	14092
Springfield	2006	0	1015
Springfield	2006	1	4715
Springfield	2011	0	1219
Springfield	2011	1	5397
Springfield	2016	0	1341
Springfield	2016	1	5431
Springfield Lakes	2006	0	784
Springfield Lakes	2006	1	4066
Springfield Lakes	2011	0	2286
Springfield Lakes	2011	1	7969
Springfield Lakes	2016	0	3694
Springfield Lakes	2016	1	11735
Beaudesert	2006	0	1235
Beaudesert	2006	1	9639
Beaudesert	2011	0	1306
Beaudesert	2011	1	11073
Beaudesert	2016	0	1815
Beaudesert	2016	1	12100
Beenleigh	2006	0	1292
Beenleigh	2006	1	6522
Beenleigh	2011	0	1932
Beenleigh	2011	1	6313
Beenleigh	2016	0	1674
Beenleigh	2016	1	6578
Eagleby	2006	0	1274
Eagleby	2006	1	7559
Eagleby	2011	0	2489
Eagleby	2011	1	9483
Eagleby	2016	0	3062
Eagleby	2016	1	10264
Edens Landing - Holmview	2006	0	1136
Edens Landing - Holmview	2006	1	4596
Edens Landing - Holmview	2011	0	1193
Edens Landing - Holmview	2011	1	5379
Edens Landing - Holmview	2016	0	1448
Edens Landing - Holmview	2016	1	6002
Mount Warren Park	2006	0	870
Mount Warren Park	2006	1	4769
Mount Warren Park	2011	0	904
Mount Warren Park	2011	1	4759
Mount Warren Park	2016	0	991
Mount Warren Park	2016	1	4800
Wolffdene - Bahrs Scrub	2006	0	544
Wolffdene - Bahrs Scrub	2006	1	4133
Wolffdene - Bahrs Scrub	2011	0	719
Wolffdene - Bahrs Scrub	2011	1	4582
Wolffdene - Bahrs Scrub	2016	0	974
Wolffdene - Bahrs Scrub	2016	1	5131
Boronia Heights - Park Ridge	2006	0	1599
Boronia Heights - Park Ridge	2006	1	9806
Boronia Heights - Park Ridge	2011	0	1908
Boronia Heights - Park Ridge	2011	1	9809
Boronia Heights - Park Ridge	2016	0	2098
Boronia Heights - Park Ridge	2016	1	10139
Browns Plains	2006	0	1032
Browns Plains	2006	1	4421
Browns Plains	2011	0	1358
Browns Plains	2011	1	5303
Browns Plains	2016	0	1872
Browns Plains	2016	1	5496
Chambers Flat - Logan Reserve	2006	0	426
Chambers Flat - Logan Reserve	2006	1	3261
Chambers Flat - Logan Reserve	2011	0	413
Chambers Flat - Logan Reserve	2011	1	3353
Chambers Flat - Logan Reserve	2016	0	843
Chambers Flat - Logan Reserve	2016	1	4214
Crestmead	2006	0	2060
Crestmead	2006	1	8021
Crestmead	2011	0	2330
Crestmead	2011	1	8880
Crestmead	2016	0	3032
Crestmead	2016	1	8957
Greenbank Military Camp	2006	0	0
Greenbank Military Camp	2006	1	0
Greenbank Military Camp	2011	0	0
Greenbank Military Camp	2011	1	0
Greenbank Military Camp	2016	0	0
Greenbank Military Camp	2016	1	0
Hillcrest	2006	0	910
Hillcrest	2006	1	6158
Hillcrest	2011	0	1215
Hillcrest	2011	1	6537
Hillcrest	2016	0	1363
Hillcrest	2016	1	6789
Marsden	2006	0	1683
Marsden	2006	1	7532
Marsden	2011	0	2733
Marsden	2011	1	8757
Marsden	2016	0	4386
Marsden	2016	1	10061
Munruben - Park Ridge South	2006	0	576
Munruben - Park Ridge South	2006	1	4144
Munruben - Park Ridge South	2011	0	486
Munruben - Park Ridge South	2011	1	4104
Munruben - Park Ridge South	2016	0	539
Munruben - Park Ridge South	2016	1	4078
Regents Park - Heritage Park	2006	0	2108
Regents Park - Heritage Park	2006	1	12080
Regents Park - Heritage Park	2011	0	2733
Regents Park - Heritage Park	2011	1	12796
Regents Park - Heritage Park	2016	0	3023
Regents Park - Heritage Park	2016	1	12911
Greenbank	2006	0	1304
Greenbank	2006	1	7948
Greenbank	2011	0	1262
Greenbank	2011	1	10518
Greenbank	2016	0	1512
Greenbank	2016	1	11340
Jimboomba	2006	0	2221
Jimboomba	2006	1	14084
Jimboomba	2011	0	2282
Jimboomba	2011	1	17424
Jimboomba	2016	0	3673
Jimboomba	2016	1	22071
Logan Village	2006	0	737
Logan Village	2006	1	4915
Logan Village	2011	0	792
Logan Village	2011	1	5061
Logan Village	2016	0	923
Logan Village	2016	1	6071
Bethania - Waterford	2006	0	775
Bethania - Waterford	2006	1	4852
Bethania - Waterford	2011	0	1630
Bethania - Waterford	2011	1	6896
Bethania - Waterford	2016	0	2211
Bethania - Waterford	2016	1	8659
Cornubia - Carbrook	2006	0	1064
Cornubia - Carbrook	2006	1	6994
Cornubia - Carbrook	2011	0	1056
Cornubia - Carbrook	2011	1	6975
Cornubia - Carbrook	2016	0	1067
Cornubia - Carbrook	2016	1	7388
Loganholme - Tanah Merah	2006	0	1589
Loganholme - Tanah Merah	2006	1	8276
Loganholme - Tanah Merah	2011	0	1697
Loganholme - Tanah Merah	2011	1	9031
Loganholme - Tanah Merah	2016	0	2022
Loganholme - Tanah Merah	2016	1	9108
Loganlea	2006	0	1503
Loganlea	2006	1	6829
Loganlea	2011	0	2086
Loganlea	2011	1	7226
Loganlea	2016	0	2889
Loganlea	2016	1	7545
Shailer Park	2006	0	1757
