SA2_NAME16	Year	SameAddress5YearsAgo	persons
Cobar	2006	1	2097
Cobar	2011		754
Cobar	2011	0	1803
Cobar	2011	1	2160
Cobar	2016		932
Cobar	2016	0	1500
Cobar	2016	1	2225
Coonamble	2006		516
Coonamble	2006	0	1270
Coonamble	2006	1	2590
Coonamble	2011		531
Coonamble	2011	0	1131
Coonamble	2011	1	2597
Coonamble	2016		923
Coonamble	2016	0	1019
Coonamble	2016	1	2171
Nyngan - Warren	2006		701
Nyngan - Warren	2006	0	1571
Nyngan - Warren	2006	1	3155
Nyngan - Warren	2011		718
Nyngan - Warren	2011	0	1518
Nyngan - Warren	2011	1	2972
Nyngan - Warren	2016		905
Nyngan - Warren	2016	0	1235
Nyngan - Warren	2016	1	2829
Walgett - Lightning Ridge	2006		1163
Walgett - Lightning Ridge	2006	0	2128
Walgett - Lightning Ridge	2006	1	4005
Walgett - Lightning Ridge	2011		1152
Walgett - Lightning Ridge	2011	0	1810
Walgett - Lightning Ridge	2011	1	3860
Walgett - Lightning Ridge	2016		1224
Walgett - Lightning Ridge	2016	0	1628
Walgett - Lightning Ridge	2016	1	3560
Broken Hill	2006		2536
Broken Hill	2006	0	5512
Broken Hill	2006	1	11318
Broken Hill	2011		2596
Broken Hill	2011	0	4318
Broken Hill	2011	1	11605
Broken Hill	2016		2504
Broken Hill	2016	0	4535
Broken Hill	2016	1	10669
Far West	2006		395
Far West	2006	0	785
Far West	2006	1	1487
Far West	2011		345
Far West	2011	0	709
Far West	2011	1	1632
Far West	2016		505
Far West	2016	0	582
Far West	2016	1	1420
Coonabarabran	2006		935
Coonabarabran	2006	0	2690
Coonabarabran	2006	1	4492
Coonabarabran	2011		1020
Coonabarabran	2011	0	2254
Coonabarabran	2011	1	4900
Coonabarabran	2016		1247
Coonabarabran	2016	0	2198
Coonabarabran	2016	1	4505
Dubbo - East	2006		1450
Dubbo - East	2006	0	4387
Dubbo - East	2006	1	4741
Dubbo - East	2011		1453
Dubbo - East	2011	0	4021
Dubbo - East	2011	1	5375
Dubbo - East	2016		1538
Dubbo - East	2016	0	3718
Dubbo - East	2016	1	5122
Dubbo - South	2006		2235
Dubbo - South	2006	0	6187
Dubbo - South	2006	1	6923
Dubbo - South	2011		1909
Dubbo - South	2011	0	6185
Dubbo - South	2011	1	7630
Dubbo - South	2016		2497
Dubbo - South	2016	0	6731
Dubbo - South	2016	1	7714
Dubbo - West	2006		1237
Dubbo - West	2006	0	2878
Dubbo - West	2006	1	3063
Dubbo - West	2011		1056
Dubbo - West	2011	0	2983
Dubbo - West	2011	1	3380
Dubbo - West	2016		1456
Dubbo - West	2016	0	3487
Dubbo - West	2016	1	3825
Dubbo Region	2006		641
Dubbo Region	2006	0	1426
Dubbo Region	2006	1	2903
Dubbo Region	2011		665
Dubbo Region	2011	0	1296
Dubbo Region	2011	1	3204
Dubbo Region	2016		859
Dubbo Region	2016	0	1475
Dubbo Region	2016	1	3291
Gilgandra	2006		536
Gilgandra	2006	0	1435
Gilgandra	2006	1	2548
Gilgandra	2011		562
Gilgandra	2011	0	1205
Gilgandra	2011	1	2692
Gilgandra	2016		649
Gilgandra	2016	0	1244
Gilgandra	2016	1	2480
Narromine	2006		826
Narromine	2006	0	2118
Narromine	2006	1	3676
Narromine	2011		913
Narromine	2011	0	1980
Narromine	2011	1	3788
Narromine	2016		1144
Narromine	2016	0	1701
Narromine	2016	1	3690
Wellington	2006		1061
Wellington	2006	0	2648
Wellington	2006	1	4781
Wellington	2011		1546
Wellington	2011	0	2437
Wellington	2011	1	4640
Wellington	2016		2215
Wellington	2016	0	2230
Wellington	2016	1	4386
Branxton - Greta - Pokolbin	2006		1053
Branxton - Greta - Pokolbin	2006	0	2870
Branxton - Greta - Pokolbin	2006	1	4462
Branxton - Greta - Pokolbin	2011		1187
Branxton - Greta - Pokolbin	2011	0	3166
Branxton - Greta - Pokolbin	2011	1	4919
Branxton - Greta - Pokolbin	2016		1428
Branxton - Greta - Pokolbin	2016	0	3675
Branxton - Greta - Pokolbin	2016	1	5022
Cessnock	2006		2683
Cessnock	2006	0	5838
Cessnock	2006	1	9995
Cessnock	2011		3171
Cessnock	2011	0	6660
Cessnock	2011	1	10431
Cessnock	2016		3911
Cessnock	2016	0	7352
Cessnock	2016	1	10731
Cessnock Region	2006		710
Cessnock Region	2006	0	1972
Cessnock Region	2006	1	3677
Cessnock Region	2011		741
Cessnock Region	2011	0	1932
Cessnock Region	2011	1	4361
Cessnock Region	2016		1278
Cessnock Region	2016	0	2334
Cessnock Region	2016	1	4319
Dungog	2006		967
Dungog	2006	0	2338
Dungog	2006	1	4755
Dungog	2011		869
Dungog	2011	0	2343
Dungog	2011	1	5105
Dungog	2016		1179
Dungog	2016	0	2532
Dungog	2016	1	5264
Kurri Kurri - Abermain	2006		1601
Kurri Kurri - Abermain	2006	0	4856
Kurri Kurri - Abermain	2006	1	8753
Kurri Kurri - Abermain	2011		1933
Kurri Kurri - Abermain	2011	0	4663
Kurri Kurri - Abermain	2011	1	9602
Kurri Kurri - Abermain	2016		2444
Kurri Kurri - Abermain	2016	0	5543
Kurri Kurri - Abermain	2016	1	9651
Singleton	2006		1961
Singleton	2006	0	6432
Singleton	2006	1	6797
Singleton	2011		1915
Singleton	2011	0	6278
Singleton	2011	1	7940
Singleton	2016		2183
Singleton	2016	0	6020
Singleton	2016	1	7886
Singleton Region	2006		601
Singleton Region	2006	0	1537
Singleton Region	2006	1	2609
Singleton Region	2011		548
Singleton Region	2011	0	1313
Singleton Region	2011	1	2898
Singleton Region	2016		934
Singleton Region	2016	0	1196
Singleton Region	2016	1	2789
Maitland	2006		569
Maitland	2006	0	1773
Maitland	2006	1	1989
Maitland	2011		634
Maitland	2011	0	1778
Maitland	2011	1	2360
Maitland	2016		1026
Maitland	2016	0	3044
Maitland	2016	1	2533
Maitland - East	2006		2906
Maitland - East	2006	0	9093
Maitland - East	2006	1	12027
Maitland - East	2011		3029
Maitland - East	2011	0	9100
Maitland - East	2011	1	13679
Maitland - East	2016		3319
Maitland - East	2016	0	10028
Maitland - East	2016	1	14069
Maitland - North	2006		616
Maitland - North	2006	0	2032
Maitland - North	2006	1	2989
Maitland - North	2011		638
Maitland - North	2011	0	2347
Maitland - North	2011	1	3631
Maitland - North	2016		820
Maitland - North	2016	0	2754
Maitland - North	2016	1	4043
Maitland - West	2006		2045
Maitland - West	2006	0	6354
Maitland - West	2006	1	7830
Maitland - West	2011		2291
Maitland - West	2011	0	6626
Maitland - West	2011	1	9367
Maitland - West	2016		3200
Maitland - West	2016	0	9401
Maitland - West	2016	1	9926
Thornton - Millers Forest	2006		936
Thornton - Millers Forest	2006	0	3069
Thornton - Millers Forest	2006	1	4135
Thornton - Millers Forest	2011		939
Thornton - Millers Forest	2011	0	2575
Thornton - Millers Forest	2011	1	5210
Thornton - Millers Forest	2016		1081
Thornton - Millers Forest	2016	0	3597
Thornton - Millers Forest	2016	1	5329
Anna Bay	2006		561
Anna Bay	2006	0	2134
Anna Bay	2006	1	2820
Anna Bay	2011		571
Anna Bay	2011	0	1950
Anna Bay	2011	1	2910
Anna Bay	2016		760
Anna Bay	2016	0	2051
Anna Bay	2016	1	2918
Lemon Tree Passage - Tanilba Bay	2006		672
Lemon Tree Passage - Tanilba Bay	2006	0	2157
Lemon Tree Passage - Tanilba Bay	2006	1	3004
Lemon Tree Passage - Tanilba Bay	2011		637
Lemon Tree Passage - Tanilba Bay	2011	0	2389
Lemon Tree Passage - Tanilba Bay	2011	1	3291
Lemon Tree Passage - Tanilba Bay	2016		896
Lemon Tree Passage - Tanilba Bay	2016	0	2496
Lemon Tree Passage - Tanilba Bay	2016	1	3292
Nelson Bay Peninsula	2006		1969
Nelson Bay Peninsula	2006	0	7386
Nelson Bay Peninsula	2006	1	8328
Nelson Bay Peninsula	2011		2529
Nelson Bay Peninsula	2011	0	7921
Nelson Bay Peninsula	2011	1	9194
Nelson Bay Peninsula	2016		2580
Nelson Bay Peninsula	2016	0	8663
Nelson Bay Peninsula	2016	1	9776
Raymond Terrace	2006		1816
Raymond Terrace	2006	0	4886
Raymond Terrace	2006	1	6704
Raymond Terrace	2011		1923
Raymond Terrace	2011	0	4667
Raymond Terrace	2011	1	7146
Raymond Terrace	2016		2043
Raymond Terrace	2016	0	4730
Raymond Terrace	2016	1	7050
Seaham - Woodville	2006		509
Seaham - Woodville	2006	0	1505
Seaham - Woodville	2006	1	2737
Seaham - Woodville	2011		476
Seaham - Woodville	2011	0	1179
Seaham - Woodville	2011	1	3649
Seaham - Woodville	2016		525
Seaham - Woodville	2016	0	1377
Seaham - Woodville	2016	1	3513
Tea Gardens - Hawks Nest	2006		361
Tea Gardens - Hawks Nest	2006	0	1718
Tea Gardens - Hawks Nest	2006	1	1957
Tea Gardens - Hawks Nest	2011		428
Tea Gardens - Hawks Nest	2011	0	1684
Tea Gardens - Hawks Nest	2011	1	2388
Tea Gardens - Hawks Nest	2016		468
Tea Gardens - Hawks Nest	2016	0	2056
Tea Gardens - Hawks Nest	2016	1	2513
Williamtown - Medowie - Karuah	2006		1246
Williamtown - Medowie - Karuah	2006	0	5024
Williamtown - Medowie - Karuah	2006	1	5223
Williamtown - Medowie - Karuah	2011		1452
Williamtown - Medowie - Karuah	2011	0	4546
Williamtown - Medowie - Karuah	2011	1	6581
Williamtown - Medowie - Karuah	2016		1999
Williamtown - Medowie - Karuah	2016	0	4788
Williamtown - Medowie - Karuah	2016	1	6882
Muswellbrook	2006		1774
Muswellbrook	2006	0	4308
Muswellbrook	2006	1	4998
Muswellbrook	2011		1974
Muswellbrook	2011	0	4520
Muswellbrook	2011	1	5297
Muswellbrook	2016		2043
Muswellbrook	2016	0	4916
Muswellbrook	2016	1	5116
Muswellbrook Region	2006		673
Muswellbrook Region	2006	0	1383
Muswellbrook Region	2006	1	2099
Muswellbrook Region	2011		530
Muswellbrook Region	2011	0	1323
Muswellbrook Region	2011	1	2146
Muswellbrook Region	2016		610
Muswellbrook Region	2016	0	1184
Muswellbrook Region	2016	1	2220
Scone	2006		611
Scone	2006	0	2063
Scone	2006	1	2673
Scone	2011		709
Scone	2011	0	2150
Scone	2011	1	3025
Scone	2016		824
Scone	2016	0	2043
Scone	2016	1	2960
Scone Region	2006		877
Scone Region	2006	0	2640
Scone Region	2006	1	4117
Scone Region	2011		984
Scone Region	2011	0	2548
Scone Region	2011	1	4339
Scone Region	2016		1364
Scone Region	2016	0	2363
Scone Region	2016	1	4557
Dapto - Avondale	2006		2081
Dapto - Avondale	2006	0	6631
Dapto - Avondale	2006	1	12791
Dapto - Avondale	2011		2387
Dapto - Avondale	2011	0	6497
Dapto - Avondale	2011	1	13614
Dapto - Avondale	2016		2628
Dapto - Avondale	2016	0	6874
Dapto - Avondale	2016	1	13956
Horsley - Kembla Grange	2006		953
Horsley - Kembla Grange	2006	0	2507
Horsley - Kembla Grange	2006	1	3759
Horsley - Kembla Grange	2011		738
Horsley - Kembla Grange	2011	0	2040
Horsley - Kembla Grange	2011	1	4640
Horsley - Kembla Grange	2016		943
Horsley - Kembla Grange	2016	0	3051
Horsley - Kembla Grange	2016	1	4665
Port Kembla Industrial	2006		0
Port Kembla Industrial	2006	0	0
Port Kembla Industrial	2006	1	0
Port Kembla Industrial	2011		3
Port Kembla Industrial	2011	0	17
Port Kembla Industrial	2011	1	7
Port Kembla Industrial	2016		3
Port Kembla Industrial	2016	0	3
Port Kembla Industrial	2016	1	4
Unanderra - Mount Kembla	2006		2189
Unanderra - Mount Kembla	2006	0	3818
Unanderra - Mount Kembla	2006	1	9850
Unanderra - Mount Kembla	2011		1495
Unanderra - Mount Kembla	2011	0	3520
Unanderra - Mount Kembla	2011	1	10306
Unanderra - Mount Kembla	2016		1765
Unanderra - Mount Kembla	2016	0	3911
Unanderra - Mount Kembla	2016	1	9702
Berkeley - Lake Heights - Cringila	2006		1553
Berkeley - Lake Heights - Cringila	2006	0	2864
Berkeley - Lake Heights - Cringila	2006	1	8246
Berkeley - Lake Heights - Cringila	2011		1517
Berkeley - Lake Heights - Cringila	2011	0	3002
Berkeley - Lake Heights - Cringila	2011	1	8303
Berkeley - Lake Heights - Cringila	2016		1850
Berkeley - Lake Heights - Cringila	2016	0	3772
Berkeley - Lake Heights - Cringila	2016	1	8179
Port Kembla - Warrawong	2006		1104
Port Kembla - Warrawong	2006	0	2377
Port Kembla - Warrawong	2006	1	5892
Port Kembla - Warrawong	2011		1217
Port Kembla - Warrawong	2011	0	2608
Port Kembla - Warrawong	2011	1	5823
Port Kembla - Warrawong	2016		1408
Port Kembla - Warrawong	2016	0	2800
Port Kembla - Warrawong	2016	1	5541
Windang - Primbee	2006		454
Windang - Primbee	2006	0	1111
Windang - Primbee	2006	1	2486
Windang - Primbee	2011		455
Windang - Primbee	2011	0	1172
Windang - Primbee	2011	1	2551
Windang - Primbee	2016		500
Windang - Primbee	2016	0	1264
Windang - Primbee	2016	1	2536
Illawarra Catchment Reserve	2006		0
Illawarra Catchment Reserve	2006	0	0
Illawarra Catchment Reserve	2006	1	0
Illawarra Catchment Reserve	2011		7
Illawarra Catchment Reserve	2011	0	4
Illawarra Catchment Reserve	2011	1	0
Illawarra Catchment Reserve	2016		1
Illawarra Catchment Reserve	2016	0	0
Illawarra Catchment Reserve	2016	1	7
Albion Park - Macquarie Pass	2006		1515
Albion Park - Macquarie Pass	2006	0	4629
Albion Park - Macquarie Pass	2006	1	6523
Albion Park - Macquarie Pass	2011		1403
Albion Park - Macquarie Pass	2011	0	4337
Albion Park - Macquarie Pass	2011	1	7877
Albion Park - Macquarie Pass	2016		1581
Albion Park - Macquarie Pass	2016	0	4461
Albion Park - Macquarie Pass	2016	1	8295
Albion Park Rail	2006		860
Albion Park Rail	2006	0	1993
Albion Park Rail	2006	1	4084
Albion Park Rail	2011		755
Albion Park Rail	2011	0	1884
Albion Park Rail	2011	1	4363
Albion Park Rail	2016		970
Albion Park Rail	2016	0	2003
Albion Park Rail	2016	1	3945
Kiama	2006		669
Kiama	2006	0	2264
Kiama	2006	1	3606
Kiama	2011		547
Kiama	2011	0	2918
Kiama	2011	1	3700
Kiama	2016		815
Kiama	2016	0	2952
Kiama	2016	1	3933
Kiama Downs - Minnamurra	2006		512
Kiama Downs - Minnamurra	2006	0	1525
Kiama Downs - Minnamurra	2006	1	3715
Kiama Downs - Minnamurra	2011		511
Kiama Downs - Minnamurra	2011	0	1497
Kiama Downs - Minnamurra	2011	1	3730
Kiama Downs - Minnamurra	2016		613
Kiama Downs - Minnamurra	2016	0	1754
Kiama Downs - Minnamurra	2016	1	3508
Kiama Hinterland - Gerringong	2006		584
Kiama Hinterland - Gerringong	2006	0	2007
Kiama Hinterland - Gerringong	2006	1	4101
Kiama Hinterland - Gerringong	2011		567
Kiama Hinterland - Gerringong	2011	0	2210
Kiama Hinterland - Gerringong	2011	1	4248
Kiama Hinterland - Gerringong	2016		1054
Kiama Hinterland - Gerringong	2016	0	2557
Kiama Hinterland - Gerringong	2016	1	4197
Shellharbour - Flinders	2006		1508
Shellharbour - Flinders	2006	0	4773
Shellharbour - Flinders	2006	1	4874
Shellharbour - Flinders	2011		1404
Shellharbour - Flinders	2011	0	5171
Shellharbour - Flinders	2011	1	6872
Shellharbour - Flinders	2016		1901
Shellharbour - Flinders	2016	0	6471
Shellharbour - Flinders	2016	1	8454
Shellharbour - Oak Flats	2006		1117
Shellharbour - Oak Flats	2006	0	2561
Shellharbour - Oak Flats	2006	1	5828
Shellharbour - Oak Flats	2011		805
Shellharbour - Oak Flats	2011	0	2645
Shellharbour - Oak Flats	2011	1	6042
Shellharbour - Oak Flats	2016		1103
Shellharbour - Oak Flats	2016	0	3097
Shellharbour - Oak Flats	2016	1	5757
Warilla	2006		2298
Warilla	2006	0	5353
Warilla	2006	1	12421
Warilla	2011		2314
Warilla	2011	0	5324
Warilla	2011	1	12420
Warilla	2016		2818
Warilla	2016	0	5735
Warilla	2016	1	11868
Balgownie - Fairy Meadow	2006		1817
Balgownie - Fairy Meadow	2006	0	5678
Balgownie - Fairy Meadow	2006	1	11296
Balgownie - Fairy Meadow	2011		1934
Balgownie - Fairy Meadow	2011	0	6430
Balgownie - Fairy Meadow	2011	1	11634
Balgownie - Fairy Meadow	2016		2218
Balgownie - Fairy Meadow	2016	0	7096
Balgownie - Fairy Meadow	2016	1	11882
Corrimal - Tarrawanna - Bellambi	2006		1708
Corrimal - Tarrawanna - Bellambi	2006	0	4639
Corrimal - Tarrawanna - Bellambi	2006	1	8871
Corrimal - Tarrawanna - Bellambi	2011		1544
Corrimal - Tarrawanna - Bellambi	2011	0	4580
Corrimal - Tarrawanna - Bellambi	2011	1	8960
Corrimal - Tarrawanna - Bellambi	2016		1768
Corrimal - Tarrawanna - Bellambi	2016	0	4660
Corrimal - Tarrawanna - Bellambi	2016	1	8996
Figtree - Keiraville	2006		2005
Figtree - Keiraville	2006	0	5704
Figtree - Keiraville	2006	1	11488
Figtree - Keiraville	2011		2120
Figtree - Keiraville	2011	0	5826
Figtree - Keiraville	2011	1	11938
Figtree - Keiraville	2016		1953
Figtree - Keiraville	2016	0	7388
Figtree - Keiraville	2016	1	11739
Helensburgh	2006		899
Helensburgh	2006	0	2345
Helensburgh	2006	1	4734
Helensburgh	2011		993
Helensburgh	2011	0	2485
Helensburgh	2011	1	4980
Helensburgh	2016		1080
Helensburgh	2016	0	2525
Helensburgh	2016	1	5184
Thirroul - Austinmer - Coalcliff	2006		1043
Thirroul - Austinmer - Coalcliff	2006	0	3119
Thirroul - Austinmer - Coalcliff	2006	1	5906
Thirroul - Austinmer - Coalcliff	2011		1137
Thirroul - Austinmer - Coalcliff	2011	0	3471
Thirroul - Austinmer - Coalcliff	2011	1	5972
Thirroul - Austinmer - Coalcliff	2016		1199
Thirroul - Austinmer - Coalcliff	2016	0	3754
Thirroul - Austinmer - Coalcliff	2016	1	6352
Woonona - Bulli - Russell Vale	2006		2146
Woonona - Bulli - Russell Vale	2006	0	5792
Woonona - Bulli - Russell Vale	2006	1	9688
Woonona - Bulli - Russell Vale	2011		1989
Woonona - Bulli - Russell Vale	2011	0	5889
Woonona - Bulli - Russell Vale	2011	1	10748
Woonona - Bulli - Russell Vale	2016		2331
Woonona - Bulli - Russell Vale	2016	0	6114
Woonona - Bulli - Russell Vale	2016	1	11393
Wollongong - East	2006		1441
Wollongong - East	2006	0	5303
Wollongong - East	2006	1	3360
Wollongong - East	2011		1584
Wollongong - East	2011	0	6983
Wollongong - East	2011	1	3963
Wollongong - East	2016		2087
Wollongong - East	2016	0	7528
Wollongong - East	2016	1	4352
Wollongong - West	2006		1954
Wollongong - West	2006	0	5932
Wollongong - West	2006	1	6685
Wollongong - West	2011		1749
Wollongong - West	2011	0	6236
Wollongong - West	2011	1	7372
Wollongong - West	2016		1841
Wollongong - West	2016	0	7582
Wollongong - West	2016	1	7279
Bulahdelah - Stroud	2006		408
Bulahdelah - Stroud	2006	0	1348
Bulahdelah - Stroud	2006	1	2349
Bulahdelah - Stroud	2011		524
Bulahdelah - Stroud	2011	0	1421
Bulahdelah - Stroud	2011	1	2783
Bulahdelah - Stroud	2016		559
Bulahdelah - Stroud	2016	0	1381
Bulahdelah - Stroud	2016	1	2783
Forster	2006		1483
Forster	2006	0	5221
Forster	2006	1	6564
Forster	2011		1616
Forster	2011	0	4908
Forster	2011	1	7175
Forster	2016		1824
Forster	2016	0	5440
Forster	2016	1	7003
Forster-Tuncurry Region	2006		607
Forster-Tuncurry Region	2006	0	2281
Forster-Tuncurry Region	2006	1	2751
Forster-Tuncurry Region	2011		586
Forster-Tuncurry Region	2011	0	1766
Forster-Tuncurry Region	2011	1	3265
Forster-Tuncurry Region	2016		766
Forster-Tuncurry Region	2016	0	2107
Forster-Tuncurry Region	2016	1	3214
Tuncurry	2006		462
Tuncurry	2006	0	2259
Tuncurry	2006	1	2994
Tuncurry	2011		528
Tuncurry	2011	0	2066
Tuncurry	2011	1	3205
Tuncurry	2016		812
Tuncurry	2016	0	2251
Tuncurry	2016	1	3123
Kempsey	2006		2327
Kempsey	2006	0	4602
Kempsey	2006	1	6894
Kempsey	2011		2334
Kempsey	2011	0	4298
Kempsey	2011	1	7660
Kempsey	2016		3051
Kempsey	2016	0	4136
Kempsey	2016	1	7567
Kempsey Region	2006		991
Kempsey Region	2006	0	2868
Kempsey Region	2006	1	5340
Kempsey Region	2011		971
Kempsey Region	2011	0	2453
Kempsey Region	2011	1	5521
Kempsey Region	2016		1280
Kempsey Region	2016	0	2424
Kempsey Region	2016	1	5321
Macksville - Scotts Head	2006		547
Macksville - Scotts Head	2006	0	1598
Macksville - Scotts Head	2006	1	2236
Macksville - Scotts Head	2011		501
Macksville - Scotts Head	2011	0	1486
Macksville - Scotts Head	2011	1	2656
Macksville - Scotts Head	2016		673
Macksville - Scotts Head	2016	0	1556
Macksville - Scotts Head	2016	1	2564
Nambucca Heads	2006		709
Nambucca Heads	2006	0	2724
Nambucca Heads	2006	1	3107
Nambucca Heads	2011		737
Nambucca Heads	2011	0	2413
Nambucca Heads	2011	1	3514
Nambucca Heads	2016		966
Nambucca Heads	2016	0	2348
Nambucca Heads	2016	1	3436
Nambucca Heads Region	2006		790
Nambucca Heads Region	2006	0	2418
Nambucca Heads Region	2006	1	3769
Nambucca Heads Region	2011		679
Nambucca Heads Region	2011	0	2246
Nambucca Heads Region	2011	1	4410
Nambucca Heads Region	2016		1001
Nambucca Heads Region	2016	0	2165
Nambucca Heads Region	2016	1	4495
South West Rocks	2006		366
South West Rocks	2006	0	1756
South West Rocks	2006	1	2244
South West Rocks	2011		529
South West Rocks	2011	0	1648
South West Rocks	2011	1	2776
South West Rocks	2016		604
South West Rocks	2016	0	1771
South West Rocks	2016	1	2758
Lord Howe Island	2006		23
Lord Howe Island	2006	0	115
Lord Howe Island	2006	1	207
Lord Howe Island	2011		39
Lord Howe Island	2011	0	103
Lord Howe Island	2011	1	217
Lord Howe Island	2016		64
Lord Howe Island	2016	0	117
Lord Howe Island	2016	1	201
Laurieton - Bonny Hills	2006		1378
Laurieton - Bonny Hills	2006	0	5953
Laurieton - Bonny Hills	2006	1	7651
Laurieton - Bonny Hills	2011		1524
Laurieton - Bonny Hills	2011	0	5637
Laurieton - Bonny Hills	2011	1	8579
Laurieton - Bonny Hills	2016		1850
Laurieton - Bonny Hills	2016	0	5963
Laurieton - Bonny Hills	2016	1	8933
Port Macquarie - East	2006		2428
Port Macquarie - East	2006	0	11395
Port Macquarie - East	2006	1	11554
Port Macquarie - East	2011		2560
Port Macquarie - East	2011	0	11013
Port Macquarie - East	2011	1	13139
Port Macquarie - East	2016		3169
Port Macquarie - East	2016	0	11692
Port Macquarie - East	2016	1	13189
Port Macquarie - West	2006		1500
Port Macquarie - West	2006	0	6174
Port Macquarie - West	2006	1	5838
Port Macquarie - West	2011		1736
Port Macquarie - West	2011	0	6561
Port Macquarie - West	2011	1	6713
Port Macquarie - West	2016		2301
Port Macquarie - West	2016	0	7550
Port Macquarie - West	2016	1	7478
Port Macquarie Region	2006		481
Port Macquarie Region	2006	0	1636
Port Macquarie Region	2006	1	2892
Port Macquarie Region	2011		520
Port Macquarie Region	2011	0	1446
Port Macquarie Region	2011	1	3070
Port Macquarie Region	2016		768
Port Macquarie Region	2016	0	1552
Port Macquarie Region	2016	1	2977
Wauchope	2006		1214
Wauchope	2006	0	3559
Wauchope	2006	1	4782
Wauchope	2011		1183
Wauchope	2011	0	3630
Wauchope	2011	1	5401
Wauchope	2016		1505
Wauchope	2016	0	3986
Wauchope	2016	1	5660
Gloucester	2006		457
Gloucester	2006	0	1670
Gloucester	2006	1	2673
Gloucester	2011		440
Gloucester	2011	0	1486
Gloucester	2011	1	2944
Gloucester	2016		660
Gloucester	2016	0	1493
Gloucester	2016	1	2881
Old Bar - Manning Point - Red Head	2006		837
Old Bar - Manning Point - Red Head	2006	0	3612
Old Bar - Manning Point - Red Head	2006	1	4210
Old Bar - Manning Point - Red Head	2011		993
Old Bar - Manning Point - Red Head	2011	0	3425
Old Bar - Manning Point - Red Head	2011	1	5140
Old Bar - Manning Point - Red Head	2016		1192
Old Bar - Manning Point - Red Head	2016	0	4329
Old Bar - Manning Point - Red Head	2016	1	5016
Taree	2006		2159
Taree	2006	0	7556
Taree	2006	1	10066
Taree	2011		2439
Taree	2011	0	6845
Taree	2011	1	10823
Taree	2016		2878
Taree	2016	0	7004
Taree	2016	1	10600
Taree Region	2006		970
Taree Region	2006	0	3860
