SA2_NAME16	Year	Occupation	workers
Berkeley - Lake Heights - Cringila	2016	Community and personal service workers	652
Berkeley - Lake Heights - Cringila	2016	Labourers	769
Berkeley - Lake Heights - Cringila	2016	Machinery operators and drivers	501
Berkeley - Lake Heights - Cringila	2016	Managers	325
Berkeley - Lake Heights - Cringila	2016	Professionals	608
Berkeley - Lake Heights - Cringila	2016	Sales workers	557
Berkeley - Lake Heights - Cringila	2016	Technicians and trades workers	869
Port Kembla - Warrawong	2006		58
Port Kembla - Warrawong	2006	Clerical and administrative workers	335
Port Kembla - Warrawong	2006	Community and personal service workers	271
Port Kembla - Warrawong	2006	Labourers	562
Port Kembla - Warrawong	2006	Machinery operators and drivers	349
Port Kembla - Warrawong	2006	Managers	173
Port Kembla - Warrawong	2006	Professionals	292
Port Kembla - Warrawong	2006	Sales workers	340
Port Kembla - Warrawong	2006	Technicians and trades workers	491
Port Kembla - Warrawong	2011		69
Port Kembla - Warrawong	2011	Clerical and administrative workers	384
Port Kembla - Warrawong	2011	Community and personal service workers	332
Port Kembla - Warrawong	2011	Labourers	515
Port Kembla - Warrawong	2011	Machinery operators and drivers	301
Port Kembla - Warrawong	2011	Managers	189
Port Kembla - Warrawong	2011	Professionals	401
Port Kembla - Warrawong	2011	Sales workers	338
Port Kembla - Warrawong	2011	Technicians and trades workers	480
Port Kembla - Warrawong	2016		62
Port Kembla - Warrawong	2016	Clerical and administrative workers	393
Port Kembla - Warrawong	2016	Community and personal service workers	374
Port Kembla - Warrawong	2016	Labourers	481
Port Kembla - Warrawong	2016	Machinery operators and drivers	275
Port Kembla - Warrawong	2016	Managers	197
Port Kembla - Warrawong	2016	Professionals	441
Port Kembla - Warrawong	2016	Sales workers	327
Port Kembla - Warrawong	2016	Technicians and trades workers	519
Windang - Primbee	2006		25
Windang - Primbee	2006	Clerical and administrative workers	193
Windang - Primbee	2006	Community and personal service workers	150
Windang - Primbee	2006	Labourers	160
Windang - Primbee	2006	Machinery operators and drivers	155
Windang - Primbee	2006	Managers	140
Windang - Primbee	2006	Professionals	158
Windang - Primbee	2006	Sales workers	150
Windang - Primbee	2006	Technicians and trades workers	264
Windang - Primbee	2011		34
Windang - Primbee	2011	Clerical and administrative workers	216
Windang - Primbee	2011	Community and personal service workers	181
Windang - Primbee	2011	Labourers	162
Windang - Primbee	2011	Machinery operators and drivers	154
Windang - Primbee	2011	Managers	130
Windang - Primbee	2011	Professionals	214
Windang - Primbee	2011	Sales workers	145
Windang - Primbee	2011	Technicians and trades workers	253
Windang - Primbee	2016		23
Windang - Primbee	2016	Clerical and administrative workers	217
Windang - Primbee	2016	Community and personal service workers	181
Windang - Primbee	2016	Labourers	176
Windang - Primbee	2016	Machinery operators and drivers	161
Windang - Primbee	2016	Managers	150
Windang - Primbee	2016	Professionals	241
Windang - Primbee	2016	Sales workers	164
Windang - Primbee	2016	Technicians and trades workers	269
Illawarra Catchment Reserve	2006		0
Illawarra Catchment Reserve	2006	Clerical and administrative workers	0
Illawarra Catchment Reserve	2006	Community and personal service workers	0
Illawarra Catchment Reserve	2006	Labourers	0
Illawarra Catchment Reserve	2006	Machinery operators and drivers	0
Illawarra Catchment Reserve	2006	Managers	0
Illawarra Catchment Reserve	2006	Professionals	0
Illawarra Catchment Reserve	2006	Sales workers	0
Illawarra Catchment Reserve	2006	Technicians and trades workers	0
Illawarra Catchment Reserve	2011		0
Illawarra Catchment Reserve	2011	Clerical and administrative workers	0
Illawarra Catchment Reserve	2011	Community and personal service workers	0
Illawarra Catchment Reserve	2011	Labourers	0
Illawarra Catchment Reserve	2011	Machinery operators and drivers	0
Illawarra Catchment Reserve	2011	Managers	3
Illawarra Catchment Reserve	2011	Professionals	0
Illawarra Catchment Reserve	2011	Sales workers	0
Illawarra Catchment Reserve	2011	Technicians and trades workers	0
Illawarra Catchment Reserve	2016		0
Illawarra Catchment Reserve	2016	Clerical and administrative workers	3
Illawarra Catchment Reserve	2016	Community and personal service workers	0
Illawarra Catchment Reserve	2016	Labourers	0
Illawarra Catchment Reserve	2016	Machinery operators and drivers	0
Illawarra Catchment Reserve	2016	Managers	0
Illawarra Catchment Reserve	2016	Professionals	0
Illawarra Catchment Reserve	2016	Sales workers	0
Illawarra Catchment Reserve	2016	Technicians and trades workers	0
Albion Park - Macquarie Pass	2006		91
Albion Park - Macquarie Pass	2006	Clerical and administrative workers	853
Albion Park - Macquarie Pass	2006	Community and personal service workers	583
Albion Park - Macquarie Pass	2006	Labourers	603
Albion Park - Macquarie Pass	2006	Machinery operators and drivers	634
Albion Park - Macquarie Pass	2006	Managers	554
Albion Park - Macquarie Pass	2006	Professionals	845
Albion Park - Macquarie Pass	2006	Sales workers	659
Albion Park - Macquarie Pass	2006	Technicians and trades workers	1054
Albion Park - Macquarie Pass	2011		78
Albion Park - Macquarie Pass	2011	Clerical and administrative workers	1017
Albion Park - Macquarie Pass	2011	Community and personal service workers	748
Albion Park - Macquarie Pass	2011	Labourers	630
Albion Park - Macquarie Pass	2011	Machinery operators and drivers	675
Albion Park - Macquarie Pass	2011	Managers	634
Albion Park - Macquarie Pass	2011	Professionals	908
Albion Park - Macquarie Pass	2011	Sales workers	683
Albion Park - Macquarie Pass	2011	Technicians and trades workers	1142
Albion Park - Macquarie Pass	2016		96
Albion Park - Macquarie Pass	2016	Clerical and administrative workers	959
Albion Park - Macquarie Pass	2016	Community and personal service workers	909
Albion Park - Macquarie Pass	2016	Labourers	650
Albion Park - Macquarie Pass	2016	Machinery operators and drivers	662
Albion Park - Macquarie Pass	2016	Managers	646
Albion Park - Macquarie Pass	2016	Professionals	920
Albion Park - Macquarie Pass	2016	Sales workers	722
Albion Park - Macquarie Pass	2016	Technicians and trades workers	1317
Albion Park Rail	2006		55
Albion Park Rail	2006	Clerical and administrative workers	397
Albion Park Rail	2006	Community and personal service workers	336
Albion Park Rail	2006	Labourers	375
Albion Park Rail	2006	Machinery operators and drivers	364
Albion Park Rail	2006	Managers	202
Albion Park Rail	2006	Professionals	313
Albion Park Rail	2006	Sales workers	312
Albion Park Rail	2006	Technicians and trades workers	548
Albion Park Rail	2011		32
Albion Park Rail	2011	Clerical and administrative workers	406
Albion Park Rail	2011	Community and personal service workers	361
Albion Park Rail	2011	Labourers	381
Albion Park Rail	2011	Machinery operators and drivers	363
Albion Park Rail	2011	Managers	222
Albion Park Rail	2011	Professionals	295
Albion Park Rail	2011	Sales workers	334
Albion Park Rail	2011	Technicians and trades workers	548
Albion Park Rail	2016		50
Albion Park Rail	2016	Clerical and administrative workers	363
Albion Park Rail	2016	Community and personal service workers	398
Albion Park Rail	2016	Labourers	397
Albion Park Rail	2016	Machinery operators and drivers	334
Albion Park Rail	2016	Managers	219
Albion Park Rail	2016	Professionals	305
Albion Park Rail	2016	Sales workers	327
Albion Park Rail	2016	Technicians and trades workers	501
Kiama	2006		34
Kiama	2006	Clerical and administrative workers	355
Kiama	2006	Community and personal service workers	281
Kiama	2006	Labourers	210
Kiama	2006	Machinery operators and drivers	133
Kiama	2006	Managers	388
Kiama	2006	Professionals	713
Kiama	2006	Sales workers	246
Kiama	2006	Technicians and trades workers	416
Kiama	2011		59
Kiama	2011	Clerical and administrative workers	403
Kiama	2011	Community and personal service workers	345
Kiama	2011	Labourers	207
Kiama	2011	Machinery operators and drivers	155
Kiama	2011	Managers	437
Kiama	2011	Professionals	780
Kiama	2011	Sales workers	243
Kiama	2011	Technicians and trades workers	476
Kiama	2016		44
Kiama	2016	Clerical and administrative workers	410
Kiama	2016	Community and personal service workers	397
Kiama	2016	Labourers	195
Kiama	2016	Machinery operators and drivers	165
Kiama	2016	Managers	471
Kiama	2016	Professionals	800
Kiama	2016	Sales workers	260
Kiama	2016	Technicians and trades workers	487
Kiama Downs - Minnamurra	2006		31
Kiama Downs - Minnamurra	2006	Clerical and administrative workers	370
Kiama Downs - Minnamurra	2006	Community and personal service workers	286
Kiama Downs - Minnamurra	2006	Labourers	193
Kiama Downs - Minnamurra	2006	Machinery operators and drivers	149
Kiama Downs - Minnamurra	2006	Managers	315
Kiama Downs - Minnamurra	2006	Professionals	676
Kiama Downs - Minnamurra	2006	Sales workers	273
Kiama Downs - Minnamurra	2006	Technicians and trades workers	436
Kiama Downs - Minnamurra	2011		36
Kiama Downs - Minnamurra	2011	Clerical and administrative workers	370
Kiama Downs - Minnamurra	2011	Community and personal service workers	344
Kiama Downs - Minnamurra	2011	Labourers	188
Kiama Downs - Minnamurra	2011	Machinery operators and drivers	172
Kiama Downs - Minnamurra	2011	Managers	335
Kiama Downs - Minnamurra	2011	Professionals	669
Kiama Downs - Minnamurra	2011	Sales workers	239
Kiama Downs - Minnamurra	2011	Technicians and trades workers	452
Kiama Downs - Minnamurra	2016		48
Kiama Downs - Minnamurra	2016	Clerical and administrative workers	358
Kiama Downs - Minnamurra	2016	Community and personal service workers	325
Kiama Downs - Minnamurra	2016	Labourers	187
Kiama Downs - Minnamurra	2016	Machinery operators and drivers	166
Kiama Downs - Minnamurra	2016	Managers	318
Kiama Downs - Minnamurra	2016	Professionals	684
Kiama Downs - Minnamurra	2016	Sales workers	220
Kiama Downs - Minnamurra	2016	Technicians and trades workers	444
Kiama Hinterland - Gerringong	2006		42
Kiama Hinterland - Gerringong	2006	Clerical and administrative workers	354
Kiama Hinterland - Gerringong	2006	Community and personal service workers	276
Kiama Hinterland - Gerringong	2006	Labourers	226
Kiama Hinterland - Gerringong	2006	Machinery operators and drivers	134
Kiama Hinterland - Gerringong	2006	Managers	488
Kiama Hinterland - Gerringong	2006	Professionals	759
Kiama Hinterland - Gerringong	2006	Sales workers	252
Kiama Hinterland - Gerringong	2006	Technicians and trades workers	459
Kiama Hinterland - Gerringong	2011		42
Kiama Hinterland - Gerringong	2011	Clerical and administrative workers	374
Kiama Hinterland - Gerringong	2011	Community and personal service workers	372
Kiama Hinterland - Gerringong	2011	Labourers	223
Kiama Hinterland - Gerringong	2011	Machinery operators and drivers	123
Kiama Hinterland - Gerringong	2011	Managers	485
Kiama Hinterland - Gerringong	2011	Professionals	894
Kiama Hinterland - Gerringong	2011	Sales workers	271
Kiama Hinterland - Gerringong	2011	Technicians and trades workers	458
Kiama Hinterland - Gerringong	2016		48
Kiama Hinterland - Gerringong	2016	Clerical and administrative workers	378
Kiama Hinterland - Gerringong	2016	Community and personal service workers	415
Kiama Hinterland - Gerringong	2016	Labourers	251
Kiama Hinterland - Gerringong	2016	Machinery operators and drivers	143
Kiama Hinterland - Gerringong	2016	Managers	561
Kiama Hinterland - Gerringong	2016	Professionals	948
Kiama Hinterland - Gerringong	2016	Sales workers	248
Kiama Hinterland - Gerringong	2016	Technicians and trades workers	491
Shellharbour - Flinders	2006		96
Shellharbour - Flinders	2006	Clerical and administrative workers	738
Shellharbour - Flinders	2006	Community and personal service workers	474
Shellharbour - Flinders	2006	Labourers	458
Shellharbour - Flinders	2006	Machinery operators and drivers	451
Shellharbour - Flinders	2006	Managers	566
Shellharbour - Flinders	2006	Professionals	793
Shellharbour - Flinders	2006	Sales workers	532
Shellharbour - Flinders	2006	Technicians and trades workers	841
Shellharbour - Flinders	2011		113
Shellharbour - Flinders	2011	Clerical and administrative workers	940
Shellharbour - Flinders	2011	Community and personal service workers	634
Shellharbour - Flinders	2011	Labourers	519
Shellharbour - Flinders	2011	Machinery operators and drivers	537
Shellharbour - Flinders	2011	Managers	715
Shellharbour - Flinders	2011	Professionals	1144
Shellharbour - Flinders	2011	Sales workers	699
Shellharbour - Flinders	2011	Technicians and trades workers	1015
Shellharbour - Flinders	2016		133
Shellharbour - Flinders	2016	Clerical and administrative workers	1118
Shellharbour - Flinders	2016	Community and personal service workers	946
Shellharbour - Flinders	2016	Labourers	681
Shellharbour - Flinders	2016	Machinery operators and drivers	602
Shellharbour - Flinders	2016	Managers	897
Shellharbour - Flinders	2016	Professionals	1507
Shellharbour - Flinders	2016	Sales workers	853
Shellharbour - Flinders	2016	Technicians and trades workers	1305
Shellharbour - Oak Flats	2006		76
Shellharbour - Oak Flats	2006	Clerical and administrative workers	574
Shellharbour - Oak Flats	2006	Community and personal service workers	448
Shellharbour - Oak Flats	2006	Labourers	522
Shellharbour - Oak Flats	2006	Machinery operators and drivers	430
Shellharbour - Oak Flats	2006	Managers	336
Shellharbour - Oak Flats	2006	Professionals	492
Shellharbour - Oak Flats	2006	Sales workers	504
Shellharbour - Oak Flats	2006	Technicians and trades workers	771
Shellharbour - Oak Flats	2011		76
Shellharbour - Oak Flats	2011	Clerical and administrative workers	631
Shellharbour - Oak Flats	2011	Community and personal service workers	500
Shellharbour - Oak Flats	2011	Labourers	503
Shellharbour - Oak Flats	2011	Machinery operators and drivers	417
Shellharbour - Oak Flats	2011	Managers	361
Shellharbour - Oak Flats	2011	Professionals	592
Shellharbour - Oak Flats	2011	Sales workers	508
Shellharbour - Oak Flats	2011	Technicians and trades workers	754
Shellharbour - Oak Flats	2016		61
Shellharbour - Oak Flats	2016	Clerical and administrative workers	628
Shellharbour - Oak Flats	2016	Community and personal service workers	597
Shellharbour - Oak Flats	2016	Labourers	455
Shellharbour - Oak Flats	2016	Machinery operators and drivers	361
