SA2_NAME16	Year	Sex	adults
Nambour	2011	M	6739
Nambour	2016	F	8508
Nambour	2016	M	7513
Nambucca Heads	2006	F	2941
Nambucca Heads	2006	M	2515
Nambucca Heads	2011	F	2958
Nambucca Heads	2011	M	2659
Nambucca Heads	2016	F	3084
Nambucca Heads	2016	M	2742
Nambucca Heads Region	2006	F	2719
Nambucca Heads Region	2006	M	2793
Nambucca Heads Region	2011	F	2929
Nambucca Heads Region	2011	M	2995
Nambucca Heads Region	2016	F	3106
Nambucca Heads Region	2016	M	3153
Nanango	2006	F	3355
Nanango	2006	M	3443
Nanango	2011	F	3792
Nanango	2011	M	3818
Nanango	2016	F	3957
Nanango	2016	M	4090
Naracoorte	2006	F	2132
Naracoorte	2006	M	2042
Naracoorte	2011	F	2299
Naracoorte	2011	M	2320
Naracoorte	2016	F	2408
Naracoorte	2016	M	2515
Naracoorte Region	2006	F	1024
Naracoorte Region	2006	M	1197
Naracoorte Region	2011	F	886
Naracoorte Region	2011	M	991
Naracoorte Region	2016	F	829
Naracoorte Region	2016	M	936
Narangba	2006	F	4744
Narangba	2006	M	4603
Narangba	2011	F	5931
Narangba	2011	M	5723
Narangba	2016	F	6976
Narangba	2016	M	6620
Narara	2006	F	2833
Narara	2006	M	2628
Narara	2011	F	2680
Narara	2011	M	2481
Narara	2016	F	2759
Narara	2016	M	2567
Narooma - Bermagui	2006	F	3867
Narooma - Bermagui	2006	M	3682
Narooma - Bermagui	2011	F	3781
Narooma - Bermagui	2011	M	3650
Narooma - Bermagui	2016	F	4035
Narooma - Bermagui	2016	M	3786
Narrabeen - Collaroy	2006	F	9417
Narrabeen - Collaroy	2006	M	8746
Narrabeen - Collaroy	2011	F	9648
Narrabeen - Collaroy	2011	M	8959
Narrabeen - Collaroy	2016	F	10656
Narrabeen - Collaroy	2016	M	9708
Narrabri	2006	F	2661
Narrabri	2006	M	2506
Narrabri	2011	F	2777
Narrabri	2011	M	2638
Narrabri	2016	F	2895
Narrabri	2016	M	2763
Narrabri Region	2006	F	1940
Narrabri Region	2006	M	2081
Narrabri Region	2011	F	1808
Narrabri Region	2011	M	1914
Narrabri Region	2016	F	1795
Narrabri Region	2016	M	1932
Narrabundah	2006	F	2502
Narrabundah	2006	M	2162
Narrabundah	2011	F	2472
Narrabundah	2011	M	2192
Narrabundah	2016	F	2618
Narrabundah	2016	M	2300
Narrandera	2006	F	2477
Narrandera	2006	M	2439
Narrandera	2011	F	2438
Narrandera	2011	M	2400
Narrandera	2016	F	2450
Narrandera	2016	M	2406
Narre Warren - North East	2006	F	4812
Narre Warren - North East	2006	M	4649
Narre Warren - North East	2011	F	5064
Narre Warren - North East	2011	M	4915
Narre Warren - North East	2016	F	5368
Narre Warren - North East	2016	M	5305
Narre Warren - South West	2006	F	4943
Narre Warren - South West	2006	M	4780
Narre Warren - South West	2011	F	5062
Narre Warren - South West	2011	M	4970
Narre Warren - South West	2016	F	5661
Narre Warren - South West	2016	M	5544
Narre Warren North	2006	F	2410
Narre Warren North	2006	M	2416
Narre Warren North	2011	F	2827
Narre Warren North	2011	M	2764
Narre Warren North	2016	F	3213
Narre Warren North	2016	M	3158
Narre Warren South (East)	2006	F	3971
Narre Warren South (East)	2006	M	3872
Narre Warren South (East)	2011	F	4622
Narre Warren South (East)	2011	M	4513
Narre Warren South (East)	2016	F	5086
Narre Warren South (East)	2016	M	4896
Narre Warren South (West)	2006	F	5135
Narre Warren South (West)	2006	M	4996
Narre Warren South (West)	2011	F	5816
Narre Warren South (West)	2011	M	5682
Narre Warren South (West)	2016	F	6369
Narre Warren South (West)	2016	M	6151
Narrogin	2006	F	1925
Narrogin	2006	M	1768
Narrogin	2011	F	1869
Narrogin	2011	M	1764
Narrogin	2016	F	1940
Narrogin	2016	M	1790
Narromine	2006	F	2578
Narromine	2006	M	2506
Narromine	2011	F	2569
Narromine	2011	M	2507
Narromine	2016	F	2606
Narromine	2016	M	2534
Narwee - Beverly Hills	2006	F	5152
Narwee - Beverly Hills	2006	M	4530
Narwee - Beverly Hills	2011	F	5532
Narwee - Beverly Hills	2011	M	4973
Narwee - Beverly Hills	2016	F	6038
Narwee - Beverly Hills	2016	M	5395
Nedlands - Dalkeith - Crawley	2006	F	7484
Nedlands - Dalkeith - Crawley	2006	M	6854
Nedlands - Dalkeith - Crawley	2011	F	7532
Nedlands - Dalkeith - Crawley	2011	M	7078
Nedlands - Dalkeith - Crawley	2016	F	7863
Nedlands - Dalkeith - Crawley	2016	M	7639
Neerabup National Park	2006	F	0
Neerabup National Park	2006	M	0
Neerabup National Park	2011	F	0
Neerabup National Park	2011	M	0
Neerabup National Park	2016	F	0
Neerabup National Park	2016	M	0
Nelson Bay Peninsula	2006	F	7789
Nelson Bay Peninsula	2006	M	6980
Nelson Bay Peninsula	2011	F	8676
Nelson Bay Peninsula	2011	M	7865
Nelson Bay Peninsula	2016	F	9383
Nelson Bay Peninsula	2016	M	8491
Nerang - Mount Nathan	2006	F	7190
Nerang - Mount Nathan	2006	M	6565
Nerang - Mount Nathan	2011	F	7836
Nerang - Mount Nathan	2011	M	7168
Nerang - Mount Nathan	2016	F	8640
Nerang - Mount Nathan	2016	M	7929
Neutral Bay - Kirribilli	2006	F	7789
Neutral Bay - Kirribilli	2006	M	6892
Neutral Bay - Kirribilli	2011	F	8109
Neutral Bay - Kirribilli	2011	M	7136
Neutral Bay - Kirribilli	2016	F	8560
Neutral Bay - Kirribilli	2016	M	7371
New Chum	2006	F	26
New Chum	2006	M	21
New Chum	2011	F	0
New Chum	2011	M	0
New Chum	2016	F	0
New Chum	2016	M	0
New Farm	2006	F	5221
New Farm	2006	M	5220
New Farm	2011	F	5368
New Farm	2011	M	5443
New Farm	2016	F	5922
New Farm	2016	M	5756
New Norfolk	2006	F	2557
New Norfolk	2006	M	2353
New Norfolk	2011	F	2599
New Norfolk	2011	M	2463
New Norfolk	2016	F	2786
New Norfolk	2016	M	2566
New Town	2006	F	2569
New Town	2006	M	2312
New Town	2011	F	2555
New Town	2011	M	2459
New Town	2016	F	2639
New Town	2016	M	2494
Newcastle - Cooks Hill	2006	F	4319
Newcastle - Cooks Hill	2006	M	4197
Newcastle - Cooks Hill	2011	F	4442
Newcastle - Cooks Hill	2011	M	4640
Newcastle - Cooks Hill	2016	F	4817
Newcastle - Cooks Hill	2016	M	4906
Newcastle Port - Kooragang	2006	F	0
Newcastle Port - Kooragang	2006	M	4
Newcastle Port - Kooragang	2011	F	6
Newcastle Port - Kooragang	2011	M	3
Newcastle Port - Kooragang	2016	F	0
Newcastle Port - Kooragang	2016	M	10
Newcomb - Moolap	2006	F	6089
Newcomb - Moolap	2006	M	5540
Newcomb - Moolap	2011	F	6379
Newcomb - Moolap	2011	M	5710
Newcomb - Moolap	2016	F	6575
Newcomb - Moolap	2016	M	5765
Newman	2006	F	1384
Newman	2006	M	1676
Newman	2011	F	1976
Newman	2011	M	3979
Newman	2016	F	1461
Newman	2016	M	1916
Newmarket	2006	F	1845
Newmarket	2006	M	1660
Newmarket	2011	F	1942
Newmarket	2011	M	1755
Newmarket	2016	F	2161
Newmarket	2016	M	2089
Newnham - Mayfield	2006	F	3339
Newnham - Mayfield	2006	M	3032
Newnham - Mayfield	2011	F	3570
Newnham - Mayfield	2011	M	3308
Newnham - Mayfield	2016	F	3806
Newnham - Mayfield	2016	M	3556
Newport	2006	F	6227
Newport	2006	M	6036
Newport	2011	F	6638
Newport	2011	M	6397
Newport	2016	F	7144
Newport	2016	M	6762
Newport - Bilgola	2006	F	4977
Newport - Bilgola	2006	M	4847
Newport - Bilgola	2011	F	5292
Newport - Bilgola	2011	M	5064
Newport - Bilgola	2016	F	5444
Newport - Bilgola	2016	M	5151
Newstead	2006	F	2136
Newstead	2006	M	1716
Newstead	2011	F	2195
Newstead	2011	M	1822
Newstead	2016	F	2275
Newstead	2016	M	1920
Newstead - Bowen Hills	2006	F	2949
Newstead - Bowen Hills	2006	M	3128
Newstead - Bowen Hills	2011	F	3264
Newstead - Bowen Hills	2011	M	3595
Newstead - Bowen Hills	2016	F	4975
Newstead - Bowen Hills	2016	M	5083
Newtown (Qld)	2006	F	4188
Newtown (Qld)	2006	M	3568
Newtown (Qld)	2011	F	4164
Newtown (Qld)	2011	M	3542
Newtown (Qld)	2016	F	4237
Newtown (Qld)	2016	M	3594
Newtown (Vic.)	2006	F	4026
Newtown (Vic.)	2006	M	3634
Newtown (Vic.)	2011	F	4046
Newtown (Vic.)	2011	M	3713
Newtown (Vic.)	2016	F	4328
Newtown (Vic.)	2016	M	3901
Newtown - Camperdown - Darlington	2006	F	9444
Newtown - Camperdown - Darlington	2006	M	9211
Newtown - Camperdown - Darlington	2011	F	9782
Newtown - Camperdown - Darlington	2011	M	9784
Newtown - Camperdown - Darlington	2016	F	11567
Newtown - Camperdown - Darlington	2016	M	11134
Ngunnawal	2006	F	3513
Ngunnawal	2006	M	3162
Ngunnawal	2011	F	3553
Ngunnawal	2011	M	3248
Ngunnawal	2016	F	4206
Ngunnawal	2016	M	3880
Nhill Region	2006	F	3035
Nhill Region	2006	M	2946
Nhill Region	2011	F	2973
Nhill Region	2011	M	2911
Nhill Region	2016	F	2946
Nhill Region	2016	M	2874
Nhulunbuy	2006	F	1251
Nhulunbuy	2006	M	1766
Nhulunbuy	2011	F	1256
Nhulunbuy	2011	M	1500
Nhulunbuy	2016	F	1066
Nhulunbuy	2016	M	1150
Niagara Park - Lisarow	2006	F	2656
Niagara Park - Lisarow	2006	M	2497
Niagara Park - Lisarow	2011	F	3151
Niagara Park - Lisarow	2011	M	3017
Niagara Park - Lisarow	2016	F	3259
Niagara Park - Lisarow	2016	M	3089
Nicholls	2006	F	2644
Nicholls	2006	M	2553
Nicholls	2011	F	2734
Nicholls	2011	M	2613
Nicholls	2016	F	2818
Nicholls	2016	M	2744
Niddrie - Essendon West	2006	F	2574
Niddrie - Essendon West	2006	M	2250
Niddrie - Essendon West	2011	F	2695
Niddrie - Essendon West	2011	M	2378
Niddrie - Essendon West	2016	F	2972
Niddrie - Essendon West	2016	M	2651
Nightcliff	2006	F	1356
Nightcliff	2006	M	1431
Nightcliff	2011	F	1543
Nightcliff	2011	M	1511
Nightcliff	2016	F	1611
Nightcliff	2016	M	1593
No usual address (ACT)	2006	F	278
No usual address (ACT)	2006	M	325
No usual address (ACT)	2011	F	272
No usual address (ACT)	2011	M	296
No usual address (ACT)	2016	F	222
No usual address (ACT)	2016	M	283
No usual address (NSW)	2006	F	3763
No usual address (NSW)	2006	M	5436
No usual address (NSW)	2011	F	4776
No usual address (NSW)	2011	M	6957
No usual address (NSW)	2016	F	4590
No usual address (NSW)	2016	M	6962
No usual address (NT)	2006	F	789
No usual address (NT)	2006	M	930
No usual address (NT)	2011	F	770
No usual address (NT)	2011	M	939
No usual address (NT)	2016	F	1051
No usual address (NT)	2016	M	1228
No usual address (OT)	2006	F	0
No usual address (OT)	2006	M	26
No usual address (OT)	2011	F	17
No usual address (OT)	2011	M	4
No usual address (OT)	2016	F	26
No usual address (OT)	2016	M	22
No usual address (Qld)	2006	F	4985
No usual address (Qld)	2006	M	6611
No usual address (Qld)	2011	F	4873
No usual address (Qld)	2011	M	6602
No usual address (Qld)	2016	F	5179
No usual address (Qld)	2016	M	6509
No usual address (SA)	2006	F	991
No usual address (SA)	2006	M	1351
No usual address (SA)	2011	F	1137
No usual address (SA)	2011	M	1624
No usual address (SA)	2016	F	1009
No usual address (SA)	2016	M	1630
No usual address (Tas.)	2006	F	357
No usual address (Tas.)	2006	M	406
No usual address (Tas.)	2011	F	405
No usual address (Tas.)	2011	M	565
No usual address (Tas.)	2016	F	343
No usual address (Tas.)	2016	M	488
No usual address (Vic.)	2006	F	2438
No usual address (Vic.)	2006	M	3210
No usual address (Vic.)	2011	F	3136
No usual address (Vic.)	2011	M	4129
No usual address (Vic.)	2016	F	2885
No usual address (Vic.)	2016	M	3944
No usual address (WA)	2006	F	2296
No usual address (WA)	2006	M	3214
No usual address (WA)	2011	F	2709
No usual address (WA)	2011	M	3970
No usual address (WA)	2016	F	2215
No usual address (WA)	2016	M	3340
Noble Park - East	2006	F	4146
Noble Park - East	2006	M	4172
Noble Park - East	2011	F	4630
Noble Park - East	2011	M	4845
Noble Park - East	2016	F	5039
Noble Park - East	2016	M	5298
Noble Park - West	2006	F	6693
Noble Park - West	2006	M	6459
Noble Park - West	2011	F	7039
Noble Park - West	2011	M	6953
Noble Park - West	2016	F	7700
Noble Park - West	2016	M	7592
Noble Park North	2006	F	3128
Noble Park North	2006	M	3009
Noble Park North	2011	F	3043
Noble Park North	2011	M	3026
Noble Park North	2016	F	3126
Noble Park North	2016	M	3074
Nollamara - Westminster	2006	F	4996
Nollamara - Westminster	2006	M	4530
Nollamara - Westminster	2011	F	6330
Nollamara - Westminster	2011	M	6160
Nollamara - Westminster	2016	F	7500
Nollamara - Westminster	2016	M	7425
Noosa Heads	2006	F	1641
Noosa Heads	2006	M	1587
Noosa Heads	2011	F	1794
Noosa Heads	2011	M	1683
Noosa Heads	2016	F	2006
Noosa Heads	2016	M	1928
Noosa Hinterland	2006	F	7573
Noosa Hinterland	2006	M	7339
Noosa Hinterland	2011	F	8297
Noosa Hinterland	2011	M	7945
Noosa Hinterland	2016	F	9057
Noosa Hinterland	2016	M	8779
Noosaville	2006	F	3065
Noosaville	2006	M	2846
Noosaville	2011	F	3501
Noosaville	2011	M	3089
Noosaville	2016	F	4035
Noosaville	2016	M	3567
Noranda	2006	F	3509
Noranda	2006	M	3341
Noranda	2011	F	3444
Noranda	2011	M	3279
Noranda	2016	F	3465
Noranda	2016	M	3266
Norfolk Island	2006	F	0
Norfolk Island	2006	M	0
Norfolk Island	2011	F	0
Norfolk Island	2011	M	0
Norfolk Island	2016	F	786
Norfolk Island	2016	M	671
Norman Gardens	2006	F	3044
Norman Gardens	2006	M	2900
Norman Gardens	2011	F	3561
Norman Gardens	2011	M	3350
Norman Gardens	2016	F	4138
Norman Gardens	2016	M	3843
Norman Park	2006	F	2089
Norman Park	2006	M	2051
Norman Park	2011	F	2483
Norman Park	2011	M	2335
Norman Park	2016	F	2570
Norman Park	2016	M	2433
Normanhurst - Thornleigh - Westleigh	2006	F	7451
Normanhurst - Thornleigh - Westleigh	2006	M	6625
Normanhurst - Thornleigh - Westleigh	2011	F	7372
Normanhurst - Thornleigh - Westleigh	2011	M	6781
Normanhurst - Thornleigh - Westleigh	2016	F	7624
Normanhurst - Thornleigh - Westleigh	2016	M	7046
North Adelaide	2006	F	3017
North Adelaide	2006	M	2918
North Adelaide	2011	F	3139
North Adelaide	2011	M	2981
North Adelaide	2016	F	3323
North Adelaide	2016	M	3152
North Burnett	2006	F	0
North Burnett	2006	M	0
North Burnett	2011	F	3
North Burnett	2011	M	0
North Burnett	2016	F	3
North Burnett	2016	M	0
North Coogee	2006	F	0
North Coogee	2006	M	0
North Coogee	2011	F	233
North Coogee	2011	M	234
North Coogee	2016	F	1066
North Coogee	2016	M	988
North Geelong - Bell Park	2006	F	5955
North Geelong - Bell Park	2006	M	5530
North Geelong - Bell Park	2011	F	6102
North Geelong - Bell Park	2011	M	5670
North Geelong - Bell Park	2016	F	6430
North Geelong - Bell Park	2016	M	5842
North Haven	2006	F	5952
North Haven	2006	M	5505
North Haven	2011	F	6046
North Haven	2011	M	5702
North Haven	2016	F	6282
North Haven	2016	M	5798
North Ipswich - Tivoli	2006	F	2387
North Ipswich - Tivoli	2006	M	2370
North Ipswich - Tivoli	2011	F	2625
North Ipswich - Tivoli	2011	M	2533
North Ipswich - Tivoli	2016	F	2626
North Ipswich - Tivoli	2016	M	2515
North Lakes - Mango Hill	2006	F	3377
North Lakes - Mango Hill	2006	M	3066
North Lakes - Mango Hill	2011	F	7292
North Lakes - Mango Hill	2011	M	6556
North Lakes - Mango Hill	2016	F	11489
North Lakes - Mango Hill	2016	M	10373
North Mackay	2006	F	2576
North Mackay	2006	M	2579
North Mackay	2011	F	2770
North Mackay	2011	M	2782
North Mackay	2016	F	2496
North Mackay	2016	M	2509
North Melbourne	2006	F	5596
North Melbourne	2006	M	6253
North Melbourne	2011	F	6695
North Melbourne	2011	M	7219
North Melbourne	2016	F	9398
North Melbourne	2016	M	9259
North Nowra - Bomaderry	2006	F	6259
North Nowra - Bomaderry	2006	M	5725
North Nowra - Bomaderry	2011	F	6385
North Nowra - Bomaderry	2011	M	5908
North Nowra - Bomaderry	2016	F	6649
North Nowra - Bomaderry	2016	M	6243
North Parramatta	2006	F	7417
North Parramatta	2006	M	7586
North Parramatta	2011	F	8431
North Parramatta	2011	M	8666
North Parramatta	2016	F	9287
North Parramatta	2016	M	9226
North Perth	2006	F	3422
North Perth	2006	M	3274
North Perth	2011	F	3655
North Perth	2011	M	3506
North Perth	2016	F	3800
North Perth	2016	M	3619
North Rocks	2006	F	3006
North Rocks	2006	M	2843
North Rocks	2011	F	3133
North Rocks	2011	M	2988
North Rocks	2016	F	3248
North Rocks	2016	M	3017
North Ryde - East Ryde	2006	F	5261
North Ryde - East Ryde	2006	M	4905
North Ryde - East Ryde	2011	F	5014
North Ryde - East Ryde	2011	M	4704
North Ryde - East Ryde	2016	F	5172
North Ryde - East Ryde	2016	M	4910
North Sydney - Lavender Bay	2006	F	3923
North Sydney - Lavender Bay	2006	M	3849
North Sydney - Lavender Bay	2011	F	4359
North Sydney - Lavender Bay	2011	M	4265
North Sydney - Lavender Bay	2016	F	4918
North Sydney - Lavender Bay	2016	M	4724
North Toowoomba - Harlaxton	2006	F	2301
North Toowoomba - Harlaxton	2006	M	2194
North Toowoomba - Harlaxton	2011	F	2412
North Toowoomba - Harlaxton	2011	M	2219
North Toowoomba - Harlaxton	2016	F	2398
North Toowoomba - Harlaxton	2016	M	2300
North West	2006	F	1637
North West	2006	M	1813
North West	2011	F	1476
North West	2011	M	1627
North West	2016	F	1517
North West	2016	M	1668
Northam	2006	F	3905
Northam	2006	M	3721
Northam	2011	F	4236
Northam	2011	M	4040
Northam	2016	F	4372
Northam	2016	M	4650
Northampton - Mullewa - Greenough	2006	F	2086
Northampton - Mullewa - Greenough	2006	M	2323
Northampton - Mullewa - Greenough	2011	F	2162
Northampton - Mullewa - Greenough	2011	M	2458
Northampton - Mullewa - Greenough	2016	F	2308
Northampton - Mullewa - Greenough	2016	M	2559
Northcote	2006	F	9786
Northcote	2006	M	8724
Northcote	2011	F	10174
Northcote	2011	M	8945
Northcote	2016	F	11131
Northcote	2016	M	9510
Northern Beaches	2006	F	2089
Northern Beaches	2006	M	2326
Northern Beaches	2011	F	2338
Northern Beaches	2011	M	2613
Northern Beaches	2016	F	2459
Northern Beaches	2016	M	2753
Northern Highlands	2006	F	1271
Northern Highlands	2006	M	1508
Northern Highlands	2011	F	1311
Northern Highlands	2011	M	1651
Northern Highlands	2016	F	1215
Northern Highlands	2016	M	1343
Northern Midlands	2006	F	1385
Northern Midlands	2006	M	1423
Northern Midlands	2011	F	1443
Northern Midlands	2011	M	1488
Northern Midlands	2016	F	1474
Northern Midlands	2016	M	1513
Northern Peninsula	2006	F	624
Northern Peninsula	2006	M	590
Northern Peninsula	2011	F	768
Northern Peninsula	2011	M	701
Northern Peninsula	2016	F	940
Northern Peninsula	2016	M	845
Northgate - Oakden - Gilles Plains	2006	F	7872
Northgate - Oakden - Gilles Plains	2006	M	7708
Northgate - Oakden - Gilles Plains	2011	F	8483
Northgate - Oakden - Gilles Plains	2011	M	8458
Northgate - Oakden - Gilles Plains	2016	F	10131
Northgate - Oakden - Gilles Plains	2016	M	10082
Northgate - Virginia	2006	F	2400
Northgate - Virginia	2006	M	2268
Northgate - Virginia	2011	F	2639
Northgate - Virginia	2011	M	2619
Northgate - Virginia	2016	F	2714
Northgate - Virginia	2016	M	2715
Northmead	2006	F	5977
Northmead	2006	M	5598
Northmead	2011	F	7186
Northmead	2011	M	6857
Northmead	2016	F	8295
Northmead	2016	M	7796
Norwood (SA)	2006	F	4579
Norwood (SA)	2006	M	4073
Norwood (SA)	2011	F	4634
Norwood (SA)	2011	M	4135
Norwood (SA)	2016	F	4670
Norwood (SA)	2016	M	4189
Norwood (Tas.)	2006	F	1684
Norwood (Tas.)	2006	M	1417
Norwood (Tas.)	2011	F	1702
Norwood (Tas.)	2011	M	1465
Norwood (Tas.)	2016	F	1742
Norwood (Tas.)	2016	M	1461
Nowra	2006	F	6352
Nowra	2006	M	5819
Nowra	2011	F	7173
Nowra	2011	M	7178
Nowra	2016	F	7948
Nowra	2016	M	8099
Nudgee - Banyo	2006	F	3061
Nudgee - Banyo	2006	M	2884
Nudgee - Banyo	2011	F	3589
Nudgee - Banyo	2011	M	3450
Nudgee - Banyo	2016	F	4028
Nudgee - Banyo	2016	M	3773
Numurkah	2006	F	4926
Numurkah	2006	M	5058
Numurkah	2011	F	4866
Numurkah	2011	M	4915
Numurkah	2016	F	5001
Numurkah	2016	M	5016
Nunawading	2006	F	4598
Nunawading	2006	M	4154
Nunawading	2011	F	4600
Nunawading	2011	M	4249
Nunawading	2016	F	5019
Nunawading	2016	M	4690
Nundah	2006	F	3770
Nundah	2006	M	3397
Nundah	2011	F	4643
Nundah	2011	M	4473
Nundah	2016	F	5447
Nundah	2016	M	5242
Nuriootpa	2006	F	2273
Nuriootpa	2006	M	2150
Nuriootpa	2011	F	2489
Nuriootpa	2011	M	2317
Nuriootpa	2016	F	2804
Nuriootpa	2016	M	2574
Nyngan - Warren	2006	F	2008
Nyngan - Warren	2006	M	2149
Nyngan - Warren	2011	F	1974
Nyngan - Warren	2011	M	2068
Nyngan - Warren	2016	F	1964
Nyngan - Warren	2016	M	1998
O'Connor (ACT)	2006	F	2154
O'Connor (ACT)	2006	M	1946
O'Connor (ACT)	2011	F	2277
O'Connor (ACT)	2011	M	2076
O'Connor (ACT)	2016	F	2363
O'Connor (ACT)	2016	M	2222
O'Connor (WA)	2006	F	0
O'Connor (WA)	2006	M	3
O'Connor (WA)	2011	F	0
O'Connor (WA)	2011	M	0
O'Connor (WA)	2016	F	3
O'Connor (WA)	2016	M	10
O'Malley	2006	F	296
O'Malley	2006	M	281
O'Malley	2011	F	355
O'Malley	2011	M	351
O'Malley	2016	F	413
O'Malley	2016	M	421
Oakleigh - Huntingdale	2006	F	7841
Oakleigh - Huntingdale	2006	M	7753
Oakleigh - Huntingdale	2011	F	8454
Oakleigh - Huntingdale	2011	M	8335
Oakleigh - Huntingdale	2016	F	9057
Oakleigh - Huntingdale	2016	M	8751
Oatlands - Dundas Valley	2006	F	6085
Oatlands - Dundas Valley	2006	M	5660
Oatlands - Dundas Valley	2011	F	6583
Oatlands - Dundas Valley	2011	M	6268
Oatlands - Dundas Valley	2016	F	7499
Oatlands - Dundas Valley	2016	M	6917
Oatley - Hurstville Grove	2006	F	4843
Oatley - Hurstville Grove	2006	M	4456
Oatley - Hurstville Grove	2011	F	5067
Oatley - Hurstville Grove	2011	M	4673
Oatley - Hurstville Grove	2016	F	5319
Oatley - Hurstville Grove	2016	M	5073
Oberon	2006	F	1773
Oberon	2006	M	1961
Oberon	2011	F	1702
Oberon	2011	M	1875
Oberon	2016	F	1852
Oberon	2016	M	2024
Ocean Grove - Barwon Heads	2006	F	6929
Ocean Grove - Barwon Heads	2006	M	6372
Ocean Grove - Barwon Heads	2011	F	7671
Ocean Grove - Barwon Heads	2011	M	6931
Ocean Grove - Barwon Heads	2016	F	9559
Ocean Grove - Barwon Heads	2016	M	8774
Ocean Reef	2006	F	3215
Ocean Reef	2006	M	3130
Ocean Reef	2011	F	3263
Ocean Reef	2011	M	3212
Ocean Reef	2016	F	3236
Ocean Reef	2016	M	3160
Old Bar - Manning Point - Red Head	2006	F	3537
Old Bar - Manning Point - Red Head	2006	M	3460
Old Bar - Manning Point - Red Head	2011	F	4024
Old Bar - Manning Point - Red Head	2011	M	3752
Old Bar - Manning Point - Red Head	2016	F	4579
Old Bar - Manning Point - Red Head	2016	M	4193
Old Beach - Otago	2006	F	1452
Old Beach - Otago	2006	M	1386
Old Beach - Otago	2011	F	1540
Old Beach - Otago	2011	M	1433
Old Beach - Otago	2016	F	1810
Old Beach - Otago	2016	M	1717
One Tree Hill	2006	F	1008
One Tree Hill	2006	M	1083
One Tree Hill	2011	F	966
One Tree Hill	2011	M	1015
One Tree Hill	2016	F	1019
One Tree Hill	2016	M	1116
Oonoonba	2006	F	1353
Oonoonba	2006	M	1329
Oonoonba	2011	F	1989
Oonoonba	2011	M	1980
Oonoonba	2016	F	2572
Oonoonba	2016	M	2598
Ooralea - Bakers Creek	2006	F	1221
Ooralea - Bakers Creek	2006	M	1334
Ooralea - Bakers Creek	2011	F	1529
Ooralea - Bakers Creek	2011	M	1785
Ooralea - Bakers Creek	2016	F	1917
Ooralea - Bakers Creek	2016	M	2099
Orange	2006	F	8095
Orange	2006	M	7306
Orange	2011	F	8225
Orange	2011	M	7496
Orange	2016	F	8253
Orange	2016	M	7281
Orange - North	2006	F	5551
Orange - North	2006	M	5130
Orange - North	2011	F	6566
Orange - North	2011	M	6111
Orange - North	2016	F	7782
Orange - North	2016	M	7194
Orange Region	2006	F	4022
Orange Region	2006	M	4110
Orange Region	2011	F	4243
Orange Region	2011	M	4271
Orange Region	2016	F	4488
Orange Region	2016	M	4585
Orbost	2006	F	2653
Orbost	2006	M	2689
Orbost	2011	F	2728
Orbost	2011	M	2763
Orbost	2016	F	2677
Orbost	2016	M	2770
Ormeau - Yatala	2006	F	3941
Ormeau - Yatala	2006	M	3958
Ormeau - Yatala	2011	F	5797
Ormeau - Yatala	2011	M	5730
Ormeau - Yatala	2016	F	7348
Ormeau - Yatala	2016	M	7107
Ormiston	2006	F	2329
Ormiston	2006	M	2072
Ormiston	2011	F	2446
Ormiston	2011	M	2201
Ormiston	2016	F	2554
Ormiston	2016	M	2248
