SA2_NAME16	Year	Age	adults
Stuart Park	2011	55-64	394
Stuart Park	2011	65-74	150
Stuart Park	2011	75-84	59
Stuart Park	2011	85+	15
Stuart Park	2016	15-19	139
Stuart Park	2016	20-24	349
Stuart Park	2016	25-34	1182
Stuart Park	2016	35-44	670
Stuart Park	2016	45-54	527
Stuart Park	2016	55-64	455
Stuart Park	2016	65-74	186
Stuart Park	2016	75-84	62
Stuart Park	2016	85+	21
Woolner - Bayview - Winnellie	2006	15-19	90
Woolner - Bayview - Winnellie	2006	20-24	220
Woolner - Bayview - Winnellie	2006	25-34	445
Woolner - Bayview - Winnellie	2006	35-44	391
Woolner - Bayview - Winnellie	2006	45-54	314
Woolner - Bayview - Winnellie	2006	55-64	180
Woolner - Bayview - Winnellie	2006	65-74	55
Woolner - Bayview - Winnellie	2006	75-84	12
Woolner - Bayview - Winnellie	2006	85+	7
Woolner - Bayview - Winnellie	2011	15-19	150
Woolner - Bayview - Winnellie	2011	20-24	241
Woolner - Bayview - Winnellie	2011	25-34	567
Woolner - Bayview - Winnellie	2011	35-44	444
Woolner - Bayview - Winnellie	2011	45-54	427
Woolner - Bayview - Winnellie	2011	55-64	302
Woolner - Bayview - Winnellie	2011	65-74	74
Woolner - Bayview - Winnellie	2011	75-84	20
Woolner - Bayview - Winnellie	2011	85+	5
Woolner - Bayview - Winnellie	2016	15-19	153
Woolner - Bayview - Winnellie	2016	20-24	225
Woolner - Bayview - Winnellie	2016	25-34	683
Woolner - Bayview - Winnellie	2016	35-44	451
Woolner - Bayview - Winnellie	2016	45-54	395
Woolner - Bayview - Winnellie	2016	55-64	302
Woolner - Bayview - Winnellie	2016	65-74	126
Woolner - Bayview - Winnellie	2016	75-84	26
Woolner - Bayview - Winnellie	2016	85+	11
Alawa	2006	15-19	163
Alawa	2006	20-24	145
Alawa	2006	25-34	316
Alawa	2006	35-44	330
Alawa	2006	45-54	285
Alawa	2006	55-64	281
Alawa	2006	65-74	106
Alawa	2006	75-84	33
Alawa	2006	85+	3
Alawa	2011	15-19	135
Alawa	2011	20-24	124
Alawa	2011	25-34	336
Alawa	2011	35-44	330
Alawa	2011	45-54	280
Alawa	2011	55-64	276
Alawa	2011	65-74	129
Alawa	2011	75-84	41
Alawa	2011	85+	10
Alawa	2016	15-19	117
Alawa	2016	20-24	134
Alawa	2016	25-34	353
Alawa	2016	35-44	347
Alawa	2016	45-54	296
Alawa	2016	55-64	207
Alawa	2016	65-74	181
Alawa	2016	75-84	54
Alawa	2016	85+	13
Anula	2006	15-19	172
Anula	2006	20-24	124
Anula	2006	25-34	342
Anula	2006	35-44	376
Anula	2006	45-54	380
Anula	2006	55-64	255
Anula	2006	65-74	95
Anula	2006	75-84	19
Anula	2006	85+	9
Anula	2011	15-19	192
Anula	2011	20-24	126
Anula	2011	25-34	323
Anula	2011	35-44	356
Anula	2011	45-54	363
Anula	2011	55-64	284
Anula	2011	65-74	136
Anula	2011	75-84	31
Anula	2011	85+	0
Anula	2016	15-19	142
Anula	2016	20-24	147
Anula	2016	25-34	336
Anula	2016	35-44	350
Anula	2016	45-54	325
Anula	2016	55-64	290
Anula	2016	65-74	155
Anula	2016	75-84	45
Anula	2016	85+	4
Berrimah	2006	15-19	144
Berrimah	2006	20-24	199
Berrimah	2006	25-34	463
Berrimah	2006	35-44	327
Berrimah	2006	45-54	220
Berrimah	2006	55-64	140
Berrimah	2006	65-74	35
Berrimah	2006	75-84	14
Berrimah	2006	85+	3
Berrimah	2011	15-19	209
Berrimah	2011	20-24	371
Berrimah	2011	25-34	658
Berrimah	2011	35-44	421
Berrimah	2011	45-54	319
Berrimah	2011	55-64	171
Berrimah	2011	65-74	61
Berrimah	2011	75-84	8
Berrimah	2011	85+	0
Berrimah	2016	15-19	152
Berrimah	2016	20-24	96
Berrimah	2016	25-34	180
Berrimah	2016	35-44	139
Berrimah	2016	45-54	170
Berrimah	2016	55-64	158
Berrimah	2016	65-74	94
Berrimah	2016	75-84	14
Berrimah	2016	85+	10
Brinkin - Nakara	2006	15-19	243
Brinkin - Nakara	2006	20-24	258
Brinkin - Nakara	2006	25-34	495
Brinkin - Nakara	2006	35-44	411
Brinkin - Nakara	2006	45-54	432
Brinkin - Nakara	2006	55-64	371
Brinkin - Nakara	2006	65-74	129
Brinkin - Nakara	2006	75-84	27
Brinkin - Nakara	2006	85+	8
Brinkin - Nakara	2011	15-19	195
Brinkin - Nakara	2011	20-24	299
Brinkin - Nakara	2011	25-34	528
Brinkin - Nakara	2011	35-44	443
Brinkin - Nakara	2011	45-54	418
Brinkin - Nakara	2011	55-64	370
Brinkin - Nakara	2011	65-74	165
Brinkin - Nakara	2011	75-84	55
Brinkin - Nakara	2011	85+	10
Brinkin - Nakara	2016	15-19	231
Brinkin - Nakara	2016	20-24	373
Brinkin - Nakara	2016	25-34	744
Brinkin - Nakara	2016	35-44	516
Brinkin - Nakara	2016	45-54	397
Brinkin - Nakara	2016	55-64	380
Brinkin - Nakara	2016	65-74	250
Brinkin - Nakara	2016	75-84	86
Brinkin - Nakara	2016	85+	10
Buffalo Creek	2006	15-19	0
Buffalo Creek	2006	20-24	0
Buffalo Creek	2006	25-34	0
Buffalo Creek	2006	35-44	0
Buffalo Creek	2006	45-54	0
Buffalo Creek	2006	55-64	0
Buffalo Creek	2006	65-74	0
Buffalo Creek	2006	75-84	0
Buffalo Creek	2006	85+	0
Buffalo Creek	2011	15-19	0
Buffalo Creek	2011	20-24	0
Buffalo Creek	2011	25-34	0
Buffalo Creek	2011	35-44	4
Buffalo Creek	2011	45-54	0
Buffalo Creek	2011	55-64	0
Buffalo Creek	2011	65-74	0
Buffalo Creek	2011	75-84	0
Buffalo Creek	2011	85+	0
Buffalo Creek	2016	15-19	0
Buffalo Creek	2016	20-24	0
Buffalo Creek	2016	25-34	0
Buffalo Creek	2016	35-44	0
Buffalo Creek	2016	45-54	0
Buffalo Creek	2016	55-64	0
Buffalo Creek	2016	65-74	0
Buffalo Creek	2016	75-84	0
Buffalo Creek	2016	85+	0
Charles Darwin	2006	15-19	0
Charles Darwin	2006	20-24	0
Charles Darwin	2006	25-34	0
Charles Darwin	2006	35-44	0
Charles Darwin	2006	45-54	0
Charles Darwin	2006	55-64	0
Charles Darwin	2006	65-74	0
Charles Darwin	2006	75-84	0
Charles Darwin	2006	85+	0
Charles Darwin	2011	15-19	0
Charles Darwin	2011	20-24	0
Charles Darwin	2011	25-34	0
Charles Darwin	2011	35-44	3
Charles Darwin	2011	45-54	7
Charles Darwin	2011	55-64	0
Charles Darwin	2011	65-74	0
Charles Darwin	2011	75-84	0
Charles Darwin	2011	85+	0
Charles Darwin	2016	15-19	0
Charles Darwin	2016	20-24	0
Charles Darwin	2016	25-34	0
Charles Darwin	2016	35-44	0
Charles Darwin	2016	45-54	0
Charles Darwin	2016	55-64	0
Charles Darwin	2016	65-74	0
Charles Darwin	2016	75-84	0
Charles Darwin	2016	85+	0
Coconut Grove	2006	15-19	139
Coconut Grove	2006	20-24	262
Coconut Grove	2006	25-34	477
Coconut Grove	2006	35-44	407
Coconut Grove	2006	45-54	374
Coconut Grove	2006	55-64	272
Coconut Grove	2006	65-74	164
Coconut Grove	2006	75-84	87
Coconut Grove	2006	85+	22
Coconut Grove	2011	15-19	147
Coconut Grove	2011	20-24	241
Coconut Grove	2011	25-34	641
Coconut Grove	2011	35-44	411
Coconut Grove	2011	45-54	373
Coconut Grove	2011	55-64	306
Coconut Grove	2011	65-74	179
Coconut Grove	2011	75-84	77
Coconut Grove	2011	85+	30
Coconut Grove	2016	15-19	132
Coconut Grove	2016	20-24	187
Coconut Grove	2016	25-34	766
Coconut Grove	2016	35-44	443
Coconut Grove	2016	45-54	367
Coconut Grove	2016	55-64	334
Coconut Grove	2016	65-74	206
Coconut Grove	2016	75-84	105
Coconut Grove	2016	85+	28
East Arm	2006	15-19	0
East Arm	2006	20-24	0
East Arm	2006	25-34	0
East Arm	2006	35-44	0
East Arm	2006	45-54	0
East Arm	2006	55-64	0
East Arm	2006	65-74	0
East Arm	2006	75-84	0
East Arm	2006	85+	0
East Arm	2011	15-19	0
East Arm	2011	20-24	0
East Arm	2011	25-34	0
East Arm	2011	35-44	0
East Arm	2011	45-54	0
East Arm	2011	55-64	5
East Arm	2011	65-74	0
East Arm	2011	75-84	0
East Arm	2011	85+	0
East Arm	2016	15-19	0
East Arm	2016	20-24	3
East Arm	2016	25-34	0
East Arm	2016	35-44	0
East Arm	2016	45-54	3
East Arm	2016	55-64	0
East Arm	2016	65-74	0
East Arm	2016	75-84	0
East Arm	2016	85+	0
Jingili	2006	15-19	127
Jingili	2006	20-24	93
Jingili	2006	25-34	268
Jingili	2006	35-44	301
Jingili	2006	45-54	249
Jingili	2006	55-64	216
Jingili	2006	65-74	84
Jingili	2006	75-84	22
Jingili	2006	85+	0
Jingili	2011	15-19	139
Jingili	2011	20-24	94
Jingili	2011	25-34	255
Jingili	2011	35-44	304
Jingili	2011	45-54	253
Jingili	2011	55-64	207
Jingili	2011	65-74	103
Jingili	2011	75-84	26
Jingili	2011	85+	4
Jingili	2016	15-19	101
Jingili	2016	20-24	89
Jingili	2016	25-34	212
Jingili	2016	35-44	297
Jingili	2016	45-54	290
Jingili	2016	55-64	180
Jingili	2016	65-74	138
Jingili	2016	75-84	50
Jingili	2016	85+	10
Karama	2006	15-19	441
Karama	2006	20-24	316
Karama	2006	25-34	702
Karama	2006	35-44	740
Karama	2006	45-54	747
Karama	2006	55-64	369
Karama	2006	65-74	138
Karama	2006	75-84	52
Karama	2006	85+	13
Karama	2011	15-19	396
Karama	2011	20-24	322
Karama	2011	25-34	725
Karama	2011	35-44	716
Karama	2011	45-54	745
Karama	2011	55-64	476
Karama	2011	65-74	168
Karama	2011	75-84	52
Karama	2011	85+	14
Karama	2016	15-19	373
Karama	2016	20-24	323
Karama	2016	25-34	781
Karama	2016	35-44	717
Karama	2016	45-54	654
Karama	2016	55-64	592
Karama	2016	65-74	247
Karama	2016	75-84	79
Karama	2016	85+	27
Leanyer	2006	15-19	370
Leanyer	2006	20-24	312
Leanyer	2006	25-34	680
Leanyer	2006	35-44	756
Leanyer	2006	45-54	792
Leanyer	2006	55-64	437
Leanyer	2006	65-74	154
Leanyer	2006	75-84	67
Leanyer	2006	85+	8
Leanyer	2011	15-19	351
Leanyer	2011	20-24	328
Leanyer	2011	25-34	704
Leanyer	2011	35-44	704
Leanyer	2011	45-54	780
Leanyer	2011	55-64	532
Leanyer	2011	65-74	232
Leanyer	2011	75-84	71
Leanyer	2011	85+	18
Leanyer	2016	15-19	269
Leanyer	2016	20-24	277
Leanyer	2016	25-34	704
Leanyer	2016	35-44	685
Leanyer	2016	45-54	683
Leanyer	2016	55-64	610
Leanyer	2016	65-74	325
Leanyer	2016	75-84	125
Leanyer	2016	85+	18
Lyons (NT)	2006	15-19	5
Lyons (NT)	2006	20-24	3
Lyons (NT)	2006	25-34	10
Lyons (NT)	2006	35-44	13
Lyons (NT)	2006	45-54	13
Lyons (NT)	2006	55-64	43
Lyons (NT)	2006	65-74	20
Lyons (NT)	2006	75-84	0
Lyons (NT)	2006	85+	0
Lyons (NT)	2011	15-19	120
Lyons (NT)	2011	20-24	140
Lyons (NT)	2011	25-34	332
Lyons (NT)	2011	35-44	425
Lyons (NT)	2011	45-54	226
Lyons (NT)	2011	55-64	120
Lyons (NT)	2011	65-74	64
Lyons (NT)	2011	75-84	29
Lyons (NT)	2011	85+	0
Lyons (NT)	2016	15-19	253
Lyons (NT)	2016	20-24	350
Lyons (NT)	2016	25-34	1102
Lyons (NT)	2016	35-44	826
Lyons (NT)	2016	45-54	505
Lyons (NT)	2016	55-64	205
Lyons (NT)	2016	65-74	108
Lyons (NT)	2016	75-84	30
Lyons (NT)	2016	85+	0
Malak - Marrara	2006	15-19	369
Malak - Marrara	2006	20-24	345
Malak - Marrara	2006	25-34	645
Malak - Marrara	2006	35-44	733
Malak - Marrara	2006	45-54	753
Malak - Marrara	2006	55-64	538
Malak - Marrara	2006	65-74	176
Malak - Marrara	2006	75-84	57
Malak - Marrara	2006	85+	4
Malak - Marrara	2011	15-19	366
Malak - Marrara	2011	20-24	291
Malak - Marrara	2011	25-34	643
Malak - Marrara	2011	35-44	668
Malak - Marrara	2011	45-54	761
Malak - Marrara	2011	55-64	651
Malak - Marrara	2011	65-74	269
Malak - Marrara	2011	75-84	66
Malak - Marrara	2011	85+	12
Malak - Marrara	2016	15-19	277
Malak - Marrara	2016	20-24	262
Malak - Marrara	2016	25-34	715
Malak - Marrara	2016	35-44	653
Malak - Marrara	2016	45-54	657
Malak - Marrara	2016	55-64	657
Malak - Marrara	2016	65-74	341
Malak - Marrara	2016	75-84	102
Malak - Marrara	2016	85+	27
Millner	2006	15-19	154
Millner	2006	20-24	165
Millner	2006	25-34	379
Millner	2006	35-44	414
Millner	2006	45-54	344
Millner	2006	55-64	231
Millner	2006	65-74	123
Millner	2006	75-84	47
Millner	2006	85+	3
Millner	2011	15-19	157
Millner	2011	20-24	159
Millner	2011	25-34	428
Millner	2011	35-44	441
Millner	2011	45-54	335
Millner	2011	55-64	263
Millner	2011	65-74	147
Millner	2011	75-84	52
Millner	2011	85+	6
Millner	2016	15-19	129
Millner	2016	20-24	152
Millner	2016	25-34	518
Millner	2016	35-44	420
Millner	2016	45-54	357
Millner	2016	55-64	263
Millner	2016	65-74	165
Millner	2016	75-84	83
Millner	2016	85+	7
Moil	2006	15-19	171
Moil	2006	20-24	117
Moil	2006	25-34	289
Moil	2006	35-44	358
Moil	2006	45-54	335
Moil	2006	55-64	236
Moil	2006	65-74	77
Moil	2006	75-84	22
Moil	2006	85+	7
Moil	2011	15-19	127
Moil	2011	20-24	123
Moil	2011	25-34	309
Moil	2011	35-44	325
Moil	2011	45-54	259
Moil	2011	55-64	246
Moil	2011	65-74	118
Moil	2011	75-84	23
Moil	2011	85+	5
Moil	2016	15-19	159
Moil	2016	20-24	92
Moil	2016	25-34	259
Moil	2016	35-44	329
Moil	2016	45-54	270
Moil	2016	55-64	231
Moil	2016	65-74	153
Moil	2016	75-84	54
Moil	2016	85+	9
Nightcliff	2006	15-19	226
Nightcliff	2006	20-24	258
Nightcliff	2006	25-34	507
Nightcliff	2006	35-44	551
Nightcliff	2006	45-54	561
Nightcliff	2006	55-64	455
Nightcliff	2006	65-74	156
Nightcliff	2006	75-84	50
Nightcliff	2006	85+	12
Nightcliff	2011	15-19	213
Nightcliff	2011	20-24	213
Nightcliff	2011	25-34	668
Nightcliff	2011	35-44	605
Nightcliff	2011	45-54	599
Nightcliff	2011	55-64	478
Nightcliff	2011	65-74	206
Nightcliff	2011	75-84	66
Nightcliff	2011	85+	15
Nightcliff	2016	15-19	172
Nightcliff	2016	20-24	221
Nightcliff	2016	25-34	858
Nightcliff	2016	35-44	633
Nightcliff	2016	45-54	514
Nightcliff	2016	55-64	410
Nightcliff	2016	65-74	289
Nightcliff	2016	75-84	74
Nightcliff	2016	85+	18
Rapid Creek	2006	15-19	147
Rapid Creek	2006	20-24	255
Rapid Creek	2006	25-34	550
Rapid Creek	2006	35-44	503
Rapid Creek	2006	45-54	483
Rapid Creek	2006	55-64	296
Rapid Creek	2006	65-74	127
Rapid Creek	2006	75-84	52
Rapid Creek	2006	85+	15
Rapid Creek	2011	15-19	153
Rapid Creek	2011	20-24	246
Rapid Creek	2011	25-34	661
Rapid Creek	2011	35-44	552
Rapid Creek	2011	45-54	446
Rapid Creek	2011	55-64	383
Rapid Creek	2011	65-74	174
Rapid Creek	2011	75-84	69
Rapid Creek	2011	85+	13
Rapid Creek	2016	15-19	165
Rapid Creek	2016	20-24	175
Rapid Creek	2016	25-34	660
Rapid Creek	2016	35-44	574
Rapid Creek	2016	45-54	471
Rapid Creek	2016	55-64	397
Rapid Creek	2016	65-74	184
Rapid Creek	2016	75-84	69
Rapid Creek	2016	85+	18
Tiwi	2006	15-19	174
Tiwi	2006	20-24	205
Tiwi	2006	25-34	443
Tiwi	2006	35-44	384
Tiwi	2006	45-54	361
Tiwi	2006	55-64	270
Tiwi	2006	65-74	106
Tiwi	2006	75-84	74
Tiwi	2006	85+	30
Tiwi	2011	15-19	127
Tiwi	2011	20-24	97
Tiwi	2011	25-34	388
Tiwi	2011	35-44	391
Tiwi	2011	45-54	326
Tiwi	2011	55-64	304
Tiwi	2011	65-74	186
Tiwi	2011	75-84	116
Tiwi	2011	85+	75
Tiwi	2016	15-19	120
Tiwi	2016	20-24	117
Tiwi	2016	25-34	405
Tiwi	2016	35-44	409
Tiwi	2016	45-54	305
Tiwi	2016	55-64	265
Tiwi	2016	65-74	216
Tiwi	2016	75-84	131
Tiwi	2016	85+	84
Wagaman	2006	15-19	180
Wagaman	2006	20-24	168
Wagaman	2006	25-34	308
Wagaman	2006	35-44	307
Wagaman	2006	45-54	297
Wagaman	2006	55-64	208
Wagaman	2006	65-74	101
Wagaman	2006	75-84	15
Wagaman	2006	85+	4
Wagaman	2011	15-19	156
Wagaman	2011	20-24	155
Wagaman	2011	25-34	346
Wagaman	2011	35-44	312
Wagaman	2011	45-54	285
Wagaman	2011	55-64	210
Wagaman	2011	65-74	113
Wagaman	2011	75-84	43
Wagaman	2011	85+	3
Wagaman	2016	15-19	129
Wagaman	2016	20-24	151
Wagaman	2016	25-34	366
Wagaman	2016	35-44	356
Wagaman	2016	45-54	289
Wagaman	2016	55-64	230
Wagaman	2016	65-74	139
Wagaman	2016	75-84	64
Wagaman	2016	85+	8
Wanguri	2006	15-19	148
Wanguri	2006	20-24	104
Wanguri	2006	25-34	222
Wanguri	2006	35-44	291
Wanguri	2006	45-54	308
Wanguri	2006	55-64	244
Wanguri	2006	65-74	88
Wanguri	2006	75-84	30
Wanguri	2006	85+	3
Wanguri	2011	15-19	124
Wanguri	2011	20-24	115
Wanguri	2011	25-34	195
Wanguri	2011	35-44	273
Wanguri	2011	45-54	292
Wanguri	2011	55-64	237
Wanguri	2011	65-74	117
Wanguri	2011	75-84	37
Wanguri	2011	85+	4
Wanguri	2016	15-19	142
Wanguri	2016	20-24	99
Wanguri	2016	25-34	254
Wanguri	2016	35-44	289
Wanguri	2016	45-54	290
Wanguri	2016	55-64	222
Wanguri	2016	65-74	141
Wanguri	2016	75-84	47
Wanguri	2016	85+	12
Wulagi	2006	15-19	177
Wulagi	2006	20-24	139
Wulagi	2006	25-34	421
Wulagi	2006	35-44	444
Wulagi	2006	45-54	354
Wulagi	2006	55-64	228
Wulagi	2006	65-74	73
Wulagi	2006	75-84	17
Wulagi	2006	85+	6
Wulagi	2011	15-19	183
Wulagi	2011	20-24	132
Wulagi	2011	25-34	354
Wulagi	2011	35-44	460
Wulagi	2011	45-54	379
Wulagi	2011	55-64	312
Wulagi	2011	65-74	123
Wulagi	2011	75-84	28
Wulagi	2011	85+	7
Wulagi	2016	15-19	162
Wulagi	2016	20-24	112
Wulagi	2016	25-34	327
Wulagi	2016	35-44	408
Wulagi	2016	45-54	358
Wulagi	2016	55-64	257
Wulagi	2016	65-74	163
Wulagi	2016	75-84	43
Wulagi	2016	85+	9
Howard Springs	2006	15-19	315
Howard Springs	2006	20-24	434
Howard Springs	2006	25-34	456
Howard Springs	2006	35-44	593
Howard Springs	2006	45-54	549
Howard Springs	2006	55-64	369
Howard Springs	2006	65-74	125
Howard Springs	2006	75-84	69
Howard Springs	2006	85+	12
Howard Springs	2011	15-19	379
Howard Springs	2011	20-24	697
Howard Springs	2011	25-34	525
Howard Springs	2011	35-44	597
Howard Springs	2011	45-54	610
Howard Springs	2011	55-64	532
Howard Springs	2011	65-74	215
Howard Springs	2011	75-84	62
Howard Springs	2011	85+	12
Howard Springs	2016	15-19	304
Howard Springs	2016	20-24	731
Howard Springs	2016	25-34	1511
Howard Springs	2016	35-44	1306
Howard Springs	2016	45-54	1234
Howard Springs	2016	55-64	809
Howard Springs	2016	65-74	336
Howard Springs	2016	75-84	74
Howard Springs	2016	85+	27
Humpty Doo	2006	15-19	443
Humpty Doo	2006	20-24	212
Humpty Doo	2006	25-34	720
Humpty Doo	2006	35-44	1323
Humpty Doo	2006	45-54	1092
Humpty Doo	2006	55-64	701
Humpty Doo	2006	65-74	222
Humpty Doo	2006	75-84	93
Humpty Doo	2006	85+	15
Humpty Doo	2011	15-19	540
Humpty Doo	2011	20-24	371
Humpty Doo	2011	25-34	896
Humpty Doo	2011	35-44	1492
Humpty Doo	2011	45-54	1291
Humpty Doo	2011	55-64	857
Humpty Doo	2011	65-74	343
Humpty Doo	2011	75-84	104
Humpty Doo	2011	85+	22
Humpty Doo	2016	15-19	581
Humpty Doo	2016	20-24	430
Humpty Doo	2016	25-34	1092
Humpty Doo	2016	35-44	1406
Humpty Doo	2016	45-54	1528
Humpty Doo	2016	55-64	996
Humpty Doo	2016	65-74	536
Humpty Doo	2016	75-84	133
Humpty Doo	2016	85+	21
Koolpinyah	2006	15-19	0
Koolpinyah	2006	20-24	0
Koolpinyah	2006	25-34	0
Koolpinyah	2006	35-44	0
Koolpinyah	2006	45-54	0
Koolpinyah	2006	55-64	0
Koolpinyah	2006	65-74	0
Koolpinyah	2006	75-84	0
Koolpinyah	2006	85+	0
Koolpinyah	2011	15-19	0
Koolpinyah	2011	20-24	4
Koolpinyah	2011	25-34	0
Koolpinyah	2011	35-44	0
Koolpinyah	2011	45-54	3
Koolpinyah	2011	55-64	7
Koolpinyah	2011	65-74	9
Koolpinyah	2011	75-84	0
Koolpinyah	2011	85+	0
Koolpinyah	2016	15-19	4
Koolpinyah	2016	20-24	9
Koolpinyah	2016	25-34	0
Koolpinyah	2016	35-44	0
Koolpinyah	2016	45-54	0
Koolpinyah	2016	55-64	3
Koolpinyah	2016	65-74	6
Koolpinyah	2016	75-84	0
Koolpinyah	2016	85+	0
Virginia	2006	15-19	195
Virginia	2006	20-24	107
Virginia	2006	25-34	267
Virginia	2006	35-44	449
Virginia	2006	45-54	483
Virginia	2006	55-64	299
Virginia	2006	65-74	119
Virginia	2006	75-84	30
Virginia	2006	85+	5
Virginia	2011	15-19	213
Virginia	2011	20-24	130
Virginia	2011	25-34	265
Virginia	2011	35-44	494
Virginia	2011	45-54	547
Virginia	2011	55-64	417
Virginia	2011	65-74	189
Virginia	2011	75-84	38
Virginia	2011	85+	5
Virginia	2016	15-19	203
Virginia	2016	20-24	240
Virginia	2016	25-34	421
Virginia	2016	35-44	429
Virginia	2016	45-54	588
Virginia	2016	55-64	485
Virginia	2016	65-74	225
Virginia	2016	75-84	73
Virginia	2016	85+	11
Weddell	2006	15-19	154
Weddell	2006	20-24	88
Weddell	2006	25-34	309
Weddell	2006	35-44	531
Weddell	2006	45-54	501
Weddell	2006	55-64	323
Weddell	2006	65-74	101
Weddell	2006	75-84	32
Weddell	2006	85+	4
Weddell	2011	15-19	238
Weddell	2011	20-24	163
Weddell	2011	25-34	417
Weddell	2011	35-44	609
Weddell	2011	45-54	675
Weddell	2011	55-64	452
Weddell	2011	65-74	187
Weddell	2011	75-84	50
Weddell	2011	85+	4
Weddell	2016	15-19	256
Weddell	2016	20-24	204
Weddell	2016	25-34	647
Weddell	2016	35-44	731
Weddell	2016	45-54	777
Weddell	2016	55-64	596
Weddell	2016	65-74	312
Weddell	2016	75-84	64
Weddell	2016	85+	5
Bakewell	2006	15-19	170
Bakewell	2006	20-24	292
Bakewell	2006	25-34	686
Bakewell	2006	35-44	487
Bakewell	2006	45-54	285
Bakewell	2006	55-64	176
Bakewell	2006	65-74	59
Bakewell	2006	75-84	28
Bakewell	2006	85+	3
Bakewell	2011	15-19	217
Bakewell	2011	20-24	305
Bakewell	2011	25-34	663
Bakewell	2011	35-44	570
Bakewell	2011	45-54	304
Bakewell	2011	55-64	219
Bakewell	2011	65-74	61
Bakewell	2011	75-84	44
Bakewell	2011	85+	3
Bakewell	2016	15-19	177
Bakewell	2016	20-24	240
Bakewell	2016	25-34	626
Bakewell	2016	35-44	542
Bakewell	2016	45-54	411
Bakewell	2016	55-64	250
Bakewell	2016	65-74	85
Bakewell	2016	75-84	39
Bakewell	2016	85+	4
Driver	2006	15-19	183
Driver	2006	20-24	209
Driver	2006	25-34	468
Driver	2006	35-44	470
Driver	2006	45-54	375
Driver	2006	55-64	146
Driver	2006	65-74	55
Driver	2006	75-84	21
Driver	2006	85+	4
Driver	2011	15-19	230
Driver	2011	20-24	243
Driver	2011	25-34	534
Driver	2011	35-44	472
Driver	2011	45-54	390
Driver	2011	55-64	221
Driver	2011	65-74	56
Driver	2011	75-84	28
Driver	2011	85+	3
Driver	2016	15-19	216
Driver	2016	20-24	232
Driver	2016	25-34	505
Driver	2016	35-44	438
Driver	2016	45-54	403
Driver	2016	55-64	274
Driver	2016	65-74	92
Driver	2016	75-84	36
Driver	2016	85+	0
Durack - Marlow Lagoon	2006	15-19	198
Durack - Marlow Lagoon	2006	20-24	194
Durack - Marlow Lagoon	2006	25-34	573
Durack - Marlow Lagoon	2006	35-44	702
Durack - Marlow Lagoon	2006	45-54	345
Durack - Marlow Lagoon	2006	55-64	141
Durack - Marlow Lagoon	2006	65-74	38
Durack - Marlow Lagoon	2006	75-84	16
Durack - Marlow Lagoon	2006	85+	7
Durack - Marlow Lagoon	2011	15-19	225
Durack - Marlow Lagoon	2011	20-24	316
Durack - Marlow Lagoon	2011	25-34	671
Durack - Marlow Lagoon	2011	35-44	617
Durack - Marlow Lagoon	2011	45-54	510
Durack - Marlow Lagoon	2011	55-64	243
Durack - Marlow Lagoon	2011	65-74	85
Durack - Marlow Lagoon	2011	75-84	18
Durack - Marlow Lagoon	2011	85+	4
Durack - Marlow Lagoon	2016	15-19	212
Durack - Marlow Lagoon	2016	20-24	294
Durack - Marlow Lagoon	2016	25-34	906
Durack - Marlow Lagoon	2016	35-44	683
Durack - Marlow Lagoon	2016	45-54	571
Durack - Marlow Lagoon	2016	55-64	374
Durack - Marlow Lagoon	2016	65-74	138
Durack - Marlow Lagoon	2016	75-84	38
