SA2_NAME16	Year	Sex	persons
Lane Cove - Greenwich	2011	M	11669
Lane Cove - Greenwich	2016	F	13562
Lane Cove - Greenwich	2016	M	13174
St Leonards - Naremburn	2006	F	4088
St Leonards - Naremburn	2006	M	3933
St Leonards - Naremburn	2011	F	4708
St Leonards - Naremburn	2011	M	4559
St Leonards - Naremburn	2016	F	5403
St Leonards - Naremburn	2016	M	5097
Willoughby - Castle Cove - Northbridge	2006	F	11864
Willoughby - Castle Cove - Northbridge	2006	M	11290
Willoughby - Castle Cove - Northbridge	2011	F	12508
Willoughby - Castle Cove - Northbridge	2011	M	11819
Willoughby - Castle Cove - Northbridge	2016	F	13134
Willoughby - Castle Cove - Northbridge	2016	M	12331
Asquith - Mount Colah	2006	F	8893
Asquith - Mount Colah	2006	M	8620
Asquith - Mount Colah	2011	F	8921
Asquith - Mount Colah	2011	M	8813
Asquith - Mount Colah	2016	F	9294
Asquith - Mount Colah	2016	M	8991
Berowra - Brooklyn - Cowan	2006	F	5510
Berowra - Brooklyn - Cowan	2006	M	5550
Berowra - Brooklyn - Cowan	2011	F	5661
Berowra - Brooklyn - Cowan	2011	M	5732
Berowra - Brooklyn - Cowan	2016	F	5877
Berowra - Brooklyn - Cowan	2016	M	5823
Normanhurst - Thornleigh - Westleigh	2006	F	9264
Normanhurst - Thornleigh - Westleigh	2006	M	8548
Normanhurst - Thornleigh - Westleigh	2011	F	9313
Normanhurst - Thornleigh - Westleigh	2011	M	8740
Normanhurst - Thornleigh - Westleigh	2016	F	9506
Normanhurst - Thornleigh - Westleigh	2016	M	9027
Hornsby - East	2006	F	4724
Hornsby - East	2006	M	4586
Hornsby - East	2011	F	5527
Hornsby - East	2011	M	5181
Hornsby - East	2016	F	6043
Hornsby - East	2016	M	5752
Hornsby - West	2006	F	4857
Hornsby - West	2006	M	4675
Hornsby - West	2011	F	5047
Hornsby - West	2011	M	4935
Hornsby - West	2016	F	5404
Hornsby - West	2016	M	5278
Waitara - Wahroonga (West)	2006	F	4057
Waitara - Wahroonga (West)	2006	M	3640
Waitara - Wahroonga (West)	2011	F	4512
Waitara - Wahroonga (West)	2011	M	4144
Waitara - Wahroonga (West)	2016	F	4980
Waitara - Wahroonga (West)	2016	M	4627
Gordon - Killara	2006	F	8833
Gordon - Killara	2006	M	8048
Gordon - Killara	2011	F	9915
Gordon - Killara	2011	M	8839
Gordon - Killara	2016	F	11090
Gordon - Killara	2016	M	10239
Lindfield - Roseville	2006	F	10718
Lindfield - Roseville	2006	M	9850
Lindfield - Roseville	2011	F	10965
Lindfield - Roseville	2011	M	10210
Lindfield - Roseville	2016	F	11914
Lindfield - Roseville	2016	M	11231
Pymble	2006	F	7573
Pymble	2006	M	6739
Pymble	2011	F	8336
Pymble	2011	M	7400
Pymble	2016	F	8585
Pymble	2016	M	7767
St Ives	2006	F	8852
St Ives	2006	M	8269
St Ives	2011	F	9632
St Ives	2011	M	9014
St Ives	2016	F	10663
St Ives	2016	M	9789
Turramurra	2006	F	8985
Turramurra	2006	M	8198
Turramurra	2011	F	9449
Turramurra	2011	M	8578
Turramurra	2016	F	10087
Turramurra	2016	M	9175
Wahroonga (East) - Warrawee	2006	F	7945
Wahroonga (East) - Warrawee	2006	M	7524
Wahroonga (East) - Warrawee	2011	F	8898
Wahroonga (East) - Warrawee	2011	M	8349
Wahroonga (East) - Warrawee	2016	F	9214
Wahroonga (East) - Warrawee	2016	M	8611
Cremorne - Cammeray	2006	F	9195
Cremorne - Cammeray	2006	M	8021
Cremorne - Cammeray	2011	F	9576
Cremorne - Cammeray	2011	M	8478
Cremorne - Cammeray	2016	F	10226
Cremorne - Cammeray	2016	M	8854
Crows Nest - Waverton	2006	F	8183
Crows Nest - Waverton	2006	M	7436
Crows Nest - Waverton	2011	F	8686
Crows Nest - Waverton	2011	M	7932
Crows Nest - Waverton	2016	F	9561
Crows Nest - Waverton	2016	M	8462
Mosman	2006	F	14234
Mosman	2006	M	12001
Mosman	2011	F	14633
Mosman	2011	M	12820
Mosman	2016	F	15290
Mosman	2016	M	13189
Neutral Bay - Kirribilli	2006	F	8412
Neutral Bay - Kirribilli	2006	M	7506
Neutral Bay - Kirribilli	2011	F	8847
Neutral Bay - Kirribilli	2011	M	7859
Neutral Bay - Kirribilli	2016	F	9494
Neutral Bay - Kirribilli	2016	M	8366
North Sydney - Lavender Bay	2006	F	4214
North Sydney - Lavender Bay	2006	M	4197
North Sydney - Lavender Bay	2011	F	4817
North Sydney - Lavender Bay	2011	M	4700
North Sydney - Lavender Bay	2016	F	5437
North Sydney - Lavender Bay	2016	M	5262
Balgowlah - Clontarf - Seaforth	2006	F	9006
Balgowlah - Clontarf - Seaforth	2006	M	8528
Balgowlah - Clontarf - Seaforth	2011	F	9911
Balgowlah - Clontarf - Seaforth	2011	M	9269
Balgowlah - Clontarf - Seaforth	2016	F	10475
Balgowlah - Clontarf - Seaforth	2016	M	9712
Manly - Fairlight	2006	F	10036
Manly - Fairlight	2006	M	9539
Manly - Fairlight	2011	F	10429
Manly - Fairlight	2011	M	10138
Manly - Fairlight	2016	F	11028
Manly - Fairlight	2016	M	10672
Avalon - Palm Beach	2006	F	6198
Avalon - Palm Beach	2006	M	6088
Avalon - Palm Beach	2011	F	6219
Avalon - Palm Beach	2011	M	5977
Avalon - Palm Beach	2016	F	6327
Avalon - Palm Beach	2016	M	6049
Bayview - Elanora Heights	2006	F	5040
Bayview - Elanora Heights	2006	M	4773
Bayview - Elanora Heights	2011	F	5244
Bayview - Elanora Heights	2011	M	4995
Bayview - Elanora Heights	2016	F	5504
Bayview - Elanora Heights	2016	M	5242
Newport - Bilgola	2006	F	6175
Newport - Bilgola	2006	M	6065
Newport - Bilgola	2011	F	6515
Newport - Bilgola	2011	M	6384
Newport - Bilgola	2016	F	6689
Newport - Bilgola	2016	M	6496
Warriewood - Mona Vale	2006	F	10093
Warriewood - Mona Vale	2006	M	9715
Warriewood - Mona Vale	2011	F	11268
Warriewood - Mona Vale	2011	M	10550
Warriewood - Mona Vale	2016	F	12453
Warriewood - Mona Vale	2016	M	11684
Beacon Hill - Narraweena	2006	F	5965
Beacon Hill - Narraweena	2006	M	5650
Beacon Hill - Narraweena	2011	F	6740
Beacon Hill - Narraweena	2011	M	6303
Beacon Hill - Narraweena	2016	F	7099
Beacon Hill - Narraweena	2016	M	6778
Cromer	2006	F	3618
Cromer	2006	M	3407
Cromer	2011	F	3723
Cromer	2011	M	3489
Cromer	2016	F	3875
Cromer	2016	M	3608
Dee Why - North Curl Curl	2006	F	10141
Dee Why - North Curl Curl	2006	M	10036
Dee Why - North Curl Curl	2011	F	11507
Dee Why - North Curl Curl	2011	M	11253
Dee Why - North Curl Curl	2016	F	12673
Dee Why - North Curl Curl	2016	M	12277
Forestville - Killarney Heights	2006	F	6191
Forestville - Killarney Heights	2006	M	5748
Forestville - Killarney Heights	2011	F	6318
Forestville - Killarney Heights	2011	M	5966
Forestville - Killarney Heights	2016	F	6616
Forestville - Killarney Heights	2016	M	6185
Frenchs Forest - Belrose	2006	F	12125
Frenchs Forest - Belrose	2006	M	11561
Frenchs Forest - Belrose	2011	F	12225
Frenchs Forest - Belrose	2011	M	11859
Frenchs Forest - Belrose	2016	F	12815
Frenchs Forest - Belrose	2016	M	12360
Freshwater - Brookvale	2006	F	9277
Freshwater - Brookvale	2006	M	9355
Freshwater - Brookvale	2011	F	9595
Freshwater - Brookvale	2011	M	9641
Freshwater - Brookvale	2016	F	10545
Freshwater - Brookvale	2016	M	10430
Manly Vale - Allambie Heights	2006	F	7832
Manly Vale - Allambie Heights	2006	M	7452
Manly Vale - Allambie Heights	2011	F	8194
Manly Vale - Allambie Heights	2011	M	7709
Manly Vale - Allambie Heights	2016	F	8653
Manly Vale - Allambie Heights	2016	M	8213
Narrabeen - Collaroy	2006	F	11209
Narrabeen - Collaroy	2006	M	10704
Narrabeen - Collaroy	2011	F	11580
Narrabeen - Collaroy	2011	M	11110
Narrabeen - Collaroy	2016	F	12770
Narrabeen - Collaroy	2016	M	12004
Terrey Hills - Duffys Forest	2006	F	1827
Terrey Hills - Duffys Forest	2006	M	1731
Terrey Hills - Duffys Forest	2011	F	1751
Terrey Hills - Duffys Forest	2011	M	1781
Terrey Hills - Duffys Forest	2016	F	1848
Terrey Hills - Duffys Forest	2016	M	1802
Camden - Ellis Lane	2006	F	5532
Camden - Ellis Lane	2006	M	5089
Camden - Ellis Lane	2011	F	6343
Camden - Ellis Lane	2011	M	5792
Camden - Ellis Lane	2016	F	6768
Camden - Ellis Lane	2016	M	6196
Elderslie - Harrington Park	2006	F	6618
Elderslie - Harrington Park	2006	M	6250
Elderslie - Harrington Park	2011	F	8222
Elderslie - Harrington Park	2011	M	7853
Elderslie - Harrington Park	2016	F	10763
Elderslie - Harrington Park	2016	M	10221
Mount Annan - Currans Hill	2006	F	10670
Mount Annan - Currans Hill	2006	M	10323
Mount Annan - Currans Hill	2011	F	12195
Mount Annan - Currans Hill	2011	M	11832
Mount Annan - Currans Hill	2016	F	14618
Mount Annan - Currans Hill	2016	M	13955
Bradbury - Wedderburn	2006	F	9645
Bradbury - Wedderburn	2006	M	8922
Bradbury - Wedderburn	2011	F	9989
Bradbury - Wedderburn	2011	M	9160
Bradbury - Wedderburn	2016	F	9785
Bradbury - Wedderburn	2016	M	9182
Campbelltown - Woodbine	2006	F	7222
Campbelltown - Woodbine	2006	M	7213
Campbelltown - Woodbine	2011	F	8049
Campbelltown - Woodbine	2011	M	7707
Campbelltown - Woodbine	2016	F	9197
Campbelltown - Woodbine	2016	M	8994
Claymore - Eagle Vale - Raby	2006	F	10535
Claymore - Eagle Vale - Raby	2006	M	10480
Claymore - Eagle Vale - Raby	2011	F	10719
Claymore - Eagle Vale - Raby	2011	M	10292
Claymore - Eagle Vale - Raby	2016	F	10377
Claymore - Eagle Vale - Raby	2016	M	10023
Holsworthy Military Area	2006	F	0
Holsworthy Military Area	2006	M	0
Holsworthy Military Area	2011	F	0
Holsworthy Military Area	2011	M	0
Holsworthy Military Area	2016	F	0
Holsworthy Military Area	2016	M	0
Ingleburn - Denham Court	2006	F	8032
Ingleburn - Denham Court	2006	M	8044
Ingleburn - Denham Court	2011	F	8317
Ingleburn - Denham Court	2011	M	8265
Ingleburn - Denham Court	2016	F	9942
Ingleburn - Denham Court	2016	M	10045
Leumeah - Minto Heights	2006	F	7671
Leumeah - Minto Heights	2006	M	7673
Leumeah - Minto Heights	2011	F	8087
Leumeah - Minto Heights	2011	M	7899
Leumeah - Minto Heights	2016	F	8400
Leumeah - Minto Heights	2016	M	8135
Macquarie Fields - Glenfield	2006	F	10338
Macquarie Fields - Glenfield	2006	M	9737
Macquarie Fields - Glenfield	2011	F	10835
Macquarie Fields - Glenfield	2011	M	10097
Macquarie Fields - Glenfield	2016	F	12119
Macquarie Fields - Glenfield	2016	M	11439
Minto - St Andrews	2006	F	9479
Minto - St Andrews	2006	M	9056
Minto - St Andrews	2011	F	8940
Minto - St Andrews	2011	M	8640
Minto - St Andrews	2016	F	10010
Minto - St Andrews	2016	M	9876
Rosemeadow - Glen Alpine	2006	F	10436
Rosemeadow - Glen Alpine	2006	M	9942
Rosemeadow - Glen Alpine	2011	F	10239
Rosemeadow - Glen Alpine	2011	M	9921
Rosemeadow - Glen Alpine	2016	F	10733
Rosemeadow - Glen Alpine	2016	M	10151
Bargo	2006	F	2546
Bargo	2006	M	2628
Bargo	2011	F	2707
Bargo	2011	M	2701
Bargo	2016	F	2854
Bargo	2016	M	2889
Douglas Park - Appin	2006	F	3410
Douglas Park - Appin	2006	M	3534
Douglas Park - Appin	2011	F	3468
Douglas Park - Appin	2011	M	3598
Douglas Park - Appin	2016	F	4743
Douglas Park - Appin	2016	M	4887
Picton - Tahmoor - Buxton	2006	F	7283
Picton - Tahmoor - Buxton	2006	M	7185
Picton - Tahmoor - Buxton	2011	F	7788
Picton - Tahmoor - Buxton	2011	M	7581
Picton - Tahmoor - Buxton	2016	F	8536
Picton - Tahmoor - Buxton	2016	M	8253
The Oaks - Oakdale	2006	F	4048
The Oaks - Oakdale	2006	M	4123
The Oaks - Oakdale	2011	F	4258
The Oaks - Oakdale	2011	M	4304
The Oaks - Oakdale	2016	F	4509
The Oaks - Oakdale	2016	M	4491
Blackheath - Megalong Valley	2006	F	2690
Blackheath - Megalong Valley	2006	M	2511
Blackheath - Megalong Valley	2011	F	2813
Blackheath - Megalong Valley	2011	M	2647
Blackheath - Megalong Valley	2016	F	2872
Blackheath - Megalong Valley	2016	M	2688
Blaxland - Warrimoo - Lapstone	2006	F	9166
Blaxland - Warrimoo - Lapstone	2006	M	9060
Blaxland - Warrimoo - Lapstone	2011	F	9373
Blaxland - Warrimoo - Lapstone	2011	M	9124
Blaxland - Warrimoo - Lapstone	2016	F	9601
Blaxland - Warrimoo - Lapstone	2016	M	9338
Blue Mountains - North	2006	F	0
Blue Mountains - North	2006	M	0
Blue Mountains - North	2011	F	12
Blue Mountains - North	2011	M	12
Blue Mountains - North	2016	F	5
Blue Mountains - North	2016	M	4
Katoomba - Leura	2006	F	6554
Katoomba - Leura	2006	M	5915
Katoomba - Leura	2011	F	6740
Katoomba - Leura	2011	M	6181
Katoomba - Leura	2016	F	6919
Katoomba - Leura	2016	M	6306
Lawson - Hazelbrook - Linden	2006	F	5473
Lawson - Hazelbrook - Linden	2006	M	5190
Lawson - Hazelbrook - Linden	2011	F	5748
Lawson - Hazelbrook - Linden	2011	M	5333
Lawson - Hazelbrook - Linden	2016	F	5849
Lawson - Hazelbrook - Linden	2016	M	5405
Springwood - Winmalee	2006	F	11140
Springwood - Winmalee	2006	M	10496
Springwood - Winmalee	2011	F	11309
Springwood - Winmalee	2011	M	10466
Springwood - Winmalee	2016	F	11253
Springwood - Winmalee	2016	M	10376
Wentworth Falls	2006	F	3004
Wentworth Falls	2006	M	2648
Wentworth Falls	2011	F	3126
Wentworth Falls	2011	M	2808
Wentworth Falls	2016	F	3185
Wentworth Falls	2016	M	2884
Blue Mountains - South	2006	F	0
Blue Mountains - South	2006	M	0
Blue Mountains - South	2011	F	6
Blue Mountains - South	2011	M	3
Blue Mountains - South	2016	F	0
Blue Mountains - South	2016	M	3
Cambridge Park	2006	F	7627
Cambridge Park	2006	M	7549
Cambridge Park	2011	F	7586
Cambridge Park	2011	M	7549
Cambridge Park	2016	F	7875
Cambridge Park	2016	M	7766
Castlereagh - Cranebrook	2006	F	8163
Castlereagh - Cranebrook	2006	M	8005
Castlereagh - Cranebrook	2011	F	8734
Castlereagh - Cranebrook	2011	M	8634
Castlereagh - Cranebrook	2016	F	12057
Castlereagh - Cranebrook	2016	M	11664
Emu Plains - Leonay	2006	F	6998
Emu Plains - Leonay	2006	M	6675
Emu Plains - Leonay	2011	F	7137
Emu Plains - Leonay	2011	M	6739
Emu Plains - Leonay	2016	F	7374
Emu Plains - Leonay	2016	M	6844
Glenmore Park - Regentville	2006	F	10262
Glenmore Park - Regentville	2006	M	9666
Glenmore Park - Regentville	2011	F	10696
Glenmore Park - Regentville	2011	M	10194
Glenmore Park - Regentville	2016	F	10899
Glenmore Park - Regentville	2016	M	10301
Jamisontown - South Penrith	2006	F	8328
Jamisontown - South Penrith	2006	M	8021
Jamisontown - South Penrith	2011	F	8740
Jamisontown - South Penrith	2011	M	8146
Jamisontown - South Penrith	2016	F	8866
Jamisontown - South Penrith	2016	M	8418
Kingswood - Werrington	2006	F	7687
Kingswood - Werrington	2006	M	7476
Kingswood - Werrington	2011	F	8750
Kingswood - Werrington	2011	M	8371
Kingswood - Werrington	2016	F	9951
Kingswood - Werrington	2016	M	9624
Mulgoa - Luddenham - Orchard Hills	2006	F	3147
Mulgoa - Luddenham - Orchard Hills	2006	M	3326
Mulgoa - Luddenham - Orchard Hills	2011	F	3202
Mulgoa - Luddenham - Orchard Hills	2011	M	3320
Mulgoa - Luddenham - Orchard Hills	2016	F	4740
Mulgoa - Luddenham - Orchard Hills	2016	M	4805
Penrith	2006	F	5913
Penrith	2006	M	5482
Penrith	2011	F	6161
Penrith	2011	M	5653
Penrith	2016	F	6821
Penrith	2016	M	6471
Warragamba - Silverdale	2006	F	2379
Warragamba - Silverdale	2006	M	2449
Warragamba - Silverdale	2011	F	2484
Warragamba - Silverdale	2011	M	2577
Warragamba - Silverdale	2016	F	2534
Warragamba - Silverdale	2016	M	2652
Richmond - Clarendon	2006	F	6644
Richmond - Clarendon	2006	M	6304
Richmond - Clarendon	2011	F	6936
Richmond - Clarendon	2011	M	6504
Richmond - Clarendon	2016	F	7241
Richmond - Clarendon	2016	M	6600
Windsor - Bligh Park	2006	F	7774
Windsor - Bligh Park	2006	M	7384
Windsor - Bligh Park	2011	F	7910
Windsor - Bligh Park	2011	M	7551
Windsor - Bligh Park	2016	F	7860
Windsor - Bligh Park	2016	M	7474
Yarramundi - Londonderry	2006	F	3312
Yarramundi - Londonderry	2006	M	3775
Yarramundi - Londonderry	2011	F	3193
Yarramundi - Londonderry	2011	M	3652
Yarramundi - Londonderry	2016	F	3324
Yarramundi - Londonderry	2016	M	4051
Erskine Park	2006	F	3474
Erskine Park	2006	M	3447
Erskine Park	2011	F	3314
Erskine Park	2011	M	3354
Erskine Park	2016	F	3238
Erskine Park	2016	M	3199
St Clair	2006	F	10122
St Clair	2006	M	10011
St Clair	2011	F	9962
St Clair	2011	M	9870
St Clair	2016	F	10002
St Clair	2016	M	9894
Colyton - Oxley Park	2006	F	5259
Colyton - Oxley Park	2006	M	5149
Colyton - Oxley Park	2011	F	5572
Colyton - Oxley Park	2011	M	5345
Colyton - Oxley Park	2016	F	5900
Colyton - Oxley Park	2016	M	5694
St Marys - North St Marys	2006	F	6662
St Marys - North St Marys	2006	M	6703
St Marys - North St Marys	2011	F	7340
St Marys - North St Marys	2011	M	7299
St Marys - North St Marys	2016	F	8087
St Marys - North St Marys	2016	M	7987
Homebush Bay - Silverwater	2006	F	3710
Homebush Bay - Silverwater	2006	M	5404
Homebush Bay - Silverwater	2011	F	5121
Homebush Bay - Silverwater	2011	M	6187
Homebush Bay - Silverwater	2016	F	8817
Homebush Bay - Silverwater	2016	M	9913
Rookwood Cemetery	2006	F	0
Rookwood Cemetery	2006	M	0
Rookwood Cemetery	2011	F	3
Rookwood Cemetery	2011	M	0
Rookwood Cemetery	2016	F	0
Rookwood Cemetery	2016	M	3
Auburn - Central	2006	F	6996
Auburn - Central	2006	M	7304
Auburn - Central	2011	F	7461
Auburn - Central	2011	M	8119
Auburn - Central	2016	F	7745
Auburn - Central	2016	M	9425
Auburn - North	2006	F	4258
Auburn - North	2006	M	4876
Auburn - North	2011	F	4555
Auburn - North	2011	M	5342
Auburn - North	2016	F	4715
Auburn - North	2016	M	6609
Auburn - South	2006	F	3309
Auburn - South	2006	M	3223
Auburn - South	2011	F	3847
Auburn - South	2011	M	3800
Auburn - South	2016	F	4160
Auburn - South	2016	M	4328
Berala	2006	F	3890
Berala	2006	M	3998
Berala	2011	F	4202
Berala	2011	M	4214
Berala	2016	F	4288
Berala	2016	M	4611
Lidcombe	2006	F	7035
Lidcombe	2006	M	7128
Lidcombe	2011	F	8197
Lidcombe	2011	M	8473
Lidcombe	2016	F	9668
Lidcombe	2016	M	10315
Regents Park	2006	F	2521
Regents Park	2006	M	2463
Regents Park	2011	F	2462
Regents Park	2011	M	2433
Regents Park	2016	F	2518
Regents Park	2016	M	2546
Carlingford	2006	F	12084
Carlingford	2006	M	11579
Carlingford	2011	F	12558
Carlingford	2011	M	12061
Carlingford	2016	F	13953
Carlingford	2016	M	13405
Ermington - Rydalmere	2006	F	8860
Ermington - Rydalmere	2006	M	8650
Ermington - Rydalmere	2011	F	9652
Ermington - Rydalmere	2011	M	9566
Ermington - Rydalmere	2016	F	10793
Ermington - Rydalmere	2016	M	10637
Oatlands - Dundas Valley	2006	F	7433
Oatlands - Dundas Valley	2006	M	7064
Oatlands - Dundas Valley	2011	F	8009
Oatlands - Dundas Valley	2011	M	7750
Oatlands - Dundas Valley	2016	F	9101
Oatlands - Dundas Valley	2016	M	8684
Chester Hill - Sefton	2006	F	7800
Chester Hill - Sefton	2006	M	7847
Chester Hill - Sefton	2011	F	8290
Chester Hill - Sefton	2011	M	8354
Chester Hill - Sefton	2016	F	9152
Chester Hill - Sefton	2016	M	9312
Fairfield - East	2006	F	6424
Fairfield - East	2006	M	6458
Fairfield - East	2011	F	7252
Fairfield - East	2011	M	7156
Fairfield - East	2016	F	7714
Fairfield - East	2016	M	7803
Granville - Clyde	2006	F	8156
Granville - Clyde	2006	M	8438
Granville - Clyde	2011	F	8926
Granville - Clyde	2011	M	9319
Granville - Clyde	2016	F	9920
Granville - Clyde	2016	M	10911
Greystanes - Pemulwuy	2006	F	10720
Greystanes - Pemulwuy	2006	M	10277
Greystanes - Pemulwuy	2011	F	12048
Greystanes - Pemulwuy	2011	M	11416
Greystanes - Pemulwuy	2016	F	13418
Greystanes - Pemulwuy	2016	M	12893
Guildford - South Granville	2006	F	8023
Guildford - South Granville	2006	M	8104
Guildford - South Granville	2011	F	9122
Guildford - South Granville	2011	M	9211
Guildford - South Granville	2016	F	10389
Guildford - South Granville	2016	M	10558
Guildford West - Merrylands West	2006	F	8962
Guildford West - Merrylands West	2006	M	8608
Guildford West - Merrylands West	2011	F	9674
Guildford West - Merrylands West	2011	M	9346
Guildford West - Merrylands West	2016	F	10465
Guildford West - Merrylands West	2016	M	10257
Merrylands - Holroyd	2006	F	11949
Merrylands - Holroyd	2006	M	11808
Merrylands - Holroyd	2011	F	12965
Merrylands - Holroyd	2011	M	12819
Merrylands - Holroyd	2016	F	13965
Merrylands - Holroyd	2016	M	14481
Smithfield Industrial	2006	F	0
Smithfield Industrial	2006	M	0
Smithfield Industrial	2011	F	0
Smithfield Industrial	2011	M	3
Smithfield Industrial	2016	F	0
Smithfield Industrial	2016	M	8
Yennora Industrial	2006	F	0
Yennora Industrial	2006	M	0
Yennora Industrial	2011	F	6
Yennora Industrial	2011	M	6
Yennora Industrial	2016	F	8
Yennora Industrial	2016	M	9
North Parramatta	2006	F	8725
North Parramatta	2006	M	9091
North Parramatta	2011	F	9931
North Parramatta	2011	M	10343
North Parramatta	2016	F	11073
North Parramatta	2016	M	11165
North Rocks	2006	F	3709
North Rocks	2006	M	3526
North Rocks	2011	F	3865
North Rocks	2011	M	3761
North Rocks	2016	F	4056
North Rocks	2016	M	3816
Northmead	2006	F	7232
Northmead	2006	M	6866
Northmead	2011	F	8796
Northmead	2011	M	8493
Northmead	2016	F	10400
Northmead	2016	M	9978
Parramatta - Rosehill	2006	F	8659
Parramatta - Rosehill	2006	M	10308
Parramatta - Rosehill	2011	F	10643
Parramatta - Rosehill	2011	M	12055
Parramatta - Rosehill	2016	F	13870
Parramatta - Rosehill	2016	M	15377
Toongabbie - Constitution Hill	2006	F	10019
Toongabbie - Constitution Hill	2006	M	9563
Toongabbie - Constitution Hill	2011	F	10605
Toongabbie - Constitution Hill	2011	M	10107
Toongabbie - Constitution Hill	2016	F	11160
Toongabbie - Constitution Hill	2016	M	10777
Winston Hills	2006	F	4968
Winston Hills	2006	M	4689
Winston Hills	2011	F	5280
Winston Hills	2011	M	5085
Winston Hills	2016	F	5491
Winston Hills	2016	M	5281
Pendle Hill - Girraween	2006	F	5119
Pendle Hill - Girraween	2006	M	4976
Pendle Hill - Girraween	2011	F	5778
Pendle Hill - Girraween	2011	M	5643
Pendle Hill - Girraween	2016	F	6318
Pendle Hill - Girraween	2016	M	6524
Wentworthville - Westmead	2006	F	6457
Wentworthville - Westmead	2006	M	6505
Wentworthville - Westmead	2011	F	7165
Wentworthville - Westmead	2011	M	7226
Wentworthville - Westmead	2016	F	7665
Wentworthville - Westmead	2016	M	7940
Epping - North Epping	2006	F	11666
Epping - North Epping	2006	M	11046
Epping - North Epping	2011	F	12079
Epping - North Epping	2011	M	11502
Epping - North Epping	2016	F	13714
Epping - North Epping	2016	M	13380
Pennant Hills - Cheltenham	2006	F	9493
Pennant Hills - Cheltenham	2006	M	8843
Pennant Hills - Cheltenham	2011	F	10080
Pennant Hills - Cheltenham	2011	M	9338
Pennant Hills - Cheltenham	2016	F	10605
Pennant Hills - Cheltenham	2016	M	9894
Eastwood - Denistone	2006	F	11273
