SA2_NAME16	Year	Sex	employmentToPopulation
Mount Wellington	2011	F	0
Mount Wellington	2011	M	0
Mount Wellington	2016	F	0
Mount Wellington	2016	M	0
Taroona - Bonnet Hill	2006	F	54.2
Taroona - Bonnet Hill	2006	M	62.3
Taroona - Bonnet Hill	2011	F	55.7
Taroona - Bonnet Hill	2011	M	62.4
Taroona - Bonnet Hill	2016	F	53.1
Taroona - Bonnet Hill	2016	M	57.3
Hobart	2006	F	58.2
Hobart	2006	M	58.2
Hobart	2011	F	58.5
Hobart	2011	M	60.7
Hobart	2016	F	53.6
Hobart	2016	M	55.6
Lenah Valley - Mount Stuart	2006	F	60.8
Lenah Valley - Mount Stuart	2006	M	65.9
Lenah Valley - Mount Stuart	2011	F	62.6
Lenah Valley - Mount Stuart	2011	M	67.4
Lenah Valley - Mount Stuart	2016	F	61.1
Lenah Valley - Mount Stuart	2016	M	63.9
Mount Nelson - Dynnyrne	2006	F	61.4
Mount Nelson - Dynnyrne	2006	M	64.4
Mount Nelson - Dynnyrne	2011	F	58.2
Mount Nelson - Dynnyrne	2011	M	58.9
Mount Nelson - Dynnyrne	2016	F	52.9
Mount Nelson - Dynnyrne	2016	M	55.2
New Town	2006	F	52.1
New Town	2006	M	57.5
New Town	2011	F	53.4
New Town	2011	M	57.2
New Town	2016	F	52.2
New Town	2016	M	55.1
Sandy Bay	2006	F	49.3
Sandy Bay	2006	M	55.6
Sandy Bay	2011	F	48.9
Sandy Bay	2011	M	56.2
Sandy Bay	2016	F	47.9
Sandy Bay	2016	M	54.4
South Hobart - Fern Tree	2006	F	57.3
South Hobart - Fern Tree	2006	M	62.1
South Hobart - Fern Tree	2011	F	57
South Hobart - Fern Tree	2011	M	63
South Hobart - Fern Tree	2016	F	55.2
South Hobart - Fern Tree	2016	M	59.3
West Hobart	2006	F	64
West Hobart	2006	M	67.1
West Hobart	2011	F	64.1
West Hobart	2011	M	67.6
West Hobart	2016	F	61.7
West Hobart	2016	M	65
Dodges Ferry - Lewisham	2006	F	51.9
Dodges Ferry - Lewisham	2006	M	57.7
Dodges Ferry - Lewisham	2011	F	53.8
Dodges Ferry - Lewisham	2011	M	58.1
Dodges Ferry - Lewisham	2016	F	52.1
Dodges Ferry - Lewisham	2016	M	54.4
Sorell - Richmond	2006	F	51.5
Sorell - Richmond	2006	M	62.7
Sorell - Richmond	2011	F	54.2
Sorell - Richmond	2011	M	61.3
Sorell - Richmond	2016	F	52
Sorell - Richmond	2016	M	58.5
Invermay	2006	F	47.3
Invermay	2006	M	51.9
Invermay	2011	F	50
Invermay	2011	M	51
Invermay	2016	F	49.1
Invermay	2016	M	45.5
Kings Meadows - Punchbowl	2006	F	43.2
Kings Meadows - Punchbowl	2006	M	56.8
Kings Meadows - Punchbowl	2011	F	46.3
Kings Meadows - Punchbowl	2011	M	58.7
Kings Meadows - Punchbowl	2016	F	47.8
Kings Meadows - Punchbowl	2016	M	55.5
Launceston	2006	F	58.5
Launceston	2006	M	62.8
Launceston	2011	F	59
Launceston	2011	M	65.7
Launceston	2016	F	53.6
Launceston	2016	M	57.8
Legana	2006	F	53.3
Legana	2006	M	65.2
Legana	2011	F	53.5
Legana	2011	M	67.8
Legana	2016	F	53.4
Legana	2016	M	61.7
Mowbray	2006	F	39.4
Mowbray	2006	M	48.9
Mowbray	2011	F	39.8
Mowbray	2011	M	49.2
Mowbray	2016	F	39.2
Mowbray	2016	M	44.7
Newnham - Mayfield	2006	F	42.6
Newnham - Mayfield	2006	M	53.3
Newnham - Mayfield	2011	F	41.8
Newnham - Mayfield	2011	M	49.9
Newnham - Mayfield	2016	F	41
Newnham - Mayfield	2016	M	46.5
Newstead	2006	F	47
Newstead	2006	M	59.2
Newstead	2011	F	50
Newstead	2011	M	59
Newstead	2016	F	49.6
Newstead	2016	M	54.1
Norwood (Tas.)	2006	F	48.3
Norwood (Tas.)	2006	M	59.9
Norwood (Tas.)	2011	F	51.2
Norwood (Tas.)	2011	M	58.4
Norwood (Tas.)	2016	F	49.9
Norwood (Tas.)	2016	M	54.9
Prospect Vale - Blackstone	2006	F	54
Prospect Vale - Blackstone	2006	M	66.9
Prospect Vale - Blackstone	2011	F	53.8
Prospect Vale - Blackstone	2011	M	65.2
Prospect Vale - Blackstone	2016	F	51.1
Prospect Vale - Blackstone	2016	M	60.9
Ravenswood	2006	F	34.9
Ravenswood	2006	M	47.2
Ravenswood	2011	F	33.6
Ravenswood	2011	M	43.4
Ravenswood	2016	F	35.2
Ravenswood	2016	M	40.4
Riverside	2006	F	52
Riverside	2006	M	64.7
Riverside	2011	F	55.8
Riverside	2011	M	64.5
Riverside	2016	F	53.2
Riverside	2016	M	60.1
South Launceston	2006	F	48.7
South Launceston	2006	M	60
South Launceston	2011	F	54.5
South Launceston	2011	M	64.2
South Launceston	2016	F	49.4
South Launceston	2016	M	56.6
Summerhill - Prospect	2006	F	52.6
Summerhill - Prospect	2006	M	64.7
Summerhill - Prospect	2011	F	54.4
Summerhill - Prospect	2011	M	61.7
Summerhill - Prospect	2016	F	53.7
Summerhill - Prospect	2016	M	60.2
Trevallyn	2006	F	60.6
Trevallyn	2006	M	67.6
Trevallyn	2011	F	61.9
Trevallyn	2011	M	68.7
Trevallyn	2016	F	58.4
Trevallyn	2016	M	61.9
Waverley - St Leonards	2006	F	42.2
Waverley - St Leonards	2006	M	56.8
Waverley - St Leonards	2011	F	46.7
Waverley - St Leonards	2011	M	57.1
Waverley - St Leonards	2016	F	48.1
Waverley - St Leonards	2016	M	55.4
West Launceston	2006	F	57
West Launceston	2006	M	67.3
West Launceston	2011	F	60.3
West Launceston	2011	M	69
West Launceston	2016	F	59.9
West Launceston	2016	M	63.3
Youngtown - Relbia	2006	F	52.5
Youngtown - Relbia	2006	M	66.4
Youngtown - Relbia	2011	F	54.4
Youngtown - Relbia	2011	M	64.2
Youngtown - Relbia	2016	F	51.4
Youngtown - Relbia	2016	M	61.1
Beauty Point - Beaconsfield	2006	F	36.2
Beauty Point - Beaconsfield	2006	M	46.1
Beauty Point - Beaconsfield	2011	F	40.8
Beauty Point - Beaconsfield	2011	M	46.7
Beauty Point - Beaconsfield	2016	F	36.9
Beauty Point - Beaconsfield	2016	M	40.4
Deloraine	2006	F	42
Deloraine	2006	M	58.8
Deloraine	2011	F	44.3
Deloraine	2011	M	56.2
Deloraine	2016	F	42.4
Deloraine	2016	M	51.7
Grindelwald - Lanena	2006	F	48.8
Grindelwald - Lanena	2006	M	60.2
Grindelwald - Lanena	2011	F	50.4
Grindelwald - Lanena	2011	M	58.3
Grindelwald - Lanena	2016	F	49.4
Grindelwald - Lanena	2016	M	51.9
Hadspen - Carrick	2006	F	57.8
Hadspen - Carrick	2006	M	73.2
Hadspen - Carrick	2011	F	61.1
Hadspen - Carrick	2011	M	70.1
Hadspen - Carrick	2016	F	59.4
Hadspen - Carrick	2016	M	66.4
Westbury	2006	F	47.6
Westbury	2006	M	60.5
Westbury	2011	F	48.3
Westbury	2011	M	58.5
Westbury	2016	F	45.9
Westbury	2016	M	53.4
Dilston - Lilydale	2006	F	54.4
Dilston - Lilydale	2006	M	65.1
Dilston - Lilydale	2011	F	57.6
Dilston - Lilydale	2011	M	60.9
Dilston - Lilydale	2016	F	54.3
Dilston - Lilydale	2016	M	57.7
George Town	2006	F	38.7
George Town	2006	M	53.3
George Town	2011	F	40.8
George Town	2011	M	51.5
George Town	2016	F	36.1
George Town	2016	M	43.1
Longford	2006	F	44.4
Longford	2006	M	55.7
Longford	2011	F	46.1
Longford	2011	M	58.2
Longford	2016	F	43.3
Longford	2016	M	54.6
Northern Midlands	2006	F	44.3
Northern Midlands	2006	M	59
Northern Midlands	2011	F	46.3
Northern Midlands	2011	M	56.8
Northern Midlands	2016	F	44.7
Northern Midlands	2016	M	52.9
Perth - Evandale	2006	F	53.7
Perth - Evandale	2006	M	67.3
Perth - Evandale	2011	F	55.7
Perth - Evandale	2011	M	62.2
Perth - Evandale	2016	F	53.5
Perth - Evandale	2016	M	59.1
St Helens - Scamander	2006	F	37.6
St Helens - Scamander	2006	M	43
St Helens - Scamander	2011	F	38.3
St Helens - Scamander	2011	M	40.1
St Helens - Scamander	2016	F	37.6
St Helens - Scamander	2016	M	36.1
Flinders and Cape Barren Islands	2006	F	56.1
Flinders and Cape Barren Islands	2006	M	67.5
Flinders and Cape Barren Islands	2011	F	53.9
Flinders and Cape Barren Islands	2011	M	65
Flinders and Cape Barren Islands	2016	F	52.2
Flinders and Cape Barren Islands	2016	M	59
Scottsdale - Bridport	2006	F	44.1
Scottsdale - Bridport	2006	M	59.4
Scottsdale - Bridport	2011	F	44.1
Scottsdale - Bridport	2011	M	53.6
Scottsdale - Bridport	2016	F	41.6
Scottsdale - Bridport	2016	M	52.1
Central Highlands	2006	F	38
Central Highlands	2006	M	54.5
Central Highlands	2011	F	38.6
Central Highlands	2011	M	52.3
Central Highlands	2016	F	41.2
Central Highlands	2016	M	49.8
Derwent Valley	2006	F	47.5
Derwent Valley	2006	M	55.1
Derwent Valley	2011	F	52.5
Derwent Valley	2011	M	53.9
Derwent Valley	2016	F	47.6
Derwent Valley	2016	M	50.1
Southern Midlands	2006	F	48
Southern Midlands	2006	M	59.1
Southern Midlands	2011	F	49
Southern Midlands	2011	M	56.6
Southern Midlands	2016	F	49.6
Southern Midlands	2016	M	55.7
Wilderness - East	2006	F	0
Wilderness - East	2006	M	0
Wilderness - East	2011	F	0
Wilderness - East	2011	M	0
Wilderness - East	2016	F	42.9
Wilderness - East	2016	M	100
Bruny Island - Kettering	2006	F	47.7
Bruny Island - Kettering	2006	M	53.7
Bruny Island - Kettering	2011	F	48.2
Bruny Island - Kettering	2011	M	50.2
Bruny Island - Kettering	2016	F	45.2
Bruny Island - Kettering	2016	M	46.4
Cygnet	2006	F	44.6
Cygnet	2006	M	51.1
Cygnet	2011	F	44.9
Cygnet	2011	M	49.8
Cygnet	2016	F	42.9
Cygnet	2016	M	46.4
Geeveston - Dover	2006	F	42.8
Geeveston - Dover	2006	M	50.5
Geeveston - Dover	2011	F	42.3
Geeveston - Dover	2011	M	49.5
Geeveston - Dover	2016	F	40.7
Geeveston - Dover	2016	M	43.5
Huonville - Franklin	2006	F	48
Huonville - Franklin	2006	M	57.9
Huonville - Franklin	2011	F	51.5
Huonville - Franklin	2011	M	59.9
Huonville - Franklin	2016	F	48.8
Huonville - Franklin	2016	M	56.1
Forestier - Tasman	2006	F	42.4
Forestier - Tasman	2006	M	45.3
Forestier - Tasman	2011	F	42.4
Forestier - Tasman	2011	M	45.3
Forestier - Tasman	2016	F	37.6
Forestier - Tasman	2016	M	39.6
Triabunna - Bicheno	2006	F	43.9
Triabunna - Bicheno	2006	M	53.6
Triabunna - Bicheno	2011	F	41.8
Triabunna - Bicheno	2011	M	48.7
Triabunna - Bicheno	2016	F	41.1
Triabunna - Bicheno	2016	M	44.7
Acton - Upper Burnie	2006	F	40.8
Acton - Upper Burnie	2006	M	54.8
Acton - Upper Burnie	2011	F	42.3
Acton - Upper Burnie	2011	M	52.6
Acton - Upper Burnie	2016	F	42.4
Acton - Upper Burnie	2016	M	49.1
Burnie - Ulverstone Region	2006	F	52.5
Burnie - Ulverstone Region	2006	M	65.3
Burnie - Ulverstone Region	2011	F	54.2
Burnie - Ulverstone Region	2011	M	64.3
Burnie - Ulverstone Region	2016	F	52.1
Burnie - Ulverstone Region	2016	M	59.1
Burnie - Wivenhoe	2006	F	43.6
Burnie - Wivenhoe	2006	M	55.3
Burnie - Wivenhoe	2011	F	46.8
Burnie - Wivenhoe	2011	M	55.4
Burnie - Wivenhoe	2016	F	45.8
Burnie - Wivenhoe	2016	M	49.6
Parklands - Camdale	2006	F	41.9
Parklands - Camdale	2006	M	56.7
Parklands - Camdale	2011	F	43.5
Parklands - Camdale	2011	M	54
Parklands - Camdale	2016	F	45.3
Parklands - Camdale	2016	M	50
Penguin - Sulphur Creek	2006	F	45.5
Penguin - Sulphur Creek	2006	M	58.9
Penguin - Sulphur Creek	2011	F	47.8
Penguin - Sulphur Creek	2011	M	57.9
Penguin - Sulphur Creek	2016	F	48.5
Penguin - Sulphur Creek	2016	M	55.4
Romaine - Havenview	2006	F	50
Romaine - Havenview	2006	M	63.3
Romaine - Havenview	2011	F	53.2
Romaine - Havenview	2011	M	61.4
Romaine - Havenview	2016	F	51.2
Romaine - Havenview	2016	M	57.4
Somerset	2006	F	43.7
Somerset	2006	M	57
Somerset	2011	F	45.2
Somerset	2011	M	56.7
Somerset	2016	F	45.1
Somerset	2016	M	51.6
Ulverstone	2006	F	39.4
Ulverstone	2006	M	52.4
Ulverstone	2011	F	42.7
Ulverstone	2011	M	53.7
Ulverstone	2016	F	43.1
Ulverstone	2016	M	50.4
West Ulverstone	2006	F	40.1
West Ulverstone	2006	M	52.1
West Ulverstone	2011	F	41.6
West Ulverstone	2011	M	51.1
West Ulverstone	2016	F	41.1
West Ulverstone	2016	M	47.9
Wynyard	2006	F	40.7
Wynyard	2006	M	52.4
Wynyard	2011	F	43.4
Wynyard	2011	M	52.5
Wynyard	2016	F	40.9
Wynyard	2016	M	47.9
Devonport	2006	F	41.6
Devonport	2006	M	55.1
Devonport	2011	F	43.5
Devonport	2011	M	53.6
Devonport	2016	F	42.4
Devonport	2016	M	49.2
East Devonport	2006	F	39.2
East Devonport	2006	M	49.4
East Devonport	2011	F	39.9
East Devonport	2011	M	48.6
East Devonport	2016	F	36.9
East Devonport	2016	M	44.9
Latrobe	2006	F	46.7
Latrobe	2006	M	59
Latrobe	2011	F	47.9
Latrobe	2011	M	56.5
Latrobe	2016	F	46.8
Latrobe	2016	M	54.9
Miandetta - Don	2006	F	53.7
Miandetta - Don	2006	M	65
Miandetta - Don	2011	F	56.4
Miandetta - Don	2011	M	66.2
Miandetta - Don	2016	F	53.7
Miandetta - Don	2016	M	60.7
Port Sorell	2006	F	48.8
Port Sorell	2006	M	60.5
Port Sorell	2011	F	49.5
Port Sorell	2011	M	59.7
Port Sorell	2016	F	46.4
Port Sorell	2016	M	52.2
Quoiba - Spreyton	2006	F	54.9
Quoiba - Spreyton	2006	M	66.5
Quoiba - Spreyton	2011	F	54.4
Quoiba - Spreyton	2011	M	64.9
Quoiba - Spreyton	2016	F	57.8
Quoiba - Spreyton	2016	M	62.1
Sheffield - Railton	2006	F	46.3
Sheffield - Railton	2006	M	56.3
Sheffield - Railton	2011	F	47.1
Sheffield - Railton	2011	M	54.3
Sheffield - Railton	2016	F	44.6
Sheffield - Railton	2016	M	51.2
Turners Beach - Forth	2006	F	55.8
Turners Beach - Forth	2006	M	65.2
Turners Beach - Forth	2011	F	55.7
Turners Beach - Forth	2011	M	62.9
Turners Beach - Forth	2016	F	56.2
Turners Beach - Forth	2016	M	60
King Island	2006	F	64
King Island	2006	M	71.7
King Island	2011	F	57.9
King Island	2011	M	70
King Island	2016	F	55.1
King Island	2016	M	65.2
North West	2006	F	57.1
North West	2006	M	72.4
North West	2011	F	55.8
North West	2011	M	64.9
North West	2016	F	54.9
North West	2016	M	62.8
Smithton	2006	F	50.3
Smithton	2006	M	64.3
Smithton	2011	F	51.7
Smithton	2011	M	64.4
Smithton	2016	F	50.6
Smithton	2016	M	60.6
Waratah	2006	F	49.4
Waratah	2006	M	60.3
Waratah	2011	F	53.1
Waratah	2011	M	60.3
Waratah	2016	F	50.2
Waratah	2016	M	55.3
West Coast (Tas.)	2006	F	45
West Coast (Tas.)	2006	M	59.6
West Coast (Tas.)	2011	F	46.1
West Coast (Tas.)	2011	M	61
West Coast (Tas.)	2016	F	42.5
West Coast (Tas.)	2016	M	46.4
Wilderness - West	2006	F	0
Wilderness - West	2006	M	0
Wilderness - West	2011	F	0
Wilderness - West	2011	M	0
Wilderness - West	2016	F	0
Wilderness - West	2016	M	0
Migratory - Offshore - Shipping (Tas.)	2006	F	60
Migratory - Offshore - Shipping (Tas.)	2006	M	82.1
Migratory - Offshore - Shipping (Tas.)	2011	F	51.7
Migratory - Offshore - Shipping (Tas.)	2011	M	74.4
Migratory - Offshore - Shipping (Tas.)	2016	F	22.2
Migratory - Offshore - Shipping (Tas.)	2016	M	75.5
No usual address (Tas.)	2006	F	31.9
No usual address (Tas.)	2006	M	38.8
No usual address (Tas.)	2011	F	27.6
No usual address (Tas.)	2011	M	31.6
No usual address (Tas.)	2016	F	29.1
No usual address (Tas.)	2016	M	30.8
Darwin Airport	2006	F	0
Darwin Airport	2006	M	58.8
Darwin Airport	2011	F	13.6
Darwin Airport	2011	M	8.4
Darwin Airport	2016	F	57.1
Darwin Airport	2016	M	66.7
Darwin City	2006	F	57
Darwin City	2006	M	58.5
Darwin City	2011	F	66.3
Darwin City	2011	M	65.2
Darwin City	2016	F	62.8
Darwin City	2016	M	72.3
East Point	2006	F	0
East Point	2006	M	0
East Point	2011	F	18.8
East Point	2011	M	27.3
East Point	2016	F	133.3
East Point	2016	M	27.3
Fannie Bay - The Gardens	2006	F	61.2
Fannie Bay - The Gardens	2006	M	62.9
Fannie Bay - The Gardens	2011	F	64.4
Fannie Bay - The Gardens	2011	M	64.2
Fannie Bay - The Gardens	2016	F	62.5
Fannie Bay - The Gardens	2016	M	66.6
Larrakeyah	2006	F	69.4
Larrakeyah	2006	M	75.3
Larrakeyah	2011	F	70.4
Larrakeyah	2011	M	72
Larrakeyah	2016	F	65.8
Larrakeyah	2016	M	70.6
Ludmilla - The Narrows	2006	F	59.7
Ludmilla - The Narrows	2006	M	68.5
Ludmilla - The Narrows	2011	F	58.8
Ludmilla - The Narrows	2011	M	65.2
Ludmilla - The Narrows	2016	F	55.2
Ludmilla - The Narrows	2016	M	59.5
Parap	2006	F	62
Parap	2006	M	62.2
Parap	2011	F	69
Parap	2011	M	71.1
Parap	2016	F	63.3
Parap	2016	M	75.2
Stuart Park	2006	F	69.9
Stuart Park	2006	M	70.7
Stuart Park	2011	F	72.1
Stuart Park	2011	M	73.8
Stuart Park	2016	F	69.9
Stuart Park	2016	M	72.9
Woolner - Bayview - Winnellie	2006	F	75.6
Woolner - Bayview - Winnellie	2006	M	79.7
Woolner - Bayview - Winnellie	2011	F	78.1
Woolner - Bayview - Winnellie	2011	M	80.7
Woolner - Bayview - Winnellie	2016	F	73.7
Woolner - Bayview - Winnellie	2016	M	79.2
Alawa	2006	F	58.9
Alawa	2006	M	65.2
Alawa	2011	F	56.6
Alawa	2011	M	65.5
Alawa	2016	F	57.7
Alawa	2016	M	63.8
Anula	2006	F	64.5
Anula	2006	M	70.3
Anula	2011	F	67.3
Anula	2011	M	70.3
Anula	2016	F	64.3
Anula	2016	M	68.6
Berrimah	2006	F	54.6
Berrimah	2006	M	41.8
Berrimah	2011	F	50.9
Berrimah	2011	M	23.6
Berrimah	2016	F	46.8
Berrimah	2016	M	54.5
Brinkin - Nakara	2006	F	66.9
Brinkin - Nakara	2006	M	70.2
Brinkin - Nakara	2011	F	68.1
Brinkin - Nakara	2011	M	69.5
Brinkin - Nakara	2016	F	62.2
Brinkin - Nakara	2016	M	64
Buffalo Creek	2006	F	0
Buffalo Creek	2006	M	0
Buffalo Creek	2011	F	0
Buffalo Creek	2011	M	0
Buffalo Creek	2016	F	0
Buffalo Creek	2016	M	0
Charles Darwin	2006	F	0
Charles Darwin	2006	M	0
Charles Darwin	2011	F	0
Charles Darwin	2011	M	0
Charles Darwin	2016	F	0
Charles Darwin	2016	M	0
Coconut Grove	2006	F	57.6
Coconut Grove	2006	M	61.6
Coconut Grove	2011	F	57.3
Coconut Grove	2011	M	63.6
Coconut Grove	2016	F	58.7
Coconut Grove	2016	M	63.5
East Arm	2006	F	0
East Arm	2006	M	0
East Arm	2011	F	0
East Arm	2011	M	60
East Arm	2016	F	0
East Arm	2016	M	50
Jingili	2006	F	61.8
Jingili	2006	M	69.9
Jingili	2011	F	67.2
Jingili	2011	M	71.7
Jingili	2016	F	62.5
Jingili	2016	M	64.6
Karama	2006	F	61.2
Karama	2006	M	67.7
Karama	2011	F	63.3
Karama	2011	M	67.9
Karama	2016	F	57
Karama	2016	M	63.8
Leanyer	2006	F	68.8
Leanyer	2006	M	77.6
Leanyer	2011	F	66.4
Leanyer	2011	M	71.1
Leanyer	2016	F	65.1
Leanyer	2016	M	70.5
Lyons (NT)	2006	F	46.7
Lyons (NT)	2006	M	31.9
Lyons (NT)	2011	F	66.9
Lyons (NT)	2011	M	80.9
Lyons (NT)	2016	F	71.3
Lyons (NT)	2016	M	81.8
Malak - Marrara	2006	F	64.4
Malak - Marrara	2006	M	70.1
Malak - Marrara	2011	F	60.8
Malak - Marrara	2011	M	66.4
Malak - Marrara	2016	F	58.8
Malak - Marrara	2016	M	63.5
Millner	2006	F	61.8
Millner	2006	M	66.7
Millner	2011	F	64.9
Millner	2011	M	67.7
Millner	2016	F	61.5
Millner	2016	M	65.6
Moil	2006	F	59.9
Moil	2006	M	69.2
Moil	2011	F	62.4
Moil	2011	M	69
Moil	2016	F	60.2
Moil	2016	M	65.4
Nightcliff	2006	F	63
Nightcliff	2006	M	64.5
Nightcliff	2011	F	67
Nightcliff	2011	M	65.3
Nightcliff	2016	F	64.8
Nightcliff	2016	M	69.5
Rapid Creek	2006	F	70.7
Rapid Creek	2006	M	69
Rapid Creek	2011	F	65
Rapid Creek	2011	M	63.7
Rapid Creek	2016	F	63.4
Rapid Creek	2016	M	66.3
Tiwi	2006	F	62.6
Tiwi	2006	M	65.4
Tiwi	2011	F	55.6
Tiwi	2011	M	61
Tiwi	2016	F	56.7
Tiwi	2016	M	57.1
Wagaman	2006	F	59.5
Wagaman	2006	M	63.7
Wagaman	2011	F	58.6
Wagaman	2011	M	66.1
Wagaman	2016	F	55.5
Wagaman	2016	M	63.9
Wanguri	2006	F	63.6
Wanguri	2006	M	72.8
Wanguri	2011	F	64.1
Wanguri	2011	M	70.5
Wanguri	2016	F	59.9
Wanguri	2016	M	63.1
Wulagi	2006	F	67
Wulagi	2006	M	76
Wulagi	2011	F	62.5
Wulagi	2011	M	66.7
Wulagi	2016	F	64.1
Wulagi	2016	M	70.6
Howard Springs	2006	F	66.7
Howard Springs	2006	M	77.9
Howard Springs	2011	F	60.8
Howard Springs	2011	M	73.9
Howard Springs	2016	F	61
Howard Springs	2016	M	46.5
Humpty Doo	2006	F	62.7
Humpty Doo	2006	M	68
Humpty Doo	2011	F	67.2
Humpty Doo	2011	M	69.7
Humpty Doo	2016	F	67
Humpty Doo	2016	M	68.2
Koolpinyah	2006	F	0
Koolpinyah	2006	M	0
Koolpinyah	2011	F	0
Koolpinyah	2011	M	100
Koolpinyah	2016	F	133.3
Koolpinyah	2016	M	94.1
Virginia	2006	F	68.6
Virginia	2006	M	68.6
Virginia	2011	F	64.9
Virginia	2011	M	64.8
Virginia	2016	F	65.2
Virginia	2016	M	67
Weddell	2006	F	52.8
Weddell	2006	M	56.1
Weddell	2011	F	54
Weddell	2011	M	57.9
Weddell	2016	F	57.5
Weddell	2016	M	57.4
Bakewell	2006	F	73.9
Bakewell	2006	M	82.2
Bakewell	2011	F	73
Bakewell	2011	M	79.4
Bakewell	2016	F	70.7
Bakewell	2016	M	75.7
Driver	2006	F	65.1
Driver	2006	M	74.9
Driver	2011	F	62.7
Driver	2011	M	72.1
Driver	2016	F	61.6
Driver	2016	M	70.9
Durack - Marlow Lagoon	2006	F	67.5
Durack - Marlow Lagoon	2006	M	81
Durack - Marlow Lagoon	2011	F	70.8
Durack - Marlow Lagoon	2011	M	82.1
Durack - Marlow Lagoon	2016	F	69
Durack - Marlow Lagoon	2016	M	81
Gray	2006	F	50.4
Gray	2006	M	58.3
Gray	2011	F	58.5
Gray	2011	M	65.3
Gray	2016	F	53
Gray	2016	M	60.6
Moulden	2006	F	48.3
Moulden	2006	M	59.4
Moulden	2011	F	54.1
Moulden	2011	M	58.5
Moulden	2016	F	51
Moulden	2016	M	56.5
Palmerston - North	2006	F	67.1
Palmerston - North	2006	M	77.9
Palmerston - North	2011	F	74.1
Palmerston - North	2011	M	84.8
Palmerston - North	2016	F	68.8
Palmerston - North	2016	M	78.3
Palmerston - South	2006	F	0
Palmerston - South	2006	M	0
Palmerston - South	2011	F	0
Palmerston - South	2011	M	0
Palmerston - South	2016	F	71.9
Palmerston - South	2016	M	84.8
Rosebery - Bellamack	2006	F	73.2
Rosebery - Bellamack	2006	M	82.7
Rosebery - Bellamack	2011	F	73
Rosebery - Bellamack	2011	M	80.7
Rosebery - Bellamack	2016	F	65.8
Rosebery - Bellamack	2016	M	80.1
Woodroffe	2006	F	59.6
Woodroffe	2006	M	66.1
Woodroffe	2011	F	61.6
Woodroffe	2011	M	68.8
Woodroffe	2016	F	60.4
Woodroffe	2016	M	68.4
Charles	2006	F	62.2
Charles	2006	M	66.8
Charles	2011	F	61.5
Charles	2011	M	66.5
Charles	2016	F	58
Charles	2016	M	62.8
East Side	2006	F	66.4
East Side	2006	M	70.8
East Side	2011	F	67.9
East Side	2011	M	70.3
East Side	2016	F	64.9
East Side	2016	M	65.1
Flynn (NT)	2006	F	65.4
Flynn (NT)	2006	M	73.1
Flynn (NT)	2011	F	67.3
Flynn (NT)	2011	M	71.5
Flynn (NT)	2016	F	61.2
Flynn (NT)	2016	M	68.2
Larapinta	2006	F	68.5
Larapinta	2006	M	75.1
Larapinta	2011	F	65.3
Larapinta	2011	M	70.5
Larapinta	2016	F	68.1
Larapinta	2016	M	71.5
Mount Johns	2006	F	67.4
Mount Johns	2006	M	73.7
Mount Johns	2011	F	69.2
Mount Johns	2011	M	74.6
Mount Johns	2016	F	67
Mount Johns	2016	M	73
Petermann - Simpson	2006	F	48.3
Petermann - Simpson	2006	M	56.4
Petermann - Simpson	2011	F	49.7
Petermann - Simpson	2011	M	58.5
Petermann - Simpson	2016	F	50.6
Petermann - Simpson	2016	M	55.7
Ross	2006	F	54.8
Ross	2006	M	63
Ross	2011	F	53.5
Ross	2011	M	61.9
Ross	2016	F	50.7
Ross	2016	M	54.4
Sandover - Plenty	2006	F	26.6
Sandover - Plenty	2006	M	28.6
Sandover - Plenty	2011	F	24
Sandover - Plenty	2011	M	23
Sandover - Plenty	2016	F	24.3
Sandover - Plenty	2016	M	19.2
Tanami	2006	F	26.5
Tanami	2006	M	36
Tanami	2011	F	35.5
Tanami	2011	M	46.8
Tanami	2016	F	26.2
Tanami	2016	M	28.8
Yuendumu - Anmatjere	2006	F	23.7
Yuendumu - Anmatjere	2006	M	41.9
Yuendumu - Anmatjere	2011	F	30.1
Yuendumu - Anmatjere	2011	M	38
Yuendumu - Anmatjere	2016	F	23.7
Yuendumu - Anmatjere	2016	M	28
Barkly	2006	F	29.7
Barkly	2006	M	43.1
Barkly	2011	F	31.1
Barkly	2011	M	38.9
Barkly	2016	F	29.8
Barkly	2016	M	36.9
Tennant Creek	2006	F	48.6
Tennant Creek	2006	M	51.8
Tennant Creek	2011	F	49
Tennant Creek	2011	M	52.1
Tennant Creek	2016	F	48.5
Tennant Creek	2016	M	49.3
Alligator	2006	F	50.2
Alligator	2006	M	51.6
Alligator	2011	F	55.3
Alligator	2011	M	57.5
Alligator	2016	F	47.9
Alligator	2016	M	48.5
Daly	2006	F	56.2
Daly	2006	M	60.8
Daly	2011	F	46
Daly	2011	M	53.8
Daly	2016	F	35
Daly	2016	M	43.3
Thamarrurr	2006	F	17.8
Thamarrurr	2006	M	26.3
Thamarrurr	2011	F	24.8
Thamarrurr	2011	M	31.5
Thamarrurr	2016	F	20.5
Thamarrurr	2016	M	18.1
Tiwi Islands	2006	F	42.9
Tiwi Islands	2006	M	57.9
Tiwi Islands	2011	F	36
Tiwi Islands	2011	M	44.5
Tiwi Islands	2016	F	28.6
Tiwi Islands	2016	M	29
West Arnhem	2006	F	30.5
West Arnhem	2006	M	42.2
West Arnhem	2011	F	34
West Arnhem	2011	M	47
