SA2_NAME16	Year	SameAddress1YearAgo	persons
Coonamble	2016	1	2931
Nyngan - Warren	2006		272
Nyngan - Warren	2006	0	724
Nyngan - Warren	2006	1	4431
Nyngan - Warren	2011		379
Nyngan - Warren	2011	0	716
Nyngan - Warren	2011	1	4113
Nyngan - Warren	2016		669
Nyngan - Warren	2016	0	464
Nyngan - Warren	2016	1	3836
Walgett - Lightning Ridge	2006		651
Walgett - Lightning Ridge	2006	0	1079
Walgett - Lightning Ridge	2006	1	5566
Walgett - Lightning Ridge	2011		642
Walgett - Lightning Ridge	2011	0	766
Walgett - Lightning Ridge	2011	1	5414
Walgett - Lightning Ridge	2016		918
Walgett - Lightning Ridge	2016	0	723
Walgett - Lightning Ridge	2016	1	4771
Broken Hill	2006		1460
Broken Hill	2006	0	2310
Broken Hill	2006	1	15596
Broken Hill	2011		1454
Broken Hill	2011	0	2062
Broken Hill	2011	1	15003
Broken Hill	2016		1865
Broken Hill	2016	0	1938
Broken Hill	2016	1	13905
Far West	2006		243
Far West	2006	0	352
Far West	2006	1	2072
Far West	2011		188
Far West	2011	0	302
Far West	2011	1	2196
Far West	2016		376
Far West	2016	0	230
Far West	2016	1	1901
Coonabarabran	2006		439
Coonabarabran	2006	0	1122
Coonabarabran	2006	1	6556
Coonabarabran	2011		515
Coonabarabran	2011	0	928
Coonabarabran	2011	1	6731
Coonabarabran	2016		924
Coonabarabran	2016	0	825
Coonabarabran	2016	1	6201
Dubbo - East	2006		745
Dubbo - East	2006	0	1851
Dubbo - East	2006	1	7982
Dubbo - East	2011		650
Dubbo - East	2011	0	1783
Dubbo - East	2011	1	8416
Dubbo - East	2016		1051
Dubbo - East	2016	0	1587
Dubbo - East	2016	1	7740
Dubbo - South	2006		1262
Dubbo - South	2006	0	2749
Dubbo - South	2006	1	11334
Dubbo - South	2011		848
Dubbo - South	2011	0	2463
Dubbo - South	2011	1	12413
Dubbo - South	2016		1745
Dubbo - South	2016	0	2945
Dubbo - South	2016	1	12252
Dubbo - West	2006		704
Dubbo - West	2006	0	1205
Dubbo - West	2006	1	5269
Dubbo - West	2011		429
Dubbo - West	2011	0	1255
Dubbo - West	2011	1	5735
Dubbo - West	2016		1013
Dubbo - West	2016	0	1480
Dubbo - West	2016	1	6275
Dubbo Region	2006		375
Dubbo Region	2006	0	468
Dubbo Region	2006	1	4127
Dubbo Region	2011		373
Dubbo Region	2011	0	462
Dubbo Region	2011	1	4330
Dubbo Region	2016		626
Dubbo Region	2016	0	443
Dubbo Region	2016	1	4556
Gilgandra	2006		251
Gilgandra	2006	0	585
Gilgandra	2006	1	3683
Gilgandra	2011		309
Gilgandra	2011	0	457
Gilgandra	2011	1	3693
Gilgandra	2016		446
Gilgandra	2016	0	450
Gilgandra	2016	1	3477
Narromine	2006		359
Narromine	2006	0	988
Narromine	2006	1	5273
Narromine	2011		403
Narromine	2011	0	896
Narromine	2011	1	5382
Narromine	2016		788
Narromine	2016	0	705
Narromine	2016	1	5042
Wellington	2006		490
Wellington	2006	0	1081
Wellington	2006	1	6919
Wellington	2011		979
Wellington	2011	0	1023
Wellington	2011	1	6621
Wellington	2016		1829
Wellington	2016	0	905
Wellington	2016	1	6097
Branxton - Greta - Pokolbin	2006		520
Branxton - Greta - Pokolbin	2006	0	1167
Branxton - Greta - Pokolbin	2006	1	6698
Branxton - Greta - Pokolbin	2011		530
Branxton - Greta - Pokolbin	2011	0	1316
Branxton - Greta - Pokolbin	2011	1	7426
Branxton - Greta - Pokolbin	2016		902
Branxton - Greta - Pokolbin	2016	0	1367
Branxton - Greta - Pokolbin	2016	1	7856
Cessnock	2006		1555
Cessnock	2006	0	2506
Cessnock	2006	1	14455
Cessnock	2011		1847
Cessnock	2011	0	2826
Cessnock	2011	1	15589
Cessnock	2016		2835
Cessnock	2016	0	2973
Cessnock	2016	1	16186
Cessnock Region	2006		380
Cessnock Region	2006	0	758
Cessnock Region	2006	1	5221
Cessnock Region	2011		379
Cessnock Region	2011	0	771
Cessnock Region	2011	1	5884
Cessnock Region	2016		1008
Cessnock Region	2016	0	770
Cessnock Region	2016	1	6153
Dungog	2006		476
Dungog	2006	0	829
Dungog	2006	1	6755
Dungog	2011		407
Dungog	2011	0	876
Dungog	2011	1	7034
Dungog	2016		777
Dungog	2016	0	941
Dungog	2016	1	7257
Kurri Kurri - Abermain	2006		620
Kurri Kurri - Abermain	2006	0	1918
Kurri Kurri - Abermain	2006	1	12672
Kurri Kurri - Abermain	2011		752
Kurri Kurri - Abermain	2011	0	1932
Kurri Kurri - Abermain	2011	1	13514
Kurri Kurri - Abermain	2016		1690
Kurri Kurri - Abermain	2016	0	2094
Kurri Kurri - Abermain	2016	1	13854
Singleton	2006		884
Singleton	2006	0	2733
Singleton	2006	1	11573
Singleton	2011		825
Singleton	2011	0	2737
Singleton	2011	1	12571
Singleton	2016		1444
Singleton	2016	0	2553
Singleton	2016	1	12092
Singleton Region	2006		276
Singleton Region	2006	0	618
Singleton Region	2006	1	3853
Singleton Region	2011		273
Singleton Region	2011	0	432
Singleton Region	2011	1	4054
Singleton Region	2016		734
Singleton Region	2016	0	399
Singleton Region	2016	1	3786
Maitland	2006		312
Maitland	2006	0	656
Maitland	2006	1	3363
Maitland	2011		334
Maitland	2011	0	792
Maitland	2011	1	3646
Maitland	2016		672
Maitland	2016	0	1179
Maitland	2016	1	4752
Maitland - East	2006		1449
Maitland - East	2006	0	3526
Maitland - East	2006	1	19051
Maitland - East	2011		1361
Maitland - East	2011	0	3524
Maitland - East	2011	1	20923
Maitland - East	2016		2268
Maitland - East	2016	0	3684
Maitland - East	2016	1	21464
Maitland - North	2006		264
Maitland - North	2006	0	757
Maitland - North	2006	1	4616
Maitland - North	2011		255
Maitland - North	2011	0	939
Maitland - North	2011	1	5422
Maitland - North	2016		591
Maitland - North	2016	0	937
Maitland - North	2016	1	6089
Maitland - West	2006		890
Maitland - West	2006	0	2410
Maitland - West	2006	1	12929
Maitland - West	2011		971
Maitland - West	2011	0	2821
Maitland - West	2011	1	14492
Maitland - West	2016		1988
Maitland - West	2016	0	3595
Maitland - West	2016	1	16944
Thornton - Millers Forest	2006		371
Thornton - Millers Forest	2006	0	1125
Thornton - Millers Forest	2006	1	6644
Thornton - Millers Forest	2011		353
Thornton - Millers Forest	2011	0	983
Thornton - Millers Forest	2011	1	7388
Thornton - Millers Forest	2016		614
Thornton - Millers Forest	2016	0	1444
Thornton - Millers Forest	2016	1	7949
Anna Bay	2006		259
Anna Bay	2006	0	908
Anna Bay	2006	1	4348
Anna Bay	2011		316
Anna Bay	2011	0	705
Anna Bay	2011	1	4410
Anna Bay	2016		618
Anna Bay	2016	0	710
Anna Bay	2016	1	4401
Lemon Tree Passage - Tanilba Bay	2006		368
Lemon Tree Passage - Tanilba Bay	2006	0	870
Lemon Tree Passage - Tanilba Bay	2006	1	4595
Lemon Tree Passage - Tanilba Bay	2011		253
Lemon Tree Passage - Tanilba Bay	2011	0	1057
Lemon Tree Passage - Tanilba Bay	2011	1	5007
Lemon Tree Passage - Tanilba Bay	2016		628
Lemon Tree Passage - Tanilba Bay	2016	0	985
Lemon Tree Passage - Tanilba Bay	2016	1	5071
Nelson Bay Peninsula	2006		1166
Nelson Bay Peninsula	2006	0	3018
Nelson Bay Peninsula	2006	1	13499
Nelson Bay Peninsula	2011		1598
Nelson Bay Peninsula	2011	0	3118
Nelson Bay Peninsula	2011	1	14928
Nelson Bay Peninsula	2016		2185
Nelson Bay Peninsula	2016	0	3258
Nelson Bay Peninsula	2016	1	15576
Raymond Terrace	2006		892
Raymond Terrace	2006	0	1973
Raymond Terrace	2006	1	10541
Raymond Terrace	2011		921
Raymond Terrace	2011	0	1907
Raymond Terrace	2011	1	10908
Raymond Terrace	2016		1462
Raymond Terrace	2016	0	1856
Raymond Terrace	2016	1	10505
Seaham - Woodville	2006		224
Seaham - Woodville	2006	0	421
Seaham - Woodville	2006	1	4106
Seaham - Woodville	2011		216
Seaham - Woodville	2011	0	402
Seaham - Woodville	2011	1	4686
Seaham - Woodville	2016		360
Seaham - Woodville	2016	0	457
Seaham - Woodville	2016	1	4598
Tea Gardens - Hawks Nest	2006		206
Tea Gardens - Hawks Nest	2006	0	580
Tea Gardens - Hawks Nest	2006	1	3250
Tea Gardens - Hawks Nest	2011		246
Tea Gardens - Hawks Nest	2011	0	675
Tea Gardens - Hawks Nest	2011	1	3579
Tea Gardens - Hawks Nest	2016		374
Tea Gardens - Hawks Nest	2016	0	853
Tea Gardens - Hawks Nest	2016	1	3810
Williamtown - Medowie - Karuah	2006		529
Williamtown - Medowie - Karuah	2006	0	1872
Williamtown - Medowie - Karuah	2006	1	9092
Williamtown - Medowie - Karuah	2011		643
Williamtown - Medowie - Karuah	2011	0	1725
Williamtown - Medowie - Karuah	2011	1	10211
Williamtown - Medowie - Karuah	2016		1340
Williamtown - Medowie - Karuah	2016	0	1844
Williamtown - Medowie - Karuah	2016	1	10485
Muswellbrook	2006		917
Muswellbrook	2006	0	1958
Muswellbrook	2006	1	8205
Muswellbrook	2011		1151
Muswellbrook	2011	0	2159
Muswellbrook	2011	1	8481
Muswellbrook	2016		1406
Muswellbrook	2016	0	1965
Muswellbrook	2016	1	8704
Muswellbrook Region	2006		429
Muswellbrook Region	2006	0	538
Muswellbrook Region	2006	1	3188
Muswellbrook Region	2011		271
Muswellbrook Region	2011	0	587
Muswellbrook Region	2011	1	3141
Muswellbrook Region	2016		421
Muswellbrook Region	2016	0	405
Muswellbrook Region	2016	1	3188
Scone	2006		269
Scone	2006	0	856
Scone	2006	1	4222
Scone	2011		294
Scone	2011	0	950
Scone	2011	1	4640
Scone	2016		544
Scone	2016	0	863
Scone	2016	1	4420
Scone Region	2006		376
Scone Region	2006	0	1089
Scone Region	2006	1	6169
Scone Region	2011		482
Scone Region	2011	0	1110
Scone Region	2011	1	6279
Scone Region	2016		1020
Scone Region	2016	0	887
Scone Region	2016	1	6377
Dapto - Avondale	2006		881
Dapto - Avondale	2006	0	2471
Dapto - Avondale	2006	1	18151
Dapto - Avondale	2011		1086
Dapto - Avondale	2011	0	2296
Dapto - Avondale	2011	1	19116
Dapto - Avondale	2016		1675
Dapto - Avondale	2016	0	2603
Dapto - Avondale	2016	1	19180
Horsley - Kembla Grange	2006		373
Horsley - Kembla Grange	2006	0	732
Horsley - Kembla Grange	2006	1	6114
Horsley - Kembla Grange	2011		219
Horsley - Kembla Grange	2011	0	719
Horsley - Kembla Grange	2011	1	6480
Horsley - Kembla Grange	2016		533
Horsley - Kembla Grange	2016	0	941
Horsley - Kembla Grange	2016	1	7185
Port Kembla Industrial	2006		0
Port Kembla Industrial	2006	0	0
Port Kembla Industrial	2006	1	0
Port Kembla Industrial	2011		0
Port Kembla Industrial	2011	0	5
Port Kembla Industrial	2011	1	22
Port Kembla Industrial	2016		0
Port Kembla Industrial	2016	0	0
Port Kembla Industrial	2016	1	10
Unanderra - Mount Kembla	2006		1232
Unanderra - Mount Kembla	2006	0	1386
Unanderra - Mount Kembla	2006	1	13239
Unanderra - Mount Kembla	2011		631
Unanderra - Mount Kembla	2011	0	1373
Unanderra - Mount Kembla	2011	1	13317
Unanderra - Mount Kembla	2016		1184
Unanderra - Mount Kembla	2016	0	1447
Unanderra - Mount Kembla	2016	1	12747
Berkeley - Lake Heights - Cringila	2006		888
Berkeley - Lake Heights - Cringila	2006	0	1094
Berkeley - Lake Heights - Cringila	2006	1	10681
Berkeley - Lake Heights - Cringila	2011		765
Berkeley - Lake Heights - Cringila	2011	0	1096
Berkeley - Lake Heights - Cringila	2011	1	10961
Berkeley - Lake Heights - Cringila	2016		1177
Berkeley - Lake Heights - Cringila	2016	0	1444
Berkeley - Lake Heights - Cringila	2016	1	11180
Port Kembla - Warrawong	2006		620
Port Kembla - Warrawong	2006	0	1016
Port Kembla - Warrawong	2006	1	7737
Port Kembla - Warrawong	2011		643
Port Kembla - Warrawong	2011	0	1119
Port Kembla - Warrawong	2011	1	7886
Port Kembla - Warrawong	2016		975
Port Kembla - Warrawong	2016	0	1035
Port Kembla - Warrawong	2016	1	7739
Windang - Primbee	2006		291
Windang - Primbee	2006	0	428
Windang - Primbee	2006	1	3332
Windang - Primbee	2011		277
Windang - Primbee	2011	0	502
Windang - Primbee	2011	1	3399
Windang - Primbee	2016		372
Windang - Primbee	2016	0	488
Windang - Primbee	2016	1	3440
Illawarra Catchment Reserve	2006		0
Illawarra Catchment Reserve	2006	0	0
Illawarra Catchment Reserve	2006	1	0
Illawarra Catchment Reserve	2011		2
Illawarra Catchment Reserve	2011	0	0
Illawarra Catchment Reserve	2011	1	9
Illawarra Catchment Reserve	2016		1
Illawarra Catchment Reserve	2016	0	0
Illawarra Catchment Reserve	2016	1	7
Albion Park - Macquarie Pass	2006		616
Albion Park - Macquarie Pass	2006	0	1435
Albion Park - Macquarie Pass	2006	1	10616
Albion Park - Macquarie Pass	2011		504
Albion Park - Macquarie Pass	2011	0	1533
Albion Park - Macquarie Pass	2011	1	11580
Albion Park - Macquarie Pass	2016		957
Albion Park - Macquarie Pass	2016	0	1620
Albion Park - Macquarie Pass	2016	1	11760
Albion Park Rail	2006		396
Albion Park Rail	2006	0	805
Albion Park Rail	2006	1	5736
Albion Park Rail	2011		310
Albion Park Rail	2011	0	808
Albion Park Rail	2011	1	5884
Albion Park Rail	2016		663
Albion Park Rail	2016	0	788
Albion Park Rail	2016	1	5467
Kiama	2006		342
Kiama	2006	0	999
Kiama	2006	1	5198
Kiama	2011		254
Kiama	2011	0	1105
Kiama	2011	1	5806
Kiama	2016		674
Kiama	2016	0	1001
Kiama	2016	1	6025
Kiama Downs - Minnamurra	2006		214
Kiama Downs - Minnamurra	2006	0	570
Kiama Downs - Minnamurra	2006	1	4968
Kiama Downs - Minnamurra	2011		228
Kiama Downs - Minnamurra	2011	0	668
Kiama Downs - Minnamurra	2011	1	4842
Kiama Downs - Minnamurra	2016		450
Kiama Downs - Minnamurra	2016	0	603
Kiama Downs - Minnamurra	2016	1	4822
Kiama Hinterland - Gerringong	2006		286
Kiama Hinterland - Gerringong	2006	0	767
Kiama Hinterland - Gerringong	2006	1	5639
Kiama Hinterland - Gerringong	2011		271
Kiama Hinterland - Gerringong	2011	0	903
Kiama Hinterland - Gerringong	2011	1	5851
Kiama Hinterland - Gerringong	2016		771
Kiama Hinterland - Gerringong	2016	0	947
Kiama Hinterland - Gerringong	2016	1	6090
Shellharbour - Flinders	2006		704
Shellharbour - Flinders	2006	0	1749
Shellharbour - Flinders	2006	1	8702
Shellharbour - Flinders	2011		530
Shellharbour - Flinders	2011	0	1934
Shellharbour - Flinders	2011	1	10983
Shellharbour - Flinders	2016		1233
Shellharbour - Flinders	2016	0	2340
Shellharbour - Flinders	2016	1	13253
Shellharbour - Oak Flats	2006		585
Shellharbour - Oak Flats	2006	0	1142
Shellharbour - Oak Flats	2006	1	7779
Shellharbour - Oak Flats	2011		321
Shellharbour - Oak Flats	2011	0	1025
Shellharbour - Oak Flats	2011	1	8146
Shellharbour - Oak Flats	2016		787
Shellharbour - Oak Flats	2016	0	1076
Shellharbour - Oak Flats	2016	1	8094
Warilla	2006		1157
Warilla	2006	0	2208
Warilla	2006	1	16707
Warilla	2011		1164
Warilla	2011	0	2200
Warilla	2011	1	16694
Warilla	2016		2040
Warilla	2016	0	2328
Warilla	2016	1	16053
Balgownie - Fairy Meadow	2006		886
Balgownie - Fairy Meadow	2006	0	2397
Balgownie - Fairy Meadow	2006	1	15508
Balgownie - Fairy Meadow	2011		921
Balgownie - Fairy Meadow	2011	0	2619
Balgownie - Fairy Meadow	2011	1	16458
Balgownie - Fairy Meadow	2016		1580
Balgownie - Fairy Meadow	2016	0	2808
Balgownie - Fairy Meadow	2016	1	16808
Corrimal - Tarrawanna - Bellambi	2006		820
Corrimal - Tarrawanna - Bellambi	2006	0	1913
Corrimal - Tarrawanna - Bellambi	2006	1	12485
Corrimal - Tarrawanna - Bellambi	2011		678
Corrimal - Tarrawanna - Bellambi	2011	0	1797
Corrimal - Tarrawanna - Bellambi	2011	1	12609
Corrimal - Tarrawanna - Bellambi	2016		1218
Corrimal - Tarrawanna - Bellambi	2016	0	1763
Corrimal - Tarrawanna - Bellambi	2016	1	12443
Figtree - Keiraville	2006		903
Figtree - Keiraville	2006	0	2356
Figtree - Keiraville	2006	1	15938
Figtree - Keiraville	2011		1018
Figtree - Keiraville	2011	0	2385
Figtree - Keiraville	2011	1	16481
Figtree - Keiraville	2016		1379
Figtree - Keiraville	2016	0	3100
Figtree - Keiraville	2016	1	16601
Helensburgh	2006		344
Helensburgh	2006	0	829
Helensburgh	2006	1	6805
Helensburgh	2011		435
Helensburgh	2011	0	958
Helensburgh	2011	1	7065
Helensburgh	2016		667
Helensburgh	2016	0	941
Helensburgh	2016	1	7181
Thirroul - Austinmer - Coalcliff	2006		493
Thirroul - Austinmer - Coalcliff	2006	0	1320
Thirroul - Austinmer - Coalcliff	2006	1	8255
Thirroul - Austinmer - Coalcliff	2011		494
Thirroul - Austinmer - Coalcliff	2011	0	1333
Thirroul - Austinmer - Coalcliff	2011	1	8753
Thirroul - Austinmer - Coalcliff	2016		827
Thirroul - Austinmer - Coalcliff	2016	0	1290
Thirroul - Austinmer - Coalcliff	2016	1	9188
Woonona - Bulli - Russell Vale	2006		1101
Woonona - Bulli - Russell Vale	2006	0	2239
Woonona - Bulli - Russell Vale	2006	1	14286
Woonona - Bulli - Russell Vale	2011		814
Woonona - Bulli - Russell Vale	2011	0	2186
Woonona - Bulli - Russell Vale	2011	1	15626
Woonona - Bulli - Russell Vale	2016		1548
Woonona - Bulli - Russell Vale	2016	0	2104
Woonona - Bulli - Russell Vale	2016	1	16186
Wollongong - East	2006		1158
Wollongong - East	2006	0	2727
Wollongong - East	2006	1	6219
Wollongong - East	2011		1160
Wollongong - East	2011	0	3318
Wollongong - East	2011	1	8052
Wollongong - East	2016		2042
Wollongong - East	2016	0	3340
Wollongong - East	2016	1	8585
Wollongong - West	2006		1220
Wollongong - West	2006	0	2686
Wollongong - West	2006	1	10665
Wollongong - West	2011		907
Wollongong - West	2011	0	2774
Wollongong - West	2011	1	11676
Wollongong - West	2016		1347
Wollongong - West	2016	0	3294
Wollongong - West	2016	1	12061
Bulahdelah - Stroud	2006		188
Bulahdelah - Stroud	2006	0	482
Bulahdelah - Stroud	2006	1	3435
Bulahdelah - Stroud	2011		249
Bulahdelah - Stroud	2011	0	563
Bulahdelah - Stroud	2011	1	3916
Bulahdelah - Stroud	2016		398
Bulahdelah - Stroud	2016	0	582
Bulahdelah - Stroud	2016	1	3743
Forster	2006		811
Forster	2006	0	1993
Forster	2006	1	10464
Forster	2011		978
Forster	2011	0	2045
Forster	2011	1	10676
Forster	2016		1424
Forster	2016	0	2168
Forster	2016	1	10675
Forster-Tuncurry Region	2006		301
Forster-Tuncurry Region	2006	0	771
Forster-Tuncurry Region	2006	1	4567
Forster-Tuncurry Region	2011		274
Forster-Tuncurry Region	2011	0	716
Forster-Tuncurry Region	2011	1	4627
Forster-Tuncurry Region	2016		580
Forster-Tuncurry Region	2016	0	795
Forster-Tuncurry Region	2016	1	4712
Tuncurry	2006		263
Tuncurry	2006	0	909
Tuncurry	2006	1	4543
Tuncurry	2011		294
Tuncurry	2011	0	853
Tuncurry	2011	1	4652
Tuncurry	2016		629
Tuncurry	2016	0	863
Tuncurry	2016	1	4694
Kempsey	2006		1377
Kempsey	2006	0	1952
Kempsey	2006	1	10494
Kempsey	2011		1349
Kempsey	2011	0	1858
Kempsey	2011	1	11085
Kempsey	2016		2268
Kempsey	2016	0	1741
Kempsey	2016	1	10745
Kempsey Region	2006		520
Kempsey Region	2006	0	997
Kempsey Region	2006	1	7682
Kempsey Region	2011		519
Kempsey Region	2011	0	952
Kempsey Region	2011	1	7474
Kempsey Region	2016		1020
Kempsey Region	2016	0	986
Kempsey Region	2016	1	7019
Macksville - Scotts Head	2006		262
Macksville - Scotts Head	2006	0	559
Macksville - Scotts Head	2006	1	3560
Macksville - Scotts Head	2011		250
Macksville - Scotts Head	2011	0	631
Macksville - Scotts Head	2011	1	3762
Macksville - Scotts Head	2016		497
Macksville - Scotts Head	2016	0	604
Macksville - Scotts Head	2016	1	3692
Nambucca Heads	2006		383
Nambucca Heads	2006	0	1158
Nambucca Heads	2006	1	4999
Nambucca Heads	2011		370
Nambucca Heads	2011	0	984
Nambucca Heads	2011	1	5310
Nambucca Heads	2016		722
Nambucca Heads	2016	0	979
Nambucca Heads	2016	1	5049
Nambucca Heads Region	2006		419
Nambucca Heads Region	2006	0	898
Nambucca Heads Region	2006	1	5660
Nambucca Heads Region	2011		301
Nambucca Heads Region	2011	0	812
Nambucca Heads Region	2011	1	6222
Nambucca Heads Region	2016		722
Nambucca Heads Region	2016	0	828
Nambucca Heads Region	2016	1	6111
South West Rocks	2006		165
South West Rocks	2006	0	649
South West Rocks	2006	1	3552
South West Rocks	2011		281
South West Rocks	2011	0	614
South West Rocks	2011	1	4058
South West Rocks	2016		448
South West Rocks	2016	0	782
South West Rocks	2016	1	3903
Lord Howe Island	2006		10
Lord Howe Island	2006	0	55
Lord Howe Island	2006	1	280
Lord Howe Island	2011		11
Lord Howe Island	2011	0	45
Lord Howe Island	2011	1	303
Lord Howe Island	2016		40
Lord Howe Island	2016	0	50
Lord Howe Island	2016	1	292
Laurieton - Bonny Hills	2006		706
Laurieton - Bonny Hills	2006	0	2146
Laurieton - Bonny Hills	2006	1	12130
Laurieton - Bonny Hills	2011		796
Laurieton - Bonny Hills	2011	0	2223
Laurieton - Bonny Hills	2011	1	12721
Laurieton - Bonny Hills	2016		1501
Laurieton - Bonny Hills	2016	0	2193
Laurieton - Bonny Hills	2016	1	13052
Port Macquarie - East	2006		1267
Port Macquarie - East	2006	0	4505
Port Macquarie - East	2006	1	19605
Port Macquarie - East	2011		1129
Port Macquarie - East	2011	0	4416
Port Macquarie - East	2011	1	21167
Port Macquarie - East	2016		2449
Port Macquarie - East	2016	0	4272
Port Macquarie - East	2016	1	21329
Port Macquarie - West	2006		815
Port Macquarie - West	2006	0	2413
Port Macquarie - West	2006	1	10284
Port Macquarie - West	2011		968
Port Macquarie - West	2011	0	2626
Port Macquarie - West	2011	1	11416
Port Macquarie - West	2016		1718
Port Macquarie - West	2016	0	2804
Port Macquarie - West	2016	1	12807
Port Macquarie Region	2006		237
Port Macquarie Region	2006	0	556
Port Macquarie Region	2006	1	4216
Port Macquarie Region	2011		297
Port Macquarie Region	2011	0	518
Port Macquarie Region	2011	1	4221
Port Macquarie Region	2016		620
Port Macquarie Region	2016	0	558
Port Macquarie Region	2016	1	4119
Wauchope	2006		642
Wauchope	2006	0	1367
Wauchope	2006	1	7546
Wauchope	2011		577
Wauchope	2011	0	1461
Wauchope	2011	1	8176
Wauchope	2016		988
Wauchope	2016	0	1535
Wauchope	2016	1	8628
Gloucester	2006		233
Gloucester	2006	0	592
Gloucester	2006	1	3975
Gloucester	2011		188
Gloucester	2011	0	602
Gloucester	2011	1	4080
Gloucester	2016		461
Gloucester	2016	0	659
Gloucester	2016	1	3914
Old Bar - Manning Point - Red Head	2006		410
Old Bar - Manning Point - Red Head	2006	0	1262
Old Bar - Manning Point - Red Head	2006	1	6987
Old Bar - Manning Point - Red Head	2011		459
Old Bar - Manning Point - Red Head	2011	0	1357
Old Bar - Manning Point - Red Head	2011	1	7742
Old Bar - Manning Point - Red Head	2016		820
Old Bar - Manning Point - Red Head	2016	0	1639
Old Bar - Manning Point - Red Head	2016	1	8078
Taree	2006		930
Taree	2006	0	2966
Taree	2006	1	15885
Taree	2011		1216
Taree	2011	0	3043
Taree	2011	1	15848
Taree	2016		1959
Taree	2016	0	2787
Taree	2016	1	15736
Taree Region	2006		466
Taree Region	2006	0	1213
Taree Region	2006	1	9414
Taree Region	2011		708
Taree Region	2011	0	1453
Taree Region	2011	1	9353
Taree Region	2016		1228
Taree Region	2016	0	1410
Taree Region	2016	1	9800
Wingham	2006		240
Wingham	2006	0	758
Wingham	2006	1	4617
Wingham	2011		274
Wingham	2011	0	657
