SA2_NAME16	Year	SpeaksEnglishOnly	persons
Taroona - Bonnet Hill	2011	0	221
Taroona - Bonnet Hill	2011	1	3123
Taroona - Bonnet Hill	2016	0	237
Taroona - Bonnet Hill	2016	1	3188
Hobart	2006	0	687
Hobart	2006	1	5478
Hobart	2011	0	931
Hobart	2011	1	5896
Hobart	2016	0	1226
Hobart	2016	1	5852
Lenah Valley - Mount Stuart	2006	0	676
Lenah Valley - Mount Stuart	2006	1	7337
Lenah Valley - Mount Stuart	2011	0	717
Lenah Valley - Mount Stuart	2011	1	7214
Lenah Valley - Mount Stuart	2016	0	805
Lenah Valley - Mount Stuart	2016	1	7083
Mount Nelson - Dynnyrne	2006	0	313
Mount Nelson - Dynnyrne	2006	1	3409
Mount Nelson - Dynnyrne	2011	0	619
Mount Nelson - Dynnyrne	2011	1	3624
Mount Nelson - Dynnyrne	2016	0	868
Mount Nelson - Dynnyrne	2016	1	3584
New Town	2006	0	497
New Town	2006	1	5158
New Town	2011	0	631
New Town	2011	1	5083
New Town	2016	0	786
New Town	2016	1	4869
Sandy Bay	2006	0	1839
Sandy Bay	2006	1	8837
Sandy Bay	2011	0	2304
Sandy Bay	2011	1	8328
Sandy Bay	2016	0	2781
Sandy Bay	2016	1	8374
South Hobart - Fern Tree	2006	0	373
South Hobart - Fern Tree	2006	1	5155
South Hobart - Fern Tree	2011	0	467
South Hobart - Fern Tree	2011	1	5193
South Hobart - Fern Tree	2016	0	580
South Hobart - Fern Tree	2016	1	5176
West Hobart	2006	0	446
West Hobart	2006	1	4823
West Hobart	2011	0	468
West Hobart	2011	1	5072
West Hobart	2016	0	555
West Hobart	2016	1	5020
Dodges Ferry - Lewisham	2006	0	107
Dodges Ferry - Lewisham	2006	1	6067
Dodges Ferry - Lewisham	2011	0	133
Dodges Ferry - Lewisham	2011	1	6640
Dodges Ferry - Lewisham	2016	0	151
Dodges Ferry - Lewisham	2016	1	6899
Sorell - Richmond	2006	0	156
Sorell - Richmond	2006	1	6983
Sorell - Richmond	2011	0	157
Sorell - Richmond	2011	1	7352
Sorell - Richmond	2016	0	208
Sorell - Richmond	2016	1	7853
Invermay	2006	0	142
Invermay	2006	1	2748
Invermay	2011	0	272
Invermay	2011	1	2636
Invermay	2016	0	260
Invermay	2016	1	2533
Kings Meadows - Punchbowl	2006	0	161
Kings Meadows - Punchbowl	2006	1	3546
Kings Meadows - Punchbowl	2011	0	172
Kings Meadows - Punchbowl	2011	1	3639
Kings Meadows - Punchbowl	2016	0	229
Kings Meadows - Punchbowl	2016	1	3721
Launceston	2006	0	255
Launceston	2006	1	4516
Launceston	2011	0	339
Launceston	2011	1	4572
Launceston	2016	0	447
Launceston	2016	1	4182
Legana	2006	0	75
Legana	2006	1	2800
Legana	2011	0	117
Legana	2011	1	3502
Legana	2016	0	162
Legana	2016	1	3703
Mowbray	2006	0	378
Mowbray	2006	1	2677
Mowbray	2011	0	697
Mowbray	2011	1	2942
Mowbray	2016	0	843
Mowbray	2016	1	2572
Newnham - Mayfield	2006	0	333
Newnham - Mayfield	2006	1	7320
Newnham - Mayfield	2011	0	650
Newnham - Mayfield	2011	1	7457
Newnham - Mayfield	2016	0	1234
Newnham - Mayfield	2016	1	7108
Newstead	2006	0	153
Newstead	2006	1	4397
Newstead	2011	0	233
Newstead	2011	1	4592
Newstead	2016	0	338
Newstead	2016	1	4560
Norwood (Tas.)	2006	0	98
Norwood (Tas.)	2006	1	3568
Norwood (Tas.)	2011	0	106
Norwood (Tas.)	2011	1	3572
Norwood (Tas.)	2016	0	126
Norwood (Tas.)	2016	1	3559
Prospect Vale - Blackstone	2006	0	191
Prospect Vale - Blackstone	2006	1	5499
Prospect Vale - Blackstone	2011	0	232
Prospect Vale - Blackstone	2011	1	5887
Prospect Vale - Blackstone	2016	0	235
Prospect Vale - Blackstone	2016	1	5823
Ravenswood	2006	0	54
Ravenswood	2006	1	3904
Ravenswood	2011	0	73
Ravenswood	2011	1	3663
Ravenswood	2016	0	56
Ravenswood	2016	1	3240
Riverside	2006	0	315
Riverside	2006	1	5321
Riverside	2011	0	348
Riverside	2011	1	5581
Riverside	2016	0	425
Riverside	2016	1	5689
South Launceston	2006	0	226
South Launceston	2006	1	3716
South Launceston	2011	0	275
South Launceston	2011	1	4041
South Launceston	2016	0	337
South Launceston	2016	1	3920
Summerhill - Prospect	2006	0	146
Summerhill - Prospect	2006	1	4211
Summerhill - Prospect	2011	0	136
Summerhill - Prospect	2011	1	4201
Summerhill - Prospect	2016	0	191
Summerhill - Prospect	2016	1	4222
Trevallyn	2006	0	145
Trevallyn	2006	1	4171
Trevallyn	2011	0	152
Trevallyn	2011	1	4393
Trevallyn	2016	0	160
Trevallyn	2016	1	4182
Waverley - St Leonards	2006	0	96
Waverley - St Leonards	2006	1	3005
Waverley - St Leonards	2011	0	118
Waverley - St Leonards	2011	1	3213
Waverley - St Leonards	2016	0	87
Waverley - St Leonards	2016	1	3181
West Launceston	2006	0	159
West Launceston	2006	1	3815
West Launceston	2011	0	194
West Launceston	2011	1	3713
West Launceston	2016	0	212
West Launceston	2016	1	3687
Youngtown - Relbia	2006	0	96
Youngtown - Relbia	2006	1	4188
Youngtown - Relbia	2011	0	115
Youngtown - Relbia	2011	1	4428
Youngtown - Relbia	2016	0	130
Youngtown - Relbia	2016	1	4230
Beauty Point - Beaconsfield	2006	0	74
Beauty Point - Beaconsfield	2006	1	3405
Beauty Point - Beaconsfield	2011	0	78
Beauty Point - Beaconsfield	2011	1	3503
Beauty Point - Beaconsfield	2016	0	66
Beauty Point - Beaconsfield	2016	1	3414
Deloraine	2006	0	71
Deloraine	2006	1	5090
Deloraine	2011	0	95
Deloraine	2011	1	5347
Deloraine	2016	0	146
Deloraine	2016	1	5166
Grindelwald - Lanena	2006	0	172
Grindelwald - Lanena	2006	1	5261
Grindelwald - Lanena	2011	0	183
Grindelwald - Lanena	2011	1	5111
Grindelwald - Lanena	2016	0	145
Grindelwald - Lanena	2016	1	5175
Hadspen - Carrick	2006	0	43
Hadspen - Carrick	2006	1	2894
Hadspen - Carrick	2011	0	50
Hadspen - Carrick	2011	1	3036
Hadspen - Carrick	2016	0	62
Hadspen - Carrick	2016	1	3028
Westbury	2006	0	55
Westbury	2006	1	3764
Westbury	2011	0	38
Westbury	2011	1	3789
Westbury	2016	0	57
Westbury	2016	1	3692
Dilston - Lilydale	2006	0	86
Dilston - Lilydale	2006	1	3507
Dilston - Lilydale	2011	0	95
Dilston - Lilydale	2011	1	3637
Dilston - Lilydale	2016	0	88
Dilston - Lilydale	2016	1	3555
George Town	2006	0	112
George Town	2006	1	6111
George Town	2011	0	124
George Town	2011	1	6374
George Town	2016	0	112
George Town	2016	1	6136
Longford	2006	0	45
Longford	2006	1	3579
Longford	2011	0	44
Longford	2011	1	3623
Longford	2016	0	70
Longford	2016	1	3680
Northern Midlands	2006	0	34
Northern Midlands	2006	1	3332
Northern Midlands	2011	0	48
Northern Midlands	2011	1	3458
Northern Midlands	2016	0	52
Northern Midlands	2016	1	3260
Perth - Evandale	2006	0	68
Perth - Evandale	2006	1	4543
Perth - Evandale	2011	0	84
Perth - Evandale	2011	1	4542
Perth - Evandale	2016	0	78
Perth - Evandale	2016	1	4602
St Helens - Scamander	2006	0	80
St Helens - Scamander	2006	1	5638
St Helens - Scamander	2011	0	120
St Helens - Scamander	2011	1	5799
St Helens - Scamander	2016	0	128
St Helens - Scamander	2016	1	5502
Flinders and Cape Barren Islands	2006	0	8
Flinders and Cape Barren Islands	2006	1	823
Flinders and Cape Barren Islands	2011	0	15
Flinders and Cape Barren Islands	2011	1	715
Flinders and Cape Barren Islands	2016	0	14
Flinders and Cape Barren Islands	2016	1	839
Scottsdale - Bridport	2006	0	63
Scottsdale - Bridport	2006	1	6637
Scottsdale - Bridport	2011	0	94
Scottsdale - Bridport	2011	1	6483
Scottsdale - Bridport	2016	0	124
Scottsdale - Bridport	2016	1	6028
Central Highlands	2006	0	23
Central Highlands	2006	1	2087
Central Highlands	2011	0	41
Central Highlands	2011	1	2021
Central Highlands	2016	0	20
Central Highlands	2016	1	1888
Derwent Valley	2006	0	40
Derwent Valley	2006	1	2712
Derwent Valley	2011	0	50
Derwent Valley	2011	1	2920
Derwent Valley	2016	0	51
Derwent Valley	2016	1	2819
Southern Midlands	2006	0	42
Southern Midlands	2006	1	5356
Southern Midlands	2011	0	65
Southern Midlands	2011	1	5727
Southern Midlands	2016	0	63
Southern Midlands	2016	1	5582
Wilderness - East	2006	0	0
Wilderness - East	2006	1	0
Wilderness - East	2011	0	0
Wilderness - East	2011	1	4
Wilderness - East	2016	0	3
Wilderness - East	2016	1	15
Bruny Island - Kettering	2006	0	86
Bruny Island - Kettering	2006	1	2406
Bruny Island - Kettering	2011	0	108
Bruny Island - Kettering	2011	1	2562
Bruny Island - Kettering	2016	0	106
Bruny Island - Kettering	2016	1	2644
Cygnet	2006	0	108
Cygnet	2006	1	3403
Cygnet	2011	0	120
Cygnet	2011	1	3632
Cygnet	2016	0	165
Cygnet	2016	1	3751
Geeveston - Dover	2006	0	48
Geeveston - Dover	2006	1	3113
Geeveston - Dover	2011	0	80
Geeveston - Dover	2011	1	3296
Geeveston - Dover	2016	0	126
Geeveston - Dover	2016	1	3260
Huonville - Franklin	2006	0	162
Huonville - Franklin	2006	1	6609
Huonville - Franklin	2011	0	246
Huonville - Franklin	2011	1	7301
Huonville - Franklin	2016	0	277
Huonville - Franklin	2016	1	7518
Forestier - Tasman	2006	0	28
Forestier - Tasman	2006	1	2094
Forestier - Tasman	2011	0	43
Forestier - Tasman	2011	1	2217
Forestier - Tasman	2016	0	38
Forestier - Tasman	2016	1	2065
Triabunna - Bicheno	2006	0	89
Triabunna - Bicheno	2006	1	3862
Triabunna - Bicheno	2011	0	99
Triabunna - Bicheno	2011	1	3910
Triabunna - Bicheno	2016	0	129
Triabunna - Bicheno	2016	1	3882
Acton - Upper Burnie	2006	0	67
Acton - Upper Burnie	2006	1	3169
Acton - Upper Burnie	2011	0	69
Acton - Upper Burnie	2011	1	3074
Acton - Upper Burnie	2016	0	73
Acton - Upper Burnie	2016	1	2926
Burnie - Ulverstone Region	2006	0	62
Burnie - Ulverstone Region	2006	1	4620
Burnie - Ulverstone Region	2011	0	85
Burnie - Ulverstone Region	2011	1	4845
Burnie - Ulverstone Region	2016	0	67
Burnie - Ulverstone Region	2016	1	4529
Burnie - Wivenhoe	2006	0	119
Burnie - Wivenhoe	2006	1	3469
Burnie - Wivenhoe	2011	0	129
Burnie - Wivenhoe	2011	1	3483
Burnie - Wivenhoe	2016	0	123
Burnie - Wivenhoe	2016	1	3250
Parklands - Camdale	2006	0	146
Parklands - Camdale	2006	1	5809
Parklands - Camdale	2011	0	220
Parklands - Camdale	2011	1	5766
Parklands - Camdale	2016	0	255
Parklands - Camdale	2016	1	5761
Penguin - Sulphur Creek	2006	0	75
Penguin - Sulphur Creek	2006	1	4702
Penguin - Sulphur Creek	2011	0	76
Penguin - Sulphur Creek	2011	1	4681
Penguin - Sulphur Creek	2016	0	89
Penguin - Sulphur Creek	2016	1	4583
Romaine - Havenview	2006	0	55
Romaine - Havenview	2006	1	3360
Romaine - Havenview	2011	0	74
Romaine - Havenview	2011	1	3341
Romaine - Havenview	2016	0	78
Romaine - Havenview	2016	1	3181
Somerset	2006	0	67
Somerset	2006	1	3899
Somerset	2011	0	65
Somerset	2011	1	3770
Somerset	2016	0	68
Somerset	2016	1	3587
Ulverstone	2006	0	102
Ulverstone	2006	1	6185
Ulverstone	2011	0	108
Ulverstone	2011	1	6339
Ulverstone	2016	0	114
Ulverstone	2016	1	6374
West Ulverstone	2006	0	53
West Ulverstone	2006	1	3860
West Ulverstone	2011	0	69
West Ulverstone	2011	1	4067
West Ulverstone	2016	0	73
West Ulverstone	2016	1	3863
Wynyard	2006	0	90
Wynyard	2006	1	5444
Wynyard	2011	0	93
Wynyard	2011	1	5710
Wynyard	2016	0	76
Wynyard	2016	1	5614
Devonport	2006	0	310
Devonport	2006	1	13151
Devonport	2011	0	341
Devonport	2011	1	13145
Devonport	2016	0	410
Devonport	2016	1	12528
East Devonport	2006	0	112
East Devonport	2006	1	4594
East Devonport	2011	0	111
East Devonport	2011	1	4559
East Devonport	2016	0	141
East Devonport	2016	1	4249
Latrobe	2006	0	49
Latrobe	2006	1	3386
Latrobe	2011	0	86
Latrobe	2011	1	3987
Latrobe	2016	0	102
Latrobe	2016	1	4125
Miandetta - Don	2006	0	52
Miandetta - Don	2006	1	2318
Miandetta - Don	2011	0	63
Miandetta - Don	2011	1	2939
Miandetta - Don	2016	0	130
Miandetta - Don	2016	1	3187
Port Sorell	2006	0	70
Port Sorell	2006	1	4388
Port Sorell	2011	0	100
Port Sorell	2011	1	4796
Port Sorell	2016	0	86
Port Sorell	2016	1	5183
Quoiba - Spreyton	2006	0	26
Quoiba - Spreyton	2006	1	2789
Quoiba - Spreyton	2011	0	33
Quoiba - Spreyton	2011	1	2698
Quoiba - Spreyton	2016	0	67
Quoiba - Spreyton	2016	1	2709
Sheffield - Railton	2006	0	90
Sheffield - Railton	2006	1	5512
Sheffield - Railton	2011	0	161
Sheffield - Railton	2011	1	5783
Sheffield - Railton	2016	0	199
Sheffield - Railton	2016	1	5531
Turners Beach - Forth	2006	0	33
Turners Beach - Forth	2006	1	2521
Turners Beach - Forth	2011	0	27
Turners Beach - Forth	2011	1	2927
Turners Beach - Forth	2016	0	62
Turners Beach - Forth	2016	1	2927
King Island	2006	0	45
King Island	2006	1	1532
King Island	2011	0	60
King Island	2011	1	1451
King Island	2016	0	71
King Island	2016	1	1383
North West	2006	0	63
North West	2006	1	4385
North West	2011	0	89
North West	2011	1	3746
North West	2016	0	83
North West	2016	1	3614
Smithton	2006	0	44
Smithton	2006	1	3227
Smithton	2011	0	51
Smithton	2011	1	3772
Smithton	2016	0	89
Smithton	2016	1	3531
Waratah	2006	0	46
Waratah	2006	1	3446
Waratah	2011	0	65
Waratah	2011	1	3569
Waratah	2016	0	76
Waratah	2016	1	3310
West Coast (Tas.)	2006	0	125
West Coast (Tas.)	2006	1	4667
West Coast (Tas.)	2011	0	120
West Coast (Tas.)	2011	1	4323
West Coast (Tas.)	2016	0	112
West Coast (Tas.)	2016	1	3721
Wilderness - West	2006	0	0
Wilderness - West	2006	1	0
Wilderness - West	2011	0	0
Wilderness - West	2011	1	0
Wilderness - West	2016	0	0
Wilderness - West	2016	1	0
Migratory - Offshore - Shipping (Tas.)	2006	0	4
Migratory - Offshore - Shipping (Tas.)	2006	1	73
Migratory - Offshore - Shipping (Tas.)	2011	0	7
Migratory - Offshore - Shipping (Tas.)	2011	1	101
Migratory - Offshore - Shipping (Tas.)	2016	0	10
Migratory - Offshore - Shipping (Tas.)	2016	1	60
No usual address (Tas.)	2006	0	40
No usual address (Tas.)	2006	1	769
No usual address (Tas.)	2011	0	77
No usual address (Tas.)	2011	1	855
No usual address (Tas.)	2016	0	67
No usual address (Tas.)	2016	1	680
Darwin Airport	2006	0	0
Darwin Airport	2006	1	14
Darwin Airport	2011	0	7
Darwin Airport	2011	1	34
Darwin Airport	2016	0	3
Darwin Airport	2016	1	13
Darwin City	2006	0	302
Darwin City	2006	1	1612
Darwin City	2011	0	913
Darwin City	2011	1	2835
Darwin City	2016	0	1952
Darwin City	2016	1	3441
East Point	2006	0	0
East Point	2006	1	0
East Point	2011	0	26
East Point	2011	1	12
East Point	2016	0	0
East Point	2016	1	9
Fannie Bay - The Gardens	2006	0	304
Fannie Bay - The Gardens	2006	1	2300
Fannie Bay - The Gardens	2011	0	524
Fannie Bay - The Gardens	2011	1	2467
Fannie Bay - The Gardens	2016	0	565
Fannie Bay - The Gardens	2016	1	2457
Larrakeyah	2006	0	318
Larrakeyah	2006	1	2375
Larrakeyah	2011	0	589
Larrakeyah	2011	1	2262
Larrakeyah	2016	0	813
Larrakeyah	2016	1	2442
Ludmilla - The Narrows	2006	0	349
Ludmilla - The Narrows	2006	1	2861
Ludmilla - The Narrows	2011	0	465
Ludmilla - The Narrows	2011	1	2136
Ludmilla - The Narrows	2016	0	553
Ludmilla - The Narrows	2016	1	1709
Parap	2006	0	235
Parap	2006	1	1371
Parap	2011	0	289
Parap	2011	1	1489
Parap	2016	0	578
Parap	2016	1	1904
Stuart Park	2006	0	537
Stuart Park	2006	1	2595
Stuart Park	2011	0	736
Stuart Park	2011	1	2615
Stuart Park	2016	0	971
Stuart Park	2016	1	2655
Woolner - Bayview - Winnellie	2006	0	272
Woolner - Bayview - Winnellie	2006	1	1603
Woolner - Bayview - Winnellie	2011	0	467
Woolner - Bayview - Winnellie	2011	1	1991
Woolner - Bayview - Winnellie	2016	0	514
Woolner - Bayview - Winnellie	2016	1	2066
Alawa	2006	0	398
Alawa	2006	1	1488
Alawa	2011	0	503
Alawa	2011	1	1317
Alawa	2016	0	635
Alawa	2016	1	1265
Anula	2006	0	346
Anula	2006	1	1832
Anula	2011	0	399
Anula	2011	1	1810
Anula	2016	0	462
Anula	2016	1	1716
Berrimah	2006	0	154
Berrimah	2006	1	1259
Berrimah	2011	0	169
Berrimah	2011	1	1081
Berrimah	2016	0	343
Berrimah	2016	1	716
Brinkin - Nakara	2006	0	748
Brinkin - Nakara	2006	1	1977
Brinkin - Nakara	2011	0	1146
Brinkin - Nakara	2011	1	1723
Brinkin - Nakara	2016	0	1465
Brinkin - Nakara	2016	1	1736
Buffalo Creek	2006	0	0
Buffalo Creek	2006	1	0
Buffalo Creek	2011	0	0
Buffalo Creek	2011	1	0
Buffalo Creek	2016	0	0
Buffalo Creek	2016	1	0
Charles Darwin	2006	0	0
Charles Darwin	2006	1	0
Charles Darwin	2011	0	0
Charles Darwin	2011	1	9
Charles Darwin	2016	0	0
Charles Darwin	2016	1	0
Coconut Grove	2006	0	478
Coconut Grove	2006	1	1827
Coconut Grove	2011	0	781
Coconut Grove	2011	1	1756
Coconut Grove	2016	0	1027
Coconut Grove	2016	1	1603
East Arm	2006	0	0
East Arm	2006	1	0
East Arm	2011	0	0
East Arm	2011	1	3
East Arm	2016	0	8
East Arm	2016	1	8
Jingili	2006	0	221
Jingili	2006	1	1411
Jingili	2011	0	240
Jingili	2011	1	1484
Jingili	2016	0	354
Jingili	2016	1	1259
Karama	2006	0	1111
Karama	2006	1	3228
Karama	2011	0	1285
Karama	2011	1	3144
Karama	2016	0	1502
Karama	2016	1	2877
Leanyer	2006	0	968
Leanyer	2006	1	3400
Leanyer	2011	0	1050
Leanyer	2011	1	3126
Leanyer	2016	0	1270
Leanyer	2016	1	2956
Lyons (NT)	2006	0	3
Lyons (NT)	2006	1	114
Lyons (NT)	2011	0	414
Lyons (NT)	2011	1	1592
Lyons (NT)	2016	0	1365
Lyons (NT)	2016	1	3164
Malak - Marrara	2006	0	776
Malak - Marrara	2006	1	3557
Malak - Marrara	2011	0	855
Malak - Marrara	2011	1	3336
Malak - Marrara	2016	0	1004
Malak - Marrara	2016	1	3050
Millner	2006	0	430
Millner	2006	1	1742
Millner	2011	0	622
Millner	2011	1	1562
Millner	2016	0	816
Millner	2016	1	1446
Moil	2006	0	332
Moil	2006	1	1479
Moil	2011	0	467
Moil	2011	1	1386
Moil	2016	0	544
Moil	2016	1	1268
Nightcliff	2006	0	471
Nightcliff	2006	1	2437
Nightcliff	2011	0	829
Nightcliff	2011	1	2414
Nightcliff	2016	0	1079
Nightcliff	2016	1	2374
Rapid Creek	2006	0	335
Rapid Creek	2006	1	2392
Rapid Creek	2011	0	505
Rapid Creek	2011	1	2238
Rapid Creek	2016	0	783
Rapid Creek	2016	1	2061
Tiwi	2006	0	472
Tiwi	2006	1	1823
Tiwi	2011	0	618
Tiwi	2011	1	1679
Tiwi	2016	0	729
Tiwi	2016	1	1571
Wagaman	2006	0	587
Wagaman	2006	1	1251
Wagaman	2011	0	753
Wagaman	2011	1	1077
Wagaman	2016	0	935
Wagaman	2016	1	980
Wanguri	2006	0	379
Wanguri	2006	1	1405
Wanguri	2011	0	397
Wanguri	2011	1	1273
Wanguri	2016	0	531
Wanguri	2016	1	1179
Wulagi	2006	0	307
Wulagi	2006	1	2118
Wulagi	2011	0	330
Wulagi	2011	1	1925
Wulagi	2016	0	510
Wulagi	2016	1	1711
Howard Springs	2006	0	210
Howard Springs	2006	1	3096
Howard Springs	2011	0	222
Howard Springs	2011	1	3533
Howard Springs	2016	0	421
Howard Springs	2016	1	4089
Humpty Doo	2006	0	327
Humpty Doo	2006	1	5336
Humpty Doo	2011	0	396
Humpty Doo	2011	1	6657
Humpty Doo	2016	0	479
Humpty Doo	2016	1	7234
Koolpinyah	2006	0	0
Koolpinyah	2006	1	0
Koolpinyah	2011	0	0
Koolpinyah	2011	1	18
Koolpinyah	2016	0	0
Koolpinyah	2016	1	22
Virginia	2006	0	92
Virginia	2006	1	2137
Virginia	2011	0	138
Virginia	2011	1	2379
Virginia	2016	0	163
Virginia	2016	1	2777
Weddell	2006	0	215
Weddell	2006	1	2044
Weddell	2011	0	221
Weddell	2011	1	2724
Weddell	2016	0	313
Weddell	2016	1	3444
Bakewell	2006	0	224
Bakewell	2006	1	2617
Bakewell	2011	0	259
Bakewell	2011	1	2699
Bakewell	2016	0	469
Bakewell	2016	1	2415
Driver	2006	0	162
Driver	2006	1	2342
Driver	2011	0	364
Driver	2011	1	2240
Driver	2016	0	450
Driver	2016	1	2114
Durack - Marlow Lagoon	2006	0	193
Durack - Marlow Lagoon	2006	1	2762
Durack - Marlow Lagoon	2011	0	295
Durack - Marlow Lagoon	2011	1	3173
Durack - Marlow Lagoon	2016	0	550
Durack - Marlow Lagoon	2016	1	3458
Gray	2006	0	281
Gray	2006	1	2407
Gray	2011	0	465
Gray	2011	1	2505
Gray	2016	0	576
Gray	2016	1	2252
Moulden	2006	0	237
Moulden	2006	1	2599
Moulden	2011	0	244
Moulden	2011	1	2465
Moulden	2016	0	309
Moulden	2016	1	2282
Palmerston - North	2006	0	175
Palmerston - North	2006	1	2545
Palmerston - North	2011	0	379
Palmerston - North	2011	1	3611
Palmerston - North	2016	0	531
Palmerston - North	2016	1	3392
Palmerston - South	2006	0	0
Palmerston - South	2006	1	0
Palmerston - South	2011	0	3
Palmerston - South	2011	1	5
Palmerston - South	2016	0	697
Palmerston - South	2016	1	2141
Rosebery - Bellamack	2006	0	81
Rosebery - Bellamack	2006	1	1299
Rosebery - Bellamack	2011	0	369
Rosebery - Bellamack	2011	1	3085
Rosebery - Bellamack	2016	0	1056
Rosebery - Bellamack	2016	1	5182
Woodroffe	2006	0	202
Woodroffe	2006	1	2741
Woodroffe	2011	0	262
Woodroffe	2011	1	2764
Woodroffe	2016	0	395
Woodroffe	2016	1	2514
Charles	2006	0	469
Charles	2006	1	3006
Charles	2011	0	763
Charles	2011	1	3265
Charles	2016	0	844
Charles	2016	1	2858
East Side	2006	0	537
East Side	2006	1	4216
East Side	2011	0	779
East Side	2011	1	3964
East Side	2016	0	946
East Side	2016	1	3529
Flynn (NT)	2006	0	482
Flynn (NT)	2006	1	3737
Flynn (NT)	2011	0	676
Flynn (NT)	2011	1	3416
Flynn (NT)	2016	0	874
Flynn (NT)	2016	1	2959
Larapinta	2006	0	343
Larapinta	2006	1	3589
Larapinta	2011	0	760
Larapinta	2011	1	3839
Larapinta	2016	0	800
Larapinta	2016	1	3588
Mount Johns	2006	0	395
Mount Johns	2006	1	2950
Mount Johns	2011	0	613
Mount Johns	2011	1	2650
Mount Johns	2016	0	742
Mount Johns	2016	1	2471
Petermann - Simpson	2006	0	1036
Petermann - Simpson	2006	1	987
Petermann - Simpson	2011	0	977
Petermann - Simpson	2011	1	864
Petermann - Simpson	2016	0	1031
Petermann - Simpson	2016	1	948
Ross	2006	0	415
Ross	2006	1	1551
Ross	2011	0	451
Ross	2011	1	1671
Ross	2016	0	490
Ross	2016	1	1582
Sandover - Plenty	2006	0	2607
Sandover - Plenty	2006	1	875
Sandover - Plenty	2011	0	2176
Sandover - Plenty	2011	1	633
Sandover - Plenty	2016	0	2410
Sandover - Plenty	2016	1	604
Tanami	2006	0	2301
Tanami	2006	1	393
Tanami	2011	0	2287
Tanami	2011	1	479
Tanami	2016	0	2003
Tanami	2016	1	336
Yuendumu - Anmatjere	2006	0	1709
Yuendumu - Anmatjere	2006	1	288
Yuendumu - Anmatjere	2011	0	1673
Yuendumu - Anmatjere	2011	1	261
Yuendumu - Anmatjere	2016	0	1719
Yuendumu - Anmatjere	2016	1	203
Barkly	2006	0	1084
Barkly	2006	1	980
Barkly	2011	0	1423
Barkly	2011	1	997
Barkly	2016	0	1388
Barkly	2016	1	950
Tennant Creek	2006	0	750
Tennant Creek	2006	1	1715
Tennant Creek	2011	0	613
Tennant Creek	2011	1	1846
Tennant Creek	2016	0	968
Tennant Creek	2016	1	1607
Alligator	2006	0	385
Alligator	2006	1	2572
Alligator	2011	0	565
Alligator	2011	1	3138
Alligator	2016	0	698
Alligator	2016	1	3147
Daly	2006	0	740
Daly	2006	1	932
Daly	2011	0	841
Daly	2011	1	996
Daly	2016	0	880
Daly	2016	1	709
Thamarrurr	2006	0	1614
Thamarrurr	2006	1	183
Thamarrurr	2011	0	2042
Thamarrurr	2011	1	206
Thamarrurr	2016	0	1992
Thamarrurr	2016	1	183
Tiwi Islands	2006	0	1561
Tiwi Islands	2006	1	481
Tiwi Islands	2011	0	2044
Tiwi Islands	2011	1	476
Tiwi Islands	2016	0	2061
Tiwi Islands	2016	1	271
West Arnhem	2006	0	3272
West Arnhem	2006	1	553
West Arnhem	2011	0	4075
West Arnhem	2011	1	511
West Arnhem	2016	0	3910
West Arnhem	2016	1	350
Anindilyakwa	2006	0	1274
Anindilyakwa	2006	1	831
Anindilyakwa	2011	0	1524
Anindilyakwa	2011	1	942
Anindilyakwa	2016	0	1501
Anindilyakwa	2016	1	748
East Arnhem	2006	0	5308
East Arnhem	2006	1	934
East Arnhem	2011	0	6565
East Arnhem	2011	1	602
East Arnhem	2016	0	6669
East Arnhem	2016	1	397
Nhulunbuy	2006	0	321
Nhulunbuy	2006	1	3343
Nhulunbuy	2011	0	347
Nhulunbuy	2011	1	3293
Nhulunbuy	2016	0	340
Nhulunbuy	2016	1	2225
Elsey	2006	0	858
Elsey	2006	1	788
Elsey	2011	0	1424
Elsey	2011	1	525
Elsey	2016	0	1550
Elsey	2016	1	479
Gulf	2006	0	1669
Gulf	2006	1	1781
Gulf	2011	0	2263
Gulf	2011	1	1292
