SA2_NAME16	Year	AustCitizen	Sex	persons
Barcaldine - Blackall	2006	1	M	2491
Barcaldine - Blackall	2011	0		439
Barcaldine - Blackall	2011	1	F	2490
Barcaldine - Blackall	2011	1	M	2487
Barcaldine - Blackall	2016	0		422
Barcaldine - Blackall	2016	1	F	2150
Barcaldine - Blackall	2016	1	M	2199
Charleville	2006	0		447
Charleville	2006	1	F	2069
Charleville	2006	1	M	2063
Charleville	2011	0		576
Charleville	2011	1	F	2037
Charleville	2011	1	M	2004
Charleville	2016	0		475
Charleville	2016	1	F	1922
Charleville	2016	1	M	1910
Far Central West	2006	0		278
Far Central West	2006	1	F	1010
Far Central West	2006	1	M	1153
Far Central West	2011	0		170
Far Central West	2011	1	F	1054
Far Central West	2011	1	M	1222
Far Central West	2016	0		296
Far Central West	2016	1	F	850
Far Central West	2016	1	M	968
Far South West	2006	0		267
Far South West	2006	1	F	1442
Far South West	2006	1	M	1576
Far South West	2011	0		273
Far South West	2011	1	F	1408
Far South West	2011	1	M	1562
Far South West	2016	0		276
Far South West	2016	1	F	1232
Far South West	2016	1	M	1294
Longreach	2006	0		412
Longreach	2006	1	F	1831
Longreach	2006	1	M	1809
Longreach	2011	0		376
Longreach	2011	1	F	1954
Longreach	2011	1	M	1858
Longreach	2016	0		451
Longreach	2016	1	F	1639
Longreach	2016	1	M	1570
Buderim - North	2006	0		1738
Buderim - North	2006	1	F	7013
Buderim - North	2006	1	M	6062
Buderim - North	2011	0		1621
Buderim - North	2011	1	F	7375
Buderim - North	2011	1	M	6285
Buderim - North	2016	0		2033
Buderim - North	2016	1	F	7831
Buderim - North	2016	1	M	6751
Buderim - South	2006	0		1545
Buderim - South	2006	1	F	6079
Buderim - South	2006	1	M	5623
Buderim - South	2011	0		1831
Buderim - South	2011	1	F	6500
Buderim - South	2011	1	M	6025
Buderim - South	2016	0		2294
Buderim - South	2016	1	F	7401
Buderim - South	2016	1	M	6628
Mountain Creek	2006	0		969
Mountain Creek	2006	1	F	2588
Mountain Creek	2006	1	M	2494
Mountain Creek	2011	0		1060
Mountain Creek	2011	1	F	3032
Mountain Creek	2011	1	M	2924
Mountain Creek	2016	0		1987
Mountain Creek	2016	1	F	4848
Mountain Creek	2016	1	M	4419
Sippy Downs	2006	0		1320
Sippy Downs	2006	1	F	3022
Sippy Downs	2006	1	M	2460
Sippy Downs	2011	0		1280
Sippy Downs	2011	1	F	4275
Sippy Downs	2011	1	M	3533
Sippy Downs	2016	0		1758
Sippy Downs	2016	1	F	4577
Sippy Downs	2016	1	M	3963
Aroona - Currimundi	2006	0		1026
Aroona - Currimundi	2006	1	F	4497
Aroona - Currimundi	2006	1	M	4154
Aroona - Currimundi	2011	0		1050
Aroona - Currimundi	2011	1	F	4518
Aroona - Currimundi	2011	1	M	4108
Aroona - Currimundi	2016	0		1012
Aroona - Currimundi	2016	1	F	4641
Aroona - Currimundi	2016	1	M	4418
Buddina - Minyama	2006	0		757
Buddina - Minyama	2006	1	F	2839
Buddina - Minyama	2006	1	M	2653
Buddina - Minyama	2011	0		632
Buddina - Minyama	2011	1	F	2825
Buddina - Minyama	2011	1	M	2686
Buddina - Minyama	2016	0		848
Buddina - Minyama	2016	1	F	2804
Buddina - Minyama	2016	1	M	2781
Caloundra - Kings Beach	2006	0		908
Caloundra - Kings Beach	2006	1	F	2479
Caloundra - Kings Beach	2006	1	M	2229
Caloundra - Kings Beach	2011	0		1171
Caloundra - Kings Beach	2011	1	F	2553
Caloundra - Kings Beach	2011	1	M	2358
Caloundra - Kings Beach	2016	0		1355
Caloundra - Kings Beach	2016	1	F	2790
Caloundra - Kings Beach	2016	1	M	2554
Caloundra - West	2006	0		1263
Caloundra - West	2006	1	F	4474
Caloundra - West	2006	1	M	4157
Caloundra - West	2011	0		2176
Caloundra - West	2011	1	F	6811
Caloundra - West	2011	1	M	6139
Caloundra - West	2016	0		2749
Caloundra - West	2016	1	F	9243
Caloundra - West	2016	1	M	8285
Golden Beach - Pelican Waters	2006	0		1079
Golden Beach - Pelican Waters	2006	1	F	4058
Golden Beach - Pelican Waters	2006	1	M	3703
Golden Beach - Pelican Waters	2011	0		1337
Golden Beach - Pelican Waters	2011	1	F	4598
Golden Beach - Pelican Waters	2011	1	M	4292
Golden Beach - Pelican Waters	2016	0		1470
Golden Beach - Pelican Waters	2016	1	F	5415
Golden Beach - Pelican Waters	2016	1	M	4969
Moffat Beach - Battery Hill	2006	0		897
Moffat Beach - Battery Hill	2006	1	F	3522
Moffat Beach - Battery Hill	2006	1	M	3216
Moffat Beach - Battery Hill	2011	0		960
Moffat Beach - Battery Hill	2011	1	F	3563
Moffat Beach - Battery Hill	2011	1	M	3260
Moffat Beach - Battery Hill	2016	0		901
Moffat Beach - Battery Hill	2016	1	F	3559
Moffat Beach - Battery Hill	2016	1	M	3378
Parrearra - Warana	2006	0		1040
Parrearra - Warana	2006	1	F	3674
Parrearra - Warana	2006	1	M	3421
Parrearra - Warana	2011	0		1215
Parrearra - Warana	2011	1	F	4093
Parrearra - Warana	2011	1	M	3792
Parrearra - Warana	2016	0		1357
Parrearra - Warana	2016	1	F	4204
Parrearra - Warana	2016	1	M	3941
Wurtulla - Birtinya	2006	0		496
Wurtulla - Birtinya	2006	1	F	2485
Wurtulla - Birtinya	2006	1	M	2372
Wurtulla - Birtinya	2011	0		604
Wurtulla - Birtinya	2011	1	F	2675
Wurtulla - Birtinya	2011	1	M	2618
Wurtulla - Birtinya	2016	0		1073
Wurtulla - Birtinya	2016	1	F	3466
Wurtulla - Birtinya	2016	1	M	3299
Coolum Beach	2006	0		1604
Coolum Beach	2006	1	F	5333
Coolum Beach	2006	1	M	5026
Coolum Beach	2011	0		1650
Coolum Beach	2011	1	F	5977
Coolum Beach	2011	1	M	5526
Coolum Beach	2016	0		2057
Coolum Beach	2016	1	F	6482
Coolum Beach	2016	1	M	6050
Marcoola - Mudjimba	2006	0		1358
Marcoola - Mudjimba	2006	1	F	3911
Marcoola - Mudjimba	2006	1	M	3834
Marcoola - Mudjimba	2011	0		1367
Marcoola - Mudjimba	2011	1	F	4503
Marcoola - Mudjimba	2011	1	M	4313
Marcoola - Mudjimba	2016	0		1446
Marcoola - Mudjimba	2016	1	F	4737
Marcoola - Mudjimba	2016	1	M	4685
Maroochydore - Kuluin	2006	0		2434
Maroochydore - Kuluin	2006	1	F	7074
Maroochydore - Kuluin	2006	1	M	6380
Maroochydore - Kuluin	2011	0		2649
Maroochydore - Kuluin	2011	1	F	7427
Maroochydore - Kuluin	2011	1	M	6624
Maroochydore - Kuluin	2016	0		3541
Maroochydore - Kuluin	2016	1	F	8193
Maroochydore - Kuluin	2016	1	M	7429
Mooloolaba - Alexandra Headland	2006	0		1900
Mooloolaba - Alexandra Headland	2006	1	F	4406
Mooloolaba - Alexandra Headland	2006	1	M	4401
Mooloolaba - Alexandra Headland	2011	0		2093
Mooloolaba - Alexandra Headland	2011	1	F	4617
Mooloolaba - Alexandra Headland	2011	1	M	4342
Mooloolaba - Alexandra Headland	2016	0		2558
Mooloolaba - Alexandra Headland	2016	1	F	4703
Mooloolaba - Alexandra Headland	2016	1	M	4433
Noosa Heads	2006	0		864
Noosa Heads	2006	1	F	1440
Noosa Heads	2006	1	M	1353
Noosa Heads	2011	0		749
Noosa Heads	2011	1	F	1671
Noosa Heads	2011	1	M	1577
Noosa Heads	2016	0		817
Noosa Heads	2016	1	F	1890
Noosa Heads	2016	1	M	1777
Noosaville	2006	0		1230
Noosaville	2006	1	F	3022
Noosaville	2006	1	M	2789
Noosaville	2011	0		1331
Noosaville	2011	1	F	3365
Noosaville	2011	1	M	3036
Noosaville	2016	0		1450
Noosaville	2016	1	F	3810
Noosaville	2016	1	M	3475
Sunshine Beach	2006	0		1136
Sunshine Beach	2006	1	F	2726
Sunshine Beach	2006	1	M	2541
Sunshine Beach	2011	0		1016
Sunshine Beach	2011	1	F	2759
Sunshine Beach	2011	1	M	2568
Sunshine Beach	2016	0		1040
Sunshine Beach	2016	1	F	2812
Sunshine Beach	2016	1	M	2682
Tewantin	2006	0		1267
Tewantin	2006	1	F	4545
Tewantin	2006	1	M	4143
Tewantin	2011	0		1210
Tewantin	2011	1	F	4688
Tewantin	2011	1	M	4146
Tewantin	2016	0		1325
Tewantin	2016	1	F	4724
Tewantin	2016	1	M	4259
Peregian Beach - Marcus Beach	2006	0		380
Peregian Beach - Marcus Beach	2006	1	F	1513
Peregian Beach - Marcus Beach	2006	1	M	1510
Peregian Beach - Marcus Beach	2011	0		512
Peregian Beach - Marcus Beach	2011	1	F	1663
Peregian Beach - Marcus Beach	2011	1	M	1650
Peregian Beach - Marcus Beach	2016	0		454
Peregian Beach - Marcus Beach	2016	1	F	1658
Peregian Beach - Marcus Beach	2016	1	M	1649
Peregian Springs	2006	0		328
Peregian Springs	2006	1	F	691
Peregian Springs	2006	1	M	656
Peregian Springs	2011	0		698
Peregian Springs	2011	1	F	1668
Peregian Springs	2011	1	M	1583
Peregian Springs	2016	0		1486
Peregian Springs	2016	1	F	3051
Peregian Springs	2016	1	M	2800
Beerwah	2006	0		625
Beerwah	2006	1	F	2381
Beerwah	2006	1	M	2339
Beerwah	2011	0		881
Beerwah	2011	1	F	3260
Beerwah	2011	1	M	3057
Beerwah	2016	0		1029
Beerwah	2016	1	F	3714
Beerwah	2016	1	M	3458
Caloundra Hinterland	2006	0		921
Caloundra Hinterland	2006	1	F	3244
Caloundra Hinterland	2006	1	M	3070
Caloundra Hinterland	2011	0		945
Caloundra Hinterland	2011	1	F	3659
Caloundra Hinterland	2011	1	M	3376
Caloundra Hinterland	2016	0		988
Caloundra Hinterland	2016	1	F	3858
Caloundra Hinterland	2016	1	M	3691
Glass House Mountains	2006	0		604
Glass House Mountains	2006	1	F	2066
Glass House Mountains	2006	1	M	2065
Glass House Mountains	2011	0		742
Glass House Mountains	2011	1	F	2403
Glass House Mountains	2011	1	M	2400
Glass House Mountains	2016	0		650
Glass House Mountains	2016	1	F	2613
Glass House Mountains	2016	1	M	2575
Landsborough	2006	0		1008
Landsborough	2006	1	F	3935
Landsborough	2006	1	M	3927
Landsborough	2011	0		1046
Landsborough	2011	1	F	4257
Landsborough	2011	1	M	4183
Landsborough	2016	0		1232
Landsborough	2016	1	F	4489
Landsborough	2016	1	M	4421
Maroochy Hinterland	2006	0		556
Maroochy Hinterland	2006	1	F	2631
Maroochy Hinterland	2006	1	M	2546
Maroochy Hinterland	2011	0		614
Maroochy Hinterland	2011	1	F	2733
Maroochy Hinterland	2011	1	M	2585
Maroochy Hinterland	2016	0		765
Maroochy Hinterland	2016	1	F	2839
Maroochy Hinterland	2016	1	M	2648
Palmwoods	2006	0		1054
Palmwoods	2006	1	F	4201
Palmwoods	2006	1	M	4025
Palmwoods	2011	0		1028
Palmwoods	2011	1	F	4626
Palmwoods	2011	1	M	4501
Palmwoods	2016	0		1194
Palmwoods	2016	1	F	4796
Palmwoods	2016	1	M	4623
Bli Bli	2006	0		699
Bli Bli	2006	1	F	2852
Bli Bli	2006	1	M	2802
Bli Bli	2011	0		697
Bli Bli	2011	1	F	3070
Bli Bli	2011	1	M	2929
Bli Bli	2016	0		920
Bli Bli	2016	1	F	3816
Bli Bli	2016	1	M	3615
Diddillibah - Rosemount	2006	0		327
Diddillibah - Rosemount	2006	1	F	1302
Diddillibah - Rosemount	2006	1	M	1421
Diddillibah - Rosemount	2011	0		339
Diddillibah - Rosemount	2011	1	F	1498
Diddillibah - Rosemount	2011	1	M	1527
Diddillibah - Rosemount	2016	0		472
Diddillibah - Rosemount	2016	1	F	1672
Diddillibah - Rosemount	2016	1	M	1620
Eumundi - Yandina	2006	0		931
Eumundi - Yandina	2006	1	F	3750
Eumundi - Yandina	2006	1	M	3889
Eumundi - Yandina	2011	0		1071
Eumundi - Yandina	2011	1	F	4105
Eumundi - Yandina	2011	1	M	4241
Eumundi - Yandina	2016	0		1338
Eumundi - Yandina	2016	1	F	4575
Eumundi - Yandina	2016	1	M	4635
Nambour	2006	0		1414
Nambour	2006	1	F	7637
Nambour	2006	1	M	6919
Nambour	2011	0		1981
Nambour	2011	1	F	8489
Nambour	2011	1	M	7666
Nambour	2016	0		2378
Nambour	2016	1	F	9193
Nambour	2016	1	M	8391
Noosa Hinterland	2006	0		2274
Noosa Hinterland	2006	1	F	8416
Noosa Hinterland	2006	1	M	8313
Noosa Hinterland	2011	0		2413
Noosa Hinterland	2011	1	F	8979
Noosa Hinterland	2011	1	M	8862
Noosa Hinterland	2016	0		2638
Noosa Hinterland	2016	1	F	9713
Noosa Hinterland	2016	1	M	9501
Cambooya - Wyreema	2006	0		442
Cambooya - Wyreema	2006	1	F	2070
Cambooya - Wyreema	2006	1	M	2062
Cambooya - Wyreema	2011	0		314
Cambooya - Wyreema	2011	1	F	2735
Cambooya - Wyreema	2011	1	M	2651
Cambooya - Wyreema	2016	0		715
Cambooya - Wyreema	2016	1	F	3170
Cambooya - Wyreema	2016	1	M	3072
Darling Heights	2006	0		1818
Darling Heights	2006	1	F	5430
Darling Heights	2006	1	M	4653
Darling Heights	2011	0		2527
Darling Heights	2011	1	F	5273
Darling Heights	2011	1	M	4470
Darling Heights	2016	0		3384
Darling Heights	2016	1	F	5526
Darling Heights	2016	1	M	4830
Drayton - Harristown	2006	0		911
Drayton - Harristown	2006	1	F	4624
Drayton - Harristown	2006	1	M	4066
Drayton - Harristown	2011	0		1311
Drayton - Harristown	2011	1	F	4624
Drayton - Harristown	2011	1	M	4168
Drayton - Harristown	2016	0		1404
Drayton - Harristown	2016	1	F	4669
Drayton - Harristown	2016	1	M	4125
Gatton	2006	0		725
Gatton	2006	1	F	2873
Gatton	2006	1	M	2610
Gatton	2011	0		1316
Gatton	2011	1	F	3081
Gatton	2011	1	M	2782
Gatton	2016	0		1921
Gatton	2016	1	F	2898
Gatton	2016	1	M	2615
Gowrie (Qld)	2006	0		253
Gowrie (Qld)	2006	1	F	2127
Gowrie (Qld)	2006	1	M	2160
Gowrie (Qld)	2011	0		335
Gowrie (Qld)	2011	1	F	2618
Gowrie (Qld)	2011	1	M	2618
Gowrie (Qld)	2016	0		463
Gowrie (Qld)	2016	1	F	2998
Gowrie (Qld)	2016	1	M	2950
Highfields	2006	0		570
Highfields	2006	1	F	4066
Highfields	2006	1	M	4081
Highfields	2011	0		738
Highfields	2011	1	F	5303
Highfields	2011	1	M	5207
Highfields	2016	0		1039
Highfields	2016	1	F	6065
Highfields	2016	1	M	6076
Lockyer Valley - West	2006	0		992
Lockyer Valley - West	2006	1	F	4012
Lockyer Valley - West	2006	1	M	4179
Lockyer Valley - West	2011	0		1085
Lockyer Valley - West	2011	1	F	4544
Lockyer Valley - West	2011	1	M	4611
Lockyer Valley - West	2016	0		1160
Lockyer Valley - West	2016	1	F	5049
Lockyer Valley - West	2016	1	M	5153
Middle Ridge	2006	0		506
Middle Ridge	2006	1	F	2756
Middle Ridge	2006	1	M	2443
Middle Ridge	2011	0		829
Middle Ridge	2011	1	F	2940
Middle Ridge	2011	1	M	2794
Middle Ridge	2016	0		781
Middle Ridge	2016	1	F	3297
Middle Ridge	2016	1	M	3063
Newtown (Qld)	2006	0		1079
Newtown (Qld)	2006	1	F	4738
Newtown (Qld)	2006	1	M	3979
Newtown (Qld)	2011	0		943
Newtown (Qld)	2011	1	F	4654
Newtown (Qld)	2011	1	M	3967
Newtown (Qld)	2016	0		1240
Newtown (Qld)	2016	1	F	4504
Newtown (Qld)	2016	1	M	3852
North Toowoomba - Harlaxton	2006	0		670
North Toowoomba - Harlaxton	2006	1	F	2595
North Toowoomba - Harlaxton	2006	1	M	2440
North Toowoomba - Harlaxton	2011	0		541
North Toowoomba - Harlaxton	2011	1	F	2760
North Toowoomba - Harlaxton	2011	1	M	2596
North Toowoomba - Harlaxton	2016	0		734
North Toowoomba - Harlaxton	2016	1	F	2570
North Toowoomba - Harlaxton	2016	1	M	2430
Rangeville	2006	0		740
Rangeville	2006	1	F	4033
Rangeville	2006	1	M	3648
Rangeville	2011	0		681
Rangeville	2011	1	F	3971
Rangeville	2011	1	M	3563
Rangeville	2016	0		1012
Rangeville	2016	1	F	3851
Rangeville	2016	1	M	3449
Toowoomba - Central	2006	0		1396
Toowoomba - Central	2006	1	F	6390
Toowoomba - Central	2006	1	M	5761
Toowoomba - Central	2011	0		1380
Toowoomba - Central	2011	1	F	6282
Toowoomba - Central	2011	1	M	5637
Toowoomba - Central	2016	0		1803
Toowoomba - Central	2016	1	F	6092
Toowoomba - Central	2016	1	M	5478
Toowoomba - East	2006	0		979
Toowoomba - East	2006	1	F	4797
Toowoomba - East	2006	1	M	4382
Toowoomba - East	2011	0		903
Toowoomba - East	2011	1	F	4709
Toowoomba - East	2011	1	M	4440
Toowoomba - East	2016	0		1184
Toowoomba - East	2016	1	F	4520
Toowoomba - East	2016	1	M	4053
Toowoomba - West	2006	0		592
Toowoomba - West	2006	1	F	4325
Toowoomba - West	2006	1	M	4265
Toowoomba - West	2011	0		912
Toowoomba - West	2011	1	F	5374
Toowoomba - West	2011	1	M	5114
Toowoomba - West	2016	0		1320
Toowoomba - West	2016	1	F	6029
Toowoomba - West	2016	1	M	5656
Wilsonton	2006	0		931
Wilsonton	2006	1	F	6117
Wilsonton	2006	1	M	5625
Wilsonton	2011	0		1082
Wilsonton	2011	1	F	6154
Wilsonton	2011	1	M	5683
Wilsonton	2016	0		1373
Wilsonton	2016	1	F	6240
Wilsonton	2016	1	M	5697
Ayr	2006	0		620
Ayr	2006	1	F	4106
Ayr	2006	1	M	3983
Ayr	2011	0		846
Ayr	2011	1	F	4276
Ayr	2011	1	M	4030
Ayr	2016	0		955
Ayr	2016	1	F	4123
Ayr	2016	1	M	4020
Burdekin	2006	0		520
Burdekin	2006	1	F	3824
Burdekin	2006	1	M	3966
Burdekin	2011	0		623
Burdekin	2011	1	F	3658
Burdekin	2011	1	M	3859
Burdekin	2016	0		791
Burdekin	2016	1	F	3407
Burdekin	2016	1	M	3722
Charters Towers	2006	0		641
Charters Towers	2006	1	F	3748
Charters Towers	2006	1	M	3590
Charters Towers	2011	0		836
Charters Towers	2011	1	F	3838
Charters Towers	2011	1	M	3561
Charters Towers	2016	0		984
Charters Towers	2016	1	F	3668
Charters Towers	2016	1	M	3468
Dalrymple	2006	0		305
Dalrymple	2006	1	F	1550
Dalrymple	2006	1	M	1650
Dalrymple	2011	0		332
Dalrymple	2011	1	F	1721
Dalrymple	2011	1	M	1883
Dalrymple	2016	0		481
Dalrymple	2016	1	F	1580
Dalrymple	2016	1	M	1698
Ingham	2006	0		316
Ingham	2006	1	F	2414
Ingham	2006	1	M	2205
Ingham	2011	0		306
Ingham	2011	1	F	2304
Ingham	2011	1	M	2158
Ingham	2016	0		453
Ingham	2016	1	F	2017
Ingham	2016	1	M	1956
Ingham Region	2006	0		327
Ingham Region	2006	1	F	2941
Ingham Region	2006	1	M	3350
Ingham Region	2011	0		479
Ingham Region	2011	1	F	3010
Ingham Region	2011	1	M	3312
Ingham Region	2016	0		579
Ingham Region	2016	1	F	2786
Ingham Region	2016	1	M	3088
Palm Island	2006	0		7
Palm Island	2006	1	F	989
Palm Island	2006	1	M	985
Palm Island	2011	0		14
Palm Island	2011	1	F	1101
Palm Island	2011	1	M	1224
Palm Island	2016	0		58
Palm Island	2016	1	F	1202
Palm Island	2016	1	M	1186
Aitkenvale	2006	0		556
Aitkenvale	2006	1	F	2130
Aitkenvale	2006	1	M	2154
Aitkenvale	2011	0		748
Aitkenvale	2011	1	F	2101
Aitkenvale	2011	1	M	2061
Aitkenvale	2016	0		870
Aitkenvale	2016	1	F	1962
Aitkenvale	2016	1	M	1958
Annandale	2006	0		1003
Annandale	2006	1	F	4202
Annandale	2006	1	M	4892
Annandale	2011	0		1088
Annandale	2011	1	F	4069
Annandale	2011	1	M	4312
Annandale	2016	0		1545
Annandale	2016	1	F	3987
Annandale	2016	1	M	4533
Belgian Gardens - Pallarenda	2006	0		406
Belgian Gardens - Pallarenda	2006	1	F	1510
Belgian Gardens - Pallarenda	2006	1	M	1475
Belgian Gardens - Pallarenda	2011	0		490
Belgian Gardens - Pallarenda	2011	1	F	1520
Belgian Gardens - Pallarenda	2011	1	M	1447
Belgian Gardens - Pallarenda	2016	0		494
Belgian Gardens - Pallarenda	2016	1	F	1442
Belgian Gardens - Pallarenda	2016	1	M	1344
Bohle Plains	2006	0		189
Bohle Plains	2006	1	F	1326
Bohle Plains	2006	1	M	1369
Bohle Plains	2011	0		462
Bohle Plains	2011	1	F	2520
Bohle Plains	2011	1	M	2526
Bohle Plains	2016	0		643
Bohle Plains	2016	1	F	3334
Bohle Plains	2016	1	M	3256
Condon - Rasmussen	2006	0		1053
Condon - Rasmussen	2006	1	F	4739
Condon - Rasmussen	2006	1	M	4408
Condon - Rasmussen	2011	0		1023
Condon - Rasmussen	2011	1	F	4816
Condon - Rasmussen	2011	1	M	4505
Condon - Rasmussen	2016	0		1140
Condon - Rasmussen	2016	1	F	4792
Condon - Rasmussen	2016	1	M	4543
Cranbrook	2006	0		726
Cranbrook	2006	1	F	2795
Cranbrook	2006	1	M	2757
Cranbrook	2011	0		877
Cranbrook	2011	1	F	2736
Cranbrook	2011	1	M	2534
Cranbrook	2016	0		963
Cranbrook	2016	1	F	2516
Cranbrook	2016	1	M	2429
Deeragun	2006	0		732
Deeragun	2006	1	F	3906
Deeragun	2006	1	M	4096
Deeragun	2011	0		1908
Deeragun	2011	1	F	6597
Deeragun	2011	1	M	6712
Deeragun	2016	0		2515
Deeragun	2016	1	F	9949
Deeragun	2016	1	M	9937
Douglas	2006	0		926
Douglas	2006	1	F	2644
Douglas	2006	1	M	2421
Douglas	2011	0		1306
Douglas	2011	1	F	3086
Douglas	2011	1	M	2798
Douglas	2016	0		1342
Douglas	2016	1	F	3320
Douglas	2016	1	M	3085
Garbutt - West End	2006	0		945
Garbutt - West End	2006	1	F	2530
Garbutt - West End	2006	1	M	2574
Garbutt - West End	2011	0		1196
Garbutt - West End	2011	1	F	2733
Garbutt - West End	2011	1	M	2797
Garbutt - West End	2016	0		1253
Garbutt - West End	2016	1	F	2632
Garbutt - West End	2016	1	M	2648
Gulliver - Currajong - Vincent	2006	0		964
Gulliver - Currajong - Vincent	2006	1	F	3613
Gulliver - Currajong - Vincent	2006	1	M	3497
Gulliver - Currajong - Vincent	2011	0		1079
Gulliver - Currajong - Vincent	2011	1	F	3565
Gulliver - Currajong - Vincent	2011	1	M	3462
Gulliver - Currajong - Vincent	2016	0		853
Gulliver - Currajong - Vincent	2016	1	F	3446
Gulliver - Currajong - Vincent	2016	1	M	3432
Heatley	2006	0		409
Heatley	2006	1	F	2031
Heatley	2006	1	M	1823
Heatley	2011	0		510
Heatley	2011	1	F	1895
Heatley	2011	1	M	1812
Heatley	2016	0		564
Heatley	2016	1	F	1808
Heatley	2016	1	M	1666
Hermit Park - Rosslea	2006	0		616
Hermit Park - Rosslea	2006	1	F	2131
Hermit Park - Rosslea	2006	1	M	2142
Hermit Park - Rosslea	2011	0		873
Hermit Park - Rosslea	2011	1	F	2139
Hermit Park - Rosslea	2011	1	M	2112
Hermit Park - Rosslea	2016	0		827
Hermit Park - Rosslea	2016	1	F	2217
Hermit Park - Rosslea	2016	1	M	2105
Hyde Park - Pimlico	2006	0		478
Hyde Park - Pimlico	2006	1	F	2046
Hyde Park - Pimlico	2006	1	M	1985
Hyde Park - Pimlico	2011	0		659
Hyde Park - Pimlico	2011	1	F	2172
Hyde Park - Pimlico	2011	1	M	2028
Hyde Park - Pimlico	2016	0		654
Hyde Park - Pimlico	2016	1	F	2039
Hyde Park - Pimlico	2016	1	M	1963
Kelso	2006	0		781
Kelso	2006	1	F	4018
Kelso	2006	1	M	3895
Kelso	2011	0		1026
Kelso	2011	1	F	4702
Kelso	2011	1	M	4519
Kelso	2016	0		1278
Kelso	2016	1	F	4777
Kelso	2016	1	M	4575
Kirwan - East	2006	0		642
Kirwan - East	2006	1	F	3956
Kirwan - East	2006	1	M	3718
Kirwan - East	2011	0		870
Kirwan - East	2011	1	F	3707
Kirwan - East	2011	1	M	3565
Kirwan - East	2016	0		943
Kirwan - East	2016	1	F	3541
Kirwan - East	2016	1	M	3329
Kirwan - West	2006	0		1169
Kirwan - West	2006	1	F	6918
Kirwan - West	2006	1	M	6692
Kirwan - West	2011	0		1555
Kirwan - West	2011	1	F	7493
Kirwan - West	2011	1	M	6803
Kirwan - West	2016	0		1688
Kirwan - West	2016	1	F	7192
Kirwan - West	2016	1	M	6674
Magnetic Island	2006	0		362
Magnetic Island	2006	1	F	820
Magnetic Island	2006	1	M	929
Magnetic Island	2011	0		335
Magnetic Island	2011	1	F	927
Magnetic Island	2011	1	M	935
Magnetic Island	2016	0		455
Magnetic Island	2016	1	F	938
Magnetic Island	2016	1	M	942
Mount Louisa	2006	0		748
Mount Louisa	2006	1	F	2364
Mount Louisa	2006	1	M	2422
Mount Louisa	2011	0		883
Mount Louisa	2011	1	F	3519
Mount Louisa	2011	1	M	3481
Mount Louisa	2016	0		1006
Mount Louisa	2016	1	F	4107
Mount Louisa	2016	1	M	4147
Mundingburra	2006	0		319
Mundingburra	2006	1	F	1797
Mundingburra	2006	1	M	1608
Mundingburra	2011	0		622
Mundingburra	2011	1	F	1704
Mundingburra	2011	1	M	1553
Mundingburra	2016	0		468
Mundingburra	2016	1	F	1675
Mundingburra	2016	1	M	1477
Northern Beaches	2006	0		603
Northern Beaches	2006	1	F	2356
Northern Beaches	2006	1	M	2596
Northern Beaches	2011	0		826
Northern Beaches	2011	1	F	2498
Northern Beaches	2011	1	M	2749
Northern Beaches	2016	0		798
Northern Beaches	2016	1	F	2649
Northern Beaches	2016	1	M	2911
Oonoonba	2006	0		442
Oonoonba	2006	1	F	1574
Oonoonba	2006	1	M	1524
Oonoonba	2011	0		768
Oonoonba	2011	1	F	2268
Oonoonba	2011	1	M	2222
Oonoonba	2016	0		868
Oonoonba	2016	1	F	2838
Oonoonba	2016	1	M	2850
South Townsville - Railway Estate	2006	0		874
South Townsville - Railway Estate	2006	1	F	1851
South Townsville - Railway Estate	2006	1	M	1996
South Townsville - Railway Estate	2011	0		720
South Townsville - Railway Estate	2011	1	F	2129
South Townsville - Railway Estate	2011	1	M	2247
South Townsville - Railway Estate	2016	0		981
South Townsville - Railway Estate	2016	1	F	2082
South Townsville - Railway Estate	2016	1	M	2148
Townsville - South	2006	0		269
Townsville - South	2006	1	F	1630
Townsville - South	2006	1	M	1816
Townsville - South	2011	0		360
Townsville - South	2011	1	F	1727
Townsville - South	2011	1	M	1921
Townsville - South	2016	0		390
Townsville - South	2016	1	F	1833
Townsville - South	2016	1	M	2073
Townsville City - North Ward	2006	0		1432
Townsville City - North Ward	2006	1	F	2909
Townsville City - North Ward	2006	1	M	3229
Townsville City - North Ward	2011	0		1983
Townsville City - North Ward	2011	1	F	3201
