SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
214011372,26,17,10,8,15,10,6,3,0,105,13,0,11,14,21,14,19,22,3,125,6,0,0,3,0,0,0,0,0,10,7,5,4,9,8,6,9,7,0,61,42,16,31,26,24,29,21,0,0,180,77,47,44,63,87,147,143,94,40,748,11,11,3,3,3,8,13,3,0,52,3,7,0,7,4,3,0,0,0,20,83,66,60,69,77,116,86,49,17,616,122,66,79,71,52,39,24,8,3,463,10,3,9,8,0,0,3,0,0,38,1516,1147,1193,1277,1405,1536,1345,858,278,10551,20,13,20,23,10,3,0,0,0,80,25,28,34,22,16,9,6,4,0,146,7,0,4,5,3,3,4,0,0,26,0,0,0,0,0,0,0,0,0,0,3,4,12,0,0,3,0,0,0,23,18,12,18,40,18,12,3,5,0,134,15,20,35,42,14,16,3,5,0,157,1333,989,968,852,622,391,254,133,47,5589
214011373,16,7,4,6,7,5,5,9,0,54,11,11,9,12,16,11,17,22,4,108,5,0,0,4,3,0,5,0,0,18,7,4,5,7,3,4,3,3,0,33,19,22,13,14,28,14,14,10,4,148,54,41,27,49,106,132,104,75,42,613,0,0,0,0,3,4,5,3,3,25,0,0,0,0,0,0,4,0,0,11,101,96,38,95,132,109,136,86,55,845,77,49,39,50,37,47,31,11,9,346,11,3,0,3,3,3,0,3,0,24,1632,1208,690,1351,1726,1479,1241,798,440,10566,6,0,8,8,6,3,0,0,0,37,11,10,9,3,10,6,7,4,0,55,3,6,3,6,3,6,4,0,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,6,3,11,6,4,3,3,0,0,40,11,6,11,6,3,3,3,0,0,49,1217,836,593,808,693,563,251,125,53,5132
214011374,18,8,8,12,5,0,3,0,0,59,9,17,8,21,21,14,16,9,0,118,8,5,9,3,3,0,0,0,0,21,3,6,3,5,16,3,8,0,0,51,69,23,45,35,33,21,13,0,0,234,63,50,46,68,133,178,112,74,10,734,5,3,4,3,10,4,6,0,0,43,3,0,4,6,4,3,0,0,0,23,175,125,75,139,162,153,84,35,11,963,118,101,65,72,96,51,20,9,0,527,0,4,4,0,3,6,0,0,0,13,2413,1830,1378,1970,2325,1757,1054,545,110,13384,11,5,4,11,6,0,0,0,0,31,14,3,3,10,5,3,3,0,0,41,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,8,20,13,19,26,21,5,8,0,0,102,20,18,15,27,19,5,6,3,0,113,1867,1215,1124,1102,853,534,196,57,27,6967
214011375,32,9,14,20,3,3,0,0,0,88,10,15,14,20,14,25,19,11,3,126,8,3,0,4,0,3,0,0,0,17,0,3,3,4,5,5,0,4,0,25,21,12,12,14,26,15,13,4,0,123,22,26,21,41,78,128,106,72,26,517,4,3,4,7,5,12,9,7,0,41,3,3,3,3,3,0,0,0,0,17,83,65,54,78,79,103,90,59,26,637,66,52,50,52,47,35,25,14,4,336,3,3,4,4,3,3,0,0,0,24,1104,826,1022,1230,1272,1365,1013,664,230,8741,11,10,20,9,14,4,3,4,0,71,13,12,25,11,8,5,4,0,0,79,13,3,13,6,5,11,3,0,0,48,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,15,7,7,21,23,14,14,0,0,0,90,9,12,30,23,14,14,0,0,0,106,1066,681,911,847,594,391,198,89,20,4791
214011376,24,7,4,12,3,6,3,0,0,64,0,4,9,11,10,7,0,0,0,42,9,3,4,8,4,0,0,0,0,27,0,3,3,0,0,0,0,0,0,9,41,24,18,23,17,13,3,0,0,144,53,19,17,52,53,57,20,8,0,281,5,8,0,3,4,3,3,3,0,30,11,12,0,7,4,3,0,0,0,38,86,32,41,70,61,42,44,6,0,381,73,22,48,34,26,18,3,0,0,229,0,0,3,3,0,0,0,0,0,12,1392,708,910,1131,956,686,339,113,21,6250,36,22,33,26,28,5,3,0,0,159,51,37,23,31,24,11,0,0,0,187,4,4,6,8,0,6,0,3,0,29,0,0,0,0,0,0,0,0,0,0,3,0,17,3,0,0,0,0,0,29,4,0,6,6,0,4,0,0,0,20,4,3,24,6,3,4,0,0,0,50,810,425,569,502,306,177,50,11,3,2861
214021377,10,6,4,3,5,0,0,0,0,30,12,9,4,14,5,4,14,11,3,68,0,0,0,0,0,8,3,0,0,14,0,0,0,0,0,0,0,0,0,4,4,4,3,8,0,8,3,5,0,37,30,23,9,33,53,77,84,62,18,392,0,0,0,0,0,3,10,0,0,18,0,0,0,0,0,0,0,4,0,8,37,23,20,39,50,84,109,83,32,471,19,8,16,18,21,30,12,3,0,137,0,0,3,0,0,3,0,0,0,4,696,394,317,630,712,895,1067,623,212,5548,0,3,0,0,4,5,0,0,0,21,6,3,3,9,8,4,3,0,0,33,4,3,3,5,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,14,10,4,3,3,0,47,10,4,6,14,10,4,3,3,0,47,519,300,274,361,302,276,191,85,19,2331
214021378,8,3,0,3,0,0,3,0,0,18,7,4,3,0,5,6,8,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,3,0,3,3,0,0,16,6,7,0,6,21,45,43,19,14,163,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,43,31,10,22,52,63,67,32,11,329,4,7,3,4,13,13,7,6,0,72,0,0,0,0,0,0,0,0,0,3,379,266,103,258,472,531,456,232,72,2762,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,13,0,0,0,5,0,7,0,0,0,10,369,212,112,212,304,335,192,63,25,1810
214021379,3,5,3,3,3,3,0,3,0,31,8,10,10,12,16,18,16,13,3,99,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,8,6,0,21,49,18,18,29,18,28,11,8,0,167,49,38,33,53,119,131,128,78,18,652,0,0,8,5,0,10,0,3,0,25,0,7,3,0,3,0,0,0,3,15,100,103,64,86,136,136,133,90,28,869,88,71,58,58,51,41,17,11,5,395,0,0,0,3,3,0,9,6,0,21,1695,1438,1018,1359,1591,1563,1247,753,234,10894,3,3,8,3,0,0,0,0,0,19,6,0,6,5,0,0,0,0,0,28,0,5,0,5,7,3,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,15,7,29,18,13,10,0,0,102,14,15,9,29,18,13,10,0,0,104,1741,1271,954,970,802,600,320,123,32,6823
214021380,3,7,7,3,0,3,4,3,0,31,7,4,10,12,8,15,31,22,3,109,6,3,0,3,3,0,0,0,0,15,12,0,5,3,6,3,7,3,0,36,12,10,6,17,17,16,12,6,3,104,35,39,30,59,109,125,168,122,57,729,10,7,0,4,4,6,8,3,0,39,3,0,3,0,0,8,4,0,0,13,114,82,60,110,133,187,199,160,96,1140,68,36,43,57,68,53,37,15,7,386,3,4,0,4,0,9,9,0,0,28,2139,1199,1055,1856,1748,1971,1956,1348,516,13787,0,0,7,3,4,0,0,0,0,18,12,9,10,3,12,0,0,0,0,45,3,0,0,4,3,8,6,5,0,32,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,14,12,12,9,15,10,14,0,3,0,70,18,12,10,25,10,14,0,3,0,79,1419,772,810,1003,703,639,387,220,74,6034
214021381,17,12,5,9,14,0,3,3,0,61,7,14,3,9,21,21,18,11,3,110,0,0,0,0,0,0,0,0,0,4,3,0,0,4,0,4,9,3,0,27,7,4,3,5,10,6,6,0,0,43,32,35,21,40,88,121,108,76,39,557,3,0,0,0,0,4,0,8,3,19,0,0,0,0,0,0,3,0,0,6,115,97,23,93,150,188,124,99,45,922,46,42,16,23,46,41,23,12,6,242,4,0,0,6,4,4,0,0,0,19,1885,1112,439,1313,1693,1573,1274,765,310,10367,23,11,22,28,19,13,3,0,0,118,6,10,0,8,6,8,0,0,0,32,4,0,0,3,6,3,16,0,0,33,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,4,4,0,0,15,3,4,3,6,10,8,0,0,0,38,5,5,11,8,10,12,3,0,0,45,1229,748,350,782,713,587,353,137,66,4958
214021382,26,9,5,16,4,0,4,4,0,66,10,4,3,14,17,17,16,4,4,94,0,0,3,0,0,0,0,0,0,6,0,0,3,9,3,4,0,0,3,25,14,9,10,7,12,14,9,4,0,71,29,20,11,41,88,94,122,64,37,505,3,0,0,3,8,0,3,4,0,21,0,0,0,0,0,0,9,0,0,9,129,88,36,73,139,164,160,132,50,967,75,33,25,42,31,46,25,19,3,302,3,0,0,3,3,3,4,3,0,20,2040,1007,645,1558,1510,1354,1253,808,319,10492,3,0,0,5,0,0,0,0,0,11,3,5,0,3,3,4,0,0,0,22,5,0,3,3,3,9,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,5,8,0,0,0,33,0,7,5,7,5,8,0,0,0,33,1323,591,473,867,589,485,319,134,29,4813
214021383,7,0,0,3,0,0,0,0,0,10,4,4,0,7,12,21,24,13,3,92,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,4,0,23,5,3,4,7,5,7,9,0,0,44,20,13,16,42,90,129,142,111,38,606,0,0,0,3,0,9,5,3,0,26,0,0,0,0,0,0,0,0,0,0,47,28,22,52,65,132,173,101,39,660,39,16,21,26,47,43,34,7,5,238,0,0,0,0,3,3,3,4,0,16,1107,602,498,1008,1163,1626,1868,1104,285,9255,0,3,0,0,3,0,0,0,0,10,9,0,0,3,0,7,0,0,0,20,4,0,0,3,3,6,8,0,0,34,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,7,7,6,7,7,8,3,0,46,3,5,7,6,13,5,8,3,0,50,1068,534,532,727,553,617,386,153,50,4630
214021384,14,3,3,6,3,3,6,0,0,36,8,3,7,9,6,13,28,12,8,104,0,3,0,0,0,0,0,0,0,4,4,4,3,3,5,4,3,3,6,40,17,6,4,7,18,21,14,8,0,87,42,25,23,55,90,169,235,212,93,949,8,5,9,10,10,15,21,21,9,112,3,0,0,0,3,0,4,0,3,16,50,54,30,71,103,177,225,257,117,1093,38,28,20,38,45,53,43,31,5,296,0,0,3,0,0,6,3,0,0,12,1194,824,693,1061,1295,1719,2087,1911,896,11673,4,7,7,3,3,0,4,0,0,33,5,5,8,4,3,4,0,0,0,24,0,0,0,0,7,3,9,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,10,4,5,0,3,46,3,3,5,7,10,4,5,0,3,46,1232,721,687,747,646,599,394,283,142,5445
214021385,12,3,3,12,3,3,0,4,0,41,13,3,6,7,19,17,14,3,4,89,0,0,0,0,4,0,0,0,0,7,3,3,4,3,5,3,0,0,0,23,19,38,24,19,47,30,11,7,0,190,50,44,19,59,123,158,121,73,31,688,5,0,3,4,10,10,6,0,0,43,0,3,0,0,5,0,3,0,0,8,130,93,52,83,128,127,88,50,28,772,102,79,36,62,76,54,18,8,3,426,0,0,3,0,0,5,4,4,0,13,1716,1298,895,1312,1805,1541,951,541,209,10260,0,3,6,0,0,0,0,0,0,15,0,3,3,3,0,6,0,0,0,12,0,0,0,3,3,0,3,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,11,16,5,7,16,8,5,3,0,74,14,16,11,11,17,8,5,3,0,80,1356,911,804,775,691,493,180,79,27,5316
215011386,3,3,0,3,3,0,4,3,0,14,17,8,14,15,12,12,12,8,5,109,3,0,3,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,14,7,0,0,5,0,3,3,0,0,20,16,13,20,37,90,113,89,58,20,456,21,5,3,5,8,6,5,5,0,66,3,3,3,0,0,0,0,3,0,15,65,50,46,67,115,141,136,120,43,790,33,18,8,12,18,20,13,4,0,132,0,0,0,0,0,0,0,0,0,0,712,473,355,540,722,730,615,475,160,4788,8,0,7,5,3,0,0,0,0,20,8,4,14,6,0,0,0,0,0,36,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,5,3,0,5,0,0,3,0,12,0,5,10,0,5,0,0,3,0,20,566,326,265,294,226,207,106,57,32,2083
215011387,0,0,0,0,0,0,0,0,0,0,0,3,11,0,7,20,3,3,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,12,4,3,8,10,30,50,30,13,11,158,0,0,0,0,3,5,8,0,0,15,4,3,0,3,3,4,0,0,0,25,49,33,38,48,89,111,87,41,9,514,8,3,4,4,6,4,8,0,0,38,0,0,0,0,0,0,0,0,0,3,268,125,159,198,305,384,283,115,43,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,3,3,0,0,0,4,169,54,80,95,114,123,49,20,9,706
215011388,10,3,0,0,5,5,0,0,0,26,337,195,183,190,198,162,161,135,65,1635,3,0,0,5,3,0,0,0,0,12,0,0,0,0,4,0,0,3,0,8,40,38,22,21,28,21,12,5,0,189,22,23,18,39,64,93,49,52,18,371,28,9,12,9,10,21,13,7,5,123,20,0,12,9,3,4,0,5,0,54,358,255,232,326,455,428,382,318,153,2901,54,38,25,30,29,24,8,13,0,224,0,0,0,0,0,5,0,0,0,7,1838,1215,1078,1311,1598,1488,1200,957,403,11080,19,3,13,14,3,0,0,0,0,55,27,10,18,10,9,0,0,0,0,75,0,0,3,0,0,4,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,7,6,7,0,0,0,0,0,25,3,13,7,6,0,0,0,0,0,33,903,643,529,452,321,231,118,66,10,3267
215011389,0,0,0,0,0,0,3,0,0,3,94,40,32,46,66,70,31,13,6,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,8,8,9,3,6,0,0,56,3,5,0,5,27,14,11,8,4,69,0,0,0,0,4,0,7,0,0,11,3,0,0,0,0,3,0,0,0,6,135,71,33,97,148,124,91,63,15,783,19,6,9,10,14,18,3,0,0,82,0,0,3,0,0,0,0,0,0,3,433,213,171,302,443,391,236,134,32,2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,3,3,0,0,0,0,0,0,7,176,99,69,108,125,88,38,18,9,719
215011390,0,0,0,0,0,0,0,0,0,0,226,108,76,115,156,117,125,99,44,1066,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26,4,3,16,7,12,6,0,0,76,20,12,17,24,36,60,49,34,23,274,14,3,10,8,8,19,11,9,0,84,7,0,3,3,3,7,6,0,0,21,196,130,72,139,290,270,245,207,125,1691,34,15,12,18,20,16,10,4,0,122,0,0,0,0,4,0,0,0,0,4,801,471,355,552,828,788,680,503,286,5271,3,0,7,6,0,0,0,0,0,16,5,3,7,3,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,9,3,0,5,0,0,7,0,0,0,13,382,177,140,176,158,138,59,36,14,1278
215011391,8,0,0,4,0,0,0,0,0,8,3,3,0,3,8,3,3,0,0,24,0,0,6,0,0,0,0,0,0,5,3,3,0,6,0,0,0,0,0,15,7,3,0,3,3,0,3,0,0,16,9,4,3,14,13,21,25,8,7,97,4,0,4,3,3,7,5,0,0,27,0,0,0,0,0,0,0,3,0,3,89,45,37,67,99,126,112,73,40,695,5,0,0,7,5,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0,375,237,157,294,379,436,391,210,101,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,0,17,3,0,3,3,5,0,0,0,0,17,169,99,66,95,75,109,39,25,3,681
215011392,0,0,0,0,0,0,0,0,0,3,34,10,9,21,32,33,10,18,7,179,3,0,0,0,0,0,0,0,0,5,3,3,8,3,0,5,0,0,0,17,10,10,4,12,12,7,3,0,0,51,27,19,10,43,43,71,45,28,19,312,3,0,0,8,9,10,12,10,0,58,8,3,4,9,5,0,0,0,0,25,132,110,53,120,226,226,185,151,62,1262,22,8,12,12,13,12,7,4,3,100,0,0,3,0,0,0,4,0,0,6,681,472,333,575,778,858,639,434,192,4966,7,0,8,0,0,0,0,0,0,16,3,3,9,0,4,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,6,3,5,0,0,0,22,0,0,9,9,3,5,0,0,0,21,592,351,308,343,289,260,122,61,18,2342
215011393,3,0,0,0,0,3,0,0,0,6,20,10,10,14,20,19,19,10,3,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,0,4,0,0,0,14,0,6,3,15,20,20,24,17,9,119,0,3,0,3,0,0,0,0,3,10,0,0,0,0,0,3,0,0,0,3,60,41,34,57,97,82,86,49,19,518,12,3,0,3,16,4,3,0,0,51,0,0,0,0,0,0,3,0,0,0,280,153,133,241,341,331,287,192,61,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,5,4,0,0,0,9,3,0,0,0,3,3,0,3,0,13,192,73,76,79,87,64,39,13,7,619
215011394,0,0,0,0,0,0,3,0,0,15,128,76,39,70,111,67,79,73,45,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,8,10,10,13,7,8,0,0,73,9,8,9,12,29,49,38,26,22,199,0,0,0,0,3,5,0,0,0,5,0,0,0,0,3,0,0,0,0,8,146,120,49,124,232,247,204,198,85,1415,39,12,9,24,13,12,4,9,0,121,0,0,0,0,0,0,0,0,0,5,786,465,290,497,832,777,664,546,233,5088,0,0,5,0,0,0,0,0,0,9,6,0,0,4,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,4,0,0,0,0,24,4,7,0,4,4,0,0,0,0,24,286,153,123,155,154,129,92,27,3,1123
215021395,6,4,3,8,0,3,0,0,0,18,33,14,10,27,13,18,7,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,16,7,9,6,9,4,0,0,66,13,10,10,15,32,63,27,10,11,182,3,8,0,3,10,8,0,0,0,29,13,5,3,9,5,8,8,0,0,56,94,49,27,92,87,84,73,30,19,553,26,13,4,15,6,10,8,6,0,93,0,3,0,0,0,0,0,0,0,8,892,517,297,619,719,604,418,210,75,4355,3,0,0,4,0,0,0,0,0,3,3,7,3,0,9,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,5,4,0,7,8,0,0,0,0,0,15,487,228,176,258,219,150,63,28,9,1610
215021396,3,0,0,0,0,0,4,0,0,10,20,8,4,19,11,17,15,4,4,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,16,9,8,8,12,17,6,0,3,74,8,17,3,13,23,26,29,20,7,149,0,0,0,7,3,3,0,0,0,16,0,0,0,0,3,0,3,0,0,9,68,34,21,49,78,103,63,26,10,469,11,6,7,12,9,16,9,0,5,74,8,4,0,4,0,0,0,0,0,13,487,312,188,365,516,463,312,181,76,2892,0,0,0,0,0,0,0,0,0,3,4,0,3,5,8,0,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,3,0,0,0,10,382,182,154,181,154,112,55,25,7,1252
215021398,0,0,0,0,0,0,0,0,0,0,20,9,10,16,20,24,14,11,3,131,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,3,3,3,4,3,0,0,0,24,3,0,5,6,12,37,17,14,3,98,0,0,0,0,0,4,0,0,0,5,0,4,0,0,3,4,3,0,0,12,89,42,29,60,135,136,93,64,29,682,12,13,0,0,6,11,5,3,0,57,0,0,0,0,0,0,0,0,0,0,421,216,169,268,440,485,291,196,57,2545,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,19,0,0,0,0,7,3,0,0,0,8,4,0,6,3,4,0,0,0,0,27,234,112,105,120,124,74,23,20,11,824
