SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
306031159,40,36,27,10,5,9,0,153,0,0,0,0,0,0,0,0,3,8,5,0,0,0,3,24,0,0,0,0,0,3,5,15,25,12,3,3,0,0,3,72,0,0,4,0,7,0,9,16,17,3,0,0,0,0,3,73,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,14,11,3,0,37,15,120,44,59,11,5,0,3,7,13,346,0,0,0,0,0,0,3,4,0,0,0,0,0,0,38,50,15,14,4,0,57,15,153,104,191,116,87,40,32,27,67,925,0,0,0,0,0,0,0,3,11,27,37,25,24,12,18,152,0,0,0,0,0,0,0,3,10,5,0,0,4,0,6,36,0,0,0,0,0,0,0,3,45,53,46,25,13,10,11,209,0,0,0,0,0,0,0,0,3,7,11,0,0,0,3,24
306031160,50,43,22,14,3,11,7,165,0,0,0,0,0,0,3,0,4,5,4,6,0,0,7,30,0,0,0,0,0,0,5,13,42,19,7,7,0,0,6,111,3,0,0,0,3,5,17,14,22,4,0,0,0,3,3,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,11,0,11,0,0,45,17,117,36,55,13,8,0,3,4,13,322,3,0,0,0,0,0,5,0,0,0,0,0,0,0,61,66,16,13,9,4,57,30,158,86,236,132,105,51,28,23,104,1048,0,0,0,0,0,0,0,0,9,22,23,19,26,17,23,158,0,0,0,0,0,0,0,3,8,9,0,4,0,4,0,34,0,0,0,0,0,0,8,0,48,81,56,24,15,18,29,274,0,0,0,0,0,0,0,0,3,6,7,4,0,3,8,37
306031161,57,46,21,14,5,5,3,170,0,0,0,0,0,0,0,3,5,7,3,6,4,0,3,33,0,0,0,0,0,0,11,18,33,14,11,0,0,0,5,101,0,0,3,0,13,14,25,21,26,10,4,0,0,0,6,117,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,24,16,8,5,51,17,152,59,86,20,13,3,4,7,28,494,0,0,0,0,0,0,6,0,0,0,0,0,0,0,79,82,26,18,16,7,77,32,219,123,283,174,133,56,43,30,126,1357,5,0,0,0,0,0,4,3,21,41,40,36,34,20,20,210,0,0,0,0,0,0,3,8,7,4,6,0,5,0,4,34,0,0,0,0,0,3,6,10,46,67,37,29,19,13,21,257,0,0,0,0,0,0,0,0,10,11,7,5,3,3,9,45
306031162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306031163,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,0,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,8,4,7,0,4,0,4,47,0,0,0,0,0,0,0,0,5,3,4,0,6,3,5,26,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306041164,30,30,23,8,3,0,3,107,0,0,0,0,0,0,0,0,4,3,3,3,0,0,0,19,0,0,0,0,0,0,4,4,10,7,0,0,0,3,3,41,0,0,0,0,0,6,5,16,13,3,0,0,0,4,0,57,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,13,6,7,3,0,26,16,57,25,35,10,3,3,0,0,11,202,0,0,0,0,0,0,0,0,3,0,0,0,0,0,62,69,6,9,8,4,30,29,87,68,153,94,80,31,28,16,82,719,0,0,0,0,0,3,0,7,14,20,31,18,27,4,17,129,0,0,0,0,0,0,3,3,7,3,4,0,0,0,3,33,0,0,0,0,0,0,0,3,39,41,44,25,14,13,13,182,0,0,0,0,0,0,0,0,3,7,3,0,0,0,4,19
306041165,31,35,10,17,6,0,0,110,0,0,0,0,0,0,0,0,3,3,3,3,0,0,4,17,0,0,0,0,0,0,7,4,13,6,3,0,3,7,4,49,0,0,0,0,0,6,9,9,9,0,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,14,7,0,0,3,11,5,29,13,35,13,18,0,3,10,6,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,33,9,4,3,5,23,18,53,33,154,116,102,45,35,27,48,668,0,0,0,0,0,0,0,0,5,18,23,8,13,7,13,88,0,0,0,0,0,0,0,3,7,3,3,0,3,0,3,24,0,0,0,0,0,0,0,3,27,24,27,12,4,5,6,109,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
306051166,48,30,26,24,7,11,3,162,0,0,0,0,0,0,0,0,8,6,7,0,4,3,3,26,0,4,0,0,0,0,13,20,49,22,12,5,4,0,0,129,0,0,9,0,4,4,10,17,21,7,3,0,0,3,5,88,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,14,7,15,10,3,58,13,202,65,114,19,9,3,3,3,27,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,105,13,17,12,3,70,24,241,116,289,135,122,58,47,37,141,1332,0,0,0,0,0,0,0,3,13,31,43,32,29,29,19,194,0,0,0,0,3,0,0,4,16,6,3,7,0,3,0,45,0,0,0,0,0,0,4,8,47,65,67,48,24,26,20,325,0,0,0,0,0,0,0,0,7,8,14,0,3,10,8,42
306051167,19,11,7,9,4,3,0,57,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,6,12,14,6,3,5,0,0,3,50,0,3,0,0,5,6,9,11,11,0,0,0,0,0,3,55,0,0,0,0,4,0,5,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,14,3,5,0,3,30,7,113,18,46,6,0,0,0,3,24,265,0,0,0,0,0,0,3,0,0,0,0,0,0,0,59,65,12,9,3,5,43,26,144,59,126,50,26,26,19,9,96,661,0,0,0,0,0,0,0,0,3,9,9,9,5,6,9,50,0,0,0,0,0,0,0,0,6,4,3,3,3,0,6,28,0,0,0,0,0,0,0,8,22,15,8,5,4,3,5,72,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
306051168,10,11,11,3,5,3,0,57,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,18,0,0,0,0,0,0,3,7,13,13,7,0,0,0,0,44,0,0,0,0,0,10,4,16,8,7,0,0,0,3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,20,4,53,23,37,6,3,0,0,4,3,172,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,65,8,6,3,6,28,17,64,49,94,66,57,28,31,20,77,559,0,0,0,0,3,0,0,0,11,12,5,14,16,9,8,80,0,0,0,0,0,0,4,0,10,4,0,0,0,0,0,28,0,0,0,0,0,0,0,3,14,24,18,12,9,5,9,93,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,22
306051169,38,22,15,17,7,11,8,130,0,0,0,0,0,0,0,0,5,4,6,3,3,0,0,22,0,0,0,0,4,3,8,18,32,18,10,0,8,0,3,95,0,0,6,0,5,7,17,22,21,5,4,6,0,0,4,106,0,0,0,0,0,0,0,6,4,0,3,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,15,12,7,4,4,41,19,150,58,107,23,9,3,3,4,11,463,0,0,0,0,0,0,0,0,3,0,0,0,0,0,79,86,16,13,9,11,59,40,198,128,272,127,93,66,52,34,119,1226,4,0,0,0,0,0,5,4,19,27,29,24,36,20,16,182,0,0,0,0,0,0,3,3,12,6,0,0,0,0,5,39,0,0,0,0,0,0,4,3,23,56,52,28,16,20,20,228,0,0,0,0,0,0,0,0,3,3,5,4,3,4,3,31
306051170,48,25,28,12,5,0,3,138,0,0,0,0,0,0,3,0,6,5,11,0,3,3,0,32,0,0,0,0,0,3,10,15,32,23,12,0,3,0,9,104,0,0,0,0,7,5,13,13,16,5,0,0,0,0,4,61,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,7,10,6,3,69,15,187,49,82,16,11,0,4,3,27,494,0,0,0,0,0,0,0,0,3,3,0,0,0,0,65,79,11,14,6,3,81,29,213,94,248,131,115,54,46,20,118,1184,0,0,0,0,0,0,3,4,11,42,49,58,44,14,32,255,0,0,0,0,0,0,3,7,19,4,8,3,0,0,7,49,0,0,0,0,3,0,5,3,43,75,50,34,20,9,25,269,0,0,0,0,0,0,0,3,7,7,11,8,3,0,3,45
307011171,21,26,17,5,4,3,3,83,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,16,0,3,0,0,0,0,4,9,15,5,0,0,0,0,0,41,0,0,0,3,3,0,3,9,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,10,6,33,4,13,0,3,0,0,0,9,96,3,0,0,0,0,0,0,0,3,0,0,0,0,0,31,39,10,5,3,3,17,8,47,36,89,66,61,32,28,22,49,480,0,0,0,0,0,0,0,7,11,12,22,16,12,12,26,110,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,14,0,0,0,0,0,3,0,8,25,43,25,21,14,8,13,159,0,0,0,0,0,0,0,0,0,6,0,6,3,0,3,21
307011172,32,33,27,16,6,8,3,130,0,0,0,0,0,0,3,0,7,3,5,0,3,3,0,23,3,0,3,0,6,3,0,9,16,11,19,3,5,3,3,81,0,0,0,0,5,3,10,8,12,6,0,0,3,0,0,54,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,12,0,0,0,30,4,75,20,37,6,3,3,3,3,17,207,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,63,15,4,9,0,45,16,107,53,129,104,106,50,63,39,77,814,0,3,0,0,0,0,3,3,11,13,34,33,21,27,15,160,0,0,0,0,0,0,0,0,4,3,4,6,4,0,3,21,0,0,0,0,0,0,3,6,22,49,48,44,22,29,21,242,0,0,0,0,0,0,0,0,3,7,15,3,5,11,3,53
307011173,31,21,19,8,5,3,5,102,0,0,0,0,0,0,3,5,0,4,10,0,3,3,0,26,0,0,0,0,0,3,0,13,12,7,3,0,3,4,4,52,0,0,0,0,0,4,4,10,12,4,5,3,0,0,3,33,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,23,7,45,18,34,15,7,3,6,6,10,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,37,10,3,3,0,23,14,63,54,117,97,99,52,40,24,60,661,0,0,0,0,0,0,0,4,9,21,42,24,32,20,14,170,0,0,0,0,0,0,3,0,3,4,3,0,0,0,0,17,0,0,0,0,0,3,0,3,30,56,55,34,23,16,27,250,0,0,0,0,0,0,0,0,9,8,10,4,9,4,0,34
307011174,19,26,16,4,3,0,4,82,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,14,0,0,0,0,4,0,10,10,20,3,3,3,3,3,4,58,0,0,0,0,4,3,4,7,9,3,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,6,4,26,8,60,13,25,3,0,0,0,0,15,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,18,9,5,4,44,13,88,34,107,63,48,17,15,16,58,533,3,3,0,0,0,0,0,0,16,14,12,12,6,5,26,103,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,11,0,0,3,0,0,0,5,6,40,29,19,14,8,3,9,136,0,0,0,0,0,0,0,0,3,3,8,3,0,0,0,18
307011175,11,19,14,13,3,3,0,70,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,13,0,0,0,0,4,3,0,7,13,3,8,0,4,3,4,52,0,0,0,0,7,0,4,4,5,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,13,3,34,7,19,0,3,0,0,3,5,94,0,0,0,0,0,0,0,0,5,0,0,0,0,0,32,31,16,3,0,3,26,14,52,28,89,44,54,40,19,34,50,464,0,0,0,0,0,0,0,0,14,13,17,12,8,14,18,103,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,4,0,27,24,18,10,10,5,15,118,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,14
307011176,14,22,14,13,11,6,3,87,0,0,0,0,0,0,0,0,3,3,3,9,3,0,0,25,0,0,0,0,0,0,3,3,18,11,11,4,0,0,5,58,0,0,0,0,0,4,3,0,8,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,10,5,5,0,0,13,4,31,15,22,5,3,0,0,0,17,122,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,60,8,5,0,0,17,8,48,31,96,89,94,63,62,38,82,642,0,0,0,0,0,0,0,0,11,21,47,28,40,22,27,207,0,0,0,0,0,0,0,0,4,7,4,0,3,0,0,18,0,0,0,0,0,0,3,3,19,49,49,25,28,10,18,203,0,0,0,0,0,0,0,0,0,5,12,3,12,3,3,41
307011177,25,22,16,6,6,8,4,115,0,0,0,0,0,0,0,0,4,0,0,4,4,3,0,17,3,0,0,0,0,5,8,8,21,4,4,3,3,0,3,63,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,8,13,3,4,3,20,3,42,8,18,0,3,0,0,0,8,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,46,36,4,6,9,36,17,79,39,114,80,74,41,39,36,66,674,3,3,0,0,3,3,5,9,27,20,18,31,21,29,46,223,0,0,0,0,0,0,0,0,8,5,0,3,0,3,4,20,0,0,0,0,0,4,5,8,27,23,30,26,20,5,22,177,0,0,0,0,0,0,0,0,0,0,3,7,3,3,7,22
307011178,22,13,12,7,0,3,3,70,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,0,0,0,0,3,3,14,8,0,3,0,3,0,7,44,0,0,0,0,3,0,9,3,3,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,22,14,68,16,17,4,0,0,0,0,11,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,24,13,8,6,4,35,21,81,48,76,42,24,17,14,15,44,442,4,0,0,0,0,0,0,3,10,8,6,7,10,7,21,80,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,10,0,0,0,0,0,0,3,3,17,14,5,3,0,3,3,57,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10
307021179,36,27,21,13,5,4,5,129,0,0,0,0,0,0,0,4,3,9,0,3,0,0,0,25,3,0,0,0,3,6,7,18,32,15,10,4,3,0,0,92,0,0,0,4,3,12,8,5,9,3,6,0,0,0,0,65,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,18,13,8,4,62,22,192,50,89,12,6,0,3,0,18,493,0,0,0,0,0,0,9,4,5,3,0,0,0,0,69,83,27,15,10,6,83,55,241,102,234,105,87,50,33,16,112,1166,3,0,0,0,0,0,4,0,16,20,31,22,27,16,25,163,0,0,0,0,0,0,0,0,9,10,3,0,0,0,6,30,0,3,0,0,0,0,4,8,43,50,35,22,21,7,27,226,0,0,0,0,0,0,0,0,8,6,3,6,5,0,3,32
307021180,25,28,8,9,5,0,3,104,0,0,0,0,0,0,0,0,3,3,7,0,4,0,0,15,0,0,0,0,0,3,7,23,31,20,11,7,3,3,6,105,0,0,0,0,0,3,7,5,13,3,0,0,0,0,4,38,0,0,0,0,0,0,3,3,0,3,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,18,3,0,3,3,25,8,96,34,38,10,3,0,0,0,16,243,0,0,0,0,0,0,0,0,4,4,0,0,0,0,40,49,6,7,7,3,33,18,132,74,146,123,76,49,37,19,82,800,0,0,0,0,0,0,0,5,14,31,49,25,31,25,25,213,0,0,0,0,0,0,3,0,7,13,7,0,3,0,4,37,0,0,0,0,0,0,0,3,49,37,33,24,25,17,22,209,0,0,0,0,0,0,0,0,11,11,4,4,3,3,3,41
307021181,18,16,10,9,6,0,0,66,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,4,11,12,4,7,0,0,0,0,45,0,0,0,0,3,7,4,8,9,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,21,3,53,14,20,4,3,0,0,3,9,140,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,31,4,6,0,0,33,12,61,42,81,47,23,23,22,7,49,420,3,0,0,0,0,0,0,0,6,14,13,10,5,12,12,67,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,13,25,15,13,8,3,5,87,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,13
307021182,28,30,19,12,8,3,0,112,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,5,4,28,7,3,3,3,0,3,56,0,0,0,0,0,4,10,6,3,3,3,0,0,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,0,4,24,4,87,23,29,3,5,0,0,0,0,190,0,0,0,0,0,0,0,3,0,0,0,0,0,0,42,52,3,10,4,3,27,11,116,53,132,78,68,35,35,21,51,660,0,0,0,0,0,3,0,3,7,14,22,29,26,14,19,142,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,17,0,0,0,0,3,0,4,5,34,42,37,31,24,20,15,211,0,0,0,0,0,0,0,0,6,5,9,0,0,3,3,27
307021183,65,64,50,31,13,10,7,268,0,0,0,0,3,0,3,0,5,10,7,4,4,3,0,38,0,0,0,0,3,7,20,25,59,33,17,3,11,8,9,196,0,3,0,4,11,7,5,17,22,8,0,4,0,3,4,105,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,15,5,8,3,3,50,25,175,53,70,9,9,0,3,7,30,455,0,0,0,0,0,0,0,0,3,0,0,0,0,0,117,132,18,17,3,10,67,51,235,128,309,224,200,107,87,66,171,1699,3,0,0,0,3,0,3,4,17,46,96,68,76,47,49,405,0,0,0,0,0,4,3,0,10,6,3,9,7,3,9,46,0,0,0,0,0,0,3,13,106,123,107,95,60,35,40,593,0,0,0,0,0,0,0,0,13,13,28,15,10,4,3,91
307031184,22,21,13,8,4,3,5,91,0,0,0,0,0,0,0,0,5,0,5,3,0,3,0,20,0,0,0,0,0,0,0,4,7,10,4,3,0,0,0,37,0,0,0,0,3,0,12,5,13,3,0,0,0,5,0,42,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,13,8,0,0,0,26,3,80,20,34,10,6,0,0,0,17,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,43,16,4,5,0,44,11,103,50,124,66,61,40,22,25,67,635,0,0,0,0,0,0,0,3,10,17,19,18,19,12,22,126,0,0,0,0,0,0,0,0,12,3,3,0,0,0,3,23,0,0,0,0,0,0,3,6,26,38,24,26,12,10,18,156,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,18
