SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
602031059,178,97,41,1188,159,85,94,65,30,425,17,5,7,6,0,29,919,358,291,172,69,1803,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,14,0,0,0,0,0,0,0,3,0,0,0,3,26,5,3,0,0,32,6,3,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,3,38,9,7,0,0,50,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,969,370,305,172,69,1877,0,0,0,0,0,0,11,0,0,0,0,11,126,14,9,0,0,156,620,202,190,82,35,1128,177,78,76,46,39,416,11,0,0,3,0,17,945,308,276,130
602031060,113,28,9,588,97,67,74,32,30,294,4,0,0,0,0,6,555,187,197,67,37,1042,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,580,191,195,72,37,1080,0,0,0,0,0,0,0,0,0,0,0,3,106,18,7,4,0,138,285,98,102,30,4,521,119,66,77,39,16,317,10,3,5,0,0,9,524,188,187,74
602031061,104,35,23,574,104,48,49,37,21,265,12,7,0,0,0,19,538,181,166,79,44,1003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,538,185,166,79,44,1007,0,0,0,0,0,0,19,0,0,0,0,17,101,19,9,0,0,122,278,90,101,31,13,504,94,44,48,44,32,260,11,3,0,0,0,10,500,152,149,73
602031062,160,41,17,757,124,84,112,54,38,411,5,0,0,0,0,7,619,264,283,92,52,1314,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,12,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,266,282,92,52,1335,0,0,0,0,0,0,4,0,0,0,0,5,117,24,3,0,0,151,383,166,125,37,11,724,178,94,122,63,26,479,16,4,0,0,0,22,699,283,251,99
602031064,149,38,22,883,167,66,67,38,21,368,11,0,3,0,0,21,965,279,243,88,40,1616,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,13,3,0,0,0,17,7,0,0,0,0,4,0,0,0,0,0,0,25,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,4,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,18,0,0,0,0,0,0,1012,289,246,89,40,1679,0,0,0,0,0,0,28,0,3,0,0,31,244,39,14,4,0,300,522,158,130,36,19,858,168,63,76,28,18,352,13,0,0,0,0,22,975,261,215,68
602031099,11,4,0,135,23,9,10,4,0,44,0,0,0,0,0,0,147,44,16,4,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,42,16,4,0,215,4,0,0,0,0,7,3,0,0,0,0,3,24,10,3,0,0,31,90,24,17,5,0,141,22,6,10,5,0,46,0,0,0,0,0,4,150,42,29,10
602031100,188,71,22,1055,204,92,107,85,50,535,12,4,0,0,0,18,986,298,316,152,75,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,9,14,0,0,0,0,12,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1017,295,316,152,75,1860,3,0,0,0,0,3,17,0,0,0,0,16,146,28,12,3,0,186,573,157,184,48,20,982,194,77,86,61,42,470,13,3,3,0,0,20,950,264,285,118
603011065,45,10,7,285,45,21,30,15,14,124,4,0,0,0,0,4,315,80,76,32,22,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,5,6,0,37,10,5,8,3,3,28,0,0,0,0,0,0,30,11,12,4,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,8,3,0,0,0,7,0,0,0,0,0,0,352,94,88,35,21,593,0,0,0,0,0,0,12,0,0,0,0,13,76,9,10,0,0,100,159,44,34,17,3,256,51,19,25,15,13,130,10,0,0,0,0,11,312,80,70,30
603011066,114,35,17,496,87,52,58,31,19,241,6,0,3,0,0,7,388,178,182,69,42,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,178,182,69,42,866,0,0,0,0,0,0,21,0,0,0,0,19,67,24,10,0,0,106,220,78,81,24,9,413,87,51,68,33,31,265,8,0,0,0,3,9,397,154,162,62
603011067,194,58,20,937,151,96,102,74,50,484,10,0,0,0,0,18,778,349,309,139,73,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,793,354,309,138,73,1673,3,0,0,0,0,3,14,0,3,0,0,24,133,39,6,0,3,190,467,175,183,47,22,900,168,76,107,77,47,478,14,8,3,0,0,21,798,302,312,132
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,66,18,3,399,75,30,37,24,16,193,8,0,0,0,0,7,481,126,130,46,24,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,486,129,129,46,24,805,0,0,3,0,0,5,30,5,3,0,0,41,133,14,7,3,0,158,258,78,52,15,10,417,76,35,34,23,15,183,6,0,3,0,0,11,512,134,97,44
603021070,91,43,13,591,88,47,47,41,31,258,3,0,0,0,0,5,579,199,156,91,48,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,6,3,3,0,0,9,0,0,0,0,0,0,598,207,160,90,45,1096,6,0,0,0,0,3,17,5,4,0,0,29,161,33,10,6,0,208,334,131,78,36,10,593,90,41,44,39,39,256,14,0,3,3,0,21,629,216,141,78
603021071,99,34,9,566,79,37,34,34,25,208,3,0,0,0,3,13,540,173,150,76,34,974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,548,173,151,75,34,985,0,0,0,0,0,4,28,3,0,0,0,32,122,28,11,5,0,170,323,95,88,27,15,542,81,31,35,35,20,209,6,0,0,3,0,11,567,156,142,65
603021072,231,69,29,1148,180,109,155,114,60,618,9,0,3,0,0,14,992,414,412,190,93,2108,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,23,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,3,3,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,12,6,0,0,0,19,0,0,0,0,0,0,1023,428,416,190,93,2153,3,0,0,0,0,7,34,3,3,0,0,45,201,53,28,3,0,288,576,252,231,64,22,1146,209,146,158,99,70,682,11,5,3,0,0,20,1042,458,425,172
603031073,53,15,3,330,64,16,19,14,6,123,4,0,0,0,0,6,409,98,83,26,12,627,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,414,107,87,26,18,646,3,0,0,0,0,3,19,0,0,0,0,16,111,19,10,0,0,136,206,45,34,13,4,300,49,17,30,15,10,119,5,0,0,0,0,14,392,84,72,35
603031074,87,27,3,593,110,26,47,37,18,236,5,0,0,0,0,10,672,147,142,68,24,1057,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,16,8,0,3,0,0,17,8,0,0,0,0,11,0,0,0,0,0,0,33,7,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,27,0,0,0,0,0,0,738,154,148,68,24,1132,8,0,0,0,0,8,28,0,0,0,0,30,174,18,6,0,0,204,403,109,81,19,12,617,126,45,38,18,10,239,14,0,3,0,0,17,751,173,131,39
604011075,101,35,16,669,23,27,21,16,8,97,3,0,0,0,0,8,418,218,129,57,17,842,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,7,28,8,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,35,12,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,467,232,129,57,17,899,0,0,0,0,0,0,5,0,0,0,0,7,42,7,4,0,0,54,307,162,98,28,16,611,41,18,15,17,6,99,5,0,0,0,0,14,404,191,117,48
604011076,164,60,10,823,171,97,121,68,36,498,5,0,0,0,0,9,694,298,296,132,56,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,697,298,296,137,56,1478,0,3,0,0,0,3,9,5,0,0,0,18,76,22,6,3,3,112,416,159,155,34,14,775,189,87,98,56,35,462,13,5,3,3,0,22,703,276,268,90
604011077,120,32,10,581,58,38,33,36,22,179,4,3,0,0,0,6,459,190,158,65,33,902,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,5,21,0,0,0,0,22,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,500,193,158,69,33,955,0,0,0,0,0,0,3,0,0,0,0,4,89,14,3,0,0,110,308,135,95,31,0,566,55,35,41,21,16,176,11,3,0,0,0,16,463,187,138,49
604011078,176,57,20,931,139,75,147,69,40,477,5,0,3,0,0,12,754,296,334,126,61,1573,0,0,0,0,0,0,5,0,0,0,0,5,26,20,3,0,0,51,4,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,39,17,3,0,0,65,0,0,0,0,0,0,3,0,0,0,0,3,22,7,0,0,0,24,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,26,8,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,816,322,332,132,66,1670,0,0,0,0,0,0,6,0,3,0,0,4,116,21,9,0,0,148,477,178,154,50,27,887,150,93,126,86,35,494,11,8,9,0,0,25,767,299,299,141
604011079,162,33,11,831,109,67,94,72,24,364,7,0,0,0,0,13,664,264,261,105,40,1330,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,16,0,0,0,0,0,0,8,0,0,0,0,8,7,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,0,0,0,0,0,0,694,269,258,109,40,1372,0,0,0,0,0,3,6,0,0,0,0,11,114,26,4,3,0,138,469,159,140,43,4,816,115,76,96,57,27,363,10,5,3,3,0,13,714,257,243,100
604011080,128,35,3,636,76,43,58,38,36,246,3,0,0,0,0,4,436,208,189,72,42,949,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459,209,189,72,42,976,0,0,0,0,0,0,11,0,0,0,0,10,45,15,7,0,0,57,310,129,120,40,4,590,84,48,79,30,24,260,4,7,0,0,0,11,448,193,201,68
604011081,121,38,16,635,75,51,59,47,21,251,8,0,0,0,0,12,502,194,189,89,37,1003,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,15,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,8,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,33,3,0,0,0,38,0,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,566,202,196,91,37,1081,0,0,0,0,0,0,11,0,0,0,0,11,96,16,5,0,0,118,328,153,98,33,14,621,79,49,55,33,20,235,16,0,3,0,0,17,526,221,157,59
604011082,201,50,19,1101,136,82,96,54,32,405,11,0,9,0,0,19,883,349,307,108,55,1705,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,14,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,25,0,0,0,0,0,0,6,3,0,0,0,11,60,6,0,0,0,63,7,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,77,13,3,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,364,319,115,55,1833,0,0,0,0,0,3,8,0,0,0,0,8,136,19,10,4,0,171,594,239,191,53,25,1098,159,81,91,62,27,416,14,12,3,3,3,33,913,346,295,125
