SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
304021091,0,0,0,0,4,0,0,3,0,4,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,3,6,0,0,5,4,4,3,0,8,7,7,3,0,15,22,45,15,3,81,18,43,22,11,83,19,37,19,8,83,31,78,34,13,158,39,81,30,7,163,15,27,12,4,54,30,71,31,16,142,0,0,3,0,3,191,398,168,61,825,3,0,0,0,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4,5,3,0,0,9,19,11,10,3,41,19,33,16,5,73,28,26,13,5,82,32,83,38,9,167,41,97,41,17,202,43,71,31,11,153,32,53,31,7,126,3,0,4,0,4,235,400,187,55,877,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0
304031092,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,3,0,0,0,3,0,7,0,0,10,0,0,4,0,12,3,8,0,0,14,52,47,14,3,110,44,45,31,4,127,37,53,14,4,102,47,67,42,10,161,38,69,31,11,152,15,39,24,9,81,34,54,23,10,117,7,0,0,0,5,279,388,178,57,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,6,6,0,0,16,20,25,3,0,52,31,36,16,0,81,30,35,19,3,85,42,103,54,11,212,59,121,44,9,226,46,70,43,5,167,27,46,23,7,101,0,0,0,0,3,267,442,201,47,954,0,0,0,0,0,3,3,0,0,6,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304031093,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,3,3,3,0,0,5,4,0,0,0,12,3,3,0,0,8,5,7,5,0,17,33,39,7,6,82,29,48,9,5,91,17,27,12,0,58,19,36,16,3,75,13,32,15,3,62,3,12,10,0,25,25,25,14,6,78,0,0,0,0,7,164,235,91,33,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,0,11,0,4,3,0,6,3,3,0,0,6,28,17,3,3,52,26,23,8,0,57,21,37,9,0,72,22,44,18,9,96,34,59,24,4,125,19,36,17,0,70,26,26,13,3,72,4,0,0,0,3,201,244,101,29,576,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
304031094,3,0,0,0,3,3,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,11,9,0,0,18,10,7,0,0,15,19,7,6,0,28,69,49,24,7,149,46,55,12,3,118,39,32,11,3,89,55,85,29,9,179,44,81,18,6,152,25,49,21,7,108,48,66,34,8,156,0,3,0,0,7,385,451,155,45,1042,7,4,0,0,11,0,0,0,0,3,0,3,0,0,4,0,0,0,0,6,10,5,0,0,20,6,3,3,0,8,17,8,3,0,25,15,11,3,0,32,41,29,9,3,86,53,51,9,0,112,31,47,8,0,90,68,72,34,10,183,82,97,34,7,227,59,80,36,7,183,41,57,34,9,144,3,0,0,3,12,441,483,171,48,1143,4,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,3,13,3,0,0,14
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,9,0,0,7,4,8,3,0,14,31,35,12,0,83,21,21,7,3,53,31,24,12,3,71,35,53,26,8,112,25,37,27,11,97,13,23,13,0,43,17,36,17,7,78,0,3,0,0,5,187,251,111,34,581,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,3,0,0,12,6,3,0,0,13,25,14,14,0,52,24,16,6,3,55,15,26,5,0,56,31,57,27,0,117,44,66,32,13,154,28,46,26,4,98,37,41,17,9,105,3,0,0,0,3,226,282,131,33,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,0,0,0,3
304031096,7,3,0,0,12,0,3,0,0,4,4,3,0,0,6,4,0,0,0,3,0,0,0,0,4,8,6,0,0,16,7,5,0,0,19,5,9,0,0,12,29,25,3,0,58,23,13,3,0,39,19,17,3,0,36,30,35,11,4,76,39,50,20,10,117,32,22,14,3,68,20,36,24,0,85,3,0,0,0,7,235,226,79,20,559,4,5,0,0,9,3,0,0,0,4,3,3,0,0,3,0,0,0,0,3,10,0,3,0,10,12,3,0,0,15,5,4,0,0,15,20,7,3,0,24,20,17,0,0,35,23,21,3,0,47,20,17,3,0,39,24,41,14,3,84,43,37,21,9,111,31,60,14,3,110,29,39,21,3,90,6,3,0,0,7,241,264,84,19,605,3,0,0,0,4,3,0,0,0,3,3,3,0,0,8,0,3,0,0,7,9,0,3,0,13,11,4,0,0,21
304031097,0,3,0,0,5,3,0,0,0,3,0,3,0,0,6,0,0,0,0,3,3,0,0,0,3,13,6,0,0,13,3,5,0,0,5,9,5,3,0,12,37,26,4,0,63,24,24,5,0,54,19,18,5,0,37,23,17,15,3,55,23,33,17,3,80,15,17,12,4,47,26,23,13,0,68,3,3,0,0,6,204,179,68,11,459,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,5,0,0,8,3,0,0,0,7,5,0,0,0,8,8,11,0,0,17,30,14,6,0,49,35,18,5,0,57,27,20,8,0,49,33,39,13,3,84,37,37,27,7,111,29,39,15,0,88,13,22,5,3,48,0,0,0,0,3,221,207,88,19,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,3,6,3,0,0,10
304041098,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,3,7,0,0,17,13,8,0,0,20,19,7,3,0,35,65,54,18,4,136,45,34,12,4,94,29,28,6,0,62,11,24,15,5,56,18,21,12,0,44,0,5,0,0,7,31,34,17,8,86,4,0,0,0,3,239,226,86,25,575,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,8,8,6,0,0,14,8,8,0,0,11,6,5,3,0,14,37,35,10,4,82,36,36,14,3,94,45,41,12,3,104,37,59,24,3,124,44,57,14,4,127,21,16,10,0,46,21,29,6,3,62,3,4,0,0,6,268,304,94,28,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,4,13,7,3,0,26,17,15,3,4,38,21,15,6,0,44,96,89,27,8,216,61,71,20,8,157,17,42,10,3,69,14,25,10,0,49,11,6,14,4,31,3,0,0,0,7,37,38,13,11,97,3,0,0,0,9,298,315,107,35,758,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,3,0,9,5,8,6,0,17,19,18,4,5,41,54,38,21,7,111,38,46,15,4,101,57,59,22,0,137,42,52,9,5,108,34,36,8,3,87,8,12,3,0,25,23,26,11,9,70,4,0,0,0,3,289,308,100,32,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,3,0,6,0,6,3,0,13
304041101,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,17,14,11,0,3,28,17,19,4,0,42,74,84,33,10,199,66,40,21,4,134,41,42,18,0,101,24,36,16,0,72,17,15,3,3,38,8,3,0,0,9,37,52,34,3,125,0,0,0,0,4,299,306,144,26,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,5,0,0,6,14,0,0,0,17,18,10,8,0,34,52,43,12,5,123,58,69,23,6,151,49,65,23,0,144,40,77,26,3,149,65,79,29,3,171,24,31,17,0,84,31,39,18,12,102,0,3,0,0,3,368,420,164,34,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,3,3,0,0,4,6,3,0,0,10,14,14,0,3,38,10,12,3,0,25,39,27,3,0,64,117,156,61,12,348,138,152,69,20,380,111,135,47,11,300,100,156,78,22,361,79,130,78,22,305,25,45,31,9,103,89,135,64,31,313,3,8,7,0,14,743,978,433,123,2271,3,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,3,0,0,3,0,0,0,0,0,7,8,0,0,15,14,11,7,0,27,27,13,7,3,47,68,78,34,6,184,103,97,31,15,251,90,139,43,14,280,111,196,98,13,426,127,278,92,20,519,81,109,54,17,262,87,134,60,19,298,3,12,0,0,13,729,1070,426,116,2342,3,3,0,0,11,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,6,3,0,0,9
304041104,0,0,0,4,3,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,10,6,3,0,16,11,13,3,0,23,22,23,3,3,53,98,122,56,20,294,107,127,47,12,291,61,101,31,11,201,39,71,31,9,152,23,39,16,10,90,8,10,3,0,26,65,75,39,12,185,0,7,3,0,8,450,593,234,78,1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,0,8,0,0,0,0,4,5,10,0,0,13,9,12,7,3,25,60,56,25,7,152,59,109,48,20,241,88,102,42,12,244,61,118,42,3,228,89,128,43,14,272,37,33,12,0,86,50,82,22,12,169,8,6,0,0,10,473,656,242,81,1450,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,0,0,0,5
305011105,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,0,0,0,3,7,0,0,0,11,23,15,0,0,43,10,10,3,0,20,9,4,0,0,14,23,9,4,0,34,19,10,4,0,34,11,3,0,0,13,23,23,3,0,45,3,0,0,0,4,141,75,20,3,237,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,5,0,0,0,3,17,4,0,0,22,14,12,0,0,27,22,5,3,0,30,38,19,3,0,66,43,16,9,0,58,27,16,0,0,45,23,22,3,3,54,6,0,0,0,10,200,104,18,3,327,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3
305011106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,17,7,0,0,29,6,0,0,0,7,9,0,0,0,7,10,6,0,0,18,7,4,0,0,11,5,0,0,0,12,14,6,0,0,25,3,0,0,0,3,73,31,4,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,13,10,8,0,0,23,12,8,0,0,19,21,4,0,0,25,14,7,0,0,19,7,4,0,0,11,14,3,0,0,13,0,0,0,0,0,97,36,6,0,134,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,5
305011107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,11,3,3,0,22,5,5,0,0,10,9,3,5,0,15,28,24,11,0,67,24,25,9,0,58,15,21,8,0,45,16,13,14,0,42,17,9,12,0,37,6,9,0,4,14,16,14,12,8,52,0,0,0,0,4,151,137,76,15,378,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,0,0,0,8,9,5,0,0,11,3,0,3,0,11,9,8,0,0,16,23,12,5,0,36,24,19,13,0,54,18,15,3,3,40,30,21,11,0,63,33,35,11,5,85,21,33,10,0,62,11,21,9,0,44,4,0,0,0,4,181,175,73,10,447,0,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,4,3,0,0,0,4,7,0,0,3,6
305011108,0,3,0,0,4,4,3,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,0,0,0,6,7,3,0,0,5,3,0,5,0,7,15,7,0,0,24,18,3,7,0,31,18,3,3,4,29,31,16,3,0,51,21,13,4,0,38,6,5,0,0,19,23,20,7,0,48,3,0,0,0,3,159,85,21,7,272,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,4,6,3,0,0,8,17,9,0,0,27,9,10,3,0,24,16,5,0,0,24,27,11,3,0,42,25,16,3,0,42,24,12,7,0,37,26,29,7,0,56,0,0,0,0,3,146,103,24,3,273,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,11
305011109,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,3,8,4,0,0,16,15,3,0,0,16,11,7,0,0,18,38,25,5,0,78,26,15,3,0,45,18,14,5,0,43,38,28,9,4,77,36,40,6,3,81,18,17,4,3,39,22,31,3,3,63,6,3,0,0,11,243,188,42,12,497,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,4,4,5,0,0,7,10,3,0,0,14,25,17,4,4,50,28,16,5,0,54,32,17,3,0,49,58,49,18,3,134,53,47,21,3,122,47,52,15,6,115,30,25,8,0,59,4,0,3,0,7,297,238,79,17,626,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305011110,0,3,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,4,0,0,7,0,0,0,0,6,9,3,0,0,9,13,6,0,0,25,8,5,5,0,18,12,14,3,0,28,13,3,0,0,21,16,3,0,0,21,5,7,0,0,10,14,7,6,0,34,0,4,0,0,0,106,57,18,6,189,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,3,4,3,0,0,10,5,0,3,0,9,21,6,0,0,24,16,8,5,0,35,12,7,4,0,21,24,16,4,5,47,22,23,3,0,42,16,11,7,0,32,4,15,4,4,27,0,0,0,0,0,135,93,20,6,259,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
305011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,4,0,0,0,5,7,0,0,0,8,11,5,0,0,22,15,6,0,0,22,10,4,0,0,12,12,9,3,0,21,17,7,3,0,25,3,4,0,0,17,16,15,3,0,31,0,0,0,0,0,92,55,17,3,168,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,12,9,0,0,23,14,7,0,0,23,7,0,0,0,9,34,19,0,0,52,16,16,3,0,38,20,21,4,3,46,16,13,0,0,31,0,0,0,0,3,133,86,16,11,241,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0
305011112,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,7,3,0,3,0,11,12,11,3,0,22,12,4,3,0,15,10,8,4,0,24,41,30,4,4,78,30,25,8,6,70,20,16,5,0,39,15,23,14,0,50,19,18,9,5,52,10,8,3,0,20,28,15,8,7,61,0,0,0,0,8,211,170,64,21,463,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,5,4,0,0,0,8,3,3,4,0,14,12,7,0,0,18,33,13,11,0,60,38,22,11,4,74,32,31,4,6,67,32,33,14,3,89,45,40,11,4,99,36,25,21,4,86,30,33,10,10,78,0,3,0,0,3,276,209,92,26,601,4,0,0,0,4,3,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,3,0,0,6,4,5,3,0,6
305021113,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,9,0,0,0,9,0,12,0,0,14,20,17,10,0,50,23,21,3,0,42,21,31,3,0,61,17,28,7,0,58,18,41,7,6,69,5,16,4,0,22,17,37,15,3,71,3,0,0,0,5,140,199,58,14,409,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,6,0,0,0,0,3,15,11,8,0,30,18,21,6,0,50,23,24,7,0,50,24,47,14,0,92,35,60,21,3,116,25,35,11,0,72,16,27,11,0,52,0,0,0,0,0,162,239,72,7,482,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
305021114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,8,11,0,0,0,8,5,4,3,0,7,22,19,18,3,67,23,27,10,6,61,9,19,11,3,48,36,56,23,3,120,26,50,12,0,88,11,13,11,3,43,25,29,19,4,69,0,0,0,0,4,182,217,99,28,531,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,8,12,8,0,0,12,16,15,4,0,40,24,26,6,3,56,16,17,11,5,47,45,78,33,5,167,48,65,28,7,154,45,55,16,12,128,31,47,11,5,96,3,4,3,0,9,250,318,116,35,726,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
305021115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,0,0,0,7,3,3,0,0,5,16,0,0,0,15,29,25,7,0,54,24,13,6,0,45,8,12,5,0,30,12,26,8,0,43,21,22,12,7,64,4,8,3,0,11,21,12,5,3,42,0,0,0,0,0,151,123,48,12,338,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,0,0,7,5,7,4,0,16,29,14,5,3,45,21,14,7,0,37,12,9,0,0,29,33,22,15,4,68,33,36,11,3,84,23,26,8,6,57,20,20,10,0,49,5,0,0,0,3,188,148,58,15,405,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5
305021116,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,6,3,4,0,0,6,4,6,4,0,12,29,14,10,3,54,24,12,17,3,53,10,25,5,0,43,35,39,19,4,100,30,32,15,3,83,15,10,6,3,36,18,28,26,7,77,0,3,0,0,7,174,185,99,24,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,10,22,12,9,0,41,19,21,12,3,51,14,10,13,0,34,33,48,33,7,117,33,63,30,3,132,29,45,15,4,99,18,30,18,7,69,0,0,0,0,0,172,237,126,26,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305021117,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,9,0,0,0,9,14,4,3,0,20,7,10,0,0,15,33,16,7,0,54,84,68,27,8,189,79,66,30,3,177,57,56,16,0,128,47,43,27,11,121,24,45,17,4,90,5,6,7,0,20,42,32,14,11,96,4,3,0,0,5,410,355,145,36,946,3,0,3,0,7,0,0,0,0,0,3,0,0,0,4,0,0,3,0,6,0,3,0,0,5,5,5,3,0,8,7,5,0,0,13,14,16,3,0,32,53,47,5,0,105,52,61,16,6,134,49,57,12,3,123,77,77,35,6,195,93,95,34,11,241,32,65,16,3,115,38,42,16,9,112,0,3,0,0,5,431,479,145,41,1095,0,5,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,0,0,10
