SA2_MAINCODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
213011336,628,737,439,328,183,107,2417,38,34,21,11,6,5,117,10,15,20,12,3,8,65,44,51,38,21,14,11,182,164,103,48,27,9,9,352,16,12,4,0,0,0,35,4,0,0,0,0,0,6,3,3,0,0,0,0,4,189,110,56,28,9,9,394,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,7,5,0,0,0,3,0,8,0,0,0,0,0,0,0,862,906,531,374,202,122,3003,521,715,432,396,176,161,2392,48,63,35,21,8,0,174,7,9,15,8,0,0,38,53,75,44,25,13,0,210,128,94,42,22,6,4,301,27,22,12,0,0,0,54,8,13,4,3,0,0,33,0,0,0,0,0,0,0,170,121,59,33,8,3,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,9,3,6,0,0,0,0,11,0,0,0,0
213011337,621,855,563,535,300,193,3071,26,18,9,6,11,3,73,7,12,13,15,4,0,52,33,35,20,22,12,4,124,98,57,31,17,8,4,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,57,31,18,8,4,223,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,8,6,0,3,0,0,0,14,0,0,0,3,0,0,5,756,953,612,579,326,202,3430,560,802,521,544,287,201,2912,85,77,67,42,33,13,314,10,8,11,8,7,3,45,95,87,74,46,38,9,356,56,33,26,13,3,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,36,26,13,3,4,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,3,0,7,0,0,0,10,0,0,0,0
213011338,687,1483,882,791,404,297,4543,50,100,51,96,34,21,352,3,3,3,3,3,0,16,54,107,53,94,36,21,364,112,73,43,23,5,3,260,3,0,3,0,0,0,3,4,3,0,0,0,0,3,0,3,0,3,0,0,7,122,77,47,29,5,3,282,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,11,4,3,3,0,0,0,12,3,0,0,0,0,0,5,864,1671,987,918,446,322,5212,840,1579,1003,858,444,358,5084,6,15,5,7,0,4,36,33,32,21,11,3,7,105,46,43,24,18,3,6,136,104,67,34,35,6,3,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,104,67,34,35,6,3,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,0,11,4,3,3,3,0,0,11,0,0,0,0
213011339,286,488,499,681,315,129,2395,124,151,105,96,18,14,514,32,46,32,35,10,3,163,155,206,137,137,31,19,682,50,70,32,17,7,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,70,32,17,7,3,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,767,668,830,358,148,3252,290,571,514,719,319,137,2547,43,41,39,23,7,3,161,17,35,17,15,5,8,103,64,74,60,42,9,10,264,222,228,139,102,42,17,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,228,139,102,42,17,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213011340,290,999,900,1675,691,247,4797,27,45,28,29,15,7,157,40,32,32,13,3,0,122,66,83,60,45,21,4,281,98,48,0,0,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,48,0,0,3,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,455,1125,959,1717,715,250,5230,489,1222,960,1605,667,262,5195,25,14,3,5,5,0,56,34,51,23,10,5,0,129,61,64,29,19,8,0,185,31,3,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,3,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021341,786,1269,615,528,193,85,3478,246,166,29,13,3,0,453,45,75,34,23,6,0,184,289,239,70,31,9,0,636,378,181,37,16,3,0,612,0,0,0,0,0,0,0,3,0,0,0,0,0,6,18,3,0,0,0,0,28,402,189,36,16,3,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,6,4,4,0,0,0,0,13,0,0,0,0,0,0,0,1477,1698,725,583,204,82,4771,798,1336,589,591,197,82,3596,177,111,20,4,0,0,308,49,103,36,28,3,6,218,218,217,51,32,3,6,527,419,211,52,21,7,7,711,13,13,6,0,0,0,40,5,3,0,0,0,0,8,3,0,0,0,0,0,4,441,228,65,24,7,7,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,14,7,4,0,0,0,0,17,0,0,0,0
213021342,887,1602,1113,1269,504,203,5568,225,152,68,33,12,3,498,9,14,6,5,3,0,41,231,167,74,38,20,3,535,195,169,56,21,6,0,442,3,0,0,0,0,0,7,8,7,0,3,0,0,13,0,0,0,0,0,0,0,198,176,53,22,6,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1314,1948,1242,1331,524,206,6559,1150,1830,1181,1198,441,205,6006,64,46,15,3,3,0,135,15,7,3,0,0,0,28,76,55,17,5,3,0,167,230,159,62,31,3,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,159,62,31,3,3,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021343,792,1331,626,492,261,228,3730,90,66,22,3,0,0,181,34,47,34,20,13,3,150,124,112,54,26,13,4,336,190,86,36,18,8,4,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,10,3,0,0,36,198,101,45,19,9,4,375,15,4,0,0,0,0,27,0,0,0,0,0,0,3,6,4,3,0,3,0,21,26,10,5,0,3,0,48,0,0,0,0,0,0,0,1133,1549,730,546,282,244,4488,823,1317,606,495,240,211,3698,85,100,35,23,7,3,266,58,78,38,25,17,8,227,149,186,81,50,22,13,492,213,117,48,24,11,0,411,16,13,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,133,53,25,12,0,448,18,5,0,0,0,0,27,0,0,0,0,0,0,0,3,0,0,0,0,0,6,19,8,3,0,0,0,34,0,0,0,0
213021344,987,1429,815,741,253,124,4354,173,165,51,32,8,3,432,74,158,89,58,10,0,397,253,322,138,90,20,4,832,329,173,52,23,8,3,581,14,6,0,0,0,0,16,0,0,0,0,0,0,0,14,3,0,3,0,0,22,352,180,48,23,11,3,623,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,5,3,0,0,4,12,8,8,6,0,0,4,17,0,0,0,0,0,0,3,1596,1940,1009,859,288,136,5826,925,1354,742,789,273,101,4173,200,185,79,50,8,4,529,124,322,161,167,49,8,822,323,507,236,217,55,7,1347,316,157,44,22,4,0,550,19,16,3,0,0,0,38,0,0,0,0,0,0,0,3,0,0,0,0,0,4,336,172,44,22,4,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,9,4,3,0,41,16,8,9,4,3,0,39,4,3,0,0
213021345,163,399,307,399,153,49,1472,13,20,7,12,3,3,50,11,6,9,0,0,0,18,23,22,9,10,3,3,68,10,21,4,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,4,5,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,452,321,417,151,47,1581,201,430,310,399,140,54,1531,21,19,12,4,0,0,62,13,3,3,3,0,0,22,31,29,17,10,3,0,84,6,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213021346,592,1003,552,747,291,65,3251,237,149,52,37,17,4,503,149,247,127,141,38,6,709,390,395,180,179,57,12,1213,401,146,33,7,4,0,598,31,27,9,3,0,0,65,119,30,16,3,3,0,174,3,0,0,0,0,0,3,558,209,51,18,7,0,841,52,9,5,0,0,0,73,0,0,0,0,0,0,0,14,21,3,5,0,0,53,65,34,8,9,0,0,120,0,0,0,0,0,0,0,1605,1646,792,950,361,77,5427,591,954,579,841,331,75,3370,248,188,55,58,21,7,577,120,239,113,128,34,8,643,366,433,173,179,52,10,1219,352,173,45,17,3,0,588,60,33,11,5,3,0,106,96,24,13,10,7,3,153,7,0,0,0,0,0,3,512,233,66,32,7,4,854,56,21,0,0,0,0,76,0,0,0,0,0,0,0,6,15,9,3,0,0,31,68,33,7,3,0,0,115,0,0,0,0
213031347,696,941,547,471,263,227,3145,217,161,84,56,26,29,577,41,65,45,38,13,6,205,259,228,127,90,42,32,780,285,154,58,26,10,5,539,3,3,3,4,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,3,285,158,66,31,10,5,553,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,3,0,10,0,7,3,0,3,0,18,0,0,0,0,0,0,0,1245,1337,738,602,316,262,4502,672,883,592,572,276,267,3259,198,161,116,69,40,28,609,83,167,111,90,26,16,489,277,330,225,160,65,42,1099,337,200,94,63,27,29,749,28,42,11,0,0,0,81,7,10,3,0,0,0,16,0,0,0,0,0,0,0,377,253,107,60,27,29,852,3,6,0,0,0,0,11,0,0,0,0,0,0,0,5,6,4,3,0,0,16,7,9,4,0,0,0,21,0,0,0,0
213031348,603,811,416,330,108,94,2363,120,76,34,11,6,3,251,86,130,69,58,19,10,373,208,208,103,67,28,15,625,410,296,145,72,27,10,957,90,87,44,12,10,0,242,136,27,16,3,3,0,180,0,0,0,0,0,0,0,642,401,203,87,37,14,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,18,7,6,5,0,0,0,22,0,0,0,0,0,0,0,1458,1426,723,496,166,123,4400,585,751,442,344,122,82,2324,128,87,45,15,9,3,298,116,154,80,57,14,18,434,243,238,125,72,26,22,729,301,321,164,91,35,11,918,202,136,51,24,3,3,419,234,170,44,14,9,4,474,4,3,3,0,0,0,13,736,628,263,129,49,18,1819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,3,21,3,0,4,4,0,3,21,6,8,3,0
213031349,254,420,303,386,123,66,1546,22,29,10,3,0,3,62,125,251,140,107,45,18,690,145,283,150,110,46,23,751,260,145,43,13,3,0,457,51,127,32,20,3,0,225,27,39,7,6,0,0,77,3,0,0,0,0,0,3,338,307,79,28,9,0,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,740,1013,531,528,174,84,3071,272,448,372,464,181,84,1813,43,47,20,12,4,0,125,101,270,182,114,42,12,730,142,315,200,127,47,15,855,238,205,75,28,3,4,555,47,66,39,12,10,0,172,84,89,19,5,0,0,198,0,0,0,0,0,0,0,372,350,133,47,13,6,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213031350,589,854,423,345,81,43,2331,42,39,8,7,0,0,102,35,75,23,12,7,0,147,75,116,36,16,5,0,251,362,188,43,28,8,3,624,23,18,13,3,3,0,60,0,3,3,0,0,0,9,6,0,0,0,0,0,7,388,215,59,29,5,3,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,3,4,0,3,31,4,17,3,4,0,3,31,0,0,0,0,0,0,0,1060,1194,523,394,93,44,3311,503,791,474,395,111,41,2322,107,86,30,19,3,0,242,34,78,28,12,3,0,163,138,161,61,27,3,0,406,260,137,59,21,5,0,481,71,53,15,10,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,194,71,28,6,3,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,3,0,0,24,8,7,5,3,0,0,24,0,4,0,0
213031351,627,831,468,429,151,97,2600,193,111,41,16,7,0,368,25,24,15,14,0,0,76,213,136,55,30,9,3,442,338,176,57,28,17,10,624,75,38,20,11,3,0,152,0,0,0,0,0,0,0,4,3,7,0,0,0,12,422,218,84,36,18,11,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,0,3,3,3,31,10,12,0,3,3,3,37,0,0,0,0,0,0,0,1275,1194,608,496,178,112,3865,556,848,504,431,170,101,2616,40,40,20,15,4,3,117,33,38,18,14,8,0,110,71,77,38,31,7,8,226,356,248,94,56,20,3,784,62,18,4,5,0,0,87,71,68,41,9,3,3,199,7,3,0,0,0,0,8,493,343,145,69,24,6,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,3,0,0,0,11,4,0,0,0
213031352,1035,1543,727,569,225,82,4182,48,51,11,9,4,0,124,32,87,44,25,3,0,190,80,137,53,37,8,0,310,238,145,55,19,6,5,462,38,13,3,0,0,0,56,9,4,0,0,0,0,15,3,0,0,0,0,0,6,287,164,58,22,6,5,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,6,3,0,29,6,15,0,6,3,0,24,0,0,0,0,0,0,0,1412,1855,839,631,237,89,5057,944,1404,792,716,232,71,4161,70,66,26,3,0,0,167,71,172,80,68,6,5,406,141,242,104,75,11,8,580,242,180,47,23,4,3,496,51,29,6,0,0,0,87,8,11,8,0,0,0,27,3,0,0,0,0,0,3,310,222,58,23,9,3,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,7,0,0,28,10,11,0,7,0,0,28,5,0,0,0
213041353,762,1516,828,980,480,195,4769,6,4,4,0,0,0,23,3,6,3,3,0,0,18,13,11,3,5,0,0,40,203,89,15,3,0,0,316,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,209,96,15,3,0,0,320,19,4,0,0,0,0,25,7,0,0,3,0,0,10,0,3,0,4,0,0,9,28,10,0,6,0,0,42,0,0,0,0,0,0,0,1008,1642,842,992,487,200,5171,1008,1791,972,1097,491,206,5565,34,24,3,3,0,0,66,9,13,3,3,3,0,28,38,41,5,6,3,0,93,240,99,16,4,3,4,358,24,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,3,262,99,20,4,3,4,383,28,5,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,7,3,0,0,0,40,0,0,0,0
213041355,232,737,767,1110,511,182,3533,68,71,52,29,4,9,236,4,19,3,10,0,0,38,77,91,58,34,11,9,268,12,23,4,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,4,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,841,829,1148,519,185,3846,305,808,764,1302,585,224,3990,88,112,61,47,11,0,325,16,24,16,14,3,7,85,109,134,78,61,17,7,409,42,44,31,16,6,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,44,31,16,6,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
213041356,842,1532,945,917,408,198,4838,86,44,19,10,8,0,174,0,3,3,0,0,0,10,88,49,26,11,8,0,186,124,78,23,5,3,0,231,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,125,79,23,5,3,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,3,3,0,4,0,0,10,0,0,0,0,0,0,0,1065,1667,992,941,420,203,5280,1104,1871,1059,935,437,256,5667,108,79,23,12,3,0,225,3,6,3,3,0,0,17,106,83,31,15,8,0,240,192,107,40,16,7,4,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,191,114,40,16,7,4,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,9,6,0,3,3,0,0,9,0,0,0,0
213041357,635,1092,727,728,292,158,3631,39,29,9,6,4,0,94,0,0,0,0,0,0,0,39,29,9,6,4,0,94,173,115,27,14,3,3,332,0,3,0,0,0,0,4,4,0,0,0,0,0,6,3,4,0,0,0,0,12,184,124,32,14,3,3,354,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,856,1247,771,750,301,162,4087,923,1605,905,823,409,201,4868,200,181,37,17,5,0,439,9,9,5,3,0,0,28,207,193,37,16,5,4,467,81,49,14,15,3,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,49,14,15,3,3,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0
213041358,400,931,642,704,351,153,3177,28,48,6,11,3,0,92,0,0,0,0,0,0,0,28,48,6,11,3,0,92,11,8,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,442,988,650,718,354,152,3306,698,1350,862,929,398,206,4441,36,25,21,15,11,0,113,4,9,4,0,0,0,21,38,39,29,15,11,0,133,31,23,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,5,0,0,0,67,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
213041359,92,168,111,133,56,49,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,20,0,0,0,0,85,0,0,0,0,0,0,0,156,182,111,133,56,49,700,69,145,94,79,50,31,472,3,0,0,7,0,0,7,0,0,0,0,0,0,0,3,0,0,7,0,0,13,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,84,22,3,0,0,0,112,3,0,0,0,0,0,3,0,0,0,0,0,0,0,90,22,3,0,0,0,113,0,3,0,0
213041360,173,636,464,575,250,140,2240,9,11,3,9,3,0,29,30,72,28,23,4,0,150,34,76,32,30,4,0,178,11,18,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,735,501,609,261,140,2457,366,964,880,1234,560,243,4248,22,31,27,24,12,7,122,33,81,42,37,14,4,213,56,112,71,60,21,9,336,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
