SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
211051276,9,5,3,0,0,0,11,53,0,0,0,0,0,14,14,35,158,101,53,27,23,0,53,476,0,0,0,0,0,7,0,8,23,8,5,4,3,0,13,71,0,0,0,0,0,25,39,53,118,44,8,21,4,3,35,348,0,0,0,0,3,15,12,10,20,8,3,0,0,0,12,81,0,0,0,0,0,0,4,3,9,7,0,0,0,0,3,28,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,17,0,0,0,3,14,20,10,12,17,10,0,3,0,0,9,104,0,0,0,0,0,4,0,0,0,0,0,0,0,0,76,88,3,3,3,12,18,92,88,125,423,235,123,85,53,12,257,1530,0,0,4,3,0,23,17,18,34,4,4,0,0,0,16,126,0,0,0,22,0,47,30,8,27,3,0,0,0,0,23,153,0,0,0,0,0,3,0,0,4,0,0,0,0,0,7,13
211051277,10,9,10,3,0,0,4,40,0,0,0,0,0,3,12,15,135,81,40,21,15,4,36,367,0,0,0,0,0,0,0,0,19,12,5,3,0,0,9,51,0,0,0,0,0,12,14,38,91,33,7,7,3,0,25,237,0,0,0,4,0,5,3,3,9,5,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,3,0,4,11,7,11,15,3,3,0,0,0,11,69,0,0,0,0,0,0,0,0,0,4,0,0,0,0,43,51,3,6,3,3,8,38,49,78,303,193,113,54,41,6,151,1038,0,0,0,0,0,4,17,14,37,17,12,0,0,0,15,118,0,3,0,10,0,27,25,13,12,3,0,0,0,0,13,102,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,19
211051278,26,8,6,0,3,0,4,65,0,0,0,7,0,7,11,36,260,214,118,60,45,8,85,845,0,0,0,0,0,9,4,9,31,29,12,10,7,0,11,117,0,0,0,3,0,18,49,77,215,85,22,40,5,3,49,565,0,0,0,4,0,13,10,11,22,6,3,3,0,0,14,93,0,0,0,0,0,4,0,5,22,3,0,0,0,0,5,42,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,18,4,0,0,3,9,21,12,12,15,10,3,4,0,3,17,114,0,0,0,0,0,3,0,0,9,0,3,0,0,0,102,118,8,8,3,15,9,75,97,160,684,434,250,173,103,31,355,2410,0,0,0,4,0,23,27,21,50,21,11,3,0,0,36,201,0,0,3,20,0,44,27,23,29,8,3,0,0,0,12,186,0,0,0,0,0,3,3,3,3,0,0,0,0,0,7,16
211051279,16,5,4,0,0,0,3,38,0,0,0,0,3,7,5,15,97,64,40,23,18,3,40,321,0,0,0,0,0,0,0,0,9,9,3,3,0,0,4,35,0,0,0,0,3,5,17,21,70,16,8,16,3,0,21,180,0,0,0,0,0,3,0,9,10,6,0,0,0,0,3,34,0,0,0,0,0,3,0,0,4,4,0,0,0,0,4,18,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,17,0,0,3,0,4,4,7,6,12,5,3,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,48,4,0,7,4,11,36,38,61,253,138,82,62,41,11,152,899,0,0,0,4,0,8,8,9,18,4,0,0,0,0,8,54,0,0,0,9,3,25,10,7,12,3,0,0,0,0,5,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
211051280,3,4,3,3,0,0,3,18,0,0,0,0,0,9,12,13,84,105,39,28,21,10,44,364,0,0,0,0,0,0,4,3,15,13,7,3,3,4,12,55,0,0,0,0,0,9,17,22,77,35,8,13,6,0,24,206,0,0,0,5,0,3,4,6,8,3,0,0,0,0,4,40,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,8,6,9,3,0,0,3,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,57,3,6,0,4,3,27,37,55,224,193,103,67,54,18,171,965,0,0,0,0,0,10,14,6,17,3,3,0,0,0,7,65,0,0,0,7,0,18,13,4,7,8,0,0,0,0,6,61,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4
211051281,29,18,13,7,3,0,3,90,3,0,0,3,4,13,17,40,288,220,135,62,53,14,100,947,0,0,0,0,0,3,4,6,36,17,13,11,7,0,8,107,3,4,3,3,0,22,50,80,203,91,31,52,15,3,46,614,0,0,3,0,3,15,9,16,23,8,3,7,0,0,17,111,0,0,0,0,0,0,7,7,17,7,0,3,0,0,15,59,0,0,0,0,0,0,0,3,5,4,3,3,0,0,14,29,0,3,6,4,4,28,18,11,28,22,7,5,3,3,15,142,0,0,0,0,0,0,0,3,0,0,0,0,0,0,92,101,8,3,14,12,14,91,107,183,692,501,314,211,138,43,388,2712,4,0,0,0,0,14,36,28,70,51,14,3,0,3,40,259,0,0,4,22,3,61,36,17,33,10,0,0,0,0,28,222,0,0,0,5,0,3,3,3,4,3,0,0,0,0,3,27
211051282,20,17,3,3,3,3,13,66,0,0,0,0,0,3,0,13,111,95,54,38,29,5,47,404,0,0,0,0,0,0,0,3,7,16,5,5,6,0,7,62,0,0,0,0,0,12,22,26,87,40,10,40,8,3,21,278,0,0,0,3,0,5,4,6,16,11,4,0,0,0,11,65,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,11,0,0,0,0,0,3,0,0,5,0,3,0,0,0,3,15,3,0,0,0,3,11,0,4,13,3,3,3,0,0,7,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,70,3,3,3,9,6,41,34,69,290,218,132,136,74,24,231,1269,0,0,0,0,0,6,9,14,32,13,3,3,3,0,22,104,0,0,6,17,0,23,11,6,19,0,3,0,0,0,15,94,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8
211051283,16,3,3,0,0,0,8,41,0,0,0,0,0,3,20,25,178,95,54,18,11,0,47,459,0,0,0,0,0,4,0,3,25,12,9,0,0,0,0,54,0,0,0,0,3,8,35,60,114,42,12,17,8,0,20,325,0,0,0,0,0,6,3,5,13,7,5,3,0,0,5,53,0,0,0,0,0,0,3,3,6,0,0,0,4,0,3,25,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6,11,0,0,0,3,5,7,0,8,13,7,3,3,0,0,6,56,0,0,0,0,0,0,0,0,0,4,0,0,0,0,55,58,4,3,6,3,8,30,67,112,413,225,146,71,47,14,181,1328,0,0,0,0,0,9,10,22,32,13,5,3,0,0,8,105,0,3,0,18,0,23,17,13,10,3,3,0,0,0,13,108,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
211051284,19,17,8,0,0,0,0,52,0,0,0,0,3,7,3,34,149,122,73,40,34,5,56,524,0,0,0,0,0,0,0,3,19,16,12,7,0,0,3,61,0,3,0,0,0,4,13,35,113,45,11,33,5,0,32,292,0,0,0,0,3,8,8,13,14,5,0,4,0,0,7,61,0,0,0,0,0,0,3,0,12,0,0,0,0,0,7,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,13,0,0,0,4,0,11,7,9,13,3,4,0,0,0,3,50,0,0,0,0,0,0,0,0,3,0,0,0,0,0,70,72,0,5,0,5,8,35,41,96,369,253,157,136,74,9,220,1415,0,0,3,0,3,15,20,21,51,15,3,9,0,0,28,164,0,3,3,12,6,42,22,12,21,6,0,0,0,0,16,130,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,14
211051285,12,9,4,0,0,0,4,38,0,0,0,6,0,4,5,24,135,62,35,18,10,3,39,333,0,0,0,0,0,3,0,0,20,8,8,0,0,0,0,40,0,0,0,0,0,5,28,30,65,17,5,11,3,0,23,201,0,0,0,0,0,3,3,4,7,3,0,0,0,0,4,31,0,0,0,0,0,4,4,3,8,4,0,0,0,0,5,23,0,0,0,0,0,0,0,0,3,6,0,0,0,0,3,16,0,0,0,0,3,7,0,0,6,3,3,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37,3,3,3,4,8,24,42,71,301,148,72,48,29,7,142,902,0,0,0,0,0,8,3,4,16,7,3,3,0,0,15,63,0,0,3,9,0,19,12,9,3,0,0,0,0,0,7,59,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3
211051286,33,10,0,0,0,0,20,94,0,0,4,0,5,20,17,50,230,117,38,23,12,4,73,594,0,0,0,0,0,3,3,9,25,18,6,4,4,0,15,80,0,0,0,3,0,26,58,68,155,44,13,14,7,0,49,429,0,0,3,4,0,15,19,16,27,11,0,0,0,0,10,104,0,0,0,0,0,5,4,3,11,0,0,0,0,0,9,38,0,0,0,0,0,0,0,4,7,4,3,0,0,0,3,26,0,0,4,0,22,27,14,18,16,12,3,0,0,0,20,139,0,0,0,0,0,0,0,0,5,0,0,0,0,0,114,119,3,5,13,18,31,101,126,191,579,271,114,64,38,12,361,1923,0,0,0,0,0,16,30,19,42,11,5,0,3,0,22,150,0,0,5,25,3,62,30,20,15,5,0,0,0,0,29,197,0,0,0,0,0,7,0,0,4,0,0,0,0,0,5,21
212011287,8,5,0,3,0,0,0,27,0,3,0,0,0,10,5,10,118,113,60,32,39,4,35,429,0,0,0,0,0,0,0,3,10,10,10,5,3,0,8,52,0,0,0,0,3,3,10,29,84,43,9,36,3,0,21,244,0,0,0,4,0,0,0,4,12,7,0,0,0,0,3,29,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,18,0,0,0,0,4,0,3,0,9,0,3,0,0,0,3,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,50,54,3,0,0,4,6,17,24,59,281,242,141,109,59,16,160,1118,0,0,0,0,0,8,6,11,20,4,6,3,0,0,11,69,0,0,4,9,0,10,10,8,3,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
212011288,16,0,3,0,0,0,0,34,0,0,0,0,0,14,8,24,126,95,30,15,9,3,42,377,0,0,0,0,0,0,3,3,11,8,0,3,3,0,5,33,0,0,0,3,0,9,24,44,72,44,15,16,3,0,24,252,0,0,3,0,0,10,6,7,14,4,0,0,0,0,7,43,0,0,0,0,0,0,3,4,6,0,0,3,0,0,5,25,0,0,0,0,0,3,0,0,8,3,0,0,0,0,3,18,3,0,0,0,6,7,4,10,7,3,3,0,0,0,5,52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,50,55,4,10,6,3,17,54,52,95,297,204,81,69,38,9,166,1089,0,0,0,3,0,7,11,4,19,4,0,3,0,0,4,60,0,0,0,6,0,13,6,0,9,0,0,0,0,0,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
212011289,28,19,13,4,8,3,14,111,3,3,0,5,0,13,16,45,294,231,114,74,59,16,102,976,0,0,0,0,0,0,0,4,28,27,8,11,3,3,11,106,3,0,4,4,0,14,35,77,203,82,17,49,11,0,45,543,0,0,3,3,0,10,10,10,31,11,5,3,3,0,13,109,0,0,0,0,0,3,0,3,22,3,4,3,0,0,3,43,0,0,0,0,0,3,0,0,5,5,0,0,0,3,10,32,0,3,4,0,8,19,6,21,16,12,7,5,0,0,18,109,0,0,0,0,0,0,0,0,4,0,0,0,0,0,109,116,9,11,12,14,13,86,72,188,703,487,261,202,124,43,397,2613,0,0,0,3,0,22,25,17,46,13,3,8,0,0,32,162,0,0,8,23,0,57,23,14,26,4,0,0,0,0,20,172,0,0,0,0,0,3,0,3,9,0,0,0,0,0,4,23
212011290,11,0,3,0,0,0,4,34,0,0,0,3,0,10,9,15,92,54,10,10,6,4,22,230,0,0,0,3,0,0,0,3,9,3,5,0,0,0,3,27,0,4,0,3,3,13,16,32,66,18,12,6,3,0,20,192,0,0,3,3,0,3,0,10,0,3,0,0,0,0,5,30,0,0,0,0,0,0,5,3,6,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,7,0,3,0,0,0,3,13,0,0,0,3,3,0,4,9,10,5,3,0,0,0,6,44,0,0,0,0,0,0,0,0,3,0,0,0,0,0,29,38,3,7,5,9,10,39,37,73,238,114,60,34,17,3,121,779,0,0,0,0,0,3,3,15,10,3,3,0,0,0,5,48,0,0,3,6,3,9,9,6,4,3,0,0,0,0,3,40,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10
212011291,11,3,0,0,0,0,3,20,0,0,0,0,0,3,9,18,119,69,22,12,11,4,27,300,0,0,0,0,0,0,0,3,14,8,8,0,0,0,3,41,0,0,0,0,3,8,25,38,102,28,15,9,3,0,26,258,0,0,0,3,0,7,3,7,9,0,0,0,0,0,0,24,0,0,0,0,0,4,0,3,11,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,6,5,9,6,6,3,0,0,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,3,0,8,8,26,48,75,294,154,82,46,26,9,108,884,0,0,0,4,0,11,9,16,28,7,4,3,0,0,13,96,0,0,0,12,0,32,12,13,5,4,3,0,0,0,7,86,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
212011292,14,5,3,0,0,0,0,32,0,0,0,0,0,13,6,27,193,94,26,9,11,0,16,407,0,0,0,0,0,0,5,0,25,12,10,0,5,0,5,64,3,3,0,0,0,20,58,69,171,51,5,21,0,0,37,435,0,0,0,3,5,13,12,12,11,7,0,0,0,0,8,63,0,0,0,0,0,4,5,4,10,3,0,0,0,0,4,29,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4,11,0,0,7,3,15,13,9,11,17,3,3,0,0,0,7,87,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56,65,8,8,7,9,21,65,97,126,505,258,101,59,35,3,173,1463,0,0,0,3,0,31,35,26,48,14,7,0,3,0,22,192,0,3,4,28,0,50,22,17,14,3,0,0,0,0,12,149,0,0,0,0,0,3,0,0,5,3,0,0,0,0,3,20
212021293,22,18,8,8,4,3,8,88,3,0,0,0,0,11,13,42,273,235,141,100,85,18,85,995,0,0,0,0,0,0,0,10,22,28,20,16,13,3,14,123,0,0,3,4,0,16,48,79,233,106,23,89,21,4,52,687,0,0,0,3,0,5,5,5,13,5,0,6,3,0,10,61,0,0,0,0,3,3,5,3,14,3,0,0,0,0,5,39,0,0,0,0,0,0,0,0,3,3,11,5,0,3,9,32,0,0,6,0,10,11,7,8,35,11,6,0,3,0,11,109,0,0,0,0,0,3,0,3,0,3,3,3,0,3,134,150,7,3,12,9,19,60,81,165,707,534,345,322,218,68,393,2935,0,0,0,3,0,15,30,25,77,47,14,14,0,0,35,260,0,0,4,21,0,65,40,15,22,7,0,0,0,0,10,193,0,0,0,0,0,0,0,8,4,0,0,0,0,0,5,19
212021294,19,5,11,0,0,0,5,53,0,0,0,0,0,3,9,44,261,226,102,43,39,3,50,790,0,0,0,0,0,3,3,8,41,31,23,6,3,0,9,126,3,4,3,0,0,19,48,73,285,82,23,60,11,0,40,656,0,0,0,3,3,6,3,8,23,8,3,3,0,0,3,65,0,0,0,0,0,3,3,3,17,11,0,3,0,0,6,52,0,0,0,0,0,0,0,3,3,3,8,3,3,0,0,26,4,0,6,3,10,7,0,5,13,5,4,3,4,0,12,70,0,0,0,0,0,0,0,0,5,0,0,0,0,0,117,131,11,8,13,6,12,52,82,155,766,513,280,205,97,8,294,2504,0,0,0,3,0,17,26,35,57,30,15,7,3,0,15,203,0,0,3,19,0,36,33,17,24,4,0,0,0,0,13,147,0,0,0,0,0,7,7,0,3,0,3,0,0,0,3,17
212021295,8,0,0,0,0,0,5,22,0,0,0,0,0,3,6,8,43,21,11,5,3,0,10,111,0,0,0,0,0,0,0,0,6,6,0,0,3,0,5,27,0,0,0,4,0,22,42,53,73,22,8,0,0,0,30,258,0,3,3,4,6,20,14,9,10,3,3,0,0,0,12,85,0,0,0,0,0,6,3,0,10,4,0,0,0,0,9,29,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,7,9,11,5,47,38,16,27,45,14,0,0,0,0,34,252,0,0,0,0,0,3,3,0,4,0,0,0,0,0,61,81,6,16,12,18,61,91,83,111,243,118,39,18,13,3,176,1000,3,0,0,0,0,23,14,18,38,10,3,0,0,0,22,126,3,0,7,14,0,23,3,9,16,9,0,0,0,0,7,94,0,0,0,3,0,7,3,3,3,0,0,0,0,0,0,15
212021297,11,6,4,0,3,0,3,47,0,0,0,0,0,6,4,23,104,50,28,19,6,3,23,274,0,0,0,0,0,3,0,3,12,3,9,3,4,0,13,51,0,3,0,3,0,16,54,39,98,33,13,9,4,0,25,309,0,0,5,6,3,20,13,7,13,3,0,0,0,0,6,77,0,0,0,3,0,0,4,3,8,0,0,0,0,0,11,34,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,22,5,5,5,6,21,17,10,17,32,20,10,0,0,0,15,163,0,0,0,0,0,0,3,0,4,0,0,0,0,0,67,71,6,6,7,17,33,69,96,105,377,207,130,54,31,15,214,1376,0,0,0,0,0,9,20,14,44,28,8,3,0,0,16,134,0,0,4,11,0,20,16,8,8,4,0,0,0,0,10,85,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10
212021299,11,10,4,3,0,0,7,36,3,0,0,0,0,3,8,20,76,77,43,42,43,20,42,375,0,0,0,0,0,0,3,0,10,7,7,5,6,6,6,48,0,0,0,3,0,4,7,18,56,31,3,44,20,4,27,218,0,0,0,0,0,6,0,0,0,3,3,0,0,0,3,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,19,0,0,0,0,0,0,0,0,3,3,3,0,3,0,10,19,0,0,0,3,0,3,0,3,18,0,0,3,0,3,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,53,4,3,3,3,4,21,28,47,200,168,110,135,101,62,171,1070,0,0,0,0,0,3,4,3,9,6,0,0,3,0,8,38,0,0,0,5,0,7,3,0,3,3,3,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
212021453,10,6,7,3,0,0,8,49,0,0,0,0,0,4,11,28,129,100,60,41,33,5,37,445,0,0,0,0,0,3,0,5,20,9,8,11,4,3,14,72,0,0,4,3,6,30,55,67,139,66,13,26,5,0,41,460,0,0,4,0,5,14,20,9,19,5,4,0,0,0,14,93,0,0,0,0,0,4,3,3,8,3,0,3,0,0,7,40,0,0,0,0,0,0,0,0,3,3,3,3,0,0,7,30,3,4,10,9,25,23,23,25,34,24,6,0,0,0,35,218,0,0,0,3,0,0,0,0,7,0,0,0,0,0,86,93,11,9,22,17,36,90,118,151,461,314,192,128,70,31,293,1933,3,0,0,0,0,15,15,16,32,20,5,0,4,0,16,132,0,0,3,13,3,22,11,8,12,4,0,0,0,0,9,90,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,13
212021454,20,7,12,3,0,0,9,72,0,4,0,0,0,9,11,27,138,124,70,37,24,6,59,500,0,0,0,0,0,0,4,3,24,12,9,6,6,0,19,86,0,0,3,13,3,32,55,95,192,59,32,28,9,3,49,568,0,3,5,5,7,25,18,13,26,19,3,0,0,0,13,129,0,0,0,0,0,3,10,10,12,8,0,0,0,0,11,45,0,0,0,0,0,0,0,0,6,5,4,0,0,0,11,31,10,8,3,9,35,32,12,24,48,24,5,5,0,0,25,248,0,0,0,0,0,4,4,3,4,3,0,0,0,0,96,116,15,18,19,27,46,106,113,194,554,374,253,129,98,28,358,2334,0,0,0,4,0,12,15,14,50,20,6,5,3,0,18,149,0,0,10,10,0,26,17,6,9,7,3,0,0,0,10,102,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,22
212021455,27,10,0,0,0,0,4,55,0,0,0,3,0,10,8,33,228,183,60,33,30,0,44,636,0,0,0,0,0,3,0,8,30,20,11,0,3,0,16,91,0,3,3,5,0,23,44,92,199,68,14,25,3,0,47,534,0,0,3,0,5,19,5,11,24,9,0,0,0,0,3,81,0,3,0,0,0,0,3,13,11,5,0,0,0,0,3,44,0,0,0,0,0,0,0,3,17,4,3,0,3,0,7,34,3,3,4,3,10,23,3,10,22,6,0,0,0,0,24,116,0,0,0,0,0,0,0,7,4,0,0,0,0,0,76,88,5,14,6,14,18,81,72,179,631,409,182,110,62,6,267,2051,0,0,0,0,0,16,24,23,53,25,9,6,0,0,19,175,0,0,3,20,3,44,32,14,21,3,0,0,0,0,8,145,0,0,0,0,0,0,3,5,4,0,0,0,0,0,8,26
212021456,21,6,0,0,0,0,9,53,0,0,0,0,0,4,6,31,153,113,57,13,12,0,36,425,0,0,0,0,0,0,3,5,25,23,8,3,3,0,10,86,0,3,0,3,3,29,52,87,175,59,22,19,7,0,41,491,0,0,0,9,3,7,11,15,17,3,3,0,0,0,7,74,0,0,0,0,0,6,4,0,11,3,4,3,0,0,8,43,0,0,0,0,0,0,5,0,9,4,0,0,3,0,3,25,4,6,3,3,20,29,11,27,26,15,3,0,0,0,26,169,0,0,0,0,0,0,3,3,3,0,0,0,0,0,82,87,7,6,10,17,28,91,98,174,518,308,150,61,47,12,249,1766,0,0,3,0,0,24,30,20,58,21,4,0,4,0,21,185,0,0,6,25,3,47,15,17,18,4,0,0,0,0,10,146,0,0,0,0,0,3,4,6,3,0,0,0,0,0,3,18
212031300,7,8,7,0,0,0,4,44,0,0,0,0,0,14,7,27,184,118,63,19,17,0,38,477,0,0,0,0,0,3,5,5,15,22,9,5,0,0,10,74,0,0,3,3,0,21,60,78,159,52,18,9,3,0,44,446,0,0,0,3,3,17,12,17,26,6,0,0,0,0,7,92,0,0,0,0,0,4,8,10,9,3,0,3,0,0,4,38,0,0,0,0,0,0,0,0,3,5,3,0,0,0,3,18,0,0,0,3,11,29,18,24,22,13,4,0,0,0,13,141,0,0,0,0,0,3,4,4,3,5,0,0,0,0,87,109,4,3,7,13,22,89,115,170,486,321,150,66,47,5,253,1749,0,0,0,5,0,30,40,40,70,20,5,3,0,0,31,245,0,0,3,31,5,64,35,13,22,9,0,0,0,0,29,206,0,0,0,0,0,8,3,0,10,0,0,0,0,0,3,22
