SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
212041309,0,0,0,3,9,0,6,0,0,12,0,9,0,5,14,7,14,8,9,34,3,9,10,16,34,0,12,9,9,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,9,64,24,45,140,0,0,0,3,6,0,3,0,0,3,0,7,0,0,7,3,7,0,3,9,3,5,0,0,12,4,3,4,4,15,0,10,6,20,42,3,11,3,14,37,3,6,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,11,15,61,18,56,151,0,0,0,4,3,0,0,0,0,0,0,4,0,3,7,0,3,0,3,7,0,0,0,3,5,0,3,0,3,7,3,18,0,16,33,3,18,11,17,51
212041310,0,8,0,0,16,0,5,3,0,6,3,14,5,3,30,11,35,15,28,86,5,20,3,11,37,3,9,3,7,23,4,4,3,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,25,104,35,59,232,0,0,0,3,8,0,0,0,0,3,0,4,3,4,17,0,9,0,0,19,0,3,0,4,9,0,16,7,16,30,5,24,14,21,63,0,16,0,13,34,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,17,21,82,29,72,206,0,3,0,0,4,0,3,0,0,3,0,8,0,7,9,3,4,0,3,9,0,0,0,3,6,0,5,5,5,18,6,15,5,18,48,5,37,10,25,77
212041311,0,23,3,11,35,3,27,6,7,43,11,81,25,62,176,28,122,35,70,253,7,20,6,9,42,4,15,7,4,23,0,4,0,0,4,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,9,4,10,0,7,17,62,305,81,170,614,0,8,5,3,23,0,11,3,11,29,0,27,3,15,43,8,23,5,21,63,5,24,12,19,56,11,66,26,53,153,16,74,18,45,155,13,19,8,7,47,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,5,16,0,8,33,60,291,72,185,616,3,9,0,4,14,0,0,0,3,3,3,24,3,8,36,6,13,4,9,35,3,17,6,10,34,15,80,21,35,153,30,114,46,63,250,26,49,29,29,131
212041312,0,15,9,6,28,6,34,8,3,52,5,40,10,19,79,9,94,20,46,170,7,18,12,12,44,3,17,8,7,28,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,3,11,4,6,0,5,14,39,226,63,102,434,0,6,5,0,10,0,6,0,5,17,3,28,5,17,51,4,19,6,24,46,8,18,4,10,42,14,41,10,31,96,14,65,16,22,112,3,21,3,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,9,21,50,204,49,128,428,3,3,0,4,10,0,0,0,3,3,0,20,6,5,41,3,12,4,9,28,0,6,0,10,22,7,28,7,18,63,20,78,20,36,153,14,40,15,19,89
212041313,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,8,4,3,20,0,11,0,3,21,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,12,17,56,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,5,0,0,0,5,8,3,16,4,3,26,4,11,10,3,31,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,16,23,83,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,3,8,3,21,11,10,40
212041314,0,5,0,3,5,0,6,0,0,12,3,8,0,4,14,14,43,7,11,77,6,16,0,7,32,0,13,4,4,22,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,25,100,17,33,180,0,3,0,0,3,0,0,3,0,3,0,8,3,0,8,0,3,0,3,9,0,10,3,0,13,3,10,4,12,30,12,44,9,24,87,4,13,0,9,32,0,7,0,0,7,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,26,102,32,50,207,0,0,0,7,5,0,0,0,0,0,0,4,0,0,3,3,3,0,4,7,0,0,0,0,7,0,3,0,3,8,6,38,14,28,86,9,52,18,21,103
212041316,0,5,0,4,16,4,10,0,3,15,0,5,0,3,13,4,39,11,19,72,3,15,9,8,38,3,7,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,20,85,30,47,178,0,3,0,0,5,0,0,0,0,3,0,5,3,0,13,5,3,0,3,12,0,3,3,0,10,3,11,11,13,37,10,33,3,11,61,3,5,5,3,12,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,10,23,76,24,49,163,0,0,0,0,3,0,0,0,0,0,0,5,3,3,9,3,3,0,0,14,0,4,0,7,8,0,0,6,3,9,13,18,19,32,75,3,19,5,5,41
212041317,0,8,3,3,17,3,8,3,0,13,9,40,4,28,78,21,99,28,46,192,10,21,3,11,39,4,6,3,3,19,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,16,45,198,47,98,383,0,0,0,3,8,0,4,3,3,13,0,13,3,3,16,3,20,4,13,35,3,18,4,4,28,10,33,10,20,73,12,52,18,24,115,3,7,3,6,23,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,18,38,156,59,89,341,0,7,0,3,15,0,0,0,3,6,0,4,0,7,14,0,10,8,8,24,0,5,3,4,13,5,13,3,12,36,18,62,22,40,141,11,39,12,17,84
212041318,0,7,0,3,9,3,3,0,3,9,6,19,5,6,34,7,54,14,21,104,3,13,4,4,22,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,6,20,24,112,28,51,208,0,3,0,4,7,0,3,0,0,6,4,3,4,6,19,0,9,5,6,22,0,8,4,0,16,4,33,11,7,50,9,36,9,11,68,0,6,4,3,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,26,110,29,38,207,0,0,0,3,7,0,0,0,0,0,0,3,0,0,5,0,6,0,0,9,0,0,0,4,3,0,11,0,12,20,3,39,21,18,74,5,27,12,16,62
212041459,0,5,0,4,13,3,12,0,3,18,3,39,8,13,60,9,74,14,36,136,5,16,0,4,29,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,11,19,166,28,70,279,0,9,0,3,11,0,6,3,0,10,4,6,0,6,14,3,10,3,4,25,0,13,3,10,27,9,28,13,21,64,11,37,10,20,84,0,18,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,0,4,20,31,136,42,72,282,0,3,0,3,9,0,0,0,0,0,0,5,3,7,13,0,4,0,3,9,0,14,0,6,20,0,34,4,16,50,10,51,11,32,104,8,31,5,11,56
212041460,3,8,6,3,20,4,9,7,0,26,3,37,8,12,66,24,95,16,38,176,3,25,9,7,40,0,11,3,4,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,10,0,0,9,48,196,46,70,365,0,6,0,3,8,0,3,0,6,12,3,9,5,5,24,6,24,3,16,49,8,14,9,15,50,13,33,15,27,84,21,67,14,28,130,3,14,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,7,17,61,175,57,107,399,3,4,3,5,9,0,0,0,0,0,0,10,3,8,20,3,7,5,10,26,0,10,3,7,16,7,21,8,17,52,14,72,29,47,161,16,34,13,12,74
212051319,0,8,3,7,25,3,31,13,3,49,7,17,4,12,39,7,19,5,11,48,0,8,5,23,40,3,17,5,13,43,0,15,5,3,26,0,3,0,0,10,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,20,29,133,48,85,295,0,7,3,3,13,0,9,3,10,25,4,18,9,3,36,8,13,0,18,35,3,4,4,5,17,0,3,5,8,20,6,24,11,16,58,3,21,3,15,39,0,15,4,3,25,0,0,0,3,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,3,5,16,24,132,52,83,291,0,4,3,3,11,0,3,0,0,3,3,20,5,11,42,7,15,3,9,35,6,8,0,10,18,3,11,11,3,32,0,12,8,19,39,8,40,21,21,94
212051320,0,8,0,3,9,0,12,0,0,13,4,11,5,9,20,4,22,7,31,65,3,12,4,13,33,3,13,5,12,34,0,11,4,3,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,16,88,31,71,205,0,0,0,0,5,0,3,3,0,3,0,18,0,0,18,0,6,3,7,16,4,0,0,11,18,0,9,6,10,25,0,20,9,19,44,3,16,9,8,45,0,3,3,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,14,84,36,66,200,0,7,0,0,4,0,0,0,0,0,0,6,4,5,10,0,4,6,3,12,3,5,4,3,11,0,3,0,4,9,0,31,11,20,60,6,32,14,22,81
212051321,0,7,0,0,6,0,0,0,0,0,0,3,0,3,5,0,4,5,0,10,4,6,7,8,19,6,29,16,6,56,9,27,11,9,54,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,19,77,46,35,176,0,3,3,0,10,0,0,0,0,0,0,4,0,3,10,0,0,0,0,6,3,0,0,0,7,0,0,3,3,9,9,15,16,12,48,12,26,31,18,90,3,9,9,9,29,0,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,5,33,66,74,39,211,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,4,3,0,4,0,0,0,0,0,0,0,0,0,3,5,7,9,3,22,14,16,23,12,65
212051322,0,0,0,3,3,0,4,0,0,4,0,5,7,5,10,0,11,3,11,25,4,17,8,8,37,9,39,10,8,71,8,14,12,11,38,0,7,3,0,7,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,6,14,26,98,43,47,223,0,3,3,0,10,0,3,0,0,3,0,0,0,0,3,0,3,0,4,9,0,0,0,3,6,0,0,9,3,11,0,30,21,11,65,19,29,27,15,91,6,5,13,4,28,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,30,90,80,49,243,0,0,0,0,7,0,0,0,0,0,0,3,0,3,9,0,0,0,0,3,0,0,3,0,3,0,3,0,0,3,3,6,0,5,19,13,41,23,21,97
212051323,0,3,0,4,3,0,3,0,0,4,0,6,0,0,6,0,4,4,3,12,3,8,9,3,29,4,19,13,14,49,0,20,7,11,33,3,4,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,64,34,41,156,0,0,0,3,5,0,0,0,0,3,0,3,6,0,8,0,4,0,3,9,4,0,0,0,3,0,3,3,3,8,3,15,14,11,47,4,23,11,13,57,7,4,7,4,15,0,3,0,3,10,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,13,29,70,48,45,186,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,3,0,4,0,10,4,7,26,5,21,13,18,57
212051324,0,0,0,0,6,0,6,0,0,5,0,0,0,6,7,3,19,7,7,32,3,28,5,8,39,4,22,13,16,55,0,10,4,3,17,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,95,39,48,184,0,3,0,0,3,0,3,0,0,4,0,6,3,0,10,4,3,0,0,3,0,3,0,3,7,0,0,0,6,14,8,17,5,15,44,3,34,12,8,60,0,4,11,4,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,10,18,83,42,47,189,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,4,6,0,3,0,0,5,0,4,4,5,15,7,33,16,18,71
212051325,0,5,0,3,12,0,13,3,0,14,4,7,3,4,15,7,8,3,10,25,0,18,0,12,33,3,15,0,9,27,0,7,3,0,13,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,3,10,14,79,19,42,158,0,3,4,4,11,0,4,0,0,3,3,8,5,3,14,0,3,3,5,13,0,0,3,4,8,0,11,3,3,19,3,21,15,23,57,3,27,6,13,50,0,12,5,3,19,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,9,15,89,45,54,206,0,0,0,0,3,0,0,0,0,0,0,3,0,3,14,0,6,3,0,6,0,0,0,0,7,0,3,0,6,10,3,17,3,12,40,8,37,16,25,84
212051326,0,3,0,0,5,0,6,0,3,8,0,5,3,10,19,0,31,8,20,57,4,15,8,12,46,3,26,11,17,49,0,6,3,3,18,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,99,40,68,220,0,7,0,4,7,0,0,0,3,6,0,12,0,0,13,0,4,0,13,13,0,5,4,3,7,0,19,3,9,33,5,30,18,18,63,0,28,10,13,52,3,6,0,7,12,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,8,10,116,37,68,232,0,3,0,0,4,0,0,0,0,0,3,11,0,3,21,0,0,0,0,6,0,3,0,4,5,0,0,3,5,11,0,19,10,19,47,0,40,15,26,84
212051327,0,3,0,0,6,0,3,0,0,3,3,0,0,0,3,0,3,0,8,9,0,6,0,8,15,10,18,8,14,47,6,10,10,7,31,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,52,21,29,124,0,3,0,0,9,0,0,0,0,0,0,0,0,3,4,0,3,3,3,9,0,0,0,0,0,0,3,0,0,3,7,11,13,13,42,8,24,6,15,46,0,7,5,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,11,59,33,37,146,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,9,23,6,28,13,15,58
213011328,0,3,0,0,4,3,4,0,3,16,4,20,4,14,43,5,40,9,15,69,0,3,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,76,14,44,147,0,4,0,3,10,0,3,0,6,8,0,7,3,0,14,3,13,7,3,34,3,13,3,10,27,3,21,4,10,39,3,23,3,9,39,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,89,24,40,169,0,0,4,0,4,0,0,0,0,0,0,0,5,3,5,3,6,0,7,14,0,17,0,3,14,0,15,3,8,21,12,30,11,13,67,0,14,3,5,25
213011329,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,0,3,0,3,0,0,7,4,13,3,3,25,0,7,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,32,3,7,47,0,0,0,5,6,0,0,0,0,0,0,0,0,0,6,0,7,0,0,5,0,0,0,0,0,0,5,5,0,12,4,14,3,4,27,5,13,10,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,12,53,16,16,102,0,0,0,3,8,0,0,0,0,0,0,3,0,0,3,3,0,0,3,5,0,0,0,0,0,0,0,0,0,3,4,9,4,3,19,3,20,10,12,40
213011330,0,12,0,3,20,3,25,0,4,27,3,17,4,11,33,14,104,19,33,168,10,27,4,5,50,0,15,0,0,18,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,11,30,208,34,59,333,0,13,0,3,15,0,6,3,4,15,4,22,0,11,32,8,13,3,0,32,0,19,4,10,37,12,63,5,27,106,21,120,17,49,200,3,18,5,3,30,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,22,50,277,41,120,496,0,8,3,3,15,0,0,0,0,3,3,6,0,5,21,3,7,0,3,19,3,6,0,3,13,7,23,7,17,54,30,108,26,69,227,14,60,13,25,112
213011331,0,0,0,3,5,0,5,0,0,7,0,3,0,0,9,4,19,6,8,42,3,14,5,4,27,0,10,0,3,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,15,54,13,20,102,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,4,0,0,7,0,7,3,3,14,3,18,0,4,26,10,24,4,9,53,0,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,13,76,16,27,128,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,3,10,3,4,19,4,37,8,22,78,0,9,3,8,22
213011332,0,5,0,3,16,3,14,0,7,25,7,8,4,3,21,11,47,4,11,75,5,34,7,17,56,5,13,3,3,30,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,18,33,131,27,44,242,3,6,3,3,11,0,0,0,0,7,0,10,3,3,16,3,9,3,15,33,3,3,3,3,8,9,19,4,5,33,18,44,8,16,88,3,5,4,3,13,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,12,35,95,32,58,220,0,4,0,6,8,0,0,0,0,0,0,7,3,5,10,3,6,5,5,23,0,3,0,5,10,6,7,7,3,24,16,47,12,28,103,6,28,8,18,55
213011333,0,3,0,0,4,6,14,3,3,25,3,23,9,15,41,10,79,15,26,132,3,10,6,0,15,0,6,3,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,19,24,155,32,48,260,0,3,0,3,7,0,4,4,0,9,3,22,4,0,29,3,10,0,4,20,8,14,6,3,26,20,47,3,19,89,13,48,3,10,74,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,3,16,45,163,20,52,282,0,6,3,7,14,0,3,0,0,3,0,7,5,3,18,7,5,3,3,19,0,7,3,11,24,4,17,5,9,44,17,79,17,31,136,3,15,4,7,32
