SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
213041358,211,100,87,117,59,36,30,9,0,653,8,0,4,0,4,3,0,0,0,23,2327,1248,1298,1384,1222,1153,761,240,54,9691,100,16,75,84,23,8,4,0,0,319,100,44,60,55,32,15,6,0,0,313,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,15,78,35,0,8,0,0,0,183,6,3,10,7,8,10,4,0,0,50,55,18,84,44,8,23,4,0,0,234,1365,812,1040,780,490,372,170,48,17,5095,450,206,276,214,187,207,92,27,8,1666,4453,2384,2872,2606,2000,1794,1051,316,72,17551
213041359,12,0,8,4,3,7,0,0,0,38,0,0,0,0,0,0,0,0,0,3,153,134,103,121,168,160,147,45,3,1024,0,0,14,3,3,0,0,0,0,23,17,13,5,8,4,3,4,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,20,67,59,47,68,59,54,23,4,0,382,59,219,517,361,206,81,41,17,0,1503,314,430,691,571,442,307,213,61,10,3040
213041360,219,101,119,162,87,37,30,10,0,772,3,0,4,0,3,0,0,0,0,6,3320,1312,1410,2415,1399,756,483,252,58,11397,267,85,128,268,82,29,15,10,0,886,394,176,205,209,138,64,31,8,0,1239,3,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,146,75,146,104,39,35,12,0,3,565,11,9,4,8,12,0,0,0,0,51,158,81,154,116,59,35,12,0,3,618,915,393,475,586,273,148,58,27,6,2882,402,175,182,272,145,75,62,21,5,1345,5637,2342,2677,4068,2229,1178,696,328,74,19224
213041461,60,30,27,35,42,10,12,7,4,233,0,0,0,0,0,0,0,0,0,0,604,350,287,424,425,330,246,183,124,2972,26,19,37,23,15,9,3,0,0,129,76,38,34,35,39,26,9,0,0,265,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,13,27,8,3,8,0,0,0,76,0,3,0,4,3,0,0,0,0,7,22,15,27,13,4,8,0,0,0,85,178,100,98,103,84,61,30,20,12,690,67,56,45,57,46,40,19,14,9,360,1009,621,568,691,663,500,313,225,152,4751
213041462,86,30,48,62,47,19,7,0,0,301,4,0,0,0,0,0,0,0,0,3,896,396,443,643,359,229,101,24,6,3101,128,33,65,111,28,7,3,3,0,385,187,71,99,96,54,16,0,3,0,523,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,66,14,74,37,3,6,0,0,0,211,3,4,4,0,6,0,3,0,0,21,67,21,83,44,13,7,5,3,0,240,312,120,190,183,80,34,22,6,0,949,132,52,79,86,59,28,20,4,0,463,1812,749,1015,1268,650,359,161,45,12,6072
213041463,220,118,118,180,118,49,28,12,0,838,0,0,3,0,0,0,0,0,0,12,2919,1475,1309,2253,1719,1019,574,226,31,11519,184,40,130,179,67,21,17,6,0,655,386,181,224,242,135,75,27,7,0,1274,0,6,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,104,26,113,73,15,16,7,3,0,357,14,9,13,18,13,6,0,0,0,70,118,33,130,88,24,20,7,3,0,422,1000,545,549,680,433,244,98,25,5,3578,437,227,233,312,229,131,61,32,0,1669,5194,2593,2686,3934,2734,1579,818,320,42,19900
213051361,108,105,64,102,107,78,38,4,4,608,9,0,3,3,0,4,0,0,0,22,1638,1616,1100,1227,1932,1626,846,344,104,10433,209,56,257,151,55,31,11,8,0,780,543,218,264,188,129,58,27,10,0,1440,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,65,31,146,35,9,6,3,0,0,299,3,6,8,8,11,10,3,0,0,52,76,38,153,46,17,14,4,0,0,348,959,791,715,573,625,413,161,34,15,4294,272,244,205,216,242,184,128,30,16,1519,3767,3028,2741,2470,3061,2391,1196,433,132,19224
213051362,144,108,103,80,106,55,39,5,0,643,0,0,3,3,0,0,0,0,0,12,1634,1344,1106,1094,1460,1535,1318,512,142,10143,252,81,287,213,60,31,17,9,4,941,431,224,283,187,98,57,35,7,3,1326,6,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,86,70,166,66,8,4,3,0,0,407,17,10,28,17,10,5,3,0,0,97,104,80,188,85,22,17,8,0,0,502,976,690,739,627,529,509,290,81,24,4460,293,184,243,205,211,195,151,52,18,1551,3803,2679,2930,2521,2445,2410,1839,660,193,19477
213051363,78,62,69,53,40,20,7,3,0,338,0,3,4,0,0,0,0,0,0,9,643,403,625,512,431,363,212,121,33,3348,255,107,391,224,35,18,10,3,0,1038,134,98,173,68,30,19,5,0,0,539,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,69,87,215,43,13,5,3,0,0,431,15,3,9,18,3,3,0,3,0,49,78,96,222,54,11,11,3,3,0,482,430,290,584,352,227,174,60,33,10,2160,182,115,222,166,93,76,43,20,3,924,1775,1160,2336,1470,890,703,349,181,44,8907
213051365,400,190,228,213,137,66,30,16,3,1272,24,9,25,6,12,3,0,0,0,82,3733,1824,2122,2383,1875,1003,646,298,69,13952,1532,294,1725,1196,164,124,53,10,0,5099,1610,440,742,775,256,102,37,11,0,3979,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,712,242,1100,420,66,94,63,8,0,2694,32,9,27,34,4,0,6,3,0,104,741,247,1127,453,63,92,62,9,0,2801,1593,784,1145,936,502,290,132,42,0,5434,751,333,595,442,269,161,73,39,12,2681,10187,3988,7617,6402,3240,1822,1033,418,87,34784
213051366,209,98,164,138,80,39,6,7,0,736,6,0,3,5,4,0,0,0,0,20,1845,753,1388,1309,766,491,276,90,10,6928,937,182,1395,702,108,88,36,5,0,3452,1843,406,921,792,265,66,25,7,3,4329,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,385,189,783,218,39,52,17,4,0,1684,20,4,44,18,5,6,4,0,0,97,403,189,824,230,44,54,24,4,0,1781,885,375,972,607,301,196,57,16,7,3422,560,383,894,583,256,115,50,15,0,2870,6595,2324,6596,4376,1807,1064,485,135,27,23412
213051368,30,19,29,26,28,30,10,4,3,174,3,0,0,0,3,0,0,0,0,11,1010,775,748,768,1039,1045,785,535,250,6967,67,17,84,63,7,13,0,3,0,263,56,21,49,38,17,10,4,0,0,211,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,13,55,14,3,0,0,0,0,120,15,6,9,9,9,4,0,0,0,56,39,24,63,25,14,6,4,0,0,173,487,383,462,391,359,258,144,51,12,2547,167,92,179,147,117,133,99,65,20,1016,1862,1335,1621,1457,1583,1480,1049,659,287,11333
213051369,255,123,129,127,91,41,25,5,0,796,4,0,6,0,3,4,0,0,0,17,2845,1406,1704,1791,1484,1070,679,260,76,11322,464,55,545,365,60,34,14,3,0,1548,326,96,219,157,60,30,3,3,0,902,0,3,5,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,183,37,260,120,13,13,10,0,0,647,11,8,15,24,8,6,5,3,0,85,195,42,282,142,22,20,22,3,0,729,1931,908,1311,1058,637,378,150,57,9,6434,510,236,375,275,216,144,89,47,9,1896,6382,2788,4529,3897,2528,1706,980,369,96,23273
213051464,150,71,68,91,73,39,18,5,0,511,4,0,0,0,3,3,0,0,0,18,1520,718,742,1071,921,488,222,53,19,5751,166,47,192,158,45,37,21,7,0,674,131,56,84,93,54,15,8,3,0,451,9,0,9,3,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,3,72,9,70,49,0,8,3,3,0,218,16,3,11,21,8,5,0,0,0,70,88,15,82,73,9,16,3,3,0,290,967,473,720,655,448,216,78,9,4,3570,260,106,188,192,130,67,47,4,0,998,3210,1464,2123,2339,1682,878,393,86,21,12197
213051465,238,79,117,169,114,52,23,10,3,800,12,3,6,4,4,0,0,0,0,31,2935,1220,1194,2134,1701,802,554,286,67,10901,622,107,512,598,115,68,21,5,0,2046,409,164,212,209,111,38,19,8,0,1171,4,0,7,7,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,62,40,117,51,13,13,12,3,0,319,20,15,13,20,19,3,3,0,0,93,84,51,132,67,31,19,14,5,0,407,1769,697,1132,1243,757,366,161,64,13,6194,423,185,215,299,207,120,76,28,12,1568,6422,2510,3552,4765,3063,1481,875,411,97,23180
213051466,146,64,93,119,64,21,6,3,0,519,4,4,3,3,3,3,0,0,0,22,1588,578,880,1248,660,298,182,38,6,5469,758,72,635,641,69,49,24,0,0,2244,186,44,137,110,38,12,13,3,0,541,6,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,83,16,103,59,7,12,4,0,0,280,11,5,20,12,11,5,3,0,0,71,100,21,118,76,15,19,10,0,0,348,1277,430,921,898,377,193,72,8,7,4180,301,73,242,230,80,43,18,7,4,999,4348,1240,3086,3391,1301,656,341,56,10,14433
213051467,134,86,70,92,82,62,28,15,5,576,3,3,0,3,3,0,0,0,0,11,1815,1280,1116,1261,1499,1440,962,587,273,10234,181,74,245,163,49,15,17,4,0,750,403,142,210,169,87,41,17,7,0,1072,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,88,49,195,48,16,11,5,0,0,405,12,17,23,12,12,3,0,0,0,77,97,65,221,59,25,15,5,0,0,482,1088,789,872,659,634,439,250,82,35,4844,364,246,320,222,218,244,138,97,96,1948,4050,2674,3079,2632,2586,2262,1402,771,406,19861
213051468,68,26,51,31,35,40,14,6,0,279,3,3,0,3,3,3,0,0,0,16,1087,880,803,768,1072,1031,589,273,65,6555,73,22,101,58,10,10,4,0,0,270,88,28,62,47,27,16,3,3,5,276,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,33,19,57,24,3,11,3,0,0,154,8,7,16,12,9,3,4,0,0,52,47,21,74,34,12,17,5,0,0,212,755,545,643,480,464,339,153,45,15,3444,143,117,156,100,126,118,73,31,10,877,2217,1630,1879,1519,1747,1545,832,360,91,11809
214011370,149,76,103,84,88,70,42,15,6,629,4,0,4,3,0,3,3,4,0,26,1612,1046,1191,1281,1509,1301,930,492,282,9641,158,74,128,130,80,29,14,11,0,620,73,45,53,41,35,22,8,0,0,281,0,0,6,3,5,0,6,3,0,28,0,0,0,0,0,0,0,0,0,0,22,0,37,18,3,0,0,0,0,81,17,11,14,13,18,3,9,0,0,87,37,19,54,28,20,8,9,0,0,165,1871,1164,1403,1201,914,604,273,138,77,7639,360,222,294,282,247,249,150,98,68,1964,4173,2624,3197,3036,2873,2247,1394,738,420,20711
214011371,127,74,72,99,98,80,48,13,3,607,3,3,5,3,0,5,0,0,0,19,1286,965,1121,1095,1402,1570,1335,751,319,9839,43,23,59,34,20,14,3,0,0,196,16,12,18,29,17,10,0,0,0,103,12,4,3,10,3,10,7,4,0,50,0,0,0,0,0,0,0,0,0,3,8,6,23,4,3,0,0,0,0,43,4,6,34,23,22,17,6,3,0,121,9,18,58,28,24,17,6,3,0,171,1830,1457,1694,1343,1119,938,519,272,77,9239,410,358,406,359,332,354,224,123,61,2626,3642,2892,3433,2972,2953,2945,2108,1158,456,22570
214011372,137,83,98,89,73,67,50,21,3,617,7,0,9,3,3,0,3,7,0,27,1209,793,968,970,1136,1210,1292,797,328,8707,18,13,24,19,14,4,5,0,0,98,34,19,25,33,14,16,3,0,4,153,6,0,4,3,0,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,9,10,15,3,0,0,0,0,0,42,24,20,19,23,32,17,8,0,0,146,31,26,34,31,31,18,7,0,0,182,1743,1049,1445,1056,883,660,461,197,78,7566,390,266,363,286,272,274,240,159,87,2328,3454,2189,2914,2455,2387,2216,2026,1159,495,19289
214011373,74,63,48,57,59,58,36,22,23,428,3,0,0,0,0,3,0,0,0,9,1270,944,621,936,1402,1304,1214,873,542,9117,19,6,4,19,13,7,5,0,0,70,7,7,9,9,8,5,3,0,0,48,3,4,0,7,4,5,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,5,4,8,5,8,3,0,49,11,5,5,9,8,5,8,3,0,53,1767,1034,830,1074,1025,776,485,203,106,7292,255,174,135,159,219,216,147,95,72,1467,3339,2178,1609,2247,2705,2344,1877,1184,719,18199
214011374,178,143,104,104,125,83,48,9,0,794,3,0,3,0,3,4,3,3,3,23,1775,1490,1152,1381,2064,1763,1235,616,171,11649,11,6,14,15,7,3,0,0,0,60,11,6,9,3,9,4,0,0,0,46,0,0,0,3,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,10,6,3,13,9,18,12,7,0,0,75,6,9,22,9,20,13,7,0,0,84,2422,1549,1654,1480,1287,840,471,135,21,9861,379,257,255,236,289,234,183,72,22,1922,4653,3337,3142,3165,3724,2881,1904,824,219,23836
214011375,74,42,39,53,65,49,28,8,0,353,3,0,3,5,3,8,3,5,0,25,955,560,790,967,1048,1136,1034,618,245,7343,14,3,28,11,11,11,9,0,0,85,23,3,18,16,10,9,0,4,0,77,10,8,5,12,4,8,18,3,0,59,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,0,13,4,4,9,23,14,17,4,0,0,74,12,4,15,31,14,17,4,0,0,93,1416,837,1268,1198,848,704,379,135,51,6837,271,189,245,271,252,208,176,113,51,1783,2724,1611,2413,2544,2211,2099,1626,881,346,16463
214011376,143,85,63,87,80,42,27,7,0,529,6,3,0,3,4,3,3,0,0,27,1412,842,737,1090,1152,818,513,188,35,6775,54,34,36,57,35,27,7,10,0,250,40,41,26,19,26,27,8,0,0,194,6,3,5,7,7,7,9,0,0,43,0,0,0,0,0,0,0,0,0,0,13,7,7,8,3,3,0,0,0,45,7,0,11,0,4,6,0,0,0,32,13,6,24,14,4,11,3,0,0,69,1265,593,793,771,571,362,170,34,13,4570,208,155,125,164,159,92,55,24,3,983,3042,1687,1776,2151,1981,1367,764,246,50,13077
214021377,33,28,19,29,37,23,26,14,3,210,0,0,0,0,0,0,0,0,0,0,644,425,349,512,798,956,1262,773,274,6000,0,3,6,0,0,8,0,0,0,22,8,3,3,5,5,0,0,3,3,27,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,9,6,0,0,3,31,0,5,3,6,9,6,0,0,3,31,809,465,496,535,529,504,430,136,50,3959,132,83,70,103,109,131,150,90,44,905,1596,984,936,1186,1466,1627,1865,1008,374,11024
214021378,8,17,3,9,14,21,14,5,4,83,0,0,0,0,0,0,0,0,0,4,255,159,75,186,343,483,470,240,88,2306,0,0,3,0,0,4,0,0,0,9,4,0,3,0,0,0,0,0,0,6,4,0,0,3,0,6,4,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,3,5,0,3,3,6,0,3,0,0,14,453,275,144,237,399,433,299,98,41,2369,82,55,30,58,86,126,96,54,15,606,813,493,258,496,842,1051,884,392,145,5369
214021379,93,62,53,73,67,65,50,20,3,481,0,3,0,3,3,5,3,3,0,19,1509,1127,877,1054,1415,1537,1518,858,270,10172,3,0,10,0,4,6,3,0,0,30,3,0,3,7,3,0,0,0,0,16,5,0,0,6,0,5,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,14,11,16,19,18,9,11,0,0,100,14,15,15,16,18,9,11,0,0,111,2097,1531,1343,1200,1119,1030,665,261,68,9312,358,266,249,244,258,323,250,162,42,2153,4028,2969,2547,2557,2844,2948,2461,1285,378,22016
214021380,80,39,46,49,68,55,55,34,16,451,3,6,0,4,6,3,11,5,0,30,1679,1009,828,1260,1610,1682,2337,1677,719,12806,5,3,15,4,6,3,3,0,3,45,3,3,8,5,9,6,0,4,0,33,3,0,5,3,3,8,10,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,13,12,10,12,5,4,7,59,3,0,12,11,9,12,5,4,7,70,1854,1048,1116,1350,1137,942,816,406,186,8857,252,188,161,212,251,279,344,213,75,1977,3827,2261,2158,2894,3044,2959,3541,2314,998,23989
214021381,72,47,12,43,46,50,46,17,3,336,3,0,0,3,4,0,3,0,0,10,1622,909,385,965,1527,1308,1317,809,330,9163,12,12,3,12,17,9,7,0,0,73,3,4,0,5,7,4,0,0,0,24,3,0,3,7,3,8,3,0,3,28,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,13,3,4,0,3,7,14,0,0,0,36,3,4,3,7,7,16,3,0,0,49,1865,1004,480,1078,1071,773,536,208,64,7080,245,150,55,138,218,178,178,114,45,1315,3778,2112,937,2232,2880,2312,2059,1129,443,17888
214021382,103,41,29,55,63,50,36,23,8,398,0,0,0,0,3,5,3,3,0,11,1704,897,434,1137,1523,1199,1322,807,373,9394,11,3,5,5,3,5,3,0,0,29,4,3,0,5,0,3,0,0,0,20,0,7,0,0,12,5,9,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,0,3,8,5,0,4,0,28,7,5,3,3,8,5,0,4,0,39,1969,906,667,1196,1117,750,544,257,82,7493,267,144,100,163,209,185,182,94,78,1429,3974,1977,1226,2529,2893,2166,2074,1175,535,18548
214021383,37,10,20,32,44,47,50,17,3,263,3,0,0,3,3,6,0,3,0,12,954,475,425,702,973,1386,1981,1126,352,8365,0,0,0,0,5,5,0,0,0,13,5,3,3,7,3,3,0,0,0,20,3,0,0,0,0,3,6,3,0,30,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,10,4,4,6,15,3,7,0,0,0,41,6,4,8,15,3,7,0,0,0,53,1383,684,779,947,899,873,803,261,85,6712,246,136,137,216,234,287,304,185,62,1802,2614,1312,1373,1895,2151,2582,3114,1574,501,17123
214021384,64,29,48,38,51,71,49,21,12,372,0,0,0,3,3,4,7,3,0,17,1062,668,643,797,1161,1501,2091,1816,951,10688,13,3,9,10,4,4,4,0,0,48,0,3,4,0,6,0,0,0,0,17,3,0,3,5,3,5,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,18,8,7,9,11,13,12,6,0,0,58,9,6,19,16,14,12,6,0,0,81,1645,921,985,962,974,1015,774,377,206,7857,255,158,186,196,241,269,319,262,184,2072,3002,1771,1865,2020,2435,2823,3213,2466,1350,20943
214021385,73,65,63,38,58,63,36,16,4,423,0,0,0,4,0,0,3,0,0,14,1336,1036,822,939,1420,1470,1088,583,253,8945,8,0,6,4,3,4,6,0,0,22,7,0,0,9,7,3,0,0,0,24,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,13,7,9,0,0,42,0,6,6,4,9,7,9,0,0,44,1627,1190,1134,942,977,788,415,151,55,7268,221,224,194,185,261,245,166,99,29,1630,3207,2470,2197,2106,2710,2533,1691,830,339,18089
215011386,28,11,13,16,18,19,10,5,3,123,0,0,0,0,0,0,0,0,0,0,485,394,290,353,615,653,654,451,192,4083,7,0,9,8,0,3,0,0,0,30,16,0,8,19,5,0,5,0,0,49,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,13,7,0,0,0,0,0,25,0,0,3,0,0,7,0,0,0,8,9,0,12,8,4,7,0,0,0,33,613,409,390,338,351,309,221,61,34,2733,72,100,252,260,199,175,127,90,61,1326,1205,909,972,979,1184,1149,1006,602,285,8297
215011387,9,3,0,0,10,3,12,4,0,36,3,0,0,0,4,3,0,0,0,12,252,90,122,147,209,355,268,139,47,1627,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,3,0,0,3,0,5,0,0,0,10,236,94,98,143,123,159,98,30,10,1005,101,34,47,59,59,73,58,42,7,480,587,218,269,360,401,587,433,214,66,3146
215011388,61,29,32,42,40,30,20,12,3,272,0,0,0,0,4,0,0,0,3,11,1502,922,889,968,1292,1493,1281,955,463,9773,25,0,24,12,5,3,0,0,0,76,32,9,7,21,8,7,0,0,0,74,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,0,12,0,0,0,0,0,0,15,4,3,4,3,0,7,0,0,0,28,9,3,14,4,0,7,0,0,0,51,1284,840,880,613,500,404,224,101,31,4881,201,141,174,151,170,191,159,90,44,1316,3069,1937,2010,1788,1983,2110,1665,1144,543,16250
215011389,22,7,12,13,12,14,11,4,0,94,0,0,0,3,0,0,0,0,0,6,393,216,151,227,324,379,269,132,54,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,13,0,0,0,0,3,3,0,0,0,13,230,113,106,135,160,130,65,17,5,955,49,19,28,27,41,55,33,23,16,292,667,352,283,402,528,572,364,172,79,3412
215011390,48,18,16,18,26,28,11,4,0,178,4,0,3,0,3,0,0,0,0,9,624,409,326,385,664,775,646,457,274,4558,11,0,11,5,0,0,0,0,0,22,5,0,5,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,12,0,0,4,0,8,3,0,0,0,11,352,228,217,184,216,226,159,57,19,1655,74,41,53,44,81,108,95,52,40,577,1074,693,606,636,968,1122,903,564,333,6887
215011391,11,5,3,4,10,3,6,7,0,42,0,0,0,0,0,0,0,0,0,3,256,169,140,173,313,378,403,213,106,2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,3,3,3,0,0,0,11,3,0,3,3,3,3,0,0,0,17,188,111,96,105,124,131,95,25,7,891,36,23,29,16,31,61,40,22,11,278,485,305,272,295,478,573,540,271,126,3352
215011392,26,11,18,15,9,17,23,4,0,120,0,0,0,3,0,0,0,4,0,4,504,330,282,413,601,762,671,424,217,4204,8,4,16,13,0,3,0,0,0,38,0,3,4,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,25,0,0,5,3,3,4,3,0,0,24,597,439,390,355,414,344,263,83,22,2903,120,88,82,79,128,142,116,72,30,847,1234,865,795,875,1162,1256,1058,580,273,8093
215011393,3,3,3,3,7,11,0,3,0,44,0,0,0,0,0,0,0,0,0,3,237,137,109,164,255,286,270,192,57,1709,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,3,0,0,13,185,95,106,66,114,99,64,16,6,758,45,11,14,20,38,38,45,21,25,264,471,241,231,252,417,432,388,235,85,2763
