SA2_MAINCODE_2016,C16_CF_1F1NW_N,C16_CF_1F1NW_1_149,C16_CF_1F1NW_150_299,C16_CF_1F1NW_300_399,C16_CF_1F1NW_400_499,C16_CF_1F1NW_500_649,C16_CF_1F1NW_650_799,C16_CF_1F1NW_800_999,C16_CF_1F1NW_1000_1499,C16_CF_1F1NW_1500_1999,C16_CF_1F1NW_2000_2499,C16_CF_1F1NW_2500_2999,C16_CF_1F1NW_3000_3999,C16_CF_1F1NW_4000mo,C16_CF_1F1NW_Ns,C16_CF_1F1NW_T,C16_CF_1P1NW_N,C16_CF_1P1NW_1_149,C16_CF_1P1NW_150_299,C16_CF_1P1NW_300_399,C16_CF_1P1NW_400_499,C16_CF_1P1NW_500_649,C16_CF_1P1NW_650_799,C16_CF_1P1NW_800_999,C16_CF_1P1NW_1000_1499,C16_CF_1P1NW_1500_1999,C16_CF_1P1NW_2000_2499,C16_CF_1P1NW_2500_2999,C16_CF_1P1NW_3000_3999,C16_CF_1P1NW_4000_mr,C16_CF_1P1NW_Ns,C16_CF_1P1NW_Tot,C16_CF_1A1NW_N,C16_CF_1A1NW_1_149,C16_CF_1A1NW_150_299,C16_CF_1A1NW_300_399,C16_CF_1A1NW_400_499,C16_CF_1A1NW_500_649,C16_CF_1A1NW_650_799,C16_CF_1A1NW_800_999,C16_CF_1A1NW_1000_1499,C16_CF_1A1NW_1500_1999,C16_CF_1A1NW_2000_2499,C16_CF_1A1NW_2500_2999,C16_CF_1A1NW_3000_3999,C16_CF_1A1NW_4000m,C16_CF_1A1NW_Ns,C16_CF_1A1NW_Tot,C16_CF_BA_N,C16_CF_BA_1_149,C16_CF_BA_150_299,C16_CF_BA_300_399,C16_CF_BA_400_499,C16_CF_BA_500_649,C16_CF_BA_650_799,C16_CF_BA_800_999,C16_CF_BA_1000_1499,C16_CF_BA_1500_1999,C16_CF_BA_2000_2499,C16_CF_BA_2500_2999,C16_CF_BA_3000_3999,C16_CF_BA_4000_more,C16_CF_BA_Ns,C16_CF_BA_Tot,C16_CF_BNW_N,C16_CF_BNW_1_149,C16_CF_BNW_150_299,C16_CF_BNW_300_399,C16_CF_BNW_400_499,C16_CF_BNW_500_649,C16_CF_BNW_650_799,C16_CF_BNW_800_999,C16_CF_BNW_1000_1499,C16_CF_BNW_1500_1999,C16_CF_BNW_2000_2499,C16_CF_BNW_2500_2999,C16_CF_BNW_3000_3999,C16_CF_BNW_4000_more,C16_CF_BNW_Ns,C16_CF_BNW_Tot,C16_CF_LFns_N,C16_CF_LFns_1_149,C16_CF_LFns_150_299,C16_CF_LFns_300_399,C16_CF_LFns_400_499,C16_CF_LFns_500_649,C16_CF_LFns_650_799,C16_CF_LFns_800_999,C16_CF_LFns_1000_1499,C16_CF_LFns_1500_1999,C16_CF_LFns_2000_2499,C16_CF_LFns_2500_2999,C16_CF_LFns_3000_3999,C16_CF_LFns_4000_more,C16_CF_LFns_Ns,C16_CF_LFns_T,C16_C_f_c_T_Fi_N,C16_C_f_c_T_Fi_1_149,C16_C_f_c_T_Fi_150_299,C16_C_f_c_T_Fi_300_399,C16_C_f_c_T_Fi_400_499,C16_C_f_c_T_Fi_500_649,C16_CF_c_T_Fi_650_799,C16_CF_c_T_Fi_800_999,C16_CF_c_T_Fi_1000_1499,C16_CF_c_T_Fi_1500_1999,C16_CF_c_T_Fi_2000_2499,C16_CF_c_T_Fi_2500_2999,C16_CF_c_T_Fi_3000_3999,C16_CF_c_T_Fi_4000_more,C16_C_f_with_c_TFI_Ns,C16_C_f_with_c_T_T,C16_1PF_F_N,C16_1PF_F_1_149,C16_1PF_F_150_299,C16_1PF_F_300_399,C16_1PF_F_400_499,C16_1PF_F_500_649,C16_1PF_F_650_799,C16_1PF_F_800_999,C16_1PF_F_1000_1499,C16_1PF_F_1500_1999,C16_1PF_F_2000_2499,C16_1PF_F_2500_2999,C16_1PF_F_3000_3999,C16_1PF_F_4000_more,C16_1PF_F_Ns,C16_1PF_F_Tot,C16_1PF_P_N,C16_1PF_P_1_149,C16_1PF_P_150_299,C16_1PF_P_300_399,C16_1PF_P_400_499,C16_1PF_P_500_649,C16_1PF_P_650_799,C16_1PF_P_800_999,C16_1PF_P_1000_1499,C16_1PF_P_1500_1999,C16_1PF_P_2000_2499,C16_1PF_P_2500_2999,C16_1PF_P_3000_3999,C16_1PF_P_4000_more,C16_1PF_P_Ns,C16_1PF_P_Tot,C16_1PF_A_N,C16_1PF_A_1_149,C16_1PF_A_150_299,C16_1PF_A_300_399,C16_1PF_A_400_499,C16_1PF_A_500_649,C16_1PF_A_650_799,C16_1PF_A_800_999,C16_1PF_A_1000_1499,C16_1PF_A_1500_1999,C16_1PF_A_2000_2499,C16_1PF_A_2500_2999,C16_1PF_A_3000_3999,C16_1PF_A_4000_more,C16_1PF_A_Ns,C16_1PF_A_Tot,C16_1PF_U_N,C16_1PF_U_1_149,C16_1PF_U_150_299,C16_1PF_U_300_399,C16_1PF_U_400_499,C16_1PF_U_500_649,C16_1PF_U_650_799,C16_1PF_U_800_999,C16_1PF_U_1000_1499,C16_1PF_U_1500_1999,C16_1PF_U_2000_2499,C16_1PF_U_2500_2999,C16_1PF_U_3000_3999,C16_1PF_U_4000_more,C16_1PF_U_Ns,C16_1PF_U_To,C16_1PF_N_lf_Fi_N,C16_1PF_N_lf_Fi_1_149,C16_1PF_N_lf_Fi_150_299,C16_1PF_N_lf_Fi_300_399,C16_1PF_N_lf_Fi_400_499,C16_1PF_N_lf_Fi_500_649,C16_1PF_N_lf_Fi_650_799,C16_1PF_N_lf_Fi_800_999,C16_1PF_N_lf_Fi_1000_1499,C16_1PF_N_lf_Fi_1500_1999,C16_1PF_N_lf_Fi_2000_2499,C16_1PF_N_lf_Fi_2500_2999,C16_1PF_N_lf_Fi_3000_3999,C16_1PF_N_lf_Fi_4000_more,C16_1PF_N_lf_Fi_Ns,C16_1PF_N_the_lf_Tot,C16_1PF_LFns_N,C16_1PF_LFns_1_149,C16_1PF_LFns_150_299,C16_1PF_LFns_300_399,C16_1PF_LFns_400_499,C16_1PF_LFns_500_649,C16_1PF_lf_ns_Fi_650_799,C16_1PF_lf_ns_Fi_800_999
206041125,0,0,0,0,0,0,0,0,5,4,12,3,18,27,0,77,0,0,0,0,0,0,0,0,4,0,5,0,0,9,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,0,3,0,0,0,0,0,3,19,19,29,25,46,127,50,329,0,0,0,0,0,0,0,0,7,9,4,3,17,3,7,55,0,0,0,3,0,0,0,3,5,3,0,0,0,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,6,8,5,8,0,0,0,5,46,0,0,0,0,0,0,0,0
206041126,0,0,0,0,0,0,0,4,28,39,47,12,37,27,5,202,0,3,0,0,0,0,4,3,4,4,0,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,9,6,0,0,0,3,0,3,9,26,11,5,5,7,5,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,6,5,0,0,0,3,10,21,78,71,101,45,109,150,76,693,0,0,0,0,3,3,7,7,17,20,16,10,17,10,11,122,0,0,3,0,4,4,5,6,10,8,4,4,3,0,4,56,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,29,8,3,7,3,8,5,6,14,10,9,0,3,0,6,107,0,0,0,0,0,0,0,0
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051128,0,0,0,0,0,0,0,6,20,19,43,8,90,112,17,329,0,0,0,0,0,0,0,3,8,0,4,3,3,13,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,13,3,5,3,0,3,3,8,0,14,13,4,3,15,7,10,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,9,4,3,3,3,11,11,21,74,64,113,93,236,598,238,1467,0,0,0,0,0,3,3,0,18,27,18,7,24,16,21,132,0,0,3,3,3,8,4,5,21,13,10,3,4,0,9,94,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,0,0,3,0,0,0,3,3,3,0,0,0,0,3,25,8,4,4,4,3,3,11,10,27,7,12,3,8,7,15,122,0,0,0,0,0,0,0,0
206051129,0,0,0,0,0,0,10,3,24,21,42,14,56,56,10,237,0,0,0,0,0,0,3,3,5,10,12,0,7,10,3,48,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,3,0,3,0,0,0,3,3,6,10,9,0,5,11,8,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,81,5,0,3,0,3,7,13,16,63,92,143,99,196,481,144,1258,0,0,3,0,4,3,4,3,18,47,22,13,23,10,23,168,0,0,4,3,9,17,16,16,33,12,9,0,6,0,6,131,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,5,0,0,3,3,3,0,0,0,3,0,0,24,7,0,3,6,3,22,6,12,21,4,8,0,0,0,22,107,0,0,0,0,0,0,0,0
206051130,4,0,0,0,0,0,6,4,27,35,45,15,72,66,12,277,0,0,0,0,0,3,3,0,8,13,3,3,12,8,0,66,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,3,0,9,4,6,7,15,11,14,7,9,5,13,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,88,7,0,9,0,7,9,20,18,81,107,142,140,242,513,178,1465,0,0,0,0,0,0,3,13,23,39,34,5,25,8,16,172,0,0,0,0,11,7,8,10,23,9,4,0,0,3,9,96,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,21,5,5,10,11,13,18,27,29,45,10,3,3,0,0,35,225,0,0,0,0,0,0,0,0
206051131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206051132,0,0,0,0,0,0,0,5,16,15,12,7,37,44,6,156,0,0,0,0,0,3,3,3,9,0,4,0,3,3,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,3,0,0,0,0,0,9,14,6,6,0,6,3,11,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,7,3,4,0,0,4,8,23,56,41,51,53,136,297,103,790,0,0,0,0,0,0,3,0,10,16,14,3,19,8,14,82,0,0,0,6,4,4,3,7,7,11,5,0,3,0,4,58,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,7,4,0,8,0,0,4,0,3,0,0,0,3,27,14,5,14,18,20,12,15,9,22,7,0,0,5,0,23,179,0,0,0,0,0,0,0,0
206051133,0,0,0,0,0,3,3,7,38,30,55,19,40,48,17,264,0,0,0,0,3,0,0,7,14,4,0,3,0,6,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,5,0,4,0,3,0,4,0,8,10,3,0,3,5,9,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,74,5,3,3,3,12,10,12,23,108,106,133,135,179,355,145,1240,0,0,0,0,0,3,4,8,44,41,24,8,14,12,27,191,0,3,6,4,7,19,22,12,29,10,3,0,4,0,11,126,0,0,3,0,0,0,0,3,3,0,4,0,0,0,0,20,3,0,6,3,0,4,3,3,6,0,0,0,0,0,3,29,11,0,9,7,11,19,19,17,34,18,9,5,0,3,20,170,0,0,0,0,0,0,0,0
206051134,0,0,0,0,3,3,6,10,26,43,35,8,26,36,6,209,0,0,3,0,0,5,4,8,19,8,5,5,3,4,8,77,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,6,0,3,3,3,3,14,3,0,3,3,0,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,7,3,9,3,5,7,23,37,118,125,134,110,158,286,123,1157,0,0,0,0,0,4,3,11,27,35,27,9,13,8,19,152,0,0,3,0,9,12,14,13,21,8,8,0,0,0,10,106,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,6,4,4,0,0,0,3,0,0,0,3,22,4,7,3,8,11,16,20,8,18,13,6,4,6,0,19,132,0,0,0,0,0,0,0,0
206061135,0,0,0,0,0,4,0,0,16,20,20,6,53,76,15,214,0,3,0,0,0,0,3,3,3,3,3,0,3,14,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,5,0,4,3,0,3,4,5,5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,64,0,5,0,0,6,3,3,8,55,45,56,62,127,337,122,830,3,0,0,0,0,0,0,7,9,11,15,6,11,6,10,81,0,0,0,0,3,3,10,9,18,0,8,0,0,0,4,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,6,3,3,10,8,3,4,22,10,3,0,3,5,7,86,0,0,0,0,0,0,0,0
206061136,0,0,0,0,0,0,3,5,15,34,28,10,38,47,10,194,0,0,0,0,3,7,0,0,8,6,3,0,9,10,3,49,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,0,0,3,0,8,0,3,12,19,18,12,3,0,6,19,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,72,3,3,3,0,8,9,15,28,81,89,105,84,157,377,149,1122,0,0,0,0,0,4,0,11,8,29,21,13,21,5,17,132,0,0,5,0,0,4,10,6,27,7,11,0,3,0,10,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,13,10,0,7,8,16,15,14,20,27,17,10,7,3,3,30,181,0,0,0,0,0,0,0,0
206061137,0,0,0,0,0,0,3,12,27,30,33,17,53,47,8,231,0,3,3,0,3,0,4,5,13,7,3,3,4,11,6,61,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,9,0,7,6,13,9,10,3,0,8,11,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,10,3,7,0,16,9,15,28,70,86,74,70,145,281,140,953,0,0,0,0,3,0,3,6,27,16,23,3,30,14,17,140,0,0,0,3,3,6,7,9,23,10,5,0,3,3,10,78,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,0,3,7,3,0,7,4,0,3,0,0,0,0,0,3,28,27,12,21,15,21,13,19,15,29,12,10,7,8,7,23,227,0,0,0,0,0,0,0,0
206061138,0,0,0,0,0,4,3,0,10,25,32,14,72,111,39,326,0,0,0,0,0,0,4,4,7,0,6,0,10,20,14,62,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,0,0,0,3,3,0,0,10,3,13,3,3,30,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,108,4,3,0,0,6,9,10,9,49,48,86,73,145,543,240,1235,0,0,0,0,3,0,6,8,13,20,11,6,18,21,18,125,0,0,3,0,3,3,11,10,7,8,7,9,10,6,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,16,15,3,3,7,8,9,9,8,14,13,14,3,6,8,18,139,0,0,0,0,0,0,0,0
206071139,0,0,0,0,0,0,0,3,14,22,14,9,18,14,6,106,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,11,3,0,0,5,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,4,0,0,0,3,3,3,8,44,55,62,48,74,139,51,489,0,0,0,0,0,0,0,3,9,8,13,6,4,3,6,53,0,0,0,0,0,0,3,0,8,3,3,0,0,0,3,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,4,0,7,4,4,9,9,0,0,0,4,8,64,0,0,0,0,0,0,0,0
206071140,0,0,0,0,0,0,0,0,7,3,24,3,23,35,7,109,0,0,0,0,0,0,3,0,5,4,0,7,0,4,3,36,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,7,10,9,5,0,4,5,4,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,42,3,6,0,0,0,0,11,9,38,42,73,60,102,232,81,658,0,0,0,0,0,3,0,4,15,13,18,6,3,9,11,81,3,0,0,3,4,5,8,6,11,4,3,0,4,4,3,44,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,4,0,3,3,0,0,0,0,0,0,8,4,0,8,3,5,10,8,3,13,10,10,3,3,0,8,80,0,0,0,0,0,0,0,0
206071141,0,0,0,0,0,0,3,7,6,6,8,0,7,6,3,53,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,14,3,11,8,9,5,0,0,0,3,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,27,6,0,12,0,11,11,21,15,29,30,41,35,55,66,51,375,0,0,0,0,0,8,4,6,8,6,7,5,3,0,8,54,0,0,3,0,10,7,5,0,5,6,3,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,3,0,0,3,0,0,0,0,0,0,0,3,27,9,3,16,20,31,20,16,13,20,4,7,4,5,0,25,196,0,0,0,0,0,0,0,0
206071142,0,3,0,0,0,0,7,3,20,6,8,11,11,13,3,83,0,0,0,0,4,4,4,7,6,3,0,0,0,0,3,33,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,15,5,3,5,0,13,6,13,3,12,3,3,6,0,3,12,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,42,3,3,11,0,24,18,28,17,55,26,38,44,56,143,78,546,0,0,0,0,0,8,0,4,15,10,11,0,10,7,3,62,0,0,0,7,3,5,4,6,8,0,3,3,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,7,7,9,3,0,3,3,0,0,0,0,0,4,47,7,0,28,17,15,19,24,20,25,8,4,5,0,0,23,196,0,0,0,0,0,0,0,0
206071143,0,0,0,0,0,0,0,3,15,15,31,10,22,45,9,150,0,0,0,0,0,7,0,3,3,8,3,3,6,7,0,38,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,4,4,4,3,4,9,3,0,7,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,3,0,0,0,7,15,7,15,48,68,97,93,194,348,104,998,0,0,0,0,0,4,3,0,5,18,17,7,10,8,12,87,0,0,0,5,0,11,7,11,14,7,3,0,0,0,6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,7,3,9,3,10,15,16,21,21,6,12,4,0,5,20,145,0,0,0,0,0,0,0,0
206071144,0,0,3,0,0,0,3,6,27,37,54,20,77,73,19,332,0,0,0,0,6,8,5,13,11,14,8,8,3,7,12,100,0,0,0,0,3,0,5,3,3,3,6,0,6,0,5,25,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,21,8,3,16,5,30,11,14,15,44,30,10,13,7,10,15,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,100,13,4,19,3,47,27,34,47,126,150,199,193,335,616,221,2033,0,0,0,0,0,9,7,14,34,42,34,15,20,20,27,226,0,3,13,4,10,24,13,17,30,17,6,3,7,0,8,155,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,13,5,0,12,4,3,4,3,8,3,0,3,0,0,0,8,52,31,15,47,35,57,37,55,46,66,46,17,11,8,5,67,524,0,0,0,0,0,0,0,0
206071145,0,0,0,0,0,0,3,0,14,13,21,4,32,29,9,124,0,0,0,0,0,3,0,0,6,7,6,0,4,3,0,36,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,3,4,11,4,4,0,4,3,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,55,0,3,0,0,0,4,7,8,40,56,90,79,172,336,113,914,0,0,0,0,0,3,3,6,11,21,14,5,13,8,13,88,0,0,0,0,3,5,3,12,9,7,9,0,3,0,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,4,0,6,5,6,4,14,9,0,0,4,0,12,80,0,0,0,0,0,0,0,0
207011146,0,0,0,0,0,0,3,0,13,14,37,14,43,64,20,201,0,0,0,0,0,3,0,8,8,9,5,3,4,3,6,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,3,0,0,0,0,3,4,3,8,14,4,3,6,6,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,60,4,0,0,3,3,9,14,17,49,68,113,113,209,446,152,1203,0,0,0,3,0,3,0,0,4,18,12,6,8,5,9,77,0,0,0,0,0,4,5,5,16,7,5,3,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,11,14,3,3,4,8,18,5,15,13,11,4,3,3,0,20,117,0,0,0,0,0,0,0,0
207011147,7,0,0,0,3,10,5,10,37,56,63,27,64,121,26,423,0,3,3,0,3,11,13,5,20,18,4,7,20,9,14,137,0,0,3,0,0,3,0,0,3,0,3,0,3,4,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,17,28,6,8,4,10,5,6,8,29,22,7,16,11,16,22,183,0,0,0,0,0,0,0,0,0,0,0,0,0,3,170,174,31,9,13,3,19,30,28,42,153,166,180,180,262,672,343,2140,3,0,3,0,3,0,6,19,40,34,38,18,20,13,20,207,0,0,3,4,6,13,18,13,32,18,8,0,9,0,10,140,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,11,3,4,0,0,0,0,6,0,0,0,0,0,0,0,8,27,63,16,12,12,11,12,13,12,27,28,13,3,10,12,23,271,0,0,0,0,0,0,0,0
207011148,0,0,0,5,0,3,9,24,64,90,97,44,96,118,42,581,0,0,0,0,4,7,12,14,21,25,16,12,22,20,23,180,0,0,0,0,0,0,3,0,5,3,4,6,3,3,6,28,0,0,0,0,0,0,0,0,0,0,3,3,3,5,5,16,17,7,8,3,5,11,6,17,49,27,35,12,19,20,24,262,0,0,0,0,0,0,0,0,0,0,5,0,0,0,227,237,24,7,15,13,13,27,47,66,245,295,337,281,452,856,500,3182,3,0,0,8,3,5,4,14,47,38,39,13,27,14,17,236,3,7,14,10,6,11,13,8,42,22,9,3,0,5,13,166,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,18,5,0,0,0,0,4,3,3,4,0,0,0,0,0,4,26,49,6,12,15,14,23,24,24,33,17,26,10,15,8,34,299,0,0,0,0,0,0,0,0
207011149,0,0,0,3,0,6,8,11,54,51,87,33,150,181,44,615,0,0,3,0,0,5,7,4,12,18,12,9,21,24,22,135,0,0,0,0,0,0,0,3,0,4,0,0,0,6,0,9,0,0,0,0,0,0,0,0,5,0,0,4,0,8,6,18,20,3,0,0,4,5,8,11,24,15,27,9,17,24,18,182,0,0,0,0,0,0,0,0,3,0,0,0,0,0,196,201,21,7,7,3,11,14,24,43,135,161,233,197,474,1188,421,2938,0,0,3,0,3,6,7,7,25,34,38,10,27,15,36,214,3,6,8,8,5,15,10,17,33,21,15,3,4,6,18,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,3,0,0,0,0,0,0,3,3,0,0,0,0,3,29,25,6,4,11,8,15,11,24,35,18,17,12,6,3,23,220,0,0,0,0,0,0,0,0
207011150,4,0,0,0,0,3,3,13,32,58,64,19,113,160,33,495,0,0,0,0,0,0,0,5,11,14,8,3,9,22,14,85,0,0,0,0,0,0,0,0,0,0,6,0,0,4,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,25,9,0,4,0,8,0,7,5,16,16,14,6,9,18,12,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,155,14,0,7,0,5,6,18,35,101,158,198,171,427,1073,356,2562,0,0,0,0,0,4,0,4,22,27,26,16,22,14,15,154,0,3,3,3,4,9,8,11,21,21,6,0,7,3,8,104,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,24,4,3,4,14,7,9,19,23,18,7,7,0,3,15,149,0,0,0,0,0,0,0,0
