SA2_MAINCODE_2016,Med_age_persns_C2006,Med_age_persns_C2011,Med_age_persns_C2016,Med_mortg_rep_mon_C2006,Med_mortg_rep_mon_C2011,Med_mortg_rep_mon_C2016,Med_person_inc_we_C2006,Med_person_inc_we_C2011,Med_person_inc_we_C2016,Med_rent_weekly_C2006,Med_rent_weekly_C2011,Med_rent_weekly_C2016,Med_Famly_inc_we_C2006,Med_Famly_inc_we_C2011,Med_Famly_inc_we_C2016,Avg_num_p_per_brm_C2006,Avg_num_p_per_brm_C2011,Avg_num_p_per_brm_C2016,Med_tot_hh_inc_wee_C2006,Med_tot_hh_inc_wee_C2011,Med_tot_hh_inc_wee_C2016,Average_hh_size_C2006,Average_hh_size_C2011,Average_hh_size_C2016
509021241,37,38,41,607,921,1057,492,604,734,80,100,145,1134,1371,1741,0.8,0.8,0.8,981,1118,1358,2.6,2.5,2.5
509021242,37,40,44,580,834,650,500,688,757,55,75,75,1102,1259,1596,0.8,0.7,0.7,912,991,1200,2.5,2.4,2.3
509021243,38,40,42,867,1300,1408,382,517,581,120,180,245,1017,1242,1468,0.8,0.8,0.8,770,1001,1181,2.5,2.5,2.4
509021244,43,47,51,1018,1623,1600,405,496,560,140,230,280,1045,1267,1425,0.8,0.8,0.7,823,1010,1164,2.5,2.4,2.3
509021245,46,48,51,867,1300,1360,378,452,537,100,150,220,948,1066,1332,0.8,0.8,0.7,718,849,1012,2.3,2.3,2.2
509031246,42,45,47,650,1083,1083,426,492,638,70,104,144,980,1107,1481,0.7,0.7,0.7,718,877,1139,2.4,2.3,2.3
509031247,37,40,43,566,758,758,489,562,760,60,91,105,1068,1115,1562,0.7,0.7,0.7,858,906,1229,2.5,2.4,2.3
509031248,39,39,41,960,1733,1717,472,1019,725,120,250,260,1208,1924,1981,0.8,0.8,0.8,1057,1550,1689,2.6,2.6,2.5
509031249,35,37,40,758,1208,1213,419,506,626,110,170,220,1103,1223,1505,0.8,0.8,0.7,906,998,1214,2.4,2.4,2.4
509031250,41,43,47,692,1000,1023,463,513,640,67,110,150,1067,1114,1433,0.7,0.7,0.7,865,916,1137,2.5,2.4,2.3
510011262,32,33,34,1733,2600,2593,631,861,983,170,237,300,1375,2008,2226,0.9,1,0.9,1146,1477,1741,2.6,2.7,2.6
510011263,28,30,30,921,1625,1733,283,411,433,65,65,100,785,1039,1081,1.1,1.1,1.1,900,1224,1307,3.3,3.2,3
510011264,25,26,28,735,1387,981,232,310,358,30,50,75,592,749,807,1.4,1.4,1.2,700,976,1056,3.6,3.7,3.2
510011265,31,31,33,1300,2167,2167,573,795,864,80,125,200,1217,1773,1949,1,1.1,1,1112,1392,1564,3,2.7,2.7
510011266,26,27,28,1408,2817,1998,231,333,366,42,50,85,577,811,835,1.3,1.4,1.2,668,920,982,3.3,3.6,3.1
510021267,31,34,35,1647,2625,3100,305,1807,1976,30,60,60,612,872,892,1.3,1.3,1.3,865,1058,1137,3.9,3.7,3.5
510021268,30,32,31,360,360,433,1095,1854,1468,70,71,110,2459,2988,2940,0.8,0.9,0.9,2169,2810,2573,2.8,2.9,2.8
510021269,35,34,33,1341,2200,3033,972,1571,1617,127,100,196,2335,3035,3576,0.8,0.9,0.9,1920,2746,2919,2.5,2.6,2.6
510021270,29,29,30,975,2492,2600,795,1269,1228,110,121,216,1969,2910,2760,0.9,1,0.9,1770,2788,2351,2.8,2.9,2.8
510031271,31,33,36,253,327,2000,1058,1872,2381,37,30,32,2398,2830,2889,0.9,0.9,0.9,1912,2545,2313,2.8,2.8,2.7
510031272,30,32,31,1701,3182,2500,933,1542,1318,115,132,260,2294,2987,2963,0.9,0.9,0.9,1953,2825,2543,2.8,2.9,2.8
510031273,32,34,33,1117,2376,2988,733,1585,1473,39,48,128,2074,2728,2903,0.9,1.1,0.9,1829,2180,2329,3,3.1,2.9
511011274,36,39,41,1025,1571,1733,456,578,668,135,200,250,1099,1420,1696,0.8,0.8,0.8,915,1127,1321,2.5,2.5,2.4
511011275,36,37,39,975,1020,1083,559,656,742,75,140,121,1128,1423,1688,0.8,0.8,0.8,1035,1222,1370,2.6,2.6,2.5
511021276,36,38,39,867,1517,1517,462,598,679,110,155,200,1094,1394,1621,0.9,0.9,0.9,749,965,1136,2.6,2.5,2.5
511021277,38,39,37,1177,2167,2000,492,659,755,135,205,240,1130,1492,1756,0.9,0.9,0.9,922,982,1204,2.3,2.3,2.3
511031278,30,31,33,1083,1625,1517,585,787,837,170,254,270,1426,1912,2067,0.8,0.9,0.8,1262,1631,1736,2.6,2.6,2.5
511031279,31,31,33,1200,2000,1900,662,877,957,160,250,280,1725,2319,2395,0.8,0.9,0.8,1408,1920,2078,2.7,2.7,2.7
511031280,31,30,32,1300,2114,1993,802,1030,1115,180,295,320,1934,2536,2629,0.8,0.8,0.8,1775,2313,2307,2.8,2.8,2.8
511031281,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,31,32,36,690,1192,1083,595,832,753,100,150,180,1512,1942,1988,0.8,0.8,0.8,1254,1571,1480,2.6,2.6,2.4
511031283,31,32,33,695,812,794,453,977,875,10,21,55,914,886,988,1,1,1,1016,1201,1313,3.1,3,3.1
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0
511041285,38,40,44,887,1482,1517,412,529,581,130,210,230,1030,1242,1399,0.8,0.8,0.7,744,930,1050,2.3,2.2,2.2
511041286,31,32,35,893,1500,1517,408,548,592,123,200,240,1042,1346,1549,0.8,0.8,0.8,929,1168,1334,3,2.9,2.8
511041287,36,36,36,1127,1902,1950,476,654,733,160,290,310,1168,1636,1858,0.8,0.8,0.8,1048,1365,1574,2.8,2.8,2.7
511041288,34,35,36,1192,1950,1900,584,763,792,175,300,320,1400,1907,2015,0.8,0.8,0.7,1251,1658,1769,2.8,2.7,2.7
511041289,42,44,49,1083,1660,1733,425,517,547,130,200,250,1087,1267,1351,0.8,0.8,0.7,868,993,1085,2.4,2.4,2.3
511041290,35,36,38,433,563,596,535,1025,949,50,80,85,963,990,1259,0.9,0.9,0.8,891,950,1190,2.7,2.6,2.4
511041291,38,40,44,524,769,800,454,633,670,65,100,120,1040,1232,1401,0.7,0.7,0.7,848,1003,1133,2.4,2.4,2.2
511041292,40,44,47,978,1400,1500,396,498,576,110,150,188,963,1098,1361,0.8,0.8,0.8,766,870,1068,2.5,2.4,2.3
597979799,36,36,40,0,0,0,1589,3000,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,38,40,41,0,0,0,446,490,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,27,30,32,650,1080,976,308,380,444,108,152,200,638,800,932,0.9,0.9,0.9,592,707,782,2.8,2.7,2.6
601011002,34,34,35,1040,1500,1387,444,583,667,180,260,276,1072,1308,1497,0.8,0.9,0.8,1010,1175,1326,2.9,2.7,2.7
601011003,36,40,40,1110,1528,1517,552,640,743,223,320,315,1294,1616,1799,0.8,0.8,0.8,1218,1472,1582,2.9,2.8,2.6
601021004,45,47,47,1010,1408,1500,477,594,685,167,235,270,1180,1456,1683,0.8,0.8,0.8,848,1020,1199,2.2,2.1,2.1
601021005,39,41,43,1083,1550,1625,544,686,796,200,290,300,1410,1797,2035,0.8,0.8,0.8,1266,1557,1773,2.9,2.8,2.7
601021006,40,42,43,1020,1517,1517,491,651,742,178,270,290,1168,1572,1821,0.7,0.7,0.7,1016,1237,1405,2.5,2.4,2.4
601021007,44,43,45,1083,1733,1625,497,623,740,180,290,320,1213,1538,1857,0.7,0.7,0.7,1035,1245,1464,2.4,2.4,2.4
601021008,46,47,49,1083,1600,1548,518,614,693,183,265,300,1246,1616,1783,0.8,0.8,0.8,1012,1190,1326,2.3,2.3,2.3
601021009,37,37,37,701,1300,1292,342,435,514,130,215,255,777,993,1207,0.8,0.8,0.8,629,822,976,2.4,2.3,2.3
601021010,33,33,35,650,1083,997,319,409,496,117,200,238,741,921,1108,0.8,0.8,0.8,635,784,933,2.6,2.5,2.4
601021011,30,31,32,702,1213,1200,345,446,545,112,195,235,749,977,1166,0.8,0.9,0.8,640,833,964,2.6,2.6,2.5
601021012,38,40,44,997,1500,1517,526,662,757,170,250,295,1294,1613,1859,0.8,0.8,0.8,1142,1416,1611,2.7,2.6,2.6
601031013,37,38,40,1083,1517,1500,496,620,677,168,270,285,1211,1463,1660,0.8,0.8,0.8,1104,1297,1456,2.7,2.7,2.6
601031014,38,39,38,867,1300,1250,370,468,576,113,180,230,960,1078,1297,0.8,0.8,0.8,723,873,1035,2.4,2.4,2.4
601031015,38,38,39,867,1300,1300,373,492,568,135,210,240,956,1114,1297,0.8,0.8,0.8,734,869,992,2.4,2.3,2.3
601031016,37,37,38,780,1300,1213,369,488,558,142,220,250,874,1073,1251,0.8,0.8,0.8,705,852,1027,2.3,2.3,2.2
601031017,40,40,40,867,1300,1222,366,430,494,135,200,240,919,985,1183,0.8,0.8,0.8,638,746,868,2.2,2.2,2.2
601031018,44,45,44,975,1316,1322,395,522,606,150,220,250,1057,1241,1456,0.8,0.8,0.8,768,938,1143,2.3,2.3,2.3
601031019,38,37,38,867,1311,1300,387,482,544,155,235,250,929,1156,1310,0.8,0.9,0.8,695,862,1010,2.2,2.3,2.3
601031020,38,40,42,800,1170,1105,348,414,494,125,190,216,884,1020,1205,0.8,0.8,0.8,673,799,946,2.5,2.4,2.4
601031021,36,37,36,927,1387,1300,431,515,590,136,220,250,1072,1187,1385,0.8,0.8,0.8,804,942,1083,2.4,2.3,2.4
601041022,35,36,38,1083,1589,1517,454,575,641,175,270,295,1170,1448,1594,0.8,0.8,0.8,985,1139,1246,2.6,2.5,2.5
601041023,40,42,43,1083,1517,1560,510,638,707,200,285,320,1250,1557,1804,0.8,0.8,0.8,1093,1269,1455,2.6,2.5,2.5
601041024,37,37,39,1036,1517,1549,474,591,698,170,270,300,1172,1471,1717,0.8,0.9,0.9,1070,1297,1471,2.8,2.8,2.7
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,43,44,46,1105,1571,1625,543,683,751,200,279,323,1408,1858,2116,0.8,0.8,0.8,1174,1444,1669,2.5,2.5,2.6
601051027,34,35,36,1300,1733,1733,548,672,736,205,285,305,1391,1735,1959,0.8,0.9,0.9,1038,1232,1387,2.1,2,2
601051028,38,39,41,1083,1625,1517,548,681,790,165,250,280,1343,1752,2057,0.8,0.8,0.8,1088,1297,1544,2.4,2.4,2.4
601051029,36,34,35,1144,1733,1733,559,613,636,170,250,280,1489,1932,2054,0.8,0.8,0.8,1131,1375,1490,2.4,2.5,2.5
601051030,39,41,40,1144,1600,1600,460,562,637,145,210,240,1267,1639,1858,0.8,0.9,0.8,809,1041,1192,2.1,2.2,2.1
601051031,38,40,39,1400,2000,1950,511,601,677,210,290,310,1608,1894,2128,0.8,0.8,0.8,1096,1280,1460,2.3,2.3,2.4
601051032,35,38,39,1040,1517,1500,492,624,710,170,260,280,1246,1697,1943,0.8,0.9,0.9,1002,1254,1422,2.3,2.3,2.3
601051033,36,37,39,1133,1625,1692,586,729,817,175,280,300,1397,1873,2095,0.8,0.9,0.8,1052,1347,1526,2.2,2.3,2.3
601061034,38,40,43,789,1170,1196,387,507,583,150,220,250,925,1158,1369,0.8,0.8,0.8,749,910,1087,2.5,2.4,2.4
601061035,40,41,42,956,1343,1404,416,533,605,150,240,280,1070,1267,1459,0.8,0.8,0.8,881,1042,1210,2.5,2.5,2.4
602011036,34,35,36,867,1200,1100,350,391,475,130,185,200,834,960,1236,0.8,0.8,0.8,612,727,778,2.1,2.1,2
602011037,40,39,40,867,1300,1298,376,453,572,140,215,250,926,1092,1329,0.8,0.8,0.8,678,797,1017,2.2,2.2,2.3
602011038,35,38,41,1083,1517,1450,519,652,768,165,230,250,1359,1646,1832,0.8,0.8,0.8,978,1130,1199,2.2,2.1,2.1
602011039,37,40,43,950,1517,1430,441,561,583,175,260,285,1139,1428,1556,0.8,0.8,0.8,1054,1262,1292,2.9,2.8,2.6
602011040,30,29,31,737,1200,1083,302,358,419,150,210,240,764,929,1047,0.8,0.9,0.9,591,746,782,2.3,2.4,2.4
602011041,32,33,34,799,1200,1152,332,382,454,130,190,210,778,943,1121,0.8,0.8,0.8,633,762,900,2.4,2.4,2.4
602011042,42,40,41,1004,1468,1473,428,545,619,150,220,250,1140,1403,1623,0.8,0.8,0.8,829,962,1113,2.3,2.3,2.3
602011043,46,47,47,1000,1408,1343,464,538,632,170,235,260,1219,1440,1554,0.7,0.7,0.7,1019,1115,1240,2.4,2.4,2.4
602011044,38,41,44,1083,1517,1500,466,544,593,160,230,245,1155,1378,1526,0.8,0.8,0.8,973,1055,1161,2.5,2.5,2.4
602011045,32,33,38,607,905,867,303,359,434,107,144,190,641,733,890,0.8,0.9,0.8,580,632,731,2.5,2.4,2.3
602011046,40,40,42,953,1408,1400,459,569,643,163,240,260,1191,1461,1616,0.8,0.8,0.8,970,1154,1276,2.6,2.5,2.5
602011047,36,35,36,910,1300,1213,433,548,604,150,202,240,1031,1290,1435,0.8,0.8,0.8,725,955,1048,2.1,2.1,2.1
602011048,37,39,39,904,1300,1300,432,505,612,150,220,250,1035,1199,1395,0.8,0.8,0.8,818,935,1039,2.4,2.4,2.3
602011049,38,38,40,965,1430,1366,500,628,706,165,240,250,1196,1533,1771,0.8,0.8,0.8,1026,1221,1354,2.5,2.5,2.4
602011050,37,36,38,737,1200,1087,367,430,567,120,170,200,881,1026,1208,0.8,0.8,0.8,706,842,1010,2.5,2.5,2.4
602011051,36,39,40,962,1365,1309,482,595,693,155,225,250,1171,1462,1685,0.8,0.8,0.8,944,1126,1304,2.4,2.3,2.3
602011052,38,41,43,1003,1500,1300,451,547,635,140,210,250,1121,1389,1534,0.8,0.8,0.8,952,1088,1235,2.5,2.5,2.4
602021053,44,48,53,802,1083,1000,326,379,448,138,180,200,831,900,973,0.8,0.8,0.8,634,746,815,2.4,2.2,2.1
602021054,42,45,47,693,1064,1083,344,393,464,100,160,185,832,947,1176,0.8,0.8,0.8,644,770,871,2.4,2.4,2.3
602021055,42,45,48,962,1330,1300,407,497,535,150,200,240,1062,1179,1347,0.8,0.8,0.8,920,986,1114,2.6,2.5,2.4
602021056,35,38,40,964,1300,1300,466,574,632,140,185,202,1137,1407,1606,0.8,0.8,0.8,1021,1147,1263,2.7,2.6,2.5
602021057,42,44,47,867,1200,1124,375,432,497,110,160,200,953,1054,1231,0.8,0.8,0.8,758,863,954,2.5,2.4,2.4
602031058,40,43,46,950,1300,1300,422,533,611,120,150,200,1089,1305,1484,0.8,0.8,0.8,960,1091,1242,2.7,2.5,2.5
602031059,39,42,46,758,1115,1083,331,395,458,115,170,180,845,977,1092,0.8,0.8,0.8,662,798,858,2.5,2.4,2.3
602031060,40,44,47,802,1257,1300,375,458,549,106,175,225,966,1103,1290,0.8,0.8,0.8,751,865,1008,2.5,2.4,2.3
602031061,41,43,45,620,975,1000,349,412,485,80,107,142,843,962,1140,0.8,0.8,0.8,644,790,879,2.4,2.4,2.3
602031062,39,42,45,948,1352,1358,446,529,609,130,200,235,1098,1291,1474,0.8,0.8,0.8,962,1060,1206,2.6,2.5,2.4
602031064,46,50,54,650,975,915,296,366,439,120,160,195,638,829,957,0.8,0.8,0.8,558,675,751,2.2,2.1,2.1
602031099,48,52,53,774,937,758,428,464,575,70,81,100,1015,967,1362,0.7,0.7,0.7,753,825,1043,2.1,1.9,2
602031100,42,44,47,758,972,1025,353,394,479,100,142,160,842,919,1114,0.8,0.8,0.7,652,741,825,2.4,2.3,2.2
603011065,43,45,50,650,867,867,319,378,470,50,88,100,697,845,1082,0.8,0.8,0.7,614,726,839,2.4,2.2,2.1
603011066,38,40,45,780,1192,1187,372,441,513,100,170,185,959,1141,1343,0.8,0.9,0.8,804,950,1079,2.6,2.6,2.5
603011067,39,42,44,758,1157,1192,367,429,533,80,120,170,939,1034,1271,0.8,0.8,0.8,757,870,1047,2.6,2.5,2.5
603011068,0,38,24,0,0,0,0,0,749,0,0,0,0,0,0,0,0,0,0,2749,1937,0,0,4
603021069,47,50,54,782,1200,1300,375,481,551,137,195,215,935,1047,1271,0.8,0.9,0.8,724,872,1068,2.3,2.3,2.2
603021070,41,45,48,693,1024,1200,324,398,483,130,200,230,751,934,1113,0.9,0.9,0.8,624,774,900,2.5,2.4,2.3
603021071,43,45,49,693,1083,1083,340,398,454,130,180,205,840,938,1075,0.8,0.8,0.8,674,771,842,2.4,2.3,2.3
603021072,37,39,42,867,1300,1365,369,482,544,130,200,240,955,1184,1392,0.9,0.9,0.8,788,979,1136,2.7,2.6,2.5
603031073,47,51,55,650,910,910,311,375,462,110,160,193,632,786,985,0.8,0.8,0.8,581,697,792,2.2,2.1,2.1
603031074,49,53,56,758,1083,1083,353,422,498,120,165,190,842,909,1049,0.8,0.8,0.7,632,756,865,2.2,2.1,2
604011075,37,37,39,650,1040,1000,341,413,485,130,175,200,750,928,1135,0.8,0.8,0.8,599,743,797,2.2,2.2,2.1
604011076,38,41,44,867,1213,1300,386,448,558,100,150,200,1036,1112,1368,0.8,0.8,0.8,919,951,1171,2.7,2.6,2.6
604011077,37,37,41,650,1073,1018,361,462,505,130,175,200,844,979,1180,0.8,0.8,0.7,653,786,900,2.2,2.2,2.1
604011078,38,39,41,867,1300,1213,359,464,537,100,165,200,1014,1152,1367,0.8,0.8,0.8,765,868,1047,2.5,2.4,2.4
604011079,41,43,45,789,1213,1231,370,454,546,125,190,220,994,1168,1356,0.8,0.8,0.8,777,916,1083,2.5,2.4,2.4
604011080,36,37,39,867,1200,1148,409,486,553,130,190,220,1053,1203,1324,0.8,0.8,0.8,896,988,1105,2.6,2.5,2.4
604011081,42,43,45,758,1127,1103,343,423,509,115,175,206,955,1026,1216,0.8,0.8,0.8,695,799,921,2.4,2.4,2.3
604011082,44,45,47,758,1192,1159,340,436,511,125,175,210,885,1061,1241,0.8,0.8,0.8,632,777,897,2.3,2.2,2.2
604011083,43,43,47,836,1192,1153,344,417,488,110,170,210,884,966,1171,0.8,0.8,0.8,647,795,904,2.4,2.4,2.3
604011084,42,45,48,769,1200,1200,348,408,491,105,170,198,909,1033,1229,0.8,0.8,0.8,651,795,888,2.3,2.3,2.2
604021085,41,41,44,850,1213,1170,363,443,498,130,190,220,876,998,1172,0.8,0.8,0.8,648,787,884,2.3,2.2,2.2
604021086,38,39,45,801,1170,1083,337,396,474,116,170,200,787,914,1075,0.8,0.8,0.8,611,733,806,2.4,2.4,2.2
604021087,39,41,43,867,1283,1250,365,453,527,115,175,220,926,1051,1244,0.8,0.8,0.8,745,875,1000,2.5,2.4,2.3
604021088,40,40,40,953,1408,1300,420,564,611,150,216,250,1089,1354,1505,0.8,0.8,0.8,944,1169,1276,2.6,2.6,2.6
604021089,43,46,50,910,1300,1300,395,504,570,150,220,250,1057,1189,1370,0.8,0.8,0.7,836,954,1122,2.4,2.4,2.3
604021090,36,39,41,892,1226,1300,442,523,624,145,220,240,1078,1267,1470,0.8,0.8,0.8,972,1103,1287,2.7,2.7,2.5
604021091,39,43,47,709,1100,1083,339,394,475,110,161,200,848,965,1169,0.8,0.8,0.8,717,811,997,2.6,2.5,2.4
604021092,40,42,46,900,1408,1387,450,543,604,140,200,231,1140,1337,1516,0.8,0.8,0.8,1000,1121,1241,2.6,2.6,2.5
604031093,41,45,47,609,1000,1000,504,619,707,100,100,128,1087,1334,1642,0.8,0.7,0.7,905,968,1199,2.3,2.1,2.1
604031094,36,38,41,758,1192,1103,447,509,584,70,100,110,1029,1151,1399,0.8,0.8,0.8,872,984,1113,2.6,2.6,2.5
604031095,37,38,41,749,1092,1083,398,511,579,101,143,183,1013,1146,1370,0.8,0.8,0.8,767,898,1057,2.4,2.4,2.4
604031096,39,42,45,800,1192,1153,373,448,516,108,165,200,1010,1170,1311,0.8,0.8,0.8,866,992,1073,2.7,2.6,2.5
604031097,37,39,44,500,780,673,357,467,469,90,120,130,989,1299,1258,0.8,0.8,0.7,777,1045,952,2.3,2.2,2.1
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,40,43,41,0,0,0,1379,1238,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699999499,33,37,38,0,0,0,308,338,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,45,26,47,0,0,0,900,840,1062,0,175,0,0,999,0,0,1.3,1,0,885,725,1,1.3,1
701011002,34,32,32,1500,2500,2167,751,1015,1193,230,500,500,1625,2230,2595,0.9,1,1,1279,1815,2225,1.8,2.1,2
701011003,0,47,31,0,0,0,0,340,1042,0,0,0,0,599,2499,0,1,2,0,515,1074,0,1.3,2
701011004,41,38,39,1580,2383,2240,743,984,1172,203,365,450,1861,2584,2957,0.8,0.9,0.8,1265,1803,2266,2.1,2.3,2.3
701011005,33,33,33,1717,2167,2253,933,1088,1241,250,430,450,2061,2540,2859,0.8,0.9,0.9,1769,2192,2426,2.3,2.3,2.3
701011006,29,32,35,1300,2000,2240,654,830,905,127,185,265,1403,1907,2159,0.9,1,1,1226,1610,1856,2.7,2.7,2.7
701011007,36,35,34,1408,2303,2300,693,1051,1289,200,420,430,1794,2433,2917,0.9,0.9,1,1258,2013,2402,2.3,2.5,2.4
701011008,33,32,33,1482,2167,2167,766,992,1167,250,430,460,1794,2164,2484,0.8,0.9,0.9,1362,1786,2218,2.1,2.3,2.4
701011009,33,34,33,2000,2500,2600,900,1131,1347,300,500,536,2004,2578,3030,0.9,0.9,0.9,1490,2187,2509,2.4,2.5,2.5
701021010,34,34,36,1300,1850,2058,586,782,831,200,335,380,1345,1634,2038,0.9,0.9,0.9,1215,1572,1933,2.8,2.9,2.9
701021011,33,33,34,1300,2167,2167,679,871,1022,240,400,483,1480,2002,2359,0.8,0.9,0.9,1356,1795,2208,2.9,2.9,2.9
701021012,29,30,31,2167,2500,2600,632,768,791,127,185,250,1396,1740,1888,1,1.1,1,1190,1488,1649,2.8,2.8,2.6
701021013,32,33,32,1350,2167,2167,664,814,848,240,390,435,1644,2154,2268,0.8,0.9,1,1455,1983,2148,2.8,2.9,3
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
701021015,0,44,0,0,0,0,0,833,0,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0
701021016,35,34,34,1300,1950,2012,589,794,887,150,320,350,1203,1680,2005,0.9,1,1,915,1349,1623,2,2.2,2.3
701021017,0,57,33,0,0,0,0,1093,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021018,34,34,37,1394,2167,2167,656,869,983,235,355,460,1478,1921,2321,0.8,0.9,0.8,1372,1851,2285,2.9,2.9,3
701021019,30,31,33,1235,1958,2000,576,757,824,190,310,360,1326,1748,2015,0.9,1,1,1202,1592,1794,3,3.1,3
701021020,33,34,37,1387,2167,2167,704,913,1011,225,420,450,1636,2135,2412,0.8,0.9,0.9,1409,1899,2172,2.8,2.8,2.7
701021021,54,29,28,0,3484,3130,404,1022,1257,145,250,300,1142,2380,2784,1.4,0.9,0.9,645,1811,2616,1.6,3.2,3.3
701021022,33,35,37,1300,1950,2000,655,832,943,200,310,390,1403,1932,2214,0.9,1,1,1177,1578,1746,2.7,2.7,2.7
701021023,34,35,35,1105,1936,1985,620,854,891,200,340,370,1317,1820,1971,0.8,0.9,1,1109,1540,1761,2.5,2.5,2.5
701021024,34,34,36,1347,2082,2167,630,824,893,180,300,368,1429,1843,2126,0.8,0.9,1,1295,1719,2117,2.9,3,3
701021025,36,37,35,1348,2000,2000,709,929,1087,180,330,370,1530,2101,2398,0.9,1,1,1127,1613,1972,2.2,2.4,2.4
701021026,35,35,36,1300,2000,2167,746,931,1053,200,360,400,1553,2094,2302,0.8,0.9,1,1208,1660,1960,2.2,2.4,2.4
701021027,34,38,37,1300,1950,2167,649,821,943,198,320,400,1452,1938,2220,0.9,0.9,0.9,1302,1648,1975,2.6,2.6,2.7
701021028,32,33,35,1300,2167,2121,540,739,809,192,320,400,1270,1721,1941,0.9,1,1,1223,1676,1955,3,3.1,3.1
701021029,36,37,37,1352,2167,2250,625,807,893,195,315,475,1607,2094,2416,0.8,0.9,0.9,1478,1772,2292,3,3,3
701021030,31,34,35,1354,2080,2205,731,897,1014,255,418,480,1582,2069,2373,0.9,0.9,0.9,1547,2019,2281,3,3,2.9
701031031,33,32,37,1404,2043,2500,739,928,1276,156,270,364,1507,2063,2359,1,1,1,1228,1579,1977,2.9,2.8,2.9
701031032,36,36,36,1300,2184,2546,658,882,1050,180,340,450,1531,2085,2543,1,1,1,1338,1852,2380,2.8,2.9,3
701031033,0,59,23,0,0,0,0,325,919,0,0,0,0,724,0,0,1.5,0,0,687,1374,0,2,0
701031034,39,40,39,1489,2109,2400,656,829,1051,207,330,376,1529,1956,2388,1,1,1.1,1272,1556,1977,2.8,2.7,2.7
701031035,37,37,37,1127,2000,2167,529,697,950,100,180,280,1185,1690,2192,1.1,1.1,1.1,1045,1311,1768,2.7,2.8,2.7
701041036,28,29,31,1300,2000,1888,727,931,1057,230,385,420,1379,1955,2248,0.8,0.9,0.9,1265,1685,2026,2.6,2.7,2.6
701041037,29,28,31,1213,2045,2167,671,878,987,200,350,400,1397,1856,2188,0.8,1,1,1234,1738,2070,2.8,2.9,2.9
701041038,28,29,31,1733,2694,2600,835,1044,1205,175,305,500,1798,2306,2686,0.8,0.9,0.8,1770,2203,2574,3.2,3.1,3
701041039,30,30,33,1192,1950,1902,530,728,819,144,278,330,1116,1549,1857,0.9,1,1,878,1285,1517,2.5,2.5,2.5
701041040,26,28,30,1127,1889,1966,533,737,772,150,225,255,1098,1552,1663,0.9,1,0.9,1004,1299,1434,2.8,2.9,2.7
701041041,28,28,30,1517,2600,2513,771,1042,1148,250,450,500,1670,2242,2637,0.8,0.8,0.9,1534,2130,2494,3,3,3
701041042,0,29,26,0,0,2777,0,1125,1230,0,0,460,0,0,2592,0,0.6,0.9,0,0,2464,0,0,3
701041043,29,26,28,1690,2600,2600,841,1024,1143,250,450,460,1684,2236,2579,0.8,0.9,0.9,1559,2182,2453,2.8,3,3.1
701041044,29,30,32,1300,2142,2167,642,829,929,185,330,380,1413,1923,2190,0.9,1,0.9,1242,1623,1887,2.8,2.9,2.7
702011045,30,33,35,1300,1950,1950,595,795,937,155,300,300,1342,1837,2175,0.9,1,0.9,1175,1502,1773,2.9,2.6,2.6
702011046,32,33,35,1209,1778,1847,681,885,1002,200,315,350,1478,1922,2179,0.9,0.9,0.9,1246,1616,1869,2.6,2.5,2.5
702011047,32,32,33,1233,1950,1950,646,858,957,165,330,365,1542,1938,2205,0.8,0.9,0.9,1312,1686,1963,2.7,2.7,2.8
702011048,31,32,33,1300,1957,2000,681,907,1059,200,320,360,1495,2081,2313,0.9,0.9,0.9,1221,1738,1997,2.7,2.8,2.7
702011049,34,34,34,1300,1807,1842,735,953,1164,190,280,330,1777,2160,2515,0.9,0.9,0.9,1345,1726,2063,2.3,2.4,2.3
702011050,28,29,29,1834,867,0,433,582,711,80,88,130,813,940,1299,1.2,1.3,1.3,985,1139,1302,2.6,2.7,2.2
702011051,40,41,45,1509,2167,2383,523,721,769,120,150,210,1429,1907,2173,1.1,1.1,1.1,1093,1207,1447,2.6,2.6,2.5
702011052,25,28,28,0,711,1500,218,246,265,25,25,28,576,584,665,1.8,1.6,1.6,795,838,1084,4.9,4.2,4
702011053,24,26,28,0,0,0,214,258,256,30,35,40,544,570,630,1.6,1.5,1.5,946,1100,1148,5.3,4.4,4.2
702011054,25,26,29,0,0,347,223,261,285,25,20,55,573,630,792,1.5,1.5,1.5,911,1056,1230,4.7,4.1,4.3
