SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
213011334,410,269,350,237,207,166,115,62,30,1850,3269,2660,3291,2403,2210,2223,1584,973,267,18885,458,390,385,422,458,340,110,47,14,2628,39,30,57,37,51,63,72,39,14,401,0,0,0,0,0,0,0,0,0,0,60,27,36,41,25,16,14,7,0,226,0,0,0,0,0,0,0,0,0,0,804,646,658,637,641,757,859,559,161,5718,4,3,0,3,3,0,0,0,0,15,120,94,108,123,159,170,207,162,36,1175,6,4,8,4,7,7,6,11,4,78,35,19,20,12,14,3,0,0,0,100,4,0,3,10,3,6,9,23,14,78,36,30,23,22,22,20,17,3,0,179,23,21,8,12,19,10,9,0,0,116,75,32,45,37,24,29,15,3,0,254,7,10,10,18,20,18,25,20,3,129,0,3,0,0,0,0,3,0,0,12,3,13,7,3,12,3,0,8,0,52,26,14,25,12,17,15,12,3,0,122
213011335,357,251,264,195,183,174,104,63,19,1604,2911,2288,2662,2216,1956,1855,1319,763,224,16209,511,457,350,447,582,427,146,74,26,3015,33,14,22,24,28,49,49,16,4,233,0,0,0,0,0,0,0,0,0,0,40,29,33,26,19,12,10,15,3,192,3,0,0,0,0,0,0,0,0,3,633,526,518,510,552,629,646,381,113,4502,0,0,3,3,5,0,0,0,0,12,52,47,68,61,91,118,173,166,64,836,8,15,7,10,10,10,7,4,3,65,33,16,10,13,5,0,0,0,0,82,0,3,0,0,4,7,7,9,3,27,15,7,7,10,11,4,6,5,0,66,18,17,7,15,16,20,6,3,0,105,72,37,30,28,32,13,4,12,0,226,8,3,9,11,3,15,27,16,5,99,3,0,0,4,0,3,0,0,0,15,10,8,3,6,6,0,3,0,0,34,24,21,25,12,15,9,12,0,3,129
213011336,143,122,180,128,86,92,50,32,21,853,1431,1234,1815,1274,981,850,535,453,266,8838,126,152,190,159,142,138,54,20,9,990,15,15,23,41,38,55,34,31,41,294,0,0,0,0,0,0,0,0,0,0,167,58,113,76,30,7,9,4,0,466,0,0,0,0,0,0,0,0,0,0,365,236,320,286,280,301,197,135,75,2206,0,4,3,0,4,0,0,0,0,14,68,39,44,64,76,45,43,44,13,438,4,4,5,4,3,5,0,3,0,27,10,0,12,0,0,0,0,0,0,19,3,4,3,0,0,8,0,3,3,22,4,14,9,3,8,4,0,0,0,31,11,7,4,0,8,8,5,3,0,48,35,8,30,20,12,5,0,0,0,103,3,3,13,8,10,15,16,17,14,108,3,0,3,3,0,0,3,3,3,20,0,0,0,0,0,0,0,0,0,6,17,17,18,15,15,20,30,16,12,151
213011337,194,113,167,118,87,85,63,50,15,889,1906,1503,1589,1465,1363,1126,806,647,233,10636,425,392,370,400,424,360,119,48,24,2566,12,17,15,12,35,46,33,22,18,213,0,0,0,0,0,0,0,0,0,0,110,54,79,59,19,16,7,0,0,348,0,0,0,0,0,0,0,0,0,0,475,417,393,382,450,410,424,377,181,3498,0,0,0,0,0,0,0,0,0,6,34,17,31,21,44,28,35,44,14,274,16,3,3,4,6,7,5,6,0,43,4,3,0,0,0,0,0,0,0,12,3,0,4,0,0,0,0,0,4,14,8,9,7,4,0,0,3,0,0,28,12,5,12,13,10,3,0,6,0,63,45,20,28,26,12,9,3,0,0,140,9,11,6,8,5,14,13,12,3,89,0,0,0,0,0,0,0,4,0,3,5,0,0,0,3,0,0,0,0,8,11,17,5,11,9,7,9,8,3,74
213011338,302,220,226,176,154,128,106,33,17,1365,2960,2399,2407,2324,2066,1881,1599,882,231,16746,369,381,367,336,404,297,84,34,7,2278,38,38,42,47,64,73,93,43,16,450,0,0,0,0,0,0,0,0,0,0,96,42,72,49,23,21,8,3,3,315,0,0,0,0,0,0,0,0,0,0,724,569,593,596,612,612,749,471,145,5072,0,0,0,0,0,0,3,0,0,4,172,118,153,197,197,203,294,284,64,1687,11,11,13,22,18,8,20,3,0,100,13,8,11,3,0,3,0,0,4,44,4,0,3,4,6,0,8,3,0,33,31,19,20,30,20,9,4,3,0,142,12,13,10,15,16,10,9,4,5,89,84,47,52,33,33,28,8,0,0,286,25,13,14,19,25,19,35,24,5,182,3,0,3,3,0,0,0,0,0,11,10,10,7,7,5,0,6,0,0,35,22,13,9,19,15,17,7,10,3,121
213011339,183,124,199,115,114,57,21,37,37,898,2567,1743,2012,1928,1560,914,427,244,129,11530,64,85,47,74,86,61,9,6,0,447,83,65,51,63,113,71,45,18,15,527,3,3,3,0,5,3,0,0,0,21,28,15,10,25,18,15,11,4,3,129,0,0,0,0,0,0,0,0,0,0,791,610,468,607,696,444,275,146,98,4140,0,0,0,0,0,0,0,0,0,5,144,84,81,114,105,76,51,34,9,704,13,4,15,17,11,17,6,0,0,82,0,0,0,0,0,0,4,0,0,6,3,3,8,3,4,5,4,0,4,32,41,18,17,31,11,10,6,4,0,143,6,11,8,12,14,15,0,3,0,66,43,28,17,29,24,10,5,0,0,169,12,11,17,11,17,22,17,3,7,115,6,3,3,0,9,7,0,0,0,33,3,8,3,4,5,0,0,0,0,25,12,31,8,8,26,19,15,3,8,143
213011340,155,180,85,127,152,90,53,31,8,882,3396,3294,1676,2637,3370,2115,906,440,103,17938,52,54,60,59,92,81,28,14,3,445,98,102,56,98,145,176,88,43,40,849,0,0,0,0,3,0,0,0,0,10,21,29,11,18,34,19,13,10,5,151,0,0,0,0,0,0,0,0,0,0,1210,1235,759,810,1403,1143,640,234,62,7496,0,0,0,0,0,0,3,0,0,0,331,341,168,249,395,247,135,65,9,1924,6,0,0,8,0,7,6,0,0,36,4,0,0,5,0,0,0,0,0,16,3,0,0,6,3,11,13,3,0,41,34,60,29,22,40,55,12,4,3,255,6,0,3,9,7,16,0,3,0,48,30,33,21,19,35,27,16,0,3,192,3,7,6,10,20,36,36,10,14,149,4,0,0,0,3,5,0,0,0,18,3,0,3,3,0,3,0,3,0,15,18,32,13,20,43,64,39,14,6,249
213021341,136,85,129,146,101,106,79,63,21,876,1750,1183,1592,1788,1632,1494,1106,892,342,11778,23,20,42,60,38,31,14,9,5,231,92,52,73,125,153,186,207,145,100,1132,0,0,0,0,0,0,0,0,0,0,9,0,16,18,22,22,16,11,9,123,0,0,0,0,0,0,0,0,0,0,687,350,359,534,567,466,433,307,100,3806,3,5,0,9,0,0,0,0,0,18,71,51,32,78,77,41,42,22,0,418,0,0,0,3,0,0,4,0,0,16,7,0,7,0,4,0,0,0,0,24,9,0,5,3,16,7,10,12,8,70,10,3,6,3,0,0,0,0,0,23,10,3,3,3,10,7,10,3,3,46,13,7,12,9,7,3,7,3,0,55,6,12,13,22,42,57,43,48,29,273,3,0,3,3,3,5,7,5,3,35,0,0,3,0,0,0,0,0,0,7,28,18,14,32,27,58,48,48,28,311
213021342,289,216,201,245,237,143,83,55,22,1493,3193,2714,2850,2852,2918,2199,1158,649,218,18746,74,85,90,117,117,98,48,11,7,645,122,105,118,156,220,254,183,83,49,1294,0,0,0,0,0,0,0,0,0,0,22,11,18,18,31,21,18,7,6,152,0,0,0,0,0,0,0,0,0,0,895,728,766,705,891,871,626,332,132,5951,4,0,7,7,7,6,9,5,0,41,200,147,128,190,211,160,146,87,26,1294,8,11,8,4,11,14,9,0,0,73,7,4,3,4,13,4,3,0,0,28,6,3,5,3,19,12,17,14,3,85,6,14,8,5,12,4,0,0,0,63,21,7,16,13,18,20,9,3,7,109,37,36,26,33,13,22,8,0,0,177,13,7,12,22,39,72,39,39,3,251,4,4,7,3,14,5,0,8,4,40,15,5,4,6,3,0,0,4,3,43,32,35,40,41,49,65,47,29,3,341
213021343,258,174,225,196,125,113,109,103,52,1351,2235,1448,2096,1827,1337,1186,1334,1148,400,13012,57,62,77,68,102,95,26,12,3,498,48,28,62,75,81,83,72,84,62,597,0,0,0,0,0,0,0,0,0,0,44,3,27,36,16,17,4,12,8,167,0,0,0,0,0,0,0,0,0,0,502,304,447,464,434,364,438,570,219,3740,0,0,0,0,0,0,3,0,0,7,136,101,99,154,144,110,207,205,75,1225,0,4,5,3,10,0,4,5,0,42,0,0,3,0,10,5,0,0,0,14,0,0,9,3,9,9,15,20,0,70,7,3,3,3,3,3,0,3,0,26,3,8,3,8,12,15,5,13,3,64,5,9,14,8,7,3,0,0,0,49,4,9,12,21,21,32,26,37,15,177,0,0,3,0,0,0,3,0,0,9,0,3,3,0,3,0,0,3,0,16,16,22,14,14,25,27,14,25,12,175
213021344,258,175,246,260,204,131,55,49,28,1402,3118,1745,2632,3122,2327,1481,812,610,311,16157,28,7,48,54,40,31,14,0,0,228,146,73,99,222,201,205,126,72,48,1194,0,0,0,0,0,0,0,0,0,0,17,7,12,16,19,26,12,10,4,120,0,0,0,0,0,0,0,0,0,0,980,398,540,792,662,466,243,179,121,4373,0,4,0,0,3,9,0,5,0,21,166,77,86,155,168,90,103,104,29,973,0,8,6,5,5,5,0,0,0,33,0,0,0,0,5,0,3,0,0,13,16,3,6,16,4,16,3,11,6,78,3,7,4,3,8,4,0,0,0,25,0,0,3,13,9,5,3,3,0,40,18,4,28,19,7,3,0,0,0,79,16,4,24,38,38,62,36,13,11,245,0,0,0,0,4,4,0,0,0,7,0,0,0,4,0,0,0,0,0,9,61,14,37,77,74,47,41,18,22,392
213021345,74,64,36,68,57,51,16,10,0,378,1155,665,629,935,779,476,238,85,14,4970,17,14,32,30,20,32,4,6,0,156,36,14,20,45,66,49,36,10,6,288,0,0,0,0,0,0,0,0,0,0,13,5,3,9,8,3,4,0,0,44,0,0,0,0,0,0,0,0,0,0,293,208,138,189,282,187,90,52,6,1453,0,4,0,0,0,3,0,0,0,9,41,31,22,29,48,25,21,7,0,221,6,0,3,6,3,3,4,0,0,28,0,0,0,0,0,0,0,0,0,4,6,5,0,3,8,12,6,4,0,47,4,0,3,3,3,6,0,0,0,17,6,3,7,3,0,4,0,0,0,29,11,7,13,5,10,9,0,0,0,62,3,4,4,3,12,7,16,6,0,59,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,13,13,11,14,11,20,10,5,0,88
213021346,268,123,113,176,196,158,82,57,33,1191,2995,1670,1366,2305,2647,1838,966,673,294,14748,23,17,22,32,35,35,10,0,0,180,168,116,56,182,278,273,195,111,79,1458,0,0,0,0,0,0,0,0,0,0,6,9,9,14,11,15,20,16,0,92,0,0,0,0,0,0,0,0,0,0,835,492,316,472,733,540,307,161,80,3936,3,0,3,3,0,0,3,5,0,18,169,112,61,99,186,86,49,40,16,814,0,0,0,0,0,4,3,0,0,12,4,0,0,4,0,0,0,0,0,19,10,0,0,10,24,9,8,3,3,67,8,0,7,4,0,3,3,0,0,24,11,5,4,11,8,11,4,3,3,55,15,3,5,4,11,8,0,0,0,44,17,19,6,16,48,58,77,30,35,311,0,0,0,0,4,3,3,3,3,14,8,0,4,5,0,0,0,0,0,20,54,36,25,37,82,90,81,49,34,483
213031347,322,401,408,283,238,141,75,89,35,1989,2858,2693,3148,2333,1828,1405,786,644,239,15930,403,371,451,413,432,396,189,69,30,2753,46,34,65,52,67,92,71,50,48,523,0,0,0,0,0,0,0,0,0,0,158,45,87,61,29,22,5,3,3,417,0,0,0,0,0,0,0,0,0,0,654,500,679,547,469,397,301,207,99,3855,0,4,0,0,3,0,0,0,0,10,82,48,56,85,82,49,29,46,14,491,0,0,3,3,3,3,3,3,4,19,0,3,5,0,0,0,0,0,3,7,0,0,4,0,0,0,0,0,0,17,14,28,22,25,14,4,3,0,0,103,21,10,16,11,11,10,5,4,3,99,58,29,65,29,19,23,8,0,0,228,9,10,23,10,20,26,20,27,11,159,0,0,0,0,3,5,0,0,0,11,0,3,5,3,0,3,0,3,0,12,22,19,31,22,26,16,17,4,4,162
213031348,269,359,561,317,226,144,94,67,31,2056,1641,2133,3519,2042,1443,1020,639,479,273,13202,123,208,291,203,188,218,105,52,34,1419,32,32,67,68,48,68,49,29,29,419,0,0,0,0,0,0,0,0,0,0,3,23,31,15,6,9,8,3,14,117,0,0,0,0,0,0,0,0,0,0,262,328,535,353,272,240,192,134,89,2406,3,0,4,4,0,0,0,0,4,21,44,31,53,58,79,38,60,78,32,471,0,3,3,3,4,3,0,3,0,21,4,7,4,0,3,3,3,0,0,22,0,0,4,7,5,8,0,5,3,26,17,9,17,16,12,0,0,3,0,80,9,6,17,12,9,7,4,0,5,74,10,9,42,13,3,7,3,0,0,85,6,7,18,15,11,15,13,9,8,93,3,0,3,0,0,0,0,0,0,11,3,3,14,3,4,0,9,6,0,33,11,16,28,20,13,23,8,20,17,160
213031349,100,204,252,125,99,61,39,17,10,915,1640,1608,2241,1669,1309,895,426,270,95,10163,121,157,201,182,182,195,65,32,14,1150,29,29,64,55,67,54,56,17,13,390,0,0,0,0,0,0,0,0,0,0,7,11,22,16,19,18,3,9,3,102,0,0,0,0,0,0,0,0,0,0,669,441,536,521,499,363,212,109,45,3397,3,0,3,0,3,3,0,0,0,15,107,71,58,95,101,45,34,21,4,533,3,4,8,0,5,3,3,0,0,24,4,0,6,3,0,3,0,0,0,11,3,0,0,4,3,3,3,0,0,24,21,10,15,7,6,0,0,0,0,58,3,7,9,4,8,7,0,0,4,37,3,4,34,7,11,14,5,3,0,81,11,11,18,9,12,20,16,3,8,105,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,10,10,27,39,10,34,16,10,4,169
213031350,147,89,203,176,111,54,27,20,12,851,1500,774,1838,1806,1132,613,365,251,82,8358,42,47,69,60,73,68,26,21,7,414,53,20,43,92,85,52,23,21,19,416,0,0,0,0,0,0,0,0,0,0,14,3,4,7,3,8,7,0,3,52,0,0,0,0,0,0,0,0,0,0,316,122,276,316,225,128,87,81,44,1603,0,0,0,0,0,3,0,0,0,11,39,38,50,44,73,44,73,83,11,454,0,0,3,3,0,0,0,0,0,8,4,0,0,4,0,0,0,0,0,7,3,0,3,3,4,3,0,0,0,15,13,3,10,10,11,0,0,0,0,46,0,3,7,4,9,4,0,4,3,25,3,4,22,8,5,0,0,0,0,41,3,0,8,16,8,9,8,0,9,59,0,0,0,0,3,0,0,0,0,3,3,0,3,0,3,0,0,3,0,15,16,11,18,27,29,8,15,14,10,141
213031351,181,108,207,157,131,82,40,43,15,964,1710,1206,2137,1859,1331,872,499,422,187,10229,66,94,142,96,113,110,41,24,8,689,54,20,52,73,85,75,55,31,19,462,0,0,0,0,0,0,0,0,0,0,9,10,24,11,16,4,7,3,4,92,0,0,0,0,0,0,0,0,0,0,376,256,372,365,334,255,180,148,54,2344,0,3,0,3,8,3,0,0,0,18,73,44,50,80,65,44,60,34,10,459,0,3,6,3,4,0,0,3,0,19,4,3,0,3,0,4,0,0,0,8,3,0,4,3,0,0,0,0,0,19,7,3,18,10,13,3,0,0,0,53,10,7,23,7,11,0,4,0,0,65,4,8,14,17,7,5,3,0,0,58,6,3,11,7,17,10,18,9,19,109,3,0,0,3,3,0,3,0,0,9,0,0,0,3,0,3,3,0,0,12,16,13,18,22,14,21,13,9,10,144
213031352,226,123,246,228,139,68,49,36,19,1132,2522,1288,2550,2852,1869,1096,684,625,266,13745,36,47,64,78,69,60,33,13,3,404,103,54,94,148,151,110,70,39,48,810,0,0,0,0,0,0,0,0,0,0,15,3,12,16,17,17,3,5,7,100,0,0,0,0,0,0,0,0,0,0,625,261,447,557,459,255,174,156,95,3024,0,0,3,0,0,0,0,0,0,3,121,92,100,145,160,106,134,173,34,1069,0,0,3,5,0,0,3,3,0,15,0,3,0,0,0,0,0,0,0,12,4,0,4,5,13,8,3,0,0,37,0,4,0,4,0,0,0,0,0,10,3,3,14,8,13,0,0,8,0,50,8,3,16,7,0,10,0,0,0,53,6,0,6,15,22,26,10,21,10,127,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,9,0,21,39,26,27,52,51,39,17,17,0,268
213041353,293,220,150,200,224,184,102,54,28,1463,3731,2322,1928,2531,2477,2066,1205,648,247,17156,23,19,19,36,24,16,3,0,0,138,278,198,193,293,392,364,419,189,98,2430,0,0,0,0,0,0,0,0,0,0,37,23,22,27,31,42,25,15,0,221,4,0,0,0,0,0,0,0,0,8,1277,759,658,728,837,687,470,214,70,5708,0,0,0,0,0,3,5,3,0,10,34,35,20,32,30,25,24,8,7,218,11,12,10,9,11,15,11,0,0,74,3,7,3,3,4,4,0,3,0,30,31,8,8,18,19,14,19,21,4,137,0,0,0,0,0,0,0,0,0,0,16,4,3,10,10,3,8,3,3,58,38,19,16,15,12,10,16,3,0,129,24,23,18,28,67,110,97,35,9,407,0,0,3,0,3,5,3,0,4,27,13,3,7,4,12,5,0,3,0,45,87,91,54,85,117,161,143,73,51,862
213041355,265,159,145,156,136,75,29,6,0,974,4199,2154,2251,3030,2041,1239,469,142,30,15542,107,72,75,121,82,43,19,4,6,525,132,97,88,155,160,115,81,24,3,847,5,0,0,0,5,0,0,0,0,18,41,16,16,37,22,18,14,3,0,174,0,0,0,0,0,0,0,0,0,0,1916,1127,1206,1396,1212,752,370,120,19,8118,8,4,3,4,5,0,0,0,0,20,348,208,206,263,225,152,83,21,5,1510,18,15,15,22,35,20,16,0,0,146,3,7,0,5,4,8,4,0,0,30,3,3,10,5,8,6,0,0,0,48,90,32,49,54,30,25,9,3,0,291,10,13,7,9,12,5,3,5,0,72,83,63,43,52,45,13,3,0,0,307,9,18,12,18,25,23,22,11,0,141,0,3,3,0,3,0,0,0,0,17,21,11,9,14,6,9,3,3,0,82,25,26,28,32,33,25,6,5,0,191
213041356,425,257,261,240,206,170,108,55,25,1740,3814,2580,2632,2475,2255,2200,1091,467,188,17703,41,13,44,40,30,19,8,0,0,200,248,186,176,218,280,380,307,132,62,1995,0,0,0,0,0,0,0,0,0,0,78,45,30,38,24,29,33,11,3,299,24,10,11,4,7,0,3,4,0,66,1191,690,729,741,732,686,536,167,55,5525,0,0,0,0,0,3,0,0,0,5,89,44,46,71,73,62,47,20,3,458,11,6,6,13,17,18,13,7,0,104,48,15,23,24,16,5,6,0,3,141,8,11,3,7,17,9,12,11,3,73,19,8,8,4,4,4,3,0,0,53,18,4,21,9,16,14,9,8,0,99,47,28,25,18,18,18,18,4,0,179,22,25,16,32,56,84,95,34,11,374,6,0,3,0,4,13,3,6,3,38,17,12,9,11,10,6,4,6,0,71,81,74,58,54,65,101,96,29,9,567
213041357,510,263,241,251,196,153,67,46,35,1760,3368,2284,2487,2122,1975,1998,856,500,208,15804,67,24,54,89,43,26,5,4,0,328,365,187,228,299,273,384,288,133,77,2239,0,0,0,3,0,0,0,0,0,10,86,49,44,51,40,33,33,17,7,354,11,12,6,5,10,0,3,0,0,46,1542,792,1032,931,795,713,506,179,77,6554,3,0,4,0,0,3,7,0,0,21,85,45,56,67,68,39,39,10,0,403,26,12,15,16,24,15,4,9,5,119,30,17,21,19,18,20,6,0,0,131,14,5,11,17,12,25,16,14,5,112,13,15,15,4,12,10,0,0,0,69,27,23,16,17,21,17,17,6,8,146,84,61,51,65,46,20,10,0,0,335,52,13,29,37,49,92,89,38,13,405,3,0,3,5,9,9,13,3,3,49,14,9,14,14,3,6,3,0,0,56,99,59,47,56,81,125,80,45,16,612
213041358,378,227,247,199,136,143,48,27,9,1425,3487,2131,2407,2100,1674,1509,582,231,56,14172,52,33,28,53,43,17,11,0,0,229,311,165,210,221,266,267,201,70,11,1716,0,0,0,0,0,0,0,0,0,0,37,14,26,23,22,24,14,4,0,166,5,12,3,0,3,0,3,3,0,39,1321,731,782,744,624,564,320,86,23,5197,4,0,3,3,0,4,3,0,0,21,80,54,52,63,45,33,25,11,0,360,24,10,10,11,16,10,10,3,3,89,41,18,13,19,7,6,6,0,0,114,14,13,5,12,11,7,11,5,0,68,24,4,3,14,5,0,3,0,0,66,9,9,10,3,6,6,8,0,0,46,62,34,27,39,28,26,15,4,0,235,23,21,12,30,53,68,53,17,12,294,6,5,6,5,6,5,0,0,0,34,16,3,4,6,6,4,3,3,0,50,118,53,47,69,66,81,59,17,3,515
213041359,25,196,369,286,159,77,38,6,0,1157,264,415,544,505,371,347,168,41,7,2661,6,0,0,16,0,8,0,0,0,31,8,5,9,14,15,15,10,12,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,114,110,63,83,113,101,109,26,0,717,0,0,3,0,0,0,0,0,0,5,3,11,6,6,16,8,7,6,0,60,4,0,4,0,3,10,5,0,0,26,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,0,5,5,0,0,0,18,3,0,4,0,6,7,3,7,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,3,7,0,0,0,24
213041360,247,94,172,121,93,46,20,7,0,806,4498,1710,3270,2982,1497,837,439,203,28,15464,174,110,115,196,134,60,39,7,0,848,109,51,54,111,84,49,45,46,10,565,0,0,0,0,0,0,0,0,0,0,34,15,29,35,12,18,12,5,0,152,0,0,0,0,0,0,0,0,0,0,2151,828,875,1492,881,456,270,121,27,7097,0,7,0,0,9,3,6,0,0,27,474,163,176,375,194,105,60,21,6,1572,11,4,9,11,6,10,3,0,0,44,11,11,4,0,8,0,0,0,0,35,5,3,8,11,5,0,0,8,0,39,117,40,49,68,18,14,13,0,0,319,27,6,8,25,9,5,0,3,0,86,72,34,35,53,30,21,11,3,0,259,10,3,10,21,13,18,17,11,6,113,3,0,0,3,3,0,3,3,5,17,25,22,16,11,14,6,0,0,0,88,52,13,13,38,18,15,23,20,0,200
