SA4_NAME16	Year	Age.min	Sex	persons
Central Coast	2016	36	M	1796
Central Coast	2016	37	F	1941
Central Coast	2016	37	M	1750
Central Coast	2016	38	F	1903
Central Coast	2016	38	M	1787
Central Coast	2016	39	F	1872
Central Coast	2016	39	M	1790
Central Coast	2016	40	F	2018
Central Coast	2016	40	M	1871
Central Coast	2016	41	F	2115
Central Coast	2016	41	M	1874
Central Coast	2016	42	F	2075
Central Coast	2016	42	M	2083
Central Coast	2016	43	F	2204
Central Coast	2016	43	M	2057
Central Coast	2016	44	F	2404
Central Coast	2016	44	M	2170
Central Coast	2016	45	F	2490
Central Coast	2016	45	M	2231
Central Coast	2016	46	F	2255
Central Coast	2016	46	M	2080
Central Coast	2016	47	F	2294
Central Coast	2016	47	M	2096
Central Coast	2016	48	F	2117
Central Coast	2016	48	M	2007
Central Coast	2016	49	F	2169
Central Coast	2016	49	M	2003
Central Coast	2016	50	F	2107
Central Coast	2016	50	M	2057
Central Coast	2016	51	F	2171
Central Coast	2016	51	M	2026
Central Coast	2016	52	F	2213
Central Coast	2016	52	M	2147
Central Coast	2016	53	F	2345
Central Coast	2016	53	M	2150
Central Coast	2016	54	F	2417
Central Coast	2016	54	M	2249
Central Coast	2016	55	F	2442
Central Coast	2016	55	M	2181
Central Coast	2016	56	F	2369
Central Coast	2016	56	M	2074
Central Coast	2016	57	F	2239
Central Coast	2016	57	M	2092
Central Coast	2016	58	F	2287
Central Coast	2016	58	M	2017
Central Coast	2016	59	F	2272
Central Coast	2016	59	M	2063
Central Coast	2016	60	F	2211
Central Coast	2016	60	M	2035
Central Coast	2016	61	F	2207
Central Coast	2016	61	M	1896
Central Coast	2016	62	F	2038
Central Coast	2016	62	M	1907
Central Coast	2016	63	F	2176
Central Coast	2016	63	M	1923
Central Coast	2016	64	F	2074
Central Coast	2016	64	M	1858
Central Coast	2016	65	F	1988
Central Coast	2016	65	M	1855
Central Coast	2016	66	F	2094
Central Coast	2016	66	M	1782
Central Coast	2016	67	F	2074
Central Coast	2016	67	M	1769
Central Coast	2016	68	F	2183
Central Coast	2016	68	M	1946
Central Coast	2016	69	F	2283
Central Coast	2016	69	M	2052
Central Coast	2016	70	F	1899
Central Coast	2016	70	M	1712
Central Coast	2016	71	F	1805
Central Coast	2016	71	M	1715
Central Coast	2016	72	F	1772
Central Coast	2016	72	M	1598
Central Coast	2016	73	F	1612
Central Coast	2016	73	M	1407
Central Coast	2016	74	F	1626
Central Coast	2016	74	M	1411
Central Coast	2016	75	F	1518
Central Coast	2016	75	M	1309
Central Coast	2016	76	F	1332
Central Coast	2016	76	M	1281
Central Coast	2016	77	F	1374
Central Coast	2016	77	M	1188
Central Coast	2016	78	F	1304
Central Coast	2016	78	M	1030
Central Coast	2016	79	F	1194
Central Coast	2016	79	M	1042
Central West	2006			7572
Central West	2006	0	F	1205
Central West	2006	0	M	1304
Central West	2006	1	F	1183
Central West	2006	1	M	1239
Central West	2006	2	F	1178
Central West	2006	2	M	1270
Central West	2006	3	F	1168
Central West	2006	3	M	1318
Central West	2006	4	F	1262
Central West	2006	4	M	1284
Central West	2006	5	F	1293
Central West	2006	5	M	1380
Central West	2006	6	F	1333
Central West	2006	6	M	1343
Central West	2006	7	F	1278
Central West	2006	7	M	1392
Central West	2006	8	F	1343
Central West	2006	8	M	1515
Central West	2006	9	F	1376
Central West	2006	9	M	1461
Central West	2006	10	F	1372
Central West	2006	10	M	1455
Central West	2006	11	F	1420
Central West	2006	11	M	1448
Central West	2006	12	F	1381
Central West	2006	12	M	1474
Central West	2006	13	F	1427
Central West	2006	13	M	1531
Central West	2006	14	F	1461
Central West	2006	14	M	1485
Central West	2006	15	F	1496
Central West	2006	15	M	1586
Central West	2006	16	F	1413
Central West	2006	16	M	1549
Central West	2006	17	F	1367
Central West	2006	17	M	1450
Central West	2006	18	F	1189
Central West	2006	18	M	1301
Central West	2006	19	F	1148
Central West	2006	19	M	1255
Central West	2006	20	F	1180
Central West	2006	20	M	1179
Central West	2006	21	F	1047
Central West	2006	21	M	1135
Central West	2006	22	F	992
Central West	2006	22	M	1078
Central West	2006	23	F	997
Central West	2006	23	M	1005
Central West	2006	24	F	943
Central West	2006	24	M	1022
Central West	2006	25	F	957
Central West	2006	25	M	1001
Central West	2006	26	F	916
Central West	2006	26	M	937
Central West	2006	27	F	899
Central West	2006	27	M	957
Central West	2006	28	F	927
Central West	2006	28	M	912
Central West	2006	29	F	919
Central West	2006	29	M	983
Central West	2006	30	F	1006
Central West	2006	30	M	992
Central West	2006	31	F	1100
Central West	2006	31	M	1042
Central West	2006	32	F	1183
Central West	2006	32	M	1096
Central West	2006	33	F	1168
Central West	2006	33	M	1082
Central West	2006	34	F	1221
Central West	2006	34	M	1317
Central West	2006	35	F	1350
Central West	2006	35	M	1227
Central West	2006	36	F	1284
Central West	2006	36	M	1162
Central West	2006	37	F	1253
Central West	2006	37	M	1257
Central West	2006	38	F	1161
Central West	2006	38	M	1184
Central West	2006	39	F	1233
Central West	2006	39	M	1184
Central West	2006	40	F	1196
Central West	2006	40	M	1238
Central West	2006	41	F	1314
Central West	2006	41	M	1221
Central West	2006	42	F	1355
Central West	2006	42	M	1324
Central West	2006	43	F	1435
Central West	2006	43	M	1314
Central West	2006	44	F	1440
Central West	2006	44	M	1398
Central West	2006	45	F	1344
Central West	2006	45	M	1476
Central West	2006	46	F	1412
Central West	2006	46	M	1419
Central West	2006	47	F	1292
Central West	2006	47	M	1333
Central West	2006	48	F	1325
Central West	2006	48	M	1338
Central West	2006	49	F	1281
Central West	2006	49	M	1296
Central West	2006	50	F	1291
Central West	2006	50	M	1275
Central West	2006	51	F	1233
Central West	2006	51	M	1336
Central West	2006	52	F	1253
Central West	2006	52	M	1315
Central West	2006	53	F	1253
Central West	2006	53	M	1206
Central West	2006	54	F	1200
Central West	2006	54	M	1315
Central West	2006	55	F	1252
Central West	2006	55	M	1336
Central West	2006	56	F	1232
Central West	2006	56	M	1286
Central West	2006	57	F	1206
Central West	2006	57	M	1249
Central West	2006	58	F	1167
Central West	2006	58	M	1290
Central West	2006	59	F	1361
Central West	2006	59	M	1343
Central West	2006	60	F	1100
Central West	2006	60	M	1132
Central West	2006	61	F	1025
Central West	2006	61	M	1148
Central West	2006	62	F	1066
Central West	2006	62	M	1079
Central West	2006	63	F	1011
Central West	2006	63	M	951
Central West	2006	64	F	976
Central West	2006	64	M	988
Central West	2006	65	F	865
Central West	2006	65	M	910
Central West	2006	66	F	876
Central West	2006	66	M	882
Central West	2006	67	F	861
Central West	2006	67	M	838
Central West	2006	68	F	809
Central West	2006	68	M	869
Central West	2006	69	F	842
Central West	2006	69	M	844
Central West	2006	70	F	834
Central West	2006	70	M	747
Central West	2006	71	F	731
Central West	2006	71	M	734
Central West	2006	72	F	738
Central West	2006	72	M	674
Central West	2006	73	F	655
Central West	2006	73	M	652
Central West	2006	74	F	686
Central West	2006	74	M	664
Central West	2006	75	F	706
Central West	2006	75	M	646
Central West	2006	76	F	630
Central West	2006	76	M	560
Central West	2006	77	F	669
Central West	2006	77	M	538
Central West	2006	78	F	635
Central West	2006	78	M	510
Central West	2006	79	F	581
Central West	2006	79	M	466
Central West	2011			8806
Central West	2011	0	F	1214
Central West	2011	0	M	1333
Central West	2011	1	F	1289
Central West	2011	1	M	1369
Central West	2011	2	F	1332
Central West	2011	2	M	1403
Central West	2011	3	F	1352
Central West	2011	3	M	1513
Central West	2011	4	F	1432
Central West	2011	4	M	1471
Central West	2011	5	F	1319
Central West	2011	5	M	1429
Central West	2011	6	F	1299
Central West	2011	6	M	1389
Central West	2011	7	F	1245
Central West	2011	7	M	1390
Central West	2011	8	F	1266
Central West	2011	8	M	1356
Central West	2011	9	F	1328
Central West	2011	9	M	1311
Central West	2011	10	F	1315
Central West	2011	10	M	1453
Central West	2011	11	F	1394
Central West	2011	11	M	1417
Central West	2011	12	F	1333
Central West	2011	12	M	1407
Central West	2011	13	F	1379
Central West	2011	13	M	1543
Central West	2011	14	F	1397
Central West	2011	14	M	1480
Central West	2011	15	F	1367
Central West	2011	15	M	1450
Central West	2011	16	F	1410
Central West	2011	16	M	1485
Central West	2011	17	F	1378
Central West	2011	17	M	1404
Central West	2011	18	F	1222
Central West	2011	18	M	1331
Central West	2011	19	F	1199
Central West	2011	19	M	1231
Central West	2011	20	F	1207
Central West	2011	20	M	1340
Central West	2011	21	F	1134
Central West	2011	21	M	1246
Central West	2011	22	F	1050
Central West	2011	22	M	1184
Central West	2011	23	F	1003
Central West	2011	23	M	1097
Central West	2011	24	F	1085
Central West	2011	24	M	1094
Central West	2011	25	F	1033
Central West	2011	25	M	1035
Central West	2011	26	F	1059
Central West	2011	26	M	1011
Central West	2011	27	F	1040
Central West	2011	27	M	1090
Central West	2011	28	F	1077
Central West	2011	28	M	1006
Central West	2011	29	F	986
Central West	2011	29	M	1046
Central West	2011	30	F	1054
Central West	2011	30	M	1071
Central West	2011	31	F	1033
Central West	2011	31	M	1018
Central West	2011	32	F	1031
Central West	2011	32	M	986
Central West	2011	33	F	1074
Central West	2011	33	M	997
Central West	2011	34	F	1049
Central West	2011	34	M	1042
Central West	2011	35	F	1106
Central West	2011	35	M	1046
Central West	2011	36	F	1199
Central West	2011	36	M	1092
Central West	2011	37	F	1241
Central West	2011	37	M	1170
Central West	2011	38	F	1215
Central West	2011	38	M	1199
Central West	2011	39	F	1321
Central West	2011	39	M	1328
Central West	2011	40	F	1424
Central West	2011	40	M	1290
Central West	2011	41	F	1289
Central West	2011	41	M	1279
Central West	2011	42	F	1312
Central West	2011	42	M	1259
Central West	2011	43	F	1204
Central West	2011	43	M	1190
Central West	2011	44	F	1269
Central West	2011	44	M	1244
Central West	2011	45	F	1187
Central West	2011	45	M	1281
Central West	2011	46	F	1313
Central West	2011	46	M	1240
Central West	2011	47	F	1304
Central West	2011	47	M	1355
Central West	2011	48	F	1423
Central West	2011	48	M	1327
Central West	2011	49	F	1430
Central West	2011	49	M	1424
Central West	2011	50	F	1347
Central West	2011	50	M	1448
Central West	2011	51	F	1339
Central West	2011	51	M	1397
Central West	2011	52	F	1297
Central West	2011	52	M	1358
Central West	2011	53	F	1328
Central West	2011	53	M	1337
Central West	2011	54	F	1343
Central West	2011	54	M	1287
Central West	2011	55	F	1245
Central West	2011	55	M	1263
Central West	2011	56	F	1249
Central West	2011	56	M	1345
Central West	2011	57	F	1256
Central West	2011	57	M	1267
Central West	2011	58	F	1230
Central West	2011	58	M	1260
Central West	2011	59	F	1207
Central West	2011	59	M	1312
Central West	2011	60	F	1211
Central West	2011	60	M	1307
Central West	2011	61	F	1234
Central West	2011	61	M	1269
Central West	2011	62	F	1194
Central West	2011	62	M	1245
Central West	2011	63	F	1175
Central West	2011	63	M	1260
Central West	2011	64	F	1343
Central West	2011	64	M	1287
Central West	2011	65	F	1064
Central West	2011	65	M	1110
Central West	2011	66	F	1018
Central West	2011	66	M	1139
Central West	2011	67	F	1033
Central West	2011	67	M	1049
Central West	2011	68	F	950
Central West	2011	68	M	929
Central West	2011	69	F	943
Central West	2011	69	M	951
Central West	2011	70	F	841
Central West	2011	70	M	849
Central West	2011	71	F	836
Central West	2011	71	M	818
Central West	2011	72	F	843
Central West	2011	72	M	769
Central West	2011	73	F	752
Central West	2011	73	M	775
Central West	2011	74	F	787
Central West	2011	74	M	770
Central West	2011	75	F	761
Central West	2011	75	M	654
Central West	2011	76	F	699
Central West	2011	76	M	650
Central West	2011	77	F	653
Central West	2011	77	M	564
Central West	2011	78	F	580
Central West	2011	78	M	552
Central West	2011	79	F	617
Central West	2011	79	M	564
Central West	2016			10261
Central West	2016	0	F	1211
Central West	2016	0	M	1281
Central West	2016	1	F	1203
Central West	2016	1	M	1376
Central West	2016	2	F	1324
Central West	2016	2	M	1354
Central West	2016	3	F	1382
Central West	2016	3	M	1445
Central West	2016	4	F	1340
Central West	2016	4	M	1368
Central West	2016	5	F	1320
Central West	2016	5	M	1429
Central West	2016	6	F	1376
Central West	2016	6	M	1402
Central West	2016	7	F	1446
Central West	2016	7	M	1451
Central West	2016	8	F	1396
Central West	2016	8	M	1542
Central West	2016	9	F	1442
Central West	2016	9	M	1475
Central West	2016	10	F	1302
Central West	2016	10	M	1414
Central West	2016	11	F	1305
Central West	2016	11	M	1389
Central West	2016	12	F	1227
Central West	2016	12	M	1421
Central West	2016	13	F	1245
Central West	2016	13	M	1405
Central West	2016	14	F	1310
Central West	2016	14	M	1348
Central West	2016	15	F	1304
Central West	2016	15	M	1370
Central West	2016	16	F	1358
Central West	2016	16	M	1377
Central West	2016	17	F	1294
Central West	2016	17	M	1393
Central West	2016	18	F	1228
Central West	2016	18	M	1340
Central West	2016	19	F	1221
Central West	2016	19	M	1201
Central West	2016	20	F	1160
Central West	2016	20	M	1230
Central West	2016	21	F	1143
Central West	2016	21	M	1257
Central West	2016	22	F	1111
Central West	2016	22	M	1218
Central West	2016	23	F	1042
Central West	2016	23	M	1130
Central West	2016	24	F	1135
Central West	2016	24	M	1138
Central West	2016	25	F	1132
Central West	2016	25	M	1176
Central West	2016	26	F	1158
Central West	2016	26	M	1170
Central West	2016	27	F	1153
Central West	2016	27	M	1169
Central West	2016	28	F	1104
Central West	2016	28	M	1151
Central West	2016	29	F	1135
Central West	2016	29	M	1135
Central West	2016	30	F	1160
Central West	2016	30	M	1148
Central West	2016	31	F	1165
Central West	2016	31	M	1146
Central West	2016	32	F	1174
Central West	2016	32	M	1182
Central West	2016	33	F	1191
Central West	2016	33	M	1120
Central West	2016	34	F	1155
Central West	2016	34	M	1174
Central West	2016	35	F	1161
Central West	2016	35	M	1154
Central West	2016	36	F	1115
Central West	2016	36	M	1102
Central West	2016	37	F	1111
Central West	2016	37	M	1091
Central West	2016	38	F	1195
Central West	2016	38	M	1051
Central West	2016	39	F	1122
Central West	2016	39	M	1127
Central West	2016	40	F	1144
Central West	2016	40	M	1114
Central West	2016	41	F	1207
Central West	2016	41	M	1184
Central West	2016	42	F	1303
Central West	2016	42	M	1182
Central West	2016	43	F	1288
Central West	2016	43	M	1227
Central West	2016	44	F	1388
Central West	2016	44	M	1386
Central West	2016	45	F	1452
Central West	2016	45	M	1343
Central West	2016	46	F	1303
Central West	2016	46	M	1300
Central West	2016	47	F	1374
Central West	2016	47	M	1309
Central West	2016	48	F	1241
Central West	2016	48	M	1323
Central West	2016	49	F	1314
Central West	2016	49	M	1303
Central West	2016	50	F	1268
Central West	2016	50	M	1291
Central West	2016	51	F	1379
Central West	2016	51	M	1244
Central West	2016	52	F	1373
Central West	2016	52	M	1400
Central West	2016	53	F	1488
Central West	2016	53	M	1373
Central West	2016	54	F	1461
Central West	2016	54	M	1466
Central West	2016	55	F	1406
Central West	2016	55	M	1561
Central West	2016	56	F	1405
Central West	2016	56	M	1408
Central West	2016	57	F	1340
Central West	2016	57	M	1367
Central West	2016	58	F	1398
Central West	2016	58	M	1351
Central West	2016	59	F	1420
Central West	2016	59	M	1290
Central West	2016	60	F	1301
Central West	2016	60	M	1271
Central West	2016	61	F	1273
Central West	2016	61	M	1362
Central West	2016	62	F	1293
Central West	2016	62	M	1229
Central West	2016	63	F	1279
Central West	2016	63	M	1246
Central West	2016	64	F	1227
Central West	2016	64	M	1355
Central West	2016	65	F	1280
Central West	2016	65	M	1274
Central West	2016	66	F	1273
Central West	2016	66	M	1253
Central West	2016	67	F	1202
Central West	2016	67	M	1275
Central West	2016	68	F	1222
Central West	2016	68	M	1248
Central West	2016	69	F	1312
Central West	2016	69	M	1264
Central West	2016	70	F	1062
Central West	2016	70	M	1096
Central West	2016	71	F	977
Central West	2016	71	M	1136
Central West	2016	72	F	985
Central West	2016	72	M	995
Central West	2016	73	F	936
Central West	2016	73	M	857
Central West	2016	74	F	913
Central West	2016	74	M	917
Central West	2016	75	F	827
Central West	2016	75	M	760
Central West	2016	76	F	771
Central West	2016	76	M	710
Central West	2016	77	F	773
Central West	2016	77	M	715
Central West	2016	78	F	701
Central West	2016	78	M	670
Central West	2016	79	F	722
Central West	2016	79	M	652
Coffs Harbour - Grafton	2006			5952
Coffs Harbour - Grafton	2006	0	F	635
Coffs Harbour - Grafton	2006	0	M	687
Coffs Harbour - Grafton	2006	1	F	634
Coffs Harbour - Grafton	2006	1	M	701
Coffs Harbour - Grafton	2006	2	F	657
Coffs Harbour - Grafton	2006	2	M	638
Coffs Harbour - Grafton	2006	3	F	694
Coffs Harbour - Grafton	2006	3	M	753
Coffs Harbour - Grafton	2006	4	F	706
Coffs Harbour - Grafton	2006	4	M	728
Coffs Harbour - Grafton	2006	5	F	771
Coffs Harbour - Grafton	2006	5	M	827
Coffs Harbour - Grafton	2006	6	F	816
Coffs Harbour - Grafton	2006	6	M	891
Coffs Harbour - Grafton	2006	7	F	876
Coffs Harbour - Grafton	2006	7	M	881
Coffs Harbour - Grafton	2006	8	F	864
Coffs Harbour - Grafton	2006	8	M	865
Coffs Harbour - Grafton	2006	9	F	827
Coffs Harbour - Grafton	2006	9	M	989
Coffs Harbour - Grafton	2006	10	F	952
Coffs Harbour - Grafton	2006	10	M	894
Coffs Harbour - Grafton	2006	11	F	916
Coffs Harbour - Grafton	2006	11	M	983
Coffs Harbour - Grafton	2006	12	F	999
Coffs Harbour - Grafton	2006	12	M	1013
Coffs Harbour - Grafton	2006	13	F	972
Coffs Harbour - Grafton	2006	13	M	1051
Coffs Harbour - Grafton	2006	14	F	961
Coffs Harbour - Grafton	2006	14	M	1028
Coffs Harbour - Grafton	2006	15	F	1003
Coffs Harbour - Grafton	2006	15	M	1024
Coffs Harbour - Grafton	2006	16	F	1011
Coffs Harbour - Grafton	2006	16	M	1067
Coffs Harbour - Grafton	2006	17	F	935
Coffs Harbour - Grafton	2006	17	M	990
Coffs Harbour - Grafton	2006	18	F	735
Coffs Harbour - Grafton	2006	18	M	832
Coffs Harbour - Grafton	2006	19	F	649
Coffs Harbour - Grafton	2006	19	M	641
Coffs Harbour - Grafton	2006	20	F	596
Coffs Harbour - Grafton	2006	20	M	665
Coffs Harbour - Grafton	2006	21	F	530
Coffs Harbour - Grafton	2006	21	M	554
Coffs Harbour - Grafton	2006	22	F	493
Coffs Harbour - Grafton	2006	22	M	544
Coffs Harbour - Grafton	2006	23	F	472
Coffs Harbour - Grafton	2006	23	M	486
Coffs Harbour - Grafton	2006	24	F	473
Coffs Harbour - Grafton	2006	24	M	541
Coffs Harbour - Grafton	2006	25	F	491
Coffs Harbour - Grafton	2006	25	M	437
Coffs Harbour - Grafton	2006	26	F	480
Coffs Harbour - Grafton	2006	26	M	494
Coffs Harbour - Grafton	2006	27	F	488
Coffs Harbour - Grafton	2006	27	M	446
Coffs Harbour - Grafton	2006	28	F	515
Coffs Harbour - Grafton	2006	28	M	469
Coffs Harbour - Grafton	2006	29	F	556
Coffs Harbour - Grafton	2006	29	M	481
Coffs Harbour - Grafton	2006	30	F	575
Coffs Harbour - Grafton	2006	30	M	538
Coffs Harbour - Grafton	2006	31	F	571
Coffs Harbour - Grafton	2006	31	M	496
Coffs Harbour - Grafton	2006	32	F	660
Coffs Harbour - Grafton	2006	32	M	552
Coffs Harbour - Grafton	2006	33	F	729
Coffs Harbour - Grafton	2006	33	M	629
Coffs Harbour - Grafton	2006	34	F	769
Coffs Harbour - Grafton	2006	34	M	731
Coffs Harbour - Grafton	2006	35	F	806
Coffs Harbour - Grafton	2006	35	M	704
Coffs Harbour - Grafton	2006	36	F	765
Coffs Harbour - Grafton	2006	36	M	676
Coffs Harbour - Grafton	2006	37	F	789
Coffs Harbour - Grafton	2006	37	M	673
Coffs Harbour - Grafton	2006	38	F	770
Coffs Harbour - Grafton	2006	38	M	767
Coffs Harbour - Grafton	2006	39	F	861
Coffs Harbour - Grafton	2006	39	M	686
Coffs Harbour - Grafton	2006	40	F	878
Coffs Harbour - Grafton	2006	40	M	721
Coffs Harbour - Grafton	2006	41	F	880
Coffs Harbour - Grafton	2006	41	M	725
Coffs Harbour - Grafton	2006	42	F	933
Coffs Harbour - Grafton	2006	42	M	891
Coffs Harbour - Grafton	2006	43	F	999
Coffs Harbour - Grafton	2006	43	M	924
