SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
No usual address (Vic.)	2006	(Other)	0	0
No usual address (Vic.)	2006	(Other)	3937	0
No usual address (Vic.)	2006	(Other)	5250	0
No usual address (Vic.)	2006	(Other)	7875	0
No usual address (Vic.)	2006	(Other)	10500	0
No usual address (Vic.)	2006	(Other)	11812	0
No usual address (Vic.)	2006	(Other)	14437	0
No usual address (Vic.)	2006	(Other)	18375	0
No usual address (Vic.)	2006	(Other)	23625	0
No usual address (Vic.)	2006	(Other)	28875	0
No usual address (Vic.)	2006	(Other)	34125	0
No usual address (Vic.)	2006	(Other)	39375	0
No usual address (Vic.)	2006	(Other)	44625	0
No usual address (Vic.)	2006	(Other)	49875	0
No usual address (Vic.)	2006	Co-op/church group etc		0
No usual address (Vic.)	2006	Co-op/church group etc	0	0
No usual address (Vic.)	2006	Co-op/church group etc	3937	0
No usual address (Vic.)	2006	Co-op/church group etc	5250	0
No usual address (Vic.)	2006	Co-op/church group etc	7875	0
No usual address (Vic.)	2006	Co-op/church group etc	10500	0
No usual address (Vic.)	2006	Co-op/church group etc	11812	0
No usual address (Vic.)	2006	Co-op/church group etc	14437	0
No usual address (Vic.)	2006	Co-op/church group etc	18375	0
No usual address (Vic.)	2006	Co-op/church group etc	23625	0
No usual address (Vic.)	2006	Co-op/church group etc	28875	0
No usual address (Vic.)	2006	Co-op/church group etc	34125	0
No usual address (Vic.)	2006	Co-op/church group etc	39375	0
No usual address (Vic.)	2006	Co-op/church group etc	44625	0
No usual address (Vic.)	2006	Co-op/church group etc	49875	0
No usual address (Vic.)	2006	Person not in same household		0
No usual address (Vic.)	2006	Person not in same household	0	0
No usual address (Vic.)	2006	Person not in same household	3937	0
No usual address (Vic.)	2006	Person not in same household	5250	0
No usual address (Vic.)	2006	Person not in same household	7875	0
No usual address (Vic.)	2006	Person not in same household	10500	0
No usual address (Vic.)	2006	Person not in same household	11812	0
No usual address (Vic.)	2006	Person not in same household	14437	0
No usual address (Vic.)	2006	Person not in same household	18375	0
No usual address (Vic.)	2006	Person not in same household	23625	0
No usual address (Vic.)	2006	Person not in same household	28875	0
No usual address (Vic.)	2006	Person not in same household	34125	0
No usual address (Vic.)	2006	Person not in same household	39375	0
No usual address (Vic.)	2006	Person not in same household	44625	0
No usual address (Vic.)	2006	Person not in same household	49875	0
No usual address (Vic.)	2006	Real estate agent		0
No usual address (Vic.)	2006	Real estate agent	0	0
No usual address (Vic.)	2006	Real estate agent	3937	0
No usual address (Vic.)	2006	Real estate agent	5250	0
No usual address (Vic.)	2006	Real estate agent	7875	0
No usual address (Vic.)	2006	Real estate agent	10500	0
No usual address (Vic.)	2006	Real estate agent	11812	0
No usual address (Vic.)	2006	Real estate agent	14437	0
No usual address (Vic.)	2006	Real estate agent	18375	0
No usual address (Vic.)	2006	Real estate agent	23625	0
No usual address (Vic.)	2006	Real estate agent	28875	0
No usual address (Vic.)	2006	Real estate agent	34125	0
No usual address (Vic.)	2006	Real estate agent	39375	0
No usual address (Vic.)	2006	Real estate agent	44625	0
No usual address (Vic.)	2006	Real estate agent	49875	0
No usual address (Vic.)	2006	State or territory housing authority		0
No usual address (Vic.)	2006	State or territory housing authority	0	0
No usual address (Vic.)	2006	State or territory housing authority	3937	0
No usual address (Vic.)	2006	State or territory housing authority	5250	0
No usual address (Vic.)	2006	State or territory housing authority	7875	0
No usual address (Vic.)	2006	State or territory housing authority	10500	0
No usual address (Vic.)	2006	State or territory housing authority	11812	0
No usual address (Vic.)	2006	State or territory housing authority	14437	0
No usual address (Vic.)	2006	State or territory housing authority	18375	0
No usual address (Vic.)	2006	State or territory housing authority	23625	0
No usual address (Vic.)	2006	State or territory housing authority	28875	0
No usual address (Vic.)	2006	State or territory housing authority	34125	0
No usual address (Vic.)	2006	State or territory housing authority	39375	0
No usual address (Vic.)	2006	State or territory housing authority	44625	0
No usual address (Vic.)	2006	State or territory housing authority	49875	0
No usual address (Vic.)	2011			0
No usual address (Vic.)	2011		0	0
No usual address (Vic.)	2011		3937	0
No usual address (Vic.)	2011		5250	0
No usual address (Vic.)	2011		7875	0
No usual address (Vic.)	2011		10500	0
No usual address (Vic.)	2011		11812	0
No usual address (Vic.)	2011		14437	0
No usual address (Vic.)	2011		18375	0
No usual address (Vic.)	2011		23625	0
No usual address (Vic.)	2011		28875	0
No usual address (Vic.)	2011		34125	0
No usual address (Vic.)	2011		39375	0
No usual address (Vic.)	2011		44625	0
No usual address (Vic.)	2011		49875	0
No usual address (Vic.)	2011	(Other)		0
No usual address (Vic.)	2011	(Other)	0	0
No usual address (Vic.)	2011	(Other)	3937	0
No usual address (Vic.)	2011	(Other)	5250	0
No usual address (Vic.)	2011	(Other)	7875	0
No usual address (Vic.)	2011	(Other)	10500	0
No usual address (Vic.)	2011	(Other)	11812	0
No usual address (Vic.)	2011	(Other)	14437	0
No usual address (Vic.)	2011	(Other)	18375	0
No usual address (Vic.)	2011	(Other)	23625	0
No usual address (Vic.)	2011	(Other)	28875	0
No usual address (Vic.)	2011	(Other)	34125	0
No usual address (Vic.)	2011	(Other)	39375	0
No usual address (Vic.)	2011	(Other)	44625	0
No usual address (Vic.)	2011	(Other)	49875	0
No usual address (Vic.)	2011	Co-op/church group etc		0
No usual address (Vic.)	2011	Co-op/church group etc	0	0
No usual address (Vic.)	2011	Co-op/church group etc	3937	0
No usual address (Vic.)	2011	Co-op/church group etc	5250	0
No usual address (Vic.)	2011	Co-op/church group etc	7875	0
No usual address (Vic.)	2011	Co-op/church group etc	10500	0
No usual address (Vic.)	2011	Co-op/church group etc	11812	0
No usual address (Vic.)	2011	Co-op/church group etc	14437	0
No usual address (Vic.)	2011	Co-op/church group etc	18375	0
No usual address (Vic.)	2011	Co-op/church group etc	23625	0
No usual address (Vic.)	2011	Co-op/church group etc	28875	0
No usual address (Vic.)	2011	Co-op/church group etc	34125	0
No usual address (Vic.)	2011	Co-op/church group etc	39375	0
No usual address (Vic.)	2011	Co-op/church group etc	44625	0
No usual address (Vic.)	2011	Co-op/church group etc	49875	0
No usual address (Vic.)	2011	Person not in same household		0
No usual address (Vic.)	2011	Person not in same household	0	0
No usual address (Vic.)	2011	Person not in same household	3937	0
No usual address (Vic.)	2011	Person not in same household	5250	0
No usual address (Vic.)	2011	Person not in same household	7875	0
No usual address (Vic.)	2011	Person not in same household	10500	0
No usual address (Vic.)	2011	Person not in same household	11812	0
No usual address (Vic.)	2011	Person not in same household	14437	0
No usual address (Vic.)	2011	Person not in same household	18375	0
No usual address (Vic.)	2011	Person not in same household	23625	0
No usual address (Vic.)	2011	Person not in same household	28875	0
No usual address (Vic.)	2011	Person not in same household	34125	0
No usual address (Vic.)	2011	Person not in same household	39375	0
No usual address (Vic.)	2011	Person not in same household	44625	0
No usual address (Vic.)	2011	Person not in same household	49875	0
No usual address (Vic.)	2011	Real estate agent		0
No usual address (Vic.)	2011	Real estate agent	0	0
No usual address (Vic.)	2011	Real estate agent	3937	0
No usual address (Vic.)	2011	Real estate agent	5250	0
No usual address (Vic.)	2011	Real estate agent	7875	0
No usual address (Vic.)	2011	Real estate agent	10500	0
No usual address (Vic.)	2011	Real estate agent	11812	0
No usual address (Vic.)	2011	Real estate agent	14437	0
No usual address (Vic.)	2011	Real estate agent	18375	0
No usual address (Vic.)	2011	Real estate agent	23625	0
No usual address (Vic.)	2011	Real estate agent	28875	0
No usual address (Vic.)	2011	Real estate agent	34125	0
No usual address (Vic.)	2011	Real estate agent	39375	0
No usual address (Vic.)	2011	Real estate agent	44625	0
No usual address (Vic.)	2011	Real estate agent	49875	0
No usual address (Vic.)	2011	State or territory housing authority		0
No usual address (Vic.)	2011	State or territory housing authority	0	0
No usual address (Vic.)	2011	State or territory housing authority	3937	0
No usual address (Vic.)	2011	State or territory housing authority	5250	0
No usual address (Vic.)	2011	State or territory housing authority	7875	0
No usual address (Vic.)	2011	State or territory housing authority	10500	0
No usual address (Vic.)	2011	State or territory housing authority	11812	0
No usual address (Vic.)	2011	State or territory housing authority	14437	0
No usual address (Vic.)	2011	State or territory housing authority	18375	0
No usual address (Vic.)	2011	State or territory housing authority	23625	0
No usual address (Vic.)	2011	State or territory housing authority	28875	0
No usual address (Vic.)	2011	State or territory housing authority	34125	0
No usual address (Vic.)	2011	State or territory housing authority	39375	0
No usual address (Vic.)	2011	State or territory housing authority	44625	0
No usual address (Vic.)	2011	State or territory housing authority	49875	0
No usual address (Vic.)	2016			0
No usual address (Vic.)	2016		0	0
No usual address (Vic.)	2016		3937	0
No usual address (Vic.)	2016		5250	0
No usual address (Vic.)	2016		7875	0
No usual address (Vic.)	2016		10500	0
No usual address (Vic.)	2016		11812	0
No usual address (Vic.)	2016		14437	0
No usual address (Vic.)	2016		18375	0
No usual address (Vic.)	2016		23625	0
No usual address (Vic.)	2016		28875	0
No usual address (Vic.)	2016		34125	0
No usual address (Vic.)	2016		39375	0
No usual address (Vic.)	2016		44625	0
No usual address (Vic.)	2016		49875	0
No usual address (Vic.)	2016	(Other)		0
No usual address (Vic.)	2016	(Other)	0	0
No usual address (Vic.)	2016	(Other)	3937	0
No usual address (Vic.)	2016	(Other)	5250	0
No usual address (Vic.)	2016	(Other)	7875	0
No usual address (Vic.)	2016	(Other)	10500	0
No usual address (Vic.)	2016	(Other)	11812	0
No usual address (Vic.)	2016	(Other)	14437	0
No usual address (Vic.)	2016	(Other)	18375	0
No usual address (Vic.)	2016	(Other)	23625	0
No usual address (Vic.)	2016	(Other)	28875	0
No usual address (Vic.)	2016	(Other)	34125	0
No usual address (Vic.)	2016	(Other)	39375	0
No usual address (Vic.)	2016	(Other)	44625	0
No usual address (Vic.)	2016	(Other)	49875	0
No usual address (Vic.)	2016	Co-op/church group etc		0
No usual address (Vic.)	2016	Co-op/church group etc	0	0
No usual address (Vic.)	2016	Co-op/church group etc	3937	0
No usual address (Vic.)	2016	Co-op/church group etc	5250	0
No usual address (Vic.)	2016	Co-op/church group etc	7875	0
No usual address (Vic.)	2016	Co-op/church group etc	10500	0
No usual address (Vic.)	2016	Co-op/church group etc	11812	0
No usual address (Vic.)	2016	Co-op/church group etc	14437	0
No usual address (Vic.)	2016	Co-op/church group etc	18375	0
No usual address (Vic.)	2016	Co-op/church group etc	23625	0
No usual address (Vic.)	2016	Co-op/church group etc	28875	0
No usual address (Vic.)	2016	Co-op/church group etc	34125	0
No usual address (Vic.)	2016	Co-op/church group etc	39375	0
No usual address (Vic.)	2016	Co-op/church group etc	44625	0
No usual address (Vic.)	2016	Co-op/church group etc	49875	0
No usual address (Vic.)	2016	Person not in same household		0
No usual address (Vic.)	2016	Person not in same household	0	0
No usual address (Vic.)	2016	Person not in same household	3937	0
No usual address (Vic.)	2016	Person not in same household	5250	0
No usual address (Vic.)	2016	Person not in same household	7875	0
No usual address (Vic.)	2016	Person not in same household	10500	0
No usual address (Vic.)	2016	Person not in same household	11812	0
No usual address (Vic.)	2016	Person not in same household	14437	0
No usual address (Vic.)	2016	Person not in same household	18375	0
No usual address (Vic.)	2016	Person not in same household	23625	0
No usual address (Vic.)	2016	Person not in same household	28875	0
No usual address (Vic.)	2016	Person not in same household	34125	0
No usual address (Vic.)	2016	Person not in same household	39375	0
No usual address (Vic.)	2016	Person not in same household	44625	0
No usual address (Vic.)	2016	Person not in same household	49875	0
No usual address (Vic.)	2016	Real estate agent		0
No usual address (Vic.)	2016	Real estate agent	0	0
No usual address (Vic.)	2016	Real estate agent	3937	0
No usual address (Vic.)	2016	Real estate agent	5250	0
No usual address (Vic.)	2016	Real estate agent	7875	0
No usual address (Vic.)	2016	Real estate agent	10500	0
No usual address (Vic.)	2016	Real estate agent	11812	0
No usual address (Vic.)	2016	Real estate agent	14437	0
No usual address (Vic.)	2016	Real estate agent	18375	0
No usual address (Vic.)	2016	Real estate agent	23625	0
No usual address (Vic.)	2016	Real estate agent	28875	0
No usual address (Vic.)	2016	Real estate agent	34125	0
No usual address (Vic.)	2016	Real estate agent	39375	0
No usual address (Vic.)	2016	Real estate agent	44625	0
No usual address (Vic.)	2016	Real estate agent	49875	0
No usual address (Vic.)	2016	State or territory housing authority		0
No usual address (Vic.)	2016	State or territory housing authority	0	0
No usual address (Vic.)	2016	State or territory housing authority	3937	0
No usual address (Vic.)	2016	State or territory housing authority	5250	0
No usual address (Vic.)	2016	State or territory housing authority	7875	0
No usual address (Vic.)	2016	State or territory housing authority	10500	0
No usual address (Vic.)	2016	State or territory housing authority	11812	0
No usual address (Vic.)	2016	State or territory housing authority	14437	0
No usual address (Vic.)	2016	State or territory housing authority	18375	0
No usual address (Vic.)	2016	State or territory housing authority	23625	0
No usual address (Vic.)	2016	State or territory housing authority	28875	0
No usual address (Vic.)	2016	State or territory housing authority	34125	0
No usual address (Vic.)	2016	State or territory housing authority	39375	0
No usual address (Vic.)	2016	State or territory housing authority	44625	0
No usual address (Vic.)	2016	State or territory housing authority	49875	0
Brisbane - East	2006			45
Brisbane - East	2006		0	238
Brisbane - East	2006		3937	6
Brisbane - East	2006		5250	15
Brisbane - East	2006		7875	20
Brisbane - East	2006		10500	13
Brisbane - East	2006		11812	37
Brisbane - East	2006		14437	20
Brisbane - East	2006		18375	7
Brisbane - East	2006		23625	0
Brisbane - East	2006		28875	7
Brisbane - East	2006		34125	0
Brisbane - East	2006		39375	0
Brisbane - East	2006		44625	0
Brisbane - East	2006		49875	5
Brisbane - East	2006	(Other)		50
Brisbane - East	2006	(Other)	0	58
Brisbane - East	2006	(Other)	3937	34
Brisbane - East	2006	(Other)	5250	95
Brisbane - East	2006	(Other)	7875	87
Brisbane - East	2006	(Other)	10500	47
