SA4_NAME16	Year	Age5yr	ChildrenEverBorn	females
New England and North West	2006	75-79	4	487
New England and North West	2006	75-79	5	272
New England and North West	2006	75-79	6	304
New England and North West	2006	80-84		249
New England and North West	2006	80-84	0	189
New England and North West	2006	80-84	1	159
New England and North West	2006	80-84	2	455
New England and North West	2006	80-84	3	423
New England and North West	2006	80-84	4	293
New England and North West	2006	80-84	5	191
New England and North West	2006	80-84	6	236
New England and North West	2006	85+		358
New England and North West	2006	85+	0	180
New England and North West	2006	85+	1	187
New England and North West	2006	85+	2	390
New England and North West	2006	85+	3	397
New England and North West	2006	85+	4	293
New England and North West	2006	85+	5	156
New England and North West	2006	85+	6	172
New England and North West	2011	15-19		578
New England and North West	2011	15-19	0	5210
New England and North West	2011	15-19	1	195
New England and North West	2011	15-19	2	28
New England and North West	2011	15-19	3	6
New England and North West	2011	15-19	4	3
New England and North West	2011	15-19	5	0
New England and North West	2011	15-19	6	0
New England and North West	2011	20-24		322
New England and North West	2011	20-24	0	3482
New England and North West	2011	20-24	1	765
New England and North West	2011	20-24	2	414
New England and North West	2011	20-24	3	110
New England and North West	2011	20-24	4	34
New England and North West	2011	20-24	5	3
New England and North West	2011	20-24	6	7
New England and North West	2011	25-29		234
New England and North West	2011	25-29	0	2014
New England and North West	2011	25-29	1	860
New England and North West	2011	25-29	2	882
New England and North West	2011	25-29	3	452
New England and North West	2011	25-29	4	133
New England and North West	2011	25-29	5	48
New England and North West	2011	25-29	6	27
New England and North West	2011	30-34		232
New England and North West	2011	30-34	0	1041
New England and North West	2011	30-34	1	797
New England and North West	2011	30-34	2	1366
New England and North West	2011	30-34	3	847
New England and North West	2011	30-34	4	299
New England and North West	2011	30-34	5	108
New England and North West	2011	30-34	6	84
New England and North West	2011	35-39		274
New England and North West	2011	35-39	0	717
New England and North West	2011	35-39	1	589
New England and North West	2011	35-39	2	1751
New England and North West	2011	35-39	3	1262
New England and North West	2011	35-39	4	488
New England and North West	2011	35-39	5	169
New England and North West	2011	35-39	6	139
New England and North West	2011	40-44		288
New England and North West	2011	40-44	0	677
New England and North West	2011	40-44	1	601
New England and North West	2011	40-44	2	1937
New England and North West	2011	40-44	3	1374
New England and North West	2011	40-44	4	540
New England and North West	2011	40-44	5	160
New England and North West	2011	40-44	6	144
New England and North West	2011	45-49		260
New England and North West	2011	45-49	0	641
New England and North West	2011	45-49	1	581
New England and North West	2011	45-49	2	2118
New England and North West	2011	45-49	3	1479
New England and North West	2011	45-49	4	588
New England and North West	2011	45-49	5	209
New England and North West	2011	45-49	6	126
New England and North West	2011	50-54		299
New England and North West	2011	50-54	0	641
New England and North West	2011	50-54	1	571
New England and North West	2011	50-54	2	2180
New England and North West	2011	50-54	3	1661
New England and North West	2011	50-54	4	733
New England and North West	2011	50-54	5	208
New England and North West	2011	50-54	6	112
New England and North West	2011	55-59		241
New England and North West	2011	55-59	0	576
New England and North West	2011	55-59	1	501
New England and North West	2011	55-59	2	1846
New England and North West	2011	55-59	3	1510
New England and North West	2011	55-59	4	693
New England and North West	2011	55-59	5	191
New England and North West	2011	55-59	6	106
New England and North West	2011	60-64		261
New England and North West	2011	60-64	0	497
New England and North West	2011	60-64	1	388
New England and North West	2011	60-64	2	1872
New England and North West	2011	60-64	3	1541
New England and North West	2011	60-64	4	668
New England and North West	2011	60-64	5	211
New England and North West	2011	60-64	6	140
New England and North West	2011	65-69		258
New England and North West	2011	65-69	0	394
New England and North West	2011	65-69	1	331
New England and North West	2011	65-69	2	1349
New England and North West	2011	65-69	3	1229
New England and North West	2011	65-69	4	668
New England and North West	2011	65-69	5	228
New England and North West	2011	65-69	6	188
New England and North West	2011	70-74		270
New England and North West	2011	70-74	0	297
New England and North West	2011	70-74	1	227
New England and North West	2011	70-74	2	874
New England and North West	2011	70-74	3	1013
New England and North West	2011	70-74	4	676
New England and North West	2011	70-74	5	248
New England and North West	2011	70-74	6	280
New England and North West	2011	75-79		229
New England and North West	2011	75-79	0	242
New England and North West	2011	75-79	1	149
New England and North West	2011	75-79	2	562
New England and North West	2011	75-79	3	631
New England and North West	2011	75-79	4	506
New England and North West	2011	75-79	5	288
New England and North West	2011	75-79	6	286
New England and North West	2011	80-84		243
New England and North West	2011	80-84	0	179
New England and North West	2011	80-84	1	174
New England and North West	2011	80-84	2	472
New England and North West	2011	80-84	3	505
New England and North West	2011	80-84	4	400
New England and North West	2011	80-84	5	210
New England and North West	2011	80-84	6	239
New England and North West	2011	85+		368
New England and North West	2011	85+	0	186
New England and North West	2011	85+	1	182
New England and North West	2011	85+	2	473
New England and North West	2011	85+	3	473
New England and North West	2011	85+	4	334
New England and North West	2011	85+	5	169
New England and North West	2011	85+	6	230
New England and North West	2016	15-19		809
New England and North West	2016	15-19	0	4625
New England and North West	2016	15-19	1	140
New England and North West	2016	15-19	2	16
New England and North West	2016	15-19	3	3
New England and North West	2016	15-19	4	0
New England and North West	2016	15-19	5	0
New England and North West	2016	15-19	6	3
New England and North West	2016	20-24		590
New England and North West	2016	20-24	0	3570
New England and North West	2016	20-24	1	648
New England and North West	2016	20-24	2	345
New England and North West	2016	20-24	3	100
New England and North West	2016	20-24	4	14
New England and North West	2016	20-24	5	7
New England and North West	2016	20-24	6	5
New England and North West	2016	25-29		483
New England and North West	2016	25-29	0	2276
New England and North West	2016	25-29	1	969
New England and North West	2016	25-29	2	953
New England and North West	2016	25-29	3	401
New England and North West	2016	25-29	4	113
New England and North West	2016	25-29	5	46
New England and North West	2016	25-29	6	15
New England and North West	2016	30-34		414
New England and North West	2016	30-34	0	1212
New England and North West	2016	30-34	1	901
New England and North West	2016	30-34	2	1324
New England and North West	2016	30-34	3	796
New England and North West	2016	30-34	4	299
New England and North West	2016	30-34	5	103
New England and North West	2016	30-34	6	57
New England and North West	2016	35-39		392
New England and North West	2016	35-39	0	738
New England and North West	2016	35-39	1	605
New England and North West	2016	35-39	2	1544
New England and North West	2016	35-39	3	1048
New England and North West	2016	35-39	4	405
New England and North West	2016	35-39	5	140
New England and North West	2016	35-39	6	124
New England and North West	2016	40-44		444
New England and North West	2016	40-44	0	637
New England and North West	2016	40-44	1	558
New England and North West	2016	40-44	2	1661
New England and North West	2016	40-44	3	1290
New England and North West	2016	40-44	4	540
New England and North West	2016	40-44	5	179
New England and North West	2016	40-44	6	148
New England and North West	2016	45-49		499
New England and North West	2016	45-49	0	659
New England and North West	2016	45-49	1	566
New England and North West	2016	45-49	2	1853
New England and North West	2016	45-49	3	1362
New England and North West	2016	45-49	4	518
New England and North West	2016	45-49	5	163
New England and North West	2016	45-49	6	142
New England and North West	2016	50-54		518
New England and North West	2016	50-54	0	682
New England and North West	2016	50-54	1	576
New England and North West	2016	50-54	2	2052
New England and North West	2016	50-54	3	1455
New England and North West	2016	50-54	4	573
New England and North West	2016	50-54	5	221
New England and North West	2016	50-54	6	111
New England and North West	2016	55-59		596
New England and North West	2016	55-59	0	651
New England and North West	2016	55-59	1	538
New England and North West	2016	55-59	2	2079
New England and North West	2016	55-59	3	1620
New England and North West	2016	55-59	4	718
New England and North West	2016	55-59	5	226
New England and North West	2016	55-59	6	129
New England and North West	2016	60-64		485
New England and North West	2016	60-64	0	568
New England and North West	2016	60-64	1	493
New England and North West	2016	60-64	2	1726
New England and North West	2016	60-64	3	1418
New England and North West	2016	60-64	4	723
New England and North West	2016	60-64	5	208
New England and North West	2016	60-64	6	101
New England and North West	2016	65-69		515
New England and North West	2016	65-69	0	424
New England and North West	2016	65-69	1	344
New England and North West	2016	65-69	2	1760
New England and North West	2016	65-69	3	1455
New England and North West	2016	65-69	4	647
New England and North West	2016	65-69	5	234
New England and North West	2016	65-69	6	138
New England and North West	2016	70-74		451
New England and North West	2016	70-74	0	350
New England and North West	2016	70-74	1	310
New England and North West	2016	70-74	2	1237
New England and North West	2016	70-74	3	1132
New England and North West	2016	70-74	4	600
New England and North West	2016	70-74	5	232
New England and North West	2016	70-74	6	172
New England and North West	2016	75-79		442
New England and North West	2016	75-79	0	262
New England and North West	2016	75-79	1	193
New England and North West	2016	75-79	2	754
New England and North West	2016	75-79	3	913
New England and North West	2016	75-79	4	597
New England and North West	2016	75-79	5	234
New England and North West	2016	75-79	6	236
New England and North West	2016	80-84		348
New England and North West	2016	80-84	0	167
New England and North West	2016	80-84	1	114
New England and North West	2016	80-84	2	453
New England and North West	2016	80-84	3	507
New England and North West	2016	80-84	4	407
New England and North West	2016	80-84	5	235
New England and North West	2016	80-84	6	205
New England and North West	2016	85+		525
New England and North West	2016	85+	0	172
New England and North West	2016	85+	1	179
New England and North West	2016	85+	2	502
New England and North West	2016	85+	3	522
New England and North West	2016	85+	4	400
New England and North West	2016	85+	5	207
New England and North West	2016	85+	6	266
Newcastle and Lake Macquarie	2006	15-19		982
Newcastle and Lake Macquarie	2006	15-19	0	9938
Newcastle and Lake Macquarie	2006	15-19	1	217
Newcastle and Lake Macquarie	2006	15-19	2	27
Newcastle and Lake Macquarie	2006	15-19	3	3
Newcastle and Lake Macquarie	2006	15-19	4	7
Newcastle and Lake Macquarie	2006	15-19	5	3
Newcastle and Lake Macquarie	2006	15-19	6	0
Newcastle and Lake Macquarie	2006	20-24		646
Newcastle and Lake Macquarie	2006	20-24	0	9261
Newcastle and Lake Macquarie	2006	20-24	1	979
Newcastle and Lake Macquarie	2006	20-24	2	374
Newcastle and Lake Macquarie	2006	20-24	3	70
Newcastle and Lake Macquarie	2006	20-24	4	15
Newcastle and Lake Macquarie	2006	20-24	5	3
Newcastle and Lake Macquarie	2006	20-24	6	3
Newcastle and Lake Macquarie	2006	25-29		436
Newcastle and Lake Macquarie	2006	25-29	0	5364
Newcastle and Lake Macquarie	2006	25-29	1	1788
Newcastle and Lake Macquarie	2006	25-29	2	1317
Newcastle and Lake Macquarie	2006	25-29	3	443
Newcastle and Lake Macquarie	2006	25-29	4	145
Newcastle and Lake Macquarie	2006	25-29	5	33
Newcastle and Lake Macquarie	2006	25-29	6	24
Newcastle and Lake Macquarie	2006	30-34		403
Newcastle and Lake Macquarie	2006	30-34	0	3152
Newcastle and Lake Macquarie	2006	30-34	1	2212
Newcastle and Lake Macquarie	2006	30-34	2	3182
Newcastle and Lake Macquarie	2006	30-34	3	1275
Newcastle and Lake Macquarie	2006	30-34	4	319
Newcastle and Lake Macquarie	2006	30-34	5	101
Newcastle and Lake Macquarie	2006	30-34	6	43
Newcastle and Lake Macquarie	2006	35-39		435
Newcastle and Lake Macquarie	2006	35-39	0	1834
Newcastle and Lake Macquarie	2006	35-39	1	1656
Newcastle and Lake Macquarie	2006	35-39	2	4298
Newcastle and Lake Macquarie	2006	35-39	3	2030
Newcastle and Lake Macquarie	2006	35-39	4	633
Newcastle and Lake Macquarie	2006	35-39	5	163
Newcastle and Lake Macquarie	2006	35-39	6	87
Newcastle and Lake Macquarie	2006	40-44		415
Newcastle and Lake Macquarie	2006	40-44	0	1571
Newcastle and Lake Macquarie	2006	40-44	1	1481
Newcastle and Lake Macquarie	2006	40-44	2	4581
Newcastle and Lake Macquarie	2006	40-44	3	2573
Newcastle and Lake Macquarie	2006	40-44	4	796
Newcastle and Lake Macquarie	2006	40-44	5	185
Newcastle and Lake Macquarie	2006	40-44	6	113
Newcastle and Lake Macquarie	2006	45-49		478
Newcastle and Lake Macquarie	2006	45-49	0	1440
Newcastle and Lake Macquarie	2006	45-49	1	1354
Newcastle and Lake Macquarie	2006	45-49	2	4743
Newcastle and Lake Macquarie	2006	45-49	3	2773
Newcastle and Lake Macquarie	2006	45-49	4	988
Newcastle and Lake Macquarie	2006	45-49	5	249
Newcastle and Lake Macquarie	2006	45-49	6	110
Newcastle and Lake Macquarie	2006	50-54		449
Newcastle and Lake Macquarie	2006	50-54	0	1184
Newcastle and Lake Macquarie	2006	50-54	1	1141
Newcastle and Lake Macquarie	2006	50-54	2	4464
Newcastle and Lake Macquarie	2006	50-54	3	2792
Newcastle and Lake Macquarie	2006	50-54	4	912
Newcastle and Lake Macquarie	2006	50-54	5	229
Newcastle and Lake Macquarie	2006	50-54	6	100
Newcastle and Lake Macquarie	2006	55-59		417
Newcastle and Lake Macquarie	2006	55-59	0	975
Newcastle and Lake Macquarie	2006	55-59	1	966
Newcastle and Lake Macquarie	2006	55-59	2	4140
Newcastle and Lake Macquarie	2006	55-59	3	2726
Newcastle and Lake Macquarie	2006	55-59	4	969
Newcastle and Lake Macquarie	2006	55-59	5	269
Newcastle and Lake Macquarie	2006	55-59	6	131
Newcastle and Lake Macquarie	2006	60-64		431
Newcastle and Lake Macquarie	2006	60-64	0	806
Newcastle and Lake Macquarie	2006	60-64	1	711
Newcastle and Lake Macquarie	2006	60-64	2	3227
Newcastle and Lake Macquarie	2006	60-64	3	2282
Newcastle and Lake Macquarie	2006	60-64	4	936
Newcastle and Lake Macquarie	2006	60-64	5	283
Newcastle and Lake Macquarie	2006	60-64	6	168
Newcastle and Lake Macquarie	2006	65-69		393
Newcastle and Lake Macquarie	2006	65-69	0	658
Newcastle and Lake Macquarie	2006	65-69	1	485
Newcastle and Lake Macquarie	2006	65-69	2	2175
Newcastle and Lake Macquarie	2006	65-69	3	1953
Newcastle and Lake Macquarie	2006	65-69	4	1024
Newcastle and Lake Macquarie	2006	65-69	5	369
Newcastle and Lake Macquarie	2006	65-69	6	291
Newcastle and Lake Macquarie	2006	70-74		447
Newcastle and Lake Macquarie	2006	70-74	0	531
Newcastle and Lake Macquarie	2006	70-74	1	513
Newcastle and Lake Macquarie	2006	70-74	2	1635
Newcastle and Lake Macquarie	2006	70-74	3	1663
Newcastle and Lake Macquarie	2006	70-74	4	949
Newcastle and Lake Macquarie	2006	70-74	5	451
Newcastle and Lake Macquarie	2006	70-74	6	343
Newcastle and Lake Macquarie	2006	75-79		513
Newcastle and Lake Macquarie	2006	75-79	0	543
Newcastle and Lake Macquarie	2006	75-79	1	597
Newcastle and Lake Macquarie	2006	75-79	2	1680
Newcastle and Lake Macquarie	2006	75-79	3	1476
Newcastle and Lake Macquarie	2006	75-79	4	894
Newcastle and Lake Macquarie	2006	75-79	5	423
Newcastle and Lake Macquarie	2006	75-79	6	385
Newcastle and Lake Macquarie	2006	80-84		549
Newcastle and Lake Macquarie	2006	80-84	0	458
Newcastle and Lake Macquarie	2006	80-84	1	605
Newcastle and Lake Macquarie	2006	80-84	2	1420
Newcastle and Lake Macquarie	2006	80-84	3	1116
Newcastle and Lake Macquarie	2006	80-84	4	623
Newcastle and Lake Macquarie	2006	80-84	5	289
Newcastle and Lake Macquarie	2006	80-84	6	249
Newcastle and Lake Macquarie	2006	85+		652
Newcastle and Lake Macquarie	2006	85+	0	482
Newcastle and Lake Macquarie	2006	85+	1	618
Newcastle and Lake Macquarie	2006	85+	2	1243
Newcastle and Lake Macquarie	2006	85+	3	898
Newcastle and Lake Macquarie	2006	85+	4	465
Newcastle and Lake Macquarie	2006	85+	5	228
Newcastle and Lake Macquarie	2006	85+	6	185
Newcastle and Lake Macquarie	2011	15-19		748
Newcastle and Lake Macquarie	2011	15-19	0	9904
Newcastle and Lake Macquarie	2011	15-19	1	180
Newcastle and Lake Macquarie	2011	15-19	2	21
Newcastle and Lake Macquarie	2011	15-19	3	0
Newcastle and Lake Macquarie	2011	15-19	4	0
Newcastle and Lake Macquarie	2011	15-19	5	0
Newcastle and Lake Macquarie	2011	15-19	6	3
Newcastle and Lake Macquarie	2011	20-24		611
Newcastle and Lake Macquarie	2011	20-24	0	9924
Newcastle and Lake Macquarie	2011	20-24	1	962
Newcastle and Lake Macquarie	2011	20-24	2	380
Newcastle and Lake Macquarie	2011	20-24	3	74
Newcastle and Lake Macquarie	2011	20-24	4	8
Newcastle and Lake Macquarie	2011	20-24	5	0
Newcastle and Lake Macquarie	2011	20-24	6	6
Newcastle and Lake Macquarie	2011	25-29		471
Newcastle and Lake Macquarie	2011	25-29	0	6688
Newcastle and Lake Macquarie	2011	25-29	1	1883
Newcastle and Lake Macquarie	2011	25-29	2	1241
Newcastle and Lake Macquarie	2011	25-29	3	411
Newcastle and Lake Macquarie	2011	25-29	4	107
Newcastle and Lake Macquarie	2011	25-29	5	31
Newcastle and Lake Macquarie	2011	25-29	6	12
Newcastle and Lake Macquarie	2011	30-34		367
Newcastle and Lake Macquarie	2011	30-34	0	3335
Newcastle and Lake Macquarie	2011	30-34	1	2140
Newcastle and Lake Macquarie	2011	30-34	2	2805
Newcastle and Lake Macquarie	2011	30-34	3	1114
Newcastle and Lake Macquarie	2011	30-34	4	359
Newcastle and Lake Macquarie	2011	30-34	5	93
Newcastle and Lake Macquarie	2011	30-34	6	55
Newcastle and Lake Macquarie	2011	35-39		395
Newcastle and Lake Macquarie	2011	35-39	0	1971
Newcastle and Lake Macquarie	2011	35-39	1	1833
Newcastle and Lake Macquarie	2011	35-39	2	4256
Newcastle and Lake Macquarie	2011	35-39	3	2054
Newcastle and Lake Macquarie	2011	35-39	4	581
Newcastle and Lake Macquarie	2011	35-39	5	148
Newcastle and Lake Macquarie	2011	35-39	6	103
Newcastle and Lake Macquarie	2011	40-44		370
Newcastle and Lake Macquarie	2011	40-44	0	1555
Newcastle and Lake Macquarie	2011	40-44	1	1528
Newcastle and Lake Macquarie	2011	40-44	2	4658
Newcastle and Lake Macquarie	2011	40-44	3	2292
Newcastle and Lake Macquarie	2011	40-44	4	748
Newcastle and Lake Macquarie	2011	40-44	5	205
Newcastle and Lake Macquarie	2011	40-44	6	128
Newcastle and Lake Macquarie	2011	45-49		427
Newcastle and Lake Macquarie	2011	45-49	0	1539
Newcastle and Lake Macquarie	2011	45-49	1	1495
Newcastle and Lake Macquarie	2011	45-49	2	4621
Newcastle and Lake Macquarie	2011	45-49	3	2615
Newcastle and Lake Macquarie	2011	45-49	4	824
Newcastle and Lake Macquarie	2011	45-49	5	207
Newcastle and Lake Macquarie	2011	45-49	6	112
Newcastle and Lake Macquarie	2011	50-54		470
Newcastle and Lake Macquarie	2011	50-54	0	1437
Newcastle and Lake Macquarie	2011	50-54	1	1340
Newcastle and Lake Macquarie	2011	50-54	2	4692
Newcastle and Lake Macquarie	2011	50-54	3	2754
Newcastle and Lake Macquarie	2011	50-54	4	925
Newcastle and Lake Macquarie	2011	50-54	5	241
Newcastle and Lake Macquarie	2011	50-54	6	108
Newcastle and Lake Macquarie	2011	55-59		383
Newcastle and Lake Macquarie	2011	55-59	0	1134
Newcastle and Lake Macquarie	2011	55-59	1	1112
Newcastle and Lake Macquarie	2011	55-59	2	4416
Newcastle and Lake Macquarie	2011	55-59	3	2837
Newcastle and Lake Macquarie	2011	55-59	4	915
Newcastle and Lake Macquarie	2011	55-59	5	212
