SA4_NAME16	Year	Age	Sex	persons
No usual address (Tas.)	2011	65-74	M	41
No usual address (Tas.)	2011	75-84	F	12
No usual address (Tas.)	2011	75-84	M	9
No usual address (Tas.)	2011	85+	F	0
No usual address (Tas.)	2011	85+	M	0
No usual address (Tas.)	2016	0-4	F	20
No usual address (Tas.)	2016	0-4	M	27
No usual address (Tas.)	2016	5-14	F	22
No usual address (Tas.)	2016	5-14	M	16
No usual address (Tas.)	2016	15-19	F	33
No usual address (Tas.)	2016	15-19	M	34
No usual address (Tas.)	2016	20-24	F	29
No usual address (Tas.)	2016	20-24	M	56
No usual address (Tas.)	2016	25-34	F	69
No usual address (Tas.)	2016	25-34	M	120
No usual address (Tas.)	2016	35-44	F	54
No usual address (Tas.)	2016	35-44	M	93
No usual address (Tas.)	2016	45-54	F	59
No usual address (Tas.)	2016	45-54	M	77
No usual address (Tas.)	2016	55-64	F	56
No usual address (Tas.)	2016	55-64	M	52
No usual address (Tas.)	2016	65-74	F	38
No usual address (Tas.)	2016	65-74	M	48
No usual address (Tas.)	2016	75-84	F	5
No usual address (Tas.)	2016	75-84	M	8
No usual address (Tas.)	2016	85+	F	0
No usual address (Tas.)	2016	85+	M	0
Darwin	2006	0-4	F	3940
Darwin	2006	0-4	M	4062
Darwin	2006	5-14	F	7712
Darwin	2006	5-14	M	8207
Darwin	2006	15-19	F	3433
Darwin	2006	15-19	M	3865
Darwin	2006	20-24	F	3709
Darwin	2006	20-24	M	4214
Darwin	2006	25-34	F	8819
Darwin	2006	25-34	M	8923
Darwin	2006	35-44	F	8733
Darwin	2006	35-44	M	9118
Darwin	2006	45-54	F	7490
Darwin	2006	45-54	M	7964
Darwin	2006	55-64	F	4497
Darwin	2006	55-64	M	5680
Darwin	2006	65-74	F	1626
Darwin	2006	65-74	M	2170
Darwin	2006	75-84	F	751
Darwin	2006	75-84	M	757
Darwin	2006	85+	F	199
Darwin	2006	85+	M	122
Darwin	2011	0-4	F	4285
Darwin	2011	0-4	M	4618
Darwin	2011	5-14	F	8141
Darwin	2011	5-14	M	8334
Darwin	2011	15-19	F	3691
Darwin	2011	15-19	M	4331
Darwin	2011	20-24	F	4167
Darwin	2011	20-24	M	5296
Darwin	2011	25-34	F	10254
Darwin	2011	25-34	M	10804
Darwin	2011	35-44	F	9578
Darwin	2011	35-44	M	9970
Darwin	2011	45-54	F	8253
Darwin	2011	45-54	M	8746
Darwin	2011	55-64	F	5764
Darwin	2011	55-64	M	6719
Darwin	2011	65-74	F	2398
Darwin	2011	65-74	M	2967
Darwin	2011	75-84	F	888
Darwin	2011	75-84	M	949
Darwin	2011	85+	F	258
Darwin	2011	85+	M	165
Darwin	2016	0-4	F	5018
Darwin	2016	0-4	M	5137
Darwin	2016	5-14	F	8444
Darwin	2016	5-14	M	8931
Darwin	2016	15-19	F	3560
Darwin	2016	15-19	M	4039
Darwin	2016	20-24	F	4355
Darwin	2016	20-24	M	5198
Darwin	2016	25-34	F	12810
Darwin	2016	25-34	M	14046
Darwin	2016	35-44	F	10315
Darwin	2016	35-44	M	11472
Darwin	2016	45-54	F	8858
Darwin	2016	45-54	M	10094
Darwin	2016	55-64	F	6612
Darwin	2016	55-64	M	7434
Darwin	2016	65-74	F	3393
Darwin	2016	65-74	M	4021
Darwin	2016	75-84	F	1226
Darwin	2016	75-84	M	1246
Darwin	2016	85+	F	356
Darwin	2016	85+	M	273
Northern Territory - Outback	2006	0-4	F	3786
Northern Territory - Outback	2006	0-4	M	4018
Northern Territory - Outback	2006	5-14	F	7588
Northern Territory - Outback	2006	5-14	M	8127
Northern Territory - Outback	2006	15-19	F	3372
Northern Territory - Outback	2006	15-19	M	3565
Northern Territory - Outback	2006	20-24	F	3578
Northern Territory - Outback	2006	20-24	M	3404
Northern Territory - Outback	2006	25-34	F	7178
Northern Territory - Outback	2006	25-34	M	6755
Northern Territory - Outback	2006	35-44	F	6402
Northern Territory - Outback	2006	35-44	M	6661
Northern Territory - Outback	2006	45-54	F	5210
Northern Territory - Outback	2006	45-54	M	5484
Northern Territory - Outback	2006	55-64	F	2858
Northern Territory - Outback	2006	55-64	M	3430
Northern Territory - Outback	2006	65-74	F	1140
Northern Territory - Outback	2006	65-74	M	1223
Northern Territory - Outback	2006	75-84	F	451
Northern Territory - Outback	2006	75-84	M	396
Northern Territory - Outback	2006	85+	F	178
Northern Territory - Outback	2006	85+	M	96
Northern Territory - Outback	2011	0-4	F	3972
Northern Territory - Outback	2011	0-4	M	4180
Northern Territory - Outback	2011	5-14	F	7443
Northern Territory - Outback	2011	5-14	M	8023
Northern Territory - Outback	2011	15-19	F	3256
Northern Territory - Outback	2011	15-19	M	3503
Northern Territory - Outback	2011	20-24	F	3616
Northern Territory - Outback	2011	20-24	M	3601
Northern Territory - Outback	2011	25-34	F	7575
Northern Territory - Outback	2011	25-34	M	7526
Northern Territory - Outback	2011	35-44	F	6732
Northern Territory - Outback	2011	35-44	M	6634
Northern Territory - Outback	2011	45-54	F	5542
Northern Territory - Outback	2011	45-54	M	5743
Northern Territory - Outback	2011	55-64	F	3682
Northern Territory - Outback	2011	55-64	M	4136
Northern Territory - Outback	2011	65-74	F	1354
Northern Territory - Outback	2011	65-74	M	1615
Northern Territory - Outback	2011	75-84	F	528
Northern Territory - Outback	2011	75-84	M	454
Northern Territory - Outback	2011	85+	F	179
Northern Territory - Outback	2011	85+	M	84
Northern Territory - Outback	2016	0-4	F	3572
Northern Territory - Outback	2016	0-4	M	3829
Northern Territory - Outback	2016	5-14	F	6863
Northern Territory - Outback	2016	5-14	M	7481
Northern Territory - Outback	2016	15-19	F	3023
Northern Territory - Outback	2016	15-19	M	3420
Northern Territory - Outback	2016	20-24	F	3357
Northern Territory - Outback	2016	20-24	M	3544
Northern Territory - Outback	2016	25-34	F	7988
Northern Territory - Outback	2016	25-34	M	7695
Northern Territory - Outback	2016	35-44	F	6283
Northern Territory - Outback	2016	35-44	M	6143
Northern Territory - Outback	2016	45-54	F	6009
Northern Territory - Outback	2016	45-54	M	5881
Northern Territory - Outback	2016	55-64	F	4366
Northern Territory - Outback	2016	55-64	M	4439
Northern Territory - Outback	2016	65-74	F	1852
Northern Territory - Outback	2016	65-74	M	2119
Northern Territory - Outback	2016	75-84	F	639
Northern Territory - Outback	2016	75-84	M	624
Northern Territory - Outback	2016	85+	F	192
Northern Territory - Outback	2016	85+	M	116
Migratory - Offshore - Shipping (NT)	2006	0-4	F	0
Migratory - Offshore - Shipping (NT)	2006	0-4	M	0
Migratory - Offshore - Shipping (NT)	2006	5-14	F	0
Migratory - Offshore - Shipping (NT)	2006	5-14	M	0
Migratory - Offshore - Shipping (NT)	2006	15-19	F	0
Migratory - Offshore - Shipping (NT)	2006	15-19	M	3
Migratory - Offshore - Shipping (NT)	2006	20-24	F	12
Migratory - Offshore - Shipping (NT)	2006	20-24	M	32
Migratory - Offshore - Shipping (NT)	2006	25-34	F	3
Migratory - Offshore - Shipping (NT)	2006	25-34	M	21
Migratory - Offshore - Shipping (NT)	2006	35-44	F	0
Migratory - Offshore - Shipping (NT)	2006	35-44	M	16
Migratory - Offshore - Shipping (NT)	2006	45-54	F	0
Migratory - Offshore - Shipping (NT)	2006	45-54	M	7
Migratory - Offshore - Shipping (NT)	2006	55-64	F	0
Migratory - Offshore - Shipping (NT)	2006	55-64	M	4
Migratory - Offshore - Shipping (NT)	2006	65-74	F	0
Migratory - Offshore - Shipping (NT)	2006	65-74	M	0
Migratory - Offshore - Shipping (NT)	2006	75-84	F	0
Migratory - Offshore - Shipping (NT)	2006	75-84	M	0
Migratory - Offshore - Shipping (NT)	2006	85+	F	0
Migratory - Offshore - Shipping (NT)	2006	85+	M	0
Migratory - Offshore - Shipping (NT)	2011	0-4	F	0
Migratory - Offshore - Shipping (NT)	2011	0-4	M	0
Migratory - Offshore - Shipping (NT)	2011	5-14	F	0
Migratory - Offshore - Shipping (NT)	2011	5-14	M	0
Migratory - Offshore - Shipping (NT)	2011	15-19	F	0
Migratory - Offshore - Shipping (NT)	2011	15-19	M	4
Migratory - Offshore - Shipping (NT)	2011	20-24	F	0
Migratory - Offshore - Shipping (NT)	2011	20-24	M	17
Migratory - Offshore - Shipping (NT)	2011	25-34	F	7
Migratory - Offshore - Shipping (NT)	2011	25-34	M	33
Migratory - Offshore - Shipping (NT)	2011	35-44	F	0
Migratory - Offshore - Shipping (NT)	2011	35-44	M	20
Migratory - Offshore - Shipping (NT)	2011	45-54	F	3
Migratory - Offshore - Shipping (NT)	2011	45-54	M	14
Migratory - Offshore - Shipping (NT)	2011	55-64	F	0
Migratory - Offshore - Shipping (NT)	2011	55-64	M	10
Migratory - Offshore - Shipping (NT)	2011	65-74	F	4
Migratory - Offshore - Shipping (NT)	2011	65-74	M	5
Migratory - Offshore - Shipping (NT)	2011	75-84	F	0
Migratory - Offshore - Shipping (NT)	2011	75-84	M	0
Migratory - Offshore - Shipping (NT)	2011	85+	F	0
Migratory - Offshore - Shipping (NT)	2011	85+	M	0
Migratory - Offshore - Shipping (NT)	2016	0-4	F	0
Migratory - Offshore - Shipping (NT)	2016	0-4	M	0
Migratory - Offshore - Shipping (NT)	2016	5-14	F	3
Migratory - Offshore - Shipping (NT)	2016	5-14	M	0
Migratory - Offshore - Shipping (NT)	2016	15-19	F	0
Migratory - Offshore - Shipping (NT)	2016	15-19	M	0
Migratory - Offshore - Shipping (NT)	2016	20-24	F	0
Migratory - Offshore - Shipping (NT)	2016	20-24	M	4
Migratory - Offshore - Shipping (NT)	2016	25-34	F	3
Migratory - Offshore - Shipping (NT)	2016	25-34	M	23
Migratory - Offshore - Shipping (NT)	2016	35-44	F	0
Migratory - Offshore - Shipping (NT)	2016	35-44	M	16
Migratory - Offshore - Shipping (NT)	2016	45-54	F	0
Migratory - Offshore - Shipping (NT)	2016	45-54	M	11
Migratory - Offshore - Shipping (NT)	2016	55-64	F	0
Migratory - Offshore - Shipping (NT)	2016	55-64	M	3
Migratory - Offshore - Shipping (NT)	2016	65-74	F	0
Migratory - Offshore - Shipping (NT)	2016	65-74	M	0
Migratory - Offshore - Shipping (NT)	2016	75-84	F	3
Migratory - Offshore - Shipping (NT)	2016	75-84	M	0
Migratory - Offshore - Shipping (NT)	2016	85+	F	0
Migratory - Offshore - Shipping (NT)	2016	85+	M	0
No usual address (NT)	2006	0-4	F	23
No usual address (NT)	2006	0-4	M	42
No usual address (NT)	2006	5-14	F	46
No usual address (NT)	2006	5-14	M	65
No usual address (NT)	2006	15-19	F	19
No usual address (NT)	2006	15-19	M	29
No usual address (NT)	2006	20-24	F	62
No usual address (NT)	2006	20-24	M	76
No usual address (NT)	2006	25-34	F	171
No usual address (NT)	2006	25-34	M	182
No usual address (NT)	2006	35-44	F	90
No usual address (NT)	2006	35-44	M	123
No usual address (NT)	2006	45-54	F	153
No usual address (NT)	2006	45-54	M	161
No usual address (NT)	2006	55-64	F	219
No usual address (NT)	2006	55-64	M	256
No usual address (NT)	2006	65-74	F	69
No usual address (NT)	2006	65-74	M	95
No usual address (NT)	2006	75-84	F	6
No usual address (NT)	2006	75-84	M	8
No usual address (NT)	2006	85+	F	0
No usual address (NT)	2006	85+	M	0
No usual address (NT)	2011	0-4	F	31
No usual address (NT)	2011	0-4	M	28
No usual address (NT)	2011	5-14	F	43
No usual address (NT)	2011	5-14	M	41
No usual address (NT)	2011	15-19	F	24
No usual address (NT)	2011	15-19	M	9
No usual address (NT)	2011	20-24	F	69
No usual address (NT)	2011	20-24	M	65
No usual address (NT)	2011	25-34	F	167
No usual address (NT)	2011	25-34	M	197
No usual address (NT)	2011	35-44	F	84
No usual address (NT)	2011	35-44	M	143
No usual address (NT)	2011	45-54	F	136
No usual address (NT)	2011	45-54	M	133
No usual address (NT)	2011	55-64	F	198
No usual address (NT)	2011	55-64	M	242
No usual address (NT)	2011	65-74	F	85
No usual address (NT)	2011	65-74	M	135
No usual address (NT)	2011	75-84	F	7
No usual address (NT)	2011	75-84	M	12
No usual address (NT)	2011	85+	F	0
No usual address (NT)	2011	85+	M	3
No usual address (NT)	2016	0-4	F	34
No usual address (NT)	2016	0-4	M	45
No usual address (NT)	2016	5-14	F	76
No usual address (NT)	2016	5-14	M	48
No usual address (NT)	2016	15-19	F	17
No usual address (NT)	2016	15-19	M	16
No usual address (NT)	2016	20-24	F	85
No usual address (NT)	2016	20-24	M	98
No usual address (NT)	2016	25-34	F	239
No usual address (NT)	2016	25-34	M	219
No usual address (NT)	2016	35-44	F	180
No usual address (NT)	2016	35-44	M	215
No usual address (NT)	2016	45-54	F	203
No usual address (NT)	2016	45-54	M	257
No usual address (NT)	2016	55-64	F	212
No usual address (NT)	2016	55-64	M	229
No usual address (NT)	2016	65-74	F	105
No usual address (NT)	2016	65-74	M	174
No usual address (NT)	2016	75-84	F	10
No usual address (NT)	2016	75-84	M	20
No usual address (NT)	2016	85+	F	0
No usual address (NT)	2016	85+	M	0
Australian Capital Territory	2006	0-4	F	9794
Australian Capital Territory	2006	0-4	M	10282
Australian Capital Territory	2006	5-14	F	20539
Australian Capital Territory	2006	5-14	M	21206
Australian Capital Territory	2006	15-19	F	11346
Australian Capital Territory	2006	15-19	M	12175
Australian Capital Territory	2006	20-24	F	13383
Australian Capital Territory	2006	20-24	M	14068
Australian Capital Territory	2006	25-34	F	25411
Australian Capital Territory	2006	25-34	M	24736
Australian Capital Territory	2006	35-44	F	24976
Australian Capital Territory	2006	35-44	M	23825
Australian Capital Territory	2006	45-54	F	23865
Australian Capital Territory	2006	45-54	M	22075
Australian Capital Territory	2006	55-64	F	17281
Australian Capital Territory	2006	55-64	M	16833
Australian Capital Territory	2006	65-74	F	9000
Australian Capital Territory	2006	65-74	M	8228
Australian Capital Territory	2006	75-84	F	6150
Australian Capital Territory	2006	75-84	M	4700
Australian Capital Territory	2006	85+	F	2286
Australian Capital Territory	2006	85+	M	1159
Australian Capital Territory	2011	0-4	F	11439
Australian Capital Territory	2011	0-4	M	12373
Australian Capital Territory	2011	5-14	F	20663
Australian Capital Territory	2011	5-14	M	21808
Australian Capital Territory	2011	15-19	F	11606
Australian Capital Territory	2011	15-19	M	12327
Australian Capital Territory	2011	20-24	F	15066
Australian Capital Territory	2011	20-24	M	15600
Australian Capital Territory	2011	25-34	F	29178
Australian Capital Territory	2011	25-34	M	28917
Australian Capital Territory	2011	35-44	F	26735
Australian Capital Territory	2011	35-44	M	26086
Australian Capital Territory	2011	45-54	F	24689
Australian Capital Territory	2011	45-54	M	23240
Australian Capital Territory	2011	55-64	F	19912
Australian Capital Territory	2011	55-64	M	18804
Australian Capital Territory	2011	65-74	F	11235
Australian Capital Territory	2011	65-74	M	10409
Australian Capital Territory	2011	75-84	F	6472
Australian Capital Territory	2011	75-84	M	5190
Australian Capital Territory	2011	85+	F	3174
Australian Capital Territory	2011	85+	M	1658
Australian Capital Territory	2016	0-4	F	12889
Australian Capital Territory	2016	0-4	M	13892
Australian Capital Territory	2016	5-14	F	23055
Australian Capital Territory	2016	5-14	M	24610
Australian Capital Territory	2016	15-19	F	12124
Australian Capital Territory	2016	15-19	M	12350
Australian Capital Territory	2016	20-24	F	15525
Australian Capital Territory	2016	20-24	M	15829
Australian Capital Territory	2016	25-34	F	33639
Australian Capital Territory	2016	25-34	M	32368
Australian Capital Territory	2016	35-44	F	29423
Australian Capital Territory	2016	35-44	M	28875
Australian Capital Territory	2016	45-54	F	25955
Australian Capital Territory	2016	45-54	M	24959
Australian Capital Territory	2016	55-64	F	21558
Australian Capital Territory	2016	55-64	M	19870
Australian Capital Territory	2016	65-74	F	15503
Australian Capital Territory	2016	65-74	M	13929
Australian Capital Territory	2016	75-84	F	7913
Australian Capital Territory	2016	75-84	M	6436
Australian Capital Territory	2016	85+	F	3839
Australian Capital Territory	2016	85+	M	2316
Migratory - Offshore - Shipping (ACT)	2006	0-4	F	0
Migratory - Offshore - Shipping (ACT)	2006	0-4	M	0
Migratory - Offshore - Shipping (ACT)	2006	5-14	F	0
Migratory - Offshore - Shipping (ACT)	2006	5-14	M	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	F	0
Migratory - Offshore - Shipping (ACT)	2006	15-19	M	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	F	0
Migratory - Offshore - Shipping (ACT)	2006	20-24	M	0
Migratory - Offshore - Shipping (ACT)	2006	25-34	F	0
Migratory - Offshore - Shipping (ACT)	2006	25-34	M	0
Migratory - Offshore - Shipping (ACT)	2006	35-44	F	0
Migratory - Offshore - Shipping (ACT)	2006	35-44	M	0
Migratory - Offshore - Shipping (ACT)	2006	45-54	F	0
Migratory - Offshore - Shipping (ACT)	2006	45-54	M	0
Migratory - Offshore - Shipping (ACT)	2006	55-64	F	0
Migratory - Offshore - Shipping (ACT)	2006	55-64	M	0
Migratory - Offshore - Shipping (ACT)	2006	65-74	F	0
Migratory - Offshore - Shipping (ACT)	2006	65-74	M	0
Migratory - Offshore - Shipping (ACT)	2006	75-84	F	0
Migratory - Offshore - Shipping (ACT)	2006	75-84	M	0
Migratory - Offshore - Shipping (ACT)	2006	85+	F	0
Migratory - Offshore - Shipping (ACT)	2006	85+	M	0
Migratory - Offshore - Shipping (ACT)	2011	0-4	F	0
Migratory - Offshore - Shipping (ACT)	2011	0-4	M	0
Migratory - Offshore - Shipping (ACT)	2011	5-14	F	0
Migratory - Offshore - Shipping (ACT)	2011	5-14	M	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	F	0
Migratory - Offshore - Shipping (ACT)	2011	15-19	M	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	F	0
Migratory - Offshore - Shipping (ACT)	2011	20-24	M	0
Migratory - Offshore - Shipping (ACT)	2011	25-34	F	0
Migratory - Offshore - Shipping (ACT)	2011	25-34	M	0
Migratory - Offshore - Shipping (ACT)	2011	35-44	F	0
Migratory - Offshore - Shipping (ACT)	2011	35-44	M	0
Migratory - Offshore - Shipping (ACT)	2011	45-54	F	0
Migratory - Offshore - Shipping (ACT)	2011	45-54	M	0
Migratory - Offshore - Shipping (ACT)	2011	55-64	F	0
Migratory - Offshore - Shipping (ACT)	2011	55-64	M	0
Migratory - Offshore - Shipping (ACT)	2011	65-74	F	0
Migratory - Offshore - Shipping (ACT)	2011	65-74	M	0
Migratory - Offshore - Shipping (ACT)	2011	75-84	F	0
Migratory - Offshore - Shipping (ACT)	2011	75-84	M	0
Migratory - Offshore - Shipping (ACT)	2011	85+	F	0
Migratory - Offshore - Shipping (ACT)	2011	85+	M	0
Migratory - Offshore - Shipping (ACT)	2016	0-4	F	0
Migratory - Offshore - Shipping (ACT)	2016	0-4	M	0
Migratory - Offshore - Shipping (ACT)	2016	5-14	F	0
Migratory - Offshore - Shipping (ACT)	2016	5-14	M	0
Migratory - Offshore - Shipping (ACT)	2016	15-19	F	0
Migratory - Offshore - Shipping (ACT)	2016	15-19	M	0
Migratory - Offshore - Shipping (ACT)	2016	20-24	F	0
Migratory - Offshore - Shipping (ACT)	2016	20-24	M	0
Migratory - Offshore - Shipping (ACT)	2016	25-34	F	0
Migratory - Offshore - Shipping (ACT)	2016	25-34	M	0
Migratory - Offshore - Shipping (ACT)	2016	35-44	F	0
Migratory - Offshore - Shipping (ACT)	2016	35-44	M	0
Migratory - Offshore - Shipping (ACT)	2016	45-54	F	0
Migratory - Offshore - Shipping (ACT)	2016	45-54	M	0
Migratory - Offshore - Shipping (ACT)	2016	55-64	F	0
Migratory - Offshore - Shipping (ACT)	2016	55-64	M	0
Migratory - Offshore - Shipping (ACT)	2016	65-74	F	0
Migratory - Offshore - Shipping (ACT)	2016	65-74	M	0
Migratory - Offshore - Shipping (ACT)	2016	75-84	F	0
Migratory - Offshore - Shipping (ACT)	2016	75-84	M	0
Migratory - Offshore - Shipping (ACT)	2016	85+	F	0
