SA4_NAME16	Year	NonSchoolQualification	Sex	persons
Migratory - Offshore - Shipping (Tas.)	2016	Certificate III and IV Level	F	3
Migratory - Offshore - Shipping (Tas.)	2016	Certificate III and IV Level	M	17
Migratory - Offshore - Shipping (Tas.)	2016	Advanced Diploma and Diploma	F	3
Migratory - Offshore - Shipping (Tas.)	2016	Advanced Diploma and Diploma	M	4
Migratory - Offshore - Shipping (Tas.)	2016	Bachelor	F	4
Migratory - Offshore - Shipping (Tas.)	2016	Bachelor	M	3
Migratory - Offshore - Shipping (Tas.)	2016	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (Tas.)	2016	Postgraduate	F	0
Migratory - Offshore - Shipping (Tas.)	2016	Postgraduate	M	0
No usual address (Tas.)	2006		F	297
No usual address (Tas.)	2006		M	324
No usual address (Tas.)	2006	Certificate nfd	F	10
No usual address (Tas.)	2006	Certificate nfd	M	6
No usual address (Tas.)	2006	Certificate I and II Level	F	5
No usual address (Tas.)	2006	Certificate I and II Level	M	3
No usual address (Tas.)	2006	Certificate III and IV Level	F	20
No usual address (Tas.)	2006	Certificate III and IV Level	M	70
No usual address (Tas.)	2006	Advanced Diploma and Diploma	F	15
No usual address (Tas.)	2006	Advanced Diploma and Diploma	M	16
No usual address (Tas.)	2006	Bachelor	F	54
No usual address (Tas.)	2006	Bachelor	M	36
No usual address (Tas.)	2006	Graduate Diploma and Graduate Certificate	F	3
No usual address (Tas.)	2006	Graduate Diploma and Graduate Certificate	M	0
No usual address (Tas.)	2006	Postgraduate	F	9
No usual address (Tas.)	2006	Postgraduate	M	5
No usual address (Tas.)	2011		F	299
No usual address (Tas.)	2011		M	426
No usual address (Tas.)	2011	Certificate nfd	F	7
No usual address (Tas.)	2011	Certificate nfd	M	7
No usual address (Tas.)	2011	Certificate I and II Level	F	7
No usual address (Tas.)	2011	Certificate I and II Level	M	7
No usual address (Tas.)	2011	Certificate III and IV Level	F	35
No usual address (Tas.)	2011	Certificate III and IV Level	M	98
No usual address (Tas.)	2011	Advanced Diploma and Diploma	F	45
No usual address (Tas.)	2011	Advanced Diploma and Diploma	M	23
No usual address (Tas.)	2011	Bachelor	F	50
No usual address (Tas.)	2011	Bachelor	M	40
No usual address (Tas.)	2011	Graduate Diploma and Graduate Certificate	F	4
No usual address (Tas.)	2011	Graduate Diploma and Graduate Certificate	M	0
No usual address (Tas.)	2011	Postgraduate	F	13
No usual address (Tas.)	2011	Postgraduate	M	12
No usual address (Tas.)	2016		F	245
No usual address (Tas.)	2016		M	347
No usual address (Tas.)	2016	Certificate nfd	F	11
No usual address (Tas.)	2016	Certificate nfd	M	7
No usual address (Tas.)	2016	Certificate I and II Level	F	8
No usual address (Tas.)	2016	Certificate I and II Level	M	10
No usual address (Tas.)	2016	Certificate III and IV Level	F	31
No usual address (Tas.)	2016	Certificate III and IV Level	M	91
No usual address (Tas.)	2016	Advanced Diploma and Diploma	F	38
No usual address (Tas.)	2016	Advanced Diploma and Diploma	M	18
No usual address (Tas.)	2016	Bachelor	F	38
No usual address (Tas.)	2016	Bachelor	M	36
No usual address (Tas.)	2016	Graduate Diploma and Graduate Certificate	F	5
No usual address (Tas.)	2016	Graduate Diploma and Graduate Certificate	M	3
No usual address (Tas.)	2016	Postgraduate	F	17
No usual address (Tas.)	2016	Postgraduate	M	12
Darwin	2006		F	35709
Darwin	2006		M	36481
Darwin	2006	Certificate nfd	F	800
Darwin	2006	Certificate nfd	M	438
Darwin	2006	Certificate I and II Level	F	847
Darwin	2006	Certificate I and II Level	M	470
Darwin	2006	Certificate III and IV Level	F	3369
Darwin	2006	Certificate III and IV Level	M	9995
Darwin	2006	Advanced Diploma and Diploma	F	3047
Darwin	2006	Advanced Diploma and Diploma	M	2618
Darwin	2006	Bachelor	F	5235
Darwin	2006	Bachelor	M	3510
Darwin	2006	Graduate Diploma and Graduate Certificate	F	925
Darwin	2006	Graduate Diploma and Graduate Certificate	M	525
Darwin	2006	Postgraduate	F	977
Darwin	2006	Postgraduate	M	1049
Darwin	2011		F	37575
Darwin	2011		M	39925
Darwin	2011	Certificate nfd	F	617
Darwin	2011	Certificate nfd	M	421
Darwin	2011	Certificate I and II Level	F	942
Darwin	2011	Certificate I and II Level	M	560
Darwin	2011	Certificate III and IV Level	F	4956
Darwin	2011	Certificate III and IV Level	M	12012
Darwin	2011	Advanced Diploma and Diploma	F	3882
Darwin	2011	Advanced Diploma and Diploma	M	3295
Darwin	2011	Bachelor	F	6932
Darwin	2011	Bachelor	M	4549
Darwin	2011	Graduate Diploma and Graduate Certificate	F	1261
Darwin	2011	Graduate Diploma and Graduate Certificate	M	654
Darwin	2011	Postgraduate	F	1522
Darwin	2011	Postgraduate	M	1479
Darwin	2016		F	38920
Darwin	2016		M	42145
Darwin	2016	Certificate nfd	F	1093
Darwin	2016	Certificate nfd	M	826
Darwin	2016	Certificate I and II Level	F	831
Darwin	2016	Certificate I and II Level	M	602
Darwin	2016	Certificate III and IV Level	F	6073
Darwin	2016	Certificate III and IV Level	M	14931
Darwin	2016	Advanced Diploma and Diploma	F	4896
Darwin	2016	Advanced Diploma and Diploma	M	4250
Darwin	2016	Bachelor	F	9019
Darwin	2016	Bachelor	M	6171
Darwin	2016	Graduate Diploma and Graduate Certificate	F	1652
Darwin	2016	Graduate Diploma and Graduate Certificate	M	775
Darwin	2016	Postgraduate	F	2455
Darwin	2016	Postgraduate	M	2189
Northern Territory - Outback	2006		F	33890
Northern Territory - Outback	2006		M	34053
Northern Territory - Outback	2006	Certificate nfd	F	453
Northern Territory - Outback	2006	Certificate nfd	M	249
Northern Territory - Outback	2006	Certificate I and II Level	F	628
Northern Territory - Outback	2006	Certificate I and II Level	M	355
Northern Territory - Outback	2006	Certificate III and IV Level	F	1803
Northern Territory - Outback	2006	Certificate III and IV Level	M	5210
Northern Territory - Outback	2006	Advanced Diploma and Diploma	F	1580
Northern Territory - Outback	2006	Advanced Diploma and Diploma	M	1146
Northern Territory - Outback	2006	Bachelor	F	2477
Northern Territory - Outback	2006	Bachelor	M	1521
Northern Territory - Outback	2006	Graduate Diploma and Graduate Certificate	F	473
Northern Territory - Outback	2006	Graduate Diploma and Graduate Certificate	M	245
Northern Territory - Outback	2006	Postgraduate	F	439
Northern Territory - Outback	2006	Postgraduate	M	391
Northern Territory - Outback	2011		F	33656
Northern Territory - Outback	2011		M	34032
Northern Territory - Outback	2011	Certificate nfd	F	389
Northern Territory - Outback	2011	Certificate nfd	M	316
Northern Territory - Outback	2011	Certificate I and II Level	F	764
Northern Territory - Outback	2011	Certificate I and II Level	M	552
Northern Territory - Outback	2011	Certificate III and IV Level	F	2553
Northern Territory - Outback	2011	Certificate III and IV Level	M	6258
Northern Territory - Outback	2011	Advanced Diploma and Diploma	F	1839
Northern Territory - Outback	2011	Advanced Diploma and Diploma	M	1511
Northern Territory - Outback	2011	Bachelor	F	3303
Northern Territory - Outback	2011	Bachelor	M	1957
Northern Territory - Outback	2011	Graduate Diploma and Graduate Certificate	F	668
Northern Territory - Outback	2011	Graduate Diploma and Graduate Certificate	M	313
Northern Territory - Outback	2011	Postgraduate	F	698
Northern Territory - Outback	2011	Postgraduate	M	567
Northern Territory - Outback	2016		F	33082
Northern Territory - Outback	2016		M	33895
Northern Territory - Outback	2016	Certificate nfd	F	617
Northern Territory - Outback	2016	Certificate nfd	M	546
Northern Territory - Outback	2016	Certificate I and II Level	F	742
Northern Territory - Outback	2016	Certificate I and II Level	M	564
Northern Territory - Outback	2016	Certificate III and IV Level	F	2606
Northern Territory - Outback	2016	Certificate III and IV Level	M	5650
Northern Territory - Outback	2016	Advanced Diploma and Diploma	F	1971
Northern Territory - Outback	2016	Advanced Diploma and Diploma	M	1609
Northern Territory - Outback	2016	Bachelor	F	3459
Northern Territory - Outback	2016	Bachelor	M	2045
Northern Territory - Outback	2016	Graduate Diploma and Graduate Certificate	F	731
Northern Territory - Outback	2016	Graduate Diploma and Graduate Certificate	M	322
Northern Territory - Outback	2016	Postgraduate	F	949
Northern Territory - Outback	2016	Postgraduate	M	656
Migratory - Offshore - Shipping (NT)	2006		F	14
Migratory - Offshore - Shipping (NT)	2006		M	53
Migratory - Offshore - Shipping (NT)	2006	Certificate nfd	F	0
Migratory - Offshore - Shipping (NT)	2006	Certificate nfd	M	0
Migratory - Offshore - Shipping (NT)	2006	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (NT)	2006	Certificate I and II Level	M	0
Migratory - Offshore - Shipping (NT)	2006	Certificate III and IV Level	F	3
Migratory - Offshore - Shipping (NT)	2006	Certificate III and IV Level	M	17
Migratory - Offshore - Shipping (NT)	2006	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (NT)	2006	Advanced Diploma and Diploma	M	8
Migratory - Offshore - Shipping (NT)	2006	Bachelor	F	0
Migratory - Offshore - Shipping (NT)	2006	Bachelor	M	0
Migratory - Offshore - Shipping (NT)	2006	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (NT)	2006	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (NT)	2006	Postgraduate	F	0
Migratory - Offshore - Shipping (NT)	2006	Postgraduate	M	0
Migratory - Offshore - Shipping (NT)	2011		F	16
Migratory - Offshore - Shipping (NT)	2011		M	48
Migratory - Offshore - Shipping (NT)	2011	Certificate nfd	F	0
Migratory - Offshore - Shipping (NT)	2011	Certificate nfd	M	0
Migratory - Offshore - Shipping (NT)	2011	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (NT)	2011	Certificate I and II Level	M	3
Migratory - Offshore - Shipping (NT)	2011	Certificate III and IV Level	F	3
Migratory - Offshore - Shipping (NT)	2011	Certificate III and IV Level	M	22
Migratory - Offshore - Shipping (NT)	2011	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (NT)	2011	Advanced Diploma and Diploma	M	11
Migratory - Offshore - Shipping (NT)	2011	Bachelor	F	0
Migratory - Offshore - Shipping (NT)	2011	Bachelor	M	6
Migratory - Offshore - Shipping (NT)	2011	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (NT)	2011	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (NT)	2011	Postgraduate	F	0
Migratory - Offshore - Shipping (NT)	2011	Postgraduate	M	0
Migratory - Offshore - Shipping (NT)	2016		F	11
Migratory - Offshore - Shipping (NT)	2016		M	11
Migratory - Offshore - Shipping (NT)	2016	Certificate nfd	F	0
Migratory - Offshore - Shipping (NT)	2016	Certificate nfd	M	4
Migratory - Offshore - Shipping (NT)	2016	Certificate I and II Level	F	0
Migratory - Offshore - Shipping (NT)	2016	Certificate I and II Level	M	0
Migratory - Offshore - Shipping (NT)	2016	Certificate III and IV Level	F	0
Migratory - Offshore - Shipping (NT)	2016	Certificate III and IV Level	M	19
Migratory - Offshore - Shipping (NT)	2016	Advanced Diploma and Diploma	F	0
Migratory - Offshore - Shipping (NT)	2016	Advanced Diploma and Diploma	M	8
Migratory - Offshore - Shipping (NT)	2016	Bachelor	F	3
Migratory - Offshore - Shipping (NT)	2016	Bachelor	M	19
Migratory - Offshore - Shipping (NT)	2016	Graduate Diploma and Graduate Certificate	F	0
Migratory - Offshore - Shipping (NT)	2016	Graduate Diploma and Graduate Certificate	M	0
Migratory - Offshore - Shipping (NT)	2016	Postgraduate	F	0
Migratory - Offshore - Shipping (NT)	2016	Postgraduate	M	0
No usual address (NT)	2006		F	597
No usual address (NT)	2006		M	632
No usual address (NT)	2006	Certificate nfd	F	20
No usual address (NT)	2006	Certificate nfd	M	13
No usual address (NT)	2006	Certificate I and II Level	F	12
No usual address (NT)	2006	Certificate I and II Level	M	7
No usual address (NT)	2006	Certificate III and IV Level	F	49
No usual address (NT)	2006	Certificate III and IV Level	M	280
No usual address (NT)	2006	Advanced Diploma and Diploma	F	51
No usual address (NT)	2006	Advanced Diploma and Diploma	M	27
No usual address (NT)	2006	Bachelor	F	100
No usual address (NT)	2006	Bachelor	M	64
No usual address (NT)	2006	Graduate Diploma and Graduate Certificate	F	23
No usual address (NT)	2006	Graduate Diploma and Graduate Certificate	M	11
No usual address (NT)	2006	Postgraduate	F	11
No usual address (NT)	2006	Postgraduate	M	9
No usual address (NT)	2011		F	515
No usual address (NT)	2011		M	599
No usual address (NT)	2011	Certificate nfd	F	6
No usual address (NT)	2011	Certificate nfd	M	8
No usual address (NT)	2011	Certificate I and II Level	F	11
No usual address (NT)	2011	Certificate I and II Level	M	15
No usual address (NT)	2011	Certificate III and IV Level	F	88
No usual address (NT)	2011	Certificate III and IV Level	M	245
No usual address (NT)	2011	Advanced Diploma and Diploma	F	67
No usual address (NT)	2011	Advanced Diploma and Diploma	M	44
No usual address (NT)	2011	Bachelor	F	132
No usual address (NT)	2011	Bachelor	M	71
No usual address (NT)	2011	Graduate Diploma and Graduate Certificate	F	11
No usual address (NT)	2011	Graduate Diploma and Graduate Certificate	M	19
No usual address (NT)	2011	Postgraduate	F	20
No usual address (NT)	2011	Postgraduate	M	16
No usual address (NT)	2016		F	804
No usual address (NT)	2016		M	904
No usual address (NT)	2016	Certificate nfd	F	32
No usual address (NT)	2016	Certificate nfd	M	19
No usual address (NT)	2016	Certificate I and II Level	F	11
No usual address (NT)	2016	Certificate I and II Level	M	14
No usual address (NT)	2016	Certificate III and IV Level	F	67
No usual address (NT)	2016	Certificate III and IV Level	M	251
No usual address (NT)	2016	Advanced Diploma and Diploma	F	68
No usual address (NT)	2016	Advanced Diploma and Diploma	M	51
No usual address (NT)	2016	Bachelor	F	122
No usual address (NT)	2016	Bachelor	M	65
No usual address (NT)	2016	Graduate Diploma and Graduate Certificate	F	21
No usual address (NT)	2016	Graduate Diploma and Graduate Certificate	M	9
No usual address (NT)	2016	Postgraduate	F	32
No usual address (NT)	2016	Postgraduate	M	19
Australian Capital Territory	2006		F	98779
Australian Capital Territory	2006		M	89507
Australian Capital Territory	2006	Certificate nfd	F	3380
Australian Capital Territory	2006	Certificate nfd	M	1498
Australian Capital Territory	2006	Certificate I and II Level	F	1806
Australian Capital Territory	2006	Certificate I and II Level	M	1052
Australian Capital Territory	2006	Certificate III and IV Level	F	7901
Australian Capital Territory	2006	Certificate III and IV Level	M	18849
Australian Capital Territory	2006	Advanced Diploma and Diploma	F	12483
Australian Capital Territory	2006	Advanced Diploma and Diploma	M	9522
Australian Capital Territory	2006	Bachelor	F	27193
Australian Capital Territory	2006	Bachelor	M	24354
Australian Capital Territory	2006	Graduate Diploma and Graduate Certificate	F	5429
Australian Capital Territory	2006	Graduate Diploma and Graduate Certificate	M	3746
Australian Capital Territory	2006	Postgraduate	F	7072
Australian Capital Territory	2006	Postgraduate	M	10754
Australian Capital Territory	2011		F	99364
Australian Capital Territory	2011		M	93487
Australian Capital Territory	2011	Certificate nfd	F	2923
Australian Capital Territory	2011	Certificate nfd	M	1367
Australian Capital Territory	2011	Certificate I and II Level	F	1926
Australian Capital Territory	2011	Certificate I and II Level	M	1177
Australian Capital Territory	2011	Certificate III and IV Level	F	10308
Australian Capital Territory	2011	Certificate III and IV Level	M	21335
Australian Capital Territory	2011	Advanced Diploma and Diploma	F	14561
