SA4_NAME16	Year	CountryOfBirth	persons
Sydney - North Sydney and Hornsby	2006	GRC	671
Sydney - North Sydney and Hornsby	2006	HKG	7232
Sydney - North Sydney and Hornsby	2006	HRV	664
Sydney - North Sydney and Hornsby	2006	IDN	1463
Sydney - North Sydney and Hornsby	2006	IND	4528
Sydney - North Sydney and Hornsby	2006	IRL	1418
Sydney - North Sydney and Hornsby	2006	IRN	1857
Sydney - North Sydney and Hornsby	2006	IRQ	104
Sydney - North Sydney and Hornsby	2006	ITA	1841
Sydney - North Sydney and Hornsby	2006	JPN	3802
Sydney - North Sydney and Hornsby	2006	KOR	4745
Sydney - North Sydney and Hornsby	2006	LBN	943
Sydney - North Sydney and Hornsby	2006	LKA	1067
Sydney - North Sydney and Hornsby	2006	MKD	186
Sydney - North Sydney and Hornsby	2006	MLT	167
Sydney - North Sydney and Hornsby	2006	MYS	3266
Sydney - North Sydney and Hornsby	2006	NLD	1181
Sydney - North Sydney and Hornsby	2006	NZL	8768
Sydney - North Sydney and Hornsby	2006	PAK	335
Sydney - North Sydney and Hornsby	2006	PHL	2324
Sydney - North Sydney and Hornsby	2006	POL	1092
Sydney - North Sydney and Hornsby	2006	SGP	1584
Sydney - North Sydney and Hornsby	2006	THA	924
Sydney - North Sydney and Hornsby	2006	TUR	345
Sydney - North Sydney and Hornsby	2006	USA	3354
Sydney - North Sydney and Hornsby	2006	VNM	773
Sydney - North Sydney and Hornsby	2006	ZAF	6884
Sydney - North Sydney and Hornsby	2006	ZWE	593
Sydney - North Sydney and Hornsby	2011		37762
Sydney - North Sydney and Hornsby	2011	AUS	220765
Sydney - North Sydney and Hornsby	2011	CAN	1461
Sydney - North Sydney and Hornsby	2011	CHN	14155
Sydney - North Sydney and Hornsby	2011	DEU	2247
Sydney - North Sydney and Hornsby	2011	EGY	631
Sydney - North Sydney and Hornsby	2011	FJI	700
Sydney - North Sydney and Hornsby	2011	GBR	25448
Sydney - North Sydney and Hornsby	2011	GRC	589
Sydney - North Sydney and Hornsby	2011	HKG	7356
Sydney - North Sydney and Hornsby	2011	HRV	634
Sydney - North Sydney and Hornsby	2011	IDN	1810
Sydney - North Sydney and Hornsby	2011	IND	6713
Sydney - North Sydney and Hornsby	2011	IRL	1657
Sydney - North Sydney and Hornsby	2011	IRN	2620
Sydney - North Sydney and Hornsby	2011	IRQ	155
Sydney - North Sydney and Hornsby	2011	ITA	1821
Sydney - North Sydney and Hornsby	2011	JPN	3770
Sydney - North Sydney and Hornsby	2011	KOR	6527
Sydney - North Sydney and Hornsby	2011	LBN	867
Sydney - North Sydney and Hornsby	2011	LKA	1333
Sydney - North Sydney and Hornsby	2011	MKD	178
Sydney - North Sydney and Hornsby	2011	MLT	155
Sydney - North Sydney and Hornsby	2011	MYS	3774
Sydney - North Sydney and Hornsby	2011	NLD	1226
Sydney - North Sydney and Hornsby	2011	NZL	8894
Sydney - North Sydney and Hornsby	2011	PAK	396
Sydney - North Sydney and Hornsby	2011	PHL	3022
Sydney - North Sydney and Hornsby	2011	POL	1110
Sydney - North Sydney and Hornsby	2011	SGP	1928
Sydney - North Sydney and Hornsby	2011	THA	1327
Sydney - North Sydney and Hornsby	2011	TUR	326
Sydney - North Sydney and Hornsby	2011	USA	3831
Sydney - North Sydney and Hornsby	2011	VNM	1073
Sydney - North Sydney and Hornsby	2011	ZAF	7729
Sydney - North Sydney and Hornsby	2011	ZWE	677
Sydney - North Sydney and Hornsby	2016		42756
Sydney - North Sydney and Hornsby	2016	AUS	226949
Sydney - North Sydney and Hornsby	2016	CAN	1497
Sydney - North Sydney and Hornsby	2016	CHN	25575
Sydney - North Sydney and Hornsby	2016	DEU	2010
Sydney - North Sydney and Hornsby	2016	EGY	633
Sydney - North Sydney and Hornsby	2016	FJI	695
Sydney - North Sydney and Hornsby	2016	GBR	24930
Sydney - North Sydney and Hornsby	2016	GRC	486
Sydney - North Sydney and Hornsby	2016	HKG	8096
Sydney - North Sydney and Hornsby	2016	HRV	603
Sydney - North Sydney and Hornsby	2016	IDN	1961
Sydney - North Sydney and Hornsby	2016	IND	9319
Sydney - North Sydney and Hornsby	2016	IRL	1855
Sydney - North Sydney and Hornsby	2016	IRN	3663
Sydney - North Sydney and Hornsby	2016	IRQ	148
Sydney - North Sydney and Hornsby	2016	ITA	1891
Sydney - North Sydney and Hornsby	2016	JPN	4182
Sydney - North Sydney and Hornsby	2016	KOR	7141
Sydney - North Sydney and Hornsby	2016	LBN	836
Sydney - North Sydney and Hornsby	2016	LKA	1644
Sydney - North Sydney and Hornsby	2016	MKD	188
Sydney - North Sydney and Hornsby	2016	MLT	148
Sydney - North Sydney and Hornsby	2016	MYS	4397
Sydney - North Sydney and Hornsby	2016	NLD	1133
Sydney - North Sydney and Hornsby	2016	NZL	8483
Sydney - North Sydney and Hornsby	2016	PAK	672
Sydney - North Sydney and Hornsby	2016	PHL	4043
Sydney - North Sydney and Hornsby	2016	POL	1133
Sydney - North Sydney and Hornsby	2016	SGP	2172
Sydney - North Sydney and Hornsby	2016	THA	1848
Sydney - North Sydney and Hornsby	2016	TUR	420
Sydney - North Sydney and Hornsby	2016	USA	4026
Sydney - North Sydney and Hornsby	2016	VNM	1533
Sydney - North Sydney and Hornsby	2016	ZAF	7608
Sydney - North Sydney and Hornsby	2016	ZWE	688
Sydney - Northern Beaches	2006		23394
Sydney - Northern Beaches	2006	AUS	152725
Sydney - Northern Beaches	2006	CAN	955
Sydney - Northern Beaches	2006	CHN	2093
Sydney - Northern Beaches	2006	DEU	1534
Sydney - Northern Beaches	2006	EGY	411
Sydney - Northern Beaches	2006	FJI	328
Sydney - Northern Beaches	2006	GBR	19245
Sydney - Northern Beaches	2006	GRC	393
Sydney - Northern Beaches	2006	HKG	926
Sydney - Northern Beaches	2006	HRV	835
Sydney - Northern Beaches	2006	IDN	454
Sydney - Northern Beaches	2006	IND	844
Sydney - Northern Beaches	2006	IRL	983
Sydney - Northern Beaches	2006	IRN	525
Sydney - Northern Beaches	2006	IRQ	83
Sydney - Northern Beaches	2006	ITA	2318
Sydney - Northern Beaches	2006	JPN	857
Sydney - Northern Beaches	2006	KOR	774
Sydney - Northern Beaches	2006	LBN	249
Sydney - Northern Beaches	2006	LKA	169
Sydney - Northern Beaches	2006	MKD	85
Sydney - Northern Beaches	2006	MLT	119
Sydney - Northern Beaches	2006	MYS	526
Sydney - Northern Beaches	2006	NLD	1238
Sydney - Northern Beaches	2006	NZL	5795
Sydney - Northern Beaches	2006	PAK	36
Sydney - Northern Beaches	2006	PHL	1110
Sydney - Northern Beaches	2006	POL	387
Sydney - Northern Beaches	2006	SGP	385
Sydney - Northern Beaches	2006	THA	446
Sydney - Northern Beaches	2006	TUR	213
Sydney - Northern Beaches	2006	USA	1823
Sydney - Northern Beaches	2006	VNM	296
Sydney - Northern Beaches	2006	ZAF	2315
Sydney - Northern Beaches	2006	ZWE	251
Sydney - Northern Beaches	2011		21420
Sydney - Northern Beaches	2011	AUS	161082
Sydney - Northern Beaches	2011	CAN	1087
Sydney - Northern Beaches	2011	CHN	2454
Sydney - Northern Beaches	2011	DEU	1860
Sydney - Northern Beaches	2011	EGY	383
Sydney - Northern Beaches	2011	FJI	318
Sydney - Northern Beaches	2011	GBR	22017
Sydney - Northern Beaches	2011	GRC	323
Sydney - Northern Beaches	2011	HKG	858
Sydney - Northern Beaches	2011	HRV	781
Sydney - Northern Beaches	2011	IDN	530
Sydney - Northern Beaches	2011	IND	1397
Sydney - Northern Beaches	2011	IRL	1252
Sydney - Northern Beaches	2011	IRN	586
Sydney - Northern Beaches	2011	IRQ	67
Sydney - Northern Beaches	2011	ITA	2224
Sydney - Northern Beaches	2011	JPN	843
Sydney - Northern Beaches	2011	KOR	838
Sydney - Northern Beaches	2011	LBN	245
Sydney - Northern Beaches	2011	LKA	176
Sydney - Northern Beaches	2011	MKD	75
Sydney - Northern Beaches	2011	MLT	110
Sydney - Northern Beaches	2011	MYS	559
Sydney - Northern Beaches	2011	NLD	1195
Sydney - Northern Beaches	2011	NZL	5966
Sydney - Northern Beaches	2011	PAK	70
Sydney - Northern Beaches	2011	PHL	1359
Sydney - Northern Beaches	2011	POL	441
Sydney - Northern Beaches	2011	SGP	431
Sydney - Northern Beaches	2011	THA	602
Sydney - Northern Beaches	2011	TUR	201
Sydney - Northern Beaches	2011	USA	2195
Sydney - Northern Beaches	2011	VNM	364
Sydney - Northern Beaches	2011	ZAF	3017
Sydney - Northern Beaches	2011	ZWE	300
Sydney - Northern Beaches	2016		26646
Sydney - Northern Beaches	2016	AUS	166494
Sydney - Northern Beaches	2016	CAN	1186
Sydney - Northern Beaches	2016	CHN	3566
Sydney - Northern Beaches	2016	DEU	1970
Sydney - Northern Beaches	2016	EGY	340
Sydney - Northern Beaches	2016	FJI	315
Sydney - Northern Beaches	2016	GBR	23051
Sydney - Northern Beaches	2016	GRC	313
Sydney - Northern Beaches	2016	HKG	943
Sydney - Northern Beaches	2016	HRV	691
Sydney - Northern Beaches	2016	IDN	556
Sydney - Northern Beaches	2016	IND	1826
Sydney - Northern Beaches	2016	IRL	1369
Sydney - Northern Beaches	2016	IRN	737
Sydney - Northern Beaches	2016	IRQ	79
Sydney - Northern Beaches	2016	ITA	2266
Sydney - Northern Beaches	2016	JPN	858
Sydney - Northern Beaches	2016	KOR	780
Sydney - Northern Beaches	2016	LBN	245
Sydney - Northern Beaches	2016	LKA	185
Sydney - Northern Beaches	2016	MKD	87
Sydney - Northern Beaches	2016	MLT	114
Sydney - Northern Beaches	2016	MYS	607
Sydney - Northern Beaches	2016	NLD	1200
Sydney - Northern Beaches	2016	NZL	6027
Sydney - Northern Beaches	2016	PAK	75
Sydney - Northern Beaches	2016	PHL	1627
Sydney - Northern Beaches	2016	POL	499
Sydney - Northern Beaches	2016	SGP	524
Sydney - Northern Beaches	2016	THA	724
Sydney - Northern Beaches	2016	TUR	250
Sydney - Northern Beaches	2016	USA	2463
Sydney - Northern Beaches	2016	VNM	453
Sydney - Northern Beaches	2016	ZAF	3471
Sydney - Northern Beaches	2016	ZWE	337
Sydney - Outer South West	2006		25733
Sydney - Outer South West	2006	AUS	161128
Sydney - Outer South West	2006	CAN	179
Sydney - Outer South West	2006	CHN	939
Sydney - Outer South West	2006	DEU	971
Sydney - Outer South West	2006	EGY	710
Sydney - Outer South West	2006	FJI	2159
Sydney - Outer South West	2006	GBR	10945
Sydney - Outer South West	2006	GRC	472
Sydney - Outer South West	2006	HKG	294
Sydney - Outer South West	2006	HRV	618
Sydney - Outer South West	2006	IDN	400
Sydney - Outer South West	2006	IND	2075
Sydney - Outer South West	2006	IRL	604
Sydney - Outer South West	2006	IRN	174
Sydney - Outer South West	2006	IRQ	267
Sydney - Outer South West	2006	ITA	931
Sydney - Outer South West	2006	JPN	70
Sydney - Outer South West	2006	KOR	94
Sydney - Outer South West	2006	LBN	1130
Sydney - Outer South West	2006	LKA	450
Sydney - Outer South West	2006	MKD	257
Sydney - Outer South West	2006	MLT	588
Sydney - Outer South West	2006	MYS	409
Sydney - Outer South West	2006	NLD	580
Sydney - Outer South West	2006	NZL	4089
Sydney - Outer South West	2006	PAK	446
Sydney - Outer South West	2006	PHL	3334
Sydney - Outer South West	2006	POL	686
Sydney - Outer South West	2006	SGP	129
Sydney - Outer South West	2006	THA	412
Sydney - Outer South West	2006	TUR	80
Sydney - Outer South West	2006	USA	392
Sydney - Outer South West	2006	VNM	622
Sydney - Outer South West	2006	ZAF	1185
Sydney - Outer South West	2006	ZWE	122
Sydney - Outer South West	2011		25423
Sydney - Outer South West	2011	AUS	169966
Sydney - Outer South West	2011	CAN	210
Sydney - Outer South West	2011	CHN	1199
Sydney - Outer South West	2011	DEU	939
Sydney - Outer South West	2011	EGY	764
Sydney - Outer South West	2011	FJI	2503
Sydney - Outer South West	2011	GBR	10555
Sydney - Outer South West	2011	GRC	417
Sydney - Outer South West	2011	HKG	290
Sydney - Outer South West	2011	HRV	561
Sydney - Outer South West	2011	IDN	529
Sydney - Outer South West	2011	IND	3197
Sydney - Outer South West	2011	IRL	648
Sydney - Outer South West	2011	IRN	157
Sydney - Outer South West	2011	IRQ	332
Sydney - Outer South West	2011	ITA	952
Sydney - Outer South West	2011	JPN	81
Sydney - Outer South West	2011	KOR	140
Sydney - Outer South West	2011	LBN	1114
Sydney - Outer South West	2011	LKA	554
Sydney - Outer South West	2011	MKD	250
Sydney - Outer South West	2011	MLT	579
Sydney - Outer South West	2011	MYS	483
Sydney - Outer South West	2011	NLD	507
Sydney - Outer South West	2011	NZL	4811
Sydney - Outer South West	2011	PAK	642
Sydney - Outer South West	2011	PHL	3932
Sydney - Outer South West	2011	POL	639
Sydney - Outer South West	2011	SGP	138
Sydney - Outer South West	2011	THA	520
Sydney - Outer South West	2011	TUR	81
Sydney - Outer South West	2011	USA	458
Sydney - Outer South West	2011	VNM	676
Sydney - Outer South West	2011	ZAF	1301
Sydney - Outer South West	2011	ZWE	242
Sydney - Outer South West	2016		32989
Sydney - Outer South West	2016	AUS	181969
Sydney - Outer South West	2016	CAN	257
Sydney - Outer South West	2016	CHN	1926
Sydney - Outer South West	2016	DEU	859
Sydney - Outer South West	2016	EGY	947
Sydney - Outer South West	2016	FJI	2997
Sydney - Outer South West	2016	GBR	9798
Sydney - Outer South West	2016	GRC	439
Sydney - Outer South West	2016	HKG	351
Sydney - Outer South West	2016	HRV	595
Sydney - Outer South West	2016	IDN	685
Sydney - Outer South West	2016	IND	5065
Sydney - Outer South West	2016	IRL	675
Sydney - Outer South West	2016	IRN	267
Sydney - Outer South West	2016	IRQ	837
Sydney - Outer South West	2016	ITA	931
Sydney - Outer South West	2016	JPN	117
Sydney - Outer South West	2016	KOR	208
Sydney - Outer South West	2016	LBN	1383
Sydney - Outer South West	2016	LKA	758
Sydney - Outer South West	2016	MKD	253
Sydney - Outer South West	2016	MLT	574
Sydney - Outer South West	2016	MYS	554
Sydney - Outer South West	2016	NLD	481
Sydney - Outer South West	2016	NZL	5523
Sydney - Outer South West	2016	PAK	1211
Sydney - Outer South West	2016	PHL	4568
Sydney - Outer South West	2016	POL	634
Sydney - Outer South West	2016	SGP	189
Sydney - Outer South West	2016	THA	703
Sydney - Outer South West	2016	TUR	116
Sydney - Outer South West	2016	USA	545
Sydney - Outer South West	2016	VNM	994
Sydney - Outer South West	2016	ZAF	1349
Sydney - Outer South West	2016	ZWE	317
Sydney - Outer West and Blue Mountains	2006		23100
Sydney - Outer West and Blue Mountains	2006	AUS	211909
Sydney - Outer West and Blue Mountains	2006	CAN	328
Sydney - Outer West and Blue Mountains	2006	CHN	698
Sydney - Outer West and Blue Mountains	2006	DEU	1705
Sydney - Outer West and Blue Mountains	2006	EGY	638
Sydney - Outer West and Blue Mountains	2006	FJI	1118
Sydney - Outer West and Blue Mountains	2006	GBR	16235
Sydney - Outer West and Blue Mountains	2006	GRC	678
Sydney - Outer West and Blue Mountains	2006	HKG	264
Sydney - Outer West and Blue Mountains	2006	HRV	799
Sydney - Outer West and Blue Mountains	2006	IDN	315
Sydney - Outer West and Blue Mountains	2006	IND	1882
Sydney - Outer West and Blue Mountains	2006	IRL	1014
Sydney - Outer West and Blue Mountains	2006	IRN	243
Sydney - Outer West and Blue Mountains	2006	IRQ	225
Sydney - Outer West and Blue Mountains	2006	ITA	1197
Sydney - Outer West and Blue Mountains	2006	JPN	130
Sydney - Outer West and Blue Mountains	2006	KOR	235
Sydney - Outer West and Blue Mountains	2006	LBN	731
Sydney - Outer West and Blue Mountains	2006	LKA	720
Sydney - Outer West and Blue Mountains	2006	MKD	213
Sydney - Outer West and Blue Mountains	2006	MLT	1537
Sydney - Outer West and Blue Mountains	2006	MYS	529
Sydney - Outer West and Blue Mountains	2006	NLD	1324
Sydney - Outer West and Blue Mountains	2006	NZL	4502
Sydney - Outer West and Blue Mountains	2006	PAK	361
Sydney - Outer West and Blue Mountains	2006	PHL	2868
Sydney - Outer West and Blue Mountains	2006	POL	625
Sydney - Outer West and Blue Mountains	2006	SGP	218
Sydney - Outer West and Blue Mountains	2006	THA	263
Sydney - Outer West and Blue Mountains	2006	TUR	255
Sydney - Outer West and Blue Mountains	2006	USA	704
Sydney - Outer West and Blue Mountains	2006	VNM	292
Sydney - Outer West and Blue Mountains	2006	ZAF	980
Sydney - Outer West and Blue Mountains	2006	ZWE	165
Sydney - Outer West and Blue Mountains	2011		22602
Sydney - Outer West and Blue Mountains	2011	AUS	220053
Sydney - Outer West and Blue Mountains	2011	CAN	362
Sydney - Outer West and Blue Mountains	2011	CHN	938
Sydney - Outer West and Blue Mountains	2011	DEU	1638
Sydney - Outer West and Blue Mountains	2011	EGY	688
Sydney - Outer West and Blue Mountains	2011	FJI	1191
Sydney - Outer West and Blue Mountains	2011	GBR	15581
Sydney - Outer West and Blue Mountains	2011	GRC	614
Sydney - Outer West and Blue Mountains	2011	HKG	233
Sydney - Outer West and Blue Mountains	2011	HRV	733
Sydney - Outer West and Blue Mountains	2011	IDN	352
Sydney - Outer West and Blue Mountains	2011	IND	2522
Sydney - Outer West and Blue Mountains	2011	IRL	1006
Sydney - Outer West and Blue Mountains	2011	IRN	287
Sydney - Outer West and Blue Mountains	2011	IRQ	316
Sydney - Outer West and Blue Mountains	2011	ITA	1124
Sydney - Outer West and Blue Mountains	2011	JPN	145
Sydney - Outer West and Blue Mountains	2011	KOR	231
Sydney - Outer West and Blue Mountains	2011	LBN	706
Sydney - Outer West and Blue Mountains	2011	LKA	800
Sydney - Outer West and Blue Mountains	2011	MKD	196
Sydney - Outer West and Blue Mountains	2011	MLT	1547
Sydney - Outer West and Blue Mountains	2011	MYS	506
Sydney - Outer West and Blue Mountains	2011	NLD	1201
Sydney - Outer West and Blue Mountains	2011	NZL	4898
Sydney - Outer West and Blue Mountains	2011	PAK	488
Sydney - Outer West and Blue Mountains	2011	PHL	3419
Sydney - Outer West and Blue Mountains	2011	POL	556
Sydney - Outer West and Blue Mountains	2011	SGP	225
Sydney - Outer West and Blue Mountains	2011	THA	370
Sydney - Outer West and Blue Mountains	2011	TUR	228
Sydney - Outer West and Blue Mountains	2011	USA	798
Sydney - Outer West and Blue Mountains	2011	VNM	332
Sydney - Outer West and Blue Mountains	2011	ZAF	1066
Sydney - Outer West and Blue Mountains	2011	ZWE	228
Sydney - Outer West and Blue Mountains	2016		27532
Sydney - Outer West and Blue Mountains	2016	AUS	229895
Sydney - Outer West and Blue Mountains	2016	CAN	400
Sydney - Outer West and Blue Mountains	2016	CHN	1550
Sydney - Outer West and Blue Mountains	2016	DEU	1511
Sydney - Outer West and Blue Mountains	2016	EGY	755
Sydney - Outer West and Blue Mountains	2016	FJI	1308
Sydney - Outer West and Blue Mountains	2016	GBR	14389
Sydney - Outer West and Blue Mountains	2016	GRC	575
Sydney - Outer West and Blue Mountains	2016	HKG	288
Sydney - Outer West and Blue Mountains	2016	HRV	676
Sydney - Outer West and Blue Mountains	2016	IDN	466
Sydney - Outer West and Blue Mountains	2016	IND	4100
Sydney - Outer West and Blue Mountains	2016	IRL	996
Sydney - Outer West and Blue Mountains	2016	IRN	418
Sydney - Outer West and Blue Mountains	2016	IRQ	450
Sydney - Outer West and Blue Mountains	2016	ITA	1110
Sydney - Outer West and Blue Mountains	2016	JPN	181
Sydney - Outer West and Blue Mountains	2016	KOR	441
Sydney - Outer West and Blue Mountains	2016	LBN	805
Sydney - Outer West and Blue Mountains	2016	LKA	899
Sydney - Outer West and Blue Mountains	2016	MKD	192
Sydney - Outer West and Blue Mountains	2016	MLT	1524
Sydney - Outer West and Blue Mountains	2016	MYS	573
Sydney - Outer West and Blue Mountains	2016	NLD	1033
Sydney - Outer West and Blue Mountains	2016	NZL	5471
Sydney - Outer West and Blue Mountains	2016	PAK	697
Sydney - Outer West and Blue Mountains	2016	PHL	4234
Sydney - Outer West and Blue Mountains	2016	POL	566
Sydney - Outer West and Blue Mountains	2016	SGP	249
Sydney - Outer West and Blue Mountains	2016	THA	569
Sydney - Outer West and Blue Mountains	2016	TUR	248
Sydney - Outer West and Blue Mountains	2016	USA	842
Sydney - Outer West and Blue Mountains	2016	VNM	570
Sydney - Outer West and Blue Mountains	2016	ZAF	1129
Sydney - Outer West and Blue Mountains	2016	ZWE	279
Sydney - Parramatta	2006		55492
Sydney - Parramatta	2006	AUS	177152
Sydney - Parramatta	2006	CAN	321
Sydney - Parramatta	2006	CHN	18912
Sydney - Parramatta	2006	DEU	1177
Sydney - Parramatta	2006	EGY	1183
Sydney - Parramatta	2006	FJI	3213
Sydney - Parramatta	2006	GBR	7384
Sydney - Parramatta	2006	GRC	1719
Sydney - Parramatta	2006	HKG	4052
Sydney - Parramatta	2006	HRV	1559
Sydney - Parramatta	2006	IDN	1455
Sydney - Parramatta	2006	IND	12315
Sydney - Parramatta	2006	IRL	721
Sydney - Parramatta	2006	IRN	2117
Sydney - Parramatta	2006	IRQ	2674
Sydney - Parramatta	2006	ITA	2822
Sydney - Parramatta	2006	JPN	320
Sydney - Parramatta	2006	KOR	5393
Sydney - Parramatta	2006	LBN	14554
Sydney - Parramatta	2006	LKA	4921
Sydney - Parramatta	2006	MKD	277
Sydney - Parramatta	2006	MLT	2299
Sydney - Parramatta	2006	MYS	1927
Sydney - Parramatta	2006	NLD	533
Sydney - Parramatta	2006	NZL	6357
Sydney - Parramatta	2006	PAK	1520
Sydney - Parramatta	2006	PHL	5304
Sydney - Parramatta	2006	POL	1211
Sydney - Parramatta	2006	SGP	694
Sydney - Parramatta	2006	THA	746
Sydney - Parramatta	2006	TUR	4446
Sydney - Parramatta	2006	USA	660
Sydney - Parramatta	2006	VNM	9237
Sydney - Parramatta	2006	ZAF	889
Sydney - Parramatta	2006	ZWE	243
Sydney - Parramatta	2011		56346
Sydney - Parramatta	2011	AUS	187719
Sydney - Parramatta	2011	CAN	359
Sydney - Parramatta	2011	CHN	25344
Sydney - Parramatta	2011	DEU	1076
Sydney - Parramatta	2011	EGY	1321
Sydney - Parramatta	2011	FJI	3438
Sydney - Parramatta	2011	GBR	6617
Sydney - Parramatta	2011	GRC	1467
Sydney - Parramatta	2011	HKG	4411
Sydney - Parramatta	2011	HRV	1458
