SA4_NAME16	Year	LanguageSpoken	Sex	persons
Coffs Harbour - Grafton	2011	(Other)	M	603
Coffs Harbour - Grafton	2011	Afrikaans	F	50
Coffs Harbour - Grafton	2011	Afrikaans	M	33
Coffs Harbour - Grafton	2011	Arabic	F	59
Coffs Harbour - Grafton	2011	Arabic	M	70
Coffs Harbour - Grafton	2011	Australian_Indigenous_Languages	F	34
Coffs Harbour - Grafton	2011	Australian_Indigenous_Languages	M	54
Coffs Harbour - Grafton	2011	Chinese_languages_Bengali	F	4
Coffs Harbour - Grafton	2011	Chinese_languages_Bengali	M	9
Coffs Harbour - Grafton	2011	Chinese_languages_Cantonese	F	78
Coffs Harbour - Grafton	2011	Chinese_languages_Cantonese	M	81
Coffs Harbour - Grafton	2011	Chinese_languages_Mandarin	F	96
Coffs Harbour - Grafton	2011	Chinese_languages_Mandarin	M	78
Coffs Harbour - Grafton	2011	Chinese_languages_Other	F	21
Coffs Harbour - Grafton	2011	Chinese_languages_Other	M	24
Coffs Harbour - Grafton	2011	Croatian	F	15
Coffs Harbour - Grafton	2011	Croatian	M	11
Coffs Harbour - Grafton	2011	Dutch	F	135
Coffs Harbour - Grafton	2011	Dutch	M	110
Coffs Harbour - Grafton	2011	English	F	61612
Coffs Harbour - Grafton	2011	English	M	58591
Coffs Harbour - Grafton	2011	Filipino	F	71
Coffs Harbour - Grafton	2011	Filipino	M	14
Coffs Harbour - Grafton	2011	French	F	129
Coffs Harbour - Grafton	2011	French	M	90
Coffs Harbour - Grafton	2011	German	F	296
Coffs Harbour - Grafton	2011	German	M	237
Coffs Harbour - Grafton	2011	Greek	F	29
Coffs Harbour - Grafton	2011	Greek	M	31
Coffs Harbour - Grafton	2011	Hindi	F	28
Coffs Harbour - Grafton	2011	Hindi	M	26
Coffs Harbour - Grafton	2011	Indonesian	F	35
Coffs Harbour - Grafton	2011	Indonesian	M	24
Coffs Harbour - Grafton	2011	Italian	F	159
Coffs Harbour - Grafton	2011	Italian	M	166
Coffs Harbour - Grafton	2011	Japanese	F	58
Coffs Harbour - Grafton	2011	Japanese	M	35
Coffs Harbour - Grafton	2011	Korean	F	12
Coffs Harbour - Grafton	2011	Korean	M	18
Coffs Harbour - Grafton	2011	Macedonian	F	0
Coffs Harbour - Grafton	2011	Macedonian	M	0
Coffs Harbour - Grafton	2011	Persian_includes_Dari	F	3
Coffs Harbour - Grafton	2011	Persian_includes_Dari	M	3
Coffs Harbour - Grafton	2011	Polish	F	37
Coffs Harbour - Grafton	2011	Polish	M	30
Coffs Harbour - Grafton	2011	Punjabi	F	455
Coffs Harbour - Grafton	2011	Punjabi	M	480
Coffs Harbour - Grafton	2011	Russian	F	16
Coffs Harbour - Grafton	2011	Russian	M	8
Coffs Harbour - Grafton	2011	Samoan	F	12
Coffs Harbour - Grafton	2011	Samoan	M	5
Coffs Harbour - Grafton	2011	Serbian	F	16
Coffs Harbour - Grafton	2011	Serbian	M	6
Coffs Harbour - Grafton	2011	Sinhalese	F	5
Coffs Harbour - Grafton	2011	Sinhalese	M	7
Coffs Harbour - Grafton	2011	Spanish	F	115
Coffs Harbour - Grafton	2011	Spanish	M	97
Coffs Harbour - Grafton	2011	Tagalog	F	88
Coffs Harbour - Grafton	2011	Tagalog	M	18
Coffs Harbour - Grafton	2011	Tamil	F	8
Coffs Harbour - Grafton	2011	Tamil	M	11
Coffs Harbour - Grafton	2011	Thai	F	47
Coffs Harbour - Grafton	2011	Thai	M	25
Coffs Harbour - Grafton	2011	Turkish	F	10
Coffs Harbour - Grafton	2011	Turkish	M	8
Coffs Harbour - Grafton	2011	Urdu	F	4
Coffs Harbour - Grafton	2011	Urdu	M	11
Coffs Harbour - Grafton	2011	Vietnamese	F	32
Coffs Harbour - Grafton	2011	Vietnamese	M	22
Coffs Harbour - Grafton	2016		F	4889
Coffs Harbour - Grafton	2016		M	4993
Coffs Harbour - Grafton	2016	(Other)	F	994
Coffs Harbour - Grafton	2016	(Other)	M	894
Coffs Harbour - Grafton	2016	Afrikaans	F	46
Coffs Harbour - Grafton	2016	Afrikaans	M	43
Coffs Harbour - Grafton	2016	Arabic	F	82
Coffs Harbour - Grafton	2016	Arabic	M	85
Coffs Harbour - Grafton	2016	Australian_Indigenous_Languages	F	56
Coffs Harbour - Grafton	2016	Australian_Indigenous_Languages	M	72
Coffs Harbour - Grafton	2016	Chinese_languages_Bengali	F	6
Coffs Harbour - Grafton	2016	Chinese_languages_Bengali	M	22
Coffs Harbour - Grafton	2016	Chinese_languages_Cantonese	F	88
Coffs Harbour - Grafton	2016	Chinese_languages_Cantonese	M	93
Coffs Harbour - Grafton	2016	Chinese_languages_Mandarin	F	172
Coffs Harbour - Grafton	2016	Chinese_languages_Mandarin	M	124
Coffs Harbour - Grafton	2016	Chinese_languages_Other	F	19
Coffs Harbour - Grafton	2016	Chinese_languages_Other	M	20
Coffs Harbour - Grafton	2016	Croatian	F	9
Coffs Harbour - Grafton	2016	Croatian	M	13
Coffs Harbour - Grafton	2016	Dutch	F	120
Coffs Harbour - Grafton	2016	Dutch	M	88
Coffs Harbour - Grafton	2016	English	F	61086
Coffs Harbour - Grafton	2016	English	M	58373
Coffs Harbour - Grafton	2016	Filipino	F	84
Coffs Harbour - Grafton	2016	Filipino	M	19
Coffs Harbour - Grafton	2016	French	F	132
Coffs Harbour - Grafton	2016	French	M	109
Coffs Harbour - Grafton	2016	German	F	264
Coffs Harbour - Grafton	2016	German	M	211
Coffs Harbour - Grafton	2016	Greek	F	45
Coffs Harbour - Grafton	2016	Greek	M	46
Coffs Harbour - Grafton	2016	Hindi	F	51
Coffs Harbour - Grafton	2016	Hindi	M	48
Coffs Harbour - Grafton	2016	Indonesian	F	39
Coffs Harbour - Grafton	2016	Indonesian	M	30
Coffs Harbour - Grafton	2016	Italian	F	124
Coffs Harbour - Grafton	2016	Italian	M	131
Coffs Harbour - Grafton	2016	Japanese	F	77
Coffs Harbour - Grafton	2016	Japanese	M	58
Coffs Harbour - Grafton	2016	Korean	F	22
Coffs Harbour - Grafton	2016	Korean	M	29
Coffs Harbour - Grafton	2016	Macedonian	F	5
Coffs Harbour - Grafton	2016	Macedonian	M	3
Coffs Harbour - Grafton	2016	Persian_includes_Dari	F	26
Coffs Harbour - Grafton	2016	Persian_includes_Dari	M	17
Coffs Harbour - Grafton	2016	Polish	F	40
Coffs Harbour - Grafton	2016	Polish	M	22
Coffs Harbour - Grafton	2016	Punjabi	F	646
Coffs Harbour - Grafton	2016	Punjabi	M	696
Coffs Harbour - Grafton	2016	Russian	F	39
Coffs Harbour - Grafton	2016	Russian	M	20
Coffs Harbour - Grafton	2016	Samoan	F	13
Coffs Harbour - Grafton	2016	Samoan	M	13
Coffs Harbour - Grafton	2016	Serbian	F	10
Coffs Harbour - Grafton	2016	Serbian	M	9
Coffs Harbour - Grafton	2016	Sinhalese	F	13
Coffs Harbour - Grafton	2016	Sinhalese	M	6
Coffs Harbour - Grafton	2016	Spanish	F	161
Coffs Harbour - Grafton	2016	Spanish	M	149
Coffs Harbour - Grafton	2016	Tagalog	F	133
Coffs Harbour - Grafton	2016	Tagalog	M	38
Coffs Harbour - Grafton	2016	Tamil	F	11
Coffs Harbour - Grafton	2016	Tamil	M	21
Coffs Harbour - Grafton	2016	Thai	F	105
Coffs Harbour - Grafton	2016	Thai	M	46
Coffs Harbour - Grafton	2016	Turkish	F	11
Coffs Harbour - Grafton	2016	Turkish	M	3
Coffs Harbour - Grafton	2016	Urdu	F	20
Coffs Harbour - Grafton	2016	Urdu	M	17
Coffs Harbour - Grafton	2016	Vietnamese	F	58
Coffs Harbour - Grafton	2016	Vietnamese	M	31
Far West and Orana	2006		F	2995
Far West and Orana	2006		M	3409
Far West and Orana	2006	(Other)	F	275
Far West and Orana	2006	(Other)	M	327
Far West and Orana	2006	Afrikaans	F	26
Far West and Orana	2006	Afrikaans	M	20
Far West and Orana	2006	Arabic	F	63
Far West and Orana	2006	Arabic	M	79
Far West and Orana	2006	Australian_Indigenous_Languages	F	33
Far West and Orana	2006	Australian_Indigenous_Languages	M	31
Far West and Orana	2006	Chinese_languages_Bengali	F	11
Far West and Orana	2006	Chinese_languages_Bengali	M	15
Far West and Orana	2006	Chinese_languages_Cantonese	F	86
Far West and Orana	2006	Chinese_languages_Cantonese	M	90
Far West and Orana	2006	Chinese_languages_Mandarin	F	28
Far West and Orana	2006	Chinese_languages_Mandarin	M	25
Far West and Orana	2006	Chinese_languages_Other	F	3
Far West and Orana	2006	Chinese_languages_Other	M	4
Far West and Orana	2006	Croatian	F	28
Far West and Orana	2006	Croatian	M	44
Far West and Orana	2006	Dutch	F	35
Far West and Orana	2006	Dutch	M	29
Far West and Orana	2006	English	F	53307
Far West and Orana	2006	English	M	52479
Far West and Orana	2006	Filipino	F	41
Far West and Orana	2006	Filipino	M	11
Far West and Orana	2006	French	F	13
Far West and Orana	2006	French	M	21
Far West and Orana	2006	German	F	72
Far West and Orana	2006	German	M	72
Far West and Orana	2006	Greek	F	60
Far West and Orana	2006	Greek	M	55
Far West and Orana	2006	Hindi	F	28
Far West and Orana	2006	Hindi	M	34
Far West and Orana	2006	Indonesian	F	7
Far West and Orana	2006	Indonesian	M	6
Far West and Orana	2006	Italian	F	101
Far West and Orana	2006	Italian	M	101
Far West and Orana	2006	Japanese	F	5
Far West and Orana	2006	Japanese	M	9
Far West and Orana	2006	Korean	F	4
Far West and Orana	2006	Korean	M	5
Far West and Orana	2006	Macedonian	F	4
Far West and Orana	2006	Macedonian	M	9
Far West and Orana	2006	Persian_includes_Dari	F	3
Far West and Orana	2006	Persian_includes_Dari	M	9
Far West and Orana	2006	Polish	F	19
Far West and Orana	2006	Polish	M	21
Far West and Orana	2006	Punjabi	F	3
Far West and Orana	2006	Punjabi	M	3
Far West and Orana	2006	Russian	F	7
Far West and Orana	2006	Russian	M	3
Far West and Orana	2006	Samoan	F	6
Far West and Orana	2006	Samoan	M	3
Far West and Orana	2006	Serbian	F	16
Far West and Orana	2006	Serbian	M	31
Far West and Orana	2006	Sinhalese	F	8
Far West and Orana	2006	Sinhalese	M	14
Far West and Orana	2006	Spanish	F	35
Far West and Orana	2006	Spanish	M	30
Far West and Orana	2006	Tagalog	F	43
Far West and Orana	2006	Tagalog	M	16
Far West and Orana	2006	Tamil	F	26
Far West and Orana	2006	Tamil	M	27
Far West and Orana	2006	Thai	F	9
Far West and Orana	2006	Thai	M	8
Far West and Orana	2006	Turkish	F	9
Far West and Orana	2006	Turkish	M	3
Far West and Orana	2006	Urdu	F	11
Far West and Orana	2006	Urdu	M	21
Far West and Orana	2006	Vietnamese	F	15
Far West and Orana	2006	Vietnamese	M	9
Far West and Orana	2011		F	2892
Far West and Orana	2011		M	3792
Far West and Orana	2011	(Other)	F	340
Far West and Orana	2011	(Other)	M	361
Far West and Orana	2011	Afrikaans	F	48
Far West and Orana	2011	Afrikaans	M	45
Far West and Orana	2011	Arabic	F	59
Far West and Orana	2011	Arabic	M	73
Far West and Orana	2011	Australian_Indigenous_Languages	F	59
Far West and Orana	2011	Australian_Indigenous_Languages	M	54
Far West and Orana	2011	Chinese_languages_Bengali	F	13
Far West and Orana	2011	Chinese_languages_Bengali	M	14
Far West and Orana	2011	Chinese_languages_Cantonese	F	81
Far West and Orana	2011	Chinese_languages_Cantonese	M	91
Far West and Orana	2011	Chinese_languages_Mandarin	F	55
Far West and Orana	2011	Chinese_languages_Mandarin	M	46
Far West and Orana	2011	Chinese_languages_Other	F	8
Far West and Orana	2011	Chinese_languages_Other	M	11
Far West and Orana	2011	Croatian	F	22
Far West and Orana	2011	Croatian	M	34
Far West and Orana	2011	Dutch	F	34
Far West and Orana	2011	Dutch	M	31
Far West and Orana	2011	English	F	52742
Far West and Orana	2011	English	M	51301
Far West and Orana	2011	Filipino	F	57
Far West and Orana	2011	Filipino	M	19
Far West and Orana	2011	French	F	33
Far West and Orana	2011	French	M	29
Far West and Orana	2011	German	F	74
Far West and Orana	2011	German	M	58
Far West and Orana	2011	Greek	F	61
Far West and Orana	2011	Greek	M	64
Far West and Orana	2011	Hindi	F	47
Far West and Orana	2011	Hindi	M	40
Far West and Orana	2011	Indonesian	F	21
Far West and Orana	2011	Indonesian	M	13
Far West and Orana	2011	Italian	F	95
Far West and Orana	2011	Italian	M	108
Far West and Orana	2011	Japanese	F	11
Far West and Orana	2011	Japanese	M	5
Far West and Orana	2011	Korean	F	15
Far West and Orana	2011	Korean	M	13
Far West and Orana	2011	Macedonian	F	4
Far West and Orana	2011	Macedonian	M	12
Far West and Orana	2011	Persian_includes_Dari	F	4
Far West and Orana	2011	Persian_includes_Dari	M	5
Far West and Orana	2011	Polish	F	19
Far West and Orana	2011	Polish	M	9
Far West and Orana	2011	Punjabi	F	3
Far West and Orana	2011	Punjabi	M	15
Far West and Orana	2011	Russian	F	16
Far West and Orana	2011	Russian	M	11
Far West and Orana	2011	Samoan	F	5
Far West and Orana	2011	Samoan	M	3
Far West and Orana	2011	Serbian	F	21
Far West and Orana	2011	Serbian	M	42
Far West and Orana	2011	Sinhalese	F	38
Far West and Orana	2011	Sinhalese	M	30
Far West and Orana	2011	Spanish	F	56
Far West and Orana	2011	Spanish	M	46
Far West and Orana	2011	Tagalog	F	62
Far West and Orana	2011	Tagalog	M	45
Far West and Orana	2011	Tamil	F	39
Far West and Orana	2011	Tamil	M	34
Far West and Orana	2011	Thai	F	29
Far West and Orana	2011	Thai	M	10
Far West and Orana	2011	Turkish	F	0
Far West and Orana	2011	Turkish	M	4
Far West and Orana	2011	Urdu	F	7
Far West and Orana	2011	Urdu	M	18
Far West and Orana	2011	Vietnamese	F	29
Far West and Orana	2011	Vietnamese	M	19
Far West and Orana	2016		F	5339
Far West and Orana	2016		M	5976
Far West and Orana	2016	(Other)	F	634
Far West and Orana	2016	(Other)	M	605
Far West and Orana	2016	Afrikaans	F	56
Far West and Orana	2016	Afrikaans	M	43
Far West and Orana	2016	Arabic	F	59
Far West and Orana	2016	Arabic	M	69
Far West and Orana	2016	Australian_Indigenous_Languages	F	88
Far West and Orana	2016	Australian_Indigenous_Languages	M	85
Far West and Orana	2016	Chinese_languages_Bengali	F	46
Far West and Orana	2016	Chinese_languages_Bengali	M	49
Far West and Orana	2016	Chinese_languages_Cantonese	F	77
Far West and Orana	2016	Chinese_languages_Cantonese	M	69
Far West and Orana	2016	Chinese_languages_Mandarin	F	124
Far West and Orana	2016	Chinese_languages_Mandarin	M	86
Far West and Orana	2016	Chinese_languages_Other	F	6
Far West and Orana	2016	Chinese_languages_Other	M	6
Far West and Orana	2016	Croatian	F	20
Far West and Orana	2016	Croatian	M	29
Far West and Orana	2016	Dutch	F	22
Far West and Orana	2016	Dutch	M	19
Far West and Orana	2016	English	F	49888
Far West and Orana	2016	English	M	48570
Far West and Orana	2016	Filipino	F	61
Far West and Orana	2016	Filipino	M	45
Far West and Orana	2016	French	F	35
Far West and Orana	2016	French	M	31
Far West and Orana	2016	German	F	90
Far West and Orana	2016	German	M	78
Far West and Orana	2016	Greek	F	48
Far West and Orana	2016	Greek	M	49
Far West and Orana	2016	Hindi	F	54
Far West and Orana	2016	Hindi	M	56
Far West and Orana	2016	Indonesian	F	19
Far West and Orana	2016	Indonesian	M	16
Far West and Orana	2016	Italian	F	72
Far West and Orana	2016	Italian	M	65
Far West and Orana	2016	Japanese	F	18
Far West and Orana	2016	Japanese	M	16
Far West and Orana	2016	Korean	F	30
Far West and Orana	2016	Korean	M	34
Far West and Orana	2016	Macedonian	F	8
Far West and Orana	2016	Macedonian	M	8
Far West and Orana	2016	Persian_includes_Dari	F	11
Far West and Orana	2016	Persian_includes_Dari	M	21
Far West and Orana	2016	Polish	F	15
Far West and Orana	2016	Polish	M	11
Far West and Orana	2016	Punjabi	F	39
Far West and Orana	2016	Punjabi	M	52
Far West and Orana	2016	Russian	F	15
Far West and Orana	2016	Russian	M	13
Far West and Orana	2016	Samoan	F	3
Far West and Orana	2016	Samoan	M	3
Far West and Orana	2016	Serbian	F	31
Far West and Orana	2016	Serbian	M	32
Far West and Orana	2016	Sinhalese	F	69
Far West and Orana	2016	Sinhalese	M	55
Far West and Orana	2016	Spanish	F	44
Far West and Orana	2016	Spanish	M	37
Far West and Orana	2016	Tagalog	F	127
Far West and Orana	2016	Tagalog	M	75
Far West and Orana	2016	Tamil	F	28
Far West and Orana	2016	Tamil	M	41
Far West and Orana	2016	Thai	F	48
Far West and Orana	2016	Thai	M	16
Far West and Orana	2016	Turkish	F	3
Far West and Orana	2016	Turkish	M	8
Far West and Orana	2016	Urdu	F	44
Far West and Orana	2016	Urdu	M	63
Far West and Orana	2016	Vietnamese	F	52
Far West and Orana	2016	Vietnamese	M	34
Hunter Valley exc Newcastle	2006		F	4562
Hunter Valley exc Newcastle	2006		M	5375
Hunter Valley exc Newcastle	2006	(Other)	F	538
Hunter Valley exc Newcastle	2006	(Other)	M	552
Hunter Valley exc Newcastle	2006	Afrikaans	F	52
Hunter Valley exc Newcastle	2006	Afrikaans	M	54
Hunter Valley exc Newcastle	2006	Arabic	F	83
Hunter Valley exc Newcastle	2006	Arabic	M	92
Hunter Valley exc Newcastle	2006	Australian_Indigenous_Languages	F	20
Hunter Valley exc Newcastle	2006	Australian_Indigenous_Languages	M	17
Hunter Valley exc Newcastle	2006	Chinese_languages_Bengali	F	11
Hunter Valley exc Newcastle	2006	Chinese_languages_Bengali	M	10
Hunter Valley exc Newcastle	2006	Chinese_languages_Cantonese	F	177
Hunter Valley exc Newcastle	2006	Chinese_languages_Cantonese	M	177
Hunter Valley exc Newcastle	2006	Chinese_languages_Mandarin	F	66
Hunter Valley exc Newcastle	2006	Chinese_languages_Mandarin	M	55
Hunter Valley exc Newcastle	2006	Chinese_languages_Other	F	17
Hunter Valley exc Newcastle	2006	Chinese_languages_Other	M	8
Hunter Valley exc Newcastle	2006	Croatian	F	58
Hunter Valley exc Newcastle	2006	Croatian	M	77
Hunter Valley exc Newcastle	2006	Dutch	F	109
Hunter Valley exc Newcastle	2006	Dutch	M	92
Hunter Valley exc Newcastle	2006	English	F	106556
Hunter Valley exc Newcastle	2006	English	M	104375
Hunter Valley exc Newcastle	2006	Filipino	F	100
Hunter Valley exc Newcastle	2006	Filipino	M	19
Hunter Valley exc Newcastle	2006	French	F	90
Hunter Valley exc Newcastle	2006	French	M	85
Hunter Valley exc Newcastle	2006	German	F	256
Hunter Valley exc Newcastle	2006	German	M	199
Hunter Valley exc Newcastle	2006	Greek	F	98
Hunter Valley exc Newcastle	2006	Greek	M	110
Hunter Valley exc Newcastle	2006	Hindi	F	40
Hunter Valley exc Newcastle	2006	Hindi	M	37
Hunter Valley exc Newcastle	2006	Indonesian	F	23
Hunter Valley exc Newcastle	2006	Indonesian	M	18
Hunter Valley exc Newcastle	2006	Italian	F	149
Hunter Valley exc Newcastle	2006	Italian	M	194
Hunter Valley exc Newcastle	2006	Japanese	F	33
Hunter Valley exc Newcastle	2006	Japanese	M	27
Hunter Valley exc Newcastle	2006	Korean	F	25
Hunter Valley exc Newcastle	2006	Korean	M	30
Hunter Valley exc Newcastle	2006	Macedonian	F	25
Hunter Valley exc Newcastle	2006	Macedonian	M	16
Hunter Valley exc Newcastle	2006	Persian_includes_Dari	F	8
Hunter Valley exc Newcastle	2006	Persian_includes_Dari	M	7
Hunter Valley exc Newcastle	2006	Polish	F	128
Hunter Valley exc Newcastle	2006	Polish	M	95
Hunter Valley exc Newcastle	2006	Punjabi	F	16
Hunter Valley exc Newcastle	2006	Punjabi	M	13
Hunter Valley exc Newcastle	2006	Russian	F	17
Hunter Valley exc Newcastle	2006	Russian	M	9
Hunter Valley exc Newcastle	2006	Samoan	F	41
Hunter Valley exc Newcastle	2006	Samoan	M	39
Hunter Valley exc Newcastle	2006	Serbian	F	19
Hunter Valley exc Newcastle	2006	Serbian	M	27
Hunter Valley exc Newcastle	2006	Sinhalese	F	5
Hunter Valley exc Newcastle	2006	Sinhalese	M	7
Hunter Valley exc Newcastle	2006	Spanish	F	85
Hunter Valley exc Newcastle	2006	Spanish	M	80
Hunter Valley exc Newcastle	2006	Tagalog	F	137
Hunter Valley exc Newcastle	2006	Tagalog	M	40
Hunter Valley exc Newcastle	2006	Tamil	F	8
Hunter Valley exc Newcastle	2006	Tamil	M	11
Hunter Valley exc Newcastle	2006	Thai	F	71
Hunter Valley exc Newcastle	2006	Thai	M	38
Hunter Valley exc Newcastle	2006	Turkish	F	14
Hunter Valley exc Newcastle	2006	Turkish	M	17
Hunter Valley exc Newcastle	2006	Urdu	F	25
Hunter Valley exc Newcastle	2006	Urdu	M	27
Hunter Valley exc Newcastle	2006	Vietnamese	F	40
Hunter Valley exc Newcastle	2006	Vietnamese	M	36
Hunter Valley exc Newcastle	2011		F	4956
Hunter Valley exc Newcastle	2011		M	6174
Hunter Valley exc Newcastle	2011	(Other)	F	705
Hunter Valley exc Newcastle	2011	(Other)	M	739
Hunter Valley exc Newcastle	2011	Afrikaans	F	137
Hunter Valley exc Newcastle	2011	Afrikaans	M	162
