SA4_NAME16	Year	CountryOfBirth	Sex	persons
Brisbane - South	2011	DEU	F	653
Brisbane - South	2011	DEU	M	572
Brisbane - South	2011	EGY	F	160
Brisbane - South	2011	EGY	M	193
Brisbane - South	2011	FJI	F	1053
Brisbane - South	2011	FJI	M	905
Brisbane - South	2011	GBR	F	5249
Brisbane - South	2011	GBR	M	6103
Brisbane - South	2011	GRC	F	462
Brisbane - South	2011	GRC	M	565
Brisbane - South	2011	HKG	F	1577
Brisbane - South	2011	HKG	M	1589
Brisbane - South	2011	HRV	F	355
Brisbane - South	2011	HRV	M	331
Brisbane - South	2011	IDN	F	642
Brisbane - South	2011	IDN	M	520
Brisbane - South	2011	IND	F	3267
Brisbane - South	2011	IND	M	4659
Brisbane - South	2011	IRL	F	443
Brisbane - South	2011	IRL	M	620
Brisbane - South	2011	IRN	F	355
Brisbane - South	2011	IRN	M	431
Brisbane - South	2011	IRQ	F	199
Brisbane - South	2011	IRQ	M	227
Brisbane - South	2011	ITA	F	595
Brisbane - South	2011	ITA	M	645
Brisbane - South	2011	JPN	F	697
Brisbane - South	2011	JPN	M	321
Brisbane - South	2011	KOR	F	1962
Brisbane - South	2011	KOR	M	1801
Brisbane - South	2011	LBN	F	127
Brisbane - South	2011	LBN	M	147
Brisbane - South	2011	LKA	F	843
Brisbane - South	2011	LKA	M	886
Brisbane - South	2011	MKD	F	142
Brisbane - South	2011	MKD	M	119
Brisbane - South	2011	MLT	F	45
Brisbane - South	2011	MLT	M	61
Brisbane - South	2011	MYS	F	1695
Brisbane - South	2011	MYS	M	1511
Brisbane - South	2011	NLD	F	339
Brisbane - South	2011	NLD	M	381
Brisbane - South	2011	NZL	F	5985
Brisbane - South	2011	NZL	M	6239
Brisbane - South	2011	PAK	F	290
Brisbane - South	2011	PAK	M	431
Brisbane - South	2011	PHL	F	1923
Brisbane - South	2011	PHL	M	1083
Brisbane - South	2011	POL	F	346
Brisbane - South	2011	POL	M	263
Brisbane - South	2011	SGP	F	537
Brisbane - South	2011	SGP	M	462
Brisbane - South	2011	THA	F	456
Brisbane - South	2011	THA	M	188
Brisbane - South	2011	TUR	F	88
Brisbane - South	2011	TUR	M	105
Brisbane - South	2011	USA	F	553
Brisbane - South	2011	USA	M	561
Brisbane - South	2011	VNM	F	1887
Brisbane - South	2011	VNM	M	1600
Brisbane - South	2011	ZAF	F	1563
Brisbane - South	2011	ZAF	M	1566
Brisbane - South	2011	ZWE	F	526
Brisbane - South	2011	ZWE	M	526
Brisbane - South	2016		F	22556
Brisbane - South	2016		M	21535
Brisbane - South	2016	AUS	F	99971
Brisbane - South	2016	AUS	M	97265
Brisbane - South	2016	CAN	F	369
Brisbane - South	2016	CAN	M	367
Brisbane - South	2016	CHN	F	10977
Brisbane - South	2016	CHN	M	8746
Brisbane - South	2016	DEU	F	627
Brisbane - South	2016	DEU	M	540
Brisbane - South	2016	EGY	F	197
Brisbane - South	2016	EGY	M	198
Brisbane - South	2016	FJI	F	1043
Brisbane - South	2016	FJI	M	898
Brisbane - South	2016	GBR	F	4791
Brisbane - South	2016	GBR	M	5666
Brisbane - South	2016	GRC	F	440
Brisbane - South	2016	GRC	M	496
Brisbane - South	2016	HKG	F	1868
Brisbane - South	2016	HKG	M	1891
Brisbane - South	2016	HRV	F	283
Brisbane - South	2016	HRV	M	252
Brisbane - South	2016	IDN	F	713
Brisbane - South	2016	IDN	M	529
Brisbane - South	2016	IND	F	5201
Brisbane - South	2016	IND	M	6513
Brisbane - South	2016	IRL	F	482
Brisbane - South	2016	IRL	M	601
Brisbane - South	2016	IRN	F	560
Brisbane - South	2016	IRN	M	757
Brisbane - South	2016	IRQ	F	231
Brisbane - South	2016	IRQ	M	296
Brisbane - South	2016	ITA	F	565
Brisbane - South	2016	ITA	M	567
Brisbane - South	2016	JPN	F	831
Brisbane - South	2016	JPN	M	406
Brisbane - South	2016	KOR	F	2827
Brisbane - South	2016	KOR	M	2730
Brisbane - South	2016	LBN	F	137
Brisbane - South	2016	LBN	M	159
Brisbane - South	2016	LKA	F	1025
Brisbane - South	2016	LKA	M	1061
Brisbane - South	2016	MKD	F	135
Brisbane - South	2016	MKD	M	110
Brisbane - South	2016	MLT	F	45
Brisbane - South	2016	MLT	M	52
Brisbane - South	2016	MYS	F	1990
Brisbane - South	2016	MYS	M	1737
Brisbane - South	2016	NLD	F	295
Brisbane - South	2016	NLD	M	323
Brisbane - South	2016	NZL	F	5609
Brisbane - South	2016	NZL	M	5797
Brisbane - South	2016	PAK	F	559
Brisbane - South	2016	PAK	M	922
Brisbane - South	2016	PHL	F	2279
Brisbane - South	2016	PHL	M	1336
Brisbane - South	2016	POL	F	326
Brisbane - South	2016	POL	M	238
Brisbane - South	2016	SGP	F	613
Brisbane - South	2016	SGP	M	532
Brisbane - South	2016	THA	F	629
Brisbane - South	2016	THA	M	278
Brisbane - South	2016	TUR	F	95
Brisbane - South	2016	TUR	M	130
Brisbane - South	2016	USA	F	659
Brisbane - South	2016	USA	M	618
Brisbane - South	2016	VNM	F	2216
Brisbane - South	2016	VNM	M	1803
Brisbane - South	2016	ZAF	F	1594
Brisbane - South	2016	ZAF	M	1527
Brisbane - South	2016	ZWE	F	448
Brisbane - South	2016	ZWE	M	473
Brisbane - West	2006		F	7178
Brisbane - West	2006		M	6722
Brisbane - West	2006	AUS	F	58668
Brisbane - West	2006	AUS	M	54828
Brisbane - West	2006	CAN	F	316
Brisbane - West	2006	CAN	M	299
Brisbane - West	2006	CHN	F	831
Brisbane - West	2006	CHN	M	719
Brisbane - West	2006	DEU	F	493
Brisbane - West	2006	DEU	M	466
Brisbane - West	2006	EGY	F	27
Brisbane - West	2006	EGY	M	37
Brisbane - West	2006	FJI	F	302
Brisbane - West	2006	FJI	M	274
Brisbane - West	2006	GBR	F	4748
Brisbane - West	2006	GBR	M	5063
Brisbane - West	2006	GRC	F	32
Brisbane - West	2006	GRC	M	48
Brisbane - West	2006	HKG	F	441
Brisbane - West	2006	HKG	M	373
Brisbane - West	2006	HRV	F	46
Brisbane - West	2006	HRV	M	38
Brisbane - West	2006	IDN	F	324
Brisbane - West	2006	IDN	M	282
Brisbane - West	2006	IND	F	567
Brisbane - West	2006	IND	M	617
Brisbane - West	2006	IRL	F	228
Brisbane - West	2006	IRL	M	243
Brisbane - West	2006	IRN	F	159
Brisbane - West	2006	IRN	M	161
Brisbane - West	2006	IRQ	F	32
Brisbane - West	2006	IRQ	M	32
Brisbane - West	2006	ITA	F	171
Brisbane - West	2006	ITA	M	218
Brisbane - West	2006	JPN	F	406
Brisbane - West	2006	JPN	M	230
Brisbane - West	2006	KOR	F	295
Brisbane - West	2006	KOR	M	230
Brisbane - West	2006	LBN	F	40
Brisbane - West	2006	LBN	M	50
Brisbane - West	2006	LKA	F	411
Brisbane - West	2006	LKA	M	385
Brisbane - West	2006	MKD	F	31
Brisbane - West	2006	MKD	M	38
Brisbane - West	2006	MLT	F	28
Brisbane - West	2006	MLT	M	32
Brisbane - West	2006	MYS	F	731
Brisbane - West	2006	MYS	M	599
Brisbane - West	2006	NLD	F	323
Brisbane - West	2006	NLD	M	338
Brisbane - West	2006	NZL	F	2247
Brisbane - West	2006	NZL	M	2203
Brisbane - West	2006	PAK	F	21
Brisbane - West	2006	PAK	M	39
Brisbane - West	2006	PHL	F	360
Brisbane - West	2006	PHL	M	179
Brisbane - West	2006	POL	F	194
Brisbane - West	2006	POL	M	146
Brisbane - West	2006	SGP	F	484
Brisbane - West	2006	SGP	M	403
Brisbane - West	2006	THA	F	182
Brisbane - West	2006	THA	M	89
Brisbane - West	2006	TUR	F	23
Brisbane - West	2006	TUR	M	34
Brisbane - West	2006	USA	F	572
Brisbane - West	2006	USA	M	580
Brisbane - West	2006	VNM	F	547
Brisbane - West	2006	VNM	M	475
Brisbane - West	2006	ZAF	F	1357
Brisbane - West	2006	ZAF	M	1415
Brisbane - West	2006	ZWE	F	279
Brisbane - West	2006	ZWE	M	255
Brisbane - West	2011		F	6831
Brisbane - West	2011		M	6435
Brisbane - West	2011	AUS	F	59650
Brisbane - West	2011	AUS	M	57247
Brisbane - West	2011	CAN	F	384
Brisbane - West	2011	CAN	M	332
Brisbane - West	2011	CHN	F	1322
Brisbane - West	2011	CHN	M	1035
Brisbane - West	2011	DEU	F	514
Brisbane - West	2011	DEU	M	478
Brisbane - West	2011	EGY	F	37
Brisbane - West	2011	EGY	M	42
Brisbane - West	2011	FJI	F	300
Brisbane - West	2011	FJI	M	274
Brisbane - West	2011	GBR	F	5125
Brisbane - West	2011	GBR	M	5636
Brisbane - West	2011	GRC	F	25
Brisbane - West	2011	GRC	M	38
Brisbane - West	2011	HKG	F	464
Brisbane - West	2011	HKG	M	440
Brisbane - West	2011	HRV	F	50
Brisbane - West	2011	HRV	M	43
Brisbane - West	2011	IDN	F	375
Brisbane - West	2011	IDN	M	292
Brisbane - West	2011	IND	F	940
Brisbane - West	2011	IND	M	1059
Brisbane - West	2011	IRL	F	267
Brisbane - West	2011	IRL	M	348
Brisbane - West	2011	IRN	F	270
Brisbane - West	2011	IRN	M	280
Brisbane - West	2011	IRQ	F	75
Brisbane - West	2011	IRQ	M	90
Brisbane - West	2011	ITA	F	169
Brisbane - West	2011	ITA	M	203
Brisbane - West	2011	JPN	F	410
Brisbane - West	2011	JPN	M	191
Brisbane - West	2011	KOR	F	425
Brisbane - West	2011	KOR	M	325
Brisbane - West	2011	LBN	F	48
Brisbane - West	2011	LBN	M	62
Brisbane - West	2011	LKA	F	475
Brisbane - West	2011	LKA	M	464
Brisbane - West	2011	MKD	F	30
Brisbane - West	2011	MKD	M	39
Brisbane - West	2011	MLT	F	23
Brisbane - West	2011	MLT	M	23
Brisbane - West	2011	MYS	F	1003
Brisbane - West	2011	MYS	M	818
Brisbane - West	2011	NLD	F	319
Brisbane - West	2011	NLD	M	349
Brisbane - West	2011	NZL	F	2404
Brisbane - West	2011	NZL	M	2470
Brisbane - West	2011	PAK	F	37
Brisbane - West	2011	PAK	M	52
Brisbane - West	2011	PHL	F	519
Brisbane - West	2011	PHL	M	267
Brisbane - West	2011	POL	F	205
Brisbane - West	2011	POL	M	153
Brisbane - West	2011	SGP	F	618
Brisbane - West	2011	SGP	M	530
Brisbane - West	2011	THA	F	212
Brisbane - West	2011	THA	M	89
Brisbane - West	2011	TUR	F	28
Brisbane - West	2011	TUR	M	42
Brisbane - West	2011	USA	F	669
Brisbane - West	2011	USA	M	684
Brisbane - West	2011	VNM	F	686
Brisbane - West	2011	VNM	M	550
Brisbane - West	2011	ZAF	F	1719
Brisbane - West	2011	ZAF	M	1727
Brisbane - West	2011	ZWE	F	332
Brisbane - West	2011	ZWE	M	307
Brisbane - West	2016		F	7963
Brisbane - West	2016		M	7272
Brisbane - West	2016	AUS	F	60793
Brisbane - West	2016	AUS	M	58690
Brisbane - West	2016	CAN	F	378
Brisbane - West	2016	CAN	M	354
Brisbane - West	2016	CHN	F	2372
Brisbane - West	2016	CHN	M	1712
Brisbane - West	2016	DEU	F	499
Brisbane - West	2016	DEU	M	469
Brisbane - West	2016	EGY	F	43
Brisbane - West	2016	EGY	M	56
Brisbane - West	2016	FJI	F	274
Brisbane - West	2016	FJI	M	275
Brisbane - West	2016	GBR	F	5065
Brisbane - West	2016	GBR	M	5610
Brisbane - West	2016	GRC	F	32
Brisbane - West	2016	GRC	M	41
Brisbane - West	2016	HKG	F	482
Brisbane - West	2016	HKG	M	424
Brisbane - West	2016	HRV	F	42
Brisbane - West	2016	HRV	M	45
Brisbane - West	2016	IDN	F	478
Brisbane - West	2016	IDN	M	314
Brisbane - West	2016	IND	F	1287
Brisbane - West	2016	IND	M	1362
Brisbane - West	2016	IRL	F	290
Brisbane - West	2016	IRL	M	358
Brisbane - West	2016	IRN	F	407
Brisbane - West	2016	IRN	M	402
Brisbane - West	2016	IRQ	F	63
Brisbane - West	2016	IRQ	M	76
Brisbane - West	2016	ITA	F	177
Brisbane - West	2016	ITA	M	215
Brisbane - West	2016	JPN	F	503
Brisbane - West	2016	JPN	M	186
Brisbane - West	2016	KOR	F	564
Brisbane - West	2016	KOR	M	460
Brisbane - West	2016	LBN	F	42
Brisbane - West	2016	LBN	M	62
Brisbane - West	2016	LKA	F	555
Brisbane - West	2016	LKA	M	507
Brisbane - West	2016	MKD	F	34
Brisbane - West	2016	MKD	M	27
Brisbane - West	2016	MLT	F	21
Brisbane - West	2016	MLT	M	18
Brisbane - West	2016	MYS	F	1103
Brisbane - West	2016	MYS	M	889
Brisbane - West	2016	NLD	F	290
Brisbane - West	2016	NLD	M	291
Brisbane - West	2016	NZL	F	2431
Brisbane - West	2016	NZL	M	2456
Brisbane - West	2016	PAK	F	78
Brisbane - West	2016	PAK	M	101
Brisbane - West	2016	PHL	F	613
Brisbane - West	2016	PHL	M	319
Brisbane - West	2016	POL	F	191
Brisbane - West	2016	POL	M	142
Brisbane - West	2016	SGP	F	600
Brisbane - West	2016	SGP	M	576
Brisbane - West	2016	THA	F	309
Brisbane - West	2016	THA	M	127
Brisbane - West	2016	TUR	F	21
Brisbane - West	2016	TUR	M	51
Brisbane - West	2016	USA	F	749
Brisbane - West	2016	USA	M	754
Brisbane - West	2016	VNM	F	757
Brisbane - West	2016	VNM	M	602
Brisbane - West	2016	ZAF	F	1797
Brisbane - West	2016	ZAF	M	1799
Brisbane - West	2016	ZWE	F	324
Brisbane - West	2016	ZWE	M	308
Brisbane Inner City	2006		F	13553
Brisbane Inner City	2006		M	15485
Brisbane Inner City	2006	AUS	F	71612
Brisbane Inner City	2006	AUS	M	67602
Brisbane Inner City	2006	CAN	F	390
Brisbane Inner City	2006	CAN	M	376
Brisbane Inner City	2006	CHN	F	933
Brisbane Inner City	2006	CHN	M	709
Brisbane Inner City	2006	DEU	F	515
Brisbane Inner City	2006	DEU	M	518
Brisbane Inner City	2006	EGY	F	34
Brisbane Inner City	2006	EGY	M	43
Brisbane Inner City	2006	FJI	F	216
Brisbane Inner City	2006	FJI	M	167
Brisbane Inner City	2006	GBR	F	4303
Brisbane Inner City	2006	GBR	M	5412
Brisbane Inner City	2006	GRC	F	383
Brisbane Inner City	2006	GRC	M	339
Brisbane Inner City	2006	HKG	F	469
Brisbane Inner City	2006	HKG	M	425
Brisbane Inner City	2006	HRV	F	60
Brisbane Inner City	2006	HRV	M	82
Brisbane Inner City	2006	IDN	F	297
Brisbane Inner City	2006	IDN	M	205
Brisbane Inner City	2006	IND	F	446
Brisbane Inner City	2006	IND	M	655
Brisbane Inner City	2006	IRL	F	393
Brisbane Inner City	2006	IRL	M	478
Brisbane Inner City	2006	IRN	F	103
Brisbane Inner City	2006	IRN	M	133
Brisbane Inner City	2006	IRQ	F	15
Brisbane Inner City	2006	IRQ	M	27
Brisbane Inner City	2006	ITA	F	731
Brisbane Inner City	2006	ITA	M	787
Brisbane Inner City	2006	JPN	F	624
Brisbane Inner City	2006	JPN	M	303
Brisbane Inner City	2006	KOR	F	777
Brisbane Inner City	2006	KOR	M	583
Brisbane Inner City	2006	LBN	F	24
Brisbane Inner City	2006	LBN	M	31
Brisbane Inner City	2006	LKA	F	154
Brisbane Inner City	2006	LKA	M	164
Brisbane Inner City	2006	MKD	F	17
Brisbane Inner City	2006	MKD	M	27
Brisbane Inner City	2006	MLT	F	25
Brisbane Inner City	2006	MLT	M	32
Brisbane Inner City	2006	MYS	F	547
Brisbane Inner City	2006	MYS	M	484
Brisbane Inner City	2006	NLD	F	276
Brisbane Inner City	2006	NLD	M	293
Brisbane Inner City	2006	NZL	F	3248
Brisbane Inner City	2006	NZL	M	3565
Brisbane Inner City	2006	PAK	F	30
Brisbane Inner City	2006	PAK	M	37
Brisbane Inner City	2006	PHL	F	609
Brisbane Inner City	2006	PHL	M	267
Brisbane Inner City	2006	POL	F	219
Brisbane Inner City	2006	POL	M	167
Brisbane Inner City	2006	SGP	F	325
Brisbane Inner City	2006	SGP	M	318
Brisbane Inner City	2006	THA	F	359
Brisbane Inner City	2006	THA	M	168
Brisbane Inner City	2006	TUR	F	47
Brisbane Inner City	2006	TUR	M	61
Brisbane Inner City	2006	USA	F	588
Brisbane Inner City	2006	USA	M	617
Brisbane Inner City	2006	VNM	F	385
Brisbane Inner City	2006	VNM	M	310
Brisbane Inner City	2006	ZAF	F	609
Brisbane Inner City	2006	ZAF	M	540
Brisbane Inner City	2006	ZWE	F	143
Brisbane Inner City	2006	ZWE	M	141
Brisbane Inner City	2011		F	12351
Brisbane Inner City	2011		M	14409
Brisbane Inner City	2011	AUS	F	75777
Brisbane Inner City	2011	AUS	M	73379
Brisbane Inner City	2011	CAN	F	608
Brisbane Inner City	2011	CAN	M	553
Brisbane Inner City	2011	CHN	F	1588
Brisbane Inner City	2011	CHN	M	1101
Brisbane Inner City	2011	DEU	F	610
Brisbane Inner City	2011	DEU	M	586
Brisbane Inner City	2011	EGY	F	38
Brisbane Inner City	2011	EGY	M	57
Brisbane Inner City	2011	FJI	F	240
Brisbane Inner City	2011	FJI	M	199
Brisbane Inner City	2011	GBR	F	4946
Brisbane Inner City	2011	GBR	M	6281
Brisbane Inner City	2011	GRC	F	339
Brisbane Inner City	2011	GRC	M	299
Brisbane Inner City	2011	HKG	F	547
Brisbane Inner City	2011	HKG	M	454
Brisbane Inner City	2011	HRV	F	71
Brisbane Inner City	2011	HRV	M	65
Brisbane Inner City	2011	IDN	F	329
Brisbane Inner City	2011	IDN	M	276
Brisbane Inner City	2011	IND	F	1275
Brisbane Inner City	2011	IND	M	1956
Brisbane Inner City	2011	IRL	F	710
Brisbane Inner City	2011	IRL	M	1016
Brisbane Inner City	2011	IRN	F	230
Brisbane Inner City	2011	IRN	M	295
Brisbane Inner City	2011	IRQ	F	38
Brisbane Inner City	2011	IRQ	M	48
Brisbane Inner City	2011	ITA	F	691
Brisbane Inner City	2011	ITA	M	731
Brisbane Inner City	2011	JPN	F	674
Brisbane Inner City	2011	JPN	M	331
Brisbane Inner City	2011	KOR	F	1047
Brisbane Inner City	2011	KOR	M	835
Brisbane Inner City	2011	LBN	F	32
Brisbane Inner City	2011	LBN	M	53
Brisbane Inner City	2011	LKA	F	245
Brisbane Inner City	2011	LKA	M	294
Brisbane Inner City	2011	MKD	F	23
Brisbane Inner City	2011	MKD	M	23
Brisbane Inner City	2011	MLT	F	30
Brisbane Inner City	2011	MLT	M	25
Brisbane Inner City	2011	MYS	F	769
Brisbane Inner City	2011	MYS	M	596
Brisbane Inner City	2011	NLD	F	280
Brisbane Inner City	2011	NLD	M	303
Brisbane Inner City	2011	NZL	F	3752
Brisbane Inner City	2011	NZL	M	4231
Brisbane Inner City	2011	PAK	F	60
Brisbane Inner City	2011	PAK	M	77
Brisbane Inner City	2011	PHL	F	836
Brisbane Inner City	2011	PHL	M	463
Brisbane Inner City	2011	POL	F	212
Brisbane Inner City	2011	POL	M	167
Brisbane Inner City	2011	SGP	F	366
Brisbane Inner City	2011	SGP	M	344
Brisbane Inner City	2011	THA	F	475
Brisbane Inner City	2011	THA	M	223
Brisbane Inner City	2011	TUR	F	48
Brisbane Inner City	2011	TUR	M	97
Brisbane Inner City	2011	USA	F	964
Brisbane Inner City	2011	USA	M	955
Brisbane Inner City	2011	VNM	F	495
Brisbane Inner City	2011	VNM	M	384
Brisbane Inner City	2011	ZAF	F	894
Brisbane Inner City	2011	ZAF	M	893
Brisbane Inner City	2011	ZWE	F	194
Brisbane Inner City	2011	ZWE	M	206
Brisbane Inner City	2016		F	17947
Brisbane Inner City	2016		M	18199
Brisbane Inner City	2016	AUS	F	79678
Brisbane Inner City	2016	AUS	M	78573
Brisbane Inner City	2016	CAN	F	661
Brisbane Inner City	2016	CAN	M	581
Brisbane Inner City	2016	CHN	F	3133
Brisbane Inner City	2016	CHN	M	2147
Brisbane Inner City	2016	DEU	F	590
Brisbane Inner City	2016	DEU	M	543
Brisbane Inner City	2016	EGY	F	53
Brisbane Inner City	2016	EGY	M	79
Brisbane Inner City	2016	FJI	F	261
Brisbane Inner City	2016	FJI	M	236
Brisbane Inner City	2016	GBR	F	5172
Brisbane Inner City	2016	GBR	M	6536
Brisbane Inner City	2016	GRC	F	290
Brisbane Inner City	2016	GRC	M	250
Brisbane Inner City	2016	HKG	F	722
Brisbane Inner City	2016	HKG	M	684
Brisbane Inner City	2016	HRV	F	66
Brisbane Inner City	2016	HRV	M	71
Brisbane Inner City	2016	IDN	F	380
Brisbane Inner City	2016	IDN	M	248
Brisbane Inner City	2016	IND	F	1918
Brisbane Inner City	2016	IND	M	2637
Brisbane Inner City	2016	IRL	F	631
Brisbane Inner City	2016	IRL	M	795
Brisbane Inner City	2016	IRN	F	426
Brisbane Inner City	2016	IRN	M	526
Brisbane Inner City	2016	IRQ	F	60
Brisbane Inner City	2016	IRQ	M	95
Brisbane Inner City	2016	ITA	F	744
Brisbane Inner City	2016	ITA	M	811
Brisbane Inner City	2016	JPN	F	926
Brisbane Inner City	2016	JPN	M	478
Brisbane Inner City	2016	KOR	F	1334
Brisbane Inner City	2016	KOR	M	1199
Brisbane Inner City	2016	LBN	F	36
Brisbane Inner City	2016	LBN	M	54
Brisbane Inner City	2016	LKA	F	323
Brisbane Inner City	2016	LKA	M	356
Brisbane Inner City	2016	MKD	F	27
Brisbane Inner City	2016	MKD	M	28
Brisbane Inner City	2016	MLT	F	25
Brisbane Inner City	2016	MLT	M	25
Brisbane Inner City	2016	MYS	F	843
Brisbane Inner City	2016	MYS	M	700
Brisbane Inner City	2016	NLD	F	282
Brisbane Inner City	2016	NLD	M	302
Brisbane Inner City	2016	NZL	F	3682
Brisbane Inner City	2016	NZL	M	4035
Brisbane Inner City	2016	PAK	F	93
Brisbane Inner City	2016	PAK	M	167
Brisbane Inner City	2016	PHL	F	1014
Brisbane Inner City	2016	PHL	M	566
Brisbane Inner City	2016	POL	F	225
Brisbane Inner City	2016	POL	M	173
Brisbane Inner City	2016	SGP	F	511
Brisbane Inner City	2016	SGP	M	370
Brisbane Inner City	2016	THA	F	684
Brisbane Inner City	2016	THA	M	326
Brisbane Inner City	2016	TUR	F	57
Brisbane Inner City	2016	TUR	M	104
Brisbane Inner City	2016	USA	F	996
Brisbane Inner City	2016	USA	M	962
Brisbane Inner City	2016	VNM	F	633
Brisbane Inner City	2016	VNM	M	494
Brisbane Inner City	2016	ZAF	F	1005
Brisbane Inner City	2016	ZAF	M	1031
Brisbane Inner City	2016	ZWE	F	191
Brisbane Inner City	2016	ZWE	M	219
Cairns	2006		F	11943
Cairns	2006		M	12798
Cairns	2006	AUS	F	74981
Cairns	2006	AUS	M	76031
Cairns	2006	CAN	F	254
Cairns	2006	CAN	M	215
Cairns	2006	CHN	F	162
Cairns	2006	CHN	M	144
Cairns	2006	DEU	F	756
Cairns	2006	DEU	M	749
Cairns	2006	EGY	F	21
Cairns	2006	EGY	M	22
Cairns	2006	FJI	F	104
Cairns	2006	FJI	M	85
Cairns	2006	GBR	F	4317
Cairns	2006	GBR	M	4456
Cairns	2006	GRC	F	82
Cairns	2006	GRC	M	87
Cairns	2006	HKG	F	96
Cairns	2006	HKG	M	77
Cairns	2006	HRV	F	74
Cairns	2006	HRV	M	122
Cairns	2006	IDN	F	175
Cairns	2006	IDN	M	155
Cairns	2006	IND	F	242
Cairns	2006	IND	M	258
Cairns	2006	IRL	F	190
Cairns	2006	IRL	M	198
Cairns	2006	IRN	F	16
Cairns	2006	IRN	M	27
Cairns	2006	IRQ	F	3
Cairns	2006	IRQ	M	0
Cairns	2006	ITA	F	888
Cairns	2006	ITA	M	987
Cairns	2006	JPN	F	931
Cairns	2006	JPN	M	405
Cairns	2006	KOR	F	123
Cairns	2006	KOR	M	127
Cairns	2006	LBN	F	14
Cairns	2006	LBN	M	15
Cairns	2006	LKA	F	72
Cairns	2006	LKA	M	72
Cairns	2006	MKD	F	3
Cairns	2006	MKD	M	7
Cairns	2006	MLT	F	95
Cairns	2006	MLT	M	90
Cairns	2006	MYS	F	162
Cairns	2006	MYS	M	122
Cairns	2006	NLD	F	372
Cairns	2006	NLD	M	417
Cairns	2006	NZL	F	2817
Cairns	2006	NZL	M	2926
Cairns	2006	PAK	F	15
Cairns	2006	PAK	M	17
Cairns	2006	PHL	F	991
Cairns	2006	PHL	M	250
Cairns	2006	POL	F	114
Cairns	2006	POL	M	100
Cairns	2006	SGP	F	64
Cairns	2006	SGP	M	55
Cairns	2006	THA	F	325
Cairns	2006	THA	M	173
Cairns	2006	TUR	F	25
Cairns	2006	TUR	M	21
Cairns	2006	USA	F	372
Cairns	2006	USA	M	358
Cairns	2006	VNM	F	67
Cairns	2006	VNM	M	45
Cairns	2006	ZAF	F	260
Cairns	2006	ZAF	M	217
Cairns	2006	ZWE	F	89
Cairns	2006	ZWE	M	70
Cairns	2011		F	11914
Cairns	2011		M	12691
Cairns	2011	AUS	F	83262
Cairns	2011	AUS	M	83534
Cairns	2011	CAN	F	342
Cairns	2011	CAN	M	253
Cairns	2011	CHN	F	295
Cairns	2011	CHN	M	211
Cairns	2011	DEU	F	852
Cairns	2011	DEU	M	803
Cairns	2011	EGY	F	27
Cairns	2011	EGY	M	39
Cairns	2011	FJI	F	162
Cairns	2011	FJI	M	147
Cairns	2011	GBR	F	4966
Cairns	2011	GBR	M	5003
Cairns	2011	GRC	F	52
Cairns	2011	GRC	M	62
Cairns	2011	HKG	F	99
Cairns	2011	HKG	M	77
Cairns	2011	HRV	F	73
Cairns	2011	HRV	M	111
Cairns	2011	IDN	F	230
Cairns	2011	IDN	M	161
Cairns	2011	IND	F	531
Cairns	2011	IND	M	696
Cairns	2011	IRL	F	220
Cairns	2011	IRL	M	226
Cairns	2011	IRN	F	27
Cairns	2011	IRN	M	29
Cairns	2011	IRQ	F	0
Cairns	2011	IRQ	M	7
Cairns	2011	ITA	F	808
Cairns	2011	ITA	M	940
Cairns	2011	JPN	F	1136
Cairns	2011	JPN	M	478
Cairns	2011	KOR	F	297
Cairns	2011	KOR	M	249
Cairns	2011	LBN	F	3
Cairns	2011	LBN	M	9
Cairns	2011	LKA	F	111
Cairns	2011	LKA	M	109
Cairns	2011	MKD	F	3
Cairns	2011	MKD	M	7
Cairns	2011	MLT	F	75
Cairns	2011	MLT	M	89
Cairns	2011	MYS	F	203
Cairns	2011	MYS	M	151
Cairns	2011	NLD	F	392
Cairns	2011	NLD	M	443
Cairns	2011	NZL	F	3253
Cairns	2011	NZL	M	3391
Cairns	2011	PAK	F	16
Cairns	2011	PAK	M	26
Cairns	2011	PHL	F	1396
Cairns	2011	PHL	M	476
Cairns	2011	POL	F	119
Cairns	2011	POL	M	105
Cairns	2011	SGP	F	78
Cairns	2011	SGP	M	59
Cairns	2011	THA	F	390
Cairns	2011	THA	M	217
Cairns	2011	TUR	F	19
Cairns	2011	TUR	M	21
Cairns	2011	USA	F	447
Cairns	2011	USA	M	406
Cairns	2011	VNM	F	120
Cairns	2011	VNM	M	90
Cairns	2011	ZAF	F	461
