SA4_NAME16	Year	LanguageSpoken	persons
Perth - South East	2011	Chinese_languages_Cantonese	6732
Perth - South East	2011	Chinese_languages_Mandarin	12701
Perth - South East	2011	Chinese_languages_Other	1833
Perth - South East	2011	Croatian	498
Perth - South East	2011	Dutch	1395
Perth - South East	2011	English	321693
Perth - South East	2011	Filipino	1395
Perth - South East	2011	French	1718
Perth - South East	2011	German	1455
Perth - South East	2011	Greek	536
Perth - South East	2011	Hindi	1783
Perth - South East	2011	Indonesian	4157
Perth - South East	2011	Italian	4928
Perth - South East	2011	Japanese	956
Perth - South East	2011	Korean	1568
Perth - South East	2011	Macedonian	112
Perth - South East	2011	Persian_includes_Dari	1340
Perth - South East	2011	Polish	1064
Perth - South East	2011	Punjabi	2240
Perth - South East	2011	Russian	462
Perth - South East	2011	Samoan	210
Perth - South East	2011	Serbian	458
Perth - South East	2011	Sinhalese	1526
Perth - South East	2011	Spanish	1651
Perth - South East	2011	Tagalog	2194
Perth - South East	2011	Tamil	1961
Perth - South East	2011	Thai	1218
Perth - South East	2011	Turkish	922
Perth - South East	2011	Urdu	1085
Perth - South East	2011	Vietnamese	1671
Perth - South East	2016		31265
Perth - South East	2016	(Other)	31297
Perth - South East	2016	Afrikaans	1949
Perth - South East	2016	Arabic	4917
Perth - South East	2016	Australian_Indigenous_Languages	288
Perth - South East	2016	Chinese_languages_Bengali	1704
Perth - South East	2016	Chinese_languages_Cantonese	7282
Perth - South East	2016	Chinese_languages_Mandarin	21492
Perth - South East	2016	Chinese_languages_Other	1848
Perth - South East	2016	Croatian	455
Perth - South East	2016	Dutch	1211
Perth - South East	2016	English	329028
Perth - South East	2016	Filipino	2930
Perth - South East	2016	French	2048
Perth - South East	2016	German	1413
Perth - South East	2016	Greek	512
Perth - South East	2016	Hindi	3989
Perth - South East	2016	Indonesian	5096
Perth - South East	2016	Italian	4535
Perth - South East	2016	Japanese	1188
Perth - South East	2016	Korean	3111
Perth - South East	2016	Macedonian	130
Perth - South East	2016	Persian_includes_Dari	1989
Perth - South East	2016	Polish	1037
Perth - South East	2016	Punjabi	5734
Perth - South East	2016	Russian	653
Perth - South East	2016	Samoan	366
Perth - South East	2016	Serbian	456
Perth - South East	2016	Sinhalese	2613
Perth - South East	2016	Spanish	2088
Perth - South East	2016	Tagalog	4332
Perth - South East	2016	Tamil	3806
Perth - South East	2016	Thai	1616
Perth - South East	2016	Turkish	978
Perth - South East	2016	Urdu	2757
Perth - South East	2016	Vietnamese	2227
Perth - South West	2006		18889
Perth - South West	2006	(Other)	6256
Perth - South West	2006	Afrikaans	428
Perth - South West	2006	Arabic	505
Perth - South West	2006	Australian_Indigenous_Languages	122
Perth - South West	2006	Chinese_languages_Bengali	68
Perth - South West	2006	Chinese_languages_Cantonese	2773
Perth - South West	2006	Chinese_languages_Mandarin	3602
Perth - South West	2006	Chinese_languages_Other	491
Perth - South West	2006	Croatian	2402
Perth - South West	2006	Dutch	724
Perth - South West	2006	English	252021
Perth - South West	2006	Filipino	309
Perth - South West	2006	French	711
Perth - South West	2006	German	1151
Perth - South West	2006	Greek	373
Perth - South West	2006	Hindi	333
Perth - South West	2006	Indonesian	1800
Perth - South West	2006	Italian	6567
Perth - South West	2006	Japanese	521
Perth - South West	2006	Korean	460
Perth - South West	2006	Macedonian	137
Perth - South West	2006	Persian_includes_Dari	362
Perth - South West	2006	Polish	718
Perth - South West	2006	Punjabi	217
Perth - South West	2006	Russian	188
Perth - South West	2006	Samoan	30
Perth - South West	2006	Serbian	1278
Perth - South West	2006	Sinhalese	261
Perth - South West	2006	Spanish	1450
Perth - South West	2006	Tagalog	331
Perth - South West	2006	Tamil	392
Perth - South West	2006	Thai	427
Perth - South West	2006	Turkish	85
Perth - South West	2006	Urdu	66
Perth - South West	2006	Vietnamese	344
Perth - South West	2011		17540
Perth - South West	2011	(Other)	8804
Perth - South West	2011	Afrikaans	1510
Perth - South West	2011	Arabic	865
Perth - South West	2011	Australian_Indigenous_Languages	97
Perth - South West	2011	Chinese_languages_Bengali	210
Perth - South West	2011	Chinese_languages_Cantonese	2954
Perth - South West	2011	Chinese_languages_Mandarin	5044
Perth - South West	2011	Chinese_languages_Other	677
Perth - South West	2011	Croatian	2396
Perth - South West	2011	Dutch	911
Perth - South West	2011	English	287312
Perth - South West	2011	Filipino	947
Perth - South West	2011	French	1140
Perth - South West	2011	German	1486
Perth - South West	2011	Greek	387
Perth - South West	2011	Hindi	616
Perth - South West	2011	Indonesian	2144
Perth - South West	2011	Italian	6344
Perth - South West	2011	Japanese	759
Perth - South West	2011	Korean	771
Perth - South West	2011	Macedonian	158
Perth - South West	2011	Persian_includes_Dari	652
Perth - South West	2011	Polish	762
Perth - South West	2011	Punjabi	428
Perth - South West	2011	Russian	341
Perth - South West	2011	Samoan	112
Perth - South West	2011	Serbian	1456
Perth - South West	2011	Sinhalese	442
Perth - South West	2011	Spanish	1917
Perth - South West	2011	Tagalog	1437
Perth - South West	2011	Tamil	588
Perth - South West	2011	Thai	705
Perth - South West	2011	Turkish	107
Perth - South West	2011	Urdu	135
Perth - South West	2011	Vietnamese	612
Perth - South West	2016		26658
Perth - South West	2016	(Other)	12816
Perth - South West	2016	Afrikaans	2012
Perth - South West	2016	Arabic	1165
Perth - South West	2016	Australian_Indigenous_Languages	110
Perth - South West	2016	Chinese_languages_Bengali	451
Perth - South West	2016	Chinese_languages_Cantonese	3229
Perth - South West	2016	Chinese_languages_Mandarin	8011
Perth - South West	2016	Chinese_languages_Other	715
Perth - South West	2016	Croatian	2191
Perth - South West	2016	Dutch	855
Perth - South West	2016	English	312660
Perth - South West	2016	Filipino	1930
Perth - South West	2016	French	1546
Perth - South West	2016	German	1662
Perth - South West	2016	Greek	409
Perth - South West	2016	Hindi	1272
Perth - South West	2016	Indonesian	2373
Perth - South West	2016	Italian	5985
Perth - South West	2016	Japanese	997
Perth - South West	2016	Korean	1280
Perth - South West	2016	Macedonian	162
Perth - South West	2016	Persian_includes_Dari	1079
Perth - South West	2016	Polish	771
Perth - South West	2016	Punjabi	1315
Perth - South West	2016	Russian	617
Perth - South West	2016	Samoan	165
Perth - South West	2016	Serbian	1428
Perth - South West	2016	Sinhalese	682
Perth - South West	2016	Spanish	2363
Perth - South West	2016	Tagalog	3107
Perth - South West	2016	Tamil	856
Perth - South West	2016	Thai	985
Perth - South West	2016	Turkish	151
Perth - South West	2016	Urdu	393
Perth - South West	2016	Vietnamese	928
Western Australia - Wheat Belt	2006		6650
Western Australia - Wheat Belt	2006	(Other)	1042
Western Australia - Wheat Belt	2006	Afrikaans	265
Western Australia - Wheat Belt	2006	Arabic	12
Western Australia - Wheat Belt	2006	Australian_Indigenous_Languages	71
Western Australia - Wheat Belt	2006	Chinese_languages_Bengali	24
Western Australia - Wheat Belt	2006	Chinese_languages_Cantonese	58
Western Australia - Wheat Belt	2006	Chinese_languages_Mandarin	131
Western Australia - Wheat Belt	2006	Chinese_languages_Other	6
Western Australia - Wheat Belt	2006	Croatian	28
Western Australia - Wheat Belt	2006	Dutch	291
Western Australia - Wheat Belt	2006	English	112233
Western Australia - Wheat Belt	2006	Filipino	104
Western Australia - Wheat Belt	2006	French	83
Western Australia - Wheat Belt	2006	German	389
Western Australia - Wheat Belt	2006	Greek	35
Western Australia - Wheat Belt	2006	Hindi	4
Western Australia - Wheat Belt	2006	Indonesian	75
Western Australia - Wheat Belt	2006	Italian	621
Western Australia - Wheat Belt	2006	Japanese	41
Western Australia - Wheat Belt	2006	Korean	18
Western Australia - Wheat Belt	2006	Macedonian	11
Western Australia - Wheat Belt	2006	Persian_includes_Dari	25
Western Australia - Wheat Belt	2006	Polish	218
Western Australia - Wheat Belt	2006	Punjabi	3
Western Australia - Wheat Belt	2006	Russian	39
Western Australia - Wheat Belt	2006	Samoan	0
Western Australia - Wheat Belt	2006	Serbian	25
Western Australia - Wheat Belt	2006	Sinhalese	10
Western Australia - Wheat Belt	2006	Spanish	60
Western Australia - Wheat Belt	2006	Tagalog	138
Western Australia - Wheat Belt	2006	Tamil	8
Western Australia - Wheat Belt	2006	Thai	56
Western Australia - Wheat Belt	2006	Turkish	0
Western Australia - Wheat Belt	2006	Urdu	8
Western Australia - Wheat Belt	2006	Vietnamese	58
Western Australia - Wheat Belt	2011		6772
Western Australia - Wheat Belt	2011	(Other)	1482
Western Australia - Wheat Belt	2011	Afrikaans	487
Western Australia - Wheat Belt	2011	Arabic	46
Western Australia - Wheat Belt	2011	Australian_Indigenous_Languages	115
Western Australia - Wheat Belt	2011	Chinese_languages_Bengali	18
Western Australia - Wheat Belt	2011	Chinese_languages_Cantonese	81
Western Australia - Wheat Belt	2011	Chinese_languages_Mandarin	259
Western Australia - Wheat Belt	2011	Chinese_languages_Other	87
Western Australia - Wheat Belt	2011	Croatian	41
Western Australia - Wheat Belt	2011	Dutch	333
Western Australia - Wheat Belt	2011	English	116704
Western Australia - Wheat Belt	2011	Filipino	364
Western Australia - Wheat Belt	2011	French	137
Western Australia - Wheat Belt	2011	German	440
Western Australia - Wheat Belt	2011	Greek	60
Western Australia - Wheat Belt	2011	Hindi	15
Western Australia - Wheat Belt	2011	Indonesian	108
Western Australia - Wheat Belt	2011	Italian	609
Western Australia - Wheat Belt	2011	Japanese	68
Western Australia - Wheat Belt	2011	Korean	34
Western Australia - Wheat Belt	2011	Macedonian	14
Western Australia - Wheat Belt	2011	Persian_includes_Dari	47
Western Australia - Wheat Belt	2011	Polish	171
Western Australia - Wheat Belt	2011	Punjabi	10
Western Australia - Wheat Belt	2011	Russian	62
Western Australia - Wheat Belt	2011	Samoan	0
Western Australia - Wheat Belt	2011	Serbian	36
Western Australia - Wheat Belt	2011	Sinhalese	15
Western Australia - Wheat Belt	2011	Spanish	93
Western Australia - Wheat Belt	2011	Tagalog	491
Western Australia - Wheat Belt	2011	Tamil	21
Western Australia - Wheat Belt	2011	Thai	80
Western Australia - Wheat Belt	2011	Turkish	0
Western Australia - Wheat Belt	2011	Urdu	8
Western Australia - Wheat Belt	2011	Vietnamese	124
Western Australia - Wheat Belt	2016		12715
Western Australia - Wheat Belt	2016	(Other)	1868
Western Australia - Wheat Belt	2016	Afrikaans	554
Western Australia - Wheat Belt	2016	Arabic	57
Western Australia - Wheat Belt	2016	Australian_Indigenous_Languages	111
Western Australia - Wheat Belt	2016	Chinese_languages_Bengali	13
Western Australia - Wheat Belt	2016	Chinese_languages_Cantonese	89
Western Australia - Wheat Belt	2016	Chinese_languages_Mandarin	427
Western Australia - Wheat Belt	2016	Chinese_languages_Other	54
Western Australia - Wheat Belt	2016	Croatian	47
Western Australia - Wheat Belt	2016	Dutch	263
Western Australia - Wheat Belt	2016	English	115599
Western Australia - Wheat Belt	2016	Filipino	620
Western Australia - Wheat Belt	2016	French	170
Western Australia - Wheat Belt	2016	German	481
Western Australia - Wheat Belt	2016	Greek	42
Western Australia - Wheat Belt	2016	Hindi	51
Western Australia - Wheat Belt	2016	Indonesian	135
Western Australia - Wheat Belt	2016	Italian	496
Western Australia - Wheat Belt	2016	Japanese	65
Western Australia - Wheat Belt	2016	Korean	22
Western Australia - Wheat Belt	2016	Macedonian	16
Western Australia - Wheat Belt	2016	Persian_includes_Dari	45
Western Australia - Wheat Belt	2016	Polish	135
Western Australia - Wheat Belt	2016	Punjabi	71
Western Australia - Wheat Belt	2016	Russian	43
Western Australia - Wheat Belt	2016	Samoan	4
Western Australia - Wheat Belt	2016	Serbian	29
Western Australia - Wheat Belt	2016	Sinhalese	19
Western Australia - Wheat Belt	2016	Spanish	113
Western Australia - Wheat Belt	2016	Tagalog	657
Western Australia - Wheat Belt	2016	Tamil	52
Western Australia - Wheat Belt	2016	Thai	138
Western Australia - Wheat Belt	2016	Turkish	3
Western Australia - Wheat Belt	2016	Urdu	18
Western Australia - Wheat Belt	2016	Vietnamese	137
Western Australia - Outback (North)	2006		11240
Western Australia - Outback (North)	2006	(Other)	1074
Western Australia - Outback (North)	2006	Afrikaans	181
Western Australia - Outback (North)	2006	Arabic	68
Western Australia - Outback (North)	2006	Australian_Indigenous_Languages	5382
Western Australia - Outback (North)	2006	Chinese_languages_Bengali	6
Western Australia - Outback (North)	2006	Chinese_languages_Cantonese	122
Western Australia - Outback (North)	2006	Chinese_languages_Mandarin	47
Western Australia - Outback (North)	2006	Chinese_languages_Other	10
Western Australia - Outback (North)	2006	Croatian	68
Western Australia - Outback (North)	2006	Dutch	97
Western Australia - Outback (North)	2006	English	50603
Western Australia - Outback (North)	2006	Filipino	116
Western Australia - Outback (North)	2006	French	54
Western Australia - Outback (North)	2006	German	170
Western Australia - Outback (North)	2006	Greek	44
Western Australia - Outback (North)	2006	Hindi	65
Western Australia - Outback (North)	2006	Indonesian	82
Western Australia - Outback (North)	2006	Italian	159
Western Australia - Outback (North)	2006	Japanese	46
Western Australia - Outback (North)	2006	Korean	22
Western Australia - Outback (North)	2006	Macedonian	99
Western Australia - Outback (North)	2006	Persian_includes_Dari	8
Western Australia - Outback (North)	2006	Polish	21
Western Australia - Outback (North)	2006	Punjabi	3
Western Australia - Outback (North)	2006	Russian	7
Western Australia - Outback (North)	2006	Samoan	0
Western Australia - Outback (North)	2006	Serbian	56
Western Australia - Outback (North)	2006	Sinhalese	32
Western Australia - Outback (North)	2006	Spanish	67
Western Australia - Outback (North)	2006	Tagalog	109
Western Australia - Outback (North)	2006	Tamil	25
Western Australia - Outback (North)	2006	Thai	160
Western Australia - Outback (North)	2006	Turkish	3
Western Australia - Outback (North)	2006	Urdu	10
Western Australia - Outback (North)	2006	Vietnamese	25
Western Australia - Outback (North)	2011		16422
Western Australia - Outback (North)	2011	(Other)	1803
Western Australia - Outback (North)	2011	Afrikaans	319
Western Australia - Outback (North)	2011	Arabic	111
Western Australia - Outback (North)	2011	Australian_Indigenous_Languages	6615
Western Australia - Outback (North)	2011	Chinese_languages_Bengali	21
Western Australia - Outback (North)	2011	Chinese_languages_Cantonese	170
Western Australia - Outback (North)	2011	Chinese_languages_Mandarin	454
Western Australia - Outback (North)	2011	Chinese_languages_Other	26
Western Australia - Outback (North)	2011	Croatian	93
Western Australia - Outback (North)	2011	Dutch	123
Western Australia - Outback (North)	2011	English	65501
Western Australia - Outback (North)	2011	Filipino	346
Western Australia - Outback (North)	2011	French	163
Western Australia - Outback (North)	2011	German	269
Western Australia - Outback (North)	2011	Greek	67
Western Australia - Outback (North)	2011	Hindi	146
Western Australia - Outback (North)	2011	Indonesian	185
Western Australia - Outback (North)	2011	Italian	222
Western Australia - Outback (North)	2011	Japanese	86
Western Australia - Outback (North)	2011	Korean	124
Western Australia - Outback (North)	2011	Macedonian	74
Western Australia - Outback (North)	2011	Persian_includes_Dari	14
Western Australia - Outback (North)	2011	Polish	63
Western Australia - Outback (North)	2011	Punjabi	29
Western Australia - Outback (North)	2011	Russian	18
Western Australia - Outback (North)	2011	Samoan	27
Western Australia - Outback (North)	2011	Serbian	48
Western Australia - Outback (North)	2011	Sinhalese	69
Western Australia - Outback (North)	2011	Spanish	135
Western Australia - Outback (North)	2011	Tagalog	440
Western Australia - Outback (North)	2011	Tamil	54
Western Australia - Outback (North)	2011	Thai	311
Western Australia - Outback (North)	2011	Turkish	5
Western Australia - Outback (North)	2011	Urdu	72
Western Australia - Outback (North)	2011	Vietnamese	76
Western Australia - Outback (North)	2016		13710
Western Australia - Outback (North)	2016	(Other)	2270
Western Australia - Outback (North)	2016	Afrikaans	358
Western Australia - Outback (North)	2016	Arabic	107
Western Australia - Outback (North)	2016	Australian_Indigenous_Languages	7049
Western Australia - Outback (North)	2016	Chinese_languages_Bengali	75
Western Australia - Outback (North)	2016	Chinese_languages_Cantonese	142
Western Australia - Outback (North)	2016	Chinese_languages_Mandarin	540
Western Australia - Outback (North)	2016	Chinese_languages_Other	31
Western Australia - Outback (North)	2016	Croatian	65
Western Australia - Outback (North)	2016	Dutch	100
Western Australia - Outback (North)	2016	English	65039
Western Australia - Outback (North)	2016	Filipino	606
Western Australia - Outback (North)	2016	French	237
Western Australia - Outback (North)	2016	German	303
Western Australia - Outback (North)	2016	Greek	57
Western Australia - Outback (North)	2016	Hindi	193
Western Australia - Outback (North)	2016	Indonesian	253
Western Australia - Outback (North)	2016	Italian	202
Western Australia - Outback (North)	2016	Japanese	104
Western Australia - Outback (North)	2016	Korean	134
Western Australia - Outback (North)	2016	Macedonian	66
Western Australia - Outback (North)	2016	Persian_includes_Dari	41
Western Australia - Outback (North)	2016	Polish	56
Western Australia - Outback (North)	2016	Punjabi	77
Western Australia - Outback (North)	2016	Russian	57
Western Australia - Outback (North)	2016	Samoan	53
Western Australia - Outback (North)	2016	Serbian	54
Western Australia - Outback (North)	2016	Sinhalese	129
Western Australia - Outback (North)	2016	Spanish	202
Western Australia - Outback (North)	2016	Tagalog	881
Western Australia - Outback (North)	2016	Tamil	120
Western Australia - Outback (North)	2016	Thai	384
Western Australia - Outback (North)	2016	Turkish	19
Western Australia - Outback (North)	2016	Urdu	76
Western Australia - Outback (North)	2016	Vietnamese	133
Western Australia - Outback (South)	2006		9487
Western Australia - Outback (South)	2006	(Other)	1268
Western Australia - Outback (South)	2006	Afrikaans	347
Western Australia - Outback (South)	2006	Arabic	33
Western Australia - Outback (South)	2006	Australian_Indigenous_Languages	1748
Western Australia - Outback (South)	2006	Chinese_languages_Bengali	17
Western Australia - Outback (South)	2006	Chinese_languages_Cantonese	67
