SA4_NAME16	Year	Age.min	persons
Sydney - Inner West	2006	38	4106
Sydney - Inner West	2006	39	3913
Sydney - Inner West	2006	40	3918
Sydney - Inner West	2006	41	3970
Sydney - Inner West	2006	42	3948
Sydney - Inner West	2006	43	4071
Sydney - Inner West	2006	44	3858
Sydney - Inner West	2006	45	3788
Sydney - Inner West	2006	46	3674
Sydney - Inner West	2006	47	3404
Sydney - Inner West	2006	48	3374
Sydney - Inner West	2006	49	3290
Sydney - Inner West	2006	50	3268
Sydney - Inner West	2006	51	3081
Sydney - Inner West	2006	52	3004
Sydney - Inner West	2006	53	3107
Sydney - Inner West	2006	54	2975
Sydney - Inner West	2006	55	2882
Sydney - Inner West	2006	56	2924
Sydney - Inner West	2006	57	2738
Sydney - Inner West	2006	58	2710
Sydney - Inner West	2006	59	2768
Sydney - Inner West	2006	60	2335
Sydney - Inner West	2006	61	2218
Sydney - Inner West	2006	62	2108
Sydney - Inner West	2006	63	1809
Sydney - Inner West	2006	64	1818
Sydney - Inner West	2006	65	1744
Sydney - Inner West	2006	66	1840
Sydney - Inner West	2006	67	1666
Sydney - Inner West	2006	68	1538
Sydney - Inner West	2006	69	1508
Sydney - Inner West	2006	70	1513
Sydney - Inner West	2006	71	1471
Sydney - Inner West	2006	72	1456
Sydney - Inner West	2006	73	1440
Sydney - Inner West	2006	74	1366
Sydney - Inner West	2006	75	1371
Sydney - Inner West	2006	76	1395
Sydney - Inner West	2006	77	1319
Sydney - Inner West	2006	78	1246
Sydney - Inner West	2006	79	1172
Sydney - Inner West	2011		10552
Sydney - Inner West	2011	0	3787
Sydney - Inner West	2011	1	3665
Sydney - Inner West	2011	2	3366
Sydney - Inner West	2011	3	3332
Sydney - Inner West	2011	4	3102
Sydney - Inner West	2011	5	2935
Sydney - Inner West	2011	6	2748
Sydney - Inner West	2011	7	2681
Sydney - Inner West	2011	8	2519
Sydney - Inner West	2011	9	2473
Sydney - Inner West	2011	10	2386
Sydney - Inner West	2011	11	2435
Sydney - Inner West	2011	12	2390
Sydney - Inner West	2011	13	2503
Sydney - Inner West	2011	14	2397
Sydney - Inner West	2011	15	2371
Sydney - Inner West	2011	16	2558
Sydney - Inner West	2011	17	2476
Sydney - Inner West	2011	18	2561
Sydney - Inner West	2011	19	2853
Sydney - Inner West	2011	20	3080
Sydney - Inner West	2011	21	3532
Sydney - Inner West	2011	22	3809
Sydney - Inner West	2011	23	4165
Sydney - Inner West	2011	24	4421
Sydney - Inner West	2011	25	4740
Sydney - Inner West	2011	26	4883
Sydney - Inner West	2011	27	4917
Sydney - Inner West	2011	28	5110
Sydney - Inner West	2011	29	5175
Sydney - Inner West	2011	30	4929
Sydney - Inner West	2011	31	4956
Sydney - Inner West	2011	32	4837
Sydney - Inner West	2011	33	4553
Sydney - Inner West	2011	34	4633
Sydney - Inner West	2011	35	4481
Sydney - Inner West	2011	36	4620
Sydney - Inner West	2011	37	4607
Sydney - Inner West	2011	38	4496
Sydney - Inner West	2011	39	4602
Sydney - Inner West	2011	40	4501
Sydney - Inner West	2011	41	4094
Sydney - Inner West	2011	42	4175
Sydney - Inner West	2011	43	3890
Sydney - Inner West	2011	44	3602
Sydney - Inner West	2011	45	3833
Sydney - Inner West	2011	46	3775
Sydney - Inner West	2011	47	3781
Sydney - Inner West	2011	48	3901
Sydney - Inner West	2011	49	3714
Sydney - Inner West	2011	50	3689
Sydney - Inner West	2011	51	3396
Sydney - Inner West	2011	52	3280
Sydney - Inner West	2011	53	3165
Sydney - Inner West	2011	54	3174
Sydney - Inner West	2011	55	3090
Sydney - Inner West	2011	56	3043
Sydney - Inner West	2011	57	2865
Sydney - Inner West	2011	58	2841
Sydney - Inner West	2011	59	2726
Sydney - Inner West	2011	60	2685
Sydney - Inner West	2011	61	2735
Sydney - Inner West	2011	62	2500
Sydney - Inner West	2011	63	2516
Sydney - Inner West	2011	64	2530
Sydney - Inner West	2011	65	2135
Sydney - Inner West	2011	66	2087
Sydney - Inner West	2011	67	1856
Sydney - Inner West	2011	68	1648
Sydney - Inner West	2011	69	1633
Sydney - Inner West	2011	70	1606
Sydney - Inner West	2011	71	1664
Sydney - Inner West	2011	72	1542
Sydney - Inner West	2011	73	1446
Sydney - Inner West	2011	74	1353
Sydney - Inner West	2011	75	1412
Sydney - Inner West	2011	76	1341
Sydney - Inner West	2011	77	1306
Sydney - Inner West	2011	78	1225
Sydney - Inner West	2011	79	1170
Sydney - Inner West	2016		11680
Sydney - Inner West	2016	0	3450
Sydney - Inner West	2016	1	3664
Sydney - Inner West	2016	2	3495
Sydney - Inner West	2016	3	3430
Sydney - Inner West	2016	4	3342
Sydney - Inner West	2016	5	3238
Sydney - Inner West	2016	6	3246
Sydney - Inner West	2016	7	3132
Sydney - Inner West	2016	8	3102
Sydney - Inner West	2016	9	2913
Sydney - Inner West	2016	10	2834
Sydney - Inner West	2016	11	2686
Sydney - Inner West	2016	12	2623
Sydney - Inner West	2016	13	2527
Sydney - Inner West	2016	14	2549
Sydney - Inner West	2016	15	2501
Sydney - Inner West	2016	16	2655
Sydney - Inner West	2016	17	2486
Sydney - Inner West	2016	18	2837
Sydney - Inner West	2016	19	3245
Sydney - Inner West	2016	20	3741
Sydney - Inner West	2016	21	4018
Sydney - Inner West	2016	22	4493
Sydney - Inner West	2016	23	5074
Sydney - Inner West	2016	24	5512
Sydney - Inner West	2016	25	5699
Sydney - Inner West	2016	26	5887
Sydney - Inner West	2016	27	5852
Sydney - Inner West	2016	28	5870
Sydney - Inner West	2016	29	5722
Sydney - Inner West	2016	30	5811
Sydney - Inner West	2016	31	5545
Sydney - Inner West	2016	32	5575
Sydney - Inner West	2016	33	5591
Sydney - Inner West	2016	34	5308
Sydney - Inner West	2016	35	5061
Sydney - Inner West	2016	36	4928
Sydney - Inner West	2016	37	4615
Sydney - Inner West	2016	38	4470
Sydney - Inner West	2016	39	4286
Sydney - Inner West	2016	40	4266
Sydney - Inner West	2016	41	4304
Sydney - Inner West	2016	42	4297
Sydney - Inner West	2016	43	4278
Sydney - Inner West	2016	44	4424
Sydney - Inner West	2016	45	4438
Sydney - Inner West	2016	46	3947
Sydney - Inner West	2016	47	3945
Sydney - Inner West	2016	48	3846
Sydney - Inner West	2016	49	3578
Sydney - Inner West	2016	50	3747
Sydney - Inner West	2016	51	3661
Sydney - Inner West	2016	52	3705
Sydney - Inner West	2016	53	3938
Sydney - Inner West	2016	54	3817
Sydney - Inner West	2016	55	3589
Sydney - Inner West	2016	56	3307
Sydney - Inner West	2016	57	3210
Sydney - Inner West	2016	58	3172
Sydney - Inner West	2016	59	3150
Sydney - Inner West	2016	60	3025
Sydney - Inner West	2016	61	2944
Sydney - Inner West	2016	62	2780
Sydney - Inner West	2016	63	2650
Sydney - Inner West	2016	64	2655
Sydney - Inner West	2016	65	2609
Sydney - Inner West	2016	66	2486
Sydney - Inner West	2016	67	2324
Sydney - Inner West	2016	68	2335
Sydney - Inner West	2016	69	2345
Sydney - Inner West	2016	70	2040
Sydney - Inner West	2016	71	1954
Sydney - Inner West	2016	72	1798
Sydney - Inner West	2016	73	1554
Sydney - Inner West	2016	74	1564
Sydney - Inner West	2016	75	1452
Sydney - Inner West	2016	76	1513
Sydney - Inner West	2016	77	1345
Sydney - Inner West	2016	78	1326
Sydney - Inner West	2016	79	1290
Sydney - North Sydney and Hornsby	2006		16228
Sydney - North Sydney and Hornsby	2006	0	4354
Sydney - North Sydney and Hornsby	2006	1	4227
Sydney - North Sydney and Hornsby	2006	2	4074
Sydney - North Sydney and Hornsby	2006	3	4039
Sydney - North Sydney and Hornsby	2006	4	4111
Sydney - North Sydney and Hornsby	2006	5	4164
Sydney - North Sydney and Hornsby	2006	6	4249
Sydney - North Sydney and Hornsby	2006	7	4117
Sydney - North Sydney and Hornsby	2006	8	4093
Sydney - North Sydney and Hornsby	2006	9	4150
Sydney - North Sydney and Hornsby	2006	10	4087
Sydney - North Sydney and Hornsby	2006	11	4148
Sydney - North Sydney and Hornsby	2006	12	4218
Sydney - North Sydney and Hornsby	2006	13	4326
Sydney - North Sydney and Hornsby	2006	14	4328
Sydney - North Sydney and Hornsby	2006	15	4441
Sydney - North Sydney and Hornsby	2006	16	4630
Sydney - North Sydney and Hornsby	2006	17	4502
Sydney - North Sydney and Hornsby	2006	18	4109
Sydney - North Sydney and Hornsby	2006	19	4076
Sydney - North Sydney and Hornsby	2006	20	4183
Sydney - North Sydney and Hornsby	2006	21	4302
Sydney - North Sydney and Hornsby	2006	22	4441
Sydney - North Sydney and Hornsby	2006	23	4801
Sydney - North Sydney and Hornsby	2006	24	4941
Sydney - North Sydney and Hornsby	2006	25	4810
Sydney - North Sydney and Hornsby	2006	26	4749
Sydney - North Sydney and Hornsby	2006	27	4962
Sydney - North Sydney and Hornsby	2006	28	4999
Sydney - North Sydney and Hornsby	2006	29	5101
Sydney - North Sydney and Hornsby	2006	30	5157
Sydney - North Sydney and Hornsby	2006	31	5268
Sydney - North Sydney and Hornsby	2006	32	5451
Sydney - North Sydney and Hornsby	2006	33	5763
Sydney - North Sydney and Hornsby	2006	34	5576
Sydney - North Sydney and Hornsby	2006	35	5971
Sydney - North Sydney and Hornsby	2006	36	5633
Sydney - North Sydney and Hornsby	2006	37	5532
Sydney - North Sydney and Hornsby	2006	38	5338
Sydney - North Sydney and Hornsby	2006	39	5180
Sydney - North Sydney and Hornsby	2006	40	5192
Sydney - North Sydney and Hornsby	2006	41	5187
Sydney - North Sydney and Hornsby	2006	42	5659
Sydney - North Sydney and Hornsby	2006	43	5643
Sydney - North Sydney and Hornsby	2006	44	5576
Sydney - North Sydney and Hornsby	2006	45	5707
Sydney - North Sydney and Hornsby	2006	46	5419
Sydney - North Sydney and Hornsby	2006	47	5261
Sydney - North Sydney and Hornsby	2006	48	5047
Sydney - North Sydney and Hornsby	2006	49	5019
Sydney - North Sydney and Hornsby	2006	50	4856
Sydney - North Sydney and Hornsby	2006	51	4822
Sydney - North Sydney and Hornsby	2006	52	4572
Sydney - North Sydney and Hornsby	2006	53	4703
Sydney - North Sydney and Hornsby	2006	54	4491
Sydney - North Sydney and Hornsby	2006	55	4475
Sydney - North Sydney and Hornsby	2006	56	4591
Sydney - North Sydney and Hornsby	2006	57	4523
Sydney - North Sydney and Hornsby	2006	58	4338
Sydney - North Sydney and Hornsby	2006	59	4638
Sydney - North Sydney and Hornsby	2006	60	4086
Sydney - North Sydney and Hornsby	2006	61	3771
Sydney - North Sydney and Hornsby	2006	62	3610
Sydney - North Sydney and Hornsby	2006	63	3070
Sydney - North Sydney and Hornsby	2006	64	3058
Sydney - North Sydney and Hornsby	2006	65	2881
Sydney - North Sydney and Hornsby	2006	66	2726
Sydney - North Sydney and Hornsby	2006	67	2484
Sydney - North Sydney and Hornsby	2006	68	2371
Sydney - North Sydney and Hornsby	2006	69	2268
Sydney - North Sydney and Hornsby	2006	70	2197
Sydney - North Sydney and Hornsby	2006	71	2051
Sydney - North Sydney and Hornsby	2006	72	1875
Sydney - North Sydney and Hornsby	2006	73	1990
Sydney - North Sydney and Hornsby	2006	74	1883
Sydney - North Sydney and Hornsby	2006	75	1974
Sydney - North Sydney and Hornsby	2006	76	1946
Sydney - North Sydney and Hornsby	2006	77	2023
Sydney - North Sydney and Hornsby	2006	78	1902
Sydney - North Sydney and Hornsby	2006	79	1824
Sydney - North Sydney and Hornsby	2011		17105
Sydney - North Sydney and Hornsby	2011	0	4549
Sydney - North Sydney and Hornsby	2011	1	4811
Sydney - North Sydney and Hornsby	2011	2	4539
Sydney - North Sydney and Hornsby	2011	3	4650
Sydney - North Sydney and Hornsby	2011	4	4784
Sydney - North Sydney and Hornsby	2011	5	4771
Sydney - North Sydney and Hornsby	2011	6	4684
Sydney - North Sydney and Hornsby	2011	7	4519
Sydney - North Sydney and Hornsby	2011	8	4507
Sydney - North Sydney and Hornsby	2011	9	4548
Sydney - North Sydney and Hornsby	2011	10	4529
Sydney - North Sydney and Hornsby	2011	11	4558
Sydney - North Sydney and Hornsby	2011	12	4592
Sydney - North Sydney and Hornsby	2011	13	4460
Sydney - North Sydney and Hornsby	2011	14	4501
Sydney - North Sydney and Hornsby	2011	15	4465
Sydney - North Sydney and Hornsby	2011	16	4604
Sydney - North Sydney and Hornsby	2011	17	4595
Sydney - North Sydney and Hornsby	2011	18	4214
Sydney - North Sydney and Hornsby	2011	19	4057
Sydney - North Sydney and Hornsby	2011	20	4198
Sydney - North Sydney and Hornsby	2011	21	4407
Sydney - North Sydney and Hornsby	2011	22	4309
Sydney - North Sydney and Hornsby	2011	23	4294
Sydney - North Sydney and Hornsby	2011	24	4522
Sydney - North Sydney and Hornsby	2011	25	4577
Sydney - North Sydney and Hornsby	2011	26	4926
Sydney - North Sydney and Hornsby	2011	27	5031
Sydney - North Sydney and Hornsby	2011	28	5395
Sydney - North Sydney and Hornsby	2011	29	5402
Sydney - North Sydney and Hornsby	2011	30	5539
Sydney - North Sydney and Hornsby	2011	31	5495
Sydney - North Sydney and Hornsby	2011	32	5652
Sydney - North Sydney and Hornsby	2011	33	5631
Sydney - North Sydney and Hornsby	2011	34	5671
Sydney - North Sydney and Hornsby	2011	35	5716
Sydney - North Sydney and Hornsby	2011	36	5576
Sydney - North Sydney and Hornsby	2011	37	5939
Sydney - North Sydney and Hornsby	2011	38	6054
Sydney - North Sydney and Hornsby	2011	39	6113
Sydney - North Sydney and Hornsby	2011	40	6367
Sydney - North Sydney and Hornsby	2011	41	5891
Sydney - North Sydney and Hornsby	2011	42	5771
Sydney - North Sydney and Hornsby	2011	43	5770
Sydney - North Sydney and Hornsby	2011	44	5498
Sydney - North Sydney and Hornsby	2011	45	5443
Sydney - North Sydney and Hornsby	2011	46	5350
Sydney - North Sydney and Hornsby	2011	47	5777
Sydney - North Sydney and Hornsby	2011	48	5770
Sydney - North Sydney and Hornsby	2011	49	5587
Sydney - North Sydney and Hornsby	2011	50	5568
Sydney - North Sydney and Hornsby	2011	51	5315
Sydney - North Sydney and Hornsby	2011	52	5090
Sydney - North Sydney and Hornsby	2011	53	4852
Sydney - North Sydney and Hornsby	2011	54	4734
Sydney - North Sydney and Hornsby	2011	55	4580
Sydney - North Sydney and Hornsby	2011	56	4566
Sydney - North Sydney and Hornsby	2011	57	4198
Sydney - North Sydney and Hornsby	2011	58	4320
Sydney - North Sydney and Hornsby	2011	59	4094
Sydney - North Sydney and Hornsby	2011	60	4069
Sydney - North Sydney and Hornsby	2011	61	4200
Sydney - North Sydney and Hornsby	2011	62	4032
Sydney - North Sydney and Hornsby	2011	63	4023
Sydney - North Sydney and Hornsby	2011	64	4335
Sydney - North Sydney and Hornsby	2011	65	3685
Sydney - North Sydney and Hornsby	2011	66	3468
Sydney - North Sydney and Hornsby	2011	67	3280
Sydney - North Sydney and Hornsby	2011	68	2786
Sydney - North Sydney and Hornsby	2011	69	2786
Sydney - North Sydney and Hornsby	2011	70	2665
Sydney - North Sydney and Hornsby	2011	71	2508
Sydney - North Sydney and Hornsby	2011	72	2360
Sydney - North Sydney and Hornsby	2011	73	2201
Sydney - North Sydney and Hornsby	2011	74	2069
Sydney - North Sydney and Hornsby	2011	75	2047
Sydney - North Sydney and Hornsby	2011	76	1906
Sydney - North Sydney and Hornsby	2011	77	1760
Sydney - North Sydney and Hornsby	2011	78	1750
Sydney - North Sydney and Hornsby	2011	79	1703
Sydney - North Sydney and Hornsby	2016		18248
Sydney - North Sydney and Hornsby	2016	0	4529
Sydney - North Sydney and Hornsby	2016	1	4753
Sydney - North Sydney and Hornsby	2016	2	4765
Sydney - North Sydney and Hornsby	2016	3	5030
Sydney - North Sydney and Hornsby	2016	4	5027
Sydney - North Sydney and Hornsby	2016	5	5219
Sydney - North Sydney and Hornsby	2016	6	5436
Sydney - North Sydney and Hornsby	2016	7	5181
Sydney - North Sydney and Hornsby	2016	8	5321
Sydney - North Sydney and Hornsby	2016	9	5234
Sydney - North Sydney and Hornsby	2016	10	5114
Sydney - North Sydney and Hornsby	2016	11	4879
Sydney - North Sydney and Hornsby	2016	12	4796
Sydney - North Sydney and Hornsby	2016	13	4864
Sydney - North Sydney and Hornsby	2016	14	4814
Sydney - North Sydney and Hornsby	2016	15	4888
Sydney - North Sydney and Hornsby	2016	16	4973
Sydney - North Sydney and Hornsby	2016	17	5013
Sydney - North Sydney and Hornsby	2016	18	4408
Sydney - North Sydney and Hornsby	2016	19	4322
Sydney - North Sydney and Hornsby	2016	20	4325
Sydney - North Sydney and Hornsby	2016	21	4342
Sydney - North Sydney and Hornsby	2016	22	4377
Sydney - North Sydney and Hornsby	2016	23	4480
Sydney - North Sydney and Hornsby	2016	24	4638
Sydney - North Sydney and Hornsby	2016	25	4705
Sydney - North Sydney and Hornsby	2016	26	5156
Sydney - North Sydney and Hornsby	2016	27	5149
Sydney - North Sydney and Hornsby	2016	28	5388
Sydney - North Sydney and Hornsby	2016	29	5390
Sydney - North Sydney and Hornsby	2016	30	5677
Sydney - North Sydney and Hornsby	2016	31	5938
Sydney - North Sydney and Hornsby	2016	32	6273
Sydney - North Sydney and Hornsby	2016	33	6582
Sydney - North Sydney and Hornsby	2016	34	6563
Sydney - North Sydney and Hornsby	2016	35	6490
Sydney - North Sydney and Hornsby	2016	36	6303
Sydney - North Sydney and Hornsby	2016	37	6279
Sydney - North Sydney and Hornsby	2016	38	6272
Sydney - North Sydney and Hornsby	2016	39	6160
Sydney - North Sydney and Hornsby	2016	40	6269
Sydney - North Sydney and Hornsby	2016	41	6006
Sydney - North Sydney and Hornsby	2016	42	6338
Sydney - North Sydney and Hornsby	2016	43	6386
Sydney - North Sydney and Hornsby	2016	44	6359
Sydney - North Sydney and Hornsby	2016	45	6668
Sydney - North Sydney and Hornsby	2016	46	6123
Sydney - North Sydney and Hornsby	2016	47	5936
Sydney - North Sydney and Hornsby	2016	48	5816
Sydney - North Sydney and Hornsby	2016	49	5474
Sydney - North Sydney and Hornsby	2016	50	5374
Sydney - North Sydney and Hornsby	2016	51	5233
Sydney - North Sydney and Hornsby	2016	52	5694
Sydney - North Sydney and Hornsby	2016	53	5539
Sydney - North Sydney and Hornsby	2016	54	5345
Sydney - North Sydney and Hornsby	2016	55	5317
Sydney - North Sydney and Hornsby	2016	56	4942
Sydney - North Sydney and Hornsby	2016	57	4684
Sydney - North Sydney and Hornsby	2016	58	4535
Sydney - North Sydney and Hornsby	2016	59	4495
Sydney - North Sydney and Hornsby	2016	60	4342
Sydney - North Sydney and Hornsby	2016	61	4284
Sydney - North Sydney and Hornsby	2016	62	3958
Sydney - North Sydney and Hornsby	2016	63	4024
Sydney - North Sydney and Hornsby	2016	64	3865
Sydney - North Sydney and Hornsby	2016	65	3793
Sydney - North Sydney and Hornsby	2016	66	3924
Sydney - North Sydney and Hornsby	2016	67	3682
Sydney - North Sydney and Hornsby	2016	68	3712
Sydney - North Sydney and Hornsby	2016	69	4043
Sydney - North Sydney and Hornsby	2016	70	3375
Sydney - North Sydney and Hornsby	2016	71	3242
Sydney - North Sydney and Hornsby	2016	72	3003
Sydney - North Sydney and Hornsby	2016	73	2634
Sydney - North Sydney and Hornsby	2016	74	2648
Sydney - North Sydney and Hornsby	2016	75	2477
Sydney - North Sydney and Hornsby	2016	76	2370
Sydney - North Sydney and Hornsby	2016	77	2194
Sydney - North Sydney and Hornsby	2016	78	2030
Sydney - North Sydney and Hornsby	2016	79	1922
Sydney - Northern Beaches	2006		11148
Sydney - Northern Beaches	2006	0	3165
Sydney - Northern Beaches	2006	1	2915
Sydney - Northern Beaches	2006	2	3144
Sydney - Northern Beaches	2006	3	2941
Sydney - Northern Beaches	2006	4	2990
Sydney - Northern Beaches	2006	5	2955
Sydney - Northern Beaches	2006	6	2977
Sydney - Northern Beaches	2006	7	2832
Sydney - Northern Beaches	2006	8	2751
