SA4_NAME16	Year	Occupation	Sex	workers
Melbourne - Inner	2006	Professionals	M	43367
Melbourne - Inner	2006	Sales workers	F	11494
Melbourne - Inner	2006	Sales workers	M	8829
Melbourne - Inner	2006	Technicians and trades workers	F	4383
Melbourne - Inner	2006	Technicians and trades workers	M	15253
Melbourne - Inner	2011		F	2580
Melbourne - Inner	2011		M	3397
Melbourne - Inner	2011	Clerical and administrative workers	F	25605
Melbourne - Inner	2011	Clerical and administrative workers	M	12251
Melbourne - Inner	2011	Community and personal service workers	F	14042
Melbourne - Inner	2011	Community and personal service workers	M	9223
Melbourne - Inner	2011	Labourers	F	3305
Melbourne - Inner	2011	Labourers	M	7465
Melbourne - Inner	2011	Machinery operators and drivers	F	618
Melbourne - Inner	2011	Machinery operators and drivers	M	4723
Melbourne - Inner	2011	Managers	F	18188
Melbourne - Inner	2011	Managers	M	24599
Melbourne - Inner	2011	Professionals	F	54766
Melbourne - Inner	2011	Professionals	M	52477
Melbourne - Inner	2011	Sales workers	F	12122
Melbourne - Inner	2011	Sales workers	M	9473
Melbourne - Inner	2011	Technicians and trades workers	F	4808
Melbourne - Inner	2011	Technicians and trades workers	M	17233
Melbourne - Inner	2016		F	2375
Melbourne - Inner	2016		M	2898
Melbourne - Inner	2016	Clerical and administrative workers	F	26135
Melbourne - Inner	2016	Clerical and administrative workers	M	12686
Melbourne - Inner	2016	Community and personal service workers	F	18630
Melbourne - Inner	2016	Community and personal service workers	M	11740
Melbourne - Inner	2016	Labourers	F	4401
Melbourne - Inner	2016	Labourers	M	9364
Melbourne - Inner	2016	Machinery operators and drivers	F	637
Melbourne - Inner	2016	Machinery operators and drivers	M	4984
Melbourne - Inner	2016	Managers	F	22660
Melbourne - Inner	2016	Managers	M	29296
Melbourne - Inner	2016	Professionals	F	64048
Melbourne - Inner	2016	Professionals	M	59728
Melbourne - Inner	2016	Sales workers	F	14599
Melbourne - Inner	2016	Sales workers	M	11123
Melbourne - Inner	2016	Technicians and trades workers	F	5843
Melbourne - Inner	2016	Technicians and trades workers	M	19017
Melbourne - Inner East	2006		F	1289
Melbourne - Inner East	2006		M	1661
Melbourne - Inner East	2006	Clerical and administrative workers	F	17787
Melbourne - Inner East	2006	Clerical and administrative workers	M	6500
Melbourne - Inner East	2006	Community and personal service workers	F	7653
Melbourne - Inner East	2006	Community and personal service workers	M	4033
Melbourne - Inner East	2006	Labourers	F	2580
Melbourne - Inner East	2006	Labourers	M	5126
Melbourne - Inner East	2006	Machinery operators and drivers	F	570
Melbourne - Inner East	2006	Machinery operators and drivers	M	3163
Melbourne - Inner East	2006	Managers	F	8181
Melbourne - Inner East	2006	Managers	M	17195
Melbourne - Inner East	2006	Professionals	F	25899
Melbourne - Inner East	2006	Professionals	M	26983
Melbourne - Inner East	2006	Sales workers	F	9194
Melbourne - Inner East	2006	Sales workers	M	7121
Melbourne - Inner East	2006	Technicians and trades workers	F	2642
Melbourne - Inner East	2006	Technicians and trades workers	M	11110
Melbourne - Inner East	2011		F	1390
Melbourne - Inner East	2011		M	1998
Melbourne - Inner East	2011	Clerical and administrative workers	F	17132
Melbourne - Inner East	2011	Clerical and administrative workers	M	6677
Melbourne - Inner East	2011	Community and personal service workers	F	8728
Melbourne - Inner East	2011	Community and personal service workers	M	4637
Melbourne - Inner East	2011	Labourers	F	2371
Melbourne - Inner East	2011	Labourers	M	5021
Melbourne - Inner East	2011	Machinery operators and drivers	F	458
Melbourne - Inner East	2011	Machinery operators and drivers	M	2815
Melbourne - Inner East	2011	Managers	F	8925
Melbourne - Inner East	2011	Managers	M	17368
Melbourne - Inner East	2011	Professionals	F	28065
Melbourne - Inner East	2011	Professionals	M	28383
Melbourne - Inner East	2011	Sales workers	F	9033
Melbourne - Inner East	2011	Sales workers	M	7174
Melbourne - Inner East	2011	Technicians and trades workers	F	2669
Melbourne - Inner East	2011	Technicians and trades workers	M	11351
Melbourne - Inner East	2016		F	1200
Melbourne - Inner East	2016		M	1562
Melbourne - Inner East	2016	Clerical and administrative workers	F	15947
Melbourne - Inner East	2016	Clerical and administrative workers	M	6418
Melbourne - Inner East	2016	Community and personal service workers	F	9538
Melbourne - Inner East	2016	Community and personal service workers	M	5244
Melbourne - Inner East	2016	Labourers	F	2564
Melbourne - Inner East	2016	Labourers	M	5373
Melbourne - Inner East	2016	Machinery operators and drivers	F	398
Melbourne - Inner East	2016	Machinery operators and drivers	M	2833
Melbourne - Inner East	2016	Managers	F	10424
Melbourne - Inner East	2016	Managers	M	18104
Melbourne - Inner East	2016	Professionals	F	29881
Melbourne - Inner East	2016	Professionals	M	29104
Melbourne - Inner East	2016	Sales workers	F	9218
Melbourne - Inner East	2016	Sales workers	M	7389
Melbourne - Inner East	2016	Technicians and trades workers	F	2638
Melbourne - Inner East	2016	Technicians and trades workers	M	10745
Melbourne - Inner South	2006		F	1383
Melbourne - Inner South	2006		M	1875
Melbourne - Inner South	2006	Clerical and administrative workers	F	20422
Melbourne - Inner South	2006	Clerical and administrative workers	M	7030
Melbourne - Inner South	2006	Community and personal service workers	F	8755
Melbourne - Inner South	2006	Community and personal service workers	M	4357
Melbourne - Inner South	2006	Labourers	F	2988
Melbourne - Inner South	2006	Labourers	M	6098
Melbourne - Inner South	2006	Machinery operators and drivers	F	704
Melbourne - Inner South	2006	Machinery operators and drivers	M	4945
Melbourne - Inner South	2006	Managers	F	9106
Melbourne - Inner South	2006	Managers	M	18615
Melbourne - Inner South	2006	Professionals	F	25602
Melbourne - Inner South	2006	Professionals	M	25258
Melbourne - Inner South	2006	Sales workers	F	10167
Melbourne - Inner South	2006	Sales workers	M	7971
Melbourne - Inner South	2006	Technicians and trades workers	F	3153
Melbourne - Inner South	2006	Technicians and trades workers	M	15172
Melbourne - Inner South	2011		F	1804
Melbourne - Inner South	2011		M	2480
Melbourne - Inner South	2011	Clerical and administrative workers	F	21083
Melbourne - Inner South	2011	Clerical and administrative workers	M	7393
Melbourne - Inner South	2011	Community and personal service workers	F	10280
Melbourne - Inner South	2011	Community and personal service workers	M	5191
Melbourne - Inner South	2011	Labourers	F	2620
Melbourne - Inner South	2011	Labourers	M	6061
Melbourne - Inner South	2011	Machinery operators and drivers	F	582
Melbourne - Inner South	2011	Machinery operators and drivers	M	4384
Melbourne - Inner South	2011	Managers	F	10303
Melbourne - Inner South	2011	Managers	M	20205
Melbourne - Inner South	2011	Professionals	F	29728
Melbourne - Inner South	2011	Professionals	M	28109
Melbourne - Inner South	2011	Sales workers	F	10286
Melbourne - Inner South	2011	Sales workers	M	8253
Melbourne - Inner South	2011	Technicians and trades workers	F	3254
Melbourne - Inner South	2011	Technicians and trades workers	M	15967
Melbourne - Inner South	2016		F	1294
Melbourne - Inner South	2016		M	1793
Melbourne - Inner South	2016	Clerical and administrative workers	F	20003
Melbourne - Inner South	2016	Clerical and administrative workers	M	7332
Melbourne - Inner South	2016	Community and personal service workers	F	11955
Melbourne - Inner South	2016	Community and personal service workers	M	5992
Melbourne - Inner South	2016	Labourers	F	2784
Melbourne - Inner South	2016	Labourers	M	6209
Melbourne - Inner South	2016	Machinery operators and drivers	F	544
Melbourne - Inner South	2016	Machinery operators and drivers	M	4112
Melbourne - Inner South	2016	Managers	F	12349
Melbourne - Inner South	2016	Managers	M	22494
Melbourne - Inner South	2016	Professionals	F	33588
Melbourne - Inner South	2016	Professionals	M	30109
Melbourne - Inner South	2016	Sales workers	F	10619
Melbourne - Inner South	2016	Sales workers	M	8418
Melbourne - Inner South	2016	Technicians and trades workers	F	3336
Melbourne - Inner South	2016	Technicians and trades workers	M	15253
Melbourne - North East	2006		F	1543
Melbourne - North East	2006		M	2173
Melbourne - North East	2006	Clerical and administrative workers	F	22972
Melbourne - North East	2006	Clerical and administrative workers	M	7386
Melbourne - North East	2006	Community and personal service workers	F	11112
Melbourne - North East	2006	Community and personal service workers	M	5018
Melbourne - North East	2006	Labourers	F	6272
Melbourne - North East	2006	Labourers	M	10938
Melbourne - North East	2006	Machinery operators and drivers	F	1557
Melbourne - North East	2006	Machinery operators and drivers	M	10979
Melbourne - North East	2006	Managers	F	6423
Melbourne - North East	2006	Managers	M	14285
Melbourne - North East	2006	Professionals	F	19268
Melbourne - North East	2006	Professionals	M	16960
Melbourne - North East	2006	Sales workers	F	11596
Melbourne - North East	2006	Sales workers	M	7206
Melbourne - North East	2006	Technicians and trades workers	F	3810
Melbourne - North East	2006	Technicians and trades workers	M	24192
Melbourne - North East	2011		F	1959
Melbourne - North East	2011		M	2810
Melbourne - North East	2011	Clerical and administrative workers	F	24983
Melbourne - North East	2011	Clerical and administrative workers	M	8187
Melbourne - North East	2011	Community and personal service workers	F	13877
Melbourne - North East	2011	Community and personal service workers	M	5940
Melbourne - North East	2011	Labourers	F	5877
Melbourne - North East	2011	Labourers	M	11680
Melbourne - North East	2011	Machinery operators and drivers	F	1277
Melbourne - North East	2011	Machinery operators and drivers	M	11611
Melbourne - North East	2011	Managers	F	7688
Melbourne - North East	2011	Managers	M	15880
Melbourne - North East	2011	Professionals	F	24379
Melbourne - North East	2011	Professionals	M	20517
Melbourne - North East	2011	Sales workers	F	12905
Melbourne - North East	2011	Sales workers	M	8163
Melbourne - North East	2011	Technicians and trades workers	F	4247
Melbourne - North East	2011	Technicians and trades workers	M	26642
Melbourne - North East	2016		F	1595
Melbourne - North East	2016		M	2217
Melbourne - North East	2016	Clerical and administrative workers	F	24989
Melbourne - North East	2016	Clerical and administrative workers	M	8880
Melbourne - North East	2016	Community and personal service workers	F	17486
Melbourne - North East	2016	Community and personal service workers	M	7606
Melbourne - North East	2016	Labourers	F	6317
Melbourne - North East	2016	Labourers	M	13490
Melbourne - North East	2016	Machinery operators and drivers	F	1346
Melbourne - North East	2016	Machinery operators and drivers	M	12451
Melbourne - North East	2016	Managers	F	9412
Melbourne - North East	2016	Managers	M	17829
Melbourne - North East	2016	Professionals	F	29225
Melbourne - North East	2016	Professionals	M	23003
Melbourne - North East	2016	Sales workers	F	14116
Melbourne - North East	2016	Sales workers	M	8922
Melbourne - North East	2016	Technicians and trades workers	F	4890
Melbourne - North East	2016	Technicians and trades workers	M	27825
Melbourne - North West	2006		F	1155
Melbourne - North West	2006		M	1727
Melbourne - North West	2006	Clerical and administrative workers	F	15934
Melbourne - North West	2006	Clerical and administrative workers	M	5423
Melbourne - North West	2006	Community and personal service workers	F	7000
Melbourne - North West	2006	Community and personal service workers	M	3323
Melbourne - North West	2006	Labourers	F	4560
Melbourne - North West	2006	Labourers	M	8400
Melbourne - North West	2006	Machinery operators and drivers	F	1302
Melbourne - North West	2006	Machinery operators and drivers	M	9919
Melbourne - North West	2006	Managers	F	4096
Melbourne - North West	2006	Managers	M	8667
Melbourne - North West	2006	Professionals	F	10002
Melbourne - North West	2006	Professionals	M	8415
Melbourne - North West	2006	Sales workers	F	8096
Melbourne - North West	2006	Sales workers	M	4698
Melbourne - North West	2006	Technicians and trades workers	F	2489
Melbourne - North West	2006	Technicians and trades workers	M	17271
Melbourne - North West	2011		F	1447
Melbourne - North West	2011		M	2201
Melbourne - North West	2011	Clerical and administrative workers	F	17189
Melbourne - North West	2011	Clerical and administrative workers	M	5983
Melbourne - North West	2011	Community and personal service workers	F	9026
Melbourne - North West	2011	Community and personal service workers	M	4030
Melbourne - North West	2011	Labourers	F	4517
Melbourne - North West	2011	Labourers	M	9011
Melbourne - North West	2011	Machinery operators and drivers	F	1179
Melbourne - North West	2011	Machinery operators and drivers	M	10620
Melbourne - North West	2011	Managers	F	4797
Melbourne - North West	2011	Managers	M	9629
Melbourne - North West	2011	Professionals	F	12771
Melbourne - North West	2011	Professionals	M	10519
Melbourne - North West	2011	Sales workers	F	8722
Melbourne - North West	2011	Sales workers	M	5184
Melbourne - North West	2011	Technicians and trades workers	F	2895
Melbourne - North West	2011	Technicians and trades workers	M	19449
Melbourne - North West	2016		F	1195
Melbourne - North West	2016		M	1775
Melbourne - North West	2016	Clerical and administrative workers	F	17124
Melbourne - North West	2016	Clerical and administrative workers	M	6294
Melbourne - North West	2016	Community and personal service workers	F	12172
Melbourne - North West	2016	Community and personal service workers	M	5222
Melbourne - North West	2016	Labourers	F	4709
Melbourne - North West	2016	Labourers	M	10366
Melbourne - North West	2016	Machinery operators and drivers	F	1179
Melbourne - North West	2016	Machinery operators and drivers	M	11715
Melbourne - North West	2016	Managers	F	5878
Melbourne - North West	2016	Managers	M	11333
Melbourne - North West	2016	Professionals	F	16022
Melbourne - North West	2016	Professionals	M	12608
Melbourne - North West	2016	Sales workers	F	9768
Melbourne - North West	2016	Sales workers	M	5887
Melbourne - North West	2016	Technicians and trades workers	F	3183
Melbourne - North West	2016	Technicians and trades workers	M	19963
Melbourne - Outer East	2006		F	1730
Melbourne - Outer East	2006		M	2319
Melbourne - Outer East	2006	Clerical and administrative workers	F	29855
Melbourne - Outer East	2006	Clerical and administrative workers	M	8887
Melbourne - Outer East	2006	Community and personal service workers	F	13989
Melbourne - Outer East	2006	Community and personal service workers	M	5492
Melbourne - Outer East	2006	Labourers	F	8216
Melbourne - Outer East	2006	Labourers	M	13131
Melbourne - Outer East	2006	Machinery operators and drivers	F	2072
Melbourne - Outer East	2006	Machinery operators and drivers	M	11440
Melbourne - Outer East	2006	Managers	F	8717
Melbourne - Outer East	2006	Managers	M	20268
Melbourne - Outer East	2006	Professionals	F	23052
Melbourne - Outer East	2006	Professionals	M	20915
Melbourne - Outer East	2006	Sales workers	F	15602
Melbourne - Outer East	2006	Sales workers	M	10318
Melbourne - Outer East	2006	Technicians and trades workers	F	5112
Melbourne - Outer East	2006	Technicians and trades workers	M	33130
Melbourne - Outer East	2011		F	1866
Melbourne - Outer East	2011		M	2612
Melbourne - Outer East	2011	Clerical and administrative workers	F	30342
Melbourne - Outer East	2011	Clerical and administrative workers	M	9100
Melbourne - Outer East	2011	Community and personal service workers	F	16413
Melbourne - Outer East	2011	Community and personal service workers	M	6213
Melbourne - Outer East	2011	Labourers	F	7158
Melbourne - Outer East	2011	Labourers	M	12616
Melbourne - Outer East	2011	Machinery operators and drivers	F	1826
Melbourne - Outer East	2011	Machinery operators and drivers	M	10962
Melbourne - Outer East	2011	Managers	F	9459
Melbourne - Outer East	2011	Managers	M	20475
Melbourne - Outer East	2011	Professionals	F	26864
Melbourne - Outer East	2011	Professionals	M	23698
Melbourne - Outer East	2011	Sales workers	F	15344
Melbourne - Outer East	2011	Sales workers	M	9978
Melbourne - Outer East	2011	Technicians and trades workers	F	5475
Melbourne - Outer East	2011	Technicians and trades workers	M	34182
